0,1,2,3
"127.0861902,37.1545559","128.8067027,36.0443502","127.0772461,37.4002281","128.5358448,36.0604557"
"127.0867124,37.1556583","128.8060289,36.0446857","127.0781076,37.4003258","128.5358558,36.0607846"
"127.0868091,37.1558894","128.8049422,36.0452267","127.0782838,37.4003445","128.5358327,36.062074"
"127.0871248,37.1566414","128.8017319,36.0468519","127.0784848,37.4003668","128.5357875,36.0635331"
"127.0874768,37.15737","128.7967067,36.0493684","127.0787817,37.4004039","128.5357373,36.0659749"
"127.0877027,37.1578594","128.79585,36.0497951","127.0796069,37.4005403","128.5357496,36.066916"
"127.0878051,37.1580806","128.7944053,36.0505148","127.0810933,37.4008268","128.5358098,36.067863"
"127.088866,37.1603748","128.7927338,36.0512901","127.0828292,37.4013584","128.5358364,36.0682829"
"127.089014,37.1606971","128.7925266,36.0513797","127.0831628,37.4014975","128.5358893,36.0686782"
"127.0896041,37.1619728","128.7919104,36.051646","127.0845629,37.4020802","128.5359239,36.0689412"
"127.0896453,37.1620613","128.791474,36.0518445","127.0866992,37.4031531","128.536012,36.0696499"
"127.0909812,37.1649514","128.7910093,36.0520758","127.0867612,37.4031849","128.536274,36.071"
"127.0915646,37.1662135","128.7895717,36.0528315","127.0881259,37.4038413","128.5364746,36.0719854"
"127.0916169,37.1663327","128.7884775,36.0534725","127.0883141,37.4039267","128.5365364,36.0722914"
"127.0917593,37.1666658","128.7881766,36.053674","127.0890016,37.4042374","128.5366867,36.0730825"
"127.0918718,37.1669033","128.7869679,36.0545119","127.0892992,37.4043718","128.5368617,36.0739745"
"127.0932517,37.1698322","128.7863807,36.0549978","127.0901495,37.4046731","128.5369775,36.0749282"
"127.0934599,37.1702764","128.7853598,36.0558436","127.090745,37.4048762","128.5369937,36.0757448"
"127.0939544,37.1713346","128.7845722,36.0565723","127.0921447,37.4053416","128.5369248,36.0766659"
"127.0950623,37.1737433","128.7825418,36.0586378","127.0937329,37.4058456","128.5368168,36.0772411"
"127.0950712,37.1737668","128.7816118,36.0594141","127.0952882,37.4063791","128.5361875,36.0803163"
"127.0953565,37.174552","128.7814495,36.059542","127.0996887,37.4077624","128.5357915,36.082304"
"127.0954938,37.1749959","128.7812851,36.0596709","127.1007747,37.4081627","128.5355873,36.0833326"
"127.0958249,37.1760661","128.7803724,36.0602837","127.1013506,37.4084422","128.5352839,36.0848363"
"127.0958929,37.1764125","128.7794925,36.0607998","127.101602,37.4085639","128.5347875,36.0873018"
"127.0960498,37.1772081","128.7787709,36.061151","127.1020537,37.4088277","128.534515,36.0886312"
"127.0960845,37.1774588","128.7778813,36.0615499","127.1024511,37.4091021","128.5342409,36.0900066"
"127.0961441,37.1781062","128.7775588,36.0616543","127.1025963,37.409218","128.5340754,36.0908555"
"127.0961749,37.1784597","128.7769138,36.061864","127.1028146,37.4093936","128.5338308,36.0921044"
"127.0961967,37.179024","128.776401,36.0620155","127.1029755,37.409523","128.5336867,36.092725"
"127.0962046,37.1792287","128.7756912,36.0621989","127.1031083,37.4096298","128.5336244,36.0931411"
"127.0962196,37.179592","128.7749543,36.06236","127.1032431,37.4097637","128.5335244,36.0939912"
"127.0961975,37.1803545","128.7738703,36.0625482","127.1036422,37.4101616","128.5335283,36.0943681"
"127.0961735,37.180852","128.7727623,36.0626916","127.1042036,37.4108432","128.5335375,36.0953245"
"127.0959974,37.1821855","128.7720188,36.0627193","127.1042978,37.4109751","128.5335466,36.0954272"
"127.0958201,37.1835298","128.7712194,36.0627233","127.1048699,37.4117783","128.5336009,36.09601"
"127.0957379,37.1841614","128.7703884,36.0626906","127.1049944,37.4119527","128.5336009,36.0960136"
"127.0956634,37.1848255","128.7696148,36.0626402","127.1052165,37.4122644","128.5337438,36.0969139"
"127.0956452,37.1850643","128.7692522,36.0626044","127.1062901,37.4137706","128.5337741,36.0971075"
"127.0956302,37.1853428","128.7683337,36.0624465","127.107192,37.4150355","128.5339392,36.0980094"
"127.0955976,37.1859574","128.7671238,36.0621942","127.1079927,37.4162253","128.5342241,36.0995747"
"127.0955809,37.1880351","128.7666513,36.0620829","127.1082684,37.4166661","128.5342499,36.0996746"
"127.0955824,37.1881812","128.7639003,36.0613484","127.1085421,37.4172709","128.5346264,36.1015375"
"127.0956018,37.1902409","128.762871,36.0610671","127.1086012,37.4174207","128.5348368,36.1026698"
"127.0956029,37.191511","128.7599013,36.0602564","127.1086938,37.4176608","128.5348846,36.1029263"
"127.095603,37.1919275","128.7558313,36.0591596","127.1088176,37.4179785","128.5350495,36.1038075"
"127.095604,37.192371","128.755232,36.0590324","127.1088743,37.4181571","128.5354105,36.1055867"
"127.0956055,37.1939935","128.7546885,36.0589263","127.1089299,37.4183322","128.5354545,36.1058018"
"127.0956047,37.1941332","128.7537988,36.0587679","127.1089475,37.4184152","128.5355602,36.1063256"
"127.0956021,37.1952636","128.7528203,36.0586727","127.108952,37.4184332","128.5362792,36.110058"
"127.0956036,37.1954042","128.7524757,36.0586501","127.1090194,37.4187282","128.5368837,36.1131937"
"127.0956143,37.1967726","128.7519293,36.0586405","127.1090591,37.4189005","128.5370703,36.1139521"
"127.0956236,37.1979787","128.7511255,36.0586426","127.1090658,37.4189284","128.5371772,36.1143884"
"127.095609,37.1994651","128.7499998,36.0587229","127.1091732,37.4195607","128.5371772,36.1143902"
"127.0956045,37.1998779","128.7494237,36.0587974","127.1092279,37.4199106","128.5374217,36.114984"
"127.0956172,37.2021495","128.7485014,36.0589621","127.1092866,37.4201505","128.5374917,36.1151529"
"127.0956186,37.2025073","128.7475919,36.0591609","127.1093431,37.4203589","128.5377831,36.1156823"
"127.0956205,37.2049051","128.7469597,36.0593405","127.1094011,37.4205133","128.5400866,36.1192333"
"127.0956203,37.2053576","128.746209,36.059617","127.1095815,37.4208221","128.5403119,36.1197244"
"127.0956195,37.205509","128.7444127,36.060401","127.1099025,37.4212351","128.5405989,36.1205072"
"127.0956187,37.2058669","128.7424573,36.0613778","127.1101849,37.4214857","128.5406714,36.1207806"
"127.0956186,37.2058921","128.7419868,36.0616099","127.1104721,37.4216805","128.5410369,36.1227076"
"127.0956154,37.2060724","128.7393336,36.0629148","127.1106467,37.4217856","128.5410949,36.1229749"
"127.0955907,37.2077426","128.7382958,36.0634322","127.1108428,37.4218908","128.5411375,36.1231737"
"127.0955906,37.2077552","128.7380644,36.0635473","127.1112048,37.4220416","128.5413175,36.1240097"
"127.0955729,37.2085493","128.7359711,36.0645912","127.1114599,37.4221146","128.5414625,36.1247243"
"127.0955883,37.2096644","128.7355844,36.0647845","127.1118628,37.4222132","128.5419812,36.127647"
"127.0956498,37.2106066","128.7347271,36.065208","127.1121497,37.4222502","128.5420244,36.1278909"
"127.0957214,37.2113406","128.7342379,36.0654511","127.112335,37.4222626","128.5422372,36.1289412"
"127.0958204,37.2120133","128.732658,36.0661741","127.1150062,37.4221316","128.5426852,36.1313867"
"127.0959185,37.2126329","128.729666,36.0672019","127.11601,37.4220934","128.5426995,36.1314623"
"127.0961015,37.2133926","128.7282968,36.0675559","127.1163423,37.4221017","128.542775,36.1318746"
"127.0962963,37.2140693","128.7280259,36.0676262","127.1163717,37.4220991","128.5428823,36.1324281"
"127.0965594,37.2148156","128.7230177,36.0686881","127.1182438,37.4219934","128.5431219,36.1342426"
"127.0969297,37.2157607","128.7218401,36.0689399","127.1183353,37.4219873","128.5431273,36.1343976"
"127.0972095,37.2163529","128.7189005,36.0695684","127.1199022,37.4218905","128.5431239,36.1345572"
"127.0972964,37.2165371","128.7186149,36.0696281","127.1201419,37.421876","128.5431166,36.134935"
"127.0975688,37.2170221","128.7149026,36.0704114","127.1205478,37.4218493","128.5431123,36.1351911"
"127.0977742,37.2173996","128.7143536,36.0705269","127.1208937,37.4218306","128.5429496,36.1365917"
"127.0982266,37.21817","128.7137658,36.070651","127.1213334,37.4218068","128.5426989,36.1376333"
"127.0983104,37.2183127","128.7131003,36.070774","127.1225001,37.4217438","128.5424624,36.138408"
"127.0983204,37.2183308","128.7122991,36.0709534","127.1228415,37.421726","128.5413567,36.1415306"
"127.0988786,37.2191349","128.7105522,36.0713776","127.1230744,37.4217105","128.5412495,36.1418317"
"127.1002282,37.2209747","128.7094996,36.0716741","127.1231106,37.4217079","128.5411992,36.1419746"
"127.1003077,37.2210832","128.7070789,36.0725567","127.1236136,37.4216798","128.5409493,36.1427494"
"127.100489,37.2213335","128.7066548,36.072707","127.1244185,37.4216337","128.5409263,36.1428587"
"127.100574,37.2214509","128.7064129,36.0727924","127.124717,37.4216166","128.5408616,36.1431747"
"127.1007542,37.2216931","128.7046488,36.0735512","127.1247181,37.4216166","128.5408114,36.1436665"
"127.1010295,37.2220636","128.7034189,36.0741667","127.1249996,37.4215994","128.5408125,36.144083"
"127.1012131,37.2223094","128.7024435,36.0747246","127.1252562,37.4215831","128.5408249,36.1446076"
"127.1019832,37.2233441","128.7011235,36.0754807","127.1257335,37.4215134","128.5409124,36.1450828"
"127.1020615,37.2234499","128.7009122,36.0756054","127.1273353,37.4214437","128.5410867,36.1457412"
"127.1048174,37.2271503","128.700082,36.076151","127.1278722,37.4214282","128.5413365,36.1463079"
"127.1053835,37.227959","128.6997013,36.0763856","127.1280123,37.4214287","128.5414604,36.146516"
"127.106299,37.229233","128.6986125,36.0770853","127.1281163,37.421429","128.5417117,36.1469411"
"127.1065742,37.2296413","128.6965824,36.0784047","127.1284621,37.4214328","128.5420624,36.1474078"
"127.1067631,37.2299494","128.6956433,36.0790208","127.1288372,37.4214547","128.5426115,36.1480746"
"127.1068721,37.2302346","128.6955012,36.0790925","127.1299293,37.4216195","128.5438743,36.1495908"
"127.1070118,37.2306911","128.6946018,36.0795477","127.1306303,37.4217776","128.5440211,36.1497635"
"127.1070998,37.2311079","128.6932607,36.0801687","127.1321242,37.422278","128.5441543,36.1499202"
"127.1071745,37.2314831","128.6912269,36.0809534","127.1323825,37.4223852","128.5445044,36.1503309"
"127.1072001,37.2317635","128.6910734,36.0810109","127.132484,37.422427","128.5447437,36.150611"
"127.1072118,37.2318997","128.6903671,36.0812397","127.1337292,37.4229401","128.5454447,36.1515019"
"127.1072141,37.2321034","128.6886044,36.0816655","127.1379124,37.4247377","128.5462453,36.1525217"
"127.107215,37.2321593","128.6875816,36.081966","127.1393653,37.4253326","128.5465619,36.1529247"
"127.1072085,37.2323251","128.686398,36.0823617","127.1401519,37.4255675","128.5467991,36.1534581"
"127.1071515,37.2328703","128.6853875,36.0827423","127.140555,37.4256598","128.5472091,36.1544444"
"127.1063547,37.2358657","128.6848502,36.0829748","127.1414968,37.4258294","128.5473454,36.1548326"
"127.1058028,37.2379407","128.6840225,36.0833327","127.1418888,37.4258675","128.5475197,36.1554802"
"127.1056498,37.2385144","128.6833921,36.0836563","127.1423169,37.4259112","128.547551,36.1557432"
"127.1047955,37.2419116","128.6819462,36.0844783","127.1428457,37.4259407","128.5475711,36.1559197"
"127.1043603,37.243639","128.6791662,36.0860401","127.1432854,37.4259331","128.5475849,36.1560377"
"127.1042993,37.2438831","128.6777867,36.0867064","127.143585,37.4259177","128.5476953,36.1569806"
"127.1041491,37.2447912","128.6749521,36.0879666","127.1444025,37.4258364","128.5479061,36.1586232"
"127.1040493,37.245558","128.6720187,36.0893864","127.1452371,37.4257406","128.5479321,36.1588231"
"127.1039743,37.2465159","128.6704087,36.0903226","127.1464156,37.4255711","128.5480835,36.1600866"
"127.1039741,37.2499998","128.6696448,36.0907925","127.1467628,37.4255144","128.5481249,36.1603576"
"127.1039681,37.2504992","128.6677201,36.0920797","127.147774,37.425348","128.5482366,36.1613158"
"127.1039643,37.2508102","128.6666877,36.0928741","127.149003,37.4250218","128.5483969,36.1620879"
"127.1039619,37.2510499","128.6665658,36.0929654","127.1495272,37.4248232","128.5484492,36.1623417"
"127.1039619,37.2514826","128.666189,36.0932486","127.1502951,37.4244676","128.5484766,36.1624731"
"127.1039622,37.2518576","128.6655631,36.0937397","127.150797,37.4242158","128.5485741,36.1629491"
"127.1039623,37.2522605","128.6649832,36.0942637","127.1515463,37.4237187","128.5486372,36.163183"
"127.1039617,37.2528167","128.6643875,36.0947689","127.1518139,37.4235347","128.549087,36.1648162"
"127.1039619,37.2555749","128.6634374,36.0955742","127.1521543,37.4232572","128.5497743,36.1666664"
"127.1039623,37.2574408","128.6616184,36.0971154","127.1522847,37.4231485","128.5499967,36.1672523"
"127.1039463,37.2591886","128.6612641,36.09742","127.1525582,37.4229005","128.5501131,36.1675587"
"127.103911,37.2609759","128.6609151,36.0977137","127.1527274,37.4227469","128.5503493,36.1681813"
"127.1039165,37.2618629","128.6603227,36.0982215","127.1535281,37.4218848","128.5505833,36.1688004"
"127.1039208,37.2621361","128.6570613,36.1010217","127.1536996,37.4217005","128.5508991,36.1696325"
"127.103914,37.262356","128.6554914,36.1023729","127.1545787,37.4207594","128.551362,36.1709915"
"127.1039124,37.262658","128.6550524,36.1027386","127.1548172,37.420505","128.5515492,36.171858"
"127.1039122,37.2631186","128.6546353,36.1030843","127.1564141,37.4187637","128.5515867,36.172166"
"127.1039117,37.2636567","128.6527606,36.1046422","127.1566243,37.4185299","128.551593,36.172303"
"127.1039125,37.263928","128.651592,36.1053331","127.1575846,37.4175835","128.5516188,36.1729014"
"127.103912,37.2640299","128.6512774,36.1054768","127.158343,37.4168349","128.551625,36.1730329"
"127.1039119,37.2655577","128.6506098,36.1057825","127.1585189,37.4166659","128.5515522,36.1739108"
"127.1039067,37.2667665","128.6496329,36.1061381","127.1590701,37.4162304","128.551523,36.1742211"
"127.1039064,37.2668197","128.6491696,36.1062886","127.1597404,37.4157005","128.5513996,36.1747244"
"127.1039036,37.2673524","128.6491242,36.1063025","127.160577,37.4151224","128.5513923,36.1747596"
"127.1038945,37.2692931","128.6469994,36.1069431","127.1612546,37.4147079","128.5513369,36.1750242"
"127.1038958,37.269705","128.6460579,36.1072947","127.162707,37.4139026","128.5507446,36.1770497"
"127.1038989,37.2699673","128.6449732,36.1078009","127.1637318,37.4134161","128.5506744,36.1772911"
"127.1038995,37.2707083","128.6443283,36.1081488","127.1643036,37.4131717","128.5496326,36.1807152"
"127.1038866,37.2718828","128.643791,36.1084857","127.1650643,37.4128673","128.549574,36.1809077"
"127.1039073,37.2735369","128.6430008,36.1090729","127.1662018,37.4124532","128.5494372,36.1815724"
"127.1039052,37.2737127","128.6421854,36.109847","127.16702,37.4121914","128.5494119,36.1825111"
"127.1039048,37.2737983","128.6419928,36.1100525","127.1689942,37.4116679","128.5494073,36.1826662"
"127.1038996,37.2747826","128.640191,36.112145","127.1706534,37.4113345","128.5494921,36.1831902"
"127.1038499,37.2765158","128.6393894,36.1130325","127.1729507,37.4108163","128.5495417,36.1834088"
"127.103837,37.2770539","128.6390139,36.1133399","127.174639,37.4102774","128.5495913,36.1836247"
"127.103824,37.2775992","128.6379583,36.1141063","127.1768505,37.4094659","128.5496529,36.183818"
"127.1038249,37.2784997","128.636914,36.1146535","127.1770893,37.4093773","128.5497624,36.1841101"
"127.1037948,37.2820817","128.636373,36.1148922","127.1773405,37.4092861","128.5498874,36.184392"
"127.1037916,37.2824837","128.6351737,36.1153246","127.178398,37.4088139","128.5499238,36.1844575"
"127.1037913,37.282545","128.6347445,36.1154575","127.1799478,37.4081241","128.550171,36.1848953"
"127.1037909,37.2826135","128.6340039,36.1156422","127.1825237,37.4068808","128.550277,36.1850846"
"127.1037881,37.2829308","128.6332226,36.1157875","127.1838868,37.4062508","128.5504879,36.1853938"
"127.1037861,37.2831075","128.6331361,36.1157982","127.185668,37.4053533","128.5507412,36.1857026"
"127.1037857,37.2831751","128.6325006,36.11588","127.1884202,37.4040472","128.5511247,36.1861076"
"127.1037872,37.2839611","128.6302743,36.1160587","127.1888978,37.4038529","128.5518497,36.1867665"
"127.1037868,37.2842577","128.6293667,36.1161457","127.1893709,37.4036603","128.5523619,36.1872326"
"127.1037874,37.2854412","128.628982,36.1162044","127.1904006,37.4033052","128.5526287,36.1874674"
"127.1037808,37.2860433","128.6281643,36.1163671","127.1912545,37.4030857","128.5529009,36.1877039"
"127.1037748,37.2880498","128.628007,36.1163984","127.1917895,37.4029546","128.5540015,36.1886679"
"127.1037746,37.2880994","128.6267911,36.1167623","127.1922622,37.4028585","128.5541624,36.188808"
"127.103779,37.2883247","128.6261734,36.1169998","127.1927405,37.4027795","128.5550372,36.1896829"
"127.1037614,37.2897498","128.6254291,36.1173259","127.1928999,37.4027529","128.5553994,36.1901575"
"127.1037611,37.2898129","128.6249999,36.1175355","127.193204,37.4027023","128.5558499,36.1909081"
"127.1037588,37.2902518","128.6243793,36.1178857","127.1937162,37.402618","128.5564906,36.1924034"
"127.1037523,37.2910514","128.6239227,36.1182028","127.1941774,37.4025633","128.5567995,36.1931246"
"127.1037492,37.2914245","128.6234225,36.1185744","127.1943718,37.4025439","128.5577758,36.1956754"
"127.1037495,37.2920158","128.6229372,36.1189883","127.1949393,37.4024859","128.558005,36.1962576"
"127.1037489,37.2932075","128.6221083,36.1197651","127.1952353,37.402475","128.5590852,36.1989192"
"127.1037368,37.2950742","128.6209892,36.1208483","127.1953879,37.4024672","128.5592556,36.1993477"
"127.1037372,37.2967328","128.6192638,36.1224322","127.1965609,37.4024252","128.5593109,36.1994834"
"127.1037245,37.2980749","128.6185368,36.1231215","127.1974026,37.4024436","128.5593615,36.1996082"
"127.1037117,37.2998578","128.6171851,36.1244981","127.1993006,37.4024863","128.5595555,36.2000582"
"127.1037092,37.3014181","128.6164775,36.1253783","127.2016448,37.4025499","128.5596497,36.2002809"
"127.103708,37.3018625","128.6157448,36.1262884","127.2021679,37.4025683","128.5600123,36.2011828"
"127.1036999,37.3029829","128.614484,36.1279752","127.2044185,37.40261","128.5602944,36.2018943"
"127.103684,37.306428","128.6138734,36.1287282","127.2054251,37.4026288","128.5606743,36.2028493"
"127.1036832,37.3065974","128.6136272,36.1289983","127.2059628,37.402649","128.5608866,36.2036579"
"127.1036622,37.3112359","128.6129258,36.1296926","127.2061605,37.4026577","128.5609151,36.2037937"
"127.1036494,37.3138833","128.6121085,36.1303629","127.2065379,37.4026559","128.5609996,36.2041996"
"127.1036414,37.3149793","128.6115539,36.1307539","127.2067583,37.4026546","128.5611745,36.2052916"
"127.1036368,37.315649","128.6072901,36.1334655","127.2077471,37.4026066","128.5612123,36.2062"
"127.1036242,37.3173995","128.6056058,36.134534","127.2085981,37.4025411","128.5611458,36.2074528"
"127.1036242,37.3193249","128.6055673,36.1345587","127.2095907,37.4024092","128.5609866,36.2083494"
"127.1036224,37.3196719","128.6041854,36.1353972","127.2105981,37.402217","128.560674,36.2095827"
"127.1036116,37.3212998","128.6017685,36.1367736","127.2115662,37.4019778","128.5605422,36.209958"
"127.1036177,37.3220741","128.6013526,36.1369965","127.2119939,37.4018337","128.560299,36.210648"
"127.103623,37.3227889","128.5984943,36.1385301","127.2124577,37.401678","128.5602872,36.2106824"
"127.1036242,37.3229908","128.5967605,36.1394881","127.2127881,37.4015499","128.5602308,36.2107911"
"127.1036295,37.3234857","128.5956045,36.1402","127.2134818,37.4012821","128.559514,36.2121605"
"127.1036553,37.3248045","128.594616,36.1408095","127.2144427,37.4008319","128.5588983,36.213035"
"127.1036652,37.3252796","128.5928977,36.1419304","127.2152455,37.400376","128.5581694,36.213924"
"127.1036901,37.3265497","128.5920156,36.14252","127.2156622,37.4001291","128.5574693,36.2146469"
"127.1036745,37.3278089","128.5910404,36.143214","127.2159521,37.3999576","128.5560868,36.2160745"
"127.103658,37.3283704","128.5906827,36.1434688","127.2170156,37.3992652","128.5552133,36.2170586"
"127.1035972,37.3304921","128.5898343,36.1440093","127.2184256,37.3983735","128.5550089,36.2173308"
"127.1035681,37.3328031","128.5890478,36.144524","127.2194807,37.3977937","128.5549412,36.2174207"
"127.1035619,37.3333331","128.588265,36.1450622","127.2203363,37.3974081","128.5545452,36.2180931"
"127.1035521,37.3339154","128.5881461,36.1451435","127.2209665,37.3971636","128.5541755,36.2189825"
"127.1035489,37.3340911","128.584336,36.1475842","127.2220081,37.3968956","128.5540036,36.2196872"
"127.1035505,37.3374443","128.5809677,36.1497449","127.2232358,37.3966731","128.5539374,36.220391"
"127.1035284,37.3395057","128.5806755,36.1499198","127.2237478,37.396613","128.5539493,36.2209408"
"127.1035144,37.341312","128.5802294,36.1502168","127.2253664,37.3964248","128.554037,36.2215909"
"127.1035144,37.3423747","128.5797269,36.1505387","127.2258739,37.3963656","128.5541744,36.2221324"
"127.1035138,37.342921","128.5794889,36.1506905","127.2268698,37.3962183","128.5546415,36.2235248"
"127.1035141,37.3430688","128.5792035,36.1508724","127.2275242,37.3961215","128.5547023,36.2237442"
"127.1035135,37.3436232","128.5791616,36.150899","127.2293772,37.3957779","128.5550957,36.2250335"
"127.1035133,37.3436619","128.5791076,36.1509337","127.2307408,37.3954637","128.5551608,36.2252412"
"127.103474,37.3461992","128.5758011,36.1530847","127.2311661,37.3953412","128.5552491,36.2255244"
"127.1034795,37.3485825","128.575116,36.153548","127.2333645,37.3947197","128.5554897,36.2262849"
"127.1034635,37.3496857","128.574662,36.1538441","127.2337592,37.3946124","128.5564764,36.2294099"
"127.1034636,37.349893","128.5739076,36.1542836","127.2345983,37.3943835","128.5566135,36.2298459"
"127.1034661,37.3502734","128.5735072,36.1545072","127.2348629,37.3943111","128.5566623,36.2299996"
"127.1034683,37.3507061","128.5723576,36.1551486","127.2349975,37.3942727","128.5569999,36.231266"
"127.1034565,37.3533823","128.571502,36.1556674","127.2380474,37.3934213","128.557349,36.2331498"
"127.1034426,37.3562504","128.5708759,36.1560615","127.2396543,37.392967","128.5577369,36.235841"
"127.1034322,37.3586517","128.5699339,36.1567668","127.2405928,37.3927338","128.5579248,36.2371492"
"127.1034303,37.358795","128.5695149,36.1571032","127.2410032,37.3926491","128.5579402,36.2372194"
"127.1033882,37.3616432","128.5693016,36.1572728","127.2416611,37.3925405","128.5581866,36.2383243"
"127.1034089,37.3652218","128.568781,36.1577454","127.2420126,37.3924827","128.5585997,36.2394159"
"127.1034107,37.365302","128.5687118,36.1578055","127.2422737,37.3924373","128.5588147,36.2398432"
"127.1034104,37.365585","128.5683619,36.1582332","127.2431667,37.3923077","128.5591017,36.2404113"
"127.1034126,37.3688156","128.5682141,36.1584879","127.2440437,37.3921996","128.559112,36.2404328"
"127.1033539,37.3761003","128.5681605,36.1586335","127.2454269,37.3920854","128.5596278,36.2412982"
"127.1033452,37.3766781","128.568214,36.1588088","127.2488393,37.3918818","128.5598373,36.2416497"
"127.1033507,37.3775606","128.5682916,36.1589551","127.2499998,37.3918058","128.5617771,36.2448645"
"127.1033605,37.3789163","128.5684268,36.1590864","127.252723,37.3916276","128.5618603,36.2450089"
"127.1033522,37.3811435","128.5686069,36.1591686","127.2542,37.3914901","128.5621499,36.2455165"
"127.1033519,37.3811958","128.5688064,36.1592065","127.255321,37.3913744","128.5623992,36.2459317"
"127.1033445,37.381532","128.5690409,36.1591972","127.2562998,37.3912484","128.5627294,36.2464796"
"127.1033465,37.3820143","128.5692847,36.1591445","127.2572379,37.3910935","128.5633522,36.2475153"
"127.1033449,37.3823144","128.5694555,36.1589501","127.2574877,37.3910498","128.5637245,36.2481332"
"127.1033423,37.383241","128.5696256,36.1587052","127.2594421,37.3907077","128.564387,36.2492172"
"127.1032846,37.3841062","128.5697279,36.1584635","127.2609603,37.3903944","128.5648662,36.2499999"
"127.1032229,37.3846765","128.5697788,36.158198","127.2624097,37.390043","128.5649825,36.2502054"
"127.1031576,37.385063","128.5697602,36.1578944","127.2635505,37.3897443","128.5662843,36.2523853"
"127.1030485,37.3856143","128.5696395,36.1575186","127.2645884,37.389448","128.5670291,36.2536237"
"127.1024327,37.3890699","128.5695146,36.1573223","127.2670524,37.3886615","128.5671065,36.2537519"
"127.1017348,37.3924369","128.569253,36.1570524","127.2680147,37.3883524","128.5683693,36.255842"
"127.1016766,37.3927657","128.568927,36.1567857","127.2715009,37.3872243","128.5684149,36.2559183"
"127.1016092,37.3931062","128.568404,36.1565037","127.274745,37.3861831","128.5684741,36.256016"
"127.1012115,37.3952564","128.5679314,36.1563294","127.2821815,37.3837913","128.5692844,36.2574061"
"127.101165,37.3954942","128.5671875,36.1561531","127.2824834,37.3836945","128.5695865,36.2579245"
"127.1009282,37.3967022","128.5659526,36.1559207","127.283778,37.3832633","128.5703124,36.2589998"
"127.1009107,37.396804","128.5657682,36.1559268","127.284306,37.3830984","128.5705745,36.259358"
"127.1008664,37.3970553","128.5654539,36.1558683","127.2859262,37.3825939","128.570974,36.2598413"
"127.1007536,37.3976643","128.5623233,36.1552822","127.2867707,37.3823376","128.5716866,36.2605913"
"127.1007303,37.3977922","128.5615754,36.1552167","127.2873732,37.3821836","128.5723716,36.261273"
"127.1006768,37.398084","128.5612695,36.1552077","127.2878253,37.3820691","128.5726583,36.2615571"
"127.1005663,37.3986804","128.5608696,36.1552238","127.2885827,37.381892","128.5728896,36.2617849"
"127.1004489,37.3993055","128.560763,36.1552329","127.2889714,37.3818115","128.5735564,36.2624397"
"127.1003485,37.3997","128.5605143,36.1552576","127.2891466,37.3817749","128.5741862,36.2630696"
"127.100219,37.4000421","128.5600438,36.1553204","127.2908043,37.3815579","128.5742686,36.2631536"
"127.100034,37.4004164","128.5595894,36.1554218","127.2924566,37.3812579","128.5746747,36.2636242"
"127.0998684,37.4007503","128.5594387,36.1554628","127.2934116,37.3810469","128.575127,36.264216"
"127.09965,37.4010227","128.559091,36.1555578","127.2935936,37.3810057","128.5752773,36.2644616"
"127.0994914,37.4013151","128.5584626,36.1557879","127.2940254,37.3809064","128.5754499,36.2647873"
"127.0990242,37.4018498","128.557935,36.1560684","127.2941067,37.3808876","128.5756809,36.2653217"
"127.0987446,37.4021472","128.557348,36.156482","127.2947533,37.3807157","128.5756867,36.2653333"
"127.098414,37.4024976","128.5566686,36.1570496","127.2952892,37.3805517","128.5765873,36.2676078"
"127.098364,37.402547","128.5542138,36.1591898","127.2962638,37.380209","128.5766623,36.2678019"
"127.0973918,37.4034785","128.5532966,36.1600183","127.2967126,37.3800539","128.578037,36.2713495"
"127.097152,37.403749","128.5526501,36.1605568","127.2970937,37.3798959","128.5782994,36.2719746"
"127.0970073,37.4039702","128.5523207,36.1607842","127.2975449,37.3797038","128.5784508,36.2723771"
"127.0968962,37.4042511","128.551661,36.1611641","127.2981997,37.3794128","128.5787281,36.273113"
"127.0968604,37.404598","128.5515225,36.1612825","127.2983252,37.3793554","128.5789869,36.2737994"
"127.0968781,37.404882","128.550945,36.1615779","127.2994075,37.3788533","128.5801703,36.2769404"
"127.0969316,37.4052265","128.5505452,36.1617761","127.3004855,37.3782656","128.580257,36.2771722"
"127.0970142,37.4056387","128.5500959,36.1620162","127.3006382,37.3781821","128.5810498,36.2792745"
"127.097099,37.4058409","128.5497025,36.162282","127.3007264,37.3781353","128.581224,36.2798833"
"127.0972616,37.4060578","128.5493884,36.1626517","127.3008972,37.3780419","128.5813739,36.2806581"
"127.0974615,37.406291","128.5491645,36.1630395","127.3009187,37.3780284","128.5815118,36.2816161"
"127.0977497,37.4064912","128.5489972,36.1634981","127.3009549,37.378005","128.5815138,36.2816746"
"127.098019,37.4066336","128.548981,36.1639517","127.3011111,37.3779061","128.5815498,36.2825911"
"127.0983078,37.4067292","128.5490435,36.1643911","127.3015783,37.3776095","128.5814872,36.2837826"
"127.0984815,37.4067857","128.5492123,36.1649557","127.3019031,37.3774027","128.5813617,36.2850161"
"127.09919,37.4069837","128.5496242,36.1660808","127.3033457,37.3764307","128.5810864,36.2876618"
"127.1002261,37.4072044","128.5498432,36.1666658","127.3038549,37.3760827","128.5809907,36.2884776"
"127.1010211,37.4073099","128.5499759,36.1670289","127.3044431,37.3757285","128.5809073,36.2893726"
