0
"129.3648165,36.0089169"
"129.3648366,36.0088742"
"129.3651248,36.0089581"
"129.3650633,36.0091231"
"129.3650393,36.0091875"
"129.3649402,36.009455"
"129.3645794,36.0103909"
"129.3645345,36.0105087"
"129.3643125,36.0104554"
"129.3636999,36.0103081"
"129.3631999,36.0101824"
"129.3625491,36.0100159"
"129.3617923,36.0098212"
"129.361674,36.0097915"
"129.3613993,36.0097164"
"129.3604667,36.0095001"
"129.3603038,36.009463"
"129.3598866,36.0093658"
"129.359399,36.0092498"
"129.3592941,36.0092244"
"129.3590498,36.009166"
"129.3588601,36.0091212"
"129.358599,36.0090576"
"129.3581784,36.0089578"
"129.3580367,36.0089248"
"129.3578615,36.0088825"
"129.3577689,36.0088586"
"129.3574801,36.0087973"
"129.357277,36.0087509"
"129.3571087,36.0087165"
"129.3570229,36.0086998"
"129.3567891,36.0086647"
"129.3566056,36.0086459"
"129.3564134,36.0086353"
"129.3562904,36.0086418"
"129.3558115,36.0087078"
"129.3555871,36.008741"
"129.3545742,36.0089333"
"129.3541797,36.0090034"
"129.3540118,36.0090331"
"129.3537079,36.0090838"
"129.3536614,36.0090908"
"129.3534958,36.009124"
"129.3533366,36.0091499"
"129.3529874,36.0092076"
"129.3525995,36.0092749"
"129.3523851,36.0093079"
"129.3511621,36.0095332"
"129.3497743,36.0097746"
"129.3481742,36.0100508"
"129.3480427,36.0100736"
"129.3479874,36.0100825"
"129.3477675,36.0101229"
"129.3470993,36.0102495"
"129.3467493,36.0103243"
"129.3461491,36.0105165"
"129.3460797,36.0105365"
"129.3459499,36.0105863"
"129.3453748,36.0108079"
"129.3441379,36.0113894"
"129.3440622,36.0114248"
"129.3435752,36.0116676"
"129.343459,36.0117253"
"129.3431069,36.0119019"
"129.3428844,36.0120189"
"129.3427156,36.012109"
"129.3426893,36.0121229"
"129.3423122,36.0123658"
"129.3419874,36.012616"
"129.3417611,36.0128592"
"129.3416963,36.0129314"
"129.3416205,36.0130155"
"129.3416119,36.0130247"
"129.3414617,36.0131992"
"129.3414371,36.0132365"
