0,1
"128.4708351,35.8600746","128.582254,35.8566054"
"128.4708376,35.860455","128.5815749,35.8569081"
"128.4708157,35.8607545","128.5814296,35.8569734"
"128.4707751,35.861056","128.5812677,35.8570425"
"128.4707228,35.861308","128.5810002,35.857163"
"128.4706563,35.861579","128.5804124,35.8574243"
"128.4705213,35.8619515","128.5796374,35.857773"
"128.4703291,35.8623543","128.5795472,35.8578135"
"128.4700589,35.862809","128.5794118,35.8578742"
"128.4697797,35.8631674","128.5792346,35.8579578"
"128.4694803,35.8635007","128.5791994,35.8579744"
"128.4691659,35.8637863","128.578532,35.8582545"
"128.4688456,35.864045","128.5776118,35.8586747"
"128.4684097,35.864355","128.5775447,35.8587042"
"128.4673527,35.8650586","128.5774753,35.8587337"
"128.4672527,35.8651253","128.5771196,35.8588856"
"128.4667803,35.8654401","128.5767442,35.8590467"
"128.465154,35.8665134","128.5764942,35.8591563"
"128.4633511,35.8678217","128.5762619,35.8592575"
"128.4633149,35.8678481","128.5758491,35.8594415"
"128.4626505,35.8683222","128.5752624,35.8597082"
"128.4626264,35.8683396","128.5747781,35.8599335"
"128.461816,35.8689285","128.5745877,35.860019"
"128.4612681,35.8693268","128.574537,35.8600411"
"128.4609475,35.8695629","128.5743284,35.8601728"
"128.4604298,35.8699845","128.574257,35.8602185"
"128.460022,35.8703385","128.5737745,35.8605762"
"128.4596165,35.870696","128.5731247,35.8610914"
"128.4593002,35.871015","128.5726871,35.8614082"
"128.4592783,35.8710368","128.5723802,35.8616534"
"128.4592554,35.8710604","128.5723123,35.8617081"
"128.4592192,35.871095","128.5722095,35.8618064"
"128.4591656,35.8711504","128.5721748,35.8618572"
"128.4588738,35.8714764","128.5721575,35.8618907"
"128.4587397,35.871656","128.5721467,35.8619107"
"128.4585021,35.8719761","128.5721123,35.8619876"
"128.4582662,35.8723504","128.5720951,35.8620274"
"128.4581053,35.8726041","128.5720415,35.862155"
"128.4579093,35.872978","128.5720372,35.8621659"
"128.4576422,35.8736978","128.5720266,35.8622002"
"128.4576369,35.8737159","128.5719968,35.8622934"
"128.45753,35.8740386","128.5719723,35.8623684"
"128.4573804,35.8747746","128.5718023,35.8629"
"128.4573387,35.8750805","128.5717492,35.86307"
"128.4573073,35.8756947","128.5717088,35.8631993"
"128.4573227,35.8762347","128.5717056,35.8632083"
"128.4573897,35.8767417","128.5716855,35.8632734"
"128.4575221,35.877342","128.5716781,35.8632987"
"128.4576558,35.8777728","128.5716643,35.863343"
"128.4578249,35.878206","128.5715878,35.8635835"
"128.4579818,35.8785383","128.5715125,35.863833"
"128.4581372,35.8788373","128.5713874,35.8642498"
"128.4581701,35.8789011","128.5712866,35.8645797"
"128.458535,35.8794878","128.5712824,35.8645942"
"128.4585474,35.8795084","128.5712495,35.8647"
"128.4591935,35.8803571","128.5711806,35.8649332"
"128.4594609,35.8806615","128.571134,35.8650932"
"128.4596135,35.8808279","128.5710938,35.8652324"
"128.4601297,35.8813765","128.5709813,35.865594"
"128.4607985,35.8820779","128.5709475,35.8657972"
"128.4619405,35.8832562","128.5709367,35.8659019"
"128.462535,35.8838636","128.5709337,35.8660074"
"128.4625911,35.8839217","128.5709335,35.8662409"
"128.4631128,35.8844585","128.5709359,35.8665853"
"128.4637813,35.8851383","128.5709365,35.8667935"
"128.4644982,35.8858728","128.5709477,35.8669701"
"128.464543,35.8859184","128.5709548,35.8670864"
"128.4646194,35.8859998","128.5709628,35.8672666"
"128.4649379,35.8863245","128.5709643,35.8675407"
"128.4650142,35.8864032","128.5709691,35.8676542"
"128.4651578,35.88655","128.5709769,35.8678994"
"128.4655886,35.8869901","128.5710024,35.8686474"
"128.4658118,35.8872182","128.5710026,35.8686628"
"128.4666812,35.8881948","128.5710096,35.8687709"
"128.4670419,35.8886057","128.5710433,35.8697082"
"128.4671407,35.8887176","128.5710496,35.8698452"
"128.4684434,35.8902434","128.5710476,35.8699444"
"128.4694879,35.8914908","128.5710495,35.8700075"
"128.4697946,35.8919301","128.5710374,35.8703412"
"128.4699661,35.8921767","128.5710748,35.8712244"
"128.4703603,35.8927929","128.5710874,35.8715831"
"128.4707426,35.8935237","128.5711141,35.8720859"
"128.4707505,35.8935407","128.5711226,35.8722301"
"128.4708074,35.8936584","128.5711254,35.8722715"
"128.4711371,35.8943427","128.5711349,35.8724788"
"128.4715952,35.8953866","128.5711453,35.872678"
"128.471801,35.8959043","128.5711496,35.8732414"
"128.472176,35.8968479","128.5711532,35.8734316"
"128.4724547,35.8975335","128.5711604,35.8738012"
"128.4728328,35.8984609","128.5711616,35.8738913"
"128.4731675,35.8991893","128.5711701,35.8741094"
"128.4733897,35.8995941","128.5711802,35.8743654"
"128.4734758,35.8997494","128.5711868,35.8745249"
"128.4737166,35.9001442","128.5711886,35.8745781"
"128.4739242,35.9004454","128.5712083,35.8750557"
"128.4742668,35.9009123","128.5712118,35.8751495"
"128.4746289,35.9013421","128.5712301,35.8756037"
"128.4749445,35.9016903","128.5712317,35.8756424"
"128.4753284,35.9020884","128.5712333,35.8756758"
"128.4756673,35.9024372","128.5712367,35.8757659"
"128.4762922,35.9029713","128.5712374,35.8758164"
"128.4765305,35.9031578","128.5712442,35.876158"
"128.4771187,35.9035903","128.5712529,35.8763914"
"128.4776071,35.9039235","128.5712568,35.8767665"
"128.4785021,35.9044355","128.5712677,35.8772469"
"128.478908,35.9046404","128.5712678,35.8774191"
"128.4797238,35.9050169","128.5712716,35.8774551"
"128.4801315,35.9051858","128.5712771,35.8777778"
"128.4803587,35.9052795","128.5712775,35.8778103"
"128.4809219,35.9054805","128.571281,35.8780672"
"128.481556,35.90568","128.5712857,35.8783331"
"128.4822855,35.9058778","128.5712987,35.8785575"
"128.4830066,35.9060323","128.5712986,35.8787955"
"128.4837152,35.9061609","128.5712986,35.8788848"
"128.4847412,35.9063283","128.571299,35.879075"
"128.4865125,35.9066311","128.5713395,35.8795344"
"128.4868079,35.9066791","128.5713421,35.8795596"
"128.4877862,35.9068406","128.5713461,35.8796083"
"128.4883081,35.9069273","128.5711787,35.8796017"
"128.4889355,35.9070313","128.5707919,35.8795862"
"128.4906079,35.9073042","128.5706999,35.8795825"
"128.492449,35.9076072","128.5702122,35.8795661"
"128.4929454,35.907687","128.5692868,35.8795329"
"128.4942247,35.9079009","128.5691293,35.8795244"
"128.4958827,35.9081747","128.5689619,35.8795159"
"128.4963036,35.9082506","128.5686417,35.8795071"
"128.4971445,35.9084086","128.5685719,35.879505"
"128.4982866,35.9086326","128.5680698,35.8794905"
"128.4991558,35.9088381","128.5679634,35.879486"
"128.4999998,35.9090655","128.5673582,35.8794617"
"128.5013393,35.9094817","128.5673084,35.8794603"
"128.5016298,35.9095793","128.5671121,35.8794494"
"128.5022986,35.9098028","128.5663906,35.8794234"
"128.5024189,35.9098459","128.5659994,35.8794097"
"128.5030245,35.9100627","128.5657068,35.8793988"
"128.5032137,35.9101305","128.5654873,35.8793908"
"128.5038486,35.9103812","128.5653344,35.8793868"
"128.5046363,35.91071","128.5650241,35.879376"
"128.5053617,35.9110231","128.5647337,35.879366"
"128.5061748,35.9114337","128.5645553,35.8793603"
"128.5068531,35.911786","128.5639745,35.8793411"
"128.507546,35.9121561","128.5631576,35.8793078"
"128.5084717,35.9127055","128.5630845,35.8793048"
"128.5090055,35.9130274","128.5629637,35.8793005"
"128.5100166,35.9136653","128.5629593,35.8793005"
"128.5105909,35.914031","128.5623586,35.8792833"
"128.5115753,35.9146583","128.5620793,35.8792759"
"128.5134703,35.9158567","128.5617624,35.879266"
"128.5147408,35.9166664","128.5609733,35.8792379"
"128.5149777,35.9168177","128.5608037,35.879233"
"128.5150246,35.9168471","128.5606053,35.8792249"
"128.5150603,35.9168702","128.5601165,35.8792085"
"128.5160157,35.9174752","128.5597874,35.8791969"
"128.5168716,35.918017","128.5590991,35.8791742"
"128.5182483,35.9188924","128.5589052,35.8791687"
"128.5188895,35.9192801","128.5585228,35.8791558"
"128.5194024,35.9196066","128.5582812,35.879148"
"128.5201457,35.9200925","128.5579288,35.8791367"
"128.5211333,35.9207865","128.557562,35.8791246"
"128.5218666,35.9213563","128.5564138,35.8790905"
"128.5219013,35.9213822","128.5558752,35.8790745"
"128.5224485,35.9217877","128.5555116,35.8790552"
"128.5228727,35.9221042","128.5551847,35.8790418"
"128.523449,35.9225302","128.554953,35.8790312"
"128.523665,35.9226906","128.554912,35.8790298"
"128.5239214,35.922894","128.5547856,35.8790246"
"128.524029,35.9229814","128.5546205,35.8790179"
"128.5242933,35.9231956","128.5542991,35.8790081"
"128.5247723,35.9236359","128.5532307,35.8789742"
"128.5251337,35.9239863","128.5529858,35.8789665"
"128.5256396,35.9245346","128.5525092,35.8789472"
"128.526061,35.9250683","128.5517267,35.8789162"
"128.5262225,35.9252951","128.5515981,35.878911"
"128.5266,35.9257751","128.5504233,35.878869"
"128.5267762,35.926026","128.5502892,35.8788648"
"128.5277326,35.9273882","128.5502571,35.8788641"
"128.5289495,35.9292512","128.5501939,35.8788611"
"128.5298969,35.9307595","128.5500731,35.8788576"
"128.5299025,35.9307685","128.5495123,35.8788382"
"128.5301198,35.931111","128.5493361,35.8788352"
"128.530646,35.9319404","128.5489404,35.8788188"
"128.5308848,35.932317","128.5486755,35.8788094"
"128.5309176,35.932369","128.5479241,35.8787826"
"128.5315661,35.9333876","128.5478687,35.8787813"
"128.532022,35.9340923","128.5475263,35.8787699"
"128.5321352,35.9342753","128.5471749,35.8787576"
"128.5323184,35.9345541","128.5469832,35.8787521"
"128.5325675,35.9349513","128.5469754,35.8787521"
"128.5330542,35.9357243","128.5464446,35.8787333"
"128.5334581,35.9363492","128.545601,35.8786956"
"128.533833,35.9369572","128.5451977,35.8786856"
"128.5340693,35.9373113","128.5448962,35.8786747"
"128.534439,35.9378653","128.54475,35.8786723"
"128.5347791,35.9383591","128.5446303,35.878668"
"128.5355546,35.9394172","128.5445372,35.8786661"
"128.5359024,35.9398244","128.5438822,35.878642"
"128.5364599,35.9404858","128.5436372,35.8786324"
"128.5365555,35.9405959","128.5434732,35.8786266"
"128.5368696,35.9409601","128.5434599,35.8786259"
"128.5373079,35.9414098","128.5428337,35.8786061"
"128.5378022,35.9419086","128.5427084,35.8785954"
"128.5381438,35.9422617","128.5422905,35.878572"
"128.5385186,35.9426047","128.5414824,35.8785366"
"128.5386701,35.9427413","128.540925,35.8785162"
"128.5393792,35.9433861","128.5405638,35.8785166"
"128.5400046,35.9439018","128.5405195,35.878517"
"128.5408469,35.9445517","128.5402979,35.8785153"
"128.5413754,35.9449456","128.5402005,35.8785153"
"128.5419404,35.9453374","128.5399667,35.8785155"
"128.5430343,35.9460672","128.5398958,35.8785161"
"128.5437252,35.9464957","128.5395702,35.8785198"
"128.5443214,35.9468962","128.5385623,35.8785331"
"128.5449382,35.9473444","128.5384692,35.8785312"
"128.544983,35.9473809","128.5383052,35.8785272"
"128.5453238,35.9476629","128.5374398,35.8785076"
"128.5453406,35.9476771","128.5370874,35.8784998"
"128.545814,35.9480913","128.5362551,35.8784737"
"128.5462552,35.9485112","128.5360512,35.8784691"
"128.546353,35.9486122","128.535599,35.8784496"
"128.5466644,35.9489332","128.5354649,35.8784435"
"128.5470685,35.9493922","128.5353684,35.8784398"
"128.547503,35.949969","128.5351457,35.8784327"
"128.5481001,35.9508536","128.534924,35.8784247"
"128.5484192,35.9514197","128.5342002,35.8783895"
"128.548815,35.9522619","128.5334052,35.878335"
"128.5490906,35.9529735","128.5331113,35.8783069"
"128.5491732,35.9531855","128.5329348,35.8783643"
"128.5494216,35.9538586","128.5328285,35.8783715"
"128.5497734,35.9547211","128.5325993,35.8783825"
"128.5498933,35.9549833","128.532575,35.8783827"
"128.549899,35.9549931","128.5320678,35.8783997"
"128.5501759,35.9554721","128.5318566,35.878425"
"128.5504089,35.9558127","128.5316289,35.8784684"
"128.550959,35.956494","128.5314337,35.8785368"
"128.5512808,35.9568427","128.531295,35.8786011"
"128.5515663,35.957135","128.5312058,35.8786442"
"128.5517445,35.9572759","128.5311113,35.8786991"
"128.5518251,35.9573329","128.5309292,35.8788441"
"128.551989,35.9574054","128.5307026,35.8790525"
"128.5524625,35.9577393","128.5305392,35.8792639"
"128.5527004,35.9578644","128.5303625,35.8794746"
"128.5529633,35.9579549","128.5300425,35.8800895"
"128.5531881,35.9580143","128.5297951,35.8804892"
"128.5534559,35.9580588","128.5297222,35.8805935"
"128.5537234,35.9580754","128.5288227,35.8817084"
"128.5537599,35.9580733","128.5282562,35.882191"
"128.553935,35.9580636","128.5277981,35.8828342"
"128.5543997,35.9579856","128.527562,35.8831662"
"128.5547859,35.9579272","128.5271747,35.8837158"
"128.5550398,35.957925","128.5268369,35.8842389"
"128.5553255,35.9579766","128.5265845,35.8846783"
"128.5556021,35.9580994","128.5263023,35.8853073"
"128.5556758,35.9581357","128.526114,35.8858255"
"128.5557573,35.9581747","128.5260181,35.8862032"
"128.5559452,35.9582975","128.5259017,35.8868903"
"128.5561601,35.9585273","128.5256777,35.8885042"
"128.5562599,35.9586986","128.5254346,35.8902698"
"128.5563383,35.9589197","128.5252339,35.8917239"
"128.5563575,35.959117","128.5251809,35.8920796"
"128.5563383,35.9593371","128.5251303,35.8924478"
"128.5562519,35.9595912","128.525024,35.8932304"
"128.5561199,35.9599214","128.5249471,35.8937936"
"128.556021,35.9601576","128.5249319,35.8939047"
"128.556021,35.9601585","128.5248336,35.8946213"
"128.5555378,35.9613483","128.5248053,35.8948298"
"128.5553867,35.9617463","128.5246977,35.8962796"
"128.5549676,35.9627462","128.5246418,35.896848"
"128.5547962,35.9630353","128.5244797,35.8982856"
"128.5545992,35.9633156","128.5244451,35.8991189"
"128.5545143,35.9634345","128.5244519,35.8993957"
"128.5544859,35.9634699","128.524446,35.8996211"
"128.5543023,35.9636752","128.5244741,35.9003412"
"128.5540351,35.9639282","128.5247117,35.9018349"
"128.5538235,35.9641086","128.5249033,35.9029449"
"128.5535512,35.9643129","128.5249363,35.9031853"
"128.5531265,35.9645655","128.5249717,35.9033536"
"128.5524659,35.9649337","128.5250154,35.9035615"
"128.5523268,35.9650629","128.5255029,35.9058789"
"128.5522203,35.9651423","128.5258978,35.9077958"
"128.5518828,35.9653625","128.5260184,35.9083772"
"128.5516657,35.9655556","128.5260633,35.908595"
"128.551507,35.9657923","128.5260798,35.9086742"
"128.5514144,35.9660059","128.5262276,35.9093924"
"128.5513783,35.9662054","128.5263618,35.9099998"
"128.5513812,35.9665931","128.5265317,35.9107124"
"128.5514901,35.9699576","128.5268115,35.9117828"
"128.5514892,35.9701406","128.5269457,35.9123073"
"128.5514888,35.9701947","128.5270497,35.9127166"
"128.5514874,35.9707564","128.527249,35.9138166"
"128.551487,35.9708096","128.5273493,35.9145496"
"128.5514513,35.971716","128.5273989,35.9152993"
"128.5514213,35.9720435","128.5274886,35.9166662"
"128.5513158,35.9727882","128.5275637,35.9175022"
"128.5511033,35.97541","128.5276468,35.917927"
"128.5510648,35.9755194","128.5276492,35.9179414"
"128.5510242,35.9763915","128.5278368,35.9187332"
"128.5509351,35.9777888","128.5281495,35.9195996"
"128.5509241,35.9779575","128.5285082,35.9204287"
"128.5508912,35.9799989","128.5291365,35.9217829"
"128.550882,35.980557","128.5294898,35.9225326"
"128.5510866,35.9838576","128.5305247,35.9247245"
"128.55116,35.9859648","128.5312367,35.9262916"
"128.5511912,35.9871411","128.5316268,35.9271447"
"128.5511743,35.9881266","128.5318744,35.9276862"
"128.5511198,35.9892829","128.53226,35.9285268"
"128.5511117,35.9894245","128.5327951,35.9296978"
"128.5510891,35.989733","128.5335114,35.9312486"
"128.5510386,35.9904376","128.5336922,35.9316771"
"128.5509908,35.9911015","128.5340315,35.9323711"
"128.550987,35.9911493","128.5352081,35.9349556"
"128.5507744,35.9932743","128.5352583,35.9350652"
"128.5506868,35.9946995","128.535312,35.9351828"
"128.5506747,35.9955408","128.5354694,35.9355223"
"128.5506808,35.9959194","128.5375602,35.940021"
"128.5507074,35.9975005","128.5376991,35.9402993"
"128.5507327,35.9985767","128.5377424,35.9403846"
"128.5507358,35.9998983","128.5381622,35.9412077"
"128.5507361,35.9999993","128.5386618,35.9419408"
"128.5506917,36.0005019","128.5393125,35.9427745"
"128.5505714,36.001216","128.5396619,35.943133"
"128.5503818,36.0018966","128.5399869,35.9434827"
"128.5500863,36.0026204","128.5402999,35.9437577"
"128.5499332,36.0029562","128.5407369,35.9441082"
"128.5498663,36.0030974","128.5411624,35.9444318"
"128.5498414,36.0031499","128.5412621,35.9445076"
"128.5492824,36.0040807","128.542337,35.9452249"
"128.5491685,36.0042764","128.5452848,35.9471457"
"128.5486002,36.0051848","128.5454347,35.9472418"
"128.5481938,36.0058356","128.5455543,35.9473201"
"128.5474865,36.006966","128.5461225,35.947692"
"128.5463255,36.0087062","128.5471985,35.9484029"
"128.5460859,36.0090464","128.5473237,35.9484857"
"128.5458195,36.009458","128.5476406,35.9487209"
"128.5455364,36.0098662","128.547952,35.9489616"
"128.544779,36.010997","128.5486369,35.9496084"
"128.544392,36.0115197","128.5491753,35.950242"
"128.5441074,36.0119035","128.549423,35.9506067"
"128.5439374,36.0121331","128.5499533,35.9514721"
"128.542949,36.0135075","128.5501137,35.9518638"
"128.542175,36.0145583","128.5501608,35.9519842"
"128.5420627,36.0147125","128.5502744,35.9522744"
"128.5415472,36.0154202","128.5504491,35.9529075"
"128.5406871,36.0165997","128.5505621,35.9537333"
"128.5397614,36.0178491","128.5506248,35.9546992"
"128.5388185,36.0191492","128.550682,35.9557535"
"128.5375868,36.0208494","128.5507023,35.9561157"
"128.5372615,36.0212624","128.5507231,35.9565186"
"128.5364744,36.0222582","128.5508492,35.9585829"
"128.5361998,36.0225644","128.5509374,35.9606413"
"128.5360423,36.0227388","128.5509651,35.9612216"
"128.5352066,36.0235827","128.5511623,35.9646413"
"128.5331365,36.0254325","128.5512034,35.9654767"
"128.5312617,36.0271165","128.5512142,35.9657119"
"128.5303446,36.0280196","128.5513618,35.9687245"
"128.5294449,36.0289054","128.5513494,35.970891"
"128.5293583,36.0289918","128.5512741,35.9722332"
"128.5287448,36.0296056","128.551186,35.9736178"
"128.5285938,36.0297764","128.5510648,35.9755194"
"128.5276995,36.0307334","128.5510242,35.9763915"
"128.5273503,36.0311123","128.5509351,35.9777888"
"128.5267365,36.031791","128.5509241,35.9779575"
"128.5263492,36.0322244","128.5508912,35.9799989"
"128.526149,36.0324497","128.550882,35.980557"
"128.5254367,36.033241","128.5510866,35.9838576"
"128.5250244,36.0337161","128.55116,35.9859648"
"128.5248243,36.0339495","128.5511912,35.9871411"
"128.5245803,36.034222","128.5511743,35.9881266"
"128.5238494,36.0350415","128.5511198,35.9892829"
"128.5214892,36.0376716","128.5511117,35.9894245"
"128.5209494,36.0382513","128.5510891,35.989733"
"128.5201995,36.0390583","128.5510386,35.9904376"
"128.5196374,36.0397158","128.5509908,35.9911015"
"128.5189868,36.0403993","128.550987,35.9911493"
"128.5186488,36.0407826","128.5507744,35.9932743"
"128.5182243,36.0412658","128.5506868,35.9946995"
"128.5181313,36.041373","128.5506747,35.9955408"
"128.517836,36.0417154","128.5506808,35.9959194"
"128.5176493,36.0419586","128.5507074,35.9975005"
"128.5174141,36.0423158","128.5507327,35.9985767"
"128.5173445,36.0424255","128.5507358,35.9998983"
"128.5170526,36.0429491","128.5507361,35.9999993"
"128.5168496,36.0433898","128.5506917,36.0005019"
"128.5167532,36.043662","128.5505714,36.001216"
"128.5166726,36.0439584","128.5503818,36.0018966"
"128.5165695,36.0444849","128.5500863,36.0026204"
"128.5164842,36.0451897","128.5499332,36.0029562"
"128.5164908,36.0455268","128.5498663,36.0030974"
"128.5165095,36.0457737","128.5498414,36.0031499"
"128.516558,36.0461844","128.5492824,36.0040807"
"128.5166729,36.0466531","128.5491685,36.0042764"
"128.5166868,36.0467035","128.5486002,36.0051848"
"128.5167464,36.0469293","128.5481938,36.0058356"
"128.5169152,36.0473669","128.5474865,36.006966"
"128.5169244,36.0473902","128.5463255,36.0087062"
"128.5171257,36.047769","128.5460859,36.0090464"
"128.5172145,36.047935","128.5458195,36.009458"
"128.5172577,36.0480158","128.5455364,36.0098662"
"128.5172622,36.0480248","128.544779,36.010997"
"128.5172804,36.0480535","128.544392,36.0115197"
"128.5176089,36.0485664","128.5441074,36.0119035"
"128.5176213,36.0485816","128.5439374,36.0121331"
"128.5177928,36.0487902","128.542949,36.0135075"
"128.5180747,36.0491331","128.542175,36.0145583"
"128.5183939,36.0494351","128.5420627,36.0147125"
"128.518662,36.0496492","128.5415472,36.0154202"
"128.5192248,36.0500744","128.5406871,36.0165997"
"128.5199994,36.0505664","128.5397614,36.0178491"
"128.5211949,36.0510719","128.5388185,36.0191492"
"128.5222336,36.0514687","128.5375868,36.0208494"
"128.5230169,36.0517686","128.5372615,36.0212624"
"128.5243735,36.0522781","128.5364744,36.0222582"
"128.5258372,36.0528245","128.5361998,36.0225644"
"128.5283022,36.0537031","128.5360423,36.0227388"
"128.5283424,36.0537181","128.5352066,36.0235827"
"128.5301186,36.0543862","128.5331365,36.0254325"
"128.5303295,36.0544656","128.5312617,36.0271165"
"128.5315757,36.0549345","128.5303446,36.0280196"
"128.5323253,36.0552832","128.5294449,36.0289054"
"128.5330706,36.0557348","128.5293583,36.0289918"
"128.5334673,36.056019","128.5287448,36.0296056"
"128.5339254,36.0564072","128.5285938,36.0297764"
"128.53446,36.0569543","128.5276995,36.0307334"
"128.5348089,36.0574039","128.5273503,36.0311123"
"128.5348452,36.0574604","128.5267365,36.031791"
"128.5351002,36.0578548","128.5263492,36.0322244"
"128.5353437,36.0583062","128.526149,36.0324497"
"128.5353874,36.0584212","128.5254367,36.033241"
"128.5355885,36.0589433","128.5250244,36.0337161"
"128.5356281,36.0590863","128.5248243,36.0339495"
"128.5356911,36.0593147","128.5245803,36.034222"
"128.5357609,36.0596423","128.5238494,36.0350415"
"128.5358282,36.060115","128.5214892,36.0376716"
"128.5358448,36.0604557","128.5209494,36.0382513"
"128.5358558,36.0607846","128.5201995,36.0390583"
"128.5358327,36.062074","128.5196374,36.0397158"
"128.5357875,36.0635331","128.5189868,36.0403993"
"128.5357373,36.0659749","128.5186488,36.0407826"
"128.5357496,36.066916","128.5182243,36.0412658"
"128.5358098,36.067863","128.5181313,36.041373"
"128.5358364,36.0682829","128.517836,36.0417154"
"128.5358893,36.0686782","128.5176493,36.0419586"
"128.5359239,36.0689412","128.5174141,36.0423158"
"128.536012,36.0696499","128.5173445,36.0424255"
"128.536274,36.071","128.5170526,36.0429491"
"128.5364746,36.0719854","128.5168496,36.0433898"
"128.5365364,36.0722914","128.5167532,36.043662"
"128.5366867,36.0730825","128.5166726,36.0439584"
"128.5368617,36.0739745","128.5165695,36.0444849"
"128.5369775,36.0749282","128.5164842,36.0451897"
"128.5369937,36.0757448","128.5164908,36.0455268"
"128.5369248,36.0766659","128.5165095,36.0457737"
"128.5368168,36.0772411","128.516558,36.0461844"
"128.5361875,36.0803163","128.5166729,36.0466531"
"128.5357915,36.082304","128.5166868,36.0467035"
"128.5355873,36.0833326","128.5167464,36.0469293"
"128.5352839,36.0848363","128.5169152,36.0473669"
"128.5347875,36.0873018","128.5169244,36.0473902"
"128.534515,36.0886312","128.5171257,36.047769"
"128.5342409,36.0900066","128.5172145,36.047935"
"128.5340754,36.0908555","128.5172577,36.0480158"
"128.5338308,36.0921044","128.5172622,36.0480248"
"128.5336867,36.092725","128.5172804,36.0480535"
"128.5336244,36.0931411","128.5176089,36.0485664"
"128.5335244,36.0939912","128.5176213,36.0485816"
"128.5335283,36.0943681","128.5177928,36.0487902"
"128.5335375,36.0953245","128.5180747,36.0491331"
"128.5335466,36.0954272","128.5183939,36.0494351"
"128.5336009,36.09601","128.518662,36.0496492"
"128.5336009,36.0960136","128.5192248,36.0500744"
"128.5337438,36.0969139","128.5199994,36.0505664"
"128.5337741,36.0971075","128.5211949,36.0510719"
"128.5339392,36.0980094","128.5222336,36.0514687"
"128.5342241,36.0995747","128.5230169,36.0517686"
"128.5342499,36.0996746","128.5243735,36.0522781"
"128.5346264,36.1015375","128.5258372,36.0528245"
"128.5348368,36.1026698","128.5283022,36.0537031"
"128.5348846,36.1029263","128.5283424,36.0537181"
"128.5350495,36.1038075","128.5301186,36.0543862"
