0
"127.2079065,37.5429608"
"127.2081068,37.5429712"
"127.2086489,37.5429996"
"127.2087971,37.5430089"
"127.209045,37.5430258"
"127.2093845,37.5430482"
"127.2099458,37.543083"
"127.2099922,37.5430858"
"127.2101552,37.543097"
"127.2102061,37.5430998"
"127.2107177,37.5431308"
"127.2113537,37.5431703"
"127.2123077,37.5432321"
"127.2124866,37.5432415"
"127.2127401,37.5432566"
"127.2137247,37.5433148"
"127.2138469,37.5433259"
"127.213925,37.5433324"
"127.2139476,37.5433343"
"127.2141253,37.5433446"
"127.2146844,37.5433848"
"127.2148428,37.543396"
"127.2148915,37.5433997"
"127.2150341,37.5434081"
"127.2150759,37.54341"
"127.2152016,37.5434167"
"127.2161002,37.5434522"
"127.2161625,37.543455"
"127.2161896,37.5434551"
"127.2161976,37.5434551"
"127.2163255,37.5434545"
"127.2164149,37.5434538"
"127.2164376,37.5434521"
"127.2170943,37.5433933"
"127.2171272,37.5433924"
"127.2171985,37.5433935"
"127.2173524,37.5433966"
"127.2180068,37.5433792"
"127.2181754,37.5433931"
"127.2183452,37.5434071"
"127.2185341,37.54344"
"127.2187264,37.5434756"
"127.2188158,37.5434902"
"127.2190785,37.5434647"
"127.2192754,37.5434661"
"127.219365,37.5434365"
"127.2194172,37.5434069"
"127.2194773,37.5433611"
"127.2195194,37.543299"
"127.2194682,37.5430834"
"127.2194537,37.5430239"
"127.2194203,37.5428625"
"127.2193892,37.5427146"
"127.2193748,37.5426416"
"127.2193459,37.5424937"
"127.2193248,37.5423828"
"127.2193103,37.542316"
"127.2192536,37.5420563"
"127.2192491,37.5420374"
"127.2192424,37.5420121"
"127.2192413,37.5420094"
"127.2192369,37.5419832"
"127.2191623,37.5416324"
"127.2191411,37.5415603"
"127.219121,37.5414944"
"127.2191187,37.5414899"
"127.2190997,37.541425"
"127.2190563,37.5412275"
"127.2190463,37.5411842"
"127.2189739,37.5408577"
"127.2189438,37.5407405"
"127.2188934,37.5405871"
"127.219103,37.5405426"
"127.2191155,37.5405399"
"127.2192424,37.540514"
"127.2203377,37.5403301"
"127.2204487,37.5403114"
"127.22075,37.5402508"
"127.2208146,37.5402347"
"127.2209369,37.5402062"
"127.2211726,37.5401554"
"127.2219428,37.5400166"
"127.2225499,37.539908"
"127.2225998,37.5398991"
"127.2228331,37.5398609"
"127.2249217,37.5394945"
"127.2251233,37.5394652"
"127.2252898,37.5394385"
"127.225658,37.5393718"
"127.2258086,37.5393442"
"127.2267057,37.5391795"
"127.2276085,37.5390139"
"127.2277852,37.5389819"
"127.2281827,37.5389125"
"127.2282314,37.5389036"
"127.2283696,37.538876"
