0,1
"126.7461617,37.4910246","126.9044895,37.5133369"
"126.7462989,37.4903161","126.9044182,37.5133347"
"126.7466498,37.4888329","126.9043164,37.5133324"
"126.7468415,37.4882185","126.9041286,37.5133296"
"126.7478336,37.4850449","126.9040098,37.5133272"
"126.7478781,37.4848965","126.903951,37.5133269"
"126.7481244,37.4841337","126.9039442,37.5133269"
"126.748324,37.4835166","126.9038063,37.51331"
"126.7492243,37.4808075","126.9036448,37.5132686"
"126.7493991,37.4802912","126.9034699,37.51321"
"126.7496367,37.4796077","126.9028202,37.5129436"
"126.7499703,37.4789266","126.902659,37.5128779"
"126.7499992,37.4788664","126.9024379,37.5127884"
"126.750075,37.4787551","126.9016168,37.5124571"
"126.7503114,37.4784078","126.9008059,37.5121185"
"126.7506395,37.4779511","126.9006751,37.5120647"
"126.7507058,37.4778803","126.9004596,37.5119852"
"126.7508304,37.4777477","126.9001945,37.5118865"
"126.7515292,37.4770779","126.9000411,37.5118298"
"126.7521319,37.476522","126.899882,37.5117767"
"126.7536039,37.4750982","126.8996946,37.5117145"
"126.753878,37.4748277","126.8996169,37.5116708"
"126.7541377,37.4745274","126.899573,37.5116364"
"126.754264,37.4743335","126.8993653,37.5114388"
"126.7545152,37.4738655","126.8992464,37.5113075"
"126.7545963,37.4736722","126.8991387,37.5111889"
"126.7547226,37.4732511","126.8989952,37.5110304"
"126.754725,37.4732412","126.8987831,37.5108139"
"126.7547499,37.4731242","126.8987685,37.5107994"
"126.7547865,37.4729658","126.8987292,37.5107605"
"126.7547993,37.4728163","126.8987023,37.5107279"
"126.7547996,37.4723332","126.8985991,37.5106165"
"126.7547562,37.471692","126.8985621,37.5105748"
"126.7546546,37.4706467","126.8985408,37.5105495"
"126.7545989,37.4698829","126.8985195,37.510525"
"126.7545498,37.4690164","126.8983422,37.5103349"
"126.7544374,37.467816","126.8981706,37.5101501"
"126.754437,37.4677412","126.8978906,37.5097917"
"126.7544371,37.467158","126.8978167,37.5096994"
"126.7545367,37.4665827","126.8977999,37.5096777"
"126.7545992,37.4663244","126.8975977,37.5094901"
"126.7547495,37.4658747","126.8975089,37.509413"
"126.7549366,37.4654828","126.8971232,37.5091217"
"126.7552624,37.4650162","126.89704,37.5090582"
"126.7555624,37.4646413","126.8970242,37.5090473"
"126.7556892,37.4645096","126.8969318,37.5089991"
"126.7559095,37.4643037","126.8966084,37.5088379"
"126.7560122,37.4642079","126.8964213,37.5087513"
"126.7563368,37.4639747","126.8962747,37.5086829"
"126.7566499,37.4637576","126.8961203,37.5086137"
"126.7571366,37.463475","126.8958442,37.5084761"
"126.7576999,37.4632324","126.8952389,37.5081828"
"126.7584875,37.4629498","126.8950429,37.5080818"
"126.7609747,37.4621912","126.8949888,37.5080481"
"126.7611936,37.462124","126.8949348,37.5080127"
"126.7634675,37.4614334","126.8948537,37.5079645"
"126.7638656,37.4613124","126.8948098,37.5079372"
"126.7672396,37.460286","126.8947671,37.5079118"
"126.7686924,37.4598398","126.8947322,37.5078891"
"126.7714231,37.4590193","126.8946466,37.5078355"
"126.772512,37.4587808","126.8941991,37.5076213"
"126.7731191,37.4586755","126.8941034,37.507574"
"126.773881,37.4585756","126.8940436,37.507543"
"126.7743426,37.4585478","126.8940177,37.5075285"
"126.7743483,37.4585479","126.8939772,37.5075093"
"126.775328,37.458489","126.8937675,37.5074109"
"126.7760249,37.4584554","126.8937607,37.5074082"
"126.7777001,37.4583827","126.8930213,37.5070646"
"126.7801224,37.458228","126.8929694,37.5070427"
"126.7818105,37.4581184","126.8925964,37.5068641"
"126.7824694,37.4580305","126.8924961,37.5068149"
"126.7830976,37.4579649","126.892442,37.5067903"
"126.7842961,37.4578397","126.8922707,37.5067065"
"126.7844693,37.4578218","126.89174,37.5064279"
"126.7852739,37.4577491","126.8915789,37.5063451"
"126.79009,37.4573455","126.8910235,37.5060484"
"126.7903129,37.4573261","126.890672,37.5058609"
"126.7904883,37.4573137","126.8905583,37.505799"
"126.792424,37.4570693","126.8904028,37.5057171"
"126.7938161,37.4568072","126.8902901,37.5056552"
"126.7940619,37.4567582","126.8902079,37.5056097"
"126.7949052,37.4565379","126.8900457,37.5055178"
"126.7955119,37.4563495","126.8890149,37.5049762"
"126.7960553,37.4561545","126.8889687,37.5049516"
"126.7961619,37.4561163","126.8889158,37.5049216"
"126.7970053,37.4557698","126.8888843,37.5049043"
"126.7970745,37.4557414","126.8886387,37.5047769"
"126.7976196,37.4554905","126.8883435,37.5046194"
"126.7979625,37.4553329","126.8883075,37.5045994"
"126.7987285,37.4549148","126.8882365,37.5045576"
"126.7993687,37.4545211","126.8881836,37.5045284"
"126.7999203,37.454171","126.8879065,37.5043819"
"126.8006994,37.4535582","126.8878355,37.5043491"
"126.8009706,37.4533299","126.8876844,37.5042843"
"126.8014197,37.4529351","126.8876731,37.5042797"
"126.8014871,37.4528661","126.8875931,37.5042451"
"126.8019656,37.4523461","126.8874499,37.504183"
"126.8029216,37.4513062","126.8872616,37.5041027"
"126.8032037,37.4509996","126.8869709,37.5039561"
"126.8032299,37.4509736","126.8868188,37.5038751"
"126.8032562,37.4509467","126.8858839,37.5033691"
"126.803569,37.4506259","126.8858366,37.5033436"
"126.8051879,37.4490382","126.8857746,37.5033099"
"126.8053123,37.4489164","126.8857296,37.5032863"
"126.8055781,37.4486556","126.8853012,37.503092"
"126.8056865,37.4485499","126.8850657,37.5029836"
"126.8069535,37.447245","126.8850364,37.5029699"
"126.807038,37.4471526","126.8849721,37.5029407"
"126.8070494,37.447141","126.8844717,37.5027128"
"126.8081247,37.4460161","126.8843296,37.5026543"
"126.8086439,37.4454963","126.8840071,37.5025238"
"126.8088117,37.4453161","126.8837173,37.5024033"
"126.8088642,37.4452651","126.8835978,37.5023513"
"126.8093619,37.4447416","126.883113,37.5021441"
"126.8101301,37.4439348","126.8830352,37.5021113"
"126.8111667,37.4428331","126.8828683,37.5020473"
"126.8112752,37.4427166","126.8826766,37.5019688"
"126.8114396,37.4425418","126.8823813,37.5018429"
"126.812048,37.4418945","126.8822471,37.501789"
"126.8124498,37.4414669","126.8821084,37.501736"
"126.8128242,37.4410752","126.8818761,37.5016419"
"126.8133972,37.4404755","126.8817103,37.5015753"
"126.8138241,37.4400246","126.8814353,37.5014521"
"126.8151243,37.4386332","126.8813294,37.5014002"
"126.8162304,37.4374544","126.8812133,37.501341"
"126.8166003,37.4370509","126.8809747,37.501191"
"126.8179939,37.435578","126.8807884,37.5010161"
"126.8237042,37.4295726","126.8806241,37.5007665"
"126.8247525,37.4285015","126.8804489,37.5004744"
"126.8252114,37.4278749","126.8802017,37.4999999"
"126.8255997,37.427175","126.8801939,37.49998"
"126.8259872,37.4264327","126.8800455,37.4995926"
"126.8264123,37.4254166","126.8799637,37.4993659"
"126.8270746,37.4236492","126.8798388,37.4988659"
"126.8274644,37.4226482","126.8797748,37.4985411"
"126.8297961,37.4166664","126.8797685,37.4984788"
"126.8316669,37.4120296","126.8797299,37.498083"
"126.8320374,37.4112827","126.8797102,37.4977349"
"126.8323743,37.4107492","126.8797051,37.4973852"
"126.8330239,37.4098749","126.8797302,37.496959"
"126.8335282,37.4093315","126.8797424,37.4968455"
"126.834278,37.4086228","126.879763,37.4966815"
"126.8354535,37.4075558","126.8798503,37.4962493"
"126.8365414,37.4065551","126.8798875,37.4959908"
"126.8375996,37.4055912","126.879896,37.4959188"
"126.838325,37.4049463","126.8798996,37.4958908"
"126.8398091,37.4035953","126.8799284,37.495699"
"126.8418394,37.4018066","126.8799399,37.4955404"
"126.8439139,37.3998514","126.8799462,37.495462"
"126.8445744,37.3992556","126.8799527,37.4953539"
"126.844801,37.3990504","126.879936,37.4953304"
"126.845229,37.3986751","126.8799306,37.4952943"
"126.8455376,37.398401","126.8799377,37.4952565"
"126.8456617,37.3982909","126.8799549,37.4952295"
"126.846895,37.3971701","126.8799868,37.4952063"
"126.8471786,37.3969111","126.8799741,37.4950908"
"126.8473482,37.396757","126.879933,37.4948662"
"126.8485382,37.3956747","126.879937,37.4945246"
"126.8491998,37.3950736","126.8800189,37.4935119"
"126.8505452,37.3939092","126.8800681,37.493303"
"126.8510996,37.3934291","126.8800709,37.49324"
"126.8516441,37.3929066","126.8800871,37.4930553"
"126.8522262,37.3923482","126.8801257,37.4926246"
"126.8525956,37.3919528","126.8801295,37.4925841"
"126.852851,37.3916783","126.8801382,37.4924868"
"126.8535276,37.3907698","126.8801595,37.4922336"
"126.8540814,37.3898183","126.8801711,37.4920633"
"126.8544797,37.3889543","126.8801945,37.4916939"
"126.8547649,37.3880923","126.8802232,37.4912389"
"126.8549229,37.3874532","126.8802298,37.4911253"
"126.8550266,37.3868264","126.8802311,37.491101"
"126.855207,37.385278","126.8802375,37.4910136"
"126.8552181,37.3851735","126.880244,37.4909046"
"126.8555146,37.3824638","126.8802505,37.4908054"
"126.8555588,37.3820539","126.8802622,37.4906243"
"126.8556028,37.3816638","126.8803142,37.4906255"
"126.8556248,37.3814665","126.8808823,37.4905987"
"126.855824,37.379975","126.8814548,37.4905801"
"126.8559913,37.3791628","126.8815431,37.490577"
"126.8560031,37.3791079","126.881493,37.4904749"
"126.8563496,37.3779416","126.8814274,37.4903393"
"126.8567265,37.377054","126.8813463,37.490164"
"126.8570501,37.3764618","126.8812929,37.4900511"
"126.8573622,37.3758911","126.8806999,37.4887095"
"126.8579343,37.3750298","126.8806821,37.4886715"
"126.858464,37.3743675","126.8804254,37.488123"
"126.859449,37.3732831","126.8803852,37.4880561"
"126.8599829,37.3727875","126.8803427,37.4880009"
"126.8605878,37.3723103","126.8802789,37.4879213"
"126.8606629,37.3722503","126.880103,37.4877067"
"126.8613405,37.371724","126.8797352,37.4873226"
"126.8620707,37.3712493","126.8793497,37.4870249"
"126.8634449,37.370477","126.8790618,37.4868161"
"126.8636989,37.3702305","126.8786995,37.4865916"
"126.8646584,37.3697489","126.8785993,37.4865325"
"126.8655134,37.3693317","126.8785159,37.4864906"
"126.8661462,37.3688907","126.8783469,37.4864113"
"126.8665635,37.3685531","126.8782489,37.4863666"
"126.8668874,37.3681826","126.8779999,37.4862499"
"126.8671492,37.3677991","126.8771782,37.4859003"
"126.8673747,37.3674416","126.8768996,37.4857997"
"126.8675496,37.3670576","126.8767226,37.4857375"
"126.8676742,37.3666076","126.8765658,37.4856826"
"126.8677121,37.3661247","126.8765117,37.4856634"
"126.8676879,37.3657802","126.876582,37.4855042"
"126.8676392,37.3655258","126.8769727,37.4846347"
"126.8675504,37.3652125","126.8770234,37.4845178"
"126.8675326,37.3650402","126.8771699,37.4841688"
"126.8675172,37.3649996","126.8771988,37.4841032"
"126.8673425,37.3645534","126.8773972,37.4836382"
"126.8669865,37.3636411","126.8774225,37.4835815"
"126.8668997,37.3632161","126.8776278,37.4831049"
"126.8661491,37.3614328","126.8776947,37.4829439"
"126.8660947,37.3613243","126.8777571,37.4827937"
"126.8652174,37.3595691","126.8780842,37.4820843"
"126.864578,37.3585219","126.8781245,37.4819925"
"126.8641008,37.3577964","126.8784183,37.4813424"
"126.8638991,37.3574853","126.8784298,37.4813181"
"126.8636249,37.3570638","126.8784587,37.4812435"
"126.8629338,37.3559982","126.878476,37.4812057"
"126.8629182,37.3559675","126.8785129,37.4811275"
"126.8629049,37.3559395","126.8787496,37.480541"
"126.8628126,37.3557731","126.8788232,37.4803855"
"126.8625296,37.3550496","126.8788625,37.4802911"
"126.8619851,37.3533458","126.879192,37.4795618"
"126.8616549,37.3526031","126.8792624,37.4793918"
"126.8612339,37.3516553","126.8790649,37.4793394"
"126.8611006,37.3513985","126.8787703,37.4792621"
"126.860904,37.3510135","126.8784961,37.4791859"
"126.8601832,37.3496007","126.8781023,37.4790747"
"126.8600958,37.3493885","126.8778439,37.4790067"
"126.8597341,37.3485031","126.8776961,37.4789662"
"126.8596148,37.3480671","126.8774794,37.4789074"
"126.859539,37.3475556","126.8773496,37.4788743"
"126.8595202,37.3473708","126.8772571,37.4788468"
"126.8594994,37.3471579","126.8767212,37.4786871"
"126.8594956,37.3469398","126.8765982,37.4786531"
"126.859487,37.3464999","126.8764504,37.4786045"
"126.8596745,37.3455499","126.8763467,37.4785706"
"126.8598997,37.3449661","126.8764673,37.4783495"
"126.8599996,37.3447666","126.8765131,37.4782732"
"126.8600869,37.3445913","126.8765624,37.4781932"
"126.8601867,37.3443998","126.8778621,37.4761242"
"126.8604116,37.3439747","126.8783114,37.4754082"
"126.8604747,37.3438497","126.8783629,37.475331"
"126.8612246,37.3428911","126.878489,37.4751297"
"126.8617958,37.3423606","126.8785119,37.4750911"
"126.8618868,37.3422908","126.8786632,37.4748557"
"126.8621117,37.3421243","126.8791742,37.474058"
"126.8624365,37.3418998","126.8792646,37.4739278"
"126.8632252,37.3414192","126.8798495,37.4730827"
"126.8640353,37.3410657","126.8799376,37.4729633"
"126.8640954,37.3410435","126.8802714,37.4725225"
"126.8646298,37.3408507","126.8804348,37.4723223"
"126.8651427,37.3406831","126.8808368,37.4718494"
"126.8671759,37.3401379","126.8810994,37.4715416"
"126.8678333,37.3399629","126.8815621,37.4709825"
"126.868459,37.3397995","126.8820748,37.4703831"
"126.8703462,37.3393039","126.8821901,37.4702467"
"126.870362,37.3392995","126.8822358,37.4701919"
"126.8714868,37.3388412","126.8837633,37.4683079"
"126.8716059,37.3387806","126.8838352,37.4682245"
"126.8721116,37.3385164","126.8844126,37.4675884"
"126.8727141,37.3381456","126.8856447,37.4661356"
"126.8732993,37.3376827","126.8858964,37.4659124"
"126.8736997,37.3373161","126.8860598,37.4657096"
"126.8737817,37.33723","126.8862677,37.4654565"
"126.8742873,37.3367","126.8865373,37.4651163"
"126.8743159,37.3366614","126.8872497,37.4642826"
"126.8746344,37.3362322","126.8874575,37.4640439"
"126.8749995,37.3354977","126.8883469,37.462993"
"126.8752306,37.3349815","126.8892033,37.4619798"
"126.8757365,37.3333329","126.8895196,37.4614569"
"126.8757919,37.3331781","126.8898336,37.4610844"
"126.8759063,37.3328596","126.8898827,37.4610171"
"126.8759872,37.3326329","126.8899742,37.4608995"
"126.8763619,37.3315478","126.8902371,37.4605412"
"126.8764984,37.3311538","126.8906243,37.4600664"
"126.8766117,37.3308244","126.890965,37.4596129"
"126.8770708,37.3294955","126.8910944,37.4594063"
"126.8774995,37.3282908","126.8911488,37.4592497"
"126.8780749,37.3265416","126.891187,37.4590011"
"126.8781548,37.3263076","126.8911727,37.458819"
"126.8783746,37.325658","126.8911476,37.458699"
"126.8788624,37.324258","126.8906479,37.4573047"
"126.8794118,37.3227826","126.8906237,37.4572144"
"126.8798471,37.321733","126.8906119,37.4571342"
"126.8804491,37.3207077","126.8906081,37.4570485"
"126.8808594,37.3200834","126.8905991,37.4567663"
"126.8815372,37.319191","126.890649,37.4564664"
"126.8819748,37.3186659","126.8906942,37.4563279"
"126.8827701,37.3178832","126.8907336,37.4562181"
"126.8829225,37.3177506","126.8907947,37.4560625"
"126.883725,37.3170499","126.8908763,37.4559016"
"126.883884,37.3169299","126.8913832,37.4551597"
"126.8849991,37.316083","126.8916023,37.4547723"
"126.886724,37.3149166","126.8923422,37.4534619"
"126.887462,37.314376","126.8930864,37.4520326"
"126.8887618,37.3134326","126.8933153,37.4515497"
"126.8894145,37.3129601","126.8936193,37.450869"
"126.8919119,37.3111413","126.8936954,37.4506828"
"126.8926372,37.3106249","126.8942044,37.4495253"
"126.8932245,37.3101412","126.8943749,37.4491377"
"126.8933995,37.3099916","126.8944049,37.4490667"
"126.8938994,37.309566","126.8946791,37.4484218"
"126.8944624,37.3090163","126.895174,37.4473337"
"126.8950159,37.3083873","126.8953432,37.4469569"
"126.8951366,37.30825","126.8955021,37.4466089"
"126.8958864,37.3071992","126.8969865,37.4435049"
"126.8962738,37.3065891","126.8971094,37.4432631"
"126.8963367,37.3064831","126.8974549,37.4424653"
"126.8965359,37.3061263","126.8975218,37.4421565"
"126.8967065,37.3058179","126.8975475,37.4419124"
"126.8981808,37.3032033","126.8975336,37.4416771"
"126.8982804,37.3030272","126.8975146,37.4413687"
"126.8984039,37.3028124","126.8974199,37.4410572"
"126.8985997,37.3024582","126.8973292,37.4408071"
"126.8994022,37.3010084","126.8969677,37.4400643"
"126.8996186,37.3006164","126.8966833,37.4395888"
"126.9005373,37.2988832","126.8957854,37.4383619"
"126.9011122,37.2975242","126.8952846,37.4376707"
"126.9015989,37.2959077","126.8949906,37.4372555"
"126.9016799,37.2955124","126.8946148,37.4367596"
"126.901771,37.2949703","126.8943547,37.4363554"
"126.9018866,37.2937666","126.8942517,37.4362323"
"126.9019369,37.2922579","126.894161,37.4361182"
"126.9018124,37.2905997","126.8937828,37.4356458"
"126.9015244,37.2890749","126.8935937,37.4354105"
"126.9012608,37.2880351","126.8929105,37.4346273"
"126.9010075,37.2872487","126.8926976,37.4343972"
"126.9008644,37.2868045","126.8913032,37.4329452"
"126.9008115,37.2866411","126.8908748,37.432522"
"126.9002996,37.2851828","126.8899071,37.4317112"
"126.9000764,37.2846048","126.8889017,37.4308083"
"126.9000144,37.2844458","126.8874541,37.4296588"
"126.8994496,37.2829827","126.885866,37.4285536"
"126.8989418,37.2817317","126.8853488,37.4282237"
"126.89882,37.2814363","126.8848665,37.4279102"
"126.8987525,37.2812773","126.8842087,37.4274975"
"126.8984734,37.2806233","126.8842042,37.4274948"
"126.898294,37.2802024","126.8835295,37.4270677"
"126.8972566,37.2777534","126.8814638,37.4257887"
"126.8971083,37.2773939","126.8808062,37.425358"
"126.8970209,37.2771744","126.8801747,37.4249076"
"126.8967865,37.2765855","126.8798522,37.4246814"
"126.8967743,37.2765566","126.8791975,37.4241814"
"126.8963242,37.2754402","126.8785925,37.423668"
"126.8963098,37.275405","126.8781025,37.4232057"
"126.8960907,37.2748721","126.8762239,37.4214616"
"126.8951628,37.2727094","126.8749999,37.4202455"
"126.8945992,37.2713995","126.8727771,37.4181867"
"126.8939181,37.270107","126.8717535,37.4173457"
"126.8936556,37.2696496","126.870845,37.4166658"
"126.8931869,37.2688828","126.8701655,37.416298"
"126.8929284,37.2684939","126.8691198,37.4157976"
"126.8926509,37.2680769","126.8690117,37.4157601"
"126.8918379,37.2669298","126.8680403,37.4154376"
"126.8917799,37.2668511","126.8675464,37.4153006"
"126.8905867,37.2652999","126.8672962,37.4152308"
"126.8893592,37.2638208","126.8670143,37.4151518"
"126.8882624,37.2625","126.8657144,37.414924"
"126.8881007,37.2622729","126.865018,37.4148202"
"126.8871585,37.2609484","126.8643372,37.4147516"
"126.8868867,37.2605287","126.8641474,37.4147443"
"126.886387,37.2597158","126.863726,37.4147285"
"126.8856419,37.2582832","126.8621167,37.4147469"
"126.8851745,37.2573749","126.8619156,37.4147467"
"126.8850431,37.257038","126.8597004,37.4147825"
"126.8845485,37.2557275","126.8589913,37.4147147"
"126.8841991,37.2547414","126.8586199,37.4146613"
"126.883749,37.2528245","126.8582456,37.4145592"
"126.8832623,37.2499997","126.8580328,37.4144697"
"126.8831871,37.2495414","126.8577245,37.4143103"
"126.8829996,37.248475","126.8574604,37.4141421"
"126.8828618,37.2476747","126.8572213,37.413956"
"126.8823639,37.2447147","126.8571944,37.4139342"
"126.8821715,37.2435626","126.8570737,37.4137776"
"126.8820844,37.2430438","126.8569888,37.4136555"
"126.8820489,37.2428345","126.8569096,37.4135406"
"126.8819064,37.2426156","126.8568839,37.4135026"
"126.8818,37.2423825","126.856731,37.4131475"
"126.8816853,37.2422179","126.8567136,37.4130699"
"126.8815757,37.2421091","126.8566962,37.4129914"
"126.8814455,37.2420363","126.8566644,37.4127497"
"126.8812914,37.2419932","126.8566873,37.4123162"
"126.881111,37.2419904","126.8568459,37.4118745"
"126.8809597,37.2420185","126.8569157,37.4117631"
"126.880833,37.2420692","126.857138,37.4114101"
"126.8805244,37.2423082","126.8575092,37.4108163"
"126.8804867,37.2424991","126.8578933,37.4100261"
"126.8805124,37.242666","126.8590257,37.4070875"
"126.8806122,37.2428658","126.859193,37.4068162"
"126.8807248,37.2430241","126.8595605,37.4058555"
"126.8808625,37.2431492","126.8599869,37.4047428"
"126.8810497,37.2432827","126.8610263,37.4019641"
"126.8813123,37.2434328","126.861963,37.3995535"
"126.8815744,37.2435081","126.8628985,37.3971519"
"126.8819887,37.2435842","126.8631608,37.3964665"
"126.8824493,37.2436415","126.8631989,37.3963648"
"126.8826689,37.2436742","126.8632463,37.3962407"
"126.8852038,37.244057","126.8636346,37.3952116"
"126.8866238,37.2442717","126.8638146,37.3947637"
"126.8868198,37.2442979","126.8642533,37.3936547"
"126.8882804,37.2445155","126.8643872,37.3933183"
"126.8883131,37.2445202","126.8647058,37.392516"
"126.8887174,37.2445701","126.8648217,37.3923039"
"126.8888201,37.244567","126.865486,37.3910852"
"126.8889341,37.244545","126.8657052,37.3906826"
"126.888977,37.2445353","126.8660689,37.3900157"
"126.8890268,37.244514","126.8664204,37.3894659"
"126.8891977,37.2444319","126.866505,37.3893402"
"126.889226,37.2444176","126.8671942,37.3883912"
"126.8892782,37.2443864","126.8680104,37.3873788"
"126.8894957,37.2442505","126.8684964,37.3868054"
"126.8896045,37.2441888","126.868607,37.386687"
"126.8896673,37.2440819","126.8690994,37.3861605"
"126.8897109,37.2439938","126.8691758,37.3860789"
"126.8897443,37.2439047","126.8698293,37.3854604"
"126.8897611,37.2437822","126.8704909,37.3848339"
"126.889745,37.2436749","126.8707662,37.3846019"
"126.8897018,37.2435791","126.8717547,37.3837797"
"126.889623,37.2434345","126.8736155,37.382232"
"126.8895652,37.2433251","126.8744105,37.3814394"
"126.8894349,37.2431207","126.8748354,37.3810117"
"126.8893268,37.2429741","126.8749994,37.380853"
"126.8891505,37.2427362","126.8763341,37.3792701"
"126.8889931,37.2425442","126.8763844,37.3791973"
"126.8887058,37.2422471","126.8764438,37.3791111"
"126.8885704,37.2421103","126.8765741,37.3789225"
"126.8882862,37.241851","126.8767159,37.3787114"
"126.8877948,37.2414005","126.8796152,37.3740747"
"126.8873134,37.2411204","126.8801783,37.3731745"
"126.8868566,37.2408692","126.8805178,37.3726751"
"126.8865007,37.2406862","126.8813731,37.3715411"
"126.8857736,37.2402597","126.8814667,37.3714181"
"126.8853846,37.2399764","126.8823437,37.3703735"
"126.8850866,37.2397414","126.8824098,37.3703009"
"126.88475,37.239408","126.8831876,37.3693819"
"126.8843869,37.2389996","126.8836905,37.3687878"
