0,1,2,3,4
"127.6227542,37.3889561","127.4837961,37.2459295","127.4837961,37.2459295","127.5818869,37.2994834","127.5818869,37.2994834"
"127.6249997,37.3901571","127.4838672,37.2459259","127.4838672,37.2459259","127.5817335,37.298528","127.5817335,37.298528"
"127.6286519,37.3920866","127.4866466,37.2457712","127.4866466,37.2457712","127.5816858,37.2982468","127.5816858,37.2982468"
"127.6295169,37.3925373","127.4884473,37.2456668","127.4884473,37.2456668","127.5813293,37.2961171","127.5813293,37.2961171"
"127.630322,37.3929339","127.4922505,37.2454202","127.4922505,37.2454202","127.581302,37.2959404","127.581302,37.2959404"
"127.6314097,37.3934465","127.4936836,37.2453139","127.4936836,37.2453139","127.5812406,37.295551","127.5812406,37.295551"
"127.6320496,37.3937333","127.4946059,37.2452589","127.4946059,37.2452589","127.5805922,37.2916592","127.5805922,37.2916592"
"127.6345482,37.3947572","127.4962521,37.2451535","127.4962521,37.2451535","127.5805048,37.2911176","127.5805048,37.2911176"
"127.634754,37.3948417","127.4963288,37.245149","127.4963288,37.245149","127.5803379,37.2900928","127.5803379,37.2900928"
"127.636443,37.3955049","127.496711,37.2451247","127.496711,37.2451247","127.5799428,37.2877395","127.5799428,37.2877395"
"127.6389358,37.396352","127.4973075,37.2450869","127.4973075,37.2450869","127.5798565,37.2872294","127.5798565,37.2872294"
"127.6402292,37.3968787","127.4995693,37.2449273","127.4995693,37.2449273","127.5794217,37.2846435","127.5794217,37.2846435"
"127.6453771,37.3989042","127.5,37.2448967","127.5,37.2448967","127.5793138,37.284","127.5793138,37.284"
"127.6458859,37.3991019","127.5006382,37.2448652","127.5006382,37.2448652","127.5792649,37.283644","127.5792649,37.283644"
"127.6460985,37.3991846","127.5013158,37.2448318","127.5013158,37.2448318","127.5791473,37.2822307","127.5791473,37.2822307"
"127.6466582,37.399402","127.5047221,37.2445874","127.5047221,37.2445874","127.5791476,37.2814663","127.5791476,37.2814663"
"127.6481801,37.3999923","127.5067234,37.2444819","127.5067234,37.2444819","127.5791376,37.2805604","127.5791376,37.2805604"
"127.6495435,37.4004215","127.506879,37.2444737","127.506879,37.2444737","127.5791875,37.2796851","127.5791875,37.2796851"
"127.6510832,37.4008089","127.5097553,37.244314","127.5097553,37.244314","127.5792221,37.2793281","127.5792221,37.2793281"
"127.6526938,37.4011286","127.5100101,37.2442995","127.5100101,37.2442995","127.5792511,37.2790207","127.5792511,37.2790207"
"127.6538512,37.4012903","127.5113281,37.2442282","127.5113281,37.2442282","127.5793315,37.2782265","127.5793315,37.2782265"
"127.6554807,37.4014107","127.5116359,37.2442165","127.5116359,37.2442165","127.5795321,37.2770266","127.5795321,37.2770266"
"127.6566739,37.4014632","127.5146622,37.2440151","127.5146622,37.2440151","127.5796781,37.2763757","127.5796781,37.2763757"
"127.658128,37.4014415","127.5151312,37.2439835","127.5151312,37.2439835","127.5797859,37.2759114","127.5797859,37.2759114"
"127.6581743,37.4014396","127.5162598,37.2439067","127.5162598,37.2439067","127.5798948,37.2754877","127.5798948,37.2754877"
"127.6590838,37.4014068","127.5175125,37.2438065","127.5175125,37.2438065","127.5803119,37.2741353","127.5803119,37.2741353"
"127.6604449,37.4012428","127.5184325,37.2436739","127.5184325,37.2436739","127.5807618,37.2729262","127.5807618,37.2729262"
"127.6635568,37.4008518","127.519463,37.2434844","127.519463,37.2434844","127.5809496,37.2724601","127.5809496,37.2724601"
"127.6640042,37.4007989","127.5206828,37.2432084","127.5206828,37.2432084","127.5812096,37.2718857","127.5812096,37.2718857"
"127.664822,37.4007031","127.5210695,37.2431064","127.5210695,37.2431064","127.5815933,37.2710535","127.5815933,37.2710535"
"127.6657143,37.4005991","127.521233,37.2430586","127.521233,37.2430586","127.5820805,37.2699327","127.5820805,37.2699327"
"127.6676348,37.400472","127.5215476,37.2429675","127.5215476,37.2429675","127.5822909,37.2694476","127.5822909,37.2694476"
"127.6679827,37.4004463","127.5224359,37.2426834","127.5224359,37.2426834","127.5824191,37.2691536","127.5824191,37.2691536"
"127.6684143,37.4004249","127.5229241,37.2425193","127.5229241,37.2425193","127.5831392,37.267545","127.5831392,37.267545"
"127.6705076,37.4002867","127.5236253,37.2422523","127.5236253,37.2422523","127.5840471,37.265509","127.5840471,37.265509"
"127.6705527,37.400284","127.5238587,37.2421612","127.5238587,37.2421612","127.5841619,37.2652556","127.5841619,37.2652556"
"127.6720598,37.4001952","127.5241247,37.2420395","127.5241247,37.2420395","127.5845489,37.2643981","127.5845489,37.2643981"
"127.6747416,37.4000381","127.5247369,37.2417816","127.5247369,37.2417816","127.5850439,37.2632782","127.5850439,37.2632782"
"127.6758747,37.3999814","127.5252295,37.2415309","127.5252295,37.2415309","127.5856041,37.2620339","127.5856041,37.2620339"
"127.6786775,37.399805","127.5257232,37.2412937","127.5257232,37.2412937","127.5861092,37.2609149","127.5861092,37.2609149"
"127.6799314,37.3997211","127.526456,37.2409158","127.526456,37.2409158","127.5863454,37.2603486","127.5863454,37.2603486"
"127.6821037,37.3995781","127.5272146,37.2405245","127.5272146,37.2405245","127.5864545,37.2600881","127.5864545,37.2600881"
"127.6830606,37.3995198","127.5274389,37.2404216","127.5274389,37.2404216","127.5869032,37.2589925","127.5869032,37.2589925"
"127.6847313,37.399419","127.527732,37.2402756","127.527732,37.2402756","127.5871482,37.2582694","127.5871482,37.2582694"
"127.6882717,37.3992016","127.5286688,37.2398715","127.5286688,37.2398715","127.5873863,37.2574219","127.5873863,37.2574219"
"127.6904747,37.399153","127.5291062,37.2397109","127.5291062,37.2397109","127.587558,37.2566664","127.587558,37.2566664"
"127.6920149,37.3992451","127.529512,37.2395738","127.529512,37.2395738","127.5876499,37.2561895","127.5876499,37.2561895"
"127.6934921,37.3994374","127.5299731,37.239443","127.5299731,37.239443","127.5877844,37.2554872","127.5877844,37.2554872"
"127.6947481,37.3997166","127.5305773,37.2392959","127.5305773,37.2392959","127.5878046,37.255379","127.5878046,37.255379"
"127.6988061,37.4008834","127.5311895,37.2391696","127.5311895,37.2391696","127.5878896,37.2547994","127.5878896,37.2547994"
"127.6999888,37.4011987","127.5317407,37.2390847","127.5317407,37.2390847","127.587963,37.2539385","127.587963,37.2539385"
"127.7010797,37.4014051","127.5319955,37.2390459","127.5319955,37.2390459","127.5879816,37.2534607","127.5879816,37.2534607"
"127.7019545,37.4015172","127.5325265,37.238988","127.5325265,37.238988","127.587981,37.2529397","127.587981,37.2529397"
"127.7030338,37.4016244","127.5326923,37.2389772","127.5326923,37.2389772","127.5879819,37.2527297","127.5879819,37.2527297"
"127.7041706,37.4016765","127.5332413,37.2389428","127.5332413,37.2389428","127.5879646,37.2523664","127.5879646,37.2523664"
"127.7052439,37.4016521","127.5338794,37.2389245","127.5338794,37.2389245","127.5878818,37.2510279","127.5878818,37.2510279"
"127.7065215,37.4015453","127.5346472,37.2389424","127.5346472,37.2389424","127.5878589,37.2506854","127.5878589,37.2506854"
"127.7066728,37.4015252","127.5357375,37.2389952","127.5357375,37.2389952","127.5878077,37.2503077","127.5878077,37.2503077"
"127.7076622,37.4013937","127.5377962,37.2391226","127.5377962,37.2391226","127.587802,37.2502284","127.587802,37.2502284"
"127.7086165,37.4012199","127.5398471,37.2392616","127.5398471,37.2392616","127.5877928,37.2501067","127.5877928,37.2501067"
"127.7098709,37.4009274","127.5409532,37.239337","127.5409532,37.239337","127.5877837,37.2499995","127.5877837,37.2499995"
"127.714018,37.3999257","127.5427121,37.2394562","127.5427121,37.2394562","127.5872986,37.2469405","127.5872986,37.2469405"
"127.7151053,37.3996597","127.5445126,37.2395727","127.5445126,37.2395727","127.5871893,37.245985","127.5871893,37.245985"
"127.7162456,37.3993745","127.5465376,37.2397063","127.5465376,37.2397063","127.5871379,37.2454127","127.5871379,37.2454127"
"127.717447,37.3990902","127.5469604,37.2397322","127.5469604,37.2397322","127.5871067,37.2447331","127.5871067,37.2447331"
"127.7197287,37.3985407","127.552846,37.240093","127.552846,37.240093","127.5870869,37.2442256","127.5870869,37.2442256"
"127.7227646,37.397794","127.5539712,37.2401619","127.5539712,37.2401619","127.5870879,37.2440994","127.5870879,37.2440994"
"127.7241995,37.3974407","127.5576018,37.240418","127.5576018,37.240418","127.5870918,37.2435225","127.5870918,37.2435225"
"127.725604,37.3970883","127.5589807,37.2404525","127.5589807,37.2404525","127.5871337,37.2427806","127.5871337,37.2427806"
"127.7279365,37.3965484","127.5592738,37.2404596","127.5592738,37.2404596","127.587223,37.2419891","127.587223,37.2419891"
"127.7289528,37.3963698","127.5601611,37.2403789","127.5601611,37.2403789","127.5873595,37.2410524","127.5873595,37.2410524"
"127.7292441,37.3963349","127.5612625,37.2402296","127.5612625,37.2402296","127.5873841,37.2408658","127.5873841,37.2408658"
"127.7306039,37.3961746","127.5621711,37.2401056","127.5621711,37.2401056","127.5875389,37.2401987","127.5875389,37.2401987"
"127.7319155,37.3961422","127.5636299,37.2399075","127.5636299,37.2399075","127.5878139,37.2391258","127.5878139,37.2391258"
"127.7326454,37.396166","127.5636829,37.2399002","127.5636829,37.2399002","127.5880408,37.2384198","127.5880408,37.2384198"
"127.7331663,37.3961758","127.565384,37.2396505","127.565384,37.2396505","127.5882588,37.2377616","127.5882588,37.2377616"
"127.7345642,37.3962912","127.5698368,37.2390395","127.5698368,37.2390395","127.5884127,37.2373009","127.5884127,37.2373009"
"127.7359263,37.396539","127.5703193,37.2389707","127.5703193,37.2389707","127.5887475,37.2362965","127.5887475,37.2362965"
"127.7367075,37.3967033","127.5704895,37.2389463","127.5704895,37.2389463","127.5891361,37.2350982","127.5891361,37.2350982"
"127.7374583,37.3969028","127.5723202,37.2386838","127.5723202,37.2386838","127.58949,37.2340379","127.58949,37.2340379"
"127.7387589,37.3972959","127.5737248,37.2384819","127.5737248,37.2384819","127.589563,37.2338152","127.589563,37.2338152"
"127.7417401,37.3982498","127.5748002,37.2383063","127.5748002,37.2383063","127.5900169,37.2324952","127.5900169,37.2324952"
"127.7433664,37.3987747","127.5754866,37.2381563","127.5754866,37.2381563","127.5903079,37.2316197","127.5903079,37.2316197"
"127.7440269,37.3989617","127.5758868,37.2380397","127.5758868,37.2380397","127.5907313,37.230297","127.5907313,37.230297"
"127.7443186,37.3990449","127.5764931,37.2378068","127.5764931,37.2378068","127.5907807,37.2301455","127.5907807,37.2301455"
"127.7450717,37.3992219","127.5769619,37.2376064","127.5769619,37.2376064","127.5909166,37.2297326","127.5909166,37.2297326"
"127.7460948,37.3994253","127.577292,37.237434","127.577292,37.237434","127.5912176,37.2288382","127.5912176,37.2288382"
"127.7467403,37.3995122","127.5775456,37.2373013","127.5775456,37.2373013","127.5913603,37.2284144","127.5913603,37.2284144"
"127.7474025,37.3995722","127.5786374,37.2367318","127.5786374,37.2367318","127.5913614,37.2284108","127.5913614,37.2284108"
"127.7479088,37.3995936","127.5798892,37.2360261","127.5798892,37.2360261","127.5916691,37.2274145","127.5916691,37.2274145"
"127.7489945,37.399594","127.5809867,37.2354565","127.5809867,37.2354565","127.5919061,37.2267365","127.5919061,37.2267365"
"127.7492849,37.3995961","127.5820176,37.2348636","127.5820176,37.2348636","127.5919488,37.2266174","127.5919488,37.2266174"
"127.7499989,37.3995694","127.5830092,37.2343572","127.5830092,37.2343572","127.592196,37.2259385","127.592196,37.2259385"
"127.7525498,37.399491","127.583515,37.2339954","127.583515,37.2339954","127.592514,37.2251765","127.592514,37.2251765"
"127.7527215,37.3994852","127.5838417,37.2338086","127.5838417,37.2338086","127.592622,37.224961","127.592622,37.224961"
"127.753126,37.3994807","127.5845244,37.2334178","127.5845244,37.2334178","127.5930347,37.2241359","127.5930347,37.2241359"
"127.7534378,37.3994755","127.5852095,37.2330756","127.5852095,37.2330756","127.5937839,37.2228869","127.5937839,37.2228869"
"127.7554262,37.3994487","127.5854179,37.2329899","127.5854179,37.2329899","127.5946086,37.2217324","127.5946086,37.2217324"
"127.7587082,37.3993992","127.5859137,37.2327867","127.5859137,37.2327867","127.5951815,37.2210117","127.5951815,37.2210117"
"127.7591432,37.3993938","127.5866631,37.2324959","127.5866631,37.2324959","127.596369,37.2197479","127.596369,37.2197479"
"127.7619338,37.3993696","127.5871634,37.2322801","127.5871634,37.2322801","127.5969162,37.2192526","127.5969162,37.2192526"
"127.7631359,37.3993597","127.5874372,37.2321564","127.5874372,37.2321564","127.5976446,37.2186111","127.5976446,37.2186111"
"127.764582,37.3993349","127.5879126,37.2319316","127.5879126,37.2319316","127.5977381,37.2185398","127.5977381,37.2185398"
"127.7669569,37.3993403","127.5885244,37.2315814","127.5885244,37.2315814","127.5980331,37.2183133","127.5980331,37.2183133"
"127.7681049,37.3993774","127.5889873,37.2312646","127.5889873,37.2312646","127.5986141,37.2178684","127.5986141,37.2178684"
"127.768114,37.3993774","127.5893725,37.2309417","127.5893725,37.2309417","127.6000037,37.2169117","127.6000037,37.2169117"
"127.7701766,37.3995809","127.5895493,37.2307766","127.5895493,37.2307766","127.6008563,37.2164071","127.6008563,37.2164071"
"127.7713479,37.3997837","127.5902068,37.2300847","127.5902068,37.2300847","127.6010838,37.2162726","127.6010838,37.2162726"
"127.7717368,37.3998468","127.5904668,37.2297528","127.5904668,37.2297528","127.6042079,37.2145185","127.6042079,37.2145185"
"127.7730043,37.4001161","127.5908979,37.2292017","127.5908979,37.2292017","127.6050897,37.2140093","127.6050897,37.2140093"
"127.7744395,37.4005112","127.5910374,37.2289564","127.5910374,37.2289564","127.6060863,37.2133648","127.6060863,37.2133648"
"127.7757424,37.4008778","127.5910981,37.2288121","127.5910981,37.2288121","127.6061437,37.2133278","127.6061437,37.2133278"
"127.7778111,37.4014687","127.5912004,37.2285723","127.5912004,37.2285723","127.6069127,37.2127646","127.6069127,37.2127646"
"127.7779695,37.4015125","127.5912678,37.2283901","127.5912678,37.2283901","127.6071874,37.2125634","127.6071874,37.2125634"
"127.7784343,37.4016421","127.5913195,37.2282513","127.5913195,37.2282513","127.607946,37.2118794","127.607946,37.2118794"
"127.7811262,37.402392","127.5913891,37.2279961","127.5913891,37.2279961","127.6084806,37.2113318","127.6084806,37.2113318"
"127.7827524,37.4027829","127.5915957,37.2273361","127.5915957,37.2273361","127.6091647,37.2105595","127.6091647,37.2105595"
"127.7840288,37.4029674","127.5919061,37.2267365","127.5919061,37.2267365","127.6096372,37.2099299","127.6096372,37.2099299"
"127.7853861,37.4030614","127.5919488,37.2266174","127.5919488,37.2266174","127.6101712,37.2090388","127.6101712,37.2090388"
"127.7860618,37.4030724","127.592196,37.2259385","127.592196,37.2259385","127.6105387,37.2083552","127.6105387,37.2083552"
"127.7869306,37.4030514","127.592514,37.2251765","127.592514,37.2251765","127.6109622,37.2073948","127.6109622,37.2073948"
"127.7881122,37.4029782","127.592622,37.224961","127.592622,37.224961","127.6111911,37.2067203","127.6111911,37.2067203"
"127.788651,37.4029399","127.5930347,37.2241359","127.5930347,37.2241359","127.6113648,37.2060603","127.6113648,37.2060603"
"127.7889786,37.4029166","127.5937839,37.2228869","127.5937839,37.2228869","127.6115079,37.2052589","127.6115079,37.2052589"
"127.7900514,37.402758","127.5946086,37.2217324","127.5946086,37.2217324","127.6116104,37.204461","127.6116104,37.204461"
"127.7907322,37.4026455","127.5951815,37.2210117","127.5951815,37.2210117","127.6117758,37.2019901","127.6117758,37.2019901"
"127.7929212,37.4021651","127.596369,37.2197479","127.596369,37.2197479","127.6118794,37.200426","127.6118794,37.200426"
"127.7935218,37.4020419","127.5969162,37.2192526","127.5969162,37.2192526","127.6120921,37.1972078","127.6120921,37.1972078"
"127.7942828,37.4019102","127.5976446,37.2186111","127.5976446,37.2186111","127.6121282,37.196474","127.6121282,37.196474"
"127.7956446,37.4016824","127.5977381,37.2185398","127.5977381,37.2185398","127.6122508,37.1947783","127.6122508,37.1947783"
"127.7971494,37.4013631","127.5980331,37.2183133","127.5980331,37.2183133","127.6123619,37.1929988","127.6123619,37.1929988"
"127.7994321,37.4008913","127.5986141,37.2178684","127.5986141,37.2178684","127.6124621,37.1913987","127.6124621,37.1913987"
"127.8018264,37.4003525","127.6000037,37.2169117","127.6000037,37.2169117","127.6124731,37.1912509","127.6124731,37.1912509"
"127.8024856,37.4002048","127.6008563,37.2164071","127.6008563,37.2164071","127.6125373,37.1904242","127.6125373,37.1904242"
"127.8035049,37.3999607","127.6010838,37.2162726","127.6010838,37.2162726","127.6126099,37.1892758","127.6126099,37.1892758"
"127.8070808,37.3988508","127.6042079,37.2145185","127.6042079,37.2145185","127.6126121,37.1892325","127.6126121,37.1892325"
"127.8088029,37.3983542","127.6050897,37.2140093","127.6050897,37.2140093","127.6126341,37.1888945","127.6126341,37.1888945"
"127.8105214,37.3978233","127.6060863,37.2133648","127.6060863,37.2133648","127.6126518,37.1886267","127.6126518,37.1886267"
"127.8139449,37.3967768","127.6061437,37.2133278","127.6061437,37.2133278","127.6126749,37.1882824","127.6126749,37.1882824"
"127.8142348,37.3966823","127.6069127,37.2127646","127.6069127,37.2127646","127.6127994,37.1863992","127.6127994,37.1863992"
"127.8169426,37.3957944","127.6071874,37.2125634","127.6071874,37.2125634","127.6128942,37.1849334","127.6128942,37.1849334"
"127.8196761,37.3948631","127.607946,37.2118794","127.607946,37.2118794","127.6129743,37.1842987","127.6129743,37.1842987"
"127.8212779,37.3943008","127.6084806,37.2113318","127.6084806,37.2113318","127.6131373,37.1833061","127.6131373,37.1833061"
"127.823464,37.3935179","127.6091647,37.2105595","127.6091647,37.2105595","127.6133423,37.1825009","127.6133423,37.1825009"
"127.8257798,37.392694","127.6096372,37.2099299","127.6096372,37.2099299","127.6136249,37.1816281","127.6136249,37.1816281"
"127.8288571,37.3916362","127.6101712,37.2090388","127.6101712,37.2090388","127.6139044,37.1809229","127.6139044,37.1809229"
"127.8295543,37.3914144","127.6105387,37.2083552","127.6105387,37.2083552","127.6139369,37.1808409","127.6139369,37.1808409"
"127.8307931,37.3910422","127.6109622,37.2073948","127.6109622,37.2073948","127.6143367,37.1800076","127.6143367,37.1800076"
"127.8325773,37.3906226","127.6111911,37.2067203","127.6111911,37.2067203","127.6145872,37.1795575","127.6145872,37.1795575"
"127.833137,37.3904939","127.6113648,37.2060603","127.6113648,37.2060603","127.6148244,37.1791661","127.6148244,37.1791661"
"127.8357811,37.3901169","127.6115079,37.2052589","127.6115079,37.2052589","127.6152121,37.178541","127.6152121,37.178541"
"127.8365399,37.3900255","127.6116104,37.204461","127.6116104,37.204461","127.6153751,37.1783074","127.6153751,37.1783074"
"127.8379053,37.3899558","127.6117758,37.2019901","127.6117758,37.2019901","127.6160249,37.1774658","127.6160249,37.1774658"
"127.8380307,37.3899491","127.6118794,37.200426","127.6118794,37.200426","127.6165624,37.1768405","127.6165624,37.1768405"
"127.8390903,37.3899272","127.6120921,37.1972078","127.6120921,37.1972078","127.6169493,37.1764408","127.6169493,37.1764408"
"127.8398868,37.3899465","127.6121282,37.196474","127.6121282,37.196474","127.6174622,37.1759328","127.6174622,37.1759328"
"127.8403139,37.3899624","127.6122508,37.1947783","127.6122508,37.1947783","127.6182126,37.1752659","127.6182126,37.1752659"
"127.8418973,37.3901246","127.6123619,37.1929988","127.6123619,37.1929988","127.6191993,37.1744906","127.6191993,37.1744906"
"127.8426274,37.3902036","127.6124621,37.1913987","127.6124621,37.1913987","127.6198868,37.1739906","127.6198868,37.1739906"
"127.8434392,37.39035","127.6124731,37.1912509","127.6124731,37.1912509","127.6205157,37.1735329","127.6205157,37.1735329"
"127.8434856,37.390358","127.6125373,37.1904242","127.6125373,37.1904242","127.6215126,37.1728071","127.6215126,37.1728071"
"127.84522,37.3906765","127.6126099,37.1892758","127.6126099,37.1892758","127.6228369,37.1718494","127.6228369,37.1718494"
"127.8481222,37.3914071","127.6126121,37.1892325","127.6126121,37.1892325","127.6232723,37.1715262","127.6232723,37.1715262"
"127.8500877,37.3918655","127.6126341,37.1888945","127.6126341,37.1888945","127.6247338,37.1704421","127.6247338,37.1704421"
"127.8504338,37.3919519","127.6126518,37.1886267","127.6126518,37.1886267","127.6249993,37.1702489","127.6249993,37.1702489"
"127.8530794,37.3926291","127.6126749,37.1882824","127.6126749,37.1882824","127.6260118,37.1695078","127.6260118,37.1695078"
"127.8541518,37.3929333","127.6127994,37.1863992","127.6127994,37.1863992","127.6265428,37.1691178","127.6265428,37.1691178"
"127.8543939,37.3929974","127.6128942,37.1849334","127.6128942,37.1849334","127.629776,37.1667427","127.629776,37.1667427"
"127.8554176,37.3932711","127.6129743,37.1842987","127.6129743,37.1842987","127.6297996,37.1667246","127.6297996,37.1667246"
"127.8578166,37.393866","127.6131373,37.1833061","127.6131373,37.1833061","127.6298739,37.1666659","127.6298739,37.1666659"
"127.8591613,37.3941603","127.6133423,37.1825009","127.6133423,37.1825009","127.630757,37.1660448","127.630757,37.1660448"
"127.8608549,37.3944228","127.6136249,37.1816281","127.6136249,37.1816281","127.6315118,37.1654842","127.6315118,37.1654842"
"127.8623583,37.3945877","127.6139044,37.1809229","127.6139044,37.1809229","127.632063,37.1650824","127.632063,37.1650824"
"127.8633866,37.3946503","127.6139369,37.1808409","127.6139369,37.1808409","127.6327998,37.1645326","127.6327998,37.1645326"
"127.8642783,37.3947044","127.6143367,37.1800076","127.6143367,37.1800076","127.633288,37.164167","127.633288,37.164167"
"127.8650816,37.3947136","127.6145872,37.1795575","127.6145872,37.1795575","127.6338245,37.16375","127.6338245,37.16375"
"127.8668935,37.3946683","127.6148244,37.1791661","127.6148244,37.1791661","127.6345241,37.163175","127.6345241,37.163175"
"127.8684091,37.3945618","127.6152121,37.178541","127.6152121,37.178541","127.6354992,37.1623743","127.6354992,37.1623743"
"127.8685006,37.3945534","127.6153751,37.1783074","127.6153751,37.1783074","127.6367923,37.1612352","127.6367923,37.1612352"
"127.8690223,37.3945067","127.6160249,37.1774658","127.6160249,37.1774658","127.636925,37.1611107","127.636925,37.1611107"
"127.8696704,37.3944325","127.6165624,37.1768405","127.6165624,37.1768405","127.6373523,37.1607109","127.6373523,37.1607109"
"127.870061,37.3943763","127.6169493,37.1764408","127.6169493,37.1764408","127.6383495,37.1597497","127.6383495,37.1597497"
"127.870437,37.3943238","127.6174622,37.1759328","127.6174622,37.1759328","127.639268,37.158822","127.639268,37.158822"
"127.8708739,37.3942584","127.6182126,37.1752659","127.6182126,37.1752659","127.6398873,37.1581416","127.6398873,37.1581416"
"127.8719416,37.3940586","127.6191993,37.1744906","127.6191993,37.1744906","127.6410798,37.156843","127.6410798,37.156843"
"127.8736399,37.3936512","127.6198868,37.1739906","127.6198868,37.1739906","127.6420304,37.1556736","127.6420304,37.1556736"
"127.8749993,37.3932638","127.6205157,37.1735329","127.6205157,37.1735329","127.6425855,37.1549915","127.6425855,37.1549915"
"127.875306,37.3931511","127.6215126,37.1728071","127.6215126,37.1728071","127.643665,37.1535759","127.643665,37.1535759"
"127.8756737,37.3930318","127.6228369,37.1718494","127.6228369,37.1718494","127.6438739,37.1532745","127.6438739,37.1532745"
"127.876135,37.3928744","127.6232723,37.1715262","127.6232723,37.1715262","127.6443299,37.1526204","127.6443299,37.1526204"
"127.8769321,37.3925636","127.6247338,37.1704421","127.6247338,37.1704421","127.6453664,37.1511003","127.6453664,37.1511003"
"127.8777079,37.3922619","127.6249993,37.1702489","127.6249993,37.1702489","127.6455338,37.150854","127.6455338,37.150854"
"127.8782129,37.3920484","127.6260118,37.1695078","127.6260118,37.1695078","127.6469374,37.1487745","127.6469374,37.1487745"
"127.8784699,37.3919367","127.6265428,37.1691178","127.6265428,37.1691178","127.6471384,37.1484912","127.6471384,37.1484912"
"127.8789051,37.3917479","127.629776,37.1667427","127.629776,37.1667427","127.6474079,37.1480933","127.6474079,37.1480933"
"127.87902,37.3916979","127.6297996,37.1667246","127.6297996,37.1667246","127.6481939,37.1469313","127.6481939,37.1469313"
"127.8800289,37.3912602","127.6298739,37.1666659","127.6298739,37.1666659","127.6492348,37.145394","127.6492348,37.145394"
"127.8802397,37.391164","127.630757,37.1660448","127.630757,37.1660448","127.6498882,37.1444341","127.6498882,37.1444341"
"127.8832976,37.3897921","127.6315118,37.1654842","127.6315118,37.1654842","127.6508998,37.1429499","127.6508998,37.1429499"
"127.8834622,37.3897231","127.632063,37.1650824","127.632063,37.1650824","127.6518766,37.1415208","127.6518766,37.1415208"
"127.8837056,37.389615","127.6327998,37.1645326","127.6327998,37.1645326","127.652851,37.140071","127.652851,37.140071"
"127.8839108,37.3895296","127.633288,37.164167","127.633288,37.164167","127.6532799,37.1394413","127.6532799,37.1394413"
"127.8847088,37.3891809","127.6338245,37.16375","127.6338245,37.16375","127.6548964,37.137054","127.6548964,37.137054"
"127.8858371,37.3886905","127.6345241,37.163175","127.6345241,37.163175","127.6565813,37.1345882","127.6565813,37.1345882"
"127.8882561,37.3876676","127.6354992,37.1623743","127.6354992,37.1623743","127.6566812,37.1344402","127.6566812,37.1344402"
"127.8891579,37.3872861","127.6367923,37.1612352","127.6367923,37.1612352","127.6571885,37.1336851","127.6571885,37.1336851"
"127.8905816,37.3867045","127.636925,37.1611107","127.636925,37.1611107","127.6587498,37.1313916","127.6587498,37.1313916"
"127.8909446,37.3865663","127.6373523,37.1607109","127.6373523,37.1607109","127.6587959,37.1313338","127.6587959,37.1313338"
"127.8922223,37.3861519","127.6383495,37.1597497","127.6383495,37.1597497","127.6590103,37.1310631","127.6590103,37.1310631"
"127.8930357,37.38595","127.639268,37.158822","127.639268,37.158822","127.6592259,37.1307906","127.6592259,37.1307906"
"127.8938832,37.3857886","127.6398873,37.1581416","127.6398873,37.1581416","127.6596425,37.1302654","127.6596425,37.1302654"
"127.8946766,37.3856453","127.6410798,37.156843","127.6410798,37.156843","127.6604086,37.1294603","127.6604086,37.1294603"
"127.8956487,37.3855465","127.6420304,37.1556736","127.6420304,37.1556736","127.6611322,37.1287887","127.6611322,37.1287887"
"127.8970051,37.3855014","127.6425855,37.1549915","127.6425855,37.1549915","127.6615918,37.1283779","127.6615918,37.1283779"
"127.8984049,37.3855283","127.643665,37.1535759","127.643665,37.1535759","127.6617727,37.1282316","127.6617727,37.1282316"
"127.8993214,37.3856126","127.6438739,37.1532745","127.6438739,37.1532745","127.6625348,37.1276753","127.6625348,37.1276753"
"127.8998449,37.385701","127.6443299,37.1526204","127.6443299,37.1526204","127.6632116,37.1272137","127.6632116,37.1272137"
"127.9000304,37.3857355","127.6453664,37.1511003","127.6453664,37.1511003","127.6632453,37.1271912","127.6632453,37.1271912"
"127.9003877,37.385801","127.6455338,37.150854","127.6455338,37.150854","127.6636309,37.1269391","127.6636309,37.1269391"
"127.9012043,37.3859974","127.6469374,37.1487745","127.6469374,37.1487745","127.664175,37.1266085","127.664175,37.1266085"
"127.9021478,37.3862565","127.6471384,37.1484912","127.6471384,37.1484912","127.6646901,37.1263427","127.6646901,37.1263427"
"127.9028616,37.3864515","127.6474079,37.1480933","127.6474079,37.1480933","127.6652985,37.1260471","127.6652985,37.1260471"
"127.9046164,37.386953","127.6481939,37.1469313","127.6481939,37.1469313","127.6659294,37.1257821","127.6659294,37.1257821"
"127.9052816,37.3871319","127.6492348,37.145394","127.6492348,37.145394","127.6664457,37.1255696","127.6664457,37.1255696"
"127.9060801,37.3873193","127.6498882,37.1444341","127.6498882,37.1444341","127.6670317,37.1253542","127.6670317,37.1253542"
"127.9066399,37.387431","127.6508998,37.1429499","127.6508998,37.1429499","127.6673624,37.1252329","127.6673624,37.1252329"
"127.9072856,37.3875604","127.6518766,37.1415208","127.6518766,37.1415208","127.6682894,37.1249378","127.6682894,37.1249378"
"127.907834,37.3876513","127.652851,37.140071","127.652851,37.140071","127.6691028,37.1247031","127.6691028,37.1247031"
"127.9087634,37.3878067","127.6532799,37.1394413","127.6532799,37.1394413","127.6703044,37.1243958","127.6703044,37.1243958"
