0,1,2
"127.1193781,36.6252188","127.1397024,35.9561452","127.4167619,36.4636247"
"127.1195316,36.6251552","127.14007,35.9560273","127.4172242,36.4643742"
"127.1197266,36.6250928","127.1404087,35.955922","127.4178997,36.4652166"
"127.1201543,36.6249932","127.1406908,35.9558389","127.4185119,36.4658076"
"127.1205271,36.6249105","127.1420807,35.955496","127.419249,36.4663913"
"127.121031,36.6247985","127.1427645,35.9553276","127.419983,36.4668444"
"127.1219244,36.6245994","127.143143,35.9552386","127.420911,36.4674175"
"127.12219,36.6245047","127.1437169,35.9551195","127.421432,36.4677126"
"127.122412,36.6243747","127.1438845,35.9550848","127.4255239,36.4699916"
"127.1225614,36.6242408","127.1447436,35.9549061","127.4259646,36.470238"
"127.1227121,36.6240827","127.1449556,35.9548617","127.4263874,36.4704745"
"127.1227867,36.6239161","127.145038,35.9550251","127.4271749,36.4710159"
"127.1228366,36.6237666","127.1450206,35.9551946","127.4275117,36.4712991"
"127.122837,36.6234664","127.145016,35.955236","127.4278117,36.4716167"
"127.1227866,36.6232409","127.144853,35.9562336","127.4280158,36.4718701"
"127.1223852,36.6218468","127.1447994,35.956558","127.4284495,36.4724077"
"127.1223711,36.6217602","127.1445617,35.9578746","127.4285409,36.4725628"
"127.1221193,36.6204288","127.1445333,35.9580341","127.4288239,36.4730408"
"127.121972,36.6201255","127.1444241,35.9586414","127.4291869,36.4740327"
"127.1217575,36.6191566","127.1443638,35.958973","127.4296121,36.4753744"
"127.1216837,36.6186993","127.1443411,35.9590983","127.4298035,36.4760227"
"127.1216521,36.6180862","127.1442876,35.959401","127.4300239,36.4767666"
"127.121702,36.6177095","127.1442364,35.9596912","127.4302999,36.4776998"
"127.1217879,36.6172978","127.1441033,35.9604373","127.4306616,36.4789991"
"127.1219679,36.6168476","127.1440806,35.9605635","127.4307516,36.4794121"
"127.1221182,36.6165326","127.1440612,35.9606716","127.4308004,36.4797267"
"127.1223401,36.6161898","127.1435945,35.9606387","127.4308624,36.4803326"
"127.1223424,36.6161871","127.1435842,35.9607","127.4308475,36.480823"
"127.1225269,36.6159506","127.143582,35.9607099","127.4308348,36.4812719"
"127.1225641,36.615902","127.1435307,35.9610054","127.4308244,36.4816082"
"127.1228363,36.6155756","127.1434886,35.9612478","127.4307196,36.4828063"
"127.1231091,36.6153466","127.1434262,35.9613144","127.4307117,36.4828991"
"127.1232874,36.6152489","127.1433518,35.9613313","127.4306367,36.4843577"
"127.1234894,36.6151152","127.1432765,35.9613229","127.4305032,36.4863311"
"127.123679,36.6149896","127.143026,35.9612979","127.4301864,36.4909999"
"127.1241219,36.6147485","127.1430204,35.9612933","127.4300239,36.4928749"
"127.1246518,36.6145347",,"127.4299731,36.4935231"
"127.124905,36.6144517",,"127.4299155,36.4942344"
"127.124999,36.6144232",,"127.4297743,36.4961167"
"127.1254122,36.6143172",,"127.4297437,36.4965304"
"127.1258174,36.6142382",,"127.4296499,36.4977916"
"127.1262896,36.6141856",,"127.4294994,36.4999993"
"127.1266855,36.6141697",,"127.4294121,36.5014742"
"127.127012,36.6141689",,"127.4293782,36.5019033"
"127.128119,36.6141949",,"127.4293612,36.5021304"
"127.1286423,36.6141975",,"127.4292991,36.5029165"
"127.1291926,36.6141875",,"127.4291624,36.5046825"
"127.1296938,36.6141241",,"127.4289249,36.5079576"
"127.1303171,36.6140395",,"127.4288773,36.5086752"
"127.1309876,36.6139055",,"127.4288615,36.5089078"
"127.1321164,36.6135781",,"127.4288373,36.5096993"
"127.1327277,36.6134096",,"127.4288489,36.510416"
"127.134758,36.6128082",,"127.4288742,36.5108325"
"127.1398665,36.6112912",,"127.4291373,36.5125915"
"127.1416922,36.6106468",,"127.4293538,36.5139755"
"127.1427713,36.610156",,"127.4293994,36.5142658"
"127.1437284,36.6096702",,"127.4294116,36.5143415"
"127.1443058,36.609351",,"127.4294994,36.5148329"
"127.1453062,36.6087085",,"127.4297614,36.5165"
"127.1453398,36.608687",,"127.4299248,36.5173664"
"127.145719,36.6084186",,"127.4300494,36.5178831"
"127.146336,36.607985",,"127.4302121,36.518333"
"127.1471879,36.607269",,"127.4303748,36.5187163"
"127.1476767,36.6067503",,"127.4310116,36.5198408"
"127.1485631,36.605819",,"127.4319497,36.5211666"
"127.1496184,36.6046321",,"127.4324114,36.5220161"
"127.1509613,36.6031432",,"127.4324482,36.5221171"
"127.1513467,36.6027152",,"127.4326064,36.5225472"
"127.1522928,36.601692",,"127.4326866,36.5227681"
"127.1533475,36.6006196",,"127.4327745,36.5231666"
"127.1541345,36.5998935",,"127.4328246,36.5234326"
"127.1556453,36.5985546",,"127.4328622,36.5238743"
"127.1581134,36.5966668",,"127.4328618,36.5242575"
"127.1600114,36.5952145",,"127.4327742,36.5248912"
"127.1608984,36.5946022",,"127.4326867,36.5252995"
"127.1613883,36.5943016",,"127.4322367,36.5264163"
"127.1621506,36.5938151",,"127.4311211,36.5286243"
"127.1629155,36.5932584",,"127.4306365,36.5295833"
"127.1638947,36.5925246",,"127.4304249,36.5301159"
"127.164875,36.5917899",,"127.4303107,36.5304972"
"127.1652451,36.5915124",,"127.430232,36.5309605"
"127.1652653,36.5914971",,"127.4302174,36.5310462"
"127.1658452,36.5910516",,"127.430205,36.5312436"
"127.1667683,36.590342",,"127.4301959,36.531377"
"127.1669488,36.5902109",,"127.43023,36.531972"
"127.1670195,36.5901606",,"127.4302622,36.5322416"
"127.1676194,36.5897242",,"127.4304119,36.5334416"
"127.1687662,36.5889764",,"127.4304373,36.5337166"
"127.1691866,36.588717",,"127.4305073,36.534208"
"127.1707626,36.5879651",,"127.4305661,36.5346209"
"127.1717114,36.5875124",,"127.4306616,36.5352908"
"127.1719221,36.5873922",,"127.4312821,36.5397527"
"127.1726269,36.5869894",,"127.4313366,36.5400908"
"127.1730519,36.5866849",,"127.4314997,36.5413909"
"127.1732538,36.5865178",,"127.4317497,36.5429416"
"127.1736218,36.5861979",,"127.4318587,36.5434114"
"127.1740474,36.585742",,"127.431999,36.5440164"
"127.1742743,36.5854757",,"127.432137,36.5445907"
"127.1744384,36.5852724",,"127.432274,36.5451578"
"127.1746431,36.5849809",,"127.4323374,36.5454833"
"127.1748445,36.5846668",,"127.4324118,36.5459828"
"127.1750428,36.5842779",,"127.4324662,36.546421"
"127.1751727,36.5839583",,"127.4324914,36.5469475"
"127.1751818,36.5839321",,"127.4324619,36.5474415"
"127.175253,36.5837322",,"127.4323999,36.5480914"
"127.1752598,36.5837133",,"127.4321998,36.5495076"
"127.1753199,36.583507",,"127.4320998,36.5500746"
"127.1753587,36.5833331",,"127.4320122,36.5506326"
"127.175409,36.5830565",,"127.4319624,36.5513411"
"127.1754559,36.5825356",,"127.4319742,36.5519244"
"127.1754787,36.5818919",,"127.432053,36.5524852"
"127.1754891,36.5810157",,"127.4320775,36.5526628"
"127.1754748,36.5801665",,"127.4321996,36.5535328"
"127.1754629,36.5789963",,"127.4325873,36.5561159"
"127.1754606,36.5787475",,"127.4326461,36.5566118"
"127.1754766,36.5775909",,"127.4326617,36.5567497"
"127.1754803,36.5772339",,"127.4326749,36.5568867"
"127.1754894,36.5758654",,"127.4326982,36.5571383"
"127.1754991,36.5748891",,"127.4326993,36.55715"
"127.1755015,36.5732439",,"127.4327,36.5576413"
"127.1755017,36.5731988",,"127.4326875,36.5579082"
"127.1755629,36.5724588",,"127.4326829,36.5579767"
"127.1756229,36.5719992",,"127.432675,36.5581326"
"127.1757142,36.5715478",,"127.4326569,36.5583237"
"127.1760322,36.5703596",,"127.4325245,36.5590016"
"127.1762571,36.5697616",,"127.4324583,36.5592603"
"127.1765806,36.5690846",,"127.4320571,36.5605844"
"127.1769063,36.5684499",,"127.431991,36.5608007"
"127.1772078,36.5679666",,"127.431564,36.5622014"
"127.177463,36.5676049",,"127.4314217,36.5626602"
"127.1776159,36.5673871",,"127.4308355,36.5645485"
"127.1779496,36.5669571",,"127.4307257,36.5649145"
"127.1782753,36.5665668",,"127.4304824,36.5657013"
"127.1787468,36.5660578",,"127.4304107,36.5659312"
"127.1792574,36.5655624",,"127.4299299,36.5674779"
"127.1798103,36.5650816",,"127.4298996,36.5675743"
"127.1804247,36.5646082",,"127.4293997,36.5692166"
"127.1814705,36.5638357",,"127.4292998,36.5696078"
"127.1825994,36.5629849",,"127.428675,36.5721659"
"127.1836194,36.5622295",,"127.428275,36.5743644"
"127.1839681,36.5619564",,"127.4279681,36.5763674"
"127.1852246,36.5610113",,"127.4277555,36.5777583"
"127.1856192,36.5607185",,"127.4276056,36.5790473"
"127.1862088,36.5602819",,"127.4274786,36.5809819"
"127.1864475,36.5601103",,"127.4273743,36.5825739"
"127.1874035,36.559425",,"127.4273627,36.5830301"
"127.1885322,36.5585733",,"127.427339,36.5833329"
"127.1888796,36.5583137",,"127.4273343,36.5834844"
"127.1913318,36.5565224",,"127.4273535,36.5856525"
"127.191631,36.5563032",,"127.4273655,36.5860573"
"127.1919225,36.5560606",,"127.4273423,36.5869345"
"127.1923901,36.555648",,"127.4273319,36.5873302"
"127.1930821,36.5549944",,"127.4271946,36.5882984"
"127.1935702,36.5544971",,"127.4270038,36.5890212"
"127.1939137,36.5540977",,"127.426783,36.5896657"
"127.1940776,36.5539034",,"127.4267572,36.5897405"
"127.1944706,36.5534122",,"127.4265847,36.5901253"
"127.1948829,36.5528435",,"127.4263147,36.5906787"
"127.1954888,36.5519102",,"127.425924,36.591332"
"127.1956441,36.5516519",,"127.4256262,36.591788"
"127.1960392,36.5509118",,"127.4252702,36.5922358"
"127.1963977,36.5503682",,"127.4243994,36.5933333"
"127.1970726,36.5495",,"127.4243545,36.5935109"
"127.1977459,36.5487598",,"127.4241239,36.5937992"
"127.1980891,36.5484217",,"127.4231624,36.5950075"
"127.1985331,36.5480388",,"127.4227492,36.595641"
"127.1992201,36.5474897",,"127.4225499,36.5959411"
"127.1999729,36.5469768",,"127.4220368,36.5969495"
"127.2000861,36.5469014",,"127.4216996,36.5976579"
"127.2012618,36.5462345",,"127.4214496,36.5982662"
"127.2016133,36.5460668",,"127.4211615,36.5990576"
"127.2023105,36.5457647",,"127.4208371,36.6002996"
"127.2024739,36.5456939",,"127.4206743,36.6010162"
"127.2031587,36.5454225",,"127.4205775,36.6016229"
"127.2035939,36.5452775",,"127.4205617,36.6017247"
"127.2048567,36.5449011",,"127.4203372,36.6036583"
"127.2050491,36.544843",,"127.4201341,36.6054846"
"127.2062233,36.5445646",,"127.4201013,36.6058569"
"127.2068573,36.544439",,"127.4199298,36.6072992"
"127.2070932,36.5443927",,"127.4198237,36.6082511"
"127.2080275,36.544304",,"127.4197741,36.6086748"
"127.2083829,36.5442868",,"127.4194691,36.6116198"
"127.2124292,36.5440956",,"127.4193865,36.6126078"
"127.2145032,36.5439978",,"127.4193736,36.6131631"
"127.2150575,36.5439559",,"127.4193748,36.6141574"
"127.2159504,36.5438886",,"127.4193944,36.6146596"
"127.2165821,36.5437801",,"127.4193998,36.6148165"
"127.2171132,36.5436777",,"127.4194617,36.6155575"
"127.2176868,36.5435465",,"127.4196125,36.6167747"
"127.2177874,36.5435224",,"127.4196225,36.6168594"
"127.2179932,36.5434742",,"127.4196546,36.6171344"
"127.2184338,36.5433518",,"127.4197843,36.6182271"
"127.2188454,36.5432256",,"127.4197865,36.6182415"
"127.2195882,36.5429696",,"127.4199241,36.6193414"
"127.2201656,36.5427311",,"127.4200118,36.6199662"
"127.2210383,36.5423707",,"127.4201838,36.6212889"
"127.2226248,36.5417326",,"127.4202992,36.6221832"
"127.2245258,36.5409373",,"127.4205365,36.6241496"
"127.2253817,36.5405823",,"127.4205749,36.6248329"
"127.2257454,36.5404308",,"127.4205754,36.6254171"
"127.2267277,36.5400229",,"127.4205749,36.62593"
"127.2276977,36.5396302",,"127.4205747,36.6260914"
"127.2291118,36.5390502",,"127.4205248,36.6268541"
"127.2302798,36.5385705",,"127.4204998,36.6272327"
"127.2312096,36.5381768",,"127.42035,36.628208"
"127.2334281,36.537256",,"127.4203399,36.6282558"
"127.2335668,36.5371986",,"127.420187,36.6289994"
"127.2337313,36.5371295",,"127.419549,36.6315998"
"127.2368716,36.5358212",,"127.4191266,36.6333331"
"127.2384669,36.5351531",,"127.4190615,36.6335999"
"127.2385575,36.5351154",,"127.4188649,36.6343922"
"127.2394849,36.5347154",,"127.4187245,36.6349582"
"127.2396505,36.5346409",,"127.418474,36.6359659"
"127.2398665,36.534535",,"127.4182616,36.6368997"
"127.2399437,36.5344964",,"127.4181615,36.6374081"
"127.2417071,36.53366",,"127.4180659,36.6378642"
"127.2424388,36.5333127",,"127.4180367,36.6380075"
"127.2427958,36.5331034",,"127.417925,36.6389161"
"127.2434037,36.5327189",,"127.4178615,36.6396833"
"127.2434563,36.5326866",,"127.4178678,36.6400853"
"127.2435649,36.5326174",,"127.4178741,36.6404658"
"127.2436007,36.5325949",,"127.4179249,36.6411077"
"127.2436936,36.5325365",,"127.4180115,36.6417496"
"127.2440721,36.5322642",,"127.4181618,36.6424078"
"127.2442793,36.5321159",,"127.4182743,36.642883"
"127.2444921,36.5319423",,"127.4186622,36.6441832"
"127.2462285,36.5304423",,"127.4191495,36.6456665"
"127.2465545,36.5301401",,"127.4192432,36.6459496"
"127.2468493,36.5298207",,"127.4194495,36.6465745"
"127.2471219,36.5294634",,"127.4195287,36.6468153"
"127.2474048,36.5290538",,"127.4196614,36.6472165"
"127.2477969,36.5286841",,"127.4200116,36.6483076"
"127.2480033,36.5284267",,"127.4202491,36.6490884"
"127.248111,36.5282917",,"127.4204241,36.6496411"
"127.2482802,36.5281307",,"127.4205836,36.6501217"
"127.2483452,36.5280686",,"127.4206896,36.6504391"
"127.2484638,36.5279814",,"127.4207777,36.6507033"
"127.2486206,36.5278664",,"127.4209952,36.6513742"
"127.2486441,36.5278493",,"127.421129,36.6517881"
"127.2487404,36.5277783",,"127.4212261,36.6520829"
"127.2488143,36.5277342",,"127.4212372,36.6521163"
"127.2489503,36.5278112",,"127.4216621,36.6534499"
"127.248996,36.5278347",,"127.4220994,36.6547411"
"127.2490562,36.5278853",,"127.4221976,36.6550414"
"127.2491063,36.5279467",,"127.4223894,36.6556311"
"127.249114,36.5279684",,"127.4225066,36.6559845"
"127.2491594,36.5280812",,"127.4225467,36.6561198"
"127.2491694,36.5281064",,"127.4227575,36.6567663"
"127.2492215,36.5282354",,"127.4228668,36.657127"
"127.2493157,36.5284664",,"127.4233118,36.6585525"
"127.2494,36.5286577",,"127.4233788,36.6587833"
"127.2495987,36.5290431",,"127.4236249,36.6599194"
"127.2497587,36.5293031",,"127.4236294,36.6599446"
"127.2499998,36.5296948",,"127.4236617,36.6600916"
"127.2502456,36.5300388",,"127.4237872,36.6610166"
"127.2505259,36.5304216",,"127.4237971,36.6611446"
"127.2507006,36.5306303",,"127.4238623,36.6620164"
"127.2509287,36.5308877",,"127.4238689,36.6621282"
"127.2509365,36.5308958",,"127.4239648,36.6635833"
"127.2514699,36.5314333",,"127.423999,36.664108"
"127.2515486,36.531621",,"127.4240496,36.6650329"
"127.2532247,36.5328695",,"127.4241114,36.6658578"
"127.2536964,36.5331409",,"127.4241621,36.6666665"
"127.2539986,36.5333092",,"127.4242491,36.6680999"
"127.2543544,36.5334731",,"127.4243372,36.6695577"
"127.2549847,36.5337466",,"127.4244529,36.6713878"
"127.255402,36.5339206",,"127.4245202,36.6724147"
"127.2560135,36.5341292",,"127.4245323,36.6725986"
"127.2571074,36.5344145",,"127.4246546,36.6745206"
"127.2601535,36.5352383",,"127.4247759,36.6764219"
"127.2640256,36.5362918",,"127.4248388,36.6773902"
"127.2640725,36.5363045",,"127.424949,36.6791238"
"127.2645402,36.5364317",,"127.4251316,36.682363"
"127.2654208,36.5367093",,"127.4251989,36.6834493"
"127.2658928,36.5368986",,"127.4252641,36.6842833"
"127.2663123,36.5370788",,"127.4253249,36.6850658"
"127.2664718,36.5371477",,"127.4253655,36.6858654"
"127.2667752,36.5372961",,"127.4254272,36.686959"
"127.2670239,36.5374435",,"127.425437,36.6872502"
"127.2673161,36.5376217",,"127.425555,36.6890343"
"127.2675881,36.5378106",,"127.4255737,36.6893327"
"127.2678557,36.5380077",,"127.4256863,36.6910465"
"127.2680808,36.538183",,"127.4257194,36.6914928"
"127.2682312,36.5383149",,"127.4257749,36.6920544"
"127.2683783,36.5384568",,"127.4258738,36.6927631"
"127.268669,36.5387494",,"127.4259473,36.69313"
"127.2691055,36.5392263",,"127.4260209,36.6934852"
"127.2693347,36.5395567",,"127.4260978,36.693827"
"127.2695115,36.5398112",,"127.426417,36.6947999"
"127.2697039,36.5401028",,"127.4268124,36.6957494"
"127.2704232,36.5413167",,"127.4274226,36.6968414"
"127.2707622,36.5418934",,"127.4282029,36.6979976"
"127.271287,36.542759",,"127.4282499,36.6980662"
"127.2716406,36.5433285",,"127.4292619,36.6992667"
"127.2721744,36.5441661",,"127.4302874,36.700441"
"127.2725746,36.5448611",,"127.4324359,36.7028943"
"127.2728514,36.5453529",,"127.4330365,36.7035915"
"127.2733819,36.5461887",,"127.4364502,36.7074679"
"127.2737602,36.5467402",,"127.43675,36.7077998"
"127.2739282,36.5469858",,"127.437524,36.7086828"
"127.2742263,36.5474164",,"127.4398117,36.7112911"
"127.2752535,36.5488454",,"127.4405086,36.7120757"
"127.2753559,36.548988",,"127.4416374,36.7133961"
"127.2769062,36.551105",,"127.4418131,36.7134809"
"127.2776284,36.5521602",,"127.442141,36.7137506"
"127.2778118,36.5524815",,"127.4423033,36.7138336"
"127.2778385,36.5525284",,"127.4425014,36.7138905"
"127.2777292,36.55285",,"127.442638,36.7139158"
"127.2775179,36.5532896",,"127.442834,36.713924"
"127.277343,36.5538788",,"127.4430087,36.713907"
"127.2773316,36.5539473",,"127.4431531,36.7138728"
"127.2773179,36.5540393",,"127.4432763,36.713817"
"127.2773122,36.5540744",,"127.4434208,36.7137467"
"127.2773116,36.5543079",,"127.4438242,36.7134413"
"127.2773179,36.5548416",,"127.443999,36.7131745"
"127.2773208,36.5549885",,"127.4441739,36.712833"
"127.2773217,36.5550616",,"127.4443119,36.7125328"
"127.277318,36.5551734",,"127.4444623,36.7119749"
"127.2773154,36.5552932",,"127.4446746,36.711133"
"127.2773101,36.5555961",,"127.4448721,36.7104552"
"127.2773109,36.5557007",,"127.4448968,36.7103659"
"127.2773645,36.555708",,"127.4451617,36.7094195"
"127.2774125,36.5557334",,"127.4452369,36.7091247"
"127.2774392,36.5557686",,"127.4453413,36.7087209"
"127.2774459,36.5557884",,"127.4458869,36.7067163"
"127.2774458,36.5558128",,"127.4462124,36.7055499"
"127.2774368,36.5558452",,"127.4461991,36.7053083"
"127.2774222,36.5558749",,"127.4461746,36.7051577"
"127.277383,36.5559055",,"127.4461758,36.7050477"
"127.2773427,36.5559108",,"127.4461535,36.7049486"
"127.277298,36.5559089",,"127.44613,36.7048809"
"127.2772489,36.5558917",,"127.4460864,36.7048097"
"127.2772222,36.5558736",,"127.4460338,36.7047547"
"127.2772044,36.5558466",,"127.4459633,36.7047024"
"127.2771966,36.5558105",,"127.4458917,36.7046663"
"127.2771945,36.555778",,"127.4457775,36.7046293"
"127.276806,36.5556592",,"127.4456499,36.7046166"
"127.2767457,36.5556402",,"127.4454864,36.7046327"
"127.2765436,36.5555785",,"127.4453621,36.7046741"
"127.2763303,36.5555393",,"127.4452927,36.7047156"
"127.2760097,36.5555153",,"127.4452255,36.7047624"
"127.2757605,36.5555193",,"127.4451403,36.7048327"
"127.2746004,36.5555847",,"127.4450664,36.7048958"
"127.2741108,36.5556217",,"127.4449678,36.7050039"
"127.2738493,36.55565",,"127.4449319,36.7050634"
"127.273685,36.555675",,"127.4449061,36.7051337"
"127.2735429,36.555709",,"127.4448982,36.705213"
"127.2733763,36.5557492",,"127.4449016,36.7052743"
"127.2731246,36.5558371",,"127.444925,36.7053582"
"127.2727935,36.5559789",,"127.4449563,36.7054231"
"127.2726021,36.5560678",,"127.4450156,36.7054871"
"127.2725551,36.5560902",,"127.4450861,36.7055449"
"127.2723838,36.5562161",,"127.4451734,36.7055981"
"127.2723558,36.5562413",,"127.4452551,36.7056243"
"127.2722192,36.5563465",,"127.445404,36.7056469"
"127.2720075,36.5565093",,"127.4458988,36.7056723"
"127.2719458,36.5565696",,"127.4460276,36.7056544"
"127.27179,36.5567387",,"127.4463758,36.7055896"
"127.2713693,36.5573185",,"127.4464788,36.7055734"
"127.2705782,36.5584249",,"127.4470376,36.7054727"
"127.2704918,36.5585474",,"127.4473231,36.7054269"
"127.2704166,36.5586518",,"127.4477721,36.7053558"
"127.2703123,36.5587976",,"127.4525499,36.7045411"
"127.2701529,36.559011",,"127.4529777,36.7044692"
"127.2701931,36.5590291",,"127.4533785,36.7044017"
"127.2710357,36.559404",,"127.4540369,36.7042911"
"127.2710334,36.5594346",,"127.4568215,36.7038468"
"127.2710478,36.5594662",,"127.4591314,36.703478"
"127.2719116,36.5610076",,"127.4602925,36.7032927"
"127.2723175,36.5616881",,"127.4606608,36.7032342"
"127.2723621,36.5617162",,"127.4621465,36.7031544"
"127.2725193,36.5618463",,"127.4631373,36.7031665"
"127.2726663,36.5620052",,"127.464033,36.703238"
"127.2728745,36.5622725",,"127.4648043,36.7033292"
"127.272938,36.5623456",,"127.4655006,36.7034638"
"127.2729658,36.5624015",,"127.4664857,36.7036885"
"127.2729757,36.5624466",,"127.4665674,36.7037111"
"127.2729811,36.5625044",,"127.4670364,36.7039249"
"127.2730035,36.5628821",,"127.4677865,36.7041577"
"127.2730212,36.562939",,"127.4691253,36.7046628"
"127.2730734,36.5630608",,"127.4698395,36.7049227"
"127.273099,36.5630915",,"127.4712119,36.7054215"
"127.2731269,36.5631077",,"127.4713339,36.7054657"
"127.2732162,36.5631232",,"127.471803,36.7056389"
"127.2732665,36.5631369",,"127.4733064,36.706246"
"127.2733569,36.5631713",,"127.4736019,36.7063659"
"127.2733992,36.5632083",,"127.475299,36.7070082"
"127.2734348,36.5632715",,"127.4783026,36.7081419"
"127.2734937,36.5633987",,"127.4788624,36.7083241"
"127.273537,36.5634745",,"127.4790247,36.7083746"
"127.273624,36.5635495",,"127.479542,36.7085108"
"127.2739245,36.5639594",,"127.480385,36.7087255"
"127.2739691,36.5640199",,"127.4811575,36.7089222"
"127.2739835,36.5640568",,"127.4811765,36.7089267"
"127.27398,36.5640956",,"127.4813624,36.7089745"
,,"127.4818953,36.7091287"
,,"127.4820162,36.7091765"
,,"127.4821371,36.7092415"
,,"127.4823241,36.7093911"
,,"127.4824998,36.7095498"
,,"127.4826341,36.7097698"
,,"127.4826621,36.7098248"
,,"127.4827494,36.7100998"
,,"127.4829115,36.7109165"
,,"127.4830245,36.7116576"
,,"127.4830781,36.7119614"
,,"127.4832246,36.7127827"
,,"127.4833499,36.7133416"
,,"127.4834618,36.7136166"
,,"127.4836365,36.7139078"
,,"127.4838615,36.7141909"
,,"127.4841872,36.714483"
,,"127.4862999,36.7161411"
,,"127.4869336,36.7166397"
,,"127.4875494,36.7171247"
,,"127.4881864,36.7176495"
,,"127.4883622,36.7178415"
,,"127.4884753,36.7180002"
,,"127.4885995,36.7181742"
,,"127.4886824,36.7182977"
,,"127.4887484,36.7184257"
,,"127.4888044,36.7185402"
,,"127.4888615,36.7186998"
,,"127.4890294,36.7191514"
,,"127.4891368,36.7194408"
,,"127.4892141,36.7195779"
,,"127.4892723,36.719668"
,,"127.4893372,36.7197582"
,,"127.4894212,36.7198483"
,,"127.4895365,36.7199484"
,,"127.4896608,36.720034"
,,"127.4898904,36.7201756"
,,"127.4899273,36.720199"
,,"127.490046,36.7202685"
,,"127.490242,36.7203884"
,,"127.4904995,36.720429"
,,"127.4906686,36.720438"
,,"127.4907828,36.7204371"
,,"127.4908993,36.7204191"
,,"127.4911188,36.7203244"
,,"127.4913293,36.7202469"
,,"127.4914066,36.7202388"
,,"127.4914682,36.7202316"
,,"127.4916182,36.720256"
,,"127.4917347,36.7202947"
,,"127.4921042,36.7205192"
,,"127.492972,36.7210412"
,,"127.4935252,36.7213613"
,,"127.493739,36.7214848"
,,"127.4939238,36.7214983"
,,"127.4941287,36.721511"
,,"127.4941635,36.7215182"
,,"127.4943706,36.7215642"
,,"127.4947637,36.7218103"
,,"127.4956304,36.722353"
