0,1,2,3,4,5,6
"127.1046843,37.2895257","127.1557124,35.8549746","127.1296332,37.4752753","127.1557124,35.8549746","126.7945724,35.1969007","127.8157736,36.9739984","127.4311998,36.3738576"
"127.1046967,37.289734","127.1557333,35.8550062","127.129977,37.475499","127.1557333,35.8550062","126.7947098,35.1975263","127.8155477,36.9739819","127.4300371,36.3749992"
"127.1047051,37.2898593","127.1559621,35.8553495","127.1311067,37.4762353","127.1559621,35.8553495","126.7947418,35.1977664","127.8152635,36.9739718","127.4297235,36.3753641"
"127.1047118,37.2902983","127.1561371,35.855616","127.1316715,37.476604","127.1561371,35.855616","126.7947676,35.1979622","127.8149961,36.9739707","127.4296499,36.3754497"
"127.104712,37.2904912","127.156312,35.8558996","127.1318597,37.4767262","127.156312,35.8558996","126.7947791,35.1985375","127.8147411,36.9739822","127.4291498,36.3761075"
"127.1046869,37.2907579","127.1565244,35.8562076","127.1324391,37.4771391","127.1565244,35.8562076","126.7947709,35.1988504","127.8144625,36.974001","127.4290672,36.3762427"
"127.1046123,37.2909992","127.1566598,35.8564001","127.1326814,37.4773111","127.1566598,35.8564001","126.7946519,35.1996486","127.813774,36.9740578","127.4288249,36.3766411"
"127.1045124,37.2913333","127.1568271,35.8566449","127.1333447,37.4778819","127.1568271,35.8566449","126.7941056,35.20185","127.810972,36.9743257","127.4283245,36.3776496"
"127.104449,37.2915828","127.1567322,35.856806","127.1338748,37.4784298","127.1567322,35.856806","126.7938945,35.202764","127.8100028,36.9744283","127.4280116,36.3784328"
"127.1042813,37.2919383","127.1565729,35.8570228","127.1341636,37.4788011","127.1565729,35.8570228","126.7937391,35.20358","127.809567,36.9744655","127.4272367,36.3809828"
"127.1040964,37.2923532","127.1564415,35.8571874","127.1342255,37.4788806","127.1564415,35.8571874","126.7936851,35.2039801","127.8091144,36.9745027","127.4266877,36.3826548"
"127.1039701,37.2927674","127.15621,35.8574446","127.1347643,37.4797025","127.15621,35.8574446","126.7936582,35.2042964","127.8070062,36.9746741","127.4263366,36.3837247"
"127.1038373,37.2939911","127.155804,35.857851","127.1349928,37.480172","127.155804,35.857851","126.7936413,35.2045957","127.806575,36.9747284","127.4254498,36.3864243"
"127.1038124,37.294658","127.1557028,35.8579544","127.1352052,37.4806945","127.1557028,35.8579544","126.7936213,35.2048778","127.8062044,36.9747744","127.4254241,36.386491"
"127.1038125,37.2950682","127.1554558,35.858208","127.1354337,37.481602","127.1554558,35.858208","126.793628,35.2052448","127.8056902,36.9748541","127.4253615,36.3866325"
"127.1038117,37.2967249","127.1550776,35.8585973","127.1354658,37.4817589","127.1550776,35.8585973","126.7936747,35.2058177","127.8047303,36.9750423","127.4253325,36.3866965"
"127.1037872,37.2977416","127.154805,35.8588778","127.1355453,37.4821531","127.154805,35.8588778","126.7937717,35.2067902","127.8028622,36.9754077","127.4251749,36.3870498"
"127.1037813,37.3016482","127.1546614,35.8590324","127.1357677,37.4834012","127.1546614,35.8590324","126.7937906,35.2070257","127.8025872,36.9754579","127.4246243,36.3880078"
"127.103708,37.3018625","127.1544567,35.8592464","127.1358412,37.4838675","127.1544567,35.8592464","126.7938282,35.2073713","127.8023716,36.9754991","127.4217211,36.3921304"
"127.1036999,37.3029829","127.1539483,35.8597679","127.1358456,37.4838981","127.1539483,35.8597679","126.7939206,35.2083736","127.802101,36.9755511","127.4212699,36.3927765"
"127.103684,37.306428","127.1538871,35.8598272","127.1358654,37.4840181","127.1538871,35.8598272","126.7939547,35.2087489","127.8020572,36.9755594","127.4210555,36.3931027"
"127.1036832,37.3065974","127.1537992,35.8599217","127.1362911,37.4865035","127.1537992,35.8599217","126.7939777,35.2090087","127.8016643,36.9756361","127.4198405,36.3948951"
"127.1036622,37.3112359","127.1536624,35.860061","127.1365661,37.4878673","127.1536624,35.860061","126.7940956,35.21037","127.801314,36.9756929","127.4195221,36.3954132"
"127.1036494,37.3138833","127.1535389,35.860186","127.1368272,37.4888478","127.1535389,35.860186","126.7941555,35.2110611","127.8012242,36.9757075","127.4189991,36.396474"
"127.1036414,37.3149793","127.1534744,35.8602498","127.1368283,37.4888523","127.1534744,35.8602498","126.794316,35.2128293","127.7995817,36.9760245","127.4187777,36.3970346"
"127.1036368,37.315649","127.1533662,35.8604253","127.1368551,37.4889272","127.1533662,35.8604253","126.79441,35.2139047","127.7989249,36.9761496","127.418677,36.3973744"
"127.1036242,37.3173995","127.1522514,35.861559","127.1369142,37.4890942","127.1522514,35.861559","126.7946186,35.2164595","127.7984027,36.9762167","127.4186379,36.3975051"
"127.1036242,37.3193249","127.1521502,35.8616642","127.1370717,37.4895129","127.1521502,35.8616642","126.7946636,35.2169782","127.7978244,36.9762912","127.4185584,36.3977737"
"127.1036224,37.3196719","127.1521302,35.8616849","127.1374073,37.49029","127.1521302,35.8616849","126.7946698,35.2170233","127.7969493,36.9763249","127.4183813,36.3986364"
"127.1036116,37.3212998","127.1520745,35.8617406","127.137423,37.4903225","127.1520745,35.8617406","126.7947336,35.2175214","127.796474,36.976336","127.4183116,36.3991664"
"127.1036177,37.3220741","127.15205,35.8617667","127.1381554,37.4918562","127.15205,35.8617667","126.7948505,35.2181055","127.7962819,36.9763419","127.4182844,36.3996235"
"127.103623,37.3227889","127.1519944,35.8618243","127.1383032,37.4921649","127.1519944,35.8618243","126.7948749,35.218203","127.795882,36.9763501","127.4182815,36.4002239"
"127.1036242,37.3229908","127.1519622,35.8618575","127.1391632,37.4940009","127.1519622,35.8618575","126.795069,35.218756","127.7954326,36.976363","127.4183121,36.4008324"
"127.1036295,37.3234857","127.1519366,35.8618827","127.1395439,37.4948133","127.1519366,35.8618827","126.7950852,35.2187958","127.7953079,36.976366","127.4183707,36.4013148"
"127.1036553,37.3248045","127.1515594,35.8622639","127.1395629,37.4948539","127.1515594,35.8622639","126.7951745,35.2190082","127.7952866,36.976366","127.4184395,36.4016646"
"127.1036652,37.3252796","127.1512079,35.8626181","127.1404603,37.4966891","127.1512079,35.8626181","126.7952577,35.2191791","127.7948495,36.9763581","127.4184749,36.401891"
"127.1036901,37.3265497","127.150794,35.863037","127.1420826,37.4999993","127.150794,35.863037","126.7952847,35.2192243","127.7947764,36.9763556","127.4185371,36.4021849"
"127.1036745,37.3278089","127.1507061,35.863126","127.1435428,37.5029286","127.1507061,35.863126","126.7953734,35.2193863","127.7942998,36.9762973","127.4185493,36.4022408"
"127.103658,37.3283704","127.1502921,35.8635675","127.1441011,37.5040039","127.1502921,35.8635675","126.7955295,35.2196387","127.7935479,36.9762117","127.418805,36.4029757"
"127.1035972,37.3304921","127.1495555,35.8643354","127.1445605,37.5047209","127.1495555,35.8643354","126.7957148,35.219941","127.7933983,36.9761922","127.4188072,36.4029802"
"127.1035681,37.3328031","127.1494609,35.8644307","127.1446133,37.504804","127.1494609,35.8644307","126.7958995,35.2201738","127.7931634,36.9761487","127.4192121,36.4040245"
"127.1035619,37.3333331","127.1494031,35.8644882","127.1450659,37.5055075","127.1494031,35.8644882","126.7962455,35.220577","127.7929935,36.9760959","127.4194368,36.4045908"
"127.1035521,37.3339154","127.1493797,35.8645116","127.1451995,37.5057161","127.1493797,35.8645116","126.796423,35.2207602","127.7928012,36.9760396","127.4195447,36.4048694"
"127.1035489,37.3340911","127.1488111,35.8651068","127.1452265,37.5057532","127.1488111,35.8651068","126.7966518,35.220987","127.7926943,36.9759993","127.4195747,36.4049461"
"127.1035505,37.3374443","127.1486887,35.8652353","127.1456692,37.5064026","127.1486887,35.8652353","126.7970947,35.2213637","127.7926222,36.9759652","127.419587,36.404975"
"127.1035284,37.3395057","127.1481991,35.8657397","127.1471794,37.5086226","127.1481991,35.8657397","126.7974922,35.2216447","127.7926087,36.9759562","127.4198739,36.4057243"
"127.1035144,37.341312","127.1475872,35.866333","127.1473155,37.5088114","127.1475872,35.866333","126.7978714,35.2218894","127.7925434,36.9759059","127.4199374,36.405883"
"127.1035144,37.3423747","127.1474151,35.8664389","127.1475413,37.5091501","127.1474151,35.8664389","126.7983887,35.2221701","127.7924418,36.9757998","127.4200619,36.4062329"
"127.1035138,37.342921","127.1473518,35.8664774","127.1482995,37.5100916","127.1473518,35.8664774","126.7990061,35.2224415","127.7922636,36.9755992","127.4204946,36.4073628"
"127.1035141,37.3430688","127.147264,35.8665493","127.148724,37.51053","127.147264,35.8665493","126.7992592,35.2225287","127.7920119,36.9753159","127.4210841,36.4089057"
"127.1035135,37.3436232","127.1472384,35.8665691","127.1492458,37.5109696","127.1472384,35.8665691","126.8002057,35.2228596","127.7916647,36.9750111","127.4217038,36.4105253"
"127.1035133,37.3436619","127.1471095,35.8666643","127.1498911,37.5113862","127.1471095,35.8666643","126.8006385,35.2230046","127.7911614,36.9744408","127.421835,36.4108689"
"127.103474,37.3461992","127.1470483,35.866967","127.1504123,37.511723","127.1470483,35.866967","126.8015348,35.2233055","127.7904134,36.9736097","127.4219741,36.4112314"
"127.1034795,37.3485825","127.1470267,35.8671058","127.1509,37.5119741","127.1470267,35.8671058","126.8016224,35.2233349","127.7902994,36.9734829","127.4220975,36.411583"
"127.1034635,37.3496857","127.1470127,35.8672482","127.1513065,37.5121538","127.1470127,35.8672482","126.804272,35.2242004","127.7895491,36.9726329","127.4223867,36.4124081"
"127.1034636,37.349893","127.1470125,35.8673041","127.1518566,37.5123483","127.1470125,35.8673041","126.8045953,35.2243051","127.7892623,36.9722577","127.4226246,36.4131746"
"127.1034661,37.3502734","127.1470307,35.8676865","127.1524747,37.5125412","127.1470307,35.8676865","126.8055081,35.2246043","127.7890621,36.9719129","127.4227121,36.413812"
"127.1034683,37.3507061","127.1470436,35.8677821","127.1534241,37.5127667","127.1470436,35.8677821","126.8074707,35.2252512","127.7889806,36.9717364","127.4227332,36.413977"
"127.1034565,37.3533823","127.1470661,35.8679598","127.1558303,37.5131387","127.1470661,35.8679598","126.8082487,35.2255081","127.7888375,36.9713347","127.4227427,36.4144702"
"127.1034426,37.3562504","127.1471153,35.8681005","127.1563018,37.5132113","127.1471153,35.8681005","126.8087451,35.2256715","127.7888159,36.9712555","127.4227369,36.4146793"
"127.1034322,37.3586517","127.1474969,35.8692215","127.1570153,37.5133252","127.1474969,35.8692215","126.8100831,35.2261119","127.7887749,36.9711095","127.4226996,36.4151661"
"127.1034303,37.358795","127.1475998,35.8694995","127.1610372,37.5139993","127.1475998,35.8694995","126.8115855,35.2266056","127.7887669,36.9710798","127.4226547,36.4154861"
"127.1033882,37.3616432","127.1478027,35.8699644","127.1612373,37.5140332","127.1478027,35.8699644","126.8117827,35.2266689","127.7887372,36.9709474","127.4226244,36.4156998"
"127.1034089,37.3652218","127.1479114,35.8701712","127.1634287,37.5143901","127.1479114,35.8701712","126.8132786,35.2271517","127.7887303,36.9709158","127.4225358,36.4160991"
"127.1034107,37.365302","127.1480996,35.8704575","127.1642402,37.5143419","127.1480996,35.8704575","126.8143321,35.227457","127.7886995,36.9707771","127.4224463,36.416383"
"127.1034104,37.365585","127.1483243,35.8707413","127.1654733,37.5144094","127.1483243,35.8707413","126.8151162,35.2276436","127.7884974,36.9699221","127.4223256,36.416666"
"127.1034126,37.3688156","127.1488492,35.871291","127.1659169,37.5144134","127.1488492,35.871291","126.8161989,35.2278743","127.7883432,36.9692662","127.4222216,36.4168859"
"127.1033539,37.3761003","127.149322,35.8718225","127.166245,37.5144071","127.149322,35.8718225","126.8171381,35.2280446","127.7882738,36.9690329","127.4220473,36.4172194"
"127.1033452,37.3766781","127.1510761,35.8737355","127.1670769,37.5143716","127.1510761,35.8737355","126.8177877,35.2281609","127.7882172,36.9689177","127.4219713,36.4173645"
"127.1033507,37.3775606","127.1513847,35.874097","127.1674288,37.5143753","127.1513847,35.874097","126.8187654,35.2283324","127.7880248,36.9685458","127.4217367,36.4177258"
"127.1033605,37.3789163","127.1514067,35.8741232","127.1676663,37.5143967","127.1514067,35.8741232","126.8190302,35.2283356","127.7877232,36.9681058","127.4214932,36.4180773"
"127.1033522,37.3811435","127.1518523,35.874569","127.1677975,37.5144169","127.1518523,35.874569","126.8193201,35.2283679","127.7876385,36.9679825","127.4212095,36.4184431"
"127.1033519,37.3811958","127.1518997,35.8746169","127.1680462,37.5144681","127.1518997,35.8746169","126.8195288,35.2283736","127.7876204,36.96796","127.4201273,36.4196631"
"127.1033445,37.381532","127.1523661,35.8751259","127.1681773,37.5145054","127.1523661,35.8751259","126.8197036,35.2283701","127.7875594,36.9678673","127.4197421,36.4200974"
"127.1033465,37.3820143","127.1535116,35.8763743","127.1683558,37.514569","127.1535116,35.8763743","126.8198476,35.2283538","127.7875255,36.9678169","127.4191267,36.4207668"
"127.1033449,37.3823144","127.1550276,35.878043","127.1686788,37.5147195","127.1550276,35.878043","126.8200889,35.2282875","127.7873493,36.9675496","127.4186866,36.4213615"
"127.1033423,37.383241","127.1550629,35.8780837","127.1689158,37.5148599","127.1550629,35.8780837","126.8202995,35.2281994","127.7867257,36.9666253","127.4183279,36.4219211"
"127.1032846,37.3841062","127.1551952,35.8782392","127.1692575,37.5151222","127.1551952,35.8782392","126.820475,35.2281012","127.7862761,36.9659539","127.4179658,36.4226204"
"127.1032229,37.3846765","127.1552822,35.878362","127.1694882,37.5154194","127.1552822,35.878362","126.8206695,35.2279788","127.7862105,36.9658549","127.4175912,36.4234622"
"127.1031576,37.385063","127.1553723,35.8785192","127.169587,37.5155847","127.1553723,35.8785192","126.8208572,35.2278617","127.7861574,36.9657739","127.417291,36.4246042"
"127.1030485,37.3856143","127.1555052,35.8787873","127.1696981,37.5157941","127.1555052,35.8787873","126.8209808,35.2278092","127.7860445,36.9656182","127.4171911,36.425237"
"127.1024327,37.3890699","127.1555928,35.8790283","127.169785,37.5161044","127.1555928,35.8790283","126.8210986,35.2277738","127.7856494,36.9650999","127.4171347,36.4257932"
"127.1017348,37.3924369","127.1556593,35.8792854","127.1698007,37.5163965","127.1556593,35.8792854","126.8212527,35.2277512","127.7854994,36.9649416","127.4171279,36.4258545"
"127.1016766,37.3927657","127.1557361,35.8799583","127.1697676,37.5167119","127.1557361,35.8799583","126.8213592,35.2277554","127.7853912,36.9648554","127.4171164,36.4272537"
"127.1016092,37.3931062","127.1557512,35.8800494","127.1697297,37.5168389","127.1557512,35.8800494","126.8215503,35.2277754","127.7852075,36.9646836","127.4171483,36.4276729"
"127.1012115,37.3952564","127.1558148,35.8802146","127.1696895,37.5169739","127.1558148,35.8802146","126.8217214,35.2278134","127.7850599,36.9645677","127.4172113,36.4282373"
"127.101165,37.3954942","127.1558476,35.8802994","127.1694773,37.5173682","127.1558476,35.8802994","126.8219152,35.2278965","127.784856,36.9644258","127.417433,36.4296231"
"127.1009282,37.3967022","127.1558583,35.880404","127.1691373,37.5177386","127.1558583,35.880404","126.8220572,35.2279974","127.7845318,36.96423","127.4176162,36.430404"
"127.1009107,37.396804","127.1558746,35.880734","127.1684921,37.5183028","127.1558746,35.880734","126.8221542,35.2280944","127.7840693,36.9640256","127.417704,36.4307106"
"127.1008664,37.3970553","127.1558756,35.8807548","127.1679669,37.5188412","127.1558756,35.8807548","126.8222332,35.2282364","127.7837487,36.9639029","127.4177763,36.4309631"
"127.1007536,37.3976643","127.1558765,35.8807909","127.1676263,37.5193315","127.1558765,35.8807909","126.822277,35.2283881","127.7837453,36.963902","127.4178352,36.4311677"
"127.1007303,37.3977922","127.1558801,35.8809901","127.1674278,37.5196969","127.1558801,35.8809901","126.8222927,35.228482","127.7833866,36.9637956","127.4181998,36.432441"
"127.1006768,37.398084","127.1558831,35.8810677","127.1673856,37.519777","127.1558831,35.8810677","126.8222866,35.2285658","127.7830437,36.963736","127.4186245,36.4338666"
"127.1005663,37.3986804","127.1558925,35.8812029","127.1666222,37.5211891","127.1558925,35.8812029","126.8222545,35.2287189","127.7827459,36.9636943","127.4189047,36.4347475"
"127.1004489,37.3993055","127.155922,35.8815366","127.1657161,37.5228838","127.155922,35.8815366","126.8222103,35.2288765","127.7826773,36.9636855","127.419276,36.4360694"
"127.1003485,37.3997","127.1560415,35.8823493","127.1656146,37.5230755","127.1560415,35.8823493","126.8221424,35.2291159","127.7820693,36.9636112","127.4196582,36.4375852"
"127.100219,37.4000421","127.1560489,35.8824215","127.165099,37.5239691","127.1560489,35.8824215","126.8217065,35.2306545","127.7812467,36.9635392","127.4197493,36.4379494"
"127.100034,37.4004164","127.1560585,35.882518","127.1647352,37.5245999","127.1560585,35.882518","126.821616,35.2309678","127.7807737,36.9635007","127.4198989,36.4389746"
"127.0998684,37.4007503","127.1560904,35.8828264","127.1644824,37.5249444","127.1560904,35.8828264","126.8213193,35.2320184","127.7805444,36.9634823","127.4199619,36.4395741"
"127.09965,37.4010227","127.1560957,35.8828832","127.163929,37.5256973","127.1560957,35.8828832","126.8211777,35.2325252","127.7803399,36.9634629","127.4200161,36.4400538"
"127.0994914,37.4013151","127.1560978,35.8829067","127.1637692,37.5260042","127.1560978,35.8829067","126.8210665,35.2329502","127.7795892,36.9633926","127.4200259,36.4402584"
"127.0990242,37.4018498","127.1562442,35.8844164","127.1631677,37.52714","127.1562442,35.8844164","126.8210264,35.2331438","127.7764249,36.9631134","127.4200357,36.440537"
"127.0987446,37.4021472","127.1562761,35.884723","127.1626643,37.528094","127.1562761,35.884723","126.8210172,35.233325","127.775663,36.9630412","127.4200333,36.4406903"
"127.098414,37.4024976","127.1562846,35.8848069","127.1625981,37.5282155","127.1562846,35.8848069","126.8210428,35.2335578","127.7748135,36.9629666","127.4200296,36.4409842"
"127.098364,37.402547","127.1562889,35.8848375","127.1622522,37.5288608","127.1562889,35.8848375","126.8210909,35.233715","127.7746752,36.9629533","127.4200248,36.4413078"
"127.0973918,37.4034785","127.1562932,35.8848718","127.1621427,37.5290642","127.1562932,35.8848718","126.8211566,35.2338749","127.7745741,36.9629437","127.4199739,36.4419911"
"127.097152,37.403749","127.1563294,35.8851956","127.1618126,37.5297212","127.1563294,35.8851956","126.8212314,35.2339962","127.7735009,36.9628434","127.419831,36.4431441"
"127.0970073,37.4039702","127.1563443,35.8853363","127.1617498,37.5298463","127.1563443,35.8853363","126.8212933,35.2340921","127.7731672,36.9628108","127.4195731,36.4444007"
"127.0968962,37.4042511","127.1564744,35.8865295","127.1613969,37.5305484","127.1564744,35.8865295","126.8214085,35.2342388","127.7728941,36.9627672","127.419471,36.4449009"
"127.0968604,37.404598","127.1564901,35.8867252","127.1610837,37.5312289","127.1564901,35.8867252","126.8215613,35.2343722","127.7724984,36.9626861","127.4194206,36.4451452"
"127.0968781,37.404882","127.1565034,35.8869867","127.1610632,37.5312703","127.1565034,35.8869867","126.8217317,35.2344949","127.7719709,36.9625287","127.4187996,36.4478079"
"127.0969316,37.4052265","127.1565086,35.8870778","127.1603737,37.532806","127.1565086,35.8870778","126.8218224,35.2345522","127.7715154,36.9623566","127.4183995,36.4494664"
"127.0970142,37.4056387","127.156525,35.8873708","127.1602138,37.5331364","127.156525,35.8873708","126.8219111,35.2345933","127.7711857,36.9622078","127.4183132,36.4498243"
"127.097099,37.4058409","127.1565214,35.8876891","127.1599238,37.5336872","127.1565214,35.8876891","126.8221302,35.2346748","127.7710124,36.9621207","127.4180151,36.4510691"
"127.0972616,37.4060578","127.156482,35.8881019","127.1595904,37.534319","127.156482,35.8881019","126.8234362,35.2350338","127.7707153,36.9619582","127.4178806,36.4516279"
"127.0974615,37.406291","127.156468,35.8882588","127.1593141,37.5348446","127.156468,35.8882588","126.8243701,35.2353212","127.770418,36.9617615","127.417755,36.4521525"
"127.0977497,37.4064912","127.1564633,35.8883119","127.1585926,37.5361945","127.1564633,35.8883119","126.8245432,35.2353916","127.7701883,36.9615998","127.4176553,36.4525717"
"127.098019,37.4066336","127.1564416,35.8884642","127.1585458,37.5362809","127.1564416,35.8884642","126.8247369,35.235491","127.7699709,36.9614218","127.4173952,36.4536533"
"127.0983078,37.4067292","127.1564188,35.8886292","127.1581494,37.5370748","127.1564188,35.8886292","126.8248701,35.2355891","127.7697781,36.9612329","127.4170243,36.4551325"
"127.0984815,37.4067857","127.1563627,35.8890365","127.1579825,37.5374393","127.1563627,35.8890365","126.8249681,35.2357096","127.7695808,36.9610395","127.4167114,36.4565017"
"127.09919,37.4069837","127.1563101,35.8894268","127.1576289,37.5382793","127.1563101,35.8894268","126.8250428,35.2358434","127.7695515,36.9610108","127.4165254,36.4572642"
"127.1002261,37.4072044","127.156246,35.8898981","127.1574238,37.5388177","127.156246,35.8898981","126.8250868,35.2359663","127.7694647,36.9609118","127.4164962,36.4573823"
"127.1010211,37.4073099","127.1561205,35.8907291","127.1573435,37.5390473","127.1561205,35.8907291","126.8250872,35.2361809","127.7688364,36.960183","127.4164379,36.4576239"
"127.1016151,37.4073741","127.1559412,35.892227","127.1572541,37.5393039","127.1559412,35.892227","126.8250676,35.2362935","127.7686549,36.9599806","127.4162115,36.4585496"
"127.1027653,37.4073834","127.1559371,35.8923992","127.1571127,37.5397614","127.1559371,35.8923992","126.8250006,35.2364239","127.7680628,36.9593185","127.4159995,36.4595745"
"127.1040206,37.4073966","127.1559493,35.8926499","127.1569101,37.5405017","127.1559493,35.8926499","126.8249258,35.2365623","127.7679489,36.9591917","127.4159249,36.4604327"
"127.1045584,37.407402","127.1559796,35.8928285","127.1567659,37.5410926","127.1559796,35.8928285","126.824826,35.2366664","127.7675474,36.9587382","127.4159622,36.4610241"
"127.1051386,37.4075292","127.1560537,35.893101","127.15673,37.5412674","127.1560537,35.893101","126.8246814,35.2367503","127.7673028,36.9584837","127.4160997,36.4618329"
"127.1102374,37.4076408","127.1561248,35.8933248","127.1566755,37.5415547","127.1561248,35.8933248","126.8245127,35.236817","127.7669783,36.9582095","127.4162864,36.4625578"
"127.1109866,37.4076496","127.1562121,35.8936325","127.156628,37.5418016","127.1562121,35.8936325","126.8242672,35.2368661","127.7668713,36.9581196","127.4167619,36.4636247"
"127.1121996,37.4077581","127.156349,35.894008","127.1565254,37.5424376","127.156349,35.894008","126.8240472,35.2368919","127.7667564,36.9580306","127.4172242,36.4643742"
"127.1130168,37.407923","127.1563874,35.8940991","127.1564646,37.5428656","127.1563874,35.8940991","126.8238294,35.2369088","127.7667035,36.9579892","127.4178997,36.4652166"
"127.1136115,37.4080827","127.1566201,35.8948544","127.1564145,37.5434162","127.1566201,35.8948544","126.8235125,35.2369548","127.7665875,36.9579011","127.4185119,36.4658076"
"127.1149244,37.4085413","127.1566999,35.8951098","127.1563651,37.5440686","127.1566999,35.8951098","126.8233022,35.2370086","127.7664861,36.9578229","127.419249,36.4663913"
"127.115924,37.4090664","127.1567589,35.8953119","127.1563572,37.5443255","127.1567589,35.8953119","126.8231081,35.2370824","127.76636,36.9577493","127.419983,36.4668444"
"127.1166615,37.4095745","127.1567891,35.8954942","127.1563479,37.5446211","127.1567891,35.8954942","126.8229778,35.237161","127.7658458,36.957489","127.420911,36.4674175"
"127.1175495,37.4102741","127.1568122,35.8957827","127.1563504,37.5452944","127.1568122,35.8957827","126.8227686,35.2373419","127.7640696,36.9567457","127.421432,36.4677126"
"127.1181742,37.4109747","127.1567999,35.8960658","127.1563747,37.5461841","127.1567999,35.8960658","126.8223596,35.2377499","127.7635364,36.9565333","127.4255239,36.4699916"
"127.1187489,37.411741","127.1567907,35.8961568","127.1564275,37.547009","127.1567907,35.8961568","126.8221568,35.2379517","127.763037,36.9563324","127.4259646,36.470238"
"127.1188814,37.4119153","127.1567646,35.8962848","127.1564435,37.5472155","127.1567646,35.8962848","126.8218964,35.2382117","127.7621946,36.9559963","127.4263874,36.4704745"
"127.1200623,37.4134749","127.1567488,35.8963641","127.156511,37.5480494","127.1567488,35.8963641","126.8206371,35.2392425","127.7598865,36.9550746","127.4271749,36.4710159"
"127.1202778,37.4137586","127.1567374,35.8964245","127.1566071,37.5495541","127.1567374,35.8964245","126.8204242,35.2393296","127.7589248,36.9546747","127.4275117,36.4712991"
"127.1213533,37.4151628","127.1562835,35.8981407","127.1566666,37.5504087","127.1562835,35.8981407","126.8199608,35.2396796","127.7581496,36.9542996","127.4278117,36.4716167"
"127.1220077,37.4160573","127.1562503,35.898385","127.1568608,37.5532323","127.1562503,35.898385","126.8193372,35.2401242","127.7572618,36.9538165","127.4280158,36.4718701"
"127.12239,37.416666","127.1562385,35.898549","127.1569428,37.554371","127.1562385,35.898549","126.8185765,35.2406691","127.7561249,36.9530744","127.4284495,36.4724077"
"127.1224415,37.4167617","127.1562344,35.8987185","127.1570311,37.5556088","127.1562344,35.8987185","126.8184991,35.2407246","127.7556992,36.952758","127.4285409,36.4725628"
"127.1225501,37.4169541","127.1562744,35.8989575","127.1571083,37.5567898","127.1562744,35.8989575","126.8182979,35.2408704","127.7550865,36.952241","127.4288239,36.4730408"
"127.1227741,37.4173523","127.1563125,35.8991245","127.1571728,37.5577824","127.1563125,35.8991245","126.8180734,35.2410305","127.754424,36.951633","127.4291869,36.4740327"
"127.1229115,37.4176772","127.1563387,35.8992075","127.157221,37.558874","127.1563387,35.8992075","126.8177616,35.2412578","127.7540148,36.9511931","127.4296121,36.4753744"
"127.1230869,37.4180924","127.1564088,35.899406","127.1572316,37.5592968","127.1564088,35.899406","126.8170124,35.2418658","127.7538739,36.951041","127.4298035,36.4760227"
"127.1232004,37.4184353","127.1564219,35.899443","127.1572507,37.5600567","127.1564219,35.899443","126.816699,35.2421499","127.7537319,36.9508719","127.4300239,36.4767666"
"127.1233204,37.4188575","127.1565105,35.8997002","127.1572215,37.560748","127.1565105,35.8997002","126.8163489,35.2424743","127.7534116,36.9504913","127.4302999,36.4776998"
"127.1234125,37.4194221","127.1566659,35.9001695","127.1571698,37.5614004","127.1566659,35.9001695","126.8151368,35.2437578","127.7532763,36.9503212","127.4306616,36.4789991"
"127.1234611,37.4198702","127.1568451,35.9007399","127.1571287,37.5617193","127.1568451,35.9007399","126.8140865,35.2451413","127.753,36.9499747","127.4307516,36.4794121"
"127.1234839,37.4214135","127.1568851,35.9009861","127.1570693,37.5620977","127.1568851,35.9009861","126.8136242,35.245741","127.7529932,36.9499648","127.4308004,36.4797267"
"127.1234993,37.4219309","127.1569434,35.9013451","127.1569508,37.5627545","127.1569434,35.9013451","126.8133829,35.2460715","127.7527991,36.9496912","127.4308624,36.4803326"
"127.1235033,37.4220472","127.1569505,35.9019997","127.1568725,37.5630418","127.1569505,35.9019997","126.8131728,35.2463588","127.7526614,36.9495022","127.4308475,36.480823"
"127.1235058,37.4226646","127.1569346,35.902619","127.1567734,37.563402","127.1569346,35.902619","126.8128871,35.2467413","127.7524864,36.9492159","127.4308348,36.4812719"
"127.1235205,37.4256104","127.1569279,35.9028769","127.1567585,37.5634462","127.1569279,35.9028769","126.8128248,35.2468248","127.7524582,36.94917","127.4308244,36.4816082"
"127.1235157,37.4263378","127.1568825,35.9038974","127.1566035,37.563918","127.1568825,35.9038974","126.811899,35.2480332","127.752212,36.9487666","127.4307196,36.4828063"
"127.1235213,37.4270255","127.1568813,35.9039118","127.1564946,37.5642079","127.1568813,35.9039118","126.8112536,35.2488402","127.7521522,36.9486757","127.4307117,36.4828991"
"127.1235251,37.4274005","127.1568763,35.9040452","127.1564076,37.5644042","127.1568763,35.9040452","126.810624,35.2495832","127.7521443,36.9486649","127.4306367,36.4843577"
"127.1235256,37.4275222","127.1568695,35.9040921","127.1562726,37.5647102","127.1568695,35.9040921","126.8102622,35.2499995","127.7517244,36.948033","127.4305032,36.4863311"
"127.1235275,37.4278106","127.1568566,35.9042588","127.1561412,37.5649559","127.1568566,35.9042588","126.8101834,35.2500811","127.7513733,36.9474893","127.4301864,36.4909999"
"127.1235324,37.4288734","127.1568542,35.9042895","127.1561047,37.5650243","127.1568542,35.9042895","126.8086885,35.2516397","127.7512605,36.9473444","127.4300239,36.4928749"
