0,1
"126.7405846,37.4029293","126.7405846,37.4029293"
"126.7408633,37.401516","126.7408633,37.401516"
"126.7411763,37.4003904","126.7411763,37.4003904"
"126.7413211,37.399919","126.7413211,37.399919"
"126.7418547,37.398546","126.7418547,37.398546"
"126.7421057,37.3979672","126.7421057,37.3979672"
"126.7426323,37.3969385","126.7426323,37.3969385"
"126.7431128,37.3961231","126.7431128,37.3961231"
"126.7433828,37.3956724","126.7433828,37.3956724"
"126.743909,37.3949114","126.743909,37.3949114"
"126.7445485,37.3940096","126.7445485,37.3940096"
"126.7450982,37.393374","126.7450982,37.393374"
"126.7455382,37.3928748","126.7455382,37.3928748"
"126.745697,37.3926955","126.745697,37.3926955"
"126.7462276,37.3921662","126.7462276,37.3921662"
"126.7464615,37.3919325","126.7464615,37.3919325"
"126.7474864,37.3910079","126.7474864,37.3910079"
"126.7479123,37.3906663","126.7479123,37.3906663"
"126.7488922,37.389937","126.7488922,37.389937"
"126.7496111,37.3894467","126.7496111,37.3894467"
"126.75,37.3891914","126.75,37.3891914"
"126.7506014,37.3888067","126.7506014,37.3888067"
"126.7507401,37.3887147","126.7507401,37.3887147"
"126.7508628,37.3886434","126.7508628,37.3886434"
"126.7518104,37.3880897","126.7518104,37.3880897"
"126.7524226,37.3877591","126.7524226,37.3877591"
"126.7526317,37.3876379","126.7526317,37.3876379"
"126.7533198,37.3872762","126.7533198,37.3872762"
"126.7569276,37.3854656","126.7569276,37.3854656"
"126.7577245,37.3850659","126.7577245,37.3850659"
"126.757804,37.3850285","126.757804,37.3850285"
"126.7587504,37.3845865","126.7587504,37.3845865"
"126.7599132,37.3839718","126.7599132,37.3839718"
"126.761418,37.3831439","126.761418,37.3831439"
"126.7623745,37.382591","126.7623745,37.382591"
"126.7633183,37.3819443","126.7633183,37.3819443"
"126.7639211,37.3814081","126.7639211,37.3814081"
"126.7644225,37.3809633","126.7644225,37.3809633"
"126.7649944,37.3803458","126.7649944,37.3803458"
"126.7650184,37.3803189","126.7650184,37.3803189"
"126.7651246,37.3801997","126.7651246,37.3801997"
"126.7654625,37.3797159","126.7654625,37.3797159"
"126.7655118,37.3796414","126.7655118,37.3796414"
"126.7656722,37.3794036","126.7656722,37.3794036"
"126.7660117,37.3788748","126.7660117,37.3788748"
"126.7663866,37.3781912","126.7663866,37.3781912"
"126.7668652,37.3769484","126.7668652,37.3769484"
"126.7670236,37.3762202","126.7670236,37.3762202"
"126.7670727,37.3759375","126.7670727,37.3759375"
"126.7671175,37.3755114","126.7671175,37.3755114"
"126.7671381,37.3751321","126.7671381,37.3751321"
"126.7671399,37.3750645","126.7671399,37.3750645"
"126.7671581,37.3742443","126.7671581,37.3742443"
"126.7670886,37.3727936","126.7670886,37.3727936"
"126.7670496,37.3723914","126.7670496,37.3723914"
"126.7667934,37.368074","126.7667934,37.368074"
"126.7667498,37.367341","126.7667498,37.367341"
"126.7667723,37.3668778","126.7667723,37.3668778"
"126.7667936,37.3665543","126.7667936,37.3665543"
"126.7668759,37.3661006","126.7668759,37.3661006"
"126.7671712,37.3651181","126.7671712,37.3651181"
"126.7673079,37.3647593","126.7673079,37.3647593"
"126.767392,37.3645931","126.767392,37.3645931"
"126.7674173,37.3645427","126.7674173,37.3645427"
"126.7676571,37.3641566","126.7676571,37.3641566"
"126.7676834,37.3641153","126.7676834,37.3641153"
"126.7681122,37.3634582","126.7681122,37.3634582"
"126.7682732,37.3632708","126.7682732,37.3632708"
"126.7685599,37.3629391","126.7685599,37.3629391"
"126.7685804,37.3629194","126.7685804,37.3629194"
"126.7691127,37.3624098","126.7691127,37.3624098"
"126.7694736,37.3621064","126.7694736,37.3621064"
"126.7699626,37.3617516","126.7699626,37.3617516"
"126.7703456,37.3615088","126.7703456,37.3615088"
"126.7705488,37.3613893","126.7705488,37.3613893"
"126.7711936,37.3610471","126.7711936,37.3610471"
"126.7719116,37.3607117","126.7719116,37.3607117"
"126.7732467,37.3602053","126.7732467,37.3602053"
"126.7743551,37.3597911","126.7743551,37.3597911"
"126.7745115,37.3597326","126.7745115,37.3597326"
"126.7749838,37.3595805","126.7749838,37.3595805"
"126.7771505,37.3587834","126.7771505,37.3587834"
"126.7778511,37.3585019","126.7778511,37.3585019"
"126.7790616,37.3579099","126.7790616,37.3579099"
"126.7793326,37.3577953","126.7793326,37.3577953"
"126.7794844,37.3577421","126.7794844,37.3577421"
"126.7801007,37.3575277","126.7801007,37.3575277"
"126.7801947,37.3575013","126.7801947,37.3575013"
"126.782826,37.3567574","126.782826,37.3567574"
"126.7836344,37.3565288","126.7836344,37.3565288"
"126.7859107,37.3558269","126.7859107,37.3558269"
"126.7880465,37.3551674","126.7880465,37.3551674"
"126.7897607,37.3546747","126.7897607,37.3546747"
"126.7902883,37.3545228","126.7902883,37.3545228"
"126.7915926,37.3541467","126.7915926,37.3541467"
"126.7974436,37.3524636","126.7974436,37.3524636"
"126.7982087,37.3522653","126.7982087,37.3522653"
"126.7997405,37.3518309","126.7997405,37.3518309"
"126.8006552,37.3515713","126.8006552,37.3515713"
"126.8017369,37.3513244","126.8017369,37.3513244"
"126.8040024,37.3508916","126.8040024,37.3508916"
"126.8041099,37.350876","126.8041099,37.350876"
"126.804942,37.350752","126.804942,37.350752"
"126.8052676,37.3507115","126.8052676,37.3507115"
"126.8071063,37.3505195","126.8071063,37.3505195"
"126.8090699,37.3503877","126.8090699,37.3503877"
"126.8114189,37.3503284","126.8114189,37.3503284"
"126.8118119,37.350318","126.8118119,37.350318"
"126.8130247,37.3503044","126.8130247,37.3503044"
"126.8154175,37.3502668","126.8154175,37.3502668"
"126.8156704,37.3502674","126.8156704,37.3502674"
"126.8170244,37.350241","126.8170244,37.350241"
"126.8172345,37.3502368","126.8172345,37.3502368"
"126.8182937,37.3502159","126.8182937,37.3502159"
"126.8184993,37.3502053","126.8184993,37.3502053"
"126.8197735,37.3501433","126.8197735,37.3501433"
"126.8206403,37.3500545","126.8206403,37.3500545"
"126.8211739,37.3499836","126.8211739,37.3499836"
"126.8214034,37.3499435","126.8214034,37.3499435"
"126.8217031,37.3498911","126.8217031,37.3498911"
"126.8222371,37.3497752","126.8222371,37.3497752"
"126.8227271,37.3496437","126.8227271,37.3496437"
"126.8232163,37.3494834","126.8232163,37.3494834"
"126.8241844,37.3491761","126.8241844,37.3491761"
"126.8251842,37.3488582","126.8251842,37.3488582"
"126.8262816,37.3484913","126.8262816,37.3484913"
"126.8270641,37.3482326","126.8270641,37.3482326"
"126.8273505,37.3481387","126.8273505,37.3481387"
"126.8285859,37.3477383","126.8285859,37.3477383"
"126.8292764,37.3475376","126.8292764,37.3475376"
"126.8292854,37.3475349","126.8292854,37.3475349"
"126.8295492,37.347458","126.8295492,37.347458"
"126.8307061,37.3472473","126.8307061,37.3472473"
"126.8320961,37.3471019","126.8320961,37.3471019"
"126.8332794,37.3470906","126.8332794,37.3470906"
"126.8341054,37.3471349","126.8341054,37.3471349"
"126.834773,37.3472243","126.834773,37.3472243"
"126.8350447,37.3472727","126.8350447,37.3472727"
"126.8356478,37.3473806","126.8356478,37.3473806"
"126.8359747,37.3474374","126.8359747,37.3474374"
"126.836039,37.3474495","126.836039,37.3474495"
"126.8365057,37.3475333","126.8365057,37.3475333"
"126.8380921,37.3479072","126.8380921,37.3479072"
"126.8383174,37.3479571","126.8383174,37.3479571"
"126.8397395,37.3482779","126.8397395,37.3482779"
"126.8406353,37.3484758","126.8406353,37.3484758"
"126.8416295,37.3486598","126.8416295,37.3486598"
"126.8421223,37.3487292","126.8421223,37.3487292"
"126.842919,37.3487859","126.842919,37.3487859"
"126.8437396,37.3488049","126.8437396,37.3488049"
"126.8443325,37.3487938","126.8443325,37.3487938"
"126.8446035,37.3487835","126.8446035,37.3487835"
"126.8446961,37.3487795","126.8446961,37.3487795"
"126.8451593,37.3487497","126.8451593,37.3487497"
"126.8455877,37.348698","126.8455877,37.348698"
"126.8460637,37.348624","126.8460637,37.348624"
"126.8467173,37.3485023","126.8467173,37.3485023"
"126.8475356,37.3482751","126.8475356,37.3482751"
"126.8486743,37.3479371","126.8486743,37.3479371"
"126.8499244,37.3475158","126.8499244,37.3475158"
"126.8502641,37.3473987","126.8502641,37.3473987"
"126.8512493,37.347058","126.8512493,37.347058"
"126.8522231,37.3467325","126.8522231,37.3467325"
"126.8549744,37.3458245","126.8549744,37.3458245"
"126.855519,37.3456445","126.855519,37.3456445"
"126.8566941,37.3452687","126.8566941,37.3452687"
"126.8574753,37.3450107","126.8574753,37.3450107"
"126.8595064,37.3443394","126.8595064,37.3443394"
"126.860775,37.3439938","126.860775,37.3439938"
"126.8610375,37.3439267","126.8610375,37.3439267"
"126.8620794,37.3436682","126.8620794,37.3436682"
"126.8629674,37.3434675","126.8629674,37.3434675"
"126.8637138,37.3433156","126.8637138,37.3433156"
"126.8649564,37.3430924","126.8649564,37.3430924"
"126.8653069,37.3430294","126.8653069,37.3430294"
"126.8659604,37.3429139","126.8659604,37.3429139"
"126.8673082,37.3426741","126.8673082,37.3426741"
"126.8680048,37.3425373","126.8680048,37.3425373"
"126.8683329,37.3424489","126.8683329,37.3424489"
"126.869023,37.3422741","126.869023,37.3422741"
"126.8695993,37.342087","126.8695993,37.342087"
"126.8702504,37.3418425","126.8702504,37.3418425"
"126.8709496,37.3415281","126.8709496,37.3415281"
"126.8718241,37.3410415","126.8718241,37.3410415"
"126.8724158,37.3406246","126.8724158,37.3406246"
"126.8729338,37.3402388","126.8729338,37.3402388"
"126.8739022,37.339439","126.8739022,37.339439"
"126.8740956,37.3392616","126.8740956,37.3392616"
"126.875,37.3384326","126.875,37.3384326"
"126.877349,37.3361411","126.877349,37.3361411"
"126.8781667,37.335408","126.8781667,37.335408"
"126.8787069,37.3349232","126.8787069,37.3349232"
"126.8798434,37.3339863","126.8798434,37.3339863"
"126.8806072,37.3333567","126.8806072,37.3333567"
"126.8806367,37.3333325","126.8806367,37.3333325"
"126.880656,37.3333173","126.880656,37.3333173"
"126.8815289,37.3325935","126.8815289,37.3325935"
"126.8827886,37.3316329","126.8827886,37.3316329"
"126.8835179,37.3310643","126.8835179,37.3310643"
"126.8840338,37.3306452","126.8840338,37.3306452"
"126.8849118,37.3299782","126.8849118,37.3299782"
"126.8852242,37.3297392","126.8852242,37.3297392"
"126.8852833,37.3296917","126.8852833,37.3296917"
"126.8860639,37.3290621","126.8860639,37.3290621"
"126.8866365,37.3286","126.8866365,37.3286"
"126.8875153,37.3278311","126.8875153,37.3278311"
"126.8881779,37.327264","126.8881779,37.327264"
"126.8888526,37.3267429","126.8888526,37.3267429"
"126.8891888,37.3264931","126.8891888,37.3264931"
"126.8901994,37.3257412","126.8901994,37.3257412"
"126.8906617,37.3253866","126.8906617,37.3253866"
"126.8908228,37.3252784","126.8908228,37.3252784"
"126.8916409,37.3247481","126.8916409,37.3247481"
"126.8925968,37.3242031","126.8925968,37.3242031"
"126.893314,37.3238607","126.893314,37.3238607"
"126.893622,37.3237334","126.893622,37.3237334"
"126.8938519,37.3236381","126.8938519,37.3236381"
"126.8941225,37.3235259","126.8941225,37.3235259"
"126.894272,37.3234645","126.894272,37.3234645"
"126.8948449,37.3232484","126.8948449,37.3232484"
"126.8955218,37.3230049","126.8955218,37.3230049"
"126.8975883,37.3224529","126.8975883,37.3224529"
"126.8986744,37.3222665","126.8986744,37.3222665"
"126.8997374,37.3221493","126.8997374,37.3221493"
"126.9001677,37.3221082","126.9001677,37.3221082"
"126.9004366,37.3220825","126.9004366,37.3220825"
"126.9006578,37.3220773","126.9006578,37.3220773"
"126.9014966,37.3220545","126.9014966,37.3220545"
"126.9025743,37.3220717","126.9025743,37.3220717"
"126.9035898,37.3221111","126.9035898,37.3221111"
"126.903909,37.322146","126.903909,37.322146"
"126.9043972,37.3222053","126.9043972,37.3222053"
"126.909804,37.322866","126.909804,37.322866"
"126.9134372,37.3232996","126.9134372,37.3232996"
"126.9137663,37.3233544","126.9137663,37.3233544"
"126.9148992,37.3235412","126.9148992,37.3235412"
"126.9162492,37.3238246","126.9162492,37.3238246"
"126.917862,37.3242661","126.917862,37.3242661"
"126.9188934,37.324593","126.9188934,37.324593"
"126.918899,37.3245948","126.918899,37.3245948"
"126.9205288,37.3251923","126.9205288,37.3251923"
"126.9216116,37.3255915","126.9216116,37.3255915"
"126.9224928,37.3259221","126.9224928,37.3259221"
"126.9227066,37.3260061","126.9227066,37.3260061"
"126.9227505,37.3260225","126.9227505,37.3260225"
"126.9248292,37.3268151","126.9248292,37.3268151"
"126.9253121,37.3269869","126.9253121,37.3269869"
"126.9255531,37.3270701","126.9255531,37.3270701"
"126.928275,37.3280414","126.928275,37.3280414"
"126.9283865,37.3280771","126.9283865,37.3280771"
"126.9285419,37.3281256","126.9285419,37.3281256"
"126.9288369,37.3282217","126.9288369,37.3282217"
"126.9293616,37.3283829","126.9293616,37.3283829"
"126.9304116,37.3286493","126.9304116,37.3286493"
"126.9305244,37.3286688","126.9305244,37.3286688"
"126.9312368,37.3287912","126.9312368,37.3287912"
"126.9319665,37.3288785","126.9319665,37.3288785"
"126.9323523,37.3289074","126.9323523,37.3289074"
"126.9325972,37.3289158","126.9325972,37.3289158"
"126.9328589,37.328927","126.9328589,37.328927"
"126.9335623,37.3289078","126.9335623,37.3289078"
"126.934749,37.3288666","126.934749,37.3288666"
"126.9362249,37.3287826","126.9362249,37.3287826"
"126.9373033,37.3287247","126.9373033,37.3287247"
"126.937808,37.3286973","126.937808,37.3286973"
"126.9415028,37.3284985","126.9415028,37.3284985"
"126.9423158,37.3284546","126.9423158,37.3284546"
"126.9448431,37.3283042","126.9448431,37.3283042"
"126.9450678,37.3282908","126.9450678,37.3282908"
"126.9459103,37.3282326","126.9459103,37.3282326"
"126.9471503,37.3281473","126.9471503,37.3281473"
"126.9481851,37.3280323","126.9481851,37.3280323"
"126.9487987,37.3279405","126.9487987,37.3279405"
"126.9505042,37.3276311","126.9505042,37.3276311"
"126.9515511,37.3273989","126.9515511,37.3273989"
"126.9524119,37.3271496","126.9524119,37.3271496"
"126.9533529,37.3268854","126.9533529,37.3268854"
"126.9547581,37.3264349","126.9547581,37.3264349"
"126.9556172,37.3261026","126.9556172,37.3261026"
"126.956147,37.3258806","126.956147,37.3258806"
"126.9576192,37.3252077","126.9576192,37.3252077"
"126.9581378,37.3249712","126.9581378,37.3249712"
"126.95971,37.3241933","126.95971,37.3241933"
"126.9601099,37.3239941","126.9601099,37.3239941"
"126.9603013,37.3238985","126.9603013,37.3238985"
"126.9636752,37.3222788","126.9636752,37.3222788"
"126.9654215,37.3214502","126.9654215,37.3214502"
"126.9656174,37.3213573","126.9656174,37.3213573"
"126.9660226,37.3211951","126.9660226,37.3211951"
"126.9665082,37.3209918","126.9665082,37.3209918"
"126.9669712,37.3207992","126.9669712,37.3207992"
"126.9675448,37.3206026","126.9675448,37.3206026"
"126.9681341,37.3204213","126.9681341,37.3204213"
"126.9698594,37.3199982","126.9698594,37.3199982"
"126.9701689,37.3199563","126.9701689,37.3199563"
"126.9712116,37.3198249","126.9712116,37.3198249"
"126.9712917,37.3198207","126.9712917,37.3198207"
"126.9723124,37.3197658","126.9723124,37.3197658"
"126.9735559,37.3198056","126.9735559,37.3198056"
"126.9750078,37.3198968","126.9750078,37.3198968"
"126.9765835,37.3200372","126.9765835,37.3200372"
"126.9770256,37.3200815","126.9770256,37.3200815"
"126.9771339,37.3200901","126.9771339,37.3200901"
"126.9772749,37.3201015","126.9772749,37.3201015"
"126.9784187,37.320194","126.9784187,37.320194"
"126.9791599,37.3202423","126.9791599,37.3202423"
"126.9800287,37.3202777","126.9800287,37.3202777"
"126.9805117,37.3202843","126.9805117,37.3202843"
"126.9810286,37.3202911","126.9810286,37.3202911"
"126.9812035,37.3202937","126.9812035,37.3202937"
"126.9820534,37.3202821","126.9820534,37.3202821"
"126.9832106,37.3202312","126.9832106,37.3202312"
"126.9843015,37.3201386","126.9843015,37.3201386"
"126.9849376,37.3200504","126.9849376,37.3200504"
"126.9855905,37.3199586","126.9855905,37.3199586"
"126.9861352,37.3198618","126.9861352,37.3198618"
"126.9863725,37.3198114","126.9863725,37.3198114"
"126.986394,37.319807","126.986394,37.319807"
"126.9867433,37.3197328","126.9867433,37.3197328"
"126.9873107,37.3196118","126.9873107,37.3196118"
"126.9885746,37.3192982","126.9885746,37.3192982"
"126.9893719,37.3190609","126.9893719,37.3190609"
"126.990088,37.3188062","126.990088,37.3188062"
"126.9902011,37.3187662","126.9902011,37.3187662"
"126.9911188,37.3184204","126.9911188,37.3184204"
"126.9919834,37.3180735","126.9919834,37.3180735"
"126.9931209,37.3175862","126.9931209,37.3175862"
"126.9972105,37.3156188","126.9972105,37.3156188"
"126.9973826,37.3155384","126.9973826,37.3155384"
"126.9980064,37.3152436","126.9980064,37.3152436"
"126.9985352,37.3149745","126.9985352,37.3149745"
"126.9988545,37.3148127","126.9988545,37.3148127"
"126.9992192,37.3146267","126.9992192,37.3146267"
"126.9999992,37.314247","126.9999992,37.314247"
"127.0010171,37.313742","127.0010171,37.313742"
"127.0022117,37.3131494","127.0022117,37.3131494"
"127.0042268,37.3121889","127.0042268,37.3121889"
"127.0047996,37.3119163","127.0047996,37.3119163"
"127.0056745,37.3115243","127.0056745,37.3115243"
"127.0060728,37.3113646","127.0060728,37.3113646"
"127.0063104,37.3112691","127.0063104,37.3112691"
"127.0065242,37.3111826","127.0065242,37.3111826"
"127.0076369,37.3108411","127.0076369,37.3108411"
"127.0083998,37.3106577","127.0083998,37.3106577"
"127.0084879,37.3106427","127.0084879,37.3106427"
"127.0093499,37.3104994","127.0093499,37.3104994"
"127.0100624,37.3104329","127.0100624,37.3104329"
"127.0108493,37.310383","127.0108493,37.310383"
"127.011725,37.3103911","127.011725,37.3103911"
"127.0126995,37.3104582","127.0126995,37.3104582"
"127.0130232,37.3105001","127.0130232,37.3105001"
"127.0133998,37.3105494","127.0133998,37.3105494"
"127.0141246,37.3106741","127.0141246,37.3106741"
"127.0147995,37.3108409","127.0147995,37.3108409"
"127.0148411,37.3108528","127.0148411,37.3108528"
"127.0158369,37.3111327","127.0158369,37.3111327"
"127.0163743,37.3112837","127.0163743,37.3112837"
"127.0166367,37.3113577","127.0166367,37.3113577"
"127.0183489,37.3118497","127.0183489,37.3118497"
"127.0191341,37.3120683","127.0191341,37.3120683"
"127.0196309,37.3122064","127.0196309,37.3122064"
"127.021893,37.3128393","127.021893,37.3128393"
"127.022107,37.3128988","127.022107,37.3128988"
"127.0229902,37.3131421","127.0229902,37.3131421"
"127.0233958,37.3132537","127.0233958,37.3132537"
"127.0240024,37.3133418","127.0240024,37.3133418"
"127.0246554,37.3134075","127.0246554,37.3134075"
"127.025171,37.3134357","127.025171,37.3134357"
"127.0258007,37.3134301","127.0258007,37.3134301"
"127.026171,37.3134091","127.026171,37.3134091"
"127.027105,37.3133065","127.027105,37.3133065"
