0,1,2,3,4,5,6
"127.1264623,37.5217576","126.8914122,37.5449833","126.7043084,37.4317478","126.7187027,37.5437216","127.1304948,37.5182468","126.7187027,37.5437216","128.5594769,35.8552135"
"127.1270246,37.5215664","126.8910004,37.5455003","126.7043582,37.4317391","126.7187276,37.5437218","127.1305365,37.5180496","126.7187276,37.5437218","128.5592489,35.8554707"
"127.1270864,37.5216577","126.8908506,37.5456933","126.704441,37.4317189","126.718774,37.5437203","127.1306117,37.5179497","126.718774,37.5437203","128.5590077,35.8557388"
"127.1272741,37.5219242","126.8907602,37.5458091","126.7045883,37.431683","126.7188838,37.5437165","127.1306992,37.5178743","126.7188838,37.5437165","128.5588866,35.8558742"
"127.127337,37.5217829","126.8905588,37.5460794","126.7047855,37.4316302","126.7190186,37.5437102","127.1308342,37.5178152","126.7190186,37.5437102","128.5588246,35.8559577"
"127.1273997,37.521683","126.8905393,37.5461028","126.7051926,37.4315049","126.719774,37.5436746","127.1311835,37.5176631","126.719774,37.5436746","128.5585191,35.8563102"
"127.1279121,37.5210582","126.8903943,37.5462552","126.7055494,37.4314298","126.7200367,37.5436665","127.1314726,37.5175378","126.7200367,37.5436665","128.5584624,35.8563729"
"127.1279554,37.5209961","126.8900614,37.546825","126.7055993,37.4314194","126.720125,37.5436625","127.1315384,37.5175092","126.720125,37.5436625","128.5584046,35.8564401"
"127.1280614,37.5208414","126.8898989,37.5470413","126.7063546,37.4312874","126.72021,37.5436577","127.1317573,37.5174134","126.72021,37.5436577","128.5581551,35.8567497"
"127.1279121,37.5210582","126.8896865,37.5472665","126.7065063,37.431265","126.7207989,37.5436327","127.1318629,37.5175616","126.7207989,37.5436327","128.5580614,35.8568641"
"127.1273997,37.521683","126.8894125,37.5474138","126.7067825,37.431229","126.7212949,37.5436162","127.1325244,37.5185948","126.7212949,37.5436162","128.5579993,35.8569413"
"127.127337,37.5217829","126.8891994,37.5475749","126.7070357,37.4312181","126.7220945,37.5435719","127.1330196,37.5193679","126.7220945,37.5435719","128.5579373,35.8570248"
"127.1272741,37.5219242","126.8889253,37.5477376","126.7074605,37.431239","126.7220968,37.5435719","127.1330309,37.5193859","126.7220968,37.5435719","128.5576245,35.857491"
"127.1272119,37.5221331","126.8883897,37.5480277","126.7081094,37.4313352","126.7223165,37.543558","127.1331431,37.5195648","126.7223165,37.543558","128.5574621,35.8577728"
"127.1272122,37.5222998","126.8878221,37.5483673","126.7082527,37.4313605","126.7224592,37.543549","127.1331689,37.5196153","126.7224592,37.543549","128.5574372,35.8578163"
"127.1272183,37.5224468","126.8870493,37.5488662","126.7083066,37.4311815","126.7226994,37.5435326","127.133262,37.5197977","126.7226994,37.5435326","128.5573823,35.857934"
"127.1272243,37.5225991","126.8856661,37.5498037","126.7083371,37.4310745","126.7229111,37.5435259","127.1333941,37.5200811","126.7229111,37.5435259","128.5573748,35.8579494"
"127.1272496,37.5227416","126.8856547,37.5498117","126.7084951,37.4305573","126.7229338,37.5435251","127.1334902,37.5203392","126.7229338,37.5435251","128.5572045,35.8578905"
"127.1272619,37.5227723","126.8854999,37.5499164","126.708871,37.4293204","126.7230346,37.5435204","127.1335738,37.5206018","126.7230346,37.5435204","128.5571878,35.8578852"
"127.1272999,37.5228662","126.8847366,37.5504992","126.7090016,37.4289382","126.723722,37.5434925","127.1335882,37.5206487","126.723722,37.5434925","128.5570299,35.8578307"
"127.1273616,37.5229745","126.8842115,37.5508993","126.7090388,37.4288357","126.7247119,37.5434413","127.1338467,37.5207964","126.7247119,37.5434413","128.5565879,35.8576606"
"127.1277029,37.5235317","126.8837871,37.5511576","126.7091353,37.4285858","126.7249372,37.5434328","127.1339223,37.5208399","126.7249372,37.5434328","128.5564321,35.8576033"
"127.1278714,37.5237738","126.883522,37.5513094","126.7091632,37.4285111","126.7251014,37.5434267","127.1340849,37.5209161","126.7251014,37.5434267","128.556244,35.8575302"
"127.1279546,37.5238895","126.8833049,37.5514111","126.7092364,37.4283142","126.726037,37.5433743","127.1342262,37.5209454","126.726037,37.5433743","128.5554959,35.8572383"
"127.1281076,37.5240792","126.8831528,37.5514707","126.7092877,37.428165","126.7267856,37.5433332","127.1343653,37.5209602","126.7267856,37.5433332","128.5549527,35.857033"
"127.1276368,37.5242995","126.8831028,37.5514902","126.7093363,37.4280607","126.7270665,37.5433233","127.1346867,37.5209666","126.7270665,37.5433233","128.5546967,35.856937"
"127.1276175,37.5243084","126.8827757,37.5516174","126.7093646,37.4279473","126.7277651,37.5432981","127.1355997,37.5205467","126.7277651,37.5432981","128.5545119,35.8568665"
"127.1275937,37.5243192","126.8827291,37.5516334","126.7093816,37.4278339","126.7283076,37.5432792","127.1367486,37.5200293","126.7283076,37.5432792","128.5544273,35.8568348"
"127.125898,37.5250935","126.8821241,37.5518357","126.7093889,37.4276771","126.7283948,37.5432761","127.1381117,37.5194242","126.7283948,37.5432761","128.55405,35.8566939"
"127.1255407,37.5252555","126.8813763,37.5520418","126.7093467,37.4275029","126.7284491,37.5432747","127.1385653,37.5192299","126.7284491,37.5432747","128.5538864,35.8566331"
"127.1253354,37.5253468","126.8801874,37.552333","126.7093082,37.4274025","126.7285929,37.5432693","127.1388193,37.519119","126.7285929,37.5432693","128.553016,35.8563044"
"127.1252911,37.5253674","126.8798368,37.5524249","126.7092334,37.427311","126.729312,37.5432415","127.139087,37.5190017","126.729312,37.5432415","128.552356,35.8560551"
"127.1251437,37.5254327","126.8786475,37.5527702","126.7091459,37.4272527","126.7296122,37.5432246","127.1400078,37.5185899","126.7296122,37.5432246","128.5520087,35.8559175"
"127.1249996,37.5254972","126.8785749,37.5527915","126.7090717,37.4272108","126.7306621,37.5431692","127.1421602,37.5176383","126.7306621,37.5431692","128.5519084,35.855876"
"127.1239369,37.5259454","126.8785011,37.5528163","126.7089716,37.4271695","126.7306768,37.5431693","127.1433813,37.5171498","126.7306768,37.5431693","128.5518661,35.8558583"
"127.123726,37.5260294","126.8776325,37.553111","126.7088259,37.4271541","126.7308671,37.5431588","127.1435456,37.517089","126.7308671,37.5431588","128.5517559,35.8558133"
"127.1235854,37.5260785","126.8772178,37.5532927","126.7087117,37.427166","126.7320118,37.5431248","127.1437836,37.5170276","126.7320118,37.5431248","128.5504321,35.8552848"
"127.1233372,37.5261481","126.8767622,37.5534913","126.7086119,37.4271996","126.7322157,37.5431126","127.1438153,37.5170195","126.7322157,37.5431126","128.5503999,35.8552716"
"127.1230687,37.5262103","126.8759615,37.5539242","126.7084994,37.4272493","126.7322384,37.543111","127.1438912,37.5170044","126.7322384,37.543111","128.5503242,35.8552416"
"127.1228932,37.5262305","126.8753971,37.5542691","126.7083499,37.4273916","126.7323358,37.5431062","127.144215,37.5169531","126.7323358,37.5431062","128.5485867,35.8545833"
"127.1227018,37.5262425","126.8749997,37.5545446","126.7082372,37.4275747","126.7327763,37.5430829","127.1446001,37.5168975","126.7327763,37.5430829","128.5483697,35.8545014"
"127.1223295,37.5262332","126.8741938,37.555192","126.7082364,37.4276496","126.7336654,37.5430364","127.145224,37.5168075","126.7336654,37.5430364","128.5482195,35.854445"
"127.1222187,37.5262238","126.8738404,37.5554822","126.708249,37.4277416","126.7337141,37.543034","127.145831,37.5167101","126.7337141,37.543034","128.5481872,35.8544335"
"127.1221983,37.5262219","126.8728995,37.5562992","126.7082918,37.4278626","126.7337266,37.5430332","127.1463689,37.5166234","126.7337266,37.5430332","128.5481627,35.8544238"
"127.1219914,37.5261933","126.871189,37.5577539","126.7083976,37.4280112","126.7338013,37.543031","127.1470866,37.5165588","126.7338013,37.543031","128.5480993,35.8543991"
"127.1215391,37.5261054","126.8709997,37.5579161","126.70856,37.4281538","126.7340323,37.5430244","127.1471693,37.5165519","126.7340323,37.5430244","128.5477843,35.8542838"
"127.1202745,37.5257561","126.8698615,37.5588997","126.7088174,37.4282916","126.7362271,37.5429205","127.1475564,37.516517","126.7362271,37.5429205","128.547633,35.8542256"
"127.1198699,37.5256457","126.8692995,37.5593491","126.7090246,37.4283651","126.7380539,37.542835","127.1478351,37.5164556","126.7380539,37.542835","128.5472367,35.8540749"
"127.1194482,37.5255533","126.8683493,37.5600579","126.7095619,37.4285327","126.7388747,37.5428178","127.1485499,37.5162829","126.7388747,37.5428178","128.546628,35.8538521"
"127.1189391,37.5255147","126.8671367,37.5608491","126.7102116,37.428766","126.7392617,37.5428329","127.1487742,37.5162331","126.7392617,37.5428329","128.5458246,35.853558"
"127.1185384,37.5255233","126.8662743,37.5613492","126.710449,37.4288749","126.7394867,37.5428577","127.1489068,37.5162064","126.7394867,37.5428577","128.545809,35.8535518"
"127.1182667,37.5255432","126.8646188,37.5623003","126.7106962,37.4290108","126.7398255,37.5429365","127.1490302,37.5161789","126.7398255,37.5429365","128.5456821,35.8535024"
"127.1181761,37.5255627","126.8645152,37.5623601","126.7109651,37.4292307","126.7402614,37.5430376","127.1491027,37.5161628","126.7402614,37.5430376","128.5447549,35.8531399"
"127.1180866,37.5255805","126.8636141,37.5628771","126.7112235,37.429493","126.7412478,37.5433306","127.1492749,37.5161228","126.7412478,37.5433306","128.5446658,35.8531046"
"127.1180299,37.525592","126.8627607,37.5633674","126.7113737,37.4297175","126.7418608,37.5434931","127.1493225,37.5161121","126.7418608,37.5434931","128.5443742,35.8529909"
"127.1178951,37.5256213","126.8608126,37.5644934","126.711478,37.4298985","126.7420719,37.5435486","127.1494449,37.51608","126.7420719,37.5435486","128.5439244,35.8528081"
"127.1177965,37.5256498","126.8606714,37.5645801","126.7116488,37.4303169","126.7421035,37.5435578","127.1503195,37.5158519","126.7421035,37.5435578","128.5438086,35.8527614"
"127.1177773,37.5256552","126.8599773,37.5649846","126.7117106,37.4306842","126.7421622,37.5435744","127.1505155,37.5158011","126.7421622,37.5435744","128.5428868,35.8523916"
"127.1176877,37.5256801","126.8597748,37.5650908","126.7117283,37.4310413","126.7422841,37.5436103","127.1509659,37.5155581","126.7422841,37.5436103","128.5421889,35.8521227"
"127.1173873,37.5257873","126.8585844,37.5657946","126.7117061,37.4313232","126.7423428,37.5436269","127.151186,37.5154389","126.7423428,37.5436269","128.54151,35.8518608"
"127.1172591,37.5258419","126.8582488,37.5659775","126.7116963,37.4313935","126.7425189,37.543674","127.1512723,37.5153644","126.7425189,37.543674","128.5413397,35.8517974"
"127.1161123,37.5263492","126.8576763,37.5663097","126.7117442,37.4317868","126.7436816,37.5439942","127.1513121,37.5153248","126.7436816,37.5439942","128.5411249,35.8517163"
"127.1160545,37.5263725","126.8570174,37.5666928","126.7117919,37.4320891","126.7447348,37.5442912","127.1514283,37.5151647","126.7447348,37.5442912","128.5410392,35.8516837"
"127.1157845,37.5264933","126.8569037,37.5667553","126.7118702,37.4322771","126.745069,37.5443781","127.1515322,37.5149496","126.745069,37.5443781","128.540525,35.8514826"
"127.1156495,37.5265577","126.8552201,37.5677763","126.7120372,37.4325161","126.745452,37.544449","127.1516681,37.5144425","126.745452,37.544449","128.5396156,35.8511289"
"127.1155633,37.5265944","126.8535118,37.5687783","126.7121991,37.4327083","126.7455133,37.544435","127.1517411,37.5140696","126.7455133,37.544435","128.5394119,35.8510495"
"127.1152502,37.5267286","126.8533616,37.5688658","126.7124491,37.4330083","126.7455393,37.5444343","127.1517118,37.5138081","126.7455393,37.5444343","128.5381122,35.8505658"
"127.1151232,37.5267823","126.8523088,37.5694775","126.7127,37.4332326","126.7458077,37.544427","127.1516247,37.512591","126.7458077,37.544427","128.5377218,35.8504421"
"127.1148181,37.5269093","126.8484904,37.5716972","126.7129245,37.4333828","126.7460604,37.5444024","127.1515866,37.5120077","126.7460604,37.5444024","128.5373468,35.8503029"
"127.1144168,37.5270441","126.8466752,37.5727264","126.7133374,37.4335659","126.7462235,37.5443864","127.1516116,37.5117581","126.7462235,37.5443864","128.5373301,35.8502958"
"127.1143272,37.5270726","126.8460493,37.5730745","126.7137682,37.4336543","126.7464458,37.5443463","127.1517122,37.511525","126.7464458,37.5443463","128.5373057,35.850287"
"127.1141131,37.5271269","126.8443181,37.5740726","126.7141532,37.4336993","126.7466493,37.5442575","127.1518373,37.5113991","126.7466493,37.5442575","128.5372356,35.8502605"
"127.1138344,37.527181","126.8442999,37.5740833","126.7160044,37.4337278","126.7469117,37.5440582","127.151962,37.5113409","126.7469117,37.5440582","128.5368055,35.850147"
"127.1135988,37.5272145","126.8437593,37.574393","126.7161592,37.4337315","126.7469874,37.5439577","127.1521116,37.5112999","126.7469874,37.5439577","128.5367234,35.8501369"
"127.1135376,37.5272233","126.842752,37.5749697","126.7175706,37.4337661","126.7470498,37.5438328","127.1523368,37.5112744","126.7470498,37.5438328","128.5367035,35.8501344"
"127.1133145,37.5272559","126.8404995,37.5762578","126.7177069,37.4338148","126.7470993,37.543633","127.1525935,37.5113139","126.7470993,37.543633","128.5364506,35.8501059"
"127.1132545,37.5272647","126.8395191,37.5767264","126.7183104,37.4338206","126.7471367,37.5434079","127.152756,37.5114136","126.7471367,37.5434079","128.5359827,35.8500631"
"127.1125885,37.5273608","126.8394873,37.5767415","126.7187525,37.4338046","126.7471866,37.5431748","127.1528147,37.5114525","126.7471866,37.5431748","128.5350991,35.8499833"
"127.1125227,37.5274011","126.8386744,37.5770993","126.7196739,37.4337908","126.747237,37.5429993","127.1528743,37.5115329","126.747237,37.5429993","128.5346002,35.8499416"
"127.1119148,37.5276335","126.837002,37.5777073","126.7224368,37.4336414","126.7472997,37.5428492","127.1529622,37.5115998","126.7472997,37.5428492","128.5343996,35.8499244"
"127.1115497,37.5277603","126.8368804,37.5777517","126.7228689,37.4336154","126.7473618,37.5427496","127.153449,37.5122746","126.7473618,37.5427496","128.5334118,35.8498409"
"127.1111745,37.5278915","126.8349478,37.5784547","126.7242408,37.4335325","126.7474992,37.5425909","127.1534975,37.512318","126.7474992,37.5425909","128.5324977,35.849718"
"127.1106991,37.5281081","126.8347591,37.5785231","126.7246299,37.4335062","126.7476373,37.5424827","127.1535561,37.5123696","126.7476373,37.5424827","128.5322249,35.8496816"
"127.1105471,37.5281833","126.834199,37.5787245","126.7262722,37.4334061","126.7479919,37.5423354","127.1537116,37.5125079","126.7479919,37.5423354","128.5321117,35.8496664"
"127.1101395,37.5284181","126.8313869,37.5797497","126.7264452,37.4333928","126.7482763,37.5421993","127.1541495,37.5127499","126.7482763,37.5421993","128.5310708,35.8495004"
"127.1098862,37.5285975","126.8304243,37.5801165","126.728937,37.4332243","126.7484937,37.5420763","127.154562,37.5128664","126.7484937,37.5420763","128.5309421,35.8494808"
"127.1097118,37.5288331","126.8262058,37.5817284","126.7312747,37.4330998","126.748642,37.5419645","127.1557899,37.5130656","126.748642,37.5419645","128.5307291,35.8494501"
"127.1096121,37.5290744","126.8250355,37.5821489","126.7320335,37.4330588","126.7488119,37.5418385","127.1562501,37.51314","126.7488119,37.5418385","128.5307136,35.8494476"
"127.1095739,37.529241","126.8233638,37.5827793","126.7325367,37.4330386","126.7490122,37.5416235","127.1566391,37.5132015","126.7490122,37.5416235","128.530677,35.8494425"
"127.1095618,37.5293825","126.8224997,37.5831394","126.7328002,37.4330259","126.7491388,37.5414107","127.1570153,37.5133252","126.7491388,37.5414107","128.5306115,35.8494331"
"127.1096375,37.5296414","126.8220291,37.5833332","126.733965,37.4329712","126.7493572,37.5409704","127.1610372,37.5139993","126.7493572,37.5409704","128.5303319,35.8493895"
"127.109774,37.5299411","126.8219062,37.583392","126.7351943,37.4329125","126.7499991,37.5389248","127.1612373,37.5140332","126.7499991,37.5389248","128.5302808,35.8493818"
"127.1099958,37.5303718","126.821607,37.583539","126.7359565,37.4328769","126.7501674,37.5386249","127.1634287,37.5143901","126.7501674,37.5386249","128.5300978,35.8493537"
"127.1100696,37.5305451","126.8212726,37.5837029","126.7361597,37.4327889","126.7502949,37.5382138","127.1654244,37.5147167","126.7502949,37.5382138","128.5294742,35.8492589"
"127.1100685,37.5307623","126.8206333,37.5840048","126.7363997,37.4327499","126.7505418,37.5374068","127.1661379,37.5148295","126.7505418,37.5374068","128.52853,35.8491165"
"127.1101321,37.5311492","126.8205787,37.5840306","126.7367373,37.4326746","126.7506684,37.5369714","127.1688433,37.5151319","126.7506684,37.5369714","128.527922,35.8490279"
"127.1101428,37.5312718","126.8202112,37.5842187","126.7370369,37.4325576","126.7515571,37.5338926","127.1700365,37.5152777","126.7515571,37.5338926","128.5271453,35.848911"
"127.1102455,37.5324223","126.8195444,37.5845582","126.7373118,37.432416","126.7516808,37.5334022","127.1719307,37.5155425","126.7516808,37.5334022","128.5262944,35.8487867"
"127.110252,37.5324665","126.8191587,37.584748","126.7375114,37.4322415","126.7518103,37.5327892","127.1744352,37.5160001","126.7518103,37.5327892","128.525914,35.8487484"
"127.1103641,37.5331221","126.8178821,37.5853878","126.7376544,37.4320784","126.7518293,37.5327001","127.1755229,37.5161996","126.7518293,37.5327001","128.525717,35.8487537"
"127.1105718,37.5336636","126.8158112,37.5864249","126.7377499,37.4319078","126.751903,37.5322354","127.180855,37.5172516","126.751903,37.5322354","128.5256407,35.8487607"
"127.1108214,37.5342026","126.8157611,37.5864499","126.7378621,37.4316579","126.7519646,37.531851","127.1830948,37.517693","126.7519646,37.531851","128.5254593,35.8487776"
"127.1111223,37.5346669","126.810671,37.5890323","126.7379477,37.4313493","126.7519986,37.5315051","127.1845553,37.5180683","126.7519986,37.5315051","128.5252962,35.8488421"
"127.1112261,37.534952","126.8102158,37.5892631","126.737965,37.4312079","126.7520749,37.5308908","127.1845858,37.5180783","126.7520749,37.5308908","128.5251902,35.8488673"
"127.1117981,37.5355344","126.8100121,37.5893665","126.7379302,37.4307363","126.7521113,37.5301898","127.1863995,37.5186744","126.7521113,37.5301898","128.5249617,35.8489216"
"127.1119671,37.5356801","126.8091947,37.5896943","126.7379177,37.4306325","126.752087,37.5286583","127.1872266,37.5189821","126.752087,37.5286583","128.5247454,35.8489793"
"127.1127559,37.5363487","126.8088149,37.5898534","126.737743,37.4294687","126.7520873,37.528633","127.1877383,37.5192161","126.7520873,37.528633","128.5246627,35.8490071"
"127.1137051,37.5371045","126.8076317,37.5902999","126.7377816,37.4290011","126.7520624,37.5282913","127.1887499,37.5197749","126.7520624,37.5282913","128.5244215,35.8491119"
"127.1140534,37.5373895","126.8069302,37.590577","126.7377445,37.4287602","126.7520414,37.5276737","127.1894993,37.5202582","126.7520414,37.5276737","128.5243194,35.8491732"
"127.1159097,37.5389288","126.8067027,37.5906865","126.737699,37.428458","126.7519163,37.526713","127.1901785,37.5207404","126.7519163,37.526713","128.5242515,35.8492359"
"127.1168825,37.539736","126.8063202,37.5908906","126.7374857,37.426863","126.751816,37.525994","127.190783,37.5212593","126.751816,37.525994","128.52422,35.8492849"
"127.1174618,37.5402165","126.805033,37.5916735","126.7373802,37.4256806","126.7517923,37.5258713","127.1912057,37.5216534","126.7517923,37.5258713","128.5242113,35.8492985"
"127.1180657,37.5407719","126.8049885,37.5917012","126.7373377,37.4250773","126.7517203,37.5254922","127.191422,37.5219046","126.7517203,37.5254922","128.5241638,35.8493936"
"127.1182854,37.5409736","126.8046695,37.5918967","126.737363,37.4242546","126.7516406,37.5250807","127.1917993,37.5223427","126.7516406,37.5250807","128.5241592,35.8494666"
"127.1185603,37.5412268","126.8044873,37.5920002","126.7374542,37.4233944","126.7507953,37.5206633","127.1920819,37.5226833","126.7507953,37.5206633","128.5241688,35.8495252"
"127.1191591,37.5419084","126.8042824,37.5921171","126.7376443,37.422149","126.7504651,37.5189369","127.1921528,37.5227808","126.7504651,37.5189369","128.5241998,35.8496087"
"127.1197,37.5426078","126.804033,37.592258","126.7376611,37.4220545","126.7502088,37.5176356","127.1926868,37.5236628","126.7502088,37.5176356","128.524237,35.8496598"
"127.1198495,37.5428246","126.8035262,37.592548","126.7378361,37.4209541","126.7499999,37.5165743","127.1929945,37.5242306","126.7499999,37.5165743","128.5242941,35.8497062"
"127.120197,37.5434954","126.8021821,37.5933494","126.7378876,37.4206714","126.749987,37.5165075","127.1934617,37.5251241","126.749987,37.5165075","128.5243788,35.8497452"
"127.1208371,37.5447332","126.8018416,37.5935493","126.7379116,37.4205328","126.7497635,37.515328","127.1943703,37.5268292","126.7497635,37.515328","128.524462,35.8497589"
"127.1211965,37.5455123","126.8013473,37.5938312","126.7379681,37.4201924","126.7497398,37.5152035","127.1948592,37.5276597","126.7497398,37.5152035","128.5245418,35.8497672"
"127.1214238,37.546006","126.8008367,37.5941707","126.7380657,37.4196009","126.7492839,37.5128246","127.1952963,37.5281593","126.7492839,37.5128246","128.5246392,35.8497637"
"127.1217239,37.5466578","126.8003089,37.5945209","126.7381792,37.4189878","126.7488565,37.5105361","127.1960116,37.5292662","126.7488565,37.5105361","128.524732,35.8497476"
"127.1226257,37.5492124","126.8000477,37.5947194","126.7382999,37.4182332","126.748079,37.5063705","127.1963614,37.5298079","126.748079,37.5063705","128.5248234,35.8497071"
"127.1226391,37.5492494","126.7997244,37.5950078","126.7383368,37.4180496","126.7479115,37.5054826","127.196662,37.530208","126.7479115,37.5054826","128.5249158,35.8496558"
"127.1230242,37.5503394","126.7993411,37.5954111","126.7383548,37.4179424","126.7473989,37.5027825","127.1970373,37.5305992","126.7473989,37.5027825","128.5250583,35.8495428"
"127.1237494,37.5524581","126.7990917,37.5956773","126.73857,37.4166666","126.7471125,37.5013331","127.197449,37.5309329","126.7471125,37.5013331","128.5250814,35.8494471"
"127.1242779,37.5538479","126.7988797,37.5959374","126.7386244,37.4163163","126.7470113,37.5008169","127.1978489,37.5311331","126.7470113,37.5008169","128.5250909,35.8493235"
"127.1246869,37.5549245","126.7985569,37.5964159","126.7388743,37.4147369","126.7468498,37.4999992","127.1982625,37.531291","126.7468498,37.4999992","128.5250548,35.8491858"
"127.1248738,37.5553632","126.7977701,37.5978047","126.7388792,37.4147027","126.7467497,37.4994929","127.1986491,37.5314082","126.7467497,37.4994929","128.5249959,35.8490799"
"127.1249991,37.5556583","126.797112,37.5988833","126.7389009,37.4145659","126.7464494,37.4979659","127.1990371,37.531466","126.7464494,37.4979659","128.52497,35.8490477"
"127.1253308,37.5563507","126.7968528,37.5992233","126.7390101,37.413941","126.7461461,37.4961802","127.1993866,37.5315075","126.7461461,37.4961802","128.524428,35.8484915"
"127.1253621,37.5564157","126.7965759,37.59952","126.7390596,37.4136241","126.7460254,37.4950185","127.1997623,37.5315409","126.7460254,37.4950185","128.5243584,35.8484245"
"127.1255997,37.5569122","126.7960229,37.6000188","126.7392493,37.4121912","126.746025,37.4949491","127.2014568,37.5314983","126.746025,37.4949491","128.523895,35.848121"
"127.1259251,37.5574892","126.7955332,37.6004124","126.7395167,37.410328","126.7459746,37.4939916","127.2025876,37.5314696","126.7459746,37.4939916","128.5236154,35.8479936"
"127.1263398,37.5581151","126.7951992,37.6006268","126.7396288,37.4096311","126.7459741,37.4933741","127.2030853,37.5315285","126.7459741,37.4933741","128.5234421,35.8479527"
"127.1269301,37.5589363","126.7945512,37.6009943","126.7398502,37.4080705","126.7459993,37.4926658","127.2040759,37.5314878","126.7459993,37.4926658","128.5232827,35.8479523"
"127.1274272,37.5596121","126.7939117,37.601296","126.7402735,37.4049878","126.7460401,37.4922091","127.2049599,37.5314521","126.7460401,37.4922091","128.5231213,35.8479789"
"127.1277491,37.5600061","126.7917312,37.6021004","126.740305,37.404778","126.7461154,37.4914678","127.2060014,37.5314042","126.7461154,37.4914678","128.5230111,35.8480168"
"127.1279178,37.5602239","126.7914231,37.602213","126.7403947,37.4041675","126.7461617,37.4910246","127.2082745,37.531299","126.7461617,37.4910246","128.5229055,35.8480772"
"127.1282925,37.5607064","126.7889777,37.6031168","126.7404336,37.4038955","126.7462989,37.4903161","127.2102318,37.5311975","126.7462989,37.4903161","128.5227678,35.8482136"
"127.1285773,37.5610282","126.7882614,37.6033892","126.7404495,37.4037829","126.7466498,37.4888329","127.2110254,37.5311598","126.7466498,37.4888329","128.5227214,35.8483113"
"127.128797,37.5612569","126.7874177,37.6037185","126.7405846,37.4029293","126.7468415,37.4882185","127.2119242,37.5311079","126.7468415,37.4882185","128.5225672,35.8486336"
"127.1293256,37.5617507","126.7871778,37.603809","126.7408633,37.401516","126.7478336,37.4850449","127.2125616,37.5310743","126.7478336,37.4850449","128.5224987,35.8488199"
"127.1296344,37.5620401","126.7867798,37.6039589","126.7411763,37.4003904","126.7478781,37.4848965","127.2131118,37.5310161","126.7478781,37.4848965","128.5222758,35.849223"
"127.1297009,37.5620962","126.7867366,37.6039749","126.7413211,37.399919","126.7481244,37.4841337","127.2135954,37.5309551","126.7481244,37.4841337","128.5222652,35.8492619"
"127.1303458,37.5626471","126.786108,37.6041964","126.7418547,37.398546","126.748324,37.4835166","127.2140734,37.5308589","126.748324,37.4835166","128.5221628,35.8496531"
"127.1312809,37.5633865","126.7860137,37.604231","126.7421057,37.3979672","126.7492243,37.4808075","127.2145208,37.5307491","126.7492243,37.4808075","128.5221072,35.8499836"
"127.1316215,37.563657","126.7851769,37.6045333","126.7426323,37.3969385","126.7493991,37.4802912","127.2148495,37.5306363","126.7493991,37.4802912","128.5220959,35.8500495"
"127.1323278,37.5641721","126.7850292,37.6045864","126.7431128,37.3961231","126.7496367,37.4796077","127.2151793,37.5305173","126.7496367,37.4796077","128.5220679,35.8502832"
"127.1336859,37.5650074","126.7845812,37.6047478","126.7433828,37.3956724","126.7499703,37.4789266","127.215661,37.5303291","126.7499703,37.4789266","128.5220483,35.85091"
"127.1338157,37.5650826","126.7842061,37.6048834","126.743909,37.3949114","126.7499992,37.4788664","127.21611,37.5301193","126.7499992,37.4788664","128.5220645,35.8512281"
"127.1344685,37.565437","126.7836829,37.6050975","126.7445485,37.3940096","126.750075,37.4787551","127.2162336,37.5300619","126.750075,37.4787551","128.5221243,35.8518326"
"127.1347632,37.5655975","126.7836101,37.6051304","126.7450982,37.393374","126.7503114,37.4784078","127.2167846,37.5298099","126.7503114,37.4784078","128.5221545,35.8520243"
