0
"127.2025978,37.2948042"
"127.2026521,37.2953388"
"127.2027488,37.2954139"
"127.2027533,37.2954373"
"127.2027931,37.2956249"
"127.2027931,37.2956258"
"127.2027613,37.2956861"
"127.202742,37.2957248"
"127.2027356,37.2959033"
"127.2028028,37.2960252"
"127.2030778,37.2961061"
"127.2032703,37.2962165"
"127.2033953,37.2962799"
"127.204577,37.2970437"
"127.2044762,37.2971426"
"127.204286,37.297317"
"127.2041989,37.2973609"
"127.2041492,37.2973833"
"127.2039616,37.2974523"
"127.2039277,37.2974828"
"127.2039139,37.2975396"
"127.203933,37.2975703"
"127.2039577,37.2975992"
"127.2039892,37.2976245"
"127.2040162,37.2976408"
"127.2040522,37.2976589"
"127.2041649,37.2977079"
"127.2041036,37.2977852"
"127.2040491,37.2978806"
"127.2040001,37.2979932"
"127.20396,37.2981644"
"127.2039471,37.298295"
"127.2039621,37.2984817"
"127.2039931,37.2986431"
"127.2040534,37.2988055"
"127.2041576,37.2989734"
"127.2043797,37.2993156"
"127.2047029,37.2997725"
"127.2047634,37.2998682"
"127.204788,37.2999467"
"127.2048211,37.3001397"
"127.2048116,37.3002496"
"127.2048001,37.3003019"
"127.204724,37.3004261"
"127.2046346,37.3005124"
"127.2044118,37.3006245"
"127.2041623,37.3006662"
"127.2039615,37.3006666"
"127.2038656,37.3006421"
"127.2037642,37.3006057"
"127.2035742,37.3004493"
"127.2030744,37.2995575"
"127.2029491,37.2992913"
"127.202775,37.2990916"
"127.2025747,37.2989496"
"127.2023989,37.2988825"
"127.2021114,37.2988331"
"127.2017749,37.2988998"
"127.2014245,37.2990666"
"127.2011246,37.299275"
"127.2008247,37.2995158"
"127.2005249,37.2996998"
"127.200325,37.2997579"
"127.2000745,37.2997663"
"127.1997621,37.2997249"
"127.1989996,37.299366"
"127.1986124,37.2991325"
"127.1985709,37.2990846"
"127.1985125,37.2990169"
"127.1984418,37.2989076"
"127.1984017,37.2987768"
"127.198402,37.298711"
"127.1984068,37.2986353"
"127.1984445,37.2985164"
"127.198474,37.298466"
"127.1986175,37.2981301"
"127.1986312,37.2980977"
"127.1986858,37.2979798"
"127.1987304,37.2978492"
"127.1987366,37.297705"
"127.1987202,37.2970127"
"127.1987411,37.2968496"
"127.1987458,37.296818"
"127.1987709,37.2967361"
"127.1988017,37.2966586"
"127.198863,37.2965506"
"127.1989628,37.2964247"
"127.1990738,37.2963321"
"127.1993362,37.2961651"
"127.1993656,37.2961499"
"127.1994956,37.2960844"
"127.1995568,37.2960287"
"127.1995874,37.2959747"
"127.1995989,37.2959323"
"127.1995981,37.2958575"
"127.199569,37.2957998"
"127.1994599,37.295712"
"127.1992484,37.2955574"
"127.1990707,37.295401"
"127.1989673,37.2953115"
"127.1988783,37.2952653"
"127.1987206,37.2952144"
"127.1985288,37.295195"
"127.1984578,37.2951831"
"127.1980081,37.2950602"
"127.197803,37.2950056"
"127.1976363,37.2949268"
"127.1975261,37.2948454"
"127.1970235,37.2944159"
"127.1967053,37.2941357"
"127.1966301,37.294039"
"127.1965988,37.293966"
"127.1965947,37.2938722"
"127.1965984,37.293774"
"127.1966101,37.2936802"
"127.196651,37.2936154"
"127.1970125,37.2932153"
"127.1971146,37.2930803"
"127.1971862,37.2929489"
"127.1971955,37.2928678"
"127.1971732,37.2927992"
"127.1970731,37.2927323"
"127.1969863,37.2927158"
"127.1968181,37.2927235"
"127.1966882,37.2927709"
"127.1963057,37.2930512"
"127.1961247,37.2931805"
"127.1960162,37.2932352"
"127.1958761,37.2932718"
"127.1957983,37.2932653"
"127.1957104,37.2932408"
"127.1956203,37.2931955"
"127.1955371,37.2931159"
"127.1954866,37.2930662"
"127.1953946,37.2929281"
"127.1952479,37.2926537"
"127.1952199,37.29233"
"127.1951994,37.291808"
"127.195237,37.2911663"
"127.1953241,37.2905491"
"127.1954371,37.290233"
"127.1956997,37.2900164"
"127.1960366,37.2898415"
"127.1964492,37.2896416"
"127.196662,37.2894664"
"127.1968489,37.2892748"
"127.1972867,37.2886909"
"127.1974496,37.2885742"
"127.1976868,37.2885081"
"127.1979868,37.2885332"
"127.1984614,37.2886164"
"127.1986374,37.288625"
"127.1987617,37.2885748"
"127.1988624,37.2884913"
"127.1988991,37.2883498"
"127.1988873,37.2882083"
"127.1987614,37.2880827"
"127.1985124,37.2880162"
"127.1976246,37.2879995"
"127.1973493,37.2879916"
"127.1967999,37.2879911"
"127.1963624,37.2879332"
"127.1961278,37.2879227"
"127.1959868,37.287916"
"127.195725,37.2879325"
"127.1954372,37.2879579"
"127.1951493,37.2880247"
