0
"127.6437964,34.7792854"
"127.1219988,34.8137423"
"127.1211292,34.8138217"
"127.1196616,34.8138928"
"127.1193127,34.8139026"
"127.1188064,34.8139136"
"127.1170732,34.8139524"
"127.1159294,34.8139776"
"127.1145353,34.8139822"
"127.1135676,34.8139855"
"127.1132188,34.8139907"
"127.1087358,34.8140088"
"127.1077638,34.8140048"
"127.1073374,34.8140025"
"127.1071526,34.8140019"
"127.1070061,34.8140032"
"127.1048116,34.8140187"
"127.1045011,34.8140213"
"127.1027012,34.8140506"
"127.1005557,34.8141031"
"127.1001084,34.814125"
"127.0988091,34.8141911"
"127.0974244,34.8142983"
"127.0961555,34.814406"
"127.0955801,34.8144699"
"127.0939806,34.814653"
"127.0915802,34.8149543"
"127.0906787,34.8150595"
"127.0898801,34.8151442"
"127.0892741,34.8151963"
"127.0877004,34.8152496"
"127.0851613,34.8152861"
"127.084374,34.8153014"
"127.0833115,34.8152527"
"127.0821957,34.8151244"
"127.0796706,34.8145702"
"127.0762406,34.8137214"
"127.0755855,34.8135307"
"127.0754785,34.8134996"
"127.0736613,34.8128666"
"127.0733198,34.8127373"
"127.0723901,34.8123751"
"127.0709139,34.811764"
"127.0690641,34.8108962"
"127.0677646,34.8101774"
"127.0672391,34.8098762"
"127.0651588,34.8085693"
"127.0642056,34.8079248"
"127.0640063,34.807778"
"127.0634018,34.8073339"
"127.0633528,34.8072968"
"127.0631383,34.8071283"
"127.0621302,34.8063275"
"127.0592345,34.8037786"
"127.054671,34.79975"
"127.0542794,34.7993888"
"127.0535463,34.7987134"
"127.0511927,34.7964855"
"127.0494708,34.7949146"
"127.0490595,34.7945514"
"127.0486744,34.7942118"
"127.0481741,34.7937447"
"127.0474587,34.7930368"
"127.0468874,34.7923656"
"127.0465007,34.7919169"
"127.0462099,34.7915226"
"127.0461264,34.7914096"
"127.0457912,34.7909367"
"127.0454367,34.7904007"
"127.0449492,34.7896026"
"127.0447282,34.7892338"
"127.0440938,34.7879239"
"127.0439386,34.7875247"
"127.0435765,34.7865964"
"127.0432052,34.7855372"
"127.0431266,34.7853295"
"127.0429148,34.7848877"
"127.0425602,34.7841686"
"127.0421533,34.7834439"
"127.0419298,34.78314"
"127.0416621,34.7827332"
"127.0416523,34.7827206"
"127.0410098,34.7819047"
"127.040486,34.7813662"
"127.040124,34.7810059"
"127.0393353,34.780342"
"127.0387705,34.7799025"
"127.0377034,34.7791968"
"127.0368384,34.7786949"
"127.0354961,34.7779494"
"127.0326117,34.7766209"
"127.0323392,34.7764954"
"127.0316928,34.776198"
"127.0308612,34.7757981"
"127.0306335,34.7756745"
"127.029544,34.7750833"
"127.0212182,34.7705826"
"127.0188235,34.7695109"
"127.0174659,34.7688228"
"127.0162048,34.7682624"
"127.0154143,34.7679526"
"127.0145124,34.7676442"
"127.0143619,34.7675922"
"127.0129766,34.7671692"
"127.0117653,34.7668794"
"127.0107216,34.7667074"
"127.0100393,34.7665956"
"127.0088383,34.7664158"
"127.0078581,34.766245"
"127.0051299,34.7656135"
"127.0045366,34.7654281"
"127.0034081,34.7650177"
"127.0023051,34.7645325"
"126.9999995,34.7634328"
"126.9995118,34.7631333"
"126.9990741,34.7628645"
"126.9985897,34.7625568"
"126.9982839,34.7623635"
"126.9978496,34.7620768"
"126.9971152,34.7615552"
"126.9964899,34.761053"
"126.9958876,34.7605555"
"126.9953638,34.7600934"
"126.9939395,34.7589197"
"126.9935644,34.7586125"
"126.992487,34.7577342"
"126.9923989,34.7576644"
"126.9921521,34.7574622"
"126.9910979,34.7565362"
"126.991024,34.756471"
"126.9893346,34.7550869"
"126.9885584,34.7544515"
"126.987853,34.7538507"
"126.9875737,34.7536132"
"126.9858293,34.7521261"
"126.9833591,34.7499992"
"126.9819245,34.7488001"
"126.9781931,34.7457289"
"126.9732042,34.7415259"
"126.9726055,34.7410112"
"126.9721297,34.740597"
"126.9719026,34.7404084"
"126.9713299,34.7399352"
"126.9708209,34.7395786"
"126.9704751,34.7393354"
"126.9695448,34.7387498"
"126.9694785,34.738708"
"126.9688169,34.7382957"
"126.96856,34.7381602"
"126.9675028,34.7376172"
"126.9669854,34.7373796"
"126.9654611,34.7367687"
"126.9651461,34.7366555"
"126.9638108,34.7362258"
"126.9622828,34.7358467"
"126.9607863,34.7355181"
"126.9592623,34.7352003"
"126.9585696,34.7350556"
"126.9559276,34.7345028"
"126.952859,34.7338758"
"126.9519711,34.7336789"
"126.9507363,34.7334172"
"126.95001,34.7332426"
"126.9493895,34.733091"
"126.9483132,34.7328219"
"126.9472632,34.7325277"
"126.946114,34.7320472"
"126.9449802,34.7315596"
"126.942582,34.7303502"
"126.9423589,34.7302347"
"126.9418082,34.7299391"
"126.9414644,34.7297292"
"126.9414111,34.7296947"
"126.9404682,34.7290943"
"126.9400702,34.7288291"
"126.9396548,34.7285459"
"126.9388586,34.7278992"
"126.936877,34.7261695"
"126.9366382,34.7259493"
"126.9361993,34.7254423"
"126.9361419,34.7253653"
"126.9351861,34.7241011"
"126.9343157,34.7226444"
"126.9335115,34.7212483"
"126.9332212,34.7207446"
"126.9330213,34.7204263"
"126.9328366,34.7201242"
"126.9328085,34.720079"
"126.9326236,34.7198076"
"126.9322198,34.7192908"
"126.932184,34.7192501"
"126.9317972,34.7188028"
"126.9312845,34.7182287"
"126.9309657,34.7178981"
"126.9305828,34.7175229"
"126.930167,34.7171585"
"126.9296327,34.7167213"
"126.9286579,34.7160206"
"126.9284796,34.7158971"
"126.9282992,34.7157727"
"126.9281362,34.7156611"
"126.9280818,34.7156274"
"126.9270378,34.7149922"
"126.9269334,34.7149286"
"126.9266146,34.7147566"
"126.9257548,34.7143251"
"126.9254989,34.7142175"
"126.9244054,34.7137958"
"126.9229836,34.7133219"
"126.9221586,34.713079"
"126.9212126,34.7128004"
"126.9196921,34.7123865"
"126.9174008,34.7117831"
"126.9160798,34.7114323"
"126.9151664,34.7111862"
"126.9138323,34.71082"
"126.9120263,34.7103243"
"126.9104353,34.7098667"
"126.9096987,34.709635"
"126.9076489,34.7088874"
"126.9071926,34.708703"
"126.9070598,34.7086491"
"126.9063501,34.7083237"
"126.9060497,34.708187"
"126.9042978,34.7073209"
"126.904151,34.7072417"
"126.9006021,34.7054235"
"126.8976845,34.7039067"
"126.8965247,34.7033257"
"126.8938084,34.7019289"
"126.8936648,34.7018533"
"126.8932253,34.701623"
"126.8918003,34.7008954"
"126.8914914,34.7007333"
"126.8908255,34.7004044"
"126.8884886,34.6992601"
"126.8840347,34.6969255"
"126.8827512,34.6962616"
"126.8826882,34.6962289"
"126.8819102,34.6958669"
"126.880848,34.6954043"
"126.8791659,34.6947726"
"126.8791245,34.694758"
"126.876955,34.6940354"
"126.876118,34.69384"
"126.8749996,34.6937405"
"126.8745751,34.693713"
"126.8742292,34.6936896"
"126.8724443,34.6935217"
"126.8717341,34.6934459"
"126.8704583,34.6932346"
"126.8699514,34.6931418"
"126.8697518,34.6931056"
"126.8691719,34.6929818"
"126.8686413,34.6928465"
"126.8681117,34.6927157"
"126.8673348,34.6925016"
"126.8667957,34.6923283"
"126.8656297,34.6918993"
"126.863901,34.691241"
"126.8602508,34.6897457"
"126.8595999,34.6894844"
"126.857246,34.6885071"
"126.8562263,34.6880896"
"126.8553786,34.6877425"
"126.8536276,34.6870226"
"126.8533958,34.6869276"
"126.853288,34.6868892"
"126.8518192,34.6863899"
"126.8457111,34.6843111"
"126.8441945,34.6837953"
"126.8404317,34.6825323"
"126.8387478,34.682066"
"126.836394,34.6814085"
"126.8358484,34.6812441"
"126.8350817,34.6810136"
"126.833938,34.6807079"
"126.8330944,34.6805338"
"126.831357,34.680215"
"126.830922,34.6801449"
"126.8305501,34.6800942"
"126.8299633,34.6800351"
"126.8290032,34.6799793"
"126.8275154,34.6799612"
"126.8264379,34.6799832"
"126.8257979,34.6800139"
"126.8250912,34.6800632"
"126.824382,34.6801557"
"126.8236847,34.680261"
"126.8230409,34.6803665"
"126.8223412,34.6805051"
"126.8217725,34.6806309"
"126.8211948,34.6807927"
"126.8205416,34.6809703"
"126.8196004,34.6812681"
"126.8184784,34.6816514"
"126.8177087,34.6819293"
"126.8170057,34.6821833"
"126.8162787,34.6824452"
"126.8160565,34.682527"
"126.8151761,34.6828485"
"126.8145784,34.6830597"
"126.8137191,34.6833416"
"126.813173,34.6835009"
"126.8125484,34.6836615"
"126.8119807,34.6837999"
"126.8114118,34.6839382"
"126.8108203,34.6840593"
"126.8103501,34.684145"
"126.8092688,34.6843427"
"126.8086753,34.6844277"
"126.808153,34.6844915"
"126.8074931,34.6845608"
"126.8064441,34.6846721"
"126.80596,34.6847279"
"126.8006941,34.6852118"
"126.7927606,34.6857567"
"126.792174,34.6858038"
"126.7914279,34.6858635"
"126.7902863,34.6859551"
"126.788169,34.6861466"
"126.7841545,34.6864342"
"126.7832574,34.6864019"
"126.7827007,34.6863968"
"126.7814916,34.6863401"
"126.7805106,34.6862937"
"126.7797456,34.6862612"
"126.7788013,34.6862628"
"126.7777913,34.6862848"
"126.7772649,34.6863051"
"126.7766326,34.6863294"
"126.7766009,34.6863301"
"126.7755446,34.6864104"
"126.7745262,34.6865161"
"126.7744814,34.6865204"
"126.7730987,34.6867114"
"126.7723598,34.6868134"
"126.7719564,34.6868859"
"126.770679,34.6871451"
"126.7696441,34.6873941"
"126.7690005,34.6875769"
"126.7682224,34.6877977"
"126.7673729,34.6880595"
"126.7666797,34.6883097"
"126.7661463,34.6885057"
"126.766132,34.6885111"
"126.7653105,34.6888235"
"126.7647472,34.6890618"
"126.7637619,34.6894986"
"126.7625624,34.6900838"
"126.761766,34.6905037"
"126.7606197,34.6911181"
"126.7598573,34.6915274"
"126.7569753,34.6930879"
"126.7533165,34.6950612"
"126.7525487,34.6954533"
"126.7523337,34.6955628"
"126.7520004,34.6957195"
"126.7509042,34.6962051"
"126.7499991,34.6965639"
"126.7488929,34.6969466"
"126.7477729,34.697286"
"126.7470923,34.6974522"
"126.7466623,34.6975578"
"126.7462224,34.6976624"
"126.7455519,34.6977989"
"126.7445218,34.6979639"
"126.7441042,34.6980307"
"126.743786,34.6980765"
"126.7435183,34.6981028"
"126.7431708,34.698134"
"126.7430856,34.6981416"
"126.742712,34.6981591"
"126.7388348,34.6981593"
"126.738334,34.69813"
"126.7364728,34.6979678"
"126.7360366,34.6979055"
"126.7359941,34.697899"
"126.7357891,34.6978652"
"126.7350633,34.6977236"
"126.7345969,34.6976224"
"126.734319,34.697562"
"126.7336818,34.6973984"
"126.7332898,34.6972868"
"126.7323762,34.6970241"
"126.7306085,34.6964358"
"126.7291745,34.6960074"
"126.7289207,34.6959526"
"126.7278895,34.6957738"
"126.7270174,34.6956222"
"126.7269902,34.6956193"
"126.7263685,34.6955496"
"126.7263368,34.6955485"
"126.7257595,34.6955268"
"126.7255139,34.695518"
"126.7253131,34.6955095"
"126.7250173,34.6955022"
"126.7246502,34.6955206"
"126.7238866,34.6955672"
"126.7231413,34.6956445"
"126.7223475,34.6957647"
"126.7216168,34.6959179"
"126.7210356,34.696072"
"126.7206097,34.6961919"
"126.7187003,34.6967532"
"126.7181091,34.6969289"
"126.7180007,34.6969552"
"126.7171746,34.6971528"
"126.716656,34.6972595"
"126.716165,34.6973474"
"126.7155898,34.6974393"
"126.7150813,34.6975199"
"126.7144867,34.6975927"
"126.7141327,34.6976166"
"126.7137897,34.6976378"
"126.7134446,34.6976464"
"126.7131552,34.6976454"
"126.7122994,34.6976282"
"126.7110805,34.6975563"
"126.7069749,34.6972519"
"126.7030736,34.6969288"
"126.7005633,34.6967203"
"126.6995302,34.6966324"
"126.6971629,34.6964301"
