0,1,2,3,4,5,6
"127.4845119,37.6528415","128.5811333,35.2891923","128.229274,36.4038581","128.5400866,36.1192333","128.5419812,36.127647","127.0761027,37.5174098","128.5211949,36.0510719"
"127.4853246,37.6532409","128.5788374,35.2893832","128.2286995,36.4044413","128.5403119,36.1197244","128.5420244,36.1278909","127.0772119,37.5171785","128.5222336,36.0514687"
"127.4860649,37.6536782","128.5782915,35.2894286","128.2286521,36.4044975","128.5405989,36.1205072","128.5422372,36.1289412","127.0774283,37.5171333","128.5230169,36.0517686"
"127.4861555,37.653735","128.5773688,35.2895045","128.2283245,36.4048826","128.5406714,36.1207806","128.5426852,36.1313867","127.077605,37.5170961","128.5243735,36.0522781"
"127.4869468,37.654229","128.5773237,35.2895085","128.2279123,36.405408","128.5410369,36.1227076","128.5426995,36.1314623","127.0777489,37.5170659","128.5258372,36.0528245"
"127.4875271,37.6546437","128.575944,35.2896236","128.2273366,36.4062247","128.5410949,36.1229749","128.542775,36.1318746","127.0786119,37.516941","128.5283022,36.0537031"
"127.488061,37.6550241","128.5752015,35.2896852","128.2268373,36.4069832","128.5411375,36.1231737","128.5428823,36.1324281","127.0810415,37.5167144","128.5283424,36.0537181"
"127.4885893,37.6554577","128.5751279,35.2896912","128.2266239,36.4073","128.5413175,36.1240097","128.5431219,36.1342426","127.0819369,37.5166581","128.5301186,36.0543862"
"127.4898532,37.6566936","128.5730034,35.2898679","128.2260745,36.408066","128.5414625,36.1247243","128.5431273,36.1343976","127.0829249,37.5166408","128.5303295,36.0544656"
"127.4900028,37.6568486","128.5710788,35.2900274","128.226047,36.4081022","128.5419812,36.127647","128.5431239,36.1345572","127.0836116,37.5166676","128.5315757,36.0549345"
"127.4900119,37.6568576","128.5700122,35.2901162","128.2258365,36.4083749","128.5420244,36.1278909","128.5431166,36.134935","127.0840121,37.5166825","128.5323253,36.0552832"
"127.4907226,37.657695","128.5692882,35.2901758","128.2254118,36.4088832","128.5422372,36.1289412","128.5431123,36.1351911","127.0852123,37.5167742","128.5330706,36.0557348"
"127.4909969,37.6580574","128.5675262,35.2903221","128.2249997,36.4092995","128.5426852,36.1313867","128.5429496,36.1365917","127.0864916,37.5168571","128.5334673,36.056019"
"127.4915739,37.6589417","128.5674647,35.2903271","128.2246748,36.4096242","128.5426995,36.1314623","128.5426989,36.1376333","127.0875356,37.5169491","128.5339254,36.0564072"
"127.4919242,37.659533","128.5656906,35.2904744","128.2244492,36.4098329","128.542775,36.1318746","128.5424624,36.138408","127.0882005,37.517037","128.53446,36.0569543"
"127.4921996,37.6600828","128.5642076,35.2905966","128.2240489,36.4101996","128.5428823,36.1324281","128.5413567,36.1415306","127.0889556,37.5171767","128.5348089,36.0574039"
"127.4925363,37.6609139","128.5621534,35.290767","128.2235873,36.4105747","128.5431219,36.1342426","128.5412495,36.1418317","127.0894891,37.5172885","128.5348452,36.0574604"
"127.4927505,37.6614114","128.5612746,35.2908415","128.2231247,36.410966","128.5431273,36.1343976","128.5411992,36.1419746","127.0895061,37.5172922","128.5351002,36.0578548"
"127.4928797,37.6618495","128.5611702,35.2908505","128.2224073,36.4115428","128.5431239,36.1345572","128.5409493,36.1427494","127.0901038,37.5174529","128.5353437,36.0583062"
"127.4930849,37.6625354","128.5605045,35.2909059","128.2219744,36.4118916","128.5431166,36.134935","128.5409263,36.1428587","127.0911442,37.5177828","128.5353874,36.0584212"
"127.4934657,37.6639749","128.5584119,35.2910829","128.2209747,36.412691","128.5431123,36.1351911","128.5408616,36.1431747","127.0924614,37.5181992","128.5355885,36.0589433"
"127.4935791,37.6644264","128.5561224,35.2912653","128.2202739,36.4132578","128.5429496,36.1365917","128.5408114,36.1436665","127.0942495,37.5187994","128.5356281,36.0590863"
"127.4935825,37.6644418","128.5557896,35.2912916","128.2200536,36.4134349","128.5426989,36.1376333","128.5408125,36.144083","127.0951991,37.519183","128.5356911,36.0593147"
"127.4937343,37.6650448","128.5528247,35.2915429","128.2193749,36.4139826","128.5424624,36.138408","128.5408249,36.1446076","127.0952556,37.5192057","128.5357609,36.0596423"
"127.4941334,37.6664644","128.5520555,35.2915937","128.2185491,36.4146583","128.5413567,36.1415306","128.5409124,36.1450828","127.0957059,37.5194272","128.5358282,36.060115"
"127.4941708,37.6666663","128.5515875,35.2916249","128.2177998,36.4152912","128.5412495,36.1418317","128.5410867,36.1457412","127.0961933,37.519702","128.5358448,36.0604557"
"127.4942886,37.667062","128.5507992,35.2916416","128.2170367,36.4159998","128.5411992,36.1419746","128.5413365,36.1463079","127.0979624,37.5206995","128.5358558,36.0607846"
"127.4943929,37.6673793","128.5506451,35.2916358","128.2163869,36.4166663","128.5409493,36.1427494","128.5414604,36.146516","127.0983854,37.5209533","128.5358327,36.062074"
"127.4946616,37.6679498","128.5502997,35.2916234","128.2160823,36.4170107","128.5409263,36.1428587","128.5417117,36.1469411","127.0984768,37.5210077","128.5357875,36.0635331"
"127.4947206,37.6680697","128.549875,35.2916082","128.2154499,36.4178692","128.5408616,36.1431747","128.5420624,36.1474078","127.098937,37.5212833","128.5357373,36.0659749"
"127.4949371,37.6685159","128.5491869,35.2915492","128.2151956,36.418243","128.5408114,36.1436665","128.5426115,36.1480746","127.0997313,37.5217367","128.5357496,36.066916"
"127.4951616,37.6688999","128.5487275,35.2914865","128.2150636,36.4184367","128.5408125,36.144083","128.5438743,36.1495908","127.0999998,37.5218908","128.5358098,36.067863"
"127.4954122,37.6692992","128.5483992,35.2914416","128.2144173,36.4196126","128.5408249,36.1446076","128.5440211,36.1497635","127.1009047,37.5223996","128.5358364,36.0682829"
"127.4955766,37.6695281","128.5468631,35.2911185","128.2142286,36.4199554","128.5409124,36.1450828","128.5441543,36.1499202","127.1013739,37.5226914","128.5358893,36.0686782"
"127.4957773,37.6697616","128.5462718,35.2909704","128.2140124,36.4204579","128.5410867,36.1457412","128.5445044,36.1503309","127.1020371,37.5231082","128.5359239,36.0689412"
"127.4959621,37.6699743","128.5457874,35.2908492","128.2137918,36.4210957","128.5413365,36.1463079","128.5447437,36.150611","127.1022515,37.5232324","128.536012,36.0696499"
"127.4963,37.6703249","128.5451999,35.2906578","128.2136744,36.4214326","128.5414604,36.146516","128.5454447,36.1515019","127.1023248,37.5232742","128.536274,36.071"
"127.496749,37.6707495","128.544825,35.2904915","128.2135133,36.4219961","128.5417117,36.1469411","128.5462453,36.1525217","127.1024636,37.5233539","128.5364746,36.0719854"
"127.4972116,37.6711416","128.5441741,35.2901581","128.2133282,36.4227338","128.5420624,36.1474078","128.5465619,36.1529247","127.1028886,37.5236618","128.5365364,36.0722914"
"127.4977491,37.6715499","128.5432122,35.289675","128.2133049,36.4228655","128.5426115,36.1480746","128.5467991,36.1534581","127.103558,37.5242058","128.5366867,36.0730825"
"127.4977502,37.6715499","128.5429874,35.2895498","128.213221,36.4233348","128.5438743,36.1495908","128.5472091,36.1544444","127.1051396,37.5255812","128.5368617,36.0739745"
"127.497765,37.6715607","128.5428368,35.2894663","128.2132126,36.4233854","128.5440211,36.1497635","128.5473454,36.1548326","127.106026,37.5264053","128.5369775,36.0749282"
"127.4981244,37.6717996","128.5424744,35.2892495","128.2131484,36.4240547","128.5441543,36.1499202","128.5475197,36.1554802","127.1060721,37.5264496","128.5369937,36.0757448"
"127.4984748,37.6719997","128.541874,35.2889075","128.21311,36.4249789","128.5445044,36.1503309","128.547551,36.1557432","127.1064922,37.5268476","128.5369248,36.0766659"
"127.4989375,37.6722494","128.5413123,35.2885832","128.2131642,36.4260253","128.5447437,36.150611","128.5475711,36.1559197","127.1065868,37.5269371","128.5368168,36.0772411"
"127.4992266,37.6723764","128.5396373,35.2876248","128.2133055,36.4270765","128.5454447,36.1515019","128.5475849,36.1560377","127.1069179,37.5272519","128.5361875,36.0803163"
"127.4998707,37.6726595","128.5380744,35.286741","128.2133918,36.427607","128.5462453,36.1525217","128.5476953,36.1569806","127.1070406,37.5273686","128.5357915,36.082304"
"127.5,37.6727163","128.5376372,35.2865248","128.2134444,36.4278708","128.5465619,36.1529247","128.5479061,36.1586232","127.107687,37.5279827","128.5355873,36.0833326"
"127.5003141,37.6728469","128.5371493,35.2862909","128.2137531,36.4294213","128.5467991,36.1534581","128.5479321,36.1588231","127.1078806,37.5281826","128.5352839,36.0848363"
"127.5006917,37.6730047","128.5364243,35.2860077","128.213787,36.4295915","128.5472091,36.1544444","128.5480835,36.1600866","127.1081024,37.5284114","128.5347875,36.0873018"
"127.5021364,37.6735995","128.5363437,35.2859814","128.2139618,36.4306498","128.5473454,36.1548326","128.5481249,36.1603576","127.1081418,37.5284521","128.534515,36.0886312"
"127.5031842,37.6740394","128.5353665,35.2856633","128.2139644,36.4306957","128.5475197,36.1554802","128.5482366,36.1613158","127.108439,37.5287595","128.5342409,36.0900066"
"127.5047027,37.6746631","128.5345669,35.2854835","128.2140011,36.4312842","128.547551,36.1557432","128.5483969,36.1620879","127.1086968,37.5290254","128.5340754,36.0908555"
"127.5047118,37.6746667","128.5296372,35.2843534","128.2140117,36.4314662","128.5475711,36.1559197","128.5484492,36.1623417","127.1090322,37.5293825","128.5338308,36.0921044"
"127.5072248,37.6756832","128.5295545,35.2843352","128.2140119,36.4319828","128.5475849,36.1560377","128.5484766,36.1624731","127.1093594,37.5297874","128.5336867,36.092725"
"127.5072599,37.6756977","128.5288223,35.2841737","128.213975,36.4329413","128.5476953,36.1569806","128.5485741,36.1629491","127.1094066,37.5298452","128.5336244,36.0931411"
"127.5095984,37.6766547","128.5285709,35.2841182","128.2138998,36.4337495","128.5479061,36.1586232","128.5486372,36.163183","127.1095157,37.5299808","128.5335244,36.0939912"
"127.5097492,37.676716","128.5266499,35.2836828","128.2138861,36.4338334","128.5479321,36.1588231","128.549087,36.1648162","127.1095976,37.5301154","128.5335283,36.0943681"
"127.5102788,37.6769043","128.5255741,35.2834827","128.213795,36.4343713","128.5480835,36.1600866","128.5497743,36.1666664","127.1097285,37.5304124","128.5335375,36.0953245"
"127.5108992,37.6771242","128.5250244,35.2833999","128.2136873,36.4349083","128.5481249,36.1603576","128.5499967,36.1672523","127.109889,37.5308978","128.5335466,36.0954272"
"127.5123497,37.6776495","128.5244617,35.2833416","128.2134498,36.4357743","128.5482366,36.1613158","128.5501131,36.1675587","127.1099388,37.5311008","128.5336009,36.09601"
"127.5136108,37.6780316","128.5241712,35.2833206","128.2131124,36.4367076","128.5483969,36.1620879","128.5503493,36.1681813","127.1099654,37.5312144","128.5336009,36.0960136"
"127.5145329,37.6783001","128.5238784,35.2832987","128.2127615,36.4374994","128.5484492,36.1623417","128.5505833,36.1688004","127.1099879,37.5314516","128.5337438,36.0969139"
"127.5159097,37.6786514","128.5237507,35.2832899","128.2123998,36.4382083","128.5484766,36.1624731","128.5508991,36.1696325","127.1100631,37.5322243","128.5337741,36.0971075"
"127.517257,37.6789946","128.5235549,35.2832834","128.2119845,36.438905","128.5485741,36.1629491","128.551362,36.1709915","127.1101187,37.5326346","128.5339392,36.0980094"
"127.5206617,37.679863","128.522563,35.283281","128.2119328,36.4389909","128.5486372,36.163183","128.5515492,36.171858","127.1101331,37.5327013","128.5342241,36.0995747"
"127.5240506,37.6807267","128.5215739,35.2833245","128.2114748,36.4396662","128.549087,36.1648162","128.5515867,36.172166","127.1101519,37.5327942","128.5342499,36.0996746"
"127.5271447,37.6815399","128.5195592,35.2833938","128.2109248,36.4404078","128.5497743,36.1666664","128.551593,36.172303","127.1102347,37.5331947","128.5346264,36.1015375"
"127.5278286,37.6817345","128.517129,35.2834774","128.2089371,36.4430412","128.5499967,36.1672523","128.5516188,36.1729014","127.1104424,37.53372","128.5348368,36.1026698"
"127.5282063,37.6818471","128.5164552,35.2834984","128.2071466,36.4454101","128.5501131,36.1675587","128.551625,36.1730329","127.1107204,37.5342554","128.5348846,36.1029263"
"127.5299293,37.6824658","128.5143262,35.2835757","128.206797,36.445872","128.5503493,36.1681813","128.5515522,36.1739108","127.1112261,37.534952","128.5350495,36.1038075"
"127.5305361,37.6826919","128.5136787,35.2835956","128.2059314,36.4470031","128.5505833,36.1688004","128.551523,36.1742211","127.1117981,37.5355344","128.5354105,36.1055867"
"127.5310012,37.6828955","128.5129387,35.2835982","128.2040511,36.4494654","128.5508991,36.1696325","128.5513996,36.1747244","127.1119671,37.5356801","128.5354545,36.1058018"
"127.531059,37.6829216","128.5119837,35.283553","128.2036122,36.4500413","128.551362,36.1709915","128.5513923,36.1747596","127.1127559,37.5363487","128.5355602,36.1063256"
"127.5314368,37.6830901","128.5106807,35.2834647","128.2024621,36.4515744","128.5515492,36.171858","128.5513369,36.1750242","127.1137051,37.5371045","128.5362792,36.110058"
"127.5316739,37.6831955","128.5100829,35.2834075","128.2022498,36.4519083","128.5515867,36.172166","128.5507446,36.1770497","127.1140534,37.5373895","128.5368837,36.1131937"
"127.5322592,37.6835117","128.5093051,35.2832941","128.2018375,36.4525913","128.551593,36.172303","128.5506744,36.1772911","127.1159097,37.5389288","128.5370703,36.1139521"
"127.5328309,37.6838198","128.5085603,35.2831785","128.2015619,36.4530996","128.5516188,36.1729014","128.5496326,36.1807152","127.1168825,37.539736","128.5371772,36.1143884"
"127.5340108,37.6845622","128.5082045,35.2831229","128.201275,36.4536999","128.551625,36.1730329","128.549574,36.1809077","127.1174618,37.5402165","128.5371772,36.1143902"
"127.534333,37.6847721","128.5058853,35.282759","128.2011382,36.4540081","128.5515522,36.1739108","128.5494372,36.1815724","127.1180657,37.5407719","128.5374217,36.114984"
"127.5354947,37.6855992","128.504009,35.2824653","128.2010868,36.4541247","128.551523,36.1742211","128.5494119,36.1825111","127.1182854,37.5409736","128.5374917,36.1151529"
"127.5366192,37.6865497","128.5037799,35.2824294","128.2007122,36.4551492","128.5513996,36.1747244","128.5494073,36.1826662","127.1185603,37.5412268","128.5377831,36.1156823"
"127.5370935,37.6869903","128.5005174,35.2818947","128.2005497,36.4556911","128.5513923,36.1747596","128.5494921,36.1831902","127.1191591,37.5419084","128.5400866,36.1192333"
"127.5373624,37.6872408","128.500134,35.2818392","128.2003743,36.456416","128.5513369,36.1750242","128.5495417,36.1834088","127.1197,37.5426078","128.5403119,36.1197244"
"127.5376415,37.6875003","128.4999996,35.2818205","128.2002617,36.4570495","128.5507446,36.1770497","128.5495913,36.1836247","127.1198495,37.5428246","128.5405989,36.1205072"
"127.5396048,37.6896485","128.4977994,35.2814663","128.2001492,36.4580743","128.5506744,36.1772911","128.5496529,36.183818","127.120197,37.5434954","128.5406714,36.1207806"
"127.540649,37.6909713","128.4973496,35.2813744","128.2001247,36.4586992","128.5496326,36.1807152","128.5497624,36.1841101","127.1208371,37.5447332","128.5410369,36.1227076"
"127.5413869,37.6920076","128.4970874,35.2813333","128.200149,36.4597826","128.549574,36.1809077","128.5498874,36.184392","127.1211965,37.5455123","128.5410949,36.1229749"
"127.5416252,37.6923563","128.4961873,35.2811","128.2003122,36.4619246","128.5494372,36.1815724","128.5499238,36.1844575","127.1214238,37.546006","128.5411375,36.1231737"
"127.5418966,37.692815","128.4960117,35.281041","128.2004992,36.4641024","128.5494119,36.1825111","128.550171,36.1848953","127.1217239,37.5466578","128.5413175,36.1240097"
"127.5423054,37.6935476","128.4952247,35.2807914","128.2005615,36.4648241","128.5494073,36.1826662","128.550277,36.1850846","127.1226257,37.5492124","128.5414625,36.1247243"
"127.5424734,37.6938477","128.494824,35.2806667","128.2009248,36.4689824","128.5494921,36.1831902","128.5504879,36.1853938","127.1226391,37.5492494","128.5419812,36.127647"
"127.5426403,37.6942028","128.4944748,35.2805217","128.2009498,36.4692762","128.5495417,36.1834088","128.5507412,36.1857026","127.1230242,37.5503394","128.5420244,36.1278909"
"127.543148,37.6952806","128.4941996,35.2804076","128.2011616,36.4717243","128.5495913,36.1836247","128.5511247,36.1861076","127.1237494,37.5524581","128.5422372,36.1289412"
"127.54339,37.6959069","128.4938249,35.2802493","128.2013116,36.4735075","128.5496529,36.183818","128.5518497,36.1867665","127.1242779,37.5538479","128.5426852,36.1313867"
"127.5436229,37.6965107","128.4933615,35.2800331","128.2013459,36.4742204","128.5497624,36.1841101","128.5523619,36.1872326","127.1246869,37.5549245","128.5426995,36.1314623"
"127.5437796,37.6969163","128.4924373,35.2795331","128.2013499,36.4742916","128.5498874,36.184392","128.5526287,36.1874674","127.1248738,37.5553632","128.542775,36.1318746"
"127.5442117,37.6985908","128.491725,35.2790998","128.2013491,36.4753166","128.5499238,36.1844575","128.5529009,36.1877039","127.1249991,37.5556583","128.5428823,36.1324281"
"127.544306,37.6988918","128.4912472,35.2787818","128.2013292,36.4757098","128.550171,36.1848953","128.5540015,36.1886679","127.1253308,37.5563507","128.5431219,36.1342426"
"127.5446608,37.7003608","128.490887,35.2785494","128.2012741,36.4767829","128.550277,36.1850846","128.5541624,36.188808","127.1253621,37.5564157","128.5431273,36.1343976"
"127.544853,37.7010909","128.4896371,35.2777581","128.2011247,36.4780414","128.5504879,36.1853938","128.5550372,36.1896829","127.1255997,37.5569122","128.5431239,36.1345572"
"127.5448814,37.7011846","128.4875748,35.2764414","128.2008746,36.4793915","128.5507412,36.1857026","128.5553994,36.1901575","127.1259251,37.5574892","128.5431166,36.134935"
"127.5450723,37.7018136","128.4837225,35.2741077","128.2005492,36.4806916","128.5511247,36.1861076","128.5558499,36.1909081","127.1263398,37.5581151","128.5431123,36.1351911"
"127.5452724,37.7024842","128.4831254,35.2737411","128.2002629,36.4816326","128.5518497,36.1867665","128.5564906,36.1924034","127.1269301,37.5589363","128.5429496,36.1365917"
"127.5454361,37.7029852","128.4826369,35.2734412","128.2002499,36.4816741","128.5523619,36.1872326","128.5567995,36.1931246","127.1274272,37.5596121","128.5426989,36.1376333"
"127.5456531,37.7035629","128.4822496,35.2732325","128.2002271,36.4817464","128.5526287,36.1874674","128.5577758,36.1956754","127.1277491,37.5600061","128.5424624,36.138408"
"127.5458497,37.7040829","128.4816776,35.2729441","128.2000871,36.4821917","128.5529009,36.1877039","128.558005,36.1962576","127.1279178,37.5602239","128.5413567,36.1415306"
"127.5461722,37.7047173","128.4814243,35.2728163","128.1998373,36.4828413","128.5540015,36.1886679","128.5590852,36.1989192","127.1282925,37.5607064","128.5412495,36.1418317"
"127.5466992,37.705641","128.4812119,35.272708","128.1994246,36.4838741","128.5541624,36.188808","128.5592556,36.1993477","127.1285773,37.5610282","128.5411992,36.1419746"
"127.5469013,37.705941","128.4805369,35.2724412","128.1989747,36.4848666","128.5550372,36.1896829","128.5593109,36.1994834","127.128797,37.5612569","128.5409493,36.1427494"
"127.5471705,37.7063411","128.4804497,35.2724076","128.1979871,36.4866583","128.5553994,36.1901575","128.5593615,36.1996082","127.1293256,37.5617507","128.5409263,36.1428587"
"127.5474385,37.7067502","128.4803249,35.2723663","128.1973614,36.4875995","128.5558499,36.1909081","128.5595555,36.2000582","127.1296344,37.5620401","128.5408616,36.1431747"
"127.5474668,37.7067926","128.4796614,35.2721408","128.195395,36.4905535","128.5564906,36.1924034","128.5596497,36.2002809","127.1297009,37.5620962","128.5408114,36.1436665"
"127.5476996,37.7071098","128.4795765,35.2721199","128.1939991,36.4926495","128.5567995,36.1931246","128.5600123,36.2011828","127.1303458,37.5626471","128.5408125,36.144083"
"127.5481016,37.707654","128.4792247,35.2720325","128.1920865,36.4955247","128.5577758,36.1956754","128.5602944,36.2018943","127.1312809,37.5633865","128.5408249,36.1446076"
"127.548608,37.708264","128.4786491,35.2718911","128.1913867,36.4965582","128.558005,36.1962576","128.5606743,36.2028493","127.1316215,37.563657","128.5409124,36.1450828"
"127.5489985,37.7086911","128.4780673,35.2717831","128.1905989,36.4976248","128.5590852,36.1989192","128.5608866,36.2036579","127.1323278,37.5641721","128.5410867,36.1457412"
"127.5497171,37.7093974","128.4778866,35.2717494","128.1891043,36.4995707","128.5592556,36.1993477","128.5609151,36.2037937","127.1336859,37.5650074","128.5413365,36.1463079"
"127.5505265,37.7101208","128.476912,35.2716248","128.1887743,36.4999999","128.5593109,36.1994834","128.5609996,36.2041996","127.1338157,37.5650826","128.5414604,36.146516"
"127.5512247,37.7107298","128.476387,35.2715749","128.1885248,36.5003268","128.5593615,36.1996082","128.5611745,36.2052916","127.1344685,37.565437","128.5417117,36.1469411"
"127.5521192,37.7114325","128.4755742,35.2715499","128.1867586,36.5026313","128.5595555,36.2000582","128.5612123,36.2062","127.1347632,37.5655975","128.5420624,36.1474078"
"127.5530568,37.7120549","128.4748154,35.2715371","128.1865246,36.502941","128.5596497,36.2002809","128.5611458,36.2074528","127.1350716,37.5657562","128.5426115,36.1480746"
"127.5539036,37.712589","128.4741941,35.2715268","128.1847123,36.5053575","128.5600123,36.2011828","128.5609866,36.2083494","127.1351348,37.5657861","128.5438743,36.1495908"
"127.5551986,37.7132842","128.4737608,35.2715203","128.1831993,36.5076578","128.5602944,36.2018943","128.560674,36.2095827","127.1360815,37.5662415","128.5440211,36.1497635"
"127.5560238,37.7137021","128.4714064,35.2714824","128.1823489,36.5091159","128.5606743,36.2028493","128.5605422,36.209958","127.1362194,37.5662969","128.5441543,36.1499202"
"127.5567343,37.7139992","128.469062,35.2714499","128.181849,36.51005","128.5608866,36.2036579","128.560299,36.210648","127.1366026,37.5664252","128.5445044,36.1503309"
"127.5575662,37.7143512","128.4655872,35.2714082","128.1812261,36.5112228","128.5609151,36.2037937","128.5602872,36.2106824","127.1370447,37.56656","128.5447437,36.150611"
"127.5582301,37.7145933","128.4607434,35.2713494","128.1798491,36.5139081","128.5609996,36.2041996","128.5602308,36.2107911","127.1370979,37.5665745","128.5454447,36.1515019"
"127.5591449,37.7149245","128.4603112,35.271342","128.1796033,36.5144062","128.5611745,36.2052916","128.559514,36.2121605","127.137574,37.5667076","128.5462453,36.1525217"
"127.5604353,37.7153511","128.459168,35.2713592","128.1783374,36.5167663","128.5612123,36.2062","128.5588983,36.213035","127.1379213,37.5667745","128.5465619,36.1529247"
"127.5632511,37.7163078","128.4583732,35.2713709","128.1768992,36.5193744","128.5611458,36.2074528","128.5581694,36.213924","127.1384033,37.5668463","128.5467991,36.1534581"
"127.5697705,37.7185664","128.4574777,35.2714204","128.176262,36.5205833","128.5609866,36.2083494","128.5574693,36.2146469","127.1387791,37.5668826","128.5472091,36.1544444"
"127.5710213,37.7189821","128.4573393,35.2714305","128.1761477,36.5208048","128.560674,36.2095827","128.5560868,36.2160745","127.1391482,37.5668945","128.5473454,36.1548326"
"127.5712494,37.7190577","128.4554377,35.2715663","128.175838,36.5214088","128.5605422,36.209958","128.5552133,36.2170586","127.139386,37.5668907","128.5475197,36.1554802"
"127.5715377,37.7191594","128.4549936,35.2715725","128.1751614,36.5227243","128.560299,36.210648","128.5550089,36.2173308","127.1395298,37.5668885","128.547551,36.1557432"
"127.5725457,37.7195157","128.4537899,35.2715893","128.1741614,36.5246159","128.5602872,36.2106824","128.5549412,36.2174207","127.1404007,37.566856","128.5475711,36.1559197"
"127.5728102,37.7196092","128.4535217,35.2715932","128.1737614,36.5253745","128.5602308,36.2107911","128.5545452,36.2180931","127.1408029,37.5668211","128.5475849,36.1560377"
"127.5735287,37.7198639","128.4474195,35.271771","128.1732368,36.5263159","128.559514,36.2121605","128.5541755,36.2189825","127.1416219,37.5667488","128.5476953,36.1569806"
"127.5744333,37.7201616","128.4468746,35.271805","128.1730154,36.5266796","128.5588983,36.213035","128.5540036,36.2196872","127.1418179,37.5667314","128.5479061,36.1586232"
"127.5830239,37.7231078","128.4465474,35.2718454","128.1727709,36.5270749","128.5581694,36.213924","128.5539374,36.220391","127.1429111,37.5666346","128.5479321,36.1588231"
"127.5835052,37.7232724","128.4463037,35.2718789","128.1721665,36.5279609","128.5574693,36.2146469","128.5539493,36.2209408","127.1430697,37.5666207","128.5480835,36.1600866"
"127.5837243,37.723347","128.4453064,35.272058","128.171874,36.5283664","128.5560868,36.2160745","128.554037,36.2215909","127.1443373,37.5665091","128.5481249,36.1603576"
"127.5843941,37.7235755","128.4441522,35.2722681","128.1716122,36.5287077","128.5552133,36.2170586","128.5541744,36.2221324","127.1459085,37.566366","128.5482366,36.1613158"
"127.5845995,37.7236466","128.4423226,35.2727422","128.1707123,36.529791","128.5550089,36.2173308","128.5546415,36.2235248","127.1467218,37.566309","128.5483969,36.1620879"
"127.5850695,37.7238103","128.4414988,35.2729957","128.170616,36.5298934","128.5549412,36.2174207","128.5547023,36.2237442","127.1471783,37.566286","128.5484492,36.1623417"
"127.5859107,37.7241017","128.4414221,35.2730197","128.1701123,36.5304245","128.5545452,36.2180931","128.5550957,36.2250335","127.1474444,37.5662814","128.5484766,36.1624731"
"127.5877134,37.7247187","128.4411822,35.2730982","128.1693842,36.5310921","128.5541755,36.2189825","128.5551608,36.2252412","127.1479336,37.5662874","128.5485741,36.1629491"
"127.590589,37.7257341","128.4397973,35.2736121","128.1692124,36.5312499","128.5540036,36.2196872","128.5552491,36.2255244","127.1482981,37.5663011","128.5486372,36.163183"
"127.5909897,37.7258708","128.439063,35.2739126","128.1691569,36.5312962","128.5539374,36.220391","128.5554897,36.2262849","127.1484758,37.5663079","128.549087,36.1648162"
"127.5917276,37.7261163","128.4374755,35.2746887","128.1683995,36.5319414","128.5539493,36.2209408","128.5564764,36.2294099","127.1488086,37.5663369","128.5497743,36.1666664"
"127.5925166,37.7263779","128.4325059,35.2771985","128.1676869,36.5324746","128.554037,36.2215909","128.5566135,36.2298459","127.1492047,37.5663948","128.5499967,36.1672523"
"127.5942865,37.726966","128.4270148,35.2799989","128.1675803,36.5325437","128.5541744,36.2221324","128.5566623,36.2299996","127.1494943,37.5664425","128.5501131,36.1675587"
"127.5952231,37.7272906","128.4255805,35.2807303","128.1662972,36.5333721","128.5546415,36.2235248","128.5569999,36.231266","127.1496572,37.5664746","128.5503493,36.1681813"
"127.5956159,37.7274264","128.4248137,35.2810842","128.1657549,36.5336988","128.5547023,36.2237442","128.557349,36.2331498","127.1498213,37.5665066","128.5505833,36.1688004"
"127.5962154,37.7276278","128.4248049,35.2810879","128.1654691,36.5338609","128.5550957,36.2250335","128.5577369,36.235841","127.1498937,37.5665212","128.5508991,36.1696325"
"127.5976697,37.7281449","128.4235595,35.281606","128.1651367,36.5340412","128.5551608,36.2252412","128.5579248,36.2371492","127.1499582,37.5665341","128.551362,36.1709915"
"127.5990524,37.7285457","128.4225247,35.2819881","128.1647865,36.5342361","128.5552491,36.2255244","128.5579402,36.2372194","127.150242,37.5666088","128.5515492,36.171858"
"127.6003534,37.7288637","128.4220459,35.2821477","128.1646119,36.5343326","128.5554897,36.2262849","128.5581866,36.2383243","127.1507079,37.5667598","128.5515867,36.172166"
"127.6015521,37.7290844","128.421737,35.2822501","128.1633491,36.5349247","128.5564764,36.2294099","128.5585997,36.2394159","127.151151,37.5669243","128.551593,36.172303"
"127.6022706,37.7292019","128.4213896,35.2823538","128.161962,36.5354914","128.5566135,36.2298459","128.5588147,36.2398432","127.1520742,37.5673326","128.5516188,36.1729014"
"127.6026996,37.729261","128.4193191,35.2829403","128.1606614,36.5359908","128.5566623,36.2299996","128.5591017,36.2404113","127.1521115,37.5673498","128.551625,36.1730329"
"127.6028767,37.7292825","128.4124162,35.2848527","128.1602082,36.5361583","128.5569999,36.231266","128.559112,36.2404328","127.1533647,37.567916","128.5515522,36.1739108"
"127.6038164,37.7293808","128.4109362,35.2852606","128.1596781,36.5363532","128.557349,36.2331498","128.5596278,36.2412982","127.1538856,37.5681527","128.551523,36.1742211"
"127.6048198,37.7294736","128.409259,35.2857285","128.1590823,36.5365729","128.5577369,36.235841","128.5598373,36.2416497","127.1561434,37.5691707","128.5513996,36.1747244"
"127.6053623,37.7295128","128.4082943,35.2859981","128.1581223,36.5369271","128.5579248,36.2371492","128.5617771,36.2448645","127.1562406,37.5692151","128.5513923,36.1747596"
