0
"128.4842003,35.8559052"
"128.4841995,35.8553976"
"128.4842222,35.8552576"
"128.4842579,35.8551906"
"128.4843244,35.8551081"
"128.4845744,35.8549077"
"128.4847817,35.854741"
"128.4848563,35.8546809"
"128.4849591,35.8545835"
"128.4849624,35.8544889"
"128.4849663,35.854359"
"128.4849761,35.8540731"
"128.4849642,35.8540101"
"128.4849581,35.8539651"
"128.4848447,35.8537496"
"128.4847843,35.8536969"
"128.4844358,35.8535465"
"128.4843924,35.853527"
"128.4839236,35.853319"
"128.4837911,35.8532687"
"128.4837928,35.853046"
"128.483782,35.8527089"
"128.4837603,35.8524783"
"128.4835191,35.852492"
"128.4834737,35.8524959"
"128.482841,35.8526409"
"128.4820992,35.8527497"
"128.4813299,35.8528669"
"128.4812127,35.852885"
"128.4810624,35.8529078"
"128.4809386,35.8529251"
"128.4797325,35.853099"
"128.4792967,35.8531449"
"128.4789008,35.853186"
"128.4785025,35.8532172"
"128.4783718,35.8532174"
"128.478167,35.8532236"
"128.4780796,35.8532279"
"128.4777009,35.8532337"
"128.4774994,35.8532353"
"128.476411,35.8532577"
"128.4758242,35.8532661"
"128.4754092,35.8532857"
"128.4752187,35.853289"
"128.4740761,35.85331"
"128.4739798,35.8533126"
"128.4738846,35.853317"
"128.4738591,35.8533181"
"128.4735105,35.8533335"
"128.4734618,35.8533393"
"128.4732914,35.8533506"
"128.4730505,35.8533931"
"128.4729235,35.8534239"
"128.4710894,35.8538616"
"128.4706135,35.8539754"
"128.470247,35.8540703"
"128.4701367,35.8541091"
"128.4700333,35.8541685"
"128.4700419,35.8542361"
"128.4700516,35.854309"
"128.4700648,35.8543874"
"128.4702792,35.8557164"
"128.4704755,35.8569157"
"128.4705477,35.8576598"
"128.470677,35.8585513"
"128.4706517,35.8588364"
"128.4706791,35.8589976"
"128.4707364,35.8593352"
"128.470789,35.8596467"
"128.4708351,35.8600746"
"128.4708376,35.860455"
"128.4708157,35.8607545"
"128.4707751,35.861056"
"128.4707228,35.861308"
"128.4706563,35.861579"
"128.4705213,35.8619515"
"128.4703291,35.8623543"
"128.4700589,35.862809"
"128.4697797,35.8631674"
"128.4694803,35.8635007"
"128.4691659,35.8637863"
"128.4688456,35.864045"
"128.4684097,35.864355"
"128.4673527,35.8650586"
"128.4672527,35.8651253"
"128.4667803,35.8654401"
"128.465154,35.8665134"
"128.4633511,35.8678217"
"128.4633149,35.8678481"
"128.4626505,35.8683222"
"128.4626264,35.8683396"
"128.461816,35.8689285"
"128.4612681,35.8693268"
"128.4609475,35.8695629"
"128.4604298,35.8699845"
"128.460022,35.8703385"
"128.4596165,35.870696"
"128.4593002,35.871015"
"128.4592783,35.8710368"
"128.4592554,35.8710604"
"128.4592192,35.871095"
"128.4591656,35.8711504"
"128.4588738,35.8714764"
"128.4587397,35.871656"
"128.4585021,35.8719761"
"128.4582662,35.8723504"
"128.4581053,35.8726041"
"128.4579093,35.872978"
"128.4576422,35.8736978"
"128.4576369,35.8737159"
"128.45753,35.8740386"
"128.4573804,35.8747746"
"128.4573387,35.8750805"
"128.4573073,35.8756947"
"128.4573227,35.8762347"
"128.4573897,35.8767417"
"128.4575221,35.877342"
"128.4576558,35.8777728"
"128.4578249,35.878206"
"128.4579818,35.8785383"
"128.4581372,35.8788373"
"128.4581701,35.8789011"
"128.458535,35.8794878"
"128.4585474,35.8795084"
"128.4591935,35.8803571"
"128.4594609,35.8806615"
"128.4596135,35.8808279"
"128.4601297,35.8813765"
"128.4607985,35.8820779"
"128.4619405,35.8832562"
"128.462535,35.8838636"
"128.4625911,35.8839217"
"128.4631128,35.8844585"
"128.4637813,35.8851383"
"128.4644982,35.8858728"
"128.464543,35.8859184"
"128.4646194,35.8859998"
"128.4649379,35.8863245"
"128.4650142,35.8864032"
"128.4651578,35.88655"
"128.4655886,35.8869901"
"128.4658118,35.8872182"
"128.4666812,35.8881948"
"128.4670419,35.8886057"
"128.4671407,35.8887176"
"128.4684434,35.8902434"
"128.4694879,35.8914908"
"128.4697946,35.8919301"
"128.4699661,35.8921767"
"128.4703603,35.8927929"
"128.4707426,35.8935237"
"128.4707505,35.8935407"
"128.4708074,35.8936584"
"128.4711371,35.8943427"
"128.4715952,35.8953866"
"128.471801,35.8959043"
"128.472176,35.8968479"
"128.4724547,35.8975335"
"128.4728328,35.8984609"
"128.4731675,35.8991893"
"128.4733897,35.8995941"
"128.4734758,35.8997494"
"128.4737166,35.9001442"
"128.4739242,35.9004454"
"128.4742668,35.9009123"
"128.4746289,35.9013421"
"128.4749445,35.9016903"
"128.4753284,35.9020884"
"128.4756673,35.9024372"
"128.4762922,35.9029713"
"128.4765305,35.9031578"
"128.4771187,35.9035903"
"128.4776071,35.9039235"
"128.4785021,35.9044355"
"128.478908,35.9046404"
"128.4797238,35.9050169"
"128.4801315,35.9051858"
"128.4803587,35.9052795"
"128.4809219,35.9054805"
"128.481556,35.90568"
"128.4822855,35.9058778"
"128.4830066,35.9060323"
"128.4837152,35.9061609"
"128.4847412,35.9063283"
"128.4865125,35.9066311"
"128.4868079,35.9066791"
"128.4877862,35.9068406"
"128.4880475,35.9068222"
"128.4882681,35.9068294"
"128.4886124,35.9068022"
"128.4889186,35.9067402"
"128.489263,35.9066337"
"128.4896445,35.9064737"
"128.4898692,35.9063627"
"128.4903507,35.9061406"
"128.490823,35.9059861"
"128.4911228,35.9059404"
"128.4913712,35.9059545"
"128.49145,35.9059611"
"128.491591,35.9059888"
"128.4918068,35.9060528"
"128.491994,35.9061351"
"128.4922243,35.9062964"
"128.4924051,35.9064824"
"128.4925134,35.9066402"
"128.4925588,35.9067264"
"128.4925873,35.9067875"
"128.4926314,35.9069458"
"128.4926449,35.9071422"
"128.4926357,35.9072901"
"128.492585,35.9074916"
"128.4925646,35.9075423"
"128.4925388,35.9076056"
"128.4924232,35.9077616"
"128.4923753,35.9078269"
"128.4922584,35.9079649"
"128.4918566,35.9084407"
"128.491324,35.9090978"
"128.4908959,35.9096062"
"128.4906771,35.9099236"
"128.490464,35.910258"
"128.4895609,35.9120424"
"128.4893038,35.9123114"
"128.4890117,35.9128827"
"128.4878993,35.9150493"
"128.4870871,35.9166662"
"128.4860998,35.9186496"
"128.4858705,35.9191086"
"128.4855617,35.9196746"
"128.4855335,35.9197298"
"128.4847105,35.9212846"
"128.4846748,35.9213579"
"128.483836,35.9229867"
"128.4835123,35.9236159"
"128.4821356,35.9262985"
"128.4820121,35.926533"
"128.4819135,35.9267106"
"128.4812239,35.9279577"
"128.4805992,35.9288075"
"128.4799873,35.9294328"
"128.4793366,35.9299745"
"128.4784868,35.9305494"
"128.4778499,35.9308576"
"128.4771114,35.9311999"
"128.4752866,35.931908"
"128.4734498,35.9326324"
"128.4705934,35.9337456"
"128.4698994,35.9340162"
"128.4673503,35.9350646"
"128.4668123,35.9353159"
"128.4665504,35.9354713"
"128.4664844,35.9355133"
"128.4660817,35.9357645"
"128.4658101,35.9359443"
"128.4655332,35.9361485"
"128.4651991,35.936391"
"128.4644621,35.9370496"
"128.4638743,35.9376665"
"128.4637125,35.9378499"
"128.4630368,35.9387227"
"128.4627139,35.9391544"
"128.4625241,35.9394074"
"128.4625,35.9394374"
"128.4619618,35.9401242"
"128.4617872,35.9403573"
"128.4602621,35.9423998"
"128.458949,35.9441161"
"128.4583373,35.9449666"
"128.4577997,35.9457995"
"128.4573741,35.9466413"
"128.4569866,35.9476992"
"128.456737,35.9486992"
"128.4563245,35.9505408"
"128.4559741,35.9523747"
"128.4558377,35.9530177"
"128.4555868,35.9541935"
"128.4551937,35.95608"
"128.4544348,35.959732"
"128.4540367,35.9616663"
"128.4538239,35.9625993"
"128.453549,35.9634408"
"128.4532368,35.9641249"
"128.4530869,35.9643911"
"128.4526364,35.9651078"
"128.4521121,35.9656827"
"128.4515619,35.9662244"
"128.4510742,35.9666159"
"128.4505242,35.9669908"
"128.4497997,35.9674329"
"128.4469496,35.968925"
"128.4447366,35.9700991"
"128.4414619,35.9718162"
"128.4409395,35.9720935"
"128.4389468,35.9731531"
"128.4363334,35.9745331"
"128.4349961,35.9753116"
"128.4345621,35.9755665"
"128.4341594,35.9758446"
"128.4339119,35.9760161"
"128.4331625,35.976616"
"128.4331054,35.9766688"
"128.4328739,35.9768833"
"128.4326501,35.977096"
"128.4324132,35.9773233"
"128.4321686,35.9775533"
"128.4311539,35.9787061"
"128.4307965,35.9791588"
"128.43065,35.979333"
"128.4299554,35.9804518"
"128.4294875,35.9814147"
"128.4291062,35.9823841"
"128.4288374,35.9833915"
"128.4286558,35.9843656"
"128.42861,35.9846274"
"128.4283046,35.9870595"
