0,1
"126.7324681,37.4362181","127.0116479,37.5081851"
"126.7324567,37.4362253","127.0118422,37.5082337"
"126.7323713,37.436286","127.0120229,37.508284"
"126.7323209,37.4363524","127.012425,37.508402"
"126.7322742,37.4373832","127.0129286,37.5085483"
"126.7322597,37.4385855","127.0130551,37.5085848"
"126.7322646,37.4390975","127.0144215,37.5090042"
"126.7322628,37.4391642","127.0154748,37.5091915"
"126.7322639,37.4392769","127.0155811,37.5091955"
"126.7322662,37.4394959","127.0156026,37.5091965"
"126.7322668,37.4395464","127.0156695,37.5091878"
"126.7322642,37.4396951","127.0157556,37.5091647"
"126.7322642,37.4398015","127.0158373,37.5091209"
"126.7322643,37.4400133","127.0159262,37.509032"
"126.7322563,37.4405784","127.0160037,37.5089359"
"126.7321721,37.4424013","127.0160496,37.5088351"
"126.7320894,37.4428559","127.0162999,37.5082827"
"126.7320747,37.4434156","127.016441,37.5079804"
"126.7320746,37.4435319","127.0166786,37.5074568"
"126.7320694,37.4438221","127.0175154,37.5052447"
"126.7320625,37.4444944","127.0177058,37.5050138"
"126.7320781,37.4446279","127.0181718,37.503798"
"126.7321186,37.4447544","127.0183893,37.5032301"
"126.7321867,37.4449567","127.0185171,37.5028944"
"126.7322586,37.4451032","127.0185343,37.5028503"
"126.732283,37.4451539","127.0185355,37.5028485"
"126.7324402,37.4454785","127.0187173,37.5023734"
"126.7325033,37.4456078","127.0193449,37.5008328"
"126.7327779,37.4461702","127.0196365,37.4999993"
"126.7328079,37.4462299","127.0197491,37.4997158"
"126.733141,37.4469297","127.0203423,37.4982499"
"126.7332029,37.4470662","127.0207059,37.4972942"
"126.7334237,37.4474813","127.0211282,37.4961836"
"126.7336531,37.4479281","127.0212789,37.4957876"
"126.733714,37.4480574","127.0221844,37.493409"
"126.7338059,37.4482491","127.0230472,37.4911402"
"126.7338402,37.4483196","127.0231738,37.4908072"
"126.7339272,37.4483184","127.0231784,37.4907964"
"126.7347054,37.4482828","127.0235385,37.4898388"
"126.7347371,37.4482812","127.0238284,37.4890792"
"126.7354543,37.4482426","127.0240451,37.4884446"
"126.7356013,37.4482346","127.0243799,37.4875581"
"126.7360945,37.448208","127.0245317,37.4871558"
"126.736496,37.4481926","127.0252024,37.4853837"
"126.7366001,37.448186","127.0257161,37.483922"
"126.7369846,37.4481723","127.0257794,37.4837447"
"126.7373296,37.4481547","127.0258163,37.4836403"
"126.7387084,37.4480879","127.0259706,37.4832019"
"126.738731,37.4480862","127.0259752,37.4831893"
"126.7389018,37.4480765","127.0260547,37.4829634"
"126.7398587,37.4480358","127.0263358,37.4821605"
"126.7400859,37.4480327","127.0264141,37.4819373"
"126.7402997,37.4480242","127.0264452,37.4818536"
"126.7404558,37.4480117","127.0267282,37.4810895"
"126.7444221,37.4476432","127.0272172,37.4797709"
"126.7444903,37.4476067","127.0278864,37.4780331"
"126.7445575,37.4475584","127.0283187,37.4769126"
"126.7446591,37.4474617","127.0285808,37.4762475"
"126.7446763,37.4474366","127.0290494,37.4752741"
"126.7447281,37.4473396","127.0295246,37.4745243"
"126.7446732,37.4471815","127.0300117,37.4738583"
"126.7442499,37.4459908","127.0301404,37.4737092"
"126.7439337,37.4452857","127.0303683,37.4734478"
"126.7438987,37.4448294","127.030407,37.4734029"
"126.7437139,37.4444353","127.030702,37.4730616"
"126.7436129,37.4442498","127.0311745,37.4725551"
"126.7434375,37.4439287","127.0318497,37.471833"
"126.7432625,37.4435743","127.0323404,37.4713095"
"126.7431449,37.4433455","127.0338622,37.4697246"
"126.7428367,37.4427414","127.0352864,37.4682087"
"126.7422123,37.441891","127.0357371,37.467731"
"126.7421094,37.4417822","127.0359602,37.467493"
"126.7420479,37.4417151","127.0371316,37.4662411"
"126.7419058,37.4415655","127.0387923,37.4644845"
"126.7407501,37.4402574","127.0393762,37.4638675"
"126.7404275,37.4398542","127.0395116,37.4637238"
"126.7403315,37.4397346","127.0395708,37.463661"
"126.7401336,37.4394062","127.0400545,37.4631581"
"126.7399941,37.4391186","127.0405519,37.4626255"
"126.73993,37.4389713","127.0405732,37.4624751"
"126.7398175,37.4386966","127.0405941,37.4623868"
"126.7394995,37.4376165","127.0405992,37.4622832"
"126.7391549,37.4361523","127.0405872,37.4622083"
"126.7390898,37.4358797","127.0405492,37.4621415"
"126.7389517,37.4353434","127.0404874,37.4620826"
"126.7389138,37.4351746","127.040412,37.4620247"
"126.7387371,37.4344325","127.040299,37.4619999"
"126.7387273,37.4343919","127.0401871,37.4619913"
"126.7384829,37.4334115","127.0400616,37.4619909"
"126.7384248,37.4331271","127.0397945,37.462034"
"126.7383409,37.432703","127.0394617,37.4620868"
"126.7381687,37.4316265","127.0393211,37.4621502"
"126.738042,37.4307496","127.039212,37.4622507"
"126.7380141,37.4305971","127.0391501,37.462374"
"126.737993,37.4304527","127.0391382,37.4624695"
"126.7378429,37.4294224","127.0391469,37.4625362"
"126.7377816,37.4290011","127.0391645,37.4626138"
"126.7377445,37.4287602","127.0391935,37.4626761"
"126.737699,37.428458","127.0393103,37.4628127"
"126.7374857,37.426863","127.0398914,37.463189"
"126.7373802,37.4256806","127.0402316,37.4634103"
"126.7373377,37.4250773","127.0403408,37.463481"
"126.737363,37.4242546","127.040488,37.4636483"
"126.7374542,37.4233944","127.040756,37.4638188"
"126.7376443,37.422149","127.041926,37.4646274"
"126.7376611,37.4220545","127.0423686,37.464931"
"126.7378361,37.4209541","127.0429117,37.4652396"
"126.7378876,37.4206714","127.0429862,37.4652669"
"126.7379116,37.4205328","127.0430359,37.4652734"
"126.7379681,37.4201924","127.0431231,37.4652549"
"126.7380657,37.4196009","127.0432467,37.4651904"
"126.7381792,37.4189878","127.0434057,37.4650928"
"126.7382999,37.4182332","127.0435661,37.4649285"
"126.7383368,37.4180496","127.044875,37.4637212"
"126.7383548,37.4179424","127.0452759,37.4634325"
"126.73857,37.4166666","127.0456119,37.4632247"
"126.7386244,37.4163163","127.045843,37.4631579"
"126.7388743,37.4147369","127.0460859,37.4630075"
"126.7388792,37.4147027","127.04695,37.4625916"
"126.7389009,37.4145659","127.0491167,37.4616246"
"126.7390101,37.413941","127.0498662,37.4612904"
"126.7390596,37.4136241","127.0499943,37.4612359"
"126.7392493,37.4121912","127.0500498,37.4612118"
"126.7395167,37.410328","127.0502686,37.4611153"
"126.7396288,37.4096311","127.0503163,37.4610938"
"126.7398502,37.4080705","127.0505203,37.4610062"
"126.7402735,37.4049878","127.0520768,37.4603379"
"126.740305,37.404778","127.0540233,37.4595016"
"126.7403947,37.4041675","127.0541276,37.4594569"
"126.7404336,37.4038955","127.0552963,37.4589593"
"126.7404495,37.4037829","127.0554765,37.4588879"
"126.7405846,37.4029293","127.0556817,37.4588048"
"126.7408633,37.401516","127.0559786,37.4586833"
"126.7411763,37.4003904","127.0563051,37.4585439"
"126.7413211,37.399919","127.0580337,37.4578203"
"126.7418547,37.398546","127.0582593,37.4577256"
"126.7421057,37.3979672","127.0593009,37.4572896"
"126.7426323,37.3969385","127.0593055,37.4572878"
"126.7431128,37.3961231","127.059607,37.4571592"
"126.7433828,37.3956724","127.0597623,37.4570967"
"126.743909,37.3949114","127.0598835,37.4570475"
"126.7445485,37.3940096","127.0604117,37.4568242"
"126.7450982,37.393374","127.0617243,37.4562693"
"126.7455382,37.3928748","127.0626504,37.4558788"
"126.745697,37.3926955","127.0627886,37.4558198"
"126.7462276,37.3921662","127.0630833,37.4556974"
"126.7464615,37.3919325","127.0635922,37.4554866"
"126.7474864,37.3910079","127.0636828,37.4554599"
"126.7479123,37.3906663","127.0637248,37.4554465"
"126.7488922,37.389937","127.0637825,37.4554287"
"126.7496111,37.3894467","127.0640611,37.4553549"
"126.75,37.3891914","127.0645285,37.4552773"
"126.7506014,37.3888067","127.0647761,37.4552728"
"126.7507401,37.3887147","127.0649831,37.4552727"
"126.7508628,37.3886434","127.0650215,37.4552728"
"126.7518104,37.3880897","127.0655435,37.4553361"
"126.7524226,37.3877591","127.0659061,37.455405"
"126.7526317,37.3876379","127.0661509,37.4554843"
"126.7533198,37.3872762","127.0662424,37.4555135"
"126.7569276,37.3854656","127.0673089,37.4558581"
"126.7577245,37.3850659","127.0679645,37.4560768"
"126.757804,37.3850285","127.0689914,37.4564276"
"126.7587504,37.3845865","127.0692002,37.4564987"
"126.7599132,37.3839718","127.0695501,37.4566081"
"126.761418,37.3831439","127.0705207,37.4569181"
"126.7623745,37.382591","127.0707239,37.4569838"
"126.7633183,37.3819443","127.0708299,37.4570184"
"126.7639211,37.3814081","127.0709644,37.457027"
"126.7644225,37.3809633","127.0711542,37.4570691"
"126.7649944,37.3803458","127.0717267,37.4571911"
"126.7650184,37.3803189","127.0717493,37.4571957"
"126.7651246,37.3801997","127.0719752,37.4572389"
"126.7654625,37.3797159","127.072776,37.4573914"
"126.7655118,37.3796414","127.0732167,37.4574326"
"126.7656722,37.3794036","127.0734847,37.4574318"
"126.7660117,37.3788748","127.0737415,37.4574066"
"126.7663866,37.3781912","127.0740267,37.4573617"
"126.7668652,37.3769484","127.0744083,37.4572603"
"126.7670236,37.3762202","127.0746961,37.4571604"
"126.7670727,37.3759375","127.0750237,37.4570146"
"126.7671175,37.3755114","127.0755489,37.4567163"
"126.7671381,37.3751321","127.0759872,37.4563916"
"126.7671399,37.3750645","127.0762245,37.4562077"
"126.7671581,37.3742443","127.0763964,37.456001"
"126.7670886,37.3727936","127.0766355,37.4557188"
"126.7670496,37.3723914","127.0768417,37.4554293"
"126.7667934,37.368074","127.0769595,37.4552062"
"126.7667498,37.367341","127.0773606,37.4544451"
"126.7667723,37.3668778","127.0775855,37.4538519"
"126.7667936,37.3665543","127.0777393,37.4536568"
"126.7668759,37.3661006","127.0777749,37.4535578"
"126.7671712,37.3651181","127.0779493,37.4529077"
"126.7673079,37.3647593","127.0779865,37.4525247"
"126.767392,37.3645931","127.0780239,37.451491"
"126.7674173,37.3645427","127.0779368,37.4506993"
"126.7676571,37.3641566","127.0778246,37.4501499"
"126.7676834,37.3641153","127.077524,37.449316"
"126.7681122,37.3634582","127.0766139,37.4468989"
"126.7682732,37.3632708","127.0760425,37.4451905"
"126.7685599,37.3629391","127.0759332,37.444515"
"126.7685804,37.3629194","127.0757478,37.4433254"
"126.7691127,37.3624098","127.0756997,37.4428259"
"126.7694736,37.3621064","127.0757036,37.4421472"
"126.7699626,37.3617516","127.0756943,37.441591"
"126.7703456,37.3615088","127.0758052,37.4407558"
"126.7705488,37.3613893","127.075919,37.4400297"
"126.7711936,37.3610471","127.0761858,37.4390266"
"126.7719116,37.3607117","127.0765898,37.4377364"
"126.7732467,37.3602053","127.0767101,37.4374502"
"126.7743551,37.3597911","127.0768121,37.4372081"
"126.7745115,37.3597326","127.0769492,37.4369508"
"126.7749838,37.3595805","127.0770269,37.4368068"
"126.7771505,37.3587834","127.0772622,37.436366"
"126.7778511,37.3585019","127.0785117,37.4346831"
"126.7790616,37.3579099","127.0792373,37.4338916"
"126.7793326,37.3577953","127.0799749,37.4331749"
"126.7794844,37.3577421","127.0811397,37.4322641"
"126.7801007,37.3575277","127.0812588,37.4321852"
"126.7801947,37.3575013","127.0818387,37.4317691"
"126.782826,37.3567574","127.0820746,37.4316266"
"126.7836344,37.3565288","127.0827109,37.4312358"
"126.7859107,37.3558269","127.083399,37.4308624"
"126.7880465,37.3551674","127.0836982,37.4307183"
"126.7897607,37.3546747","127.0841028,37.4305232"
"126.7902883,37.3545228","127.0848994,37.4301745"
"126.7915926,37.3541467","127.0867666,37.4293563"
"126.7974436,37.3524636","127.0905016,37.4277901"
"126.7982087,37.3522653","127.0913773,37.4274272"
"126.7997405,37.3518309","127.0936354,37.426402"
"126.8006552,37.3515713","127.0944738,37.4260236"
"126.8017369,37.3513244","127.0948998,37.4258312"
"126.8040024,37.3508916","127.0953077,37.4256478"
"126.8041099,37.350876","127.095489,37.4255655"
"126.804942,37.350752","127.0967953,37.424976"
"126.8052676,37.3507115","127.0976405,37.4245949"
"126.8071063,37.3505195","127.0979203,37.4244642"
"126.8090699,37.3503877","127.0980577,37.4243439"
"126.8114189,37.3503284","127.0988985,37.4239394"
"126.8118119,37.350318","127.0995693,37.4236081"
"126.8130247,37.3503044","127.1000318,37.4233537"
"126.8154175,37.3502668","127.1004218,37.4231207"
"126.8156704,37.3502674","127.100912,37.42276"
"126.8170244,37.350241","127.1012966,37.4224791"
"126.8172345,37.3502368","127.1013929,37.4224281"
"126.8182937,37.3502159","127.101488,37.4223951"
"126.8184993,37.3502053","127.1015809,37.4223638"
"126.8197735,37.3501433","127.10166,37.4223524"
"126.8206403,37.3500545","127.1017155,37.4223462"
"126.8211739,37.3499836","127.1018307,37.4223547"
"126.8214034,37.3499435","127.1018918,37.4223468"
"126.8217031,37.3498911","127.1019607,37.4223435"
"126.8222371,37.3497752","127.1021541,37.4223288"
"126.8227271,37.3496437","127.102258,37.4223282"
"126.8232163,37.3494834","127.1027836,37.42233"
"126.8241844,37.3491761","127.1031429,37.4223312"
"126.8251842,37.3488582","127.1032107,37.4223323"
"126.8262816,37.3484913","127.10383,37.4223425"
"126.8270641,37.3482326","127.1051692,37.4223578"
"126.8273505,37.3481387","127.1053489,37.4223575"
"126.8285859,37.3477383","127.1055534,37.4223609"
"126.8292764,37.3475376","127.1058145,37.4223654"
"126.8292854,37.3475349","127.1084148,37.4224128"
"126.8295492,37.347458","127.1085368,37.4224132"
"126.8307061,37.3472473","127.1086973,37.4224182"
"126.8320961,37.3471019","127.1087911,37.4224213"
"126.8332794,37.3470906","127.1091708,37.4224207"
"126.8341054,37.3471349","127.1102303,37.4223178"
"126.834773,37.3472243","127.1108895,37.4222542"
"126.8350447,37.3472727","127.1122385,37.4221189"
"126.8356478,37.3473806","127.1122871,37.4221146"
"126.8359747,37.3474374","127.1124997,37.4220991"
"126.836039,37.3474495","127.1129315,37.4220779"
"126.8365057,37.3475333","127.113092,37.4220731"
"126.8380921,37.3479072","127.1132006,37.4220698"
"126.8383174,37.3479571","127.1137182,37.4220625"
"126.8397395,37.3482779","127.114428,37.4220531"
"126.8406353,37.3484758","127.1163609,37.4219891"
"126.8416295,37.3486598","127.1179186,37.4219373"
"126.8421223,37.3487292","127.1182461,37.4219771"
"126.842919,37.3487859","127.1183353,37.4219873"
"126.8437396,37.3488049","127.1199022,37.4218905"
"126.8443325,37.3487938","127.1201419,37.421876"
"126.8446035,37.3487835","127.1205478,37.4218493"
"126.8446961,37.3487795","127.1208937,37.4218306"
"126.8451593,37.3487497","127.1213334,37.4218068"
"126.8455877,37.348698","127.1225001,37.4217438"
"126.8460637,37.348624","127.1228415,37.421726"
"126.8467173,37.3485023","127.1230744,37.4217105"
"126.8475356,37.3482751","127.1231106,37.4217079"
"126.8486743,37.3479371","127.1236136,37.4216798"
"126.8499244,37.3475158","127.1244185,37.4216337"
"126.8502641,37.3473987","127.124717,37.4216166"
"126.8512493,37.347058","127.1247181,37.4216166"
"126.8522231,37.3467325","127.1249996,37.4215994"
"126.8549744,37.3458245","127.1252562,37.4215831"
"126.855519,37.3456445","127.1257335,37.4215134"
"126.8566941,37.3452687","127.1273353,37.4214437"
"126.8574753,37.3450107","127.1278722,37.4214282"
"126.8595064,37.3443394","127.1280123,37.4214287"
"126.860775,37.3439938","127.1281163,37.421429"
"126.8610375,37.3439267","127.1284621,37.4214328"
"126.8620794,37.3436682","127.1288372,37.4214547"
"126.8629674,37.3434675","127.1299293,37.4216195"
"126.8637138,37.3433156","127.1306303,37.4217776"
"126.8649564,37.3430924","127.1321242,37.422278"
"126.8653069,37.3430294","127.1323825,37.4223852"
"126.8659604,37.3429139","127.132484,37.422427"
"126.8673082,37.3426741","127.1337292,37.4229401"
"126.8680048,37.3425373","127.1379124,37.4247377"
"126.8683329,37.3424489","127.1393653,37.4253326"
"126.869023,37.3422741","127.1401519,37.4255675"
"126.8695993,37.342087","127.140555,37.4256598"
"126.8702504,37.3418425","127.1414968,37.4258294"
"126.8709496,37.3415281","127.1418888,37.4258675"
"126.8718241,37.3410415","127.1423169,37.4259112"
"126.8724158,37.3406246","127.1428457,37.4259407"
"126.8729338,37.3402388","127.1432854,37.4259331"
"126.8739022,37.339439","127.143585,37.4259177"
"126.8740956,37.3392616","127.1444025,37.4258364"
"126.875,37.3384326","127.1452371,37.4257406"
"126.877349,37.3361411","127.1464156,37.4255711"
"126.8781667,37.335408","127.1467628,37.4255144"
"126.8787069,37.3349232","127.147774,37.425348"
"126.8798434,37.3339863","127.149003,37.4250218"
"126.8806072,37.3333567","127.1495272,37.4248232"
"126.8806367,37.3333325","127.1502951,37.4244676"
"126.880656,37.3333173","127.150797,37.4242158"
"126.8815289,37.3325935","127.1515463,37.4237187"
"126.8827886,37.3316329","127.1518139,37.4235347"
"126.8835179,37.3310643","127.1521543,37.4232572"
"126.8840338,37.3306452","127.1522847,37.4231485"
"126.8849118,37.3299782","127.1525582,37.4229005"
"126.8852242,37.3297392","127.1527274,37.4227469"
"126.8852833,37.3296917","127.1535281,37.4218848"
"126.8860639,37.3290621","127.1536996,37.4217005"
"126.8866365,37.3286","127.1545787,37.4207594"
"126.8875153,37.3278311","127.1548172,37.420505"
"126.8881779,37.327264","127.1564141,37.4187637"
"126.8888526,37.3267429","127.1566243,37.4185299"
"126.8891888,37.3264931","127.1575846,37.4175835"
"126.8901994,37.3257412","127.158343,37.4168349"
"126.8906617,37.3253866","127.1585189,37.4166659"
"126.8908228,37.3252784","127.1590701,37.4162304"
"126.8916409,37.3247481","127.1597404,37.4157005"
"126.8925968,37.3242031","127.160577,37.4151224"
"126.893314,37.3238607","127.1612546,37.4147079"
"126.893622,37.3237334","127.162707,37.4139026"
"126.8938519,37.3236381","127.1637318,37.4134161"
"126.8941225,37.3235259","127.1643036,37.4131717"
"126.894272,37.3234645","127.1650643,37.4128673"
"126.8948449,37.3232484","127.1662018,37.4124532"
"126.8955218,37.3230049","127.16702,37.4121914"
"126.8975883,37.3224529","127.1689942,37.4116679"
"126.8986744,37.3222665","127.1706534,37.4113345"
"126.8997374,37.3221493","127.1729507,37.4108163"
"126.9001677,37.3221082","127.174639,37.4102774"
"126.9004366,37.3220825","127.1768505,37.4094659"
"126.9006578,37.3220773","127.1770893,37.4093773"
"126.9014966,37.3220545","127.1773405,37.4092861"
"126.9025743,37.3220717","127.178398,37.4088139"
"126.9035898,37.3221111","127.1799478,37.4081241"
"126.903909,37.322146","127.1825237,37.4068808"
"126.9043972,37.3222053","127.1838868,37.4062508"
"126.909804,37.322866","127.185668,37.4053533"
"126.9134372,37.3232996","127.1884202,37.4040472"
"126.9137663,37.3233544","127.1888978,37.4038529"
"126.9148992,37.3235412","127.1893709,37.4036603"
"126.9162492,37.3238246","127.1904006,37.4033052"
"126.917862,37.3242661","127.1912545,37.4030857"
"126.9188934,37.324593","127.1917895,37.4029546"
"126.918899,37.3245948","127.1922622,37.4028585"
"126.9205288,37.3251923","127.1927405,37.4027795"
"126.9216116,37.3255915","127.1928999,37.4027529"
"126.9224928,37.3259221","127.193204,37.4027023"
"126.9227066,37.3260061","127.1937162,37.402618"
"126.9227505,37.3260225","127.1941774,37.4025633"
"126.9248292,37.3268151","127.1943718,37.4025439"
"126.9253121,37.3269869","127.1949393,37.4024859"
"126.9255531,37.3270701","127.1952353,37.402475"
"126.928275,37.3280414","127.1953879,37.4024672"
"126.9283865,37.3280771","127.1965609,37.4024252"
"126.9285419,37.3281256","127.1974026,37.4024436"
"126.9288369,37.3282217","127.1993006,37.4024863"
"126.9293616,37.3283829","127.2016448,37.4025499"
"126.9304116,37.3286493","127.2021679,37.4025683"
"126.9305244,37.3286688","127.2044185,37.40261"
"126.9312368,37.3287912","127.2054251,37.4026288"
"126.9319665,37.3288785","127.2059628,37.402649"
"126.9323523,37.3289074","127.2061605,37.4026577"
"126.9325972,37.3289158","127.2065379,37.4026559"
"126.9328589,37.328927","127.2067583,37.4026546"
"126.9335623,37.3289078","127.2077471,37.4026066"
"126.934749,37.3288666","127.2085981,37.4025411"
"126.9362249,37.3287826","127.2095907,37.4024092"
"126.9373033,37.3287247","127.2105981,37.402217"
"126.937808,37.3286973","127.2115662,37.4019778"
"126.9415028,37.3284985","127.2119939,37.4018337"
"126.9423158,37.3284546","127.2124577,37.401678"
"126.9448431,37.3283042","127.2127881,37.4015499"
"126.9450678,37.3282908","127.2134818,37.4012821"
"126.9459103,37.3282326","127.2144427,37.4008319"
"126.9471503,37.3281473","127.2152455,37.400376"
"126.9481851,37.3280323","127.2156622,37.4001291"
"126.9487987,37.3279405","127.2159521,37.3999576"
"126.9505042,37.3276311","127.2170156,37.3992652"
"126.9515511,37.3273989","127.2184256,37.3983735"
"126.9524119,37.3271496","127.2194807,37.3977937"
"126.9533529,37.3268854","127.2203363,37.3974081"
"126.9547581,37.3264349","127.2209665,37.3971636"
"126.9556172,37.3261026","127.2220081,37.3968956"
"126.956147,37.3258806","127.2232358,37.3966731"
"126.9576192,37.3252077","127.2237478,37.396613"
"126.9581378,37.3249712","127.2253664,37.3964248"
"126.95971,37.3241933","127.2258739,37.3963656"
"126.9601099,37.3239941","127.2268698,37.3962183"
"126.9603013,37.3238985","127.2275242,37.3961215"
"126.9636752,37.3222788","127.2293772,37.3957779"
"126.9654215,37.3214502","127.2307408,37.3954637"
"126.9656174,37.3213573","127.2311661,37.3953412"
"126.9660226,37.3211951","127.2333645,37.3947197"
"126.9665082,37.3209918","127.2337592,37.3946124"
"126.9669712,37.3207992","127.2345983,37.3943835"
"126.9675448,37.3206026","127.2348629,37.3943111"
"126.9681341,37.3204213","127.2349975,37.3942727"
"126.9698594,37.3199982","127.2380474,37.3934213"
"126.9701689,37.3199563","127.2396543,37.392967"
"126.9712116,37.3198249","127.2405928,37.3927338"
"126.9712917,37.3198207","127.2410032,37.3926491"
"126.9723124,37.3197658","127.2416611,37.3925405"
"126.9735559,37.3198056","127.2420126,37.3924827"
"126.9750078,37.3198968","127.2422737,37.3924373"
"126.9765835,37.3200372","127.2431667,37.3923077"
"126.9770256,37.3200815","127.2440437,37.3921996"
"126.9771339,37.3200901","127.2454269,37.3920854"
"126.9772749,37.3201015","127.2488393,37.3918818"
"126.9784187,37.320194","127.2499998,37.3918058"
"126.9791599,37.3202423","127.252723,37.3916276"
"126.9800287,37.3202777","127.2542,37.3914901"
"126.9805117,37.3202843","127.255321,37.3913744"
"126.9810286,37.3202911","127.2562998,37.3912484"
"126.9812035,37.3202937","127.2572379,37.3910935"
"126.9820534,37.3202821","127.2574877,37.3910498"
"126.9832106,37.3202312","127.2594421,37.3907077"
"126.9843015,37.3201386","127.2609603,37.3903944"
"126.9849376,37.3200504","127.2624097,37.390043"
"126.9855905,37.3199586","127.2635505,37.3897443"
"126.9861352,37.3198618","127.2645884,37.389448"
"126.9863725,37.3198114","127.2670524,37.3886615"
"126.986394,37.319807","127.2680147,37.3883524"
"126.9867433,37.3197328","127.2715009,37.3872243"
"126.9873107,37.3196118","127.274745,37.3861831"
"126.9885746,37.3192982","127.2821815,37.3837913"
"126.9893719,37.3190609","127.2824834,37.3836945"
"126.990088,37.3188062","127.283778,37.3832633"
"126.9902011,37.3187662","127.284306,37.3830984"
"126.9911188,37.3184204","127.2859262,37.3825939"
"126.9919834,37.3180735","127.2867707,37.3823376"
"126.9931209,37.3175862","127.2873732,37.3821836"
"126.9972105,37.3156188","127.2878253,37.3820691"
"126.9973826,37.3155384","127.2885827,37.381892"
"126.9980064,37.3152436","127.2889714,37.3818115"
"126.9985352,37.3149745","127.2891466,37.3817749"
"126.9988545,37.3148127","127.2908043,37.3815579"
"126.9992192,37.3146267","127.2924566,37.3812579"
"126.9999992,37.314247","127.2934116,37.3810469"
"127.0010171,37.313742","127.2935936,37.3810057"
"127.0022117,37.3131494","127.2940254,37.3809064"
"127.0042268,37.3121889","127.2941067,37.3808876"
"127.0047996,37.3119163","127.2947533,37.3807157"
"127.0056745,37.3115243","127.2952892,37.3805517"
"127.0060728,37.3113646","127.2962638,37.380209"
"127.0063104,37.3112691","127.2967126,37.3800539"
"127.0065242,37.3111826","127.2970937,37.3798959"
"127.0076369,37.3108411","127.2975449,37.3797038"
"127.0083998,37.3106577","127.2981997,37.3794128"
"127.0084879,37.3106427","127.2983252,37.3793554"
"127.0093499,37.3104994","127.2994075,37.3788533"
"127.0100624,37.3104329","127.3004855,37.3782656"
"127.0108493,37.310383","127.3006382,37.3781821"
"127.011725,37.3103911","127.3007264,37.3781353"
"127.0126995,37.3104582","127.3008972,37.3780419"
"127.0130232,37.3105001","127.3009187,37.3780284"
"127.0133998,37.3105494","127.3009549,37.378005"
"127.0141246,37.3106741","127.3011111,37.3779061"
"127.0147995,37.3108409","127.3015783,37.3776095"
"127.0148411,37.3108528","127.3019031,37.3774027"
"127.0158369,37.3111327","127.3033457,37.3764307"
"127.0163743,37.3112837","127.3038549,37.3760827"
"127.0166367,37.3113577","127.3044431,37.3757285"
"127.0183489,37.3118497","127.3053278,37.3751883"
"127.0191341,37.3120683","127.3060584,37.3748064"
"127.0196309,37.3122064","127.3069506,37.3743914"
"127.021893,37.3128393","127.307732,37.3740339"
"127.022107,37.3128988","127.3084375,37.3737367"
"127.0229902,37.3131421","127.3086105,37.3736739"
"127.0233958,37.3132537","127.3095454,37.3733392"
"127.0240024,37.3133418","127.3105175,37.373019"
"127.0246554,37.3134075","127.3111991,37.3728118"
"127.025171,37.3134357","127.3122671,37.3725467"
"127.0258007,37.3134301","127.3126705,37.3724518"
"127.026171,37.3134091","127.3139485,37.3721996"
"127.027105,37.3133065","127.3145824,37.3720889"
