0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"127.6844991,36.2808994","126.9162104,37.6784271","127.2774386,37.6196389","127.2677875,37.6079956","127.2472498,37.5993339","127.2472498,37.5993339","127.2864772,37.2394184","127.1082684,37.4166661","127.1226962,37.4396331","127.1408459,37.6191454","127.2937117,36.2708575","127.1408459,37.6191454","127.1096236,37.5299018","126.8703462,37.3393039","126.9012608,37.2880351","127.1077831,37.5295154","126.9937656,37.4031117","127.1096236,37.5299018","127.1077831,37.5295154","128.5501608,35.9519842","127.1941774,37.4025633","126.8040348,37.6253757","127.9645411,37.5006259","126.8040348,37.6253757","127.6844991,36.2808994","126.8040348,37.6253757"
"127.6856115,36.2809166","126.9169844,37.6787897","127.2776283,37.6198862","127.2688866,37.6086666","127.2476818,37.5995448","127.2476818,37.5995448","127.2870368,37.2392833","127.1085421,37.4172709","127.1227069,37.4397719","127.1405142,37.6204901","127.2934365,36.2701078","127.1405142,37.6204901","127.1097575,37.5300681","126.870362,37.3392995","126.9010075,37.2872487","127.1077886,37.5293369","126.9937906,37.4030992","127.1097575,37.5300681","127.1077886,37.5293369","128.5502744,35.9522744","127.1943718,37.4025439","126.8040858,37.6262305","127.9655689,37.5014394","126.8040858,37.6262305","127.6856115,36.2809166","126.8040858,37.6262305"
"127.6860435,36.2808889","126.9174805,37.6790148","127.2778055,37.620093","127.2700875,37.6094432","127.2480539,37.5997376","127.2480539,37.5997376","127.2875049,37.2391967","127.1086012,37.4174207","127.1227132,37.4398504","127.1401874,37.6220079","127.2931368,36.2693247","127.1401874,37.6220079","127.1099961,37.5305277","126.8714868,37.3388412","126.9008644,37.2868045","127.107785,37.5291467","126.9953428,37.4022955","127.1099961,37.5305277","127.107785,37.5291467","128.5504491,35.9529075","127.1949393,37.4024859","126.8041496,37.6272908","127.9667115,37.5023246","126.8041496,37.6272908","127.6860435,36.2808889","126.8041496,37.6272908"
"127.6868874,36.2808344","126.9180749,37.6792827","127.278011,37.6203449","127.2708471,37.6100116","127.248332,37.5999013","127.248332,37.5999013","127.2877125,37.2391583","127.1086938,37.4176608","127.1228203,37.4403663","127.1398724,37.6233995","127.2925368,36.2680408","127.1398724,37.6233995","127.1100685,37.5307623","126.8716059,37.3387806","126.9008115,37.2866411","127.1077762,37.5291025","126.9971022,37.401417","127.1100685,37.5307623","127.1077762,37.5291025","128.5505621,35.9537333","127.1952353,37.402475","126.8041618,37.627683","127.9679381,37.5032724","126.8041618,37.627683","127.6868874,36.2808344","126.8041618,37.627683"
"127.6878169,36.2807383","126.9182625,37.6793629","127.2782437,37.6206139","127.2718496,37.6108176","127.248479,37.5999873","127.248479,37.5999873","127.2885438,37.2390227","127.1088176,37.4179785","127.1228559,37.440489","127.1392854,37.62599","127.2920993,36.2671827","127.1392854,37.62599","127.1101321,37.5311492","126.8721116,37.3385164","126.9002996,37.2851828","127.1077475,37.5289609","126.9980111,37.4010053","127.1101321,37.5311492","127.1077475,37.5289609","128.5506248,35.9546992","127.1953879,37.4024672","126.8042715,37.6292871","127.9698754,37.5047682","126.8042715,37.6292871","127.6878169,36.2807383","126.8042715,37.6292871"
"127.6884614,36.280648","126.9188196,37.6796198","127.2788607,37.6211883","127.2724868,37.6114227","127.2491831,37.6004899","127.2491831,37.6004899","127.2892103,37.238941","127.1088743,37.4181571","127.1229992,37.4409825","127.1391243,37.6267159","127.2920794,36.2671385","127.1391243,37.6267159","127.1101428,37.5312718","126.8727141,37.3381456","126.9000764,37.2846048","127.1076548,37.5287326","126.9986115,37.4007564","127.1101428,37.5312718","127.1076548,37.5287326","128.550682,35.9557535","127.1965609,37.4024252","126.8042825,37.629444","127.9702699,37.5050731","126.8042825,37.629444","127.6884614,36.280648","126.8042825,37.629444"
"127.6889478,36.280567","126.9206723,37.680396","127.2794756,37.6217203","127.2729248,37.6119599","127.2499999,37.6011658","127.2499999,37.6011658","127.2896997,37.2389139","127.1089299,37.4183322","127.1249997,37.4458148","127.1387948,37.6276019","127.2919399,36.2668335","127.1387948,37.6276019","127.1102455,37.5324223","126.8732993,37.3376827","126.9000144,37.2844458","127.1074379,37.5284443","126.9999992,37.4002196","127.1102455,37.5324223","127.1074379,37.5284443","128.5507023,35.9561157","127.1974026,37.4024436","126.8044543,37.6319263","127.970412,37.5051825","126.8044543,37.6319263","127.6889478,36.280567","126.8044543,37.6319263"
"127.6897257,36.2804098","126.9209064,37.6804774","127.2801967,37.6223382","127.2731155,37.6122126","127.2504041,37.6015579","127.2504041,37.6015579","127.2900086,37.2388974","127.1089475,37.4184152","127.1250456,37.4459096","127.1387868,37.6276244","127.2916783,36.2664102","127.1387868,37.6276244","127.110252,37.5324665","126.8736997,37.3373161","126.8994496,37.2829827","127.1071743,37.5281938","127.0002313,37.4001359","127.110252,37.5324665","127.1071743,37.5281938","128.5507231,35.9565186","127.1993006,37.4024863","126.8045162,37.6328235","127.972062,37.5064991","126.8045162,37.6328235","127.6897257,36.2804098","126.8045162,37.6328235"
"127.690005,36.2803345","126.9213215,37.6806227","127.285809,37.6272176","127.2733988,37.6125863","127.2509089,37.6020403","127.2509089,37.6020403","127.2905724,37.2388812","127.108952,37.4184332","127.1254582,37.4468294","127.1383873,37.6284325","127.2915176,36.2661512","127.1383873,37.6284325","127.1103641,37.5331221","126.8737817,37.33723","126.8989418,37.2817317","127.1070206,37.5279499","127.0006831,37.3999954","127.1103641,37.5331221","127.1070206,37.5279499","128.5508492,35.9585829","127.2016448,37.4025499","126.804527,37.633003","127.9721359,37.5065565","126.804527,37.633003","127.690005,36.2803345","126.804527,37.633003"
"127.6920602,36.2797209","126.9214097,37.6806538","127.2865994,37.6278365","127.2737126,37.6129826","127.251564,37.6026483","127.251564,37.6026483","127.2911327,37.2388831","127.1090194,37.4187282","127.1257404,37.4475874","127.1380742,37.6289742","127.2911992,36.2656998","127.1380742,37.6289742","127.1105718,37.5336636","126.8742873,37.3367","126.89882,37.2814363","127.1066602,37.5276161","127.0011133,37.3998611","127.1105718,37.5336636","127.1066602,37.5276161","128.5509374,35.9606413","127.2021679,37.4025683","126.8045456,37.6333095","127.9724872,37.5068327","126.8045456,37.6333095","127.6920602,36.2797209","126.8045456,37.6333095"
"127.6924385,36.279604","126.9214345,37.6806629","127.287173,37.6281989","127.2746624,37.6143698","127.2520995,37.6030856","127.2520995,37.6030856","127.2912748,37.2388825","127.1090591,37.4189005","127.1259623,37.4484354","127.1372742,37.6301164","127.2907243,36.2651328","127.1372742,37.6301164","127.1108214,37.5342026","126.8743159,37.3366614","126.8987525,37.2812773","127.1066568,37.5276125","127.0018559,37.3996443","127.1108214,37.5342026","127.1066568,37.5276125","128.5509651,35.9612216","127.2044185,37.40261","126.8045476,37.6333411","127.9727963,37.5070478","126.8045476,37.6333411","127.6924385,36.279604","126.8045476,37.6333411"
"127.6931995,36.2793575","126.9221462,37.68088","127.287621,37.6284656","127.2749859,37.6149328","127.2524951,37.6033812","127.2524951,37.6033812","127.2922769,37.2389536","127.1090658,37.4189284","127.1259767,37.4484923","127.1366186,37.6309274","127.290299,36.2646993","127.1366186,37.6309274","127.1111223,37.5346669","126.8746344,37.3362322","126.8984734,37.2806233","127.1063504,37.5273365","127.0022815,37.3995199","127.1111223,37.5346669","127.1063504,37.5273365","128.5511623,35.9646413","127.2054251,37.4026288","126.8047113,37.6357243","127.9730759,37.5072423","126.8047113,37.6357243","127.6931995,36.2793575","126.8047113,37.6357243"
"127.6932061,36.2793548","126.9224618,37.6809825","127.2879356,37.6286221","127.2756844,37.6162862","127.2528614,37.6036046","127.2528614,37.6036046","127.2927142,37.2390031","127.1091732,37.4195607","127.1260146,37.4488394","127.1365867,37.6309661","127.2896627,36.2641339","127.1365867,37.6309661","127.1112261,37.534952","126.8749995,37.3354977","126.898294,37.2802024","127.1062977,37.5272399","127.0028668,37.3993511","127.1112261,37.534952","127.1062977,37.5272399","128.5512034,35.9654767","127.2059628,37.402649","126.804721,37.6359001","127.9744246,37.5081328","126.804721,37.6359001","127.6932061,36.2793548","126.804721,37.6359001"
"127.6967986,36.2781914","126.925632,37.6819579","127.2879877,37.6286484","127.2762846,37.6175366","127.2531667,37.6037783","127.2531667,37.6037783","127.2935617,37.2391362","127.1092279,37.4199106","127.1260254,37.4489377","127.1362618,37.6313581","127.2893227,36.2638655","127.1362618,37.6313581","127.1117981,37.5355344","126.8752306,37.3349815","126.8972566,37.2777534","127.1062835,37.5271371","127.0038536,37.39911","127.1117981,37.5355344","127.1062835,37.5271371","128.5512142,35.9657119","127.2061605,37.4026577","126.8047662,37.6363961","127.9758746,37.5089499","126.8047662,37.6363961","127.6967986,36.2781914","126.8047662,37.6363961"
"127.6972381,36.2780491","126.9261694,37.6821237","127.2887991,37.6290536","127.2767092,37.6184054","127.2536847,37.6040408","127.2536847,37.6040408","127.2941712,37.2392661","127.1092866,37.4201505","127.1260663,37.4493597","127.1360497,37.6316161","127.2885249,36.2633078","127.1360497,37.6316161","127.1119671,37.5356801","126.8757365,37.3333329","126.8971083,37.2773939","127.1063271,37.5270363","127.0050213,37.3988445","127.1119671,37.5356801","127.1063271,37.5270363","128.5513618,35.9687245","127.2065379,37.4026559","126.8048645,37.6376513","127.9767376,37.5094242","126.8048645,37.6376513","127.6972381,36.2780491","126.8048645,37.6376513"
"127.6976865,36.2779023","126.9275995,37.6825669","127.288824,37.6290636","127.2769492,37.6188475","127.2541542,37.6042464","127.2541542,37.6042464","127.2944924,37.2393397","127.1093431,37.4203589","127.1260828,37.4501187","127.1352743,37.6325745","127.2883115,36.2631704","127.1352743,37.6325745","127.1127559,37.5363487","126.8757919,37.3331781","126.8970209,37.2771744","127.1063864,37.5269563","127.0059046,37.3986977","127.1127559,37.5363487","127.1063864,37.5269563","128.5513494,35.970891","127.2067583,37.4026546","126.804966,37.6395312","127.9773234,37.5097427","126.804966,37.6395312","127.6976865,36.2779023","126.804966,37.6395312"
"127.6991873,36.2774328","126.9285485,37.6828932","127.2896244,37.6293742","127.2771002,37.6191245","127.2548671,37.6045038","127.2548671,37.6045038","127.2947075,37.2393996","127.1094011,37.4205133","127.1260477,37.4519483","127.1350118,37.6329496","127.2872247,36.2624662","127.1350118,37.6329496","127.1137051,37.5371045","126.8759063,37.3328596","126.8967865,37.2765855","127.1064987,37.526899","127.0075637,37.3984549","127.1137051,37.5371045","127.1064987,37.526899","128.5512741,35.9722332","127.2077471,37.4026066","126.8050087,37.6398045","127.9807368,37.5116325","126.8050087,37.6398045","127.6991873,36.2774328","126.8050087,37.6398045"
"127.7005124,36.2770411","126.9291445,37.6831133","127.2900048,37.6295074","127.2774386,37.6196389","127.2551059,37.6045809","127.2551059,37.6045809","127.295451,37.239637","127.1095815,37.4208221","127.126026,37.4531399","127.1345992,37.6336658","127.2854063,36.2614126","127.1345992,37.6336658","127.1140534,37.5373895","126.8759872,37.3326329","126.8967743,37.2765566","127.1066108,37.5268786","127.0085293,37.3983409","127.1140534,37.5373895","127.1066108,37.5268786","128.551186,35.9736178","127.2085981,37.4025411","126.8051104,37.6404559","127.9811716,37.5118606","126.8051104,37.6404559","127.7005124,36.2770411","126.8051104,37.6404559"
"127.7037191,36.2761603","126.9301278,37.6835516","127.2900251,37.6295146","127.2776283,37.6198862","127.2553085,37.6046409","127.2553085,37.6046409","127.2956741,37.2397086","127.1099025,37.4212351","127.1259384,37.4539184","127.1343822,37.6342276","127.2844993,36.2609133","127.1343822,37.6342276","127.1159097,37.5389288","126.8763619,37.3315478","126.8963242,37.2754402","127.1067184,37.526879","127.0096111,37.3982498","127.1159097,37.5389288","127.1067184,37.526879","128.5510648,35.9755194","127.2095907,37.4024092","126.8052122,37.6409585","127.9829498,37.5128241","126.8052122,37.6409585","127.7037191,36.2761603","126.8052122,37.6409585"
"127.7057023,36.2758305","126.9303277,37.6836544","127.290349,37.6296278","127.2778055,37.620093","127.2555473,37.6047089","127.2555473,37.6047089","127.2962023,37.2399087","127.1101849,37.4214857","127.1258236,37.4549456","127.1342709,37.6347446","127.2837969,36.2605019","127.1342709,37.6347446","127.1168825,37.539736","126.8764984,37.3311538","126.8963098,37.275405","127.1068438,37.5269127","127.0120396,37.3981661","127.1168825,37.539736","127.1068438,37.5269127","128.5510242,35.9763915","127.2105981,37.402217","126.8053905,37.6416581","127.98377,37.5133237","126.8053905,37.6416581","127.7057023,36.2758305","126.8053905,37.6416581"
"127.7071213,36.2755883","126.9305503,37.6837682","127.290957,37.629811","127.278011,37.6203449","127.2562945,37.6048817","127.2562945,37.6048817","127.2964467,37.2400011","127.1104721,37.4216805","127.1255965,37.4565006","127.1338467,37.637121","127.2834002,36.2602523","127.1338467,37.637121","127.1174618,37.5402165","126.8766117,37.3308244","126.8960907,37.2748721","127.1069329,37.5269779","127.0140017,37.3982265","127.1174618,37.5402165","127.1069329,37.5269779","128.5509351,35.9777888","127.2115662,37.4019778","126.8055108,37.6420022","127.9841075,37.513545","126.8055108,37.6420022","127.7071213,36.2755883","126.8055108,37.6420022"
"127.7121262,36.2752045","126.930774,37.6838819","127.2919252,37.6300939","127.2782437,37.6206139","127.2565957,37.6049319","127.2565957,37.6049319","127.2970976,37.2402997","127.1106467,37.4217856","127.1254878,37.4574377","127.1338985,37.6374168","127.2829135,36.2599034","127.1338985,37.6374168","127.1180657,37.5407719","126.8770708,37.3294955","126.8951628,37.2727094","127.1071669,37.5272491","127.0151108,37.3982833","127.1180657,37.5407719","127.1071669,37.5272491","128.5509241,35.9779575","127.2119939,37.4018337","126.8057054,37.6425324","127.9847819,37.5140623","126.8057054,37.6425324","127.7121262,36.2752045","126.8057054,37.6425324"
"127.714839,36.2749923","126.9308915,37.683942","127.2924382,37.6302282","127.2788607,37.6211883","127.2570316,37.6050041","127.2570316,37.6050041","127.297611,37.2405548","127.1108428,37.4218908","127.1254077,37.4594592","127.1338515,37.63798","127.2823216,36.2594074","127.1338515,37.63798","127.1182854,37.5409736","126.8774995,37.3282908","126.8945992,37.2713995","127.107177,37.5272609","127.0157261,37.3983435","127.1182854,37.5409736","127.107177,37.5272609","128.5508912,35.9799989","127.2124577,37.401678","126.805871,37.6428804","127.9853798,37.514661","126.805871,37.6428804","127.714839,36.2749923","126.805871,37.6428804"
"127.7150795,36.2749738","126.9319473,37.6845483","127.2936964,37.6305585","127.2794756,37.6217203","127.2583147,37.6051698","127.2583147,37.6051698","127.2980129,37.2407862","127.1112048,37.4220416","127.1254123,37.4598847","127.1338198,37.6382215","127.2819241,36.2590244","127.1338198,37.6382215","127.1185603,37.5412268","126.8780749,37.3265416","126.8939181,37.270107","127.1077295,37.5278648","127.0165526,37.3984235","127.1185603,37.5412268","127.1077295,37.5278648","128.550882,35.980557","127.2127881,37.4015499","126.8060833,37.6433305","127.9859802,37.5154608","126.8060833,37.6433305","127.7150795,36.2749738","126.8060833,37.6433305"
"127.7160791,36.2748972","126.9329139,37.6852388","127.2955413,37.631053","127.2801967,37.6223382","127.2593,37.6052836","127.2593,37.6052836","127.2993558,37.2416024","127.1114599,37.4221146","127.1254146,37.4601118","127.1338247,37.6383576","127.2814981,36.2584908","127.1338247,37.6383576","127.1191591,37.5419084","126.8781548,37.3263076","126.8936556,37.2696496","127.1087468,37.5289778","127.0180697,37.3986496","127.1191591,37.5419084","127.1087468,37.5289778","128.5510866,35.9838576","127.2134818,37.4012821","126.8062523,37.6436876","127.9861413,37.515699","126.8062523,37.6436876","127.7160791,36.2748972","126.8062523,37.6436876"
"127.7163452,36.2748769","126.9338124,37.685957","127.2956998,37.6310956","127.285809,37.6272176","127.2604494,37.6054491","127.2604494,37.6054491","127.3009553,37.2425796","127.1118628,37.4222132","127.125417,37.4603128","127.1338749,37.6385245","127.2812698,36.2581586","127.1338749,37.6385245","127.1197,37.5426078","126.8783746,37.325658","126.8931869,37.2688828","127.1087536,37.5289841","127.0188078,37.3987626","127.1197,37.5426078","127.1087536,37.5289841","128.55116,35.9859648","127.2144427,37.4008319","126.8064113,37.6440211","127.9861665,37.515752","126.8064113,37.6440211","127.7163452,36.2748769","126.8064113,37.6440211"
"127.720976,36.2745177","126.9349615,37.6869792","127.2964598,37.6312916","127.2865994,37.6278365","127.2610371,37.6055458","127.2610371,37.6055458","127.3015938,37.2429033","127.1121497,37.4222502","127.1254488,37.4607321","127.1339365,37.6386743","127.2809805,36.2577127","127.1339365,37.6386743","127.1198495,37.5428246","126.8788624,37.324258","126.8929284,37.2684939","127.109098,37.5293368","127.0198203,37.3989173","127.1198495,37.5428246","127.109098,37.5293368","128.5511912,35.9871411","127.2152455,37.400376","126.806915,37.6448271","127.9862824,37.5159949","126.806915,37.6448271","127.720976,36.2745177","126.806915,37.6448271"
"127.7246282,36.274235","126.9411401,37.6923102","127.2973601,37.6315239","127.287173,37.6281989","127.2615364,37.6056406","127.2615364,37.6056406","127.3022853,37.2431984","127.112335,37.4222626","127.1256279,37.4629139","127.1341369,37.6389579","127.2807126,36.2571713","127.1341369,37.6389579","127.120197,37.5434954","126.8794118,37.3227826","126.8926509,37.2680769","127.1091127,37.5293512","127.0233277,37.3993749","127.120197,37.5434954","127.1091127,37.5293512","128.5511743,35.9881266","127.2156622,37.4001291","126.8074934,37.645648","127.986412,37.5162684","126.8074934,37.645648","127.7246282,36.274235","126.8074934,37.645648"
"127.7258371,36.2741408","126.9421296,37.693164","127.2973613,37.6315239","127.287621,37.6284656","127.2616723,37.6056715","127.2616723,37.6056715","127.302648,37.2433396","127.1150062,37.4221316","127.1257437,37.4644124","127.1342866,37.6391747","127.2805788,36.256842","127.1342866,37.6391747","127.1208371,37.5447332","126.8798471,37.321733","126.8918379,37.2669298","127.1094785,37.5297454","127.0262463,37.3995228","127.1208371,37.5447332","127.1094785,37.5297454","128.5511198,35.9892829","127.2159521,37.3999576","126.807701,37.6458755","127.9865963,37.5167598","126.807701,37.6458755","127.7258371,36.2741408","126.807701,37.6458755"
"127.7260954,36.274125","126.9427141,37.693575","127.2986683,37.6318353","127.2879356,37.6286221","127.2624273,37.6058596","127.2624273,37.6058596","127.303093,37.2434755","127.11601,37.4220934","127.1257755,37.4655049","127.1343619,37.6392993","127.2804286,36.2564342","127.1343619,37.6392993","127.1211965,37.5455123","126.8804491,37.3207077","126.8917799,37.2668511","127.1096236,37.5299018","127.0274224,37.3995176","127.1211965,37.5455123","127.1096236,37.5299018","128.5511117,35.9894245","127.2170156,37.3992652","126.8079793,37.6461809","127.9866657,37.5169965","126.8079793,37.6461809","127.7260954,36.274125","126.8079793,37.6461809"
"127.7268045,36.2740749","126.9430842,37.6938346","127.2997988,37.6320554","127.2879877,37.6286484","127.2638524,37.606278","127.2638524,37.606278","127.303387,37.2435653","127.1163423,37.4221017","127.1257432,37.4661015","127.1344247,37.639441","127.2803767,36.2562583","127.1344247,37.639441","127.1214238,37.546006","126.8808594,37.3200834","126.8905867,37.2652999","127.1097575,37.5300681","127.0281263,37.399515","127.1214238,37.546006","127.1097575,37.5300681","128.5510891,35.989733","127.2184256,37.3983735","126.8087278,37.6470018","127.9867833,37.517508","126.8087278,37.6470018","127.7268045,36.2740749","126.8087278,37.6470018"
"127.727124,36.27405","126.944111,37.694556","127.3014336,37.6322826","127.2887991,37.6290536","127.2653541,37.6068425","127.2653541,37.6068425","127.303476,37.243587","127.1163717,37.4220991","127.1256982,37.4665025","127.1344624,37.639616","127.2802525,36.255719","127.1344624,37.639616","127.1217239,37.5466578","126.8815372,37.319191","126.8893592,37.2638208","127.1099961,37.5305277","127.0284721,37.3995136","127.1217239,37.5466578","127.1099961,37.5305277","128.5510386,35.9904376","127.2194807,37.3977937","126.8093621,37.6476581","127.9868725,37.5181783","126.8093621,37.6476581","127.727124,36.27405","126.8093621,37.6476581"
"127.7287624,36.2738828","126.9448108,37.6950108","127.3019718,37.6323339","127.288824,37.6290636","127.2665092,37.6073487","127.2665092,37.6073487","127.3035831,37.2436134","127.1182438,37.4219934","127.1256244,37.4670224","127.1344866,37.6397666","127.2802426,36.2556513","127.1344866,37.6397666","127.1226257,37.5492124","126.8819748,37.3186659","126.8882624,37.2625","127.1100685,37.5307623","127.0299954,37.3994557","127.1226257,37.5492124","127.1100685,37.5307623","128.5509908,35.9911015","127.2203363,37.3974081","126.8097035,37.6480107","127.9868735,37.5185073","126.8097035,37.6480107","127.7287624,36.2738828","126.8097035,37.6480107"
"127.7299867,36.2737245","126.9456475,37.6955276","127.3023786,37.6323662","127.2896244,37.6293742","127.2677875,37.6079956","127.2677875,37.6079956","127.3041025,37.2437404","127.1183353,37.4219873","127.1255799,37.4673287","127.1344743,37.6401992","127.2800751,36.253866","127.1344743,37.6401992","127.1226391,37.5492494","126.8827701,37.3178832","126.8881007,37.2622729","127.1101321,37.5311492","127.0320529,37.3992647","127.1226391,37.5492494","127.1101321,37.5311492","128.550987,35.9911493","127.2209665,37.3971636","126.8105164,37.6488528","127.9868697,37.5187876","126.8105164,37.6488528","127.7299867,36.2737245","126.8105164,37.6488528"
"127.7305632,36.2736593","126.9468705,37.6962553","127.3024239,37.6323689","127.2900048,37.6295074","127.2688866,37.6086666","127.2688866,37.6086666","127.305198,37.2439198","127.1199022,37.4218905","127.1255437,37.4675494","127.1345123,37.6407663","127.2800449,36.2535278","127.1345123,37.6407663","127.1230242,37.5503394","126.8829225,37.3177506","126.8871585,37.2609484","127.1101428,37.5312718","127.0321954,37.3992445","127.1230242,37.5503394","127.1101428,37.5312718","128.5507744,35.9932743","127.2220081,37.3968956","126.8122035,37.6505337","127.9868274,37.5192376","126.8122035,37.6505337","127.7305632,36.2736593","126.8122035,37.6505337"
"127.731162,36.2735915","126.9474702,37.6966115","127.3034868,37.632441","127.2900251,37.6295146","127.2700875,37.6094432","127.2700875,37.6094432","127.3058901,37.2439894","127.1201419,37.421876","127.1253502,37.4687071","127.1347007,37.6411689","127.2799742,36.2529408","127.1347007,37.6411689","127.1237494,37.5524581","126.883725,37.3170499","126.8868867,37.2605287","127.1102455,37.5324223","127.032719,37.3991718","127.1237494,37.5524581","127.1102455,37.5324223","128.5506868,35.9946995","127.2232358,37.3966731","126.8124944,37.6508311","127.9867474,37.5196408","126.8124944,37.6508311","127.731162,36.2735915","126.8124944,37.6508311"
"127.7318499,36.2735162","126.9485909,37.6972269","127.3043991,37.6324416","127.290349,37.6296278","127.2708471,37.6100116","127.2708471,37.6100116","127.3067165,37.2440323","127.1205478,37.4218493","127.1252476,37.469317","127.1347388,37.64126","127.2799494,36.2526396","127.1347388,37.64126","127.1242779,37.5538479","126.883884,37.3169299","126.886387,37.2597158","127.110252,37.5324665","127.0334393,37.3990709","127.1242779,37.5538479","127.110252,37.5324665","128.5506747,35.9955408","127.2237478,37.396613","126.815658,37.6540708","127.9866418,37.5201072","126.815658,37.6540708","127.7318499,36.2735162","126.815658,37.6540708"
"127.733774,36.2731933","126.949071,37.6974977","127.3051222,37.6324401","127.290957,37.629811","127.2718496,37.6108176","127.2718496,37.6108176","127.3075891,37.2440553","127.1208937,37.4218306","127.1252464,37.4693485","127.1348008,37.641344","127.2799365,36.2524746","127.1348008,37.641344","127.1246869,37.5549245","126.8849991,37.316083","126.8856419,37.2582832","127.1103641,37.5331221","127.0362489,37.3985655","127.1246869,37.5549245","127.1103641,37.5331221","128.5506808,35.9959194","127.2253664,37.3964248","126.8163994,37.6548232","127.9865372,37.5203925","126.8163994,37.6548232","127.733774,36.2731933","126.8163994,37.6548232"
"127.7381128,36.2720695","126.953495,37.6999537","127.3052809,37.6324341","127.2919252,37.6300939","127.2724868,37.6114227","127.2724868,37.6114227","127.3083941,37.2440936","127.1213334,37.4218068","127.1252383,37.4698253","127.1348764,37.641402","127.2799248,36.2522916","127.1348764,37.641402","127.1248738,37.5553632","126.886724,37.3149166","126.8851745,37.2573749","127.1105718,37.5336636","127.0380177,37.3982768","127.1248738,37.5553632","127.1105718,37.5336636","128.5507074,35.9975005","127.2258739,37.3963656","126.8172856,37.6557234","127.9863855,37.5207194","126.8172856,37.6557234","127.7381128,36.2720695","126.8172856,37.6557234"
"127.7390739,36.2718152","126.9598012,37.7033591","127.3062783,37.6324006","127.2924382,37.6302282","127.2729248,37.6119599","127.2729248,37.6119599","127.3084437,37.2440982","127.1225001,37.4217438","127.125253,37.4700471","127.1349634,37.6414608","127.2798242,36.251233","127.1349634,37.6414608","127.1249991,37.5556583","126.887462,37.314376","126.8850431,37.257038","127.1108214,37.5342026","127.038547,37.3981896","127.1249991,37.5556583","127.1108214,37.5342026","128.5507327,35.9985767","127.2268698,37.3962183","126.8184223,37.6568854","127.9861048,37.5212451","126.8184223,37.6568854","127.7390739,36.2718152","126.8184223,37.6568854"
"127.7399851,36.2715925","126.9630827,37.7051416","127.3068372,37.6323681","127.2936964,37.6305585","127.2731155,37.6122126","127.2731155,37.6122126","127.3089757,37.2441486","127.1228415,37.421726","127.1253114,37.4703609","127.1350766,37.6415017","127.2797342,36.2499995","127.1350766,37.6415017","127.1253308,37.5563507","126.8887618,37.3134326","126.8845485,37.2557275","127.1111223,37.5346669","127.0392278,37.3980787","127.1253308,37.5563507","127.1111223,37.5346669","128.5507358,35.9998983","127.2275242,37.3961215","126.8187682,37.6572389","127.9858281,37.5216726","126.8187682,37.6572389","127.7399851,36.2715925","126.8187682,37.6572389"
"127.7404401,36.271469","126.9653745,37.706376","127.3070446,37.6323514","127.2955413,37.631053","127.2733988,37.6125863","127.2733988,37.6125863","127.309661,37.2442543","127.1230744,37.4217105","127.1253224,37.4704349","127.1353369,37.6415746","127.2795786,36.2483331","127.1353369,37.6415746","127.1253621,37.5564157","126.8894145,37.3129601","126.8841991,37.2547414","127.1112261,37.534952","127.0403043,37.3979251","127.1253621,37.5564157","127.1112261,37.534952","128.5507361,35.9999993","127.2293772,37.3957779","126.8191468,37.6576233","127.9855037,37.5220859","126.8191468,37.6576233","127.7404401,36.271469","126.8191468,37.6576233"
"127.74124,36.2712735","126.9672055,37.707328","127.3074119,37.6323159","127.2956998,37.6310956","127.2737126,37.6129826","127.2737126,37.6129826","127.3105422,37.244454","127.1231106,37.4217079","127.125341,37.4705584","127.1354989,37.6415832","127.2794999,36.2478416","127.1354989,37.6415832","127.1255997,37.5569122","126.8919119,37.3111413","126.883749,37.2528245","127.1117981,37.5355344","127.0407566,37.3978611","127.1255997,37.5569122","127.1117981,37.5355344","128.5506917,36.0005019","127.2307408,37.3954637","126.8207087,37.6591555","127.9848092,37.5228423","126.8207087,37.6591555","127.74124,36.2712735","126.8207087,37.6591555"
"127.7416972,36.2711437","126.9673513,37.7074098","127.3079493,37.6322411","127.2964598,37.6312916","127.2746624,37.6143698","127.2746624,37.6143698","127.3111777,37.2446344","127.1236136,37.4216798","127.1255567,37.4712901","127.1357244,37.6415993","127.2794614,36.2476495","127.1357244,37.6415993","127.1259251,37.5574892","126.8926372,37.3106249","126.8832623,37.2499997","127.1119671,37.5356801","127.0414554,37.3977611","127.1259251,37.5574892","127.1119671,37.5356801","128.5505714,36.001216","127.2311661,37.3953412","126.8213019,37.6597466","127.9843213,37.5233346","126.8213019,37.6597466","127.7416972,36.2711437","126.8213019,37.6597466"
"127.7417628,36.2711246","126.9675275,37.7075088","127.3085559,37.6321645","127.2973601,37.6315239","127.2749859,37.6149328","127.2749859,37.6149328","127.3117432,37.2448309","127.1244185,37.4216337","127.1257601,37.4717685","127.1359115,37.6415998","127.2793124,36.2472075","127.1359115,37.6415998","127.1263398,37.5581151","126.8932245,37.3101412","126.8831871,37.2495414","127.1127559,37.5363487","127.0460252,37.3972442","127.1263398,37.5581151","127.1127559,37.5363487","128.5503818,36.0018966","127.2333645,37.3947197","126.8230472,37.6613241","127.9834263,37.5242378","126.8230472,37.6613241","127.7417628,36.2711246","126.8230472,37.6613241"
