0,1,2,3,4,5,6
"127.143713,37.5592099","128.5654539,35.8574543","126.7643318,37.5138702","128.5892567,35.8805651","128.7362455,35.8089807","127.0124468,37.5679715","127.0124468,37.5679715"
"127.1436675,37.5592539","128.5654307,35.8575401","126.7643612,37.5136469","128.5893853,35.8809814","128.735755,35.8091156","127.0124307,37.5680138","127.0124307,37.5680138"
"127.1435379,37.5593788","128.565399,35.8576495","126.7644293,37.5133985","128.5894143,35.8810722","128.7325634,35.8099282","127.0124192,37.5680453","127.0124192,37.5680453"
"127.1433662,37.5595216","128.5653564,35.8577806","126.7644659,37.513241","128.5896169,35.8817086","128.7324973,35.8099451","127.0123914,37.5681354","127.0123914,37.5681354"
"127.1429799,37.559808","128.5652614,35.8580492","126.7646128,37.5127931","128.5896226,35.8817257","128.730977,35.8103375","127.0123529,37.5683074","127.0123529,37.5683074"
"127.1425936,37.5600953","128.5652123,35.8581831","126.7646988,37.5125656","128.5896702,35.8818831","128.7308933,35.8103591","127.0123192,37.5684523","127.0123192,37.5684523"
"127.1420508,37.5604154","128.5650999,35.8585582","126.7647303,37.5124711","128.5897109,35.8820224","128.7303498,35.8104999","127.0129309,37.5685865","127.0129309,37.5685865"
"127.1406228,37.5611736","128.5650583,35.8586749","126.7647435,37.5123892","128.5897306,35.8820881","128.7297121,35.8107075","127.0130372,37.5686103","127.0130372,37.5686103"
"127.1396385,37.5617069","128.5649623,35.8589498","126.7647429,37.5123333","128.5897632,35.8821996","128.729468,35.81081","127.0132721,37.5687104","127.0132721,37.5687104"
"127.1389584,37.5621059","128.5648525,35.859269","126.7647261,37.5122052","128.5899243,35.8827165","128.7292651,35.8109284","127.0134357,37.5688022","127.0134357,37.5688022"
"127.1383541,37.5625025","128.5647866,35.8594743","126.7646806,37.5120039","128.5899869,35.8829233","128.729112,35.8110499","127.0139354,37.5690971","127.0139354,37.5690971"
"127.1382859,37.5625491","128.5646618,35.8599208","126.7645959,37.5116383","128.5901371,35.8833745","128.728585,35.8116161","127.0141123,37.5692331","127.0141123,37.5692331"
"127.1380394,37.5627197","128.5646249,35.8600581","126.7645289,37.5113197","128.5902063,35.8835713","128.727001,35.8132613","127.014137,37.5692575","127.014137,37.5692575"
"127.137238,37.563359","128.5645993,35.8602161","126.7645039,37.5112105","128.590325,35.8839047","128.7266883,35.8135855","127.0141629,37.5692865","127.0141629,37.5692865"
"127.1370786,37.5635514","128.5642992,35.8601358","126.764468,37.5110598","128.5904697,35.8844417","128.7259367,35.8143748","127.0141886,37.5693416","127.0141886,37.5693416"
"127.1368385,37.563794","128.563542,35.859909","126.7644388,37.5109316","128.5904999,35.8845451","128.7257407,35.8145869","127.014187,37.5695813","127.014187,37.5695813"
"127.1368271,37.5638057","128.5633997,35.8598661","126.7644355,37.5109172","128.5905466,35.8847177","128.7255371,35.814808","127.0141867,37.5696318","127.0141867,37.5696318"
"127.1366279,37.5640151","128.5633418,35.8598495","126.7644064,37.5107728","128.5905478,35.8847213","128.7245118,35.8155749","127.0156677,37.5696595","127.0156677,37.5696595"
"127.136547,37.5641338","128.563184,35.859804","126.7643697,37.5105851","128.5906857,35.8851691","128.7237238,35.8161599","127.0157424,37.5696616","127.0157424,37.5696616"
"127.1364897,37.5642661","128.5628982,35.8597218","126.7643503,37.5104885","128.5907182,35.885276","128.7236964,35.81618","127.0157718,37.5696626","127.0157718,37.5696626"
"127.1364667,37.5643427","128.5621222,35.859497","126.7641746,37.509596","128.5907622,35.8854145","128.7234031,35.8163976","127.0158183,37.5696637","127.0158183,37.5696637"
"127.136455,37.5644228","128.5619865,35.8594576","126.7641714,37.5095806","128.5908249,35.8856249","128.7231864,35.8165576","127.015893,37.5696649","127.015893,37.5696649"
"127.1364513,37.564485","128.5606375,35.8590331","126.7641616,37.5095418","128.5908712,35.8857651","128.7227619,35.816881","127.0161025,37.5696685","127.0161025,37.5696685"
"127.1364487,37.5645445","128.5606041,35.8590226","126.7638973,37.5083387","128.5912211,35.8868068","128.7225639,35.8170318","127.0162417,37.5696718","127.0162417,37.5696718"
"127.1364586,37.5646013","128.5597867,35.8587666","126.7638822,37.5082629","128.5912315,35.8868383","128.7224741,35.8170994","127.0162677,37.5696764","127.0162677,37.5696764"
"127.1366173,37.5652634","128.5595742,35.8586936","126.7638747,37.5082232","128.5912547,35.8869084","128.7216948,35.8176717","127.0168476,37.5698338","127.0168476,37.5698338"
"127.1366941,37.5655449","128.5586875,35.8583913","126.7638499,37.5081022","128.5912812,35.8869857","128.7212745,35.8179825","127.0170364,37.5698886","127.0170364,37.5698886"
"127.1368132,37.5659806","128.558574,35.8583499","126.7636443,37.5070265","128.5914314,35.8874351","128.7207612,35.8183682","127.0173911,37.5700271","127.0173911,37.5700271"
"127.1369119,37.5661594","128.5585428,35.8583385","126.7636389,37.5069995","128.5915023,35.8876761","128.7205873,35.8184998","127.0174972,37.570078","127.0174972,37.570078"
"127.1370617,37.5663257","128.558426,35.8582989","126.763528,37.5065436","128.5915558,35.8878622","128.7204099,35.8186314","127.0176033,37.5701325","127.0176033,37.5701325"
"127.1372694,37.5664606","128.557764,35.8580722","126.7634429,37.5061104","128.5915927,35.8880458","128.7197019,35.8191606","127.0181134,37.5703951","127.0181134,37.5703951"
"127.1376628,37.566597","128.5574826,35.8579836","126.7633814,37.5058045","128.5915869,35.888191","128.719541,35.8192803","127.0185806,37.5706575","127.0185806,37.5706575"
"127.138164,37.5666968","128.557466,35.8579783","126.7633663,37.505726","128.5915335,35.8884124","128.719124,35.8195911","127.0190128,37.570881","127.0190128,37.570881"
"127.1385475,37.5667575","128.5574459,35.8579722","126.7633394,37.5055861","128.5914312,35.8886297","128.718824,35.8198078","127.0190546,37.5709037","127.0190546,37.5709037"
"127.1388995,37.5667955","128.5573748,35.8579494","126.763321,37.5055012","128.5913329,35.8888163","128.7184241,35.8201499","127.0191122,37.5709328","127.0191122,37.5709328"
"127.1392867,37.5668048","128.5572045,35.8578905","126.7632128,37.5050048","128.591266,35.8889449","128.7183491,35.8202409","127.0192115,37.5709809","127.0192115,37.5709809"
"127.139991,37.5668105","128.5571878,35.8578852","126.7631621,37.5047503","128.591157,35.8891533","128.7181994,35.8204416","127.0197963,37.5712609","127.0197963,37.5712609"
"127.1404007,37.566856","128.5570299,35.8578307","126.7629627,37.5047797","128.591063,35.8893335","128.717748,35.8214018","127.0200085,37.5713645","127.0200085,37.5713645"
"127.1408029,37.5668211","128.5565879,35.8576606","126.7621844,37.5048866","128.5907867,35.8898626","128.7176711,35.821582","127.0200243,37.5713718","127.0200243,37.5713718"
"127.1416219,37.5667488","128.5564321,35.8576033","126.7616405,37.5049662","128.590737,35.8899577","128.7175734,35.8217796","127.0201249,37.5714083","127.0201249,37.5714083"
"127.1418179,37.5667314","128.556244,35.8575302","126.7602516,37.505154","128.5906754,35.8900736","128.7174068,35.8221103","127.0204096,37.5715032","127.0204096,37.5715032"
"127.1429111,37.5666346","128.5554959,35.8572383","126.7591004,37.5053216","128.5904407,35.8904869","128.7173735,35.8221765","127.0207465,37.5715947","127.0207465,37.5715947"
"127.1430697,37.5666207","128.5549527,35.857033","126.7586936,37.5053804","128.5903618,35.8906327","128.7172598,35.8224156","127.0210089,37.5716453","127.0210089,37.5716453"
"127.1443373,37.5665091","128.5546967,35.856937","126.7582745,37.50543","128.5902625,35.8908212","128.7171118,35.8227255","127.0211673,37.5716757","127.0211673,37.5716757"
"127.1459085,37.566366","128.5545119,35.8568665","126.7579426,37.5054694","128.5900536,35.8912666","128.7170185,35.8229248","127.0213811,37.5717045","127.0213811,37.5717045"
"127.1467218,37.566309","128.5544273,35.8568348","126.7556344,37.5057144","128.5900288,35.8913173","128.7167934,35.8234058","127.0216844,37.5717364","127.0216844,37.5717364"
"127.1471783,37.566286","128.55405,35.8566939","126.7554328,37.5057348","128.5898445,35.8916914","128.7166723,35.8236639","127.0221465,37.5717193","127.0221465,37.5717193"
"127.1474444,37.5662814","128.5538864,35.8566331","126.7551723,37.5057647","128.5898114,35.8917827","128.7164804,35.824077","127.0225364,37.5716659","127.0225364,37.5716659"
"127.1479336,37.5662874","128.553016,35.8563044","126.7551428,37.5057681","128.5897943,35.8918316","128.7164676,35.8241042","127.0229117,37.5715908","127.0229117,37.5715908"
"127.1482981,37.5663011","128.552356,35.8560551","126.7546924,37.5057815","128.5899869,35.891892","128.7163876,35.824233","127.0232327,37.5715092","127.0232327,37.5715092"
"127.1484758,37.5663079","128.5520087,35.8559175","126.7543823,37.5057949","128.5904364,35.8920331","128.7163216,35.824331","127.0233666,37.5714755","127.0233666,37.5714755"
"127.1488086,37.5663369","128.5519084,35.855876","126.7538448,37.5058032","128.5909138,35.8921856","128.7161924,35.8244243","127.0235174,37.5714346","127.0235174,37.5714346"
"127.1492047,37.5663948","128.5518661,35.8558583","126.7535981,37.505808","128.5912366,35.8922918","128.7158512,35.8246297","127.0238101,37.5713547","127.0238101,37.5713547"
"127.1494943,37.5664425","128.5517559,35.8558133","126.7532789,37.505815","128.5912455,35.8922953","128.7157139,35.8247014","127.0243207,37.571199","127.0243207,37.571199"
"127.1496572,37.5664746","128.5504321,35.8552848","126.7531862,37.5058153","128.5913624,35.892333","128.7156042,35.8247629","127.0248369,37.5710416","127.0248369,37.5710416"
"127.1498213,37.5665066","128.5503999,35.8552716","126.7531477,37.5058159","128.5914058,35.8923488","128.7155109,35.824817","127.0255732,37.5708282","127.0255732,37.5708282"
"127.1498937,37.5665212","128.5503242,35.8552416","126.7524881,37.5058136","128.5915583,35.8924034","128.7150939,35.8251332","127.026398,37.5705909","127.026398,37.5705909"
"127.1499582,37.5665341","128.5485867,35.8545833","126.7520706,37.5058118","128.591899,35.8925247","128.7146311,35.8254183","127.0264366,37.5705811","127.0264366,37.5705811"
"127.150242,37.5666088","128.5483697,35.8545014","126.7517505,37.5059179","128.5921441,35.8926225","128.7145192,35.8254816","127.0264672,37.5705722","127.0264672,37.5705722"
"127.1507079,37.5667598","128.5482195,35.854445","126.7510455,37.5059333","128.5923435,35.8926973","128.7142689,35.8256203","127.0265092,37.5705589","127.0265092,37.5705589"
"127.151151,37.5669243","128.5481872,35.8544335","126.7499994,37.5059961","128.5923613,35.8927044","128.7140077,35.8257726","127.0264913,37.5705137","127.0264913,37.5705137"
"127.1520742,37.5673326","128.5481627,35.8544238","126.7492256,37.5061002","128.5922741,35.8928125","128.7136499,35.8259745","127.0264824,37.5704921","127.0264824,37.5704921"
"127.1521115,37.5673498","128.5480993,35.8543991","126.7490319,37.5061224","128.5922372,35.8928669","128.712105,35.8268827","127.0264391,37.5703549","127.0264391,37.5703549"
"127.1533647,37.567916","128.5477843,35.8542838","126.7488729,37.5061809","128.5921732,35.892963","128.7111735,35.8275069","127.0264203,37.5702926","127.0264203,37.5702926"
"127.1538856,37.5681527","128.547633,35.8542256","126.7488162,37.5062004","128.5920845,35.8931243","128.7110716,35.8275728","127.0263992,37.5702258","127.0263992,37.5702258"
"127.1561434,37.5691707","128.5472367,35.8540749","126.7487798,37.5062191","128.5920715,35.8931452","128.7109795,35.8276333","127.0264536,37.570208","127.0264536,37.570208"
"127.1562406,37.5692151","128.546628,35.8538521","126.7487377,37.5062431","128.5920293,35.8932141","128.710644,35.8278467","127.0265376,37.5701813","127.0265376,37.5701813"
"127.1564903,37.5693276","128.5458246,35.853558","126.7486715,37.5063013","128.5918287,35.8935387","128.7104265,35.8279616","127.0271447,37.5699863","127.0271447,37.5699863"
"127.1566124,37.5693829","128.545809,35.8535518","126.7486406,37.5063363","128.5915681,35.8940838","128.7094171,35.8284162","127.0273126,37.569941","127.0273126,37.569941"
"127.1566519,37.5694011","128.5456821,35.8535024","126.7486196,37.5063947","128.5914869,35.8943018","128.7091751,35.8285187","127.0278173,37.5698061","127.0278173,37.5698061"
"127.1576373,37.5698402","128.5447549,35.8531399","126.74854,37.506661","128.5914022,35.8945892","128.7091444,35.8285353","127.0278661,37.5697918","127.0278661,37.5697918"
"127.1576385,37.5698402","128.5446658,35.8531046","126.7485636,37.5067964","128.5912645,35.8951314","128.7078493,35.8291325","127.0286216,37.5695803","127.0286216,37.5695803"
"127.1582182,37.5701024","128.5443742,35.8529909","126.7486026,37.5069606","128.5911628,35.8953082","128.7076447,35.8292184","127.0287884,37.5695332","127.0287884,37.5695332"
"127.1587516,37.5703437","128.5439244,35.8528081","126.7485877,37.5071012","128.5911247,35.8956836","128.707017,35.8294384","127.0289211,37.5694959","127.0289211,37.5694959"
"127.1588115,37.5703745","128.5438086,35.8527614","126.7487,37.5076346","128.591119,35.8965635","128.706713,35.8295415","127.0290878,37.5694569","127.0290878,37.5694569"
"127.1589493,37.5704425","128.5428868,35.8523916","126.749276,37.5106731","128.591144,35.8969275","128.7065411,35.8295946","127.0292704,37.5694144","127.0292704,37.5694144"
"127.1603359,37.5710847","128.5421889,35.8521227","126.7496378,37.5128494","128.5911866,35.8972075","128.7065081,35.8296049","127.0294609,37.5693692","127.0294609,37.5693692"
"127.1621887,37.5718011","128.54151,35.8518608","126.749668,37.5131074","128.5913381,35.8979085","128.706251,35.8296661","127.0298532,37.5692977","127.0298532,37.5692977"
"127.1631655,37.5721428","128.5413397,35.8517974","126.7499999,37.5148824","128.5914369,35.8982457","128.7060999,35.8297045","127.0301432,37.5692754","127.0301432,37.5692754"
"127.1632243,37.5721637","128.5411249,35.8517163","126.7500904,37.5153328","128.5916825,35.8990233","128.7056621,35.8298162","127.0302497,37.5692677","127.0302497,37.5692677"
"127.1633374,37.572201","128.5410392,35.8516837","126.7502796,37.5163354","128.5917554,35.8993345","128.7051498,35.8299827","127.030237,37.5691163","127.030237,37.5691163"
"127.1641751,37.5725207","128.540525,35.8514826","126.7502671,37.5165624","128.5917972,35.8995487","128.7047831,35.8301108","127.0302276,37.5686349","127.0302276,37.5686349"
"127.1641762,37.5725207","128.5396156,35.8511289","126.7504638,37.5176047","128.5918162,35.8997262","128.7046499,35.8301581","127.0302268,37.5685772","127.0302268,37.5685772"
"127.1649923,37.5728655","128.5394119,35.8510495","126.7510904,37.5209175","128.5918279,35.8999325","128.7042121,35.8303492","127.030237,37.5691163","127.030237,37.5691163"
"127.1656873,37.5731956","128.5381122,35.8505658","126.7514042,37.5225798","128.5918278,35.9000885","128.7036307,35.8306263","127.0302497,37.5692677","127.0302497,37.5692677"
"127.1663934,37.5735761","128.5377218,35.8504421","126.7517446,37.5244162","128.5917945,35.9004873","128.703557,35.8306604","127.030269,37.5694427","127.030269,37.5694427"
"127.1666079,37.5737101","128.5373468,35.8503029","126.7519401,37.5254675","128.5917659,35.9006624","128.7034305,35.8307158","127.0302755,37.5694842","127.0302755,37.5694842"
"127.1671443,37.5740551","128.5373301,35.8502958","126.7520098,37.5258465","128.591742,35.9007772","128.7031863,35.830821","127.0302875,37.569559","127.0302875,37.569559"
"127.1684226,37.5748771","128.5373057,35.850287","126.7520345,37.5259801","128.5916804,35.9009743","128.7029046,35.8309284","127.030445,37.5695488","127.030445,37.5695488"
"127.1693975,37.5754251","128.5372356,35.8502605","126.7522498,37.5276579","128.5916194,35.9011272","128.7027568,35.830966","127.0308628,37.5695523","127.0308628,37.5695523"
"127.1699523,37.5757133","128.5368055,35.850147","126.7522799,37.5282719","128.5914715,35.9014152","128.7024611,35.8310338","127.0312047,37.5695708","127.0312047,37.5695708"
"127.1707421,37.576122","128.5367234,35.8501369","126.7522966,37.528638","128.5912895,35.9017189","128.7020481,35.8311047","127.0314864,37.5695999","127.0314864,37.5695999"
"127.1719131,37.5766337","128.5367035,35.8501344","126.7522891,37.5302928","128.5911906,35.9018613","128.7017862,35.8311353","127.0318201,37.5696643","127.0318201,37.5696643"
"127.1727498,37.5769506","128.5364506,35.8501059","126.7522577,37.5309416","128.5909333,35.9021675","128.7004445,35.8312145","127.0321705,37.5697666","127.0321705,37.5697666"
"127.1733231,37.5771559","128.5359827,35.8500631","126.7522021,37.5315298","128.5906479,35.902446","128.7000423,35.8312672","127.0323874,37.5698414","127.0323874,37.5698414"
"127.1737867,37.5773158","128.5350991,35.8499833","126.7521548,37.5318432","128.590387,35.9026476","128.6991655,35.831422","127.0326788,37.5699714","127.0326788,37.5699714"
"127.1744281,37.5774933","128.5346002,35.8499416","126.7520873,37.5322582","128.5901741,35.9028028","128.6982443,35.8316367","127.0329779,37.570124","127.0329779,37.570124"
"127.1747358,37.577578","128.5343996,35.8499244","126.7519969,37.5328102","128.5899016,35.9029702","128.6968299,35.8319592","127.0332407,37.5702945","127.0332407,37.5702945"
"127.1759303,37.5779076","128.5334118,35.8498409","126.751962,37.53302","128.5896574,35.9031023","128.696162,35.8320911","127.0337085,37.570638","127.0337085,37.570638"
"127.1760615,37.5779413","128.5324977,35.849718","126.751812,37.5337509","128.5894912,35.9031831","128.6953245,35.8321995","127.0338912,37.5707622","127.0338912,37.5707622"
"127.1773739,37.5782495","128.5322249,35.8496816","126.7513854,37.5352156","128.5892366,35.9032837","128.694082,35.83233","127.0341764,37.5709634","127.0341764,37.5709634"
"127.1795179,37.5787349","128.5321117,35.8496664","126.7507513,37.5373964","128.5889156,35.9033921","128.6938168,35.8323606","127.0346229,37.571277","127.0346229,37.571277"
"127.1802941,37.5789109","128.5310708,35.8495004","126.7504974,37.5382168","128.5887135,35.9034426","128.6935737,35.8323936","127.0348745,37.5714331","127.0348745,37.5714331"
"127.1810499,37.5790824","128.5309421,35.8494808","126.7502653,37.5390212","128.5884572,35.9034999","128.6935361,35.8323985","127.0350901,37.5715412","127.0350901,37.5715412"
"127.1834746,37.5796325","128.5307291,35.8494501","126.7500178,37.5398849","128.588255,35.9035387","128.6934499,35.8324066","127.0353974,37.5716515","127.0353974,37.5716515"
"127.1846264,37.5799033","128.5307136,35.8494476","126.7499991,37.5399416","128.5880349,35.9035696","128.6908846,35.8326214","127.0358247,37.5717712","127.0358247,37.5717712"
"127.1860509,37.5802379","128.530677,35.8494425","126.7499885,37.5399811","128.5877703,35.90359","128.6899636,35.8327071","127.0358519,37.5717794","127.0358519,37.5717794"
"127.1866211,37.5803719","128.5306115,35.8494331","126.7499098,37.5402682","128.5874679,35.9036","128.689646,35.8327896","127.0361685,37.5718546","127.0361685,37.5718546"
"127.1870239,37.5804658","128.5303319,35.8493895","126.7495825,37.5414189","128.5870647,35.9036099","128.688965,35.8328594","127.0365395,37.5719227","127.0365395,37.5719227"
"127.188825,37.5809492","128.5302808,35.8493818","126.7490204,37.5433956","128.5867214,35.9037041","128.6859576,35.8331263","127.0368768,37.5719511","127.0368768,37.5719511"
"127.1890693,37.5810282","128.5300978,35.8493537","126.7488115,37.5441324","128.5864147,35.9037249","128.6854977,35.8331678","127.03705,37.5719581","127.03705,37.5719581"
"127.1896472,37.5812163","128.5294742,35.8492589","126.7486514,37.5446416","128.5862288,35.9037437","128.6845532,35.8332366","127.0376363,37.5720028","127.0376363,37.5720028"
"127.1903608,37.5814697","128.52853,35.8491165","126.7486315,37.5447055","128.5859229,35.9038195","128.6843702,35.8332916","127.0376748,37.5720083","127.0376748,37.5720083"
"127.1907238,37.5816166","128.527922,35.8490279","126.7484117,37.5453999","128.5857211,35.9038898","128.6843318,35.8333145","127.0377245,37.572022","127.0377245,37.572022"
"127.1912269,37.5818415","128.5271453,35.848911","126.7480139,37.5467998","128.5854986,35.9039919","128.6843,35.8333329","127.0377629,37.5720474","127.0377629,37.5720474"
"127.1916292,37.5820472","128.5262944,35.8487867","126.7479456,37.5470545","128.5852997,35.9041163","128.6840325,35.8335834","127.0377942,37.5721124","127.0377942,37.5721124"
"127.1921761,37.5823451","128.525914,35.8487484","126.7478885,37.5474435","128.5850993,35.9042912","128.6840194,35.8335953","127.0378035,37.5722585","127.0378035,37.5722585"
"127.1927151,37.5826647","128.525717,35.8487537","126.7478225,37.5479298","128.5849574,35.9044494","128.6839373,35.8337331","127.0378075,37.5725271","127.0378075,37.5725271"
"127.1932563,37.5829861","128.5256407,35.8487607","126.7478102,37.5481379","128.5848368,35.9046245","128.6838881,35.8338526","127.0377948,37.5725658","127.0377948,37.5725658"
"127.1935105,37.5831373","128.5254593,35.8487776","126.7477959,37.5484407","128.5847419,35.9048147","128.6838633,35.8339709","127.0377526,37.5726089","127.0377526,37.5726089"
"127.1937974,37.5833327","128.5252962,35.8488421","126.7478129,37.548996","128.5846824,35.9050036","128.6838079,35.8341915","127.0376357,37.5726499","127.0376357,37.5726499"
"127.1948694,37.5840241","128.5251902,35.8488673","126.7478317,37.5494919","128.5846567,35.9051463","128.6840628,35.8353989","127.0373865,37.5726688","127.0373865,37.5726688"
"127.1965188,37.5850631","128.5249617,35.8489216","126.7479506,37.5502831","128.5846592,35.9053302","128.6842021,35.8361323","127.0372733,37.572653","127.0372733,37.572653"
"127.1983219,37.5862034","128.5247454,35.8489793","126.7480285,37.5507487","128.5846942,35.9055381","128.684399,35.8364188","127.0365515,37.5725492","127.0365515,37.5725492"
"127.1996278,37.5870414","128.5246627,35.8490071","126.748138,37.5511253","128.5847747,35.9059161","128.6844898,35.8364954","127.0362618,37.5725075","127.0362618,37.5725075"
"127.2014184,37.5882258","128.5244215,35.8491119","126.7484632,37.5521071","128.5848369,35.9060913","128.684565,35.8365596","127.0361374,37.5724908","127.0361374,37.5724908"
"127.2027718,37.5891153","128.5243194,35.8491732","126.7486961,37.5525845","128.5863117,35.9106994","128.684759,35.8366542","127.0360365,37.5725075","127.0360365,37.5725075"
"127.2039884,37.5899422","128.5242515,35.8492359","126.7489648,37.5531099","128.5863614,35.9108495","128.684974,35.8367386","127.035957,37.5725361","127.035957,37.5725361"
"127.204028,37.5899693","128.52422,35.8492849","126.7492611,37.5536012","128.5865489,35.9111083","128.685274,35.8368159","127.0357368,37.5726163","127.0357368,37.5726163"
"127.2046696,37.5904171","128.5242113,35.8492985","126.7499615,37.5546575","128.5868621,35.9114832","128.685624,35.8368187","127.0355449,37.572712","127.0355449,37.572712"
"127.2059926,37.5912695","128.5241638,35.8493936","126.7499993,37.5547244","128.5870122,35.9116","128.6859164,35.8367564","127.0352106,37.5729189","127.0352106,37.5729189"
"127.2064762,37.5915924","128.5241592,35.8494666","126.7501867,37.5549996","128.5871871,35.911666","128.6862155,35.8366912","127.0350591,37.5730598","127.0350591,37.5730598"
"127.2080963,37.5926655","128.5241688,35.8495252","126.7509944,37.556199","128.5874118,35.9117244","128.6877992,35.8363492","127.0348696,37.5733042","127.0348696,37.5733042"
"127.2090613,37.5932826","128.5241998,35.8496087","126.7512242,37.5565412","128.5876239,35.9117576","128.6878489,35.8363379","127.0347791,37.5734751","127.0347791,37.5734751"
"127.2101583,37.5940244","128.524237,35.8496598","126.7517873,37.5575164","128.5877993,35.9117822","128.6878919,35.8363275","127.0346763,37.5738037","127.0346763,37.5738037"
"127.2107957,37.5943982","128.5242941,35.8497062","126.7520735,37.5582222","128.5880529,35.911843","128.6880375,35.8362927","127.034628,37.574092","127.034628,37.574092"
"127.2112365,37.5946498","128.5243788,35.8497452","126.7522492,37.5586577","128.5881999,35.9118994","128.6885348,35.8362301","127.0346123,37.5744389","127.0346123,37.5744389"
"127.2118244,37.5949496","128.524462,35.8497589","126.7523418,37.5590197","128.588312,35.9119912","128.6890255,35.8361685","127.0345881,37.5754204","127.0345881,37.5754204"
"127.2123637,37.5952132","128.5245418,35.8497672","126.7524999,37.5596327","128.5884123,35.9121165","128.6895656,35.8360784","127.0345293,37.5761223","127.0345293,37.5761223"
"127.2126249,37.595341","128.5246392,35.8497637","126.752625,37.560141","128.5884369,35.9122083","128.6902865,35.8359414","127.0344619,37.5764087","127.0344619,37.5764087"
"127.2129936,37.595514","128.524732,35.8497476","126.7526991,37.5607661","128.5884497,35.9123326","128.6909748,35.8358408","127.0344609,37.57657","127.0344609,37.57657"
"127.2132367,37.5956246","128.5248234,35.8497071","126.7527489,37.5617912","128.5884124,35.9124411","128.691474,35.8358332","127.0344524,37.5777481","127.0344524,37.5777481"
"127.2133973,37.5956899","128.5249158,35.8496558","126.7527403,37.562313","128.5883489,35.9125832","128.6918371,35.8358332","127.0344494,37.5782249","127.0344494,37.5782249"
"127.2138248,37.5958748","128.5250583,35.8495428","126.7527368,37.5625492","128.5882375,35.9126996","128.69215,35.8358743","127.0346493,37.5797832","127.0346493,37.5797832"
"127.2138825,37.5958947","128.5250814,35.8494471","126.7527368,37.5629998","128.5880744,35.9128498","128.692262,35.8358912","127.0352219,37.5822127","127.0352219,37.5822127"
"127.2144741,37.5960999","128.5250909,35.8493235","126.7527274,37.5631494","128.5880315,35.9128764","128.6926116,35.8359409","127.0352617,37.5823833","127.0352617,37.5823833"
"127.2151123,37.5962997","128.5250548,35.8491858","126.7526115,37.5648909","128.5878744,35.9129743","128.692687,35.8359492","127.0354494,37.5833331","127.0354494,37.5833331"
