0,1
"127.3241841,36.2992419","127.5101998,36.3504496"
"127.3240873,36.2991642","127.5117244,36.3501916"
"127.3237238,36.298849","127.5133247,36.3498245"
"127.3236616,36.2987948","127.5141884,36.349581"
"127.3234549,36.2985953","127.5142999,36.3495494"
"127.3231493,36.298291","127.5159748,36.3488325"
"127.3228126,36.2979353","127.5160762,36.3487802"
"127.3226049,36.2977195","127.5173744,36.3481164"
"127.3224249,36.2975245","127.5179895,36.3477557"
"127.3221729,36.2971716","127.5183249,36.3475582"
"127.3220375,36.2969515","127.5191617,36.3469496"
"127.3219554,36.2967828","127.5195907,36.3466168"
"127.321653,36.2960872","127.5201188,36.3462075"
"127.3214846,36.2956975","127.52015,36.3461831"
"127.3213794,36.2954224","127.5208486,36.3455213"
"127.3213384,36.2953394","127.5216117,36.3446827"
"127.3212897,36.295223","127.5220896,36.3440786"
"127.321221,36.2950507","127.5220996,36.3440659"
"127.3211225,36.2947936","127.5225374,36.3434276"
"127.3208313,36.2940314","127.5227179,36.3431652"
"127.3207438,36.2938076","127.5236145,36.3417054"
"127.3206873,36.2936723","127.5242616,36.3406081"
"127.3206741,36.2936398","127.5242928,36.3405567"
"127.3205689,36.2933476","127.5247873,36.3397245"
"127.3203617,36.2928812","127.5252618,36.3389833"
"127.3202964,36.2927143","127.5257118,36.3383999"
"127.3202698,36.2926457","127.5262598,36.3377687"
"127.3202222,36.2925231","127.526262,36.337766"
"127.3202012,36.2924572","127.5267499,36.3372827"
"127.3201681,36.2923418","127.5273481,36.336766"
"127.3200814,36.2922569","127.5281992,36.3361581"
"127.3197591,36.2914874","127.5295929,36.3352698"
"127.3195295,36.2910867","127.5296118,36.335258"
"127.3192719,36.2907591","127.531412,36.3341243"
"127.3189919,36.2904648","127.5326864,36.3333324"
"127.318733,36.2902291","127.5328145,36.3332495"
"127.3186775,36.2901343","127.5349866,36.3318325"
"127.3186445,36.2899693","127.5378237,36.3300223"
"127.3186259,36.2898358","127.5379239,36.3299582"
"127.3186362,36.2897195","127.5383506,36.3296903"
"127.3186643,36.2895997","127.5385722,36.3295514"
"127.3187325,36.2894754","127.5386078,36.3295289"
"127.3188442,36.2893511","127.5393285,36.3290752"
"127.3189568,36.2892747","127.5394098,36.3290237"
"127.319124,36.2891992","127.540067,36.3286088"
"127.3193625,36.2891437","127.5421297,36.3273072"
"127.3195173,36.2891322","127.5425374,36.3270492"
"127.3197434,36.2891226","127.5438616,36.3261994"
"127.3203158,36.2891244","127.544962,36.3254246"
"127.321612,36.2891263","127.5465122,36.3243746"
"127.3229373,36.2891165","127.5473753,36.3237757"
"127.323974,36.2891082","127.5481615,36.3232497"
"127.324032,36.2891082","127.5496716,36.3222141"
"127.3240843,36.2891083","127.5515624,36.3209079"
"127.3243026,36.2891032","127.5530747,36.3198993"
"127.3244707,36.2891062","127.5547605,36.3187527"
"127.324817,36.2891121","127.5550924,36.3185281"
"127.325072,36.2891332","127.5558952,36.3179777"
"127.3253125,36.2891741","127.5567114,36.3174121"
"127.3256497,36.2892666","127.5571167,36.3171486"
"127.3259245,36.2893743","127.5586432,36.3161589"
"127.3261247,36.2894909","127.558916,36.315983"
"127.3263259,36.2896444","127.56027,36.3151664"
"127.326576,36.2898855","127.5604248,36.3150798"
"127.3267348,36.2900841","127.5608201,36.3148614"
"127.3273121,36.2913912","127.5612845,36.3146295"
"127.3273741,36.2915491","127.5619871,36.3142775"
"127.3275248,36.291891","127.5629414,36.3138515"
"127.327824,36.2925577","127.5661774,36.3124145"
"127.3279873,36.2927662","127.5672386,36.3119424"
"127.3281619,36.2928746","127.5672887,36.3119198"
"127.3284368,36.2929661","127.5683365,36.3114486"
"127.3285837,36.2929897","127.5710556,36.3102029"
"127.3286862,36.2929908","127.5725098,36.3095619"
"127.3288098,36.2929783","127.5734829,36.3091195"
"127.3289347,36.2928983","127.5743993,36.3086916"
"127.3289983,36.2928497","127.5752377,36.3083134"
"127.3291121,36.2927498","127.5761495,36.3079017"
"127.3291993,36.2925993","127.5775246,36.3072823"
"127.3292119,36.2924326","127.5778786,36.3071117"
"127.3291744,36.292291","127.5782694,36.306923"
"127.3290489,36.2921159","127.5793059,36.306394"
"127.32895,36.2920328","127.57973,36.3061855"
"127.3288243,36.2919578","127.5800741,36.3060158"
"127.328624,36.2918746","127.5811795,36.305448"
"127.3283992,36.2918246","127.5827236,36.3046193"
"127.3280105,36.2918205","127.583495,36.3042356"
"127.3272822,36.2918176","127.5847206,36.3035694"
"127.325086,36.2918298","127.5861188,36.3028661"
"127.3248756,36.2917997","127.5868958,36.3024571"
"127.3247565,36.2918013","127.5877519,36.30204"
"127.3241985,36.2918059","127.5896776,36.3010514"
"127.3235993,36.2918249","127.5897288,36.3010252"
"127.3229121,36.2918825","127.5907462,36.3005132"
"127.3226369,36.2919244","127.5915766,36.3000771"
"127.32215,36.2920409","127.5958263,36.2979137"
"127.3219873,36.2920911","127.5967468,36.2974306"
"127.3217744,36.2921575","127.5980913,36.2967254"
"127.3216262,36.2922051","127.5995995,36.2960237"
"127.3214122,36.2922742","127.6010922,36.2953841"
"127.3209763,36.2924557","127.6014762,36.2952432"
"127.3197545,36.292993","127.6016488,36.2951808"
"127.3188805,36.2933856","127.6016899,36.2951654"
"127.3184492,36.2935211","127.6024169,36.2949196"
"127.3179386,36.2937403","127.6031327,36.2946774"
"127.317806,36.2937969","127.6048505,36.2942368"
"127.3174493,36.2939163","127.6079067,36.2936093"
"127.3169122,36.2940416","127.6088664,36.2934119"
"127.3166872,36.2940747","127.6090691,36.2933712"
"127.3164366,36.2940914","127.61174,36.2928287"
"127.3162617,36.2940992","127.6127509,36.2926231"
"127.3158373,36.2941247","127.6134279,36.2925034"
"127.3156747,36.2941326","127.6138509,36.2924282"
"127.315012,36.2941658","127.614627,36.2923328"
"127.3146365,36.2942248","127.6148241,36.2923092"
"127.3142999,36.2943333","127.6153252,36.2922483"
"127.3140367,36.2944997","127.615814,36.2922009"
"127.3138871,36.2946491","127.6159521,36.2921873"
"127.3137619,36.294841","127.6165066,36.2921308"
"127.3136991,36.2950248","127.6167104,36.2921216"
"127.3136875,36.2952492","127.617854,36.2920826"
"127.3137249,36.2954413","127.619167,36.2920813"
"127.3138871,36.2956165","127.6203699,36.2921468"
"127.3140994,36.2957746","127.6220016,36.2922994"
"127.3142997,36.2958416","127.6228393,36.2924085"
"127.3145491,36.2958745","127.6245725,36.2926492"
"127.3148366,36.2958163","127.6249992,36.2927083"
"127.3151243,36.2956581","127.6259683,36.2928416"
"127.3153364,36.295433","127.6271245,36.2929999"
"127.3158034,36.2943384","127.6283843,36.2931302"
"127.3158516,36.2942293","127.6289267,36.2931576"
"127.315968,36.2939645","127.6293788,36.2931607"
"127.3159926,36.2939068","127.6302352,36.2931516"
"127.3163073,36.2931536","127.6313699,36.2930476"
"127.3164491,36.2930249","127.6319834,36.2929514"
"127.3169869,36.29165","127.6329452,36.2927321"
"127.3172114,36.290884","127.6336453,36.2925222"
"127.3173062,36.2903288","127.6345001,36.2921958"
"127.3173517,36.2899286","127.635062,36.2919409"
"127.317384,36.2894309","127.635279,36.2918226"
"127.3173799,36.2892831","127.6359121,36.2914748"
"127.3173718,36.2889639","127.6366496,36.2910249"
"127.3173349,36.2885311","127.6372369,36.2906078"
"127.3173195,36.2884346","127.6379875,36.2899749"
"127.3172723,36.288147","127.6386057,36.2894549"
"127.3171488,36.2876131","127.6388982,36.2892093"
"127.3171367,36.287558","127.6392663,36.2889006"
"127.3169909,36.2870611","127.640118,36.2881567"
"127.3166866,36.2862411","127.6410953,36.2873045"
"127.3165803,36.2859876","127.6414811,36.2869696"
"127.316371,36.2854869","127.6415723,36.2868883"
"127.3161871,36.2850494","127.6424995,36.2860659"
"127.3157618,36.2841075","127.6433489,36.28535"
"127.3151991,36.2828328","127.643995,36.2848245"
"127.3147893,36.2818891","127.6443585,36.284522"
"127.3147871,36.2818828","127.6447199,36.2842214"
"127.3143275,36.2808273","127.6451191,36.2839297"
"127.3141492,36.2804159","127.6455729,36.283628"
"127.3135993,36.2793909","127.6460835,36.283347"
"127.3132499,36.2788494","127.6467353,36.283"
"127.3129746,36.2784748","127.6473428,36.2827378"
"127.3123494,36.2777913","127.6479192,36.282518"
"127.3119372,36.2774247","127.6483799,36.282348"
"127.3113349,36.2769189","127.6488217,36.2822059"
"127.3112716,36.2768656","127.6504622,36.2817576"
"127.3111582,36.2767833","127.6506391,36.2817231"
"127.3103366,36.2762826","127.6522498,36.2814082"
"127.3095871,36.2758991","127.6528331,36.281311"
"127.3086371,36.2755081","127.6550393,36.2809421"
"127.3081599,36.2753505","127.6560367,36.2807749"
"127.3078917,36.2752843","127.6568448,36.2806215"
"127.3073843,36.2751599","127.6572855,36.280538"
"127.3068813,36.2750536","127.6616298,36.2797217"
"127.3064996,36.2749746","127.662754,36.2795164"
"127.3059597,36.2749043","127.6640464,36.2793407"
"127.3058807,36.2748943","127.6647745,36.2792675"
"127.3051749,36.2748579","127.6648969,36.2792556"
"127.3045492,36.2748416","127.6655148,36.2791962"
"127.3038989,36.2748658","127.6663687,36.2791599"
"127.3026616,36.2749746","127.6672996,36.2791667"
"127.3024678,36.274996","127.6681993,36.2791744"
"127.3004119,36.2752242","127.6684254,36.2791858"
"127.299687,36.2752492","127.6695857,36.2792464"
"127.2994154,36.2752406","127.6696615,36.2792499"
"127.2989366,36.2752245","127.670724,36.2793746"
"127.2982744,36.2751413","127.6722621,36.2795581"
"127.2978248,36.2750333","127.6727555,36.2796043"
"127.2973998,36.2748991","127.6732366,36.2796496"
"127.2969616,36.2747325","127.6745998,36.2797999"
"127.2964745,36.2745","127.6749496,36.2798409"
"127.2959364,36.2741916","127.6771616,36.2801243"
"127.2956364,36.2739666","127.6773988,36.2801537"
"127.2953364,36.2737164","127.6779869,36.280225"
"127.2951243,36.2734996","127.6786619,36.2803078"
"127.2948368,36.2731665","127.6802746,36.2804992"
"127.2944242,36.2725662","127.6818997,36.2806996"
"127.2941495,36.2720248","127.6830614,36.2808412"
"127.2937117,36.2708575","127.6844991,36.2808994"
"127.2934365,36.2701078","127.6856115,36.2809166"
"127.2931368,36.2693247","127.6860435,36.2808889"
"127.2925368,36.2680408","127.6868874,36.2808344"
"127.2920993,36.2671827","127.6878169,36.2807383"
"127.2920794,36.2671385","127.6884614,36.280648"
"127.2919399,36.2668335","127.6889478,36.280567"
"127.2916783,36.2664102","127.6897257,36.2804098"
"127.2915176,36.2661512","127.690005,36.2803345"
"127.2911992,36.2656998","127.6920602,36.2797209"
"127.2907243,36.2651328","127.6924385,36.279604"
"127.290299,36.2646993","127.6931995,36.2793575"
"127.2896627,36.2641339","127.6932061,36.2793548"
"127.2893227,36.2638655","127.6967986,36.2781914"
"127.2885249,36.2633078","127.6972381,36.2780491"
"127.2883115,36.2631704","127.6976865,36.2779023"
"127.2872247,36.2624662","127.6991873,36.2774328"
"127.2854063,36.2614126","127.7005124,36.2770411"
"127.2844993,36.2609133","127.7037191,36.2761603"
"127.2837969,36.2605019","127.7057023,36.2758305"
"127.2834002,36.2602523","127.7071213,36.2755883"
"127.2829135,36.2599034","127.7121262,36.2752045"
"127.2823216,36.2594074","127.714839,36.2749923"
"127.2819241,36.2590244","127.7150795,36.2749738"
"127.2814981,36.2584908","127.7160791,36.2748972"
"127.2812698,36.2581586","127.7163452,36.2748769"
"127.2809805,36.2577127","127.720976,36.2745177"
"127.2807126,36.2571713","127.7246282,36.274235"
"127.2805788,36.256842","127.7258371,36.2741408"
"127.2804286,36.2564342","127.7260954,36.274125"
"127.2803767,36.2562583","127.7268045,36.2740749"
"127.2802525,36.255719","127.727124,36.27405"
"127.2802426,36.2556513","127.7287624,36.2738828"
"127.2800751,36.253866","127.7299867,36.2737245"
"127.2800449,36.2535278","127.7305632,36.2736593"
"127.2799742,36.2529408","127.731162,36.2735915"
"127.2799494,36.2526396","127.7318499,36.2735162"
"127.2799365,36.2524746","127.733774,36.2731933"
"127.2799248,36.2522916","127.7381128,36.2720695"
"127.2798242,36.251233","127.7390739,36.2718152"
"127.2797342,36.2499995","127.7399851,36.2715925"
"127.2795786,36.2483331","127.7404401,36.271469"
"127.2794999,36.2478416","127.74124,36.2712735"
"127.2794614,36.2476495","127.7416972,36.2711437"
"127.2793124,36.2472075","127.7417628,36.2711246"
"127.2791589,36.2467808","127.7428385,36.2708195"
"127.279139,36.2467239","127.7436495,36.2706159"
"127.278949,36.2462448","127.7447945,36.2704179"
"127.2783288,36.2447489","127.7450493,36.2703777"
"127.2777286,36.2432629","127.7469145,36.270126"
"127.2775838,36.2429075","127.7478271,36.2700069"
"127.2765741,36.2402829","127.7491937,36.2698228"
"127.2762107,36.239305","127.7493962,36.2697954"
"127.2742415,36.234047","127.7499993,36.2696913"
"127.2741741,36.2338666","127.750836,36.2695102"
"127.2741454,36.2337935","127.7516123,36.2692741"
"127.2738239,36.2329743","127.7526956,36.2689302"
"127.2738118,36.2329373","127.7539279,36.2685246"
"127.2735006,36.2320252","127.7548955,36.2682178"
"127.2733753,36.2315111","127.7554761,36.2680642"
"127.273372,36.2314858","127.7562626,36.2678813"
"127.2733122,36.2309908","127.7570281,36.2677228"
"127.2732995,36.230375","127.7578493,36.2676092"
"127.2733283,36.2300568","127.7590712,36.2674407"
"127.2733984,36.2296557","127.7598793,36.2673966"
"127.2735187,36.2292223","127.760869,36.2673818"
"127.2736018,36.228961","127.7627887,36.2675173"
"127.2737676,36.2285827","127.7641419,36.2676703"
"127.2740025,36.2281747","127.7648248,36.2677941"
"127.2741623,36.2279244","127.7651112,36.2678629"
"127.2749408,36.2269197","127.7670287,36.2683193"
"127.2758677,36.2257224","127.7676271,36.2684884"
"127.2761248,36.2253325","127.7690159,36.2689505"
"127.2764122,36.2248245","127.7697227,36.269222"
"127.2766496,36.2243075","127.7713026,36.2698937"
"127.2767989,36.2238245","127.7720398,36.270259"
"127.2768644,36.2235055","127.7725585,36.2705454"
"127.2769144,36.2231396","127.7738257,36.2712466"
"127.2769396,36.2228691","127.775235,36.2721368"
"127.2769614,36.2226249","127.7786554,36.2746731"
"127.2769491,36.2222579","127.7788362,36.2747989"
"127.2768304,36.2213687","127.7820248,36.2772021"
"127.276589,36.220574","127.7831333,36.2780109"
"127.2763999,36.2201698","127.7835575,36.2783101"
"127.2763279,36.2200461","127.7842005,36.2787558"
"127.2757828,36.219222","127.7842407,36.2787836"
"127.2755966,36.2189701","127.7847641,36.2791186"
"127.2749116,36.2180781","127.7850643,36.2793019"
"127.274487,36.2175246","127.7854894,36.2795352"
"127.2740958,36.2170064","127.7860149,36.2798207"
"127.273484,36.2161947","127.7864354,36.2800351"
"127.2727624,36.2152629","127.7868425,36.2802127"
"127.2718303,36.2140116","127.7874693,36.2804816"
"127.2701779,36.2118456","127.7878328,36.280616"
"127.2686995,36.2098828","127.7887826,36.2809256"
"127.268062,36.2087627","127.7893456,36.2811091"
"127.2678123,36.2081969","127.7897111,36.2811939"
"127.2659247,36.2036332","127.7904957,36.2813831"
"127.2657999,36.2033084","127.7914773,36.2815394"
"127.2655989,36.2028256","127.7921145,36.2816126"
"127.2646866,36.2006412","127.7930836,36.2816941"
"127.2644736,36.2000809","127.7939254,36.2817056"
"127.2642251,36.1995133","127.7947315,36.281681"
"127.2638324,36.1987579","127.7955587,36.2816411"
"127.2635492,36.1982498","127.7968096,36.2814703"
"127.2630742,36.1975411","127.7976931,36.2813095"
"127.2628869,36.1972991","127.7989136,36.2810333"
"127.2628137,36.1972151","127.7997813,36.2808039"
"127.2624125,36.1967491","127.8006768,36.2805844"
"127.2624036,36.1967401","127.8034918,36.2794738"
"127.2621985,36.196526","127.8037397,36.2793677"
"127.2619246,36.1962415","127.8064732,36.2781986"
"127.2612615,36.1955748","127.8099693,36.2767471"
"127.2604651,36.1948583","127.8103361,36.2765992"
"127.2565996,36.1917166","127.8146735,36.2748055"
"127.249999,36.1863162","127.8154306,36.2745249"
"127.2489873,36.1855","127.8162882,36.2743081"
"127.2481364,36.1848247","127.8179425,36.2739719"
"127.2476163,36.1843674","127.8185244,36.2738685"
"127.247174,36.1839247","127.8195958,36.2736935"
"127.2467994,36.1835083","127.8201399,36.2736091"
"127.2465823,36.1832374","127.822471,36.2732494"
"127.2463996,36.183008","127.8231153,36.2731539"
"127.2462314,36.1827372","127.8237038,36.2730423"
"127.2460621,36.1824663","127.8242222,36.2729481"
"127.2456618,36.181783","127.8246038,36.2728794"
"127.2453615,36.1810828","127.8255427,36.2726686"
"127.2451743,36.1805243","127.8263601,36.2724545"
"127.2448991,36.1796492","127.826925,36.2722943"
"127.2446492,36.1788742","127.8282447,36.2718489"
"127.244387,36.1781082","127.8292173,36.2714658"
"127.2440998,36.1771826","127.8301965,36.2710538"
"127.2437993,36.1762245","127.8306454,36.2708407"
"127.2434625,36.1751662","127.8312365,36.2705605"
"127.2432202,36.1744427","127.8315663,36.2703702"
"127.2432114,36.1744165","127.8320906,36.2700695"
"127.2431618,36.1742929","127.8323194,36.269939"
