0
"126.7331723,37.3397337"
"126.7921506,37.3453454"
"126.7921843,37.3453646"
"126.7938646,37.3462886"
"126.7943375,37.3465492"
"126.7944864,37.3466826"
"126.794742,37.3467508"
"126.7949303,37.3467826"
"126.7951886,37.3468076"
"126.7953422,37.346804"
"126.7955467,37.3467845"
"126.7959965,37.3467394"
"126.7972194,37.3466033"
"126.7976993,37.3465972"
"126.7980309,37.3466325"
"126.7983387,37.3466767"
"126.7987606,37.3468315"
"126.7990582,37.3470072"
"126.7992479,37.3471192"
"126.7994182,37.3472672"
"126.7997027,37.3475131"
"126.7998868,37.3477422"
"126.8000369,37.3479991"
"126.8002615,37.3484908"
"126.8004741,37.3490662"
"126.8008777,37.3497356"
"126.801044,37.349943"
"126.8012408,37.3501515"
"126.8013866,37.3502578"
"126.8017615,37.3504908"
"126.8022743,37.3507165"
"126.802637,37.3508078"
"126.8030418,37.3508706"
"126.8032507,37.3508673"
"126.8035025,37.3508643"
"126.8049326,37.3506717"
"126.8052378,37.3506302"
"126.8058946,37.3505422"
"126.8083951,37.3503486"
"126.8090699,37.3503877"
"126.8114189,37.3503284"
"126.8118119,37.350318"
"126.8130247,37.3503044"
"126.8154175,37.3502668"
"126.8156704,37.3502674"
"126.8170244,37.350241"
"126.8172345,37.3502368"
"126.8182937,37.3502159"
"126.8184993,37.3502053"
"126.8197735,37.3501433"
"126.8206403,37.3500545"
"126.8211739,37.3499836"
"126.8214034,37.3499435"
"126.8217031,37.3498911"
"126.8222371,37.3497752"
"126.8227271,37.3496437"
"126.8232163,37.3494834"
"126.8241844,37.3491761"
"126.8251842,37.3488582"
"126.8262816,37.3484913"
"126.8270641,37.3482326"
"126.8273505,37.3481387"
"126.8285859,37.3477383"
"126.8292764,37.3475376"
"126.8292854,37.3475349"
"126.8295492,37.347458"
"126.8307061,37.3472473"
"126.8320961,37.3471019"
"126.8332794,37.3470906"
"126.8341054,37.3471349"
"126.834773,37.3472243"
"126.8350447,37.3472727"
"126.8356478,37.3473806"
"126.8359747,37.3474374"
"126.836039,37.3474495"
"126.8365057,37.3475333"
"126.8380921,37.3479072"
"126.8383174,37.3479571"
"126.8397395,37.3482779"
"126.8406353,37.3484758"
"126.8416295,37.3486598"
"126.8421223,37.3487292"
"126.842919,37.3487859"
"126.8437396,37.3488049"
"126.8443325,37.3487938"
"126.8446035,37.3487835"
"126.8446961,37.3487795"
"126.8451593,37.3487497"
"126.8455877,37.348698"
"126.8460637,37.348624"
"126.8467173,37.3485023"
"126.8475356,37.3482751"
"126.8486743,37.3479371"
"126.8499244,37.3475158"
"126.8502641,37.3473987"
"126.8512493,37.347058"
"126.8522231,37.3467325"
"126.8549744,37.3458245"
"126.855519,37.3456445"
"126.8566941,37.3452687"
"126.8574753,37.3450107"
"126.8595064,37.3443394"
"126.860775,37.3439938"
"126.8610375,37.3439267"
"126.8620794,37.3436682"
"126.8629674,37.3434675"
"126.8637138,37.3433156"
"126.8649564,37.3430924"
"126.8653069,37.3430294"
"126.8659604,37.3429139"
"126.8673082,37.3426741"
"126.8680048,37.3425373"
"126.8683329,37.3424489"
"126.869023,37.3422741"
"126.8695993,37.342087"
"126.8702504,37.3418425"
"126.8709496,37.3415281"
"126.8718241,37.3410415"
"126.8724158,37.3406246"
"126.8729338,37.3402388"
"126.8739022,37.339439"
"126.8740956,37.3392616"
"126.875,37.3384326"
"126.877349,37.3361411"
"126.8781667,37.335408"
"126.8787069,37.3349232"
"126.8798434,37.3339863"
"126.8806072,37.3333567"
"126.8806367,37.3333325"
"126.880656,37.3333173"
"126.8815289,37.3325935"
"126.8827886,37.3316329"
"126.8835179,37.3310643"
"126.8840338,37.3306452"
"126.8849118,37.3299782"
"126.8852242,37.3297392"
"126.8852833,37.3296917"
"126.8860639,37.3290621"
"126.8866365,37.3286"
"126.8875153,37.3278311"
"126.8881779,37.327264"
"126.8888526,37.3267429"
"126.8891888,37.3264931"
"126.8901994,37.3257412"
"126.8906617,37.3253866"
"126.8908228,37.3252784"
"126.8916409,37.3247481"
"126.8925968,37.3242031"
"126.893314,37.3238607"
"126.893622,37.3237334"
"126.8938519,37.3236381"
"126.8941225,37.3235259"
"126.894272,37.3234645"
"126.8948449,37.3232484"
"126.8955218,37.3230049"
"126.8975883,37.3224529"
"126.8986744,37.3222665"
"126.8997374,37.3221493"
"126.9001677,37.3221082"
"126.9004366,37.3220825"
"126.9006578,37.3220773"
"126.9014966,37.3220545"
"126.9025743,37.3220717"
"126.9035898,37.3221111"
"126.903909,37.322146"
"126.9043972,37.3222053"
"126.909804,37.322866"
"126.9134372,37.3232996"
"126.9137663,37.3233544"
"126.9148992,37.3235412"
"126.9162492,37.3238246"
"126.917862,37.3242661"
"126.9188934,37.324593"
"126.918899,37.3245948"
"126.9205288,37.3251923"
"126.9216116,37.3255915"
"126.9224928,37.3259221"
"126.9227066,37.3260061"
"126.9227505,37.3260225"
"126.9248292,37.3268151"
"126.9253121,37.3269869"
"126.9255531,37.3270701"
"126.928275,37.3280414"
"126.9283865,37.3280771"
"126.9285419,37.3281256"
"126.9288369,37.3282217"
"126.9293616,37.3283829"
"126.9304116,37.3286493"
"126.9305244,37.3286688"
"126.9312368,37.3287912"
"126.9319665,37.3288785"
"126.9323523,37.3289074"
"126.9325972,37.3289158"
"126.9328589,37.328927"
"126.9335623,37.3289078"
"126.934749,37.3288666"
"126.9362249,37.3287826"
"126.9373033,37.3287247"
"126.937808,37.3286973"
"126.9415028,37.3284985"
"126.9423158,37.3284546"
"126.9448431,37.3283042"
"126.9450678,37.3282908"
"126.9459103,37.3282326"
"126.9471503,37.3281473"
"126.9481851,37.3280323"
"126.9487987,37.3279405"
"126.9505042,37.3276311"
"126.9515511,37.3273989"
"126.9524119,37.3271496"
"126.9533529,37.3268854"
"126.9547581,37.3264349"
"126.9556172,37.3261026"
"126.956147,37.3258806"
"126.9576192,37.3252077"
"126.9581378,37.3249712"
"126.95971,37.3241933"
"126.9601099,37.3239941"
"126.9603013,37.3238985"
"126.9636752,37.3222788"
"126.9654215,37.3214502"
"126.9656174,37.3213573"
"126.9660226,37.3211951"
"126.9665082,37.3209918"
"126.9669712,37.3207992"
"126.9675448,37.3206026"
"126.9681341,37.3204213"
"126.9698594,37.3199982"
"126.9701689,37.3199563"
"126.9712116,37.3198249"
"126.9712917,37.3198207"
"126.9723124,37.3197658"
"126.9735559,37.3198056"
"126.9750078,37.3198968"
"126.9765835,37.3200372"
"126.9770256,37.3200815"
"126.9771339,37.3200901"
"126.9772749,37.3201015"
"126.9784187,37.320194"
"126.9791599,37.3202423"
"126.9800287,37.3202777"
"126.9805117,37.3202843"
"126.9810286,37.3202911"
"126.9812035,37.3202937"
"126.9820534,37.3202821"
"126.9832106,37.3202312"
"126.9843015,37.3201386"
"126.9849376,37.3200504"
"126.9855905,37.3199586"
"126.9861352,37.3198618"
"126.9863725,37.3198114"
"126.986394,37.319807"
"126.9867433,37.3197328"
"126.9873107,37.3196118"
"126.9885746,37.3192982"
"126.9893719,37.3190609"
"126.990088,37.3188062"
"126.9902011,37.3187662"
"126.9911188,37.3184204"
"126.9919834,37.3180735"
"126.9931209,37.3175862"
"126.9972105,37.3156188"
"126.9973826,37.3155384"
"126.9980064,37.3152436"
"126.9985352,37.3149745"
"126.9988545,37.3148127"
"126.9992192,37.3146267"
"126.9999992,37.314247"
"127.0010171,37.313742"
"127.0022117,37.3131494"
"127.0042268,37.3121889"
"127.0047996,37.3119163"
"127.0056745,37.3115243"
"127.0060728,37.3113646"
"127.0063104,37.3112691"
"127.0065242,37.3111826"
"127.0076369,37.3108411"
"127.0083998,37.3106577"
"127.0084879,37.3106427"
"127.0093499,37.3104994"
"127.0100624,37.3104329"
"127.0108493,37.310383"
"127.011725,37.3103911"
"127.0126995,37.3104582"
"127.0130232,37.3105001"
"127.0133998,37.3105494"
"127.0141246,37.3106741"
"127.0147995,37.3108409"
"127.0148411,37.3108528"
"127.0158369,37.3111327"
"127.0163743,37.3112837"
"127.0166367,37.3113577"
"127.0183489,37.3118497"
"127.0191341,37.3120683"
"127.0196309,37.3122064"
"127.021893,37.3128393"
"127.022107,37.3128988"
"127.0229902,37.3131421"
"127.0233958,37.3132537"
"127.0240024,37.3133418"
"127.0246554,37.3134075"
"127.025171,37.3134357"
"127.0258007,37.3134301"
"127.026171,37.3134091"
"127.027105,37.3133065"
"127.0274395,37.3132276"
"127.0278882,37.3131221"
"127.0285791,37.3129076"
"127.0287929,37.312821"
"127.0293145,37.3126086"
"127.0297187,37.3123903"
"127.0302046,37.3121028"
"127.0307282,37.311748"
"127.031049,37.3115194"
"127.0312281,37.3113948"
"127.0317313,37.3110453"
"127.0324796,37.3104848"
"127.0326553,37.310353"
"127.0335011,37.3097191"
"127.0346396,37.3088249"
"127.0350874,37.308494"
"127.0358141,37.3079416"
"127.0358209,37.3079372"
"127.0372656,37.3069756"
"127.0373993,37.306886"
"127.0375148,37.306818"
"127.0390437,37.3059162"
"127.0420673,37.3043334"
"127.0431372,37.3037498"
"127.0439106,37.3032958"
"127.0464531,37.3017642"
"127.0467272,37.3015886"
"127.0475992,37.3010583"
"127.0493495,37.3000662"
"127.0499868,37.2997324"
"127.0505369,37.2994416"
"127.0510121,37.2992162"
"127.0511185,37.2991671"
"127.0512203,37.2991197"
"127.0515869,37.2989498"
"127.0518324,37.2988344"
"127.0521368,37.2986914"
"127.0529568,37.298351"
"127.0531717,37.2982743"
"127.0551773,37.2975941"
"127.0559277,37.2973806"
"127.0561108,37.2973407"
"127.0564169,37.2972734"
"127.0572269,37.297107"
"127.0579036,37.2969644"
"127.0585654,37.2968506"
"127.0585778,37.2968488"
"127.0589833,37.2967764"
"127.0617471,37.2962873"
"127.0622925,37.2962127"
"127.066956,37.2953744"
"127.0688375,37.2950577"
"127.0717763,37.2945068"
"127.0718622,37.2944909"
"127.0746121,37.2940249"
"127.075799,37.2938245"
"127.076899,37.2936328"
"127.0769972,37.2936161"
"127.0778081,37.2934738"
"127.0785614,37.2933413"
"127.0797508,37.2930895"
"127.0799372,37.2930496"
"127.0811368,37.2927997"
"127.0816192,37.2926788"
"127.0826371,37.2924246"
"127.0839997,37.2920662"
"127.0857601,37.2916"
"127.0862742,37.2914621"
"127.0874854,37.2911364"
"127.0887249,37.2907829"
"127.0892559,37.2906477"
"127.0893565,37.2906219"
"127.0896739,37.290541"
"127.0901043,37.2904424"
"127.0910159,37.2902346"
"127.0927336,37.2899251"
"127.0935227,37.2898196"
"127.0939449,37.2897751"
"127.0947306,37.2896922"
"127.0960792,37.2896156"
"127.0967065,37.2895998"
"127.0971803,37.2896023"
"127.0980377,37.289607"
"127.0983999,37.2896091"
"127.0987371,37.2896256"
"127.0998705,37.2897033"
"127.1007118,37.2897747"
"127.1012847,37.2898136"
"127.1024147,37.2898913"
"127.10405,37.2900031"
"127.1049511,37.2900656"
"127.1052195,37.2900954"
"127.105463,37.2901223"
"127.1061271,37.2901967"
"127.1070594,37.2903422"
"127.1083083,37.2905536"
"127.1091188,37.2906843"
"127.1093837,37.2907266"
"127.1098493,37.2908021"
"127.111468,37.2910625"
"127.1128559,37.2912555"
"127.1135617,37.2913344"
"127.113988,37.2913754"
"127.1141966,37.2913914"
"127.1147007,37.2914291"
"127.1157714,37.291438"
"127.1164811,37.2914214"
"127.1172597,37.2913951"
"127.1185565,37.291301"
"127.1192406,37.291214"
"127.1203302,37.2910516"
"127.1205402,37.291018"
"127.1227871,37.2906611"
"127.1239433,37.2904772"
"127.124999,37.2903057"
"127.125384,37.290252"
"127.1270234,37.2899966"
"127.1295581,37.2896026"
"127.1299194,37.2895478"
"127.1323546,37.2891822"
"127.1348429,37.2888131"
"127.1362235,37.2886344"
"127.1373737,37.2885298"
"127.1376502,37.2885045"
"127.138511,37.2885044"
"127.1391303,37.2885207"
"127.1394709,37.2885389"
"127.1419858,37.2887268"
"127.1421899,37.2887427"
"127.1432737,37.2888253"
"127.1433166,37.2888291"
"127.1473617,37.2891846"
"127.1478996,37.289225"
"127.1487534,37.2892897"
"127.1495508,37.2893281"
"127.1501104,37.2893271"
"127.1508631,37.2892869"
"127.1514783,37.2892148"
"127.1519141,37.2891449"
"127.1520767,37.2891093"
"127.152324,37.2890551"
"127.153406,37.2887887"
"127.1557036,37.2881627"
"127.1618955,37.2865156"
"127.1627336,37.2862864"
"127.1637694,37.2860036"
"127.1641467,37.285882"
"127.1648123,37.2856279"
"127.1650338,37.2855357"
"127.1651616,37.2854829"
"127.1665621,37.2848577"
"127.1678681,37.2841538"
"127.1679993,37.2840829"
"127.1689461,37.2835006"
"127.1696443,37.2830031"
"127.170122,37.2826259"
"127.1707493,37.2820742"
"127.1713994,37.2814829"
"127.1715297,37.2813534"
"127.1723228,37.2805615"
"127.1740712,37.2787383"
"127.1756247,37.2771173"
"127.1769828,37.275796"
"127.1783098,37.274626"
"127.1802941,37.2729656"
"127.1816509,37.2719272"
"127.1819066,37.2717314"
"127.1833186,37.2706986"
"127.1833492,37.2706743"
"127.1834046,37.2706393"
"127.1839452,37.2702919"
"127.1842189,37.2700952"
"127.1842959,37.270045"
"127.1851622,37.2694749"
"127.1860126,37.2689462"
"127.1860329,37.2689337"
"127.1863586,37.2687317"
"127.1866243,37.2685666"
"127.1869872,37.2683539"
"127.1872575,37.268196"
"127.1874497,37.2680829"
"127.1891624,37.2671067"
"127.1935978,37.2644312"
"127.1947136,37.2637643"
"127.1959865,37.2630284"
"127.1977895,37.2619847"
"127.1989923,37.2612658"
"127.2006369,37.2603334"
"127.2016076,37.2598419"
"127.2026198,37.2594"
"127.2040406,37.2588519"
"127.2052028,37.2584068"
"127.2052525,37.2583862"
"127.2058759,37.2581498"
"127.2063254,37.2579778"
"127.2067817,37.2577987"
"127.2076129,37.2574726"
"127.2081889,37.2572451"
"127.2094121,37.2567614"
"127.2099158,37.2565715"
"127.2100694,37.2565088"
"127.2112135,37.2560464"
"127.2121304,37.255717"
"127.2122999,37.2556498"
"127.2136439,37.2550987"
"127.2147338,37.254656"
"127.2181579,37.2532959"
"127.2198258,37.2526481"
"127.2201296,37.2525263"
"127.2210771,37.2521454"
"127.2234237,37.2512198"
"127.2236665,37.2511239"
"127.2241769,37.2509213"
"127.2265042,37.2499992"
"127.2276515,37.2495556"
"127.2293474,37.2489277"
"127.2299095,37.2487487"
"127.2302346,37.2486629"
"127.230458,37.2486066"
"127.2306048,37.2485655"
"127.2308993,37.2484994"
"127.231494,37.2483611"
"127.2323888,37.2482008"
"127.2354553,37.2476831"
"127.2374546,37.247336"
"127.2382025,37.247216"
"127.2397155,37.2469498"
"127.2414586,37.2466552"
"127.2419155,37.2465778"
"127.2466787,37.2457714"
"127.2483528,37.2455163"
"127.2487758,37.2454739"
"127.2489021,37.2454607"
"127.2490747,37.2454475"
"127.2499995,37.2453765"
"127.2506693,37.2453463"
"127.2510166,37.2453317"
"127.2511824,37.2453285"
"127.2515026,37.2453246"
"127.2515342,37.2453238"
"127.2522682,37.2453181"
"127.2526471,37.2453288"
"127.253461,37.2453792"
"127.2545612,37.245459"
"127.2547877,37.2454793"
"127.2562813,37.2456113"
"127.2581604,37.245754"
"127.2584727,37.2457798"
"127.2586339,37.2457928"
"127.2597961,37.2458862"
"127.2599967,37.2459028"
"127.2603665,37.2459324"
"127.2606641,37.2459574"
"127.2639894,37.24623"
"127.2643614,37.2462559"
"127.2654031,37.2463274"
"127.2662272,37.2463534"
"127.266968,37.2463557"
"127.267401,37.246344"
"127.2677946,37.2463339"
"127.2683979,37.24629"
"127.269236,37.246197"
"127.2693251,37.2461837"
"127.2694842,37.2461606"
"127.2700685,37.2460652"
"127.2708199,37.2459153"
"127.2709835,37.2458831"
"127.2717362,37.2456845"
"127.272376,37.2455054"
"127.2730611,37.2452706"
"127.2740308,37.2448911"
"127.2749137,37.2444836"
"127.2761332,37.2438864"
"127.2831415,37.2404669"
"127.2837566,37.2402202"
"127.2843018,37.2400129"
"127.285393,37.239676"
"127.2864772,37.2394184"
"127.2870368,37.2392833"
"127.2875049,37.2391967"
"127.2877125,37.2391583"
"127.2885438,37.2390227"
"127.2892103,37.238941"
"127.2896997,37.2389139"
"127.2900086,37.2388974"
"127.2905724,37.2388812"
"127.2911327,37.2388831"
"127.2912748,37.2388825"
"127.2922769,37.2389536"
"127.2927142,37.2390031"
"127.2935617,37.2391362"
"127.2941712,37.2392661"
"127.2944924,37.2393397"
"127.2947075,37.2393996"
"127.295451,37.239637"
"127.2956741,37.2397086"
"127.2962023,37.2399087"
"127.2964467,37.2400011"
"127.2970976,37.2402997"
"127.297611,37.2405548"
"127.2980129,37.2407862"
"127.2993558,37.2416024"
"127.3009553,37.2425796"
"127.3015938,37.2429033"
"127.3022853,37.2431984"
"127.302648,37.2433396"
"127.303093,37.2434755"
"127.303387,37.2435653"
"127.303476,37.243587"
"127.3035831,37.2436134"
"127.3041025,37.2437404"
"127.305198,37.2439198"
"127.3058901,37.2439894"
"127.3067165,37.2440323"
"127.3075891,37.2440553"
"127.3083941,37.2440936"
"127.3084437,37.2440982"
"127.3089757,37.2441486"
"127.309661,37.2442543"
"127.3105422,37.244454"
"127.3111777,37.2446344"
"127.3117432,37.2448309"
"127.3118277,37.2448599"
"127.3122264,37.2450155"
"127.3125497,37.2451675"
"127.3129359,37.2453601"
"127.3137455,37.2457995"
"127.3151339,37.2465615"
"127.3161218,37.2469858"
"127.3171627,37.247357"
"127.3177464,37.2475265"
"127.3183087,37.2476526"
"127.3189027,37.2477716"
"127.3189647,37.2477843"
"127.3203027,37.247963"
"127.3206262,37.2480068"
"127.3217477,37.2481906"
"127.3222932,37.2482806"
"127.3225896,37.2483298"
"127.3227102,37.2483498"
"127.3236445,37.2485684"
"127.3242338,37.2487414"
"127.3245437,37.2488329"
"127.3252636,37.2490774"
"127.3256862,37.2492213"
"127.3263205,37.2494386"
"127.3264309,37.2494784"
"127.3278584,37.2499997"
"127.3283237,37.2501663"
"127.3291597,37.2504451"
"127.3298978,37.2506598"
"127.3303565,37.2507939"
"127.3316807,37.251132"
"127.3324866,37.25129"
"127.3336048,37.2514736"
"127.3347298,37.2516221"
"127.3354051,37.2516979"
"127.3363048,37.2517568"
"127.336917,37.251791"
"127.3374132,37.2518016"
"127.3381563,37.2518062"
"127.3417364,37.2518291"
"127.342934,37.2518307"
"127.3429869,37.2518317"
"127.3461804,37.2518368"
"127.346681,37.2518374"
"127.3469945,37.2518396"
"127.3471287,37.251838"
"127.3472088,37.2518363"
"127.348333,37.2518206"
"127.3487097,37.2517968"
"127.3491812,37.2517532"
"127.3499471,37.2516298"
"127.3501174,37.2515975"
"127.35044,37.2515375"
"127.350766,37.2514604"
"127.3511824,37.2513239"
"127.351943,37.2510383"
"127.3524599,37.2507955"
"127.3529634,37.2505203"
"127.3534736,37.2502154"
"127.3537785,37.2499994"
"127.3541365,37.2497051"
"127.3541828,37.2496583"
"127.3545195,37.2493171"
"127.3547669,37.2490704"
"127.355124,37.2486625"
"127.355749,37.2479385"
"127.3563773,37.2471974"
"127.357105,37.246378"
"127.3578259,37.2455451"
"127.3580101,37.2453263"
"127.3581807,37.245139"
"127.3584316,37.2448617"
"127.3590245,37.2443053"
"127.3594209,37.2439749"
"127.3600058,37.2435222"
"127.3603659,37.2432865"
"127.3605296,37.2431794"
"127.3609134,37.2429527"
"127.3611933,37.2427908"
"127.3620566,37.242351"
"127.3621796,37.2423016"
"127.3627156,37.2420778"
"127.3630879,37.2419322"
"127.363344,37.2418324"
"127.3640096,37.2416141"
"127.364401,37.2415064"
"127.3648985,37.2413691"
"127.3654839,37.241257"
"127.3664109,37.241113"
"127.3665079,37.2410978"
"127.3670119,37.2410487"
"127.3675036,37.2410268"
"127.368135,37.2409986"
"127.3707295,37.2408446"
"127.3724942,37.2407122"
"127.3730039,37.2406785"
"127.3749997,37.2405968"
"127.3795278,37.2404366"
"127.3820399,37.2403201"
"127.3871003,37.2401213"
"127.3900375,37.2399862"
"127.3910511,37.2399529"
"127.3930502,37.2398744"
"127.3944878,37.239809"
"127.3957168,37.2397533"
"127.3962884,37.2397277"
"127.397461,37.2396746"
"127.3980947,37.2396544"
"127.3986979,37.2396351"
"127.3991117,37.2396301"
"127.3997735,37.2396225"
"127.4004454,37.2396258"
"127.4010249,37.2396497"
"127.401937,37.2396721"
"127.403026,37.2397307"
"127.4037791,37.2397881"
"127.4047429,37.2399016"
"127.4093231,37.2403964"
"127.4112677,37.2406305"
"127.4121707,37.2407132"
"127.4129407,37.2407633"
"127.4134864,37.2407772"
"127.4142306,37.240748"
"127.4148958,37.2407079"
"127.415719,37.2406166"
"127.416055,37.2405654"
"127.416232,37.2405385"
"127.4168715,37.2403938"
"127.4182587,37.2399504"
"127.4187223,37.2397741"
"127.4198424,37.2392899"
"127.419927,37.2392512"
"127.4221378,37.2381935"
"127.4231372,37.2377137"
"127.42377,37.2374085"
"127.4241772,37.2372078"
"127.4244366,37.2370763"
"127.4247209,37.2369422"
"127.4255612,37.2365371"
"127.4265898,37.2360573"
"127.4271087,37.2358151"
"127.4276997,37.2355658"
"127.4277628,37.2355415"
"127.4283504,37.2353183"
"127.4286977,37.2352149"
"127.428859,37.2351699"
"127.4291409,37.2350943"
"127.4296382,37.2349549"
"127.4304411,37.2347805"
"127.4310714,37.2346754"
"127.431192,37.2346629"
"127.4313273,37.2346449"
"127.4316148,37.2346072"
"127.4321921,37.2345571"
"127.432554,37.2345248"
"127.4331617,37.2344873"
"127.4335574,37.2344704"
"127.435492,37.2344652"
"127.4356881,37.2344644"
"127.4367624,37.2345443"
"127.437689,37.2346728"
"127.4386776,37.2348779"
"127.439789,37.2351309"
"127.4426136,37.2358687"
"127.4460639,37.2367727"
"127.4468609,37.2369569"
"127.4489496,37.2375266"
"127.4494388,37.2376602"
"127.4519773,37.2383139"
"127.4551821,37.2391372"
"127.4577477,37.2398305"
"127.4586394,37.240085"
"127.4591456,37.2402186"
"127.4600609,37.2404614"
"127.4622874,37.2410165"
"127.462877,37.2411771"
"127.4638115,37.2414316"
"127.4639051,37.2414568"
"127.4658328,37.2420451"
"127.4682543,37.242894"
"127.4685575,37.2430104"
"127.469819,37.2434749"
"127.4701234,37.2435868"
"127.4701662,37.243603"
"127.4708201,37.2438439"
"127.4717051,37.2441686"
"127.4726532,37.2445168"
"127.4733364,37.2447342"
"127.4742631,37.2449804"
"127.4745044,37.2450391"
"127.4757942,37.245353"
"127.4759588,37.2453837"
"127.4772103,37.2456003"
"127.4780897,37.2457267"
"127.4791541,37.2458522"
"127.4804789,37.2459425"
"127.4812344,37.245967"
"127.4823371,37.2459879"
"127.4835278,37.2459466"
"127.4837961,37.2459295"
"127.4838672,37.2459259"
"127.4866466,37.2457712"
"127.4884473,37.2456668"
"127.4922505,37.2454202"
"127.4936836,37.2453139"
"127.4946059,37.2452589"
