0,1
"129.3590124,35.5865846","127.0515116,37.2987034"
"129.3589895,35.5866904","127.0519622,37.2986493"
"129.3589605,35.5868207","127.0523432,37.2985092"
"129.3588742,35.5871916","127.0528568,37.2982876"
"129.358849,35.5872948","127.0540157,37.2978818"
"129.3587697,35.5877332","127.0555371,37.2974206"
"129.3586976,35.5880994","127.0561108,37.2973407"
"129.3586828,35.5881763","127.0564169,37.2972734"
"129.3586714,35.588254","127.0572269,37.297107"
"129.3586397,35.5884582","127.0579036,37.2969644"
"129.3585745,35.5888829","127.0585654,37.2968506"
"129.3582634,35.5904176","127.0585778,37.2968488"
"129.3579178,35.5921313","127.0589833,37.2967764"
"129.3572969,35.5941584","127.0617471,37.2962873"
"129.3572898,35.5941829","127.0622925,37.2962127"
"129.3568108,35.5957625","127.066956,37.2953744"
"129.3567197,35.5960686","127.0688375,37.2950577"
"129.3561479,35.59793","127.0717763,37.2945068"
"129.3561376,35.5979626","127.0718622,37.2944909"
"129.3556709,35.5995501","127.0746121,37.2940249"
"129.3556546,35.5996062","127.075799,37.2938245"
"129.3555778,35.5998671","127.076899,37.2936328"
"129.3553349,35.6006308","127.0769972,37.2936161"
"129.3552499,35.6008665","127.0778081,37.2934738"
"129.3549695,35.601729","127.0785614,37.2933413"
"129.3548619,35.6020381","127.0797508,37.2930895"
"129.3548495,35.6020743","127.0799372,37.2930496"
"129.3547723,35.6022684","127.0811368,37.2927997"
"129.3546763,35.6025124","127.0816192,37.2926788"
"129.354621,35.6026503","127.0826371,37.2924246"
"129.3544781,35.6030122","127.0839997,37.2920662"
"129.3543519,35.6033297","127.0857601,37.2916"
"129.3543248,35.6033995","127.0862742,37.2914621"
"129.3542246,35.6036499","127.0874854,37.2911364"
"129.3540295,35.6041397","127.0887249,37.2907829"
"129.3539012,35.6044635","127.0892559,37.2906477"
"129.3538668,35.6045524","127.0893565,37.2906219"
"129.3536909,35.6050617","127.0896739,37.290541"
"129.3536596,35.6051379","127.0901043,37.2904424"
"129.3535727,35.6053457","127.0910159,37.2902346"
"129.3535613,35.6053756","127.0927336,37.2899251"
"129.3534163,35.605743","127.0935227,37.2898196"
"129.3533988,35.6057982","127.0939449,37.2897751"
"129.3533073,35.6060412","127.0947306,37.2896922"
"129.3532122,35.6062753","127.0960792,37.2896156"
"129.3531057,35.6065365","127.0967065,37.2895998"
"129.3530027,35.6067617","127.0971803,37.2896023"
"129.3528592,35.6071452","127.0980377,37.289607"
"129.3526567,35.6076018","127.0983999,37.2896091"
"129.3521946,35.6087232","127.0987371,37.2896256"
"129.3519924,35.6093393","127.0998705,37.2897033"
"129.351851,35.6098112","127.1007118,37.2897747"
"129.3517509,35.6103536","127.1012847,37.2898136"
"129.3517038,35.6108015","127.1024147,37.2898913"
"129.351692,35.6109125","127.10405,37.2900031"
"129.3516824,35.6114067","127.1049511,37.2900656"
"129.3517109,35.61183","127.1052195,37.2900954"
"129.3517817,35.6122652","127.105463,37.2901223"
"129.3519426,35.6132102","127.1061271,37.2901967"
"129.3520947,35.6141094","127.1070594,37.2903422"
"129.352293,35.615098","127.1083083,37.2905536"
"129.352371,35.6156052","127.1091188,37.2906843"
"129.3523862,35.6156924","127.1093837,37.2907266"
"129.3524424,35.6160242","127.1098493,37.2908021"
"129.3525221,35.6166522","127.111468,37.2910625"
"129.352521,35.6167496","127.1128559,37.2912555"
"129.352519,35.6170471","127.1135617,37.2913344"
"129.352465,35.6178151","127.113988,37.2913754"
"129.3523067,35.6190427","127.1141966,37.2913914"
"129.3521675,35.6200428","127.1147007,37.2914291"
"129.3518583,35.6221454","127.1157714,37.291438"
"129.3516609,35.623259","127.1164811,37.2914214"
"129.351532,35.6238948","127.1172597,37.2913951"
"129.3513657,35.6246303","127.1185565,37.291301"
"129.3512156,35.6251122","127.1192406,37.291214"
"129.3511779,35.6252471","127.1203302,37.2910516"
"129.351129,35.6254245","127.1205402,37.291018"
"129.3511229,35.6254489","127.1227871,37.2906611"
"129.3511073,35.6254925","127.1239433,37.2904772"
"129.3510378,35.6256378","127.124999,37.2903057"
"129.3510242,35.6256677","127.125384,37.290252"
"129.3509242,35.625882","127.1270234,37.2899966"
"129.3503678,35.6269399","127.1295581,37.2896026"
"129.3500173,35.6274952","127.1299194,37.2895478"
"129.3498549,35.6277312","127.1323546,37.2891822"
"129.3494915,35.6282055","127.1348429,37.2888131"
"129.3490128,35.6287547","127.1362235,37.2886344"
"129.3487689,35.6289991","127.1373737,37.2885298"
"129.3486523,35.6291154","127.1376502,37.2885045"
"129.348064,35.62965","127.138511,37.2885044"
"129.3480132,35.6297013","127.1391303,37.2885207"
"129.3478269,35.6298556","127.1394709,37.2885389"
"129.347548,35.6300708","127.1419858,37.2887268"
"129.3474732,35.6301315","127.1421899,37.2887427"
"129.3468863,35.6306318","127.1432737,37.2888253"
"129.3464189,35.6311465","127.1433166,37.2888291"
"129.3460332,35.63166","127.1473617,37.2891846"
"129.3457781,35.6320921","127.1478996,37.289225"
"129.3456914,35.6322602","127.1487534,37.2892897"
"129.3456639,35.6323138","127.1495508,37.2893281"
"129.3454691,35.6327729","127.1501104,37.2893271"
"129.3454482,35.6328237","127.1508631,37.2892869"
"129.3453607,35.6330559","127.1514783,37.2892148"
"129.3453244,35.6331547","127.1519141,37.2891449"
"129.345315,35.6331783","127.1520767,37.2891093"
"129.345205,35.6335324","127.152324,37.2890551"
"129.3451734,35.6336988","127.153406,37.2887887"
"129.3451572,35.6338081","127.1557036,37.2881627"
"129.3451133,35.634109","127.1618955,37.2865156"
"129.3450459,35.6346816","127.1627336,37.2862864"
"129.3450023,35.6351402","127.1637694,37.2860036"
"129.3449658,35.6354256","127.1641467,37.285882"
"129.3449022,35.6359251","127.1648123,37.2856279"
"129.3448229,35.6366097","127.1650338,37.2855357"
"129.3447981,35.6368264","127.1651616,37.2854829"
"129.3447023,35.6376546","127.1665621,37.2848577"
"129.3446346,35.6383119","127.1678681,37.2841538"
"129.3446228,35.638423","127.1679993,37.2840829"
"129.3446048,35.6386008","127.1689461,37.2835006"
"129.3445251,35.6391709","127.1696443,37.2830031"
"129.3444869,35.6394311","127.170122,37.2826259"
"129.3444636,35.6395712","127.1707493,37.2820742"
"129.3444549,35.6396218","127.1713994,37.2814829"
"129.344449,35.6396562","127.1715297,37.2813534"
"129.3444137,35.6398965","127.1723228,37.2805615"
"129.344407,35.6399408","127.1740712,37.2787383"
"129.3443923,35.6400222","127.1756247,37.2771173"
"129.3443147,35.6404921","127.1769828,37.275796"
"129.3437747,35.6433257","127.1783098,37.274626"
"129.3437598,35.6433998","127.1802941,37.2729656"
"129.3437193,35.6436087","127.1816509,37.2719272"
"129.3432113,35.6461091","127.1819066,37.2717314"
"129.3430989,35.6467446","127.1833186,37.2706986"
"129.3430871,35.6468061","127.1833492,37.2706743"
"129.3430774,35.6468648","127.1834046,37.2706393"
"129.3430755,35.6468784","127.1839452,37.2702919"
"129.3430664,35.6469182","127.1842189,37.2700952"
"129.3430415,35.6470817","127.1842959,37.270045"
"129.3430176,35.6471939","127.1851622,37.2694749"
"129.3428383,35.6481414","127.1860126,37.2689462"
"129.3427705,35.6485535","127.1860329,37.2689337"
"129.3427546,35.6486791","127.1863586,37.2687317"
"129.3427427,35.6487856","127.1866243,37.2685666"
"129.3427167,35.6493359","127.1869872,37.2683539"
"129.3427134,35.6495776","127.1872575,37.268196"
"129.3427551,35.6499033","127.1874497,37.2680829"
"129.342836,35.65025","127.1891624,37.2671067"
"129.3431083,35.6510969","127.1935978,37.2644312"
"129.3431959,35.6513975","127.1947136,37.2637643"
"129.3432565,35.6516788","127.1959865,37.2630284"
"129.3433036,35.6520008","127.1977895,37.2619847"
"129.3433207,35.6524549","127.1989923,37.2612658"
"129.3433085,35.6528382","127.2006369,37.2603334"
"129.3432324,35.6533712","127.2016076,37.2598419"
"129.3431215,35.6538814","127.2026198,37.2594"
"129.3430859,35.6540145","127.2040406,37.2588519"
"129.3430493,35.6541502","127.2052028,37.2584068"
"129.3429965,35.6543043","127.2052525,37.2583862"
"129.3429893,35.6543269","127.2058759,37.2581498"
"129.3429298,35.6544775","127.2063254,37.2579778"
"129.3429131,35.6545201","127.2067817,37.2577987"
"129.3428762,35.6545973","127.2076129,37.2574726"
"129.3427837,35.6548016","127.2081889,37.2572451"
"129.3427606,35.6548533","127.2094121,37.2567614"
"129.3426389,35.6550869","127.2099158,37.2565715"
"129.3424183,35.6554364","127.2100694,37.2565088"
"129.342303,35.6556104","127.2112135,37.2560464"
"129.3420975,35.6558966","127.2121304,37.255717"
"129.3414748,35.6566796","127.2122999,37.2556498"
"129.3413641,35.6568111","127.2136439,37.2550987"
"129.3413285,35.6568504","127.2147338,37.254656"
"129.3412132,35.6569766","127.2181579,37.2532959"
"129.3411412,35.6570615","127.2198258,37.2526481"
"129.3404348,35.6579026","127.2201296,37.2525263"
"129.3400369,35.6583747","127.2210771,37.2521454"
"129.3397995,35.658666","127.2234237,37.2512198"
"129.33955,35.6590583","127.2236665,37.2511239"
"129.3395004,35.6591582","127.2241769,37.2509213"
"129.3393746,35.6594081","127.2265042,37.2499992"
"129.3392275,35.6599737","127.2276515,37.2495556"
"129.3391992,35.6604267","127.2293474,37.2489277"
"129.3392243,35.6608482","127.2299095,37.2487487"
"129.3392629,35.6610866","127.2302346,37.2486629"
"129.3393961,35.6615966","127.230458,37.2486066"
"129.339424,35.6617025","127.2306048,37.2485655"
"129.3394934,35.6619836","127.2308993,37.2484994"
"129.3395007,35.6620115","127.231494,37.2483611"
"129.3395103,35.6620447","127.2323888,37.2482008"
"129.3395486,35.6622244","127.2354553,37.2476831"
"129.3395695,35.6623178","127.2374546,37.247336"
"129.3396152,35.6625245","127.2382025,37.247216"
"129.3396756,35.6628941","127.2397155,37.2469498"
"129.3396965,35.6633742","127.2414586,37.2466552"
"129.3396655,35.6638056","127.2419155,37.2465778"
"129.3396107,35.6641598","127.2466787,37.2457714"
"129.3395416,35.6645648","127.2483528,37.2455163"
"129.3395071,35.6647474","127.2487758,37.2454739"
"129.3393444,35.6656009","127.2489021,37.2454607"
"129.3393151,35.6657681","127.2490747,37.2454475"
"129.3393141,35.6657735","127.2499995,37.2453765"
"129.3393063,35.6658169","127.2506693,37.2453463"
"129.3392561,35.6660368","127.2510166,37.2453317"
"129.339233,35.6661372","127.2511824,37.2453285"
"129.3391633,35.6664222","127.2515026,37.2453246"
"129.339086,35.6666659","127.2515342,37.2453238"
"129.3389735,35.6669633","127.2522682,37.2453181"
"129.3388629,35.6671985","127.2526471,37.2453288"
"129.3385067,35.6678494","127.253461,37.2453792"
"129.3381248,35.6683961","127.2545612,37.245459"
"129.3379465,35.6686152","127.2547877,37.2454793"
"129.3377815,35.6687935","127.2562813,37.2456113"
"129.3374162,35.6691462","127.2581604,37.245754"
"129.3370965,35.6694152","127.2584727,37.2457798"
"129.3369165,35.6695667","127.2586339,37.2457928"
"129.3362508,35.6701141","127.2597961,37.2458862"
"129.3362204,35.6701389","127.2599967,37.2459028"
"129.3361741,35.670191","127.2603665,37.2459324"
"129.336173,35.6701919","127.2606641,37.2459574"
"129.3361279,35.6702494","127.2639894,37.24623"
"129.3360499,35.6703642","127.2643614,37.2462559"
"129.335949,35.6705406","127.2654031,37.2463274"
"129.3358279,35.6708481","127.2662272,37.2463534"
"129.3357503,35.6711269","127.266968,37.2463557"
"129.3357217,35.6712788","127.267401,37.246344"
"129.3356958,35.6715461","127.2677946,37.2463339"
"129.3356905,35.6716516","127.2683979,37.24629"
"129.3356872,35.6718915","127.269236,37.246197"
"129.3356767,35.6724974","127.2693251,37.2461837"
"129.3356761,35.6725182","127.2694842,37.2461606"
"129.3356755,35.6725416","127.2700685,37.2460652"
"129.3356772,35.6726164","127.2708199,37.2459153"
"129.3356768,35.6726471","127.2709835,37.2458831"
"129.3356764,35.6726759","127.2717362,37.2456845"
"129.3356744,35.6727346","127.272376,37.2455054"
"129.335672,35.6729176","127.2730611,37.2452706"
"129.335661,35.6745107","127.2740308,37.2448911"
"129.3356589,35.6748533","127.2749137,37.2444836"
"129.3356589,35.6749029","127.2761332,37.2438864"
"129.3356609,35.675808","127.2831415,37.2404669"
"129.3356246,35.6761078","127.2837566,37.2402202"
"129.3355622,35.6763242","127.2843018,37.2400129"
"129.3354641,35.6765267","127.285393,37.239676"
"129.3353359,35.676718","127.2864772,37.2394184"
"129.3351262,35.6769222","127.2870368,37.2392833"
"129.3349953,35.6770414","127.2875049,37.2391967"
"129.3349637,35.6770644","127.2877125,37.2391583"
"129.3349007,35.6771096","127.2885438,37.2390227"
"129.3348386,35.6771484","127.2892103,37.238941"
"129.3347853,35.6771844","127.2896997,37.2389139"
"129.3343864,35.6774221","127.2900086,37.2388974"
"129.3343133,35.6774665","127.2905724,37.2388812"
"129.3342697,35.6774906","127.2911327,37.2388831"
"129.3341665,35.6775661","127.2912748,37.2388825"
"129.3340764,35.6776378","127.2922769,37.2389536"
"129.3339996,35.6777075","127.2927142,37.2390031"
"129.3338999,35.6777955","127.2935617,37.2391362"
"129.3337971,35.6778909","127.2941712,37.2392661"
"129.3336247,35.6780828","127.2944924,37.2393397"
"129.3335478,35.6781958","127.2947075,37.2393996"
"129.3334975,35.6782687","127.295451,37.239637"
"129.3334495,35.6783415","127.2956741,37.2397086"
"129.3333873,35.678475","127.2962023,37.2399087"
"129.3333664,35.6785258","127.2964467,37.2400011"
"129.3333371,35.6785992","127.2970976,37.2402997"
"129.3332931,35.6787036","127.297611,37.2405548"
"129.3331702,35.6790282","127.2980129,37.2407862"
"129.3330379,35.6793809","127.2993558,37.2416024"
"129.332737,35.6801842","127.3009553,37.2425796"
"129.3320071,35.6821353","127.3015938,37.2429033"
"129.3319509,35.6822885","127.3022853,37.2431984"
"129.3319436,35.6823076","127.302648,37.2433396"
"129.3319384,35.6823212","127.303093,37.2434755"
"129.3317094,35.6829395","127.303387,37.2435653"
"129.3315045,35.6834952","127.303476,37.243587"
"129.3314755,35.6835813","127.3035831,37.2436134"
"129.3314713,35.6835913","127.3041025,37.2437404"
"129.3314651,35.6836103","127.305198,37.2439198"
"129.3314547,35.6836402","127.3058901,37.2439894"
"129.3314247,35.6837272","127.3067165,37.2440323"
"129.3313832,35.6838477","127.3075891,37.2440553"
"129.3313676,35.6838867","127.3083941,37.2440936"
"129.3311372,35.6845411","127.3084437,37.2440982"
"129.3310016,35.685039","127.3089757,37.2441486"
"129.3309532,35.6853877","127.309661,37.2442543"
"129.3309801,35.6855974","127.3105422,37.244454"
"129.3310017,35.6860595","127.3111777,37.2446344"
"129.3311125,35.6868908","127.3117432,37.2448309"
"129.3311239,35.6869564","127.3118277,37.2448599"
"129.3312786,35.6879719","127.3122264,37.2450155"
"129.3313383,35.6884055","127.3125497,37.2451675"
"129.3314479,35.6891881","127.3129359,37.2453601"
"129.3315035,35.6894938","127.3137455,37.2457995"
"129.3315301,35.6896412","127.3151339,37.2465615"
"129.3316086,35.6900781","127.3161218,37.2469858"
"129.331652,35.6903326","127.3171627,37.247357"
"129.3316646,35.690501","127.3177464,37.2475265"
"129.3316545,35.6906373","127.3183087,37.2476526"
"129.3316256,35.6907765","127.3189027,37.2477716"
"129.331576,35.6909251","127.3189647,37.2477843"
"129.3315233,35.6910377","127.3203027,37.247963"
"129.3314296,35.6911915","127.3206262,37.2480068"
"129.3313177,35.6913221","127.3217477,37.2481906"
"129.3311712,35.6914433","127.3222932,37.2482806"
"129.3310385,35.6915328","127.3225896,37.2483298"
"129.3309414,35.6915902","127.3227102,37.2483498"
"129.3307918,35.6916673","127.3236445,37.2485684"
"129.3306407,35.6917282","127.3242338,37.2487414"
"129.330463,35.6917868","127.3245437,37.2488329"
"129.3302772,35.6918301","127.3252636,37.2490774"
"129.3290126,35.6921018","127.3256862,37.2492213"
"129.328885,35.692129","127.3263205,37.2494386"
"129.3285309,35.6922047","127.3264309,37.2494784"
"129.3271771,35.6924912","127.3278584,37.2499997"
"129.3268945,35.6925514","127.3283237,37.2501663"
"129.3239636,35.6932197","127.3291597,37.2504451"
"129.3226564,35.6935171","127.3298978,37.2506598"
"129.3223431,35.6935904","127.3303565,37.2507939"
"129.3217231,35.6937341","127.3316807,37.251132"
"129.3216385,35.6937552","127.3324866,37.25129"
"129.320157,35.6940679","127.3336048,37.2514736"
"129.3195351,35.6941305","127.3347298,37.2516221"
"129.3192127,35.6941904","127.3354051,37.2516979"
"129.3188725,35.6942469","127.3363048,37.2517568"
"129.3174259,35.6944869","127.336917,37.251791"
"129.3161135,35.6947041","127.3374132,37.2518016"
"129.3159406,35.6947329","127.3381563,37.2518062"
"129.3156114,35.6947874","127.3417364,37.2518291"
"129.3142098,35.6950177","127.342934,37.2518307"
"129.3139941,35.6950534","127.3429869,37.2518317"
"129.3133289,35.6951581","127.3461804,37.2518368"
"129.3132486,35.695171","127.346681,37.2518374"
"129.3123183,35.6953284","127.3469945,37.2518396"
"129.311321,35.6955012","127.3471287,37.251838"
"129.3105181,35.6956746","127.3472088,37.2518363"
"129.3101301,35.6957661","127.348333,37.2518206"
"129.3096709,35.6958893","127.3487097,37.2517968"
"129.3093352,35.6959971","127.3491812,37.2517532"
"129.3089165,35.6961495","127.3499471,37.2516298"
"129.308429,35.6963407","127.3501174,37.2515975"
"129.308143,35.6964469","127.35044,37.2515375"
"129.3077277,35.696655","127.350766,37.2514604"
"129.3071444,35.6969568","127.3511824,37.2513239"
"129.3067916,35.6971424","127.351943,37.2510383"
"129.3055539,35.6979768","127.3524599,37.2507955"
"129.3051562,35.6981802","127.3529634,37.2505203"
"129.3045896,35.6986863","127.3534736,37.2502154"
"129.3038464,35.6994998","127.3537785,37.2499994"
"129.3031723,35.7003844","127.3541365,37.2497051"
"129.302797,35.7009922","127.3541828,37.2496583"
"129.3026959,35.7011677","127.3545195,37.2493171"
"129.3025602,35.7014248","127.3547669,37.2490704"
"129.3024502,35.7016437","127.355124,37.2486625"
"129.302065,35.7025492","127.355749,37.2479385"
"129.3016872,35.7034897","127.3563773,37.2471974"
"129.3015817,35.7037626","127.357105,37.246378"
"129.3014915,35.7039767","127.3578259,37.2455451"
"129.3008833,35.7055851","127.3580101,37.2453263"
"129.3004874,35.7065115","127.3581807,37.245139"
"129.3002214,35.7070185","127.3584316,37.2448617"
"129.2999491,35.707494","127.3590245,37.2443053"
"129.2994429,35.7082309","127.3594209,37.2439749"
"129.2990154,35.7087313","127.3600058,37.2435222"
"129.29861,35.7091394","127.3603659,37.2432865"
"129.2984695,35.7092804","127.3605296,37.2431794"
"129.2983798,35.709371","127.3609134,37.2429527"
"129.2981411,35.709572","127.3611933,37.2427908"
"129.2977729,35.7098614","127.3620566,37.242351"
"129.297673,35.7099396","127.3621796,37.2423016"
"129.2972743,35.7102484","127.3627156,37.2420778"
"129.2970035,35.7104445","127.3630879,37.2419322"
"129.2967463,35.7106079","127.363344,37.2418324"
"129.2963837,35.7108053","127.3640096,37.2416141"
"129.2963083,35.7108434","127.364401,37.2415064"
"129.2960231,35.7109883","127.3648985,37.2413691"
"129.2956373,35.7111834","127.3654839,37.241257"
"129.2954985,35.711254","127.3664109,37.241113"
"129.2949674,35.7114773","127.3665079,37.2410978"
"129.2945025,35.7116447","127.3670119,37.2410487"
"129.2944695,35.7116551","127.3675036,37.2410268"
"129.2935695,35.7119399","127.368135,37.2409986"
"129.2926744,35.712148","127.3707295,37.2408446"
"129.2924288,35.7121841","127.3724942,37.2407122"
"129.2916852,35.7122997","127.3730039,37.2406785"
"129.2915297,35.7123129","127.3749997,37.2405968"
"129.291271,35.7123636","127.3795278,37.2404366"
"129.2906746,35.7124356","127.3820399,37.2403201"
"129.2895932,35.7125166","127.3871003,37.2401213"
"129.2866151,35.7127033","127.3900375,37.2399862"
"129.2858071,35.7127531","127.3910511,37.2399529"
"129.2819833,35.7129892","127.3930502,37.2398744"
"129.2757008,35.7134076","127.3944878,37.239809"
"129.2746877,35.713482","127.3957168,37.2397533"
"129.2734411,35.7135446","127.3962884,37.2397277"
"129.2730304,35.713565","127.397461,37.2396746"
"129.2727985,35.7135775","127.3980947,37.2396544"
"129.2712405,35.7136013","127.3986979,37.2396351"
"129.2707375,35.7135501","127.3991117,37.2396301"
"129.2698514,35.7135677","127.3997735,37.2396225"
"129.2694725,35.7135787","127.4004454,37.2396258"
"129.2689575,35.7135862","127.4010249,37.2396497"
"129.2665463,35.713618","127.401937,37.2396721"
"129.265996,35.7136261","127.403026,37.2397307"
"129.2655893,35.7136312","127.4037791,37.2397881"
"129.2645659,35.7136417","127.4047429,37.2399016"
"129.2636575,35.7136514","127.4093231,37.2403964"
"129.2626353,35.7136619","127.4112677,37.2406305"
"129.2614892,35.7136733","127.4121707,37.2407132"
"129.259718,35.7137037","127.4129407,37.2407633"
"129.2594824,35.7136999","127.4134864,37.2407772"
"129.2589781,35.7137379","127.4142306,37.240748"
"129.258766,35.7137447","127.4148958,37.2407079"
"129.258211,35.7137374","127.415719,37.2406166"
"129.2571985,35.7136918","127.416055,37.2405654"
"129.2566378,35.713627","127.416232,37.2405385"
"129.2563629,35.713595","127.4168715,37.2403938"
"129.2560503,35.7135544","127.4182587,37.2399504"
"129.2554805,35.7134789","127.4187223,37.2397741"
"129.2522862,35.7129341","127.4198424,37.2392899"
"129.2515057,35.7128319","127.419927,37.2392512"
"129.2507041,35.7127714","127.4221378,37.2381935"
"129.250121,35.7127438","127.4231372,37.2377137"
"129.2499995,35.7127474","127.42377,37.2374085"
"129.2487104,35.7127869","127.4241772,37.2372078"
"129.2479666,35.7128428","127.4244366,37.2370763"
"129.2471296,35.7129361","127.4247209,37.2369422"
"129.2464153,35.7130781","127.4255612,37.2365371"
"129.244869,35.7134863","127.4265898,37.2360573"
"129.244824,35.7135014","127.4271087,37.2358151"
"129.2437654,35.7138738","127.4276997,37.2355658"
"129.2420862,35.7145823","127.4277628,37.2355415"
"129.2415005,35.7147927","127.4283504,37.2353183"
"129.2411468,35.7149953","127.4286977,37.2352149"
"129.2405713,35.7153705","127.428859,37.2351699"
"129.2398834,35.7159151","127.4291409,37.2350943"
"129.2397977,35.7159884","127.4296382,37.2349549"
"129.2395557,35.7161966","127.4304411,37.2347805"
"129.2394863,35.7162598","127.4310714,37.2346754"
"129.2392457,35.7164814","127.431192,37.2346629"
"129.2389576,35.7168029","127.4313273,37.2346449"
"129.2385784,35.7172618","127.4316148,37.2346072"
"129.2382118,35.7177386","127.4321921,37.2345571"
"129.2378998,35.7182326","127.432554,37.2345248"
"129.2376809,35.7186388","127.4331617,37.2344873"
"129.2375127,35.7190902","127.4335574,37.2344704"
"129.2373774,35.7195311","127.435492,37.2344652"
"129.2370634,35.7211584","127.4356881,37.2344644"
"129.236662,35.7231872","127.4367624,37.2345443"
"129.2366171,35.7234123","127.437689,37.2346728"
"129.2364787,35.7241174","127.4386776,37.2348779"
"129.2360368,35.7263713","127.439789,37.2351309"
"129.2358916,35.7271162","127.4426136,37.2358687"
"129.2356071,35.7285798","127.4460639,37.2367727"
"129.2354443,35.7293827","127.4468609,37.2369569"
"129.2353964,35.7296187","127.4489496,37.2375266"
"129.2353755,35.7297272","127.4494388,37.2376602"
"129.2352112,35.7305598","127.4519773,37.2383139"
"129.2351942,35.730643","127.4551821,37.2391372"
"129.2350885,35.7311737","127.4577477,37.2398305"
"129.2350725,35.7312506","127.4586394,37.240085"
"129.2350495,35.7313654","127.4591456,37.2402186"
