0,1
"128.8504094,35.9269344","128.524462,35.8497589"
"128.8510041,35.9271684","128.5245418,35.8497672"
"128.8520114,35.9276078","128.5246392,35.8497637"
"128.8526239,35.9279083","128.524732,35.8497476"
"128.854174,35.9287166","128.5248234,35.8497071"
"128.8547121,35.9290081","128.5249158,35.8496558"
"128.8549993,35.929141","128.5250583,35.8495428"
"128.8555369,35.9293999","128.5250814,35.8494471"
"128.8556754,35.9294606","128.5250909,35.8493235"
"128.8557993,35.929516","128.5250548,35.8491858"
"128.8563342,35.9297434","128.5249959,35.8490799"
"128.8563867,35.9297663","128.52497,35.8490477"
"128.857012,35.9300333","128.524428,35.8484915"
"128.8575996,35.9302998","128.5243584,35.8484245"
"128.8586146,35.9307364","128.523895,35.848121"
"128.8597123,35.9312081","128.5236154,35.8479936"
"128.8603489,35.931483","128.5234421,35.8479527"
"128.8606748,35.9316164","128.5232827,35.8479523"
"128.8608367,35.931683","128.5231213,35.8479789"
"128.8608546,35.9316901","128.5230111,35.8480168"
"128.8612708,35.9318521","128.5229055,35.8480772"
"128.861912,35.9320747","128.5227678,35.8482136"
"128.8623491,35.9322248","128.5227214,35.8483113"
"128.8633242,35.9325248","128.5225672,35.8486336"
"128.8633576,35.9325352","128.5224987,35.8488199"
"128.8639617,35.9327249","128.5222758,35.849223"
"128.8655719,35.933215","128.5222652,35.8492619"
"128.8666248,35.9335249","128.5221628,35.8496531"
"128.8677625,35.9338662","128.5221072,35.8499836"
"128.8685746,35.9340995","128.5220959,35.8500495"
"128.8697737,35.934469","128.5220679,35.8502832"
"128.8698729,35.9344994","128.5220483,35.85091"
"128.87001,35.934542","128.5220645,35.8512281"
"128.8700523,35.934555","128.5221243,35.8518326"
"128.8701281,35.9345794","128.5221545,35.8520243"
"128.870146,35.9345855","128.5223157,35.8525946"
"128.8702051,35.9346056","128.5229094,35.8542367"
"128.8704413,35.9346786","128.5231872,35.8549997"
"128.8706052,35.9347308","128.5243656,35.8581957"
"128.8712116,35.9349249","128.5250324,35.8600085"
"128.8717288,35.9350885","128.525223,35.8605279"
"128.8720163,35.9351763","128.5254248,35.8610663"
"128.8727496,35.9353996","128.525932,35.8625225"
"128.8729067,35.9354456","128.5262149,35.8631539"
"128.8735117,35.9356244","128.5264592,35.863553"
"128.8736621,35.9356695","128.5268388,35.864042"
"128.8736833,35.9356756","128.527317,35.8645338"
"128.8749994,35.9360743","128.5273529,35.8645713"
"128.8750986,35.9361047","128.5285738,35.8657104"
"128.8759848,35.9363876","128.5295996,35.866669"
"128.8767439,35.9366304","128.5298626,35.8669579"
"128.8770489,35.9366413","128.5301916,35.867387"
"128.8773372,35.9367074","128.5306534,35.8681529"
"128.8777995,35.9367743","128.530984,35.8689615"
"128.8780373,35.9368076","128.5311107,35.8695068"
"128.8784623,35.9368325","128.5311447,35.8696525"
"128.8785922,35.9368436","128.531613,35.8729672"
"128.8787499,35.936858","128.5317311,35.8738731"
"128.8789123,35.9368913","128.5318177,35.8744909"
"128.8793494,35.9369746","128.5318899,35.8751033"
"128.8795869,35.9370494","128.5319033,35.8754503"
"128.8798415,35.9371601","128.5318797,35.8758553"
"128.8802622,35.9373833","128.5317507,35.876501"
"128.8807124,35.9377081","128.5315566,35.8772483"
"128.8807992,35.937791","128.5314393,35.8775982"
"128.8811463,35.93818","128.5312891,35.8778934"
"128.8818746,35.9391327","128.5311474,35.8781525"
"128.8819747,35.9393452","128.5311343,35.8781724"
"128.8820902,35.9394818","128.5310454,35.8783156"
"128.882383,35.9397462","128.5308989,35.8785522"
"128.883174,35.9407332","128.530625,35.8789639"
"128.8834998,35.9410414","128.5304583,35.8792646"
"128.8839745,35.9414326","128.5303625,35.8794746"
"128.884187,35.9416077","128.5300425,35.8800895"
"128.8844202,35.9417547","128.5297951,35.8804892"
"128.8846623,35.9419079","128.5297222,35.8805935"
"128.8851121,35.9421416","128.5288227,35.8817084"
"128.885575,35.9423661","128.5282562,35.882191"
"128.8877118,35.9434079","128.5277981,35.8828342"
"128.8888242,35.9439414","128.527562,35.8831662"
"128.8893244,35.9442079","128.5271747,35.8837158"
"128.8900634,35.9446221","128.5268369,35.8842389"
"128.8904658,35.9448726","128.5265845,35.8846783"
"128.8905992,35.9449576","128.5263023,35.8853073"
"128.8908967,35.9451651","128.526114,35.8858255"
"128.8914242,35.9455331","128.5260181,35.8862032"
"128.8918825,35.9458713","128.5259017,35.8868903"
"128.8923497,35.9462165","128.5256777,35.8885042"
"128.8931315,35.9467303","128.5254346,35.8902698"
"128.8932998,35.9468411","128.5252339,35.8917239"
"128.8942494,35.9473827","128.5251809,35.8920796"
"128.8949742,35.9477412","128.5251303,35.8924478"
"128.8956555,35.948029","128.525024,35.8932304"
"128.8972115,35.9486825","128.5249471,35.8937936"
"128.8997678,35.9497309","128.5249319,35.8939047"
"128.9001989,35.949908","128.5248336,35.8946213"
"128.9006621,35.9501415","128.5248053,35.8948298"
"128.9011115,35.9504166","128.5246977,35.8962796"
"128.9014867,35.9506908","128.5246418,35.896848"
"128.9018248,35.9509997","128.5244797,35.8982856"
"128.9021748,35.951358","128.5244451,35.8991189"
"128.9024661,35.951781","128.5244519,35.8993957"
"128.9026849,35.952176","128.524446,35.8996211"
"128.9027495,35.9523159","128.5244741,35.9003412"
"128.9028569,35.9525608","128.5247117,35.9018349"
"128.9030236,35.9530835","128.5249033,35.9029449"
"128.9030776,35.9533786","128.5249363,35.9031853"
"128.9030886,35.9534361","128.5249717,35.9033536"
"128.9031739,35.9539328","128.5250154,35.9035615"
"128.9032192,35.954301","128.5255029,35.9058789"
"128.9032867,35.9548582","128.5258978,35.9077958"
"128.903521,35.956507","128.5260184,35.9083772"
"128.9035246,35.9565827","128.5260633,35.908595"
"128.9038372,35.9588996","128.5260798,35.9086742"
"128.903924,35.959416","128.5262276,35.9093924"
"128.9040749,35.9601075","128.5263618,35.9099998"
"128.9043118,35.9608999","128.5265317,35.9107124"
"128.9044998,35.9614332","128.5268115,35.9117828"
"128.9069367,35.9672248","128.5269457,35.9123073"
"128.9073615,35.9683494","128.5270497,35.9127166"
"128.9076874,35.9694076","128.527249,35.9138166"
"128.9078043,35.9699913","128.5273493,35.9145496"
"128.9079746,35.9708412","128.5273989,35.9152993"
"128.9079785,35.9708745","128.5274886,35.9166662"
"128.9079887,35.9709475","128.5275637,35.9175022"
"128.9080373,35.9713075","128.5276468,35.917927"
"128.9081656,35.9727899","128.5276492,35.9179414"
"128.908655,35.9783627","128.5278368,35.9187332"
"128.9087088,35.978765","128.5281495,35.9195996"
"128.9087707,35.9795685","128.5285082,35.9204287"
"128.908837,35.979675","128.5291365,35.9217829"
"128.9088994,35.9798825","128.5294898,35.9225326"
"128.9089744,35.9800412","128.5305247,35.9247245"
"128.9090245,35.9801163","128.5312367,35.9262916"
"128.9091242,35.9802332","128.5316268,35.9271447"
"128.9092864,35.9803747","128.5318744,35.9276862"
"128.9094993,35.9805579","128.53226,35.9285268"
"128.9096865,35.9807333","128.5327951,35.9296978"
"128.9097625,35.9808243","128.5335114,35.9312486"
"128.9098118,35.9809166","128.5336922,35.9316771"
"128.9098492,35.9810829","128.5340315,35.9323711"
"128.9098374,35.9812327","128.5352081,35.9349556"
"128.9097999,35.981308","128.5352583,35.9350652"
"128.9097246,35.9813747","128.535312,35.9351828"
"128.9095744,35.9814747","128.5354694,35.9355223"
"128.9093623,35.981525","128.5375602,35.940021"
"128.9090367,35.9815496","128.5376991,35.9402993"
"128.9087498,35.9815746","128.5377424,35.9403846"
"128.9082812,35.9816053","128.5381622,35.9412077"
"128.9081239,35.9816162","128.5386618,35.9419408"
"128.9075117,35.9816829","128.5393125,35.9427745"
"128.9071643,35.981732","128.5396619,35.943133"
"128.9068141,35.9818127","128.5399869,35.9434827"
"128.9063982,35.9819393","128.5402999,35.9437577"
"128.9061954,35.9820093","128.5407369,35.9441082"
"128.9059598,35.9821085","128.5411624,35.9444318"
"128.9055561,35.982363","128.5412621,35.9445076"
"128.9052915,35.9825157","128.542337,35.9452249"
"128.9049988,35.9827139","128.5452848,35.9471457"
"128.9047594,35.9829114","128.5454347,35.9472418"
"128.9045151,35.9831451","128.5455543,35.9473201"
"128.9041064,35.9835519","128.5461225,35.947692"
"128.9037455,35.9840917","128.5471985,35.9484029"
"128.9036262,35.9843716","128.5473237,35.9484857"
"128.9034421,35.9848128","128.5476406,35.9487209"
"128.9032957,35.9855628","128.547952,35.9489616"
"128.9030764,35.9870258","128.5486369,35.9496084"
"128.9029025,35.9882295","128.5491753,35.950242"
"128.9027999,35.9885724","128.549423,35.9506067"
"128.9027905,35.988605","128.5499533,35.9514721"
"128.9026559,35.988959","128.5501137,35.9518638"
"128.9022907,35.9896385","128.5501608,35.9519842"
"128.9015227,35.9907465","128.5502744,35.9522744"
"128.901037,35.9915094","128.5504491,35.9529075"
"128.9002245,35.992799","128.5505621,35.9537333"
"128.8990446,35.9946447","128.5506248,35.9546992"
"128.8983451,35.9957392","128.550682,35.9557535"
"128.8975041,35.9970553","128.5507023,35.9561157"
"128.897273,35.9974158","128.5507231,35.9565186"
"128.8968177,35.9981433","128.5508492,35.9585829"
"128.8965004,35.9985806","128.5509374,35.9606413"
"128.8963102,35.9988064","128.5509651,35.9612216"
"128.8961511,35.9989687","128.5511623,35.9646413"
"128.8961424,35.9989769","128.5512034,35.9654767"
"128.8958771,35.9992243","128.5512142,35.9657119"
"128.8956978,35.9993724","128.5513618,35.9687245"
"128.8954998,35.9995343","128.5513494,35.970891"
"128.8953093,35.9996736","128.5512741,35.9722332"
"128.8950535,35.9998271","128.551186,35.9736178"
"128.8947281,35.9999994","128.5510648,35.9755194"
"128.8943443,36.0001914","128.5510242,35.9763915"
"128.8934502,36.000639","128.5509351,35.9777888"
"128.8926232,36.0010525","128.5509241,35.9779575"
"128.8905107,36.0021201","128.5508912,35.9799989"
"128.8884546,36.0031843","128.550882,35.980557"
"128.8882281,36.0033014","128.5510866,35.9838576"
"128.8879587,36.0034406","128.55116,35.9859648"
"128.885859,36.0044827","128.5511912,35.9871411"
"128.8842637,36.0053206","128.5511743,35.9881266"
"128.8831321,36.005962","128.5511198,35.9892829"
"128.8824453,36.0064676","128.5511117,35.9894245"
"128.8817871,36.0070882","128.5510891,35.989733"
"128.881724,36.0071601","128.5510386,35.9904376"
"128.8800885,36.0092587","128.5509908,35.9911015"
"128.8794768,36.0100068","128.550987,35.9911493"
"128.8793224,36.0101835","128.5507744,35.9932743"
"128.8789949,36.0105587","128.5506868,35.9946995"
"128.8783643,36.0111754","128.5506747,35.9955408"
"128.8779877,36.0115304","128.5506808,35.9959194"
"128.8776721,36.0118243","128.5507074,35.9975005"
"128.8775859,36.0119046","128.5507327,35.9985767"
"128.8763738,36.0130328","128.5507358,35.9998983"
"128.8763541,36.0130492","128.5507361,35.9999993"
"128.8752801,36.0140776","128.5506917,36.0005019"
"128.8749996,36.0143467","128.5505714,36.001216"
"128.8728633,36.0163789","128.5503818,36.0018966"
"128.8723865,36.0169757","128.5500863,36.0026204"
"128.8722694,36.017133","128.5499332,36.0029562"
"128.8718857,36.0179172","128.5498663,36.0030974"
"128.871599,36.0185993","128.5498414,36.0031499"
"128.8712565,36.0193858","128.5492824,36.0040807"
"128.8711615,36.0196041","128.5491685,36.0042764"
"128.8705478,36.0210148","128.5486002,36.0051848"
"128.8699415,36.0221432","128.5481938,36.0058356"
"128.8699404,36.0221459","128.5474865,36.006966"
"128.8699026,36.0222086","128.5463255,36.0087062"
"128.8696477,36.0226108","128.5460859,36.0090464"
"128.8693136,36.0230537","128.5458195,36.009458"
"128.868691,36.0238253","128.5455364,36.0098662"
"128.8680996,36.0244081","128.544779,36.010997"
"128.8676234,36.0248499","128.544392,36.0115197"
"128.8670553,36.025308","128.5441074,36.0119035"
"128.8663204,36.0258086","128.5439374,36.0121331"
"128.8659398,36.0260726","128.542949,36.0135075"
"128.8656938,36.0262214","128.542175,36.0145583"
"128.8653686,36.0264117","128.5420627,36.0147125"
"128.8647199,36.0267644","128.5415472,36.0154202"
"128.864414,36.0269175","128.5406871,36.0165997"
"128.8638932,36.0271569","128.5397614,36.0178491"
"128.8606638,36.0285243","128.5388185,36.0191492"
"128.8590018,36.0292003","128.5375868,36.0208494"
"128.8564889,36.0302231","128.5372615,36.0212624"
"128.8541664,36.0311608","128.5364744,36.0222582"
"128.8521407,36.0319905","128.5361998,36.0225644"
"128.8497888,36.0329654","128.5360423,36.0227388"
"128.849759,36.0329775","128.5352066,36.0235827"
"128.8488092,36.0333803","128.5331365,36.0254325"
"128.8478591,36.0337705","128.5312617,36.0271165"
"128.8447678,36.0349998","128.5303446,36.0280196"
"128.842846,36.0356902","128.5294449,36.0289054"
"128.8421992,36.0359075","128.5293583,36.0289918"
"128.8414792,36.0361247","128.5287448,36.0296056"
"128.8410595,36.036243","128.5285938,36.0297764"
"128.840379,36.0364336","128.5276995,36.0307334"
"128.8402343,36.036474","128.5273503,36.0311123"
"128.8395135,36.0366498","128.5267365,36.031791"
"128.8395025,36.0366517","128.5263492,36.0322244"
"128.8388389,36.0367916","128.526149,36.0324497"
"128.8379142,36.0369849","128.5254367,36.033241"
"128.8370134,36.0371473","128.5250244,36.0337161"
"128.8355777,36.0373779","128.5248243,36.0339495"
"128.8349116,36.0374331","128.5245803,36.034222"
"128.8342302,36.0375092","128.5238494,36.0350415"
"128.8329855,36.0376159","128.5214892,36.0376716"
"128.8323401,36.037651","128.5209494,36.0382513"
"128.8322092,36.0376552","128.5201995,36.0390583"
"128.831963,36.0376678","128.5196374,36.0397158"
"128.8269014,36.0377952","128.5189868,36.0403993"
"128.8268282,36.037796","128.5186488,36.0407826"
"128.8242207,36.0378519","128.5182243,36.0412658"
"128.8240986,36.0378541","128.5181313,36.041373"
"128.8222841,36.0378705","128.517836,36.0417154"
"128.8212892,36.0378527","128.5176493,36.0419586"
"128.8205458,36.0378023","128.5174141,36.0423158"
"128.8193217,36.0376814","128.5173445,36.0424255"
"128.8168592,36.0373794","128.5170526,36.0429491"
"128.8160785,36.0372897","128.5168496,36.0433898"
"128.8159618,36.0372766","128.5167532,36.043662"
"128.815151,36.0371836","128.5166726,36.0439584"
"128.8148928,36.0372045","128.5165695,36.0444849"
"128.8129896,36.0371622","128.5164842,36.0451897"
"128.8126266,36.0371617","128.5164908,36.0455268"
"128.8124595,36.0371906","128.5165095,36.0457737"
"128.81232,36.0372823","128.516558,36.0461844"
"128.8122789,36.0374143","128.5166729,36.0466531"
"128.8121315,36.0378965","128.5166868,36.0467035"
"128.811894,36.0384337","128.5167464,36.0469293"
"128.8113112,36.0395002","128.5169152,36.0473669"
"128.8112304,36.0396462","128.5169244,36.0473902"
"128.8107221,36.0405867","128.5171257,36.047769"
"128.8105713,36.0408642","128.5172145,36.047935"
"128.8104295,36.0411533","128.5172577,36.0480158"
"128.8103683,36.0412784","128.5172622,36.0480248"
"128.8102305,36.0417334","128.5172804,36.0480535"
"128.8102027,36.042069","128.5176089,36.0485664"
"128.8102287,36.042295","128.5176213,36.0485816"
"128.8102785,36.0424234","128.5177928,36.0487902"
"128.8103591,36.0425992","128.5180747,36.0491331"
"128.8106226,36.0430264","128.5183939,36.0494351"
"128.8106318,36.0430434","128.518662,36.0496492"
"128.8107765,36.0431996","128.5192248,36.0500744"
"128.8109149,36.0433116","128.5199994,36.0505664"
"128.8110797,36.0434117","128.5211949,36.0510719"
"128.8112529,36.043481","128.5222336,36.0514687"
"128.8114582,36.0435446","128.5230169,36.0517686"
"128.8116229,36.0435671","128.5243735,36.0522781"
"128.8118679,36.0435464","128.5258372,36.0528245"
"128.8121122,36.0434897","128.5283022,36.0537031"
"128.8123448,36.043387","128.5283424,36.0537181"
"128.8124657,36.0432496","128.5301186,36.0543862"
"128.8124752,36.0430881","128.5303295,36.0544656"
"128.8124786,36.0430232","128.5315757,36.0549345"
"128.8124579,36.0429143","128.5323253,36.0552832"
"128.8124031,36.0428203","128.5330706,36.0557348"
"128.8123147,36.0427121","128.5334673,36.056019"
"128.8121979,36.0426296","128.5339254,36.0564072"
"128.8120749,36.0425759","128.53446,36.0569543"
"128.811939,36.0425504","128.5348089,36.0574039"
"128.8117804,36.0425593","128.5348452,36.0574604"
"128.8112056,36.0427044","128.5351002,36.0578548"
"128.8106576,36.0428574","128.5353437,36.0583062"
"128.8102267,36.0429802","128.5353874,36.0584212"
"128.8090764,36.0433651","128.5355885,36.0589433"
"128.8087179,36.0434997","128.5356281,36.0590863"
"128.8083664,36.0435901","128.5356911,36.0593147"
"128.8077208,36.0438865","128.5357609,36.0596423"
"128.8073517,36.0440564","128.5358282,36.060115"
"128.8067027,36.0443502","128.5358448,36.0604557"
"128.8060289,36.0446857","128.5358558,36.0607846"
"128.8049422,36.0452267","128.5358327,36.062074"
"128.8017319,36.0468519","128.5357875,36.0635331"
"128.7967067,36.0493684","128.5357373,36.0659749"
"128.79585,36.0497951","128.5357496,36.066916"
"128.7944053,36.0505148","128.5358098,36.067863"
"128.7927338,36.0512901","128.5358364,36.0682829"
"128.7925266,36.0513797","128.5358893,36.0686782"
"128.7919104,36.051646","128.5359239,36.0689412"
"128.791474,36.0518445","128.536012,36.0696499"
"128.7910093,36.0520758","128.536274,36.071"
"128.7895717,36.0528315","128.5364746,36.0719854"
"128.7884775,36.0534725","128.5365364,36.0722914"
"128.7881766,36.053674","128.5366867,36.0730825"
"128.7869679,36.0545119","128.5368617,36.0739745"
"128.7863807,36.0549978","128.5369775,36.0749282"
"128.7853598,36.0558436","128.5369937,36.0757448"
"128.7845722,36.0565723","128.5369248,36.0766659"
"128.7825418,36.0586378","128.5368168,36.0772411"
"128.7816118,36.0594141","128.5361875,36.0803163"
"128.7814495,36.059542","128.5357915,36.082304"
"128.7812851,36.0596709","128.5355873,36.0833326"
"128.7803724,36.0602837","128.5352839,36.0848363"
"128.7794925,36.0607998","128.5347875,36.0873018"
"128.7787709,36.061151","128.534515,36.0886312"
"128.7778813,36.0615499","128.5342409,36.0900066"
"128.7775588,36.0616543","128.5340754,36.0908555"
"128.7769138,36.061864","128.5338308,36.0921044"
"128.776401,36.0620155","128.5336867,36.092725"
"128.7756912,36.0621989","128.5336244,36.0931411"
"128.7749543,36.06236","128.5335244,36.0939912"
"128.7738703,36.0625482","128.5335283,36.0943681"
"128.7727623,36.0626916","128.5335375,36.0953245"
"128.7720188,36.0627193","128.5335466,36.0954272"
"128.7712194,36.0627233","128.5336009,36.09601"
"128.7703884,36.0626906","128.5336009,36.0960136"
"128.7696148,36.0626402","128.5337438,36.0969139"
"128.7692522,36.0626044","128.5337741,36.0971075"
"128.7683337,36.0624465","128.5339392,36.0980094"
"128.7671238,36.0621942","128.5342241,36.0995747"
"128.7666513,36.0620829","128.5342499,36.0996746"
"128.7639003,36.0613484","128.5346264,36.1015375"
"128.762871,36.0610671","128.5348368,36.1026698"
"128.7599013,36.0602564","128.5348846,36.1029263"
"128.7558313,36.0591596","128.5350495,36.1038075"
"128.755232,36.0590324","128.5354105,36.1055867"
"128.7546885,36.0589263","128.5354545,36.1058018"
"128.7537988,36.0587679","128.5355602,36.1063256"
"128.7528203,36.0586727","128.5362792,36.110058"
"128.7524757,36.0586501","128.5368837,36.1131937"
"128.7519293,36.0586405","128.5370703,36.1139521"
"128.7511255,36.0586426","128.5371772,36.1143884"
"128.7499998,36.0587229","128.5371772,36.1143902"
"128.7494237,36.0587974","128.5374217,36.114984"
"128.7485014,36.0589621","128.5374917,36.1151529"
"128.7475919,36.0591609","128.5377831,36.1156823"
"128.7469597,36.0593405","128.5400866,36.1192333"
"128.746209,36.059617","128.5403119,36.1197244"
"128.7444127,36.060401","128.5405989,36.1205072"
"128.7424573,36.0613778","128.5406714,36.1207806"
"128.7419868,36.0616099","128.5410369,36.1227076"
"128.7393336,36.0629148","128.5410949,36.1229749"
"128.7382958,36.0634322","128.5411375,36.1231737"
"128.7380644,36.0635473","128.5413175,36.1240097"
