0,1,2,3,4,5
"127.1443159,37.5583924","127.2641751,37.0097911","128.3233009,36.122507","128.5656755,35.857043","128.5890285,35.8798414","126.7335255,37.4338418"
"127.1443033,37.558414","127.264165,37.0097676","128.3233007,36.1225954","128.5655743,35.8571827","128.5890529,35.8799251","126.7335708,37.4338358"
"127.144097,37.5587027","127.2643653,37.0097122","128.3233024,36.1226585","128.565474,35.8573829","128.5891443,35.8802082","126.7336126,37.4338334"
"127.1439865,37.5588502","127.2644046,37.0097077","128.3233439,36.1228024","128.5654624,35.8574253","128.5892232,35.8804654","126.733798,37.4338337"
"127.143713,37.5592099","127.2644653,37.0097087","128.3233884,36.1229067","128.5654539,35.8574543","128.5892567,35.8805651","126.7338579,37.4338367"
"127.1436675,37.5592539","127.264526,37.0097269","128.3234909,36.1230367","128.5654307,35.8575401","128.5893853,35.8809814","126.7339425,37.4338463"
"127.1435379,37.5593788","127.2645911,37.0097532","128.3235726,36.1231011","128.565399,35.8576495","128.5894143,35.8810722","126.7340959,37.4338825"
"127.1433662,37.5595216","127.2648369,37.0098717","128.3237721,36.1232584","128.5653564,35.8577806","128.5896169,35.8817086","126.7341916,37.4339218"
"127.1429799,37.559808","127.2649384,37.0097502","128.3241372,36.1234244","128.5652614,35.8580492","128.5896226,35.8817257","126.7343232,37.4339858"
"127.1425936,37.5600953","127.2646623,37.0096145","128.3246984,36.1236424","128.5652123,35.8581831","128.5896702,35.8818831","126.7343949,37.4340448"
"127.1420508,37.5604154","127.2644996,37.0095231","128.3250865,36.1237749","128.5650999,35.8585582","128.5897109,35.8820224","126.734405,37.4340557"
"127.1406228,37.5611736","127.2642629,37.0093649","128.3251545,36.1237952","128.5650583,35.8586749","128.5897306,35.8820881","126.7344924,37.4341275"
"127.1396385,37.5617069","127.2640981,37.0092546","128.3252503,36.1238117","128.5649623,35.8589498","128.5897632,35.8821996","126.7345436,37.4342098"
"127.1389584,37.5621059","127.2640835,37.0092455","128.3256372,36.1238324","128.5648525,35.859269","128.5899243,35.8827165","126.7345754,37.4343002"
"127.1383541,37.5625025","127.2640622,37.0092311","128.3257873,36.1238413","128.5647866,35.8594743","128.5899869,35.8829233","126.7346413,37.4344899"
"127.1382859,37.5625491","127.2642234,37.0090764","128.3260741,36.1238493","128.5646618,35.8599208","128.5901371,35.8833745","126.7346588,37.4345495"
"127.1380394,37.5627197","127.2645919,37.0087553","128.3268032,36.1238596","128.5646249,35.8600581","128.5902063,35.8835713","126.7346683,37.4347244"
"127.137238,37.563359","127.2647362,37.0086294","128.3268999,36.1238607","128.5645993,35.8602161","128.590325,35.8839047","126.7346434,37.4348405"
"127.1370786,37.5635514","127.2648827,37.0085107","128.3269488,36.1238631","128.5642992,35.8601358","128.5904697,35.8844417","126.7346002,37.4349746"
"127.1368385,37.563794","127.2651551,37.0083895","128.3271367,36.1238762","128.563542,35.859909","128.5904999,35.8845451","126.7345667,37.4350419"
"127.1368271,37.5638057","127.2653867,37.0083476","128.3271813,36.123884","128.5633997,35.8598661","128.5905466,35.8847177","126.7344321,37.4352772"
"127.1366279,37.5640151","127.265479,37.0083297","128.3272191,36.12389","128.5633418,35.8598495","128.5905478,35.8847213","126.7343447,37.4354173"
"127.136547,37.5641338","127.2655487,37.0083155","128.3273182,36.1239074","128.563184,35.859804","128.5906857,35.8851691","126.7342822,37.4356765"
"127.1364897,37.5642661","127.2659749,37.0082316","128.3276782,36.1240104","128.5628982,35.8597218","128.5907182,35.885276","126.7342759,37.4360748"
"127.1364667,37.5643427","127.2663461,37.0081557","128.3281866,36.1241664","128.5621222,35.859497","128.5907622,35.8854145","126.7340656,37.4360762"
"127.136455,37.5644228","127.2664631,37.0081334","128.3285689,36.1242783","128.5619865,35.8594576","128.5908249,35.8856249","126.7339017,37.4360769"
"127.1364513,37.564485","127.2670198,37.0080254","128.3287695,36.1243373","128.5606375,35.8590331","128.5908712,35.8857651","126.7335196,37.4360771"
"127.1364487,37.5645445","127.2670951,37.0080111","128.3288005,36.1244318","128.5606041,35.8590226","128.5912211,35.8868068","126.7327295,37.4360774"
"127.1364586,37.5646013","127.2674831,37.0079434","128.3288496,36.1245576","128.5597867,35.8587666","128.5912315,35.8868383","126.7324209,37.4360772"
"127.1366173,37.5652634","127.2676192,37.0079184","128.3288873,36.1246493","128.5595742,35.8586936","128.5912547,35.8869084","126.7323339,37.4360766"
"127.1366941,37.5655449","127.2681174,37.0078229","128.3290666,36.1250087","128.5586875,35.8583913","128.5912812,35.8869857","126.73217,37.4360729"
"127.1368132,37.5659806","127.2682299,37.0078006","128.329162,36.1251992","128.558574,35.8583499","128.5914314,35.8874351","126.732172,37.4359909"
"127.1369119,37.5661594","127.2683795,37.0077702","128.3292494,36.1253744","128.5585428,35.8583385","128.5915023,35.8876761","126.732174,37.4357917"
"127.1370617,37.5663257","127.2689396,37.0076587","128.3293171,36.1254686","128.558426,35.8582989","128.5915558,35.8878622","126.7321795,37.4357016"
"127.1372694,37.5664606","127.2690498,37.0076354","128.3294626,36.1256731","128.557764,35.8580722","128.5915927,35.8880458","126.7321872,37.4348327"
"127.1376628,37.566597","127.2691859,37.0076059","128.3294998,36.1257242","128.5574826,35.8579836","128.5915869,35.888191","126.7321914,37.4335384"
"127.138164,37.5666968","127.2695132,37.0075417","128.3298914,36.1262913","128.557466,35.8579783","128.5915335,35.8884124","126.7321922,37.4333482"
"127.1385475,37.5667575","127.2698202,37.0074792","128.3300302,36.1264995","128.5574459,35.8579722","128.5914312,35.8886297","126.7321958,37.4332175"
"127.1388995,37.5667955","127.2700496,37.0074391","128.3300933,36.1265829","128.5573748,35.8579494","128.5913329,35.8888163","126.7322039,37.4329787"
"127.1392867,37.5668048","127.2700845,37.0074319","128.3304771,36.1271473","128.5572045,35.8578905","128.591266,35.8889449","126.7322061,37.4328778"
"127.139991,37.5668105","127.2711698,37.0072077","128.3305054,36.1271895","128.5571878,35.8578852","128.591157,35.8891533","126.7322064,37.4328409"
"127.1404007,37.566856","127.2712868,37.0071836","128.3305313,36.1272281","128.5570299,35.8578307","128.591063,35.8893335","126.7322147,37.4326976"
"127.1408029,37.5668211","127.2713892,37.0071622","128.330476,36.1272501","128.5565879,35.8576606","128.5907867,35.8898626","126.7322184,37.4325579"
"127.1416219,37.5667488","127.2723305,37.0069648","128.3299759,36.1274636","128.5564321,35.8576033","128.590737,35.8899577","126.7322358,37.4322885"
"127.1418179,37.5667314","127.2724498,37.0069398","128.3296296,36.1276022","128.556244,35.8575302","128.5906754,35.8900736","126.7322359,37.4322831"
"127.1429111,37.5666346","127.2725735,37.0069157","128.3294193,36.1276893","128.5554959,35.8572383","128.5904407,35.8904869","126.7322383,37.4322723"
"127.1430697,37.5666207","127.2732753,37.0067782","128.3292832,36.1277443","128.5549527,35.857033","128.5903618,35.8906327","126.7322599,37.4321472"
"127.1443373,37.5665091","127.2734226,37.0067478","128.3292057,36.1277746","128.5546967,35.856937","128.5902625,35.8908212","126.7323098,37.4320141"
"127.1459085,37.566366","127.2736262,37.0067049","128.3291327,36.127803","128.5545119,35.8568665","128.5900536,35.8912666","126.7324261,37.4316958"
"127.1467218,37.566309","127.2740591,37.0066192","128.3288682,36.1279058","128.5544273,35.8568348","128.5900288,35.8913173","126.7324652,37.4316329"
"127.1471783,37.566286","127.2741626,37.0066005","128.3287066,36.1279692","128.55405,35.8566939","128.5898445,35.8916914","126.7326813,37.4312819"
"127.1474444,37.5662814","127.2745,37.0065398","128.3284996,36.1280499","128.5538864,35.8566331","128.5898114,35.8917827","126.7327617,37.431158"
"127.1479336,37.5662874","127.2748992,37.0064649","128.3282694,36.1281399","128.553016,35.8563044","128.5897943,35.8918316","126.7328981,37.4309696"
"127.1482981,37.5663011","127.2754897,37.006347","128.3281643,36.1281812","128.552356,35.8560551","128.5899869,35.891892","126.7332248,37.4305166"
"127.1484758,37.5663079","127.2756123,37.0063229","128.3280591,36.1282198","128.5520087,35.8559175","128.5904364,35.8920331","126.7335413,37.4300733"
"127.1488086,37.5663369","127.2757146,37.0063024","128.3279518,36.1282647","128.5519084,35.855876","128.5909138,35.8921856","126.7335998,37.4299908"
"127.1492047,37.5663948","127.2759789,37.0062488","128.3278832,36.1282931","128.5518661,35.8558583","128.5912366,35.8922918","126.7336767,37.4298777"
"127.1494943,37.5664425","127.2763073,37.0061818","128.3277593,36.1283445","128.5517559,35.8558133","128.5912455,35.8922953","126.7337352,37.4297907"
"127.1496572,37.5664746","127.2767684,37.0060853","128.3270622,36.1286333","128.5504321,35.8552848","128.5913624,35.892333","126.7338373,37.4296408"
"127.1498213,37.5665066","127.2769067,37.0060567","128.3269747,36.1286681","128.5503999,35.8552716","128.5914058,35.8923488","126.7339448,37.4294089"
"127.1498937,37.5665212","127.2778571,37.0058647","128.3267778,36.128747","128.5503242,35.8552416","128.5915583,35.8924034","126.7340487,37.4290851"
"127.1499582,37.5665341","127.2780348,37.005829","128.3267324,36.1287654","128.5485867,35.8545833","128.591899,35.8925247","126.7341422,37.4286756"
"127.150242,37.5666088","127.2790335,37.0056154","128.3266295,36.1288066","128.5483697,35.8545014","128.5921441,35.8926225","126.7342327,37.4282156"
"127.1507079,37.5667598","127.2794755,37.0055261","128.3262244,36.1289699","128.5482195,35.854445","128.5923435,35.8926973","126.7344127,37.4273046"
"127.151151,37.5669243","127.279479,37.0054693","128.3258172,36.1291341","128.5481872,35.8544335","128.5923613,35.8927044","126.7344363,37.427202"
"127.1520742,37.5673326","127.2794971,37.0054269","128.3256744,36.129191","128.5481627,35.8544238","128.5922741,35.8928125","126.7344562,37.4271426"
"127.1521115,37.5673498","127.2795388,37.0053864","128.3255848,36.1292277","128.5480993,35.8543991","128.5922372,35.8928669","126.7344496,37.4268938"
"127.1533647,37.567916","127.2796074,37.0053649","128.325535,36.1292478","128.5477843,35.8542838","128.5921732,35.892963","126.7344472,37.4268028"
"127.1538856,37.5681527","127.2796726,37.0053569","128.3251068,36.1294239","128.547633,35.8542256","128.5920845,35.8931243","126.7344507,37.4266802"
"127.1561434,37.5691707","127.2797479,37.0053643","128.3249662,36.1294771","128.5472367,35.8540749","128.5920715,35.8931452","126.734457,37.4265"
"127.1562406,37.5692151","127.2798108,37.0053852","128.324912,36.1294991","128.546628,35.8538521","128.5920293,35.8932141","126.7344336,37.4262466"
"127.1564903,37.5693276","127.2798466,37.0054294","128.3248367,36.1295294","128.5458246,35.853558","128.5918287,35.8935387","126.7343992,37.4261859"
"127.1566124,37.5693829","127.2798623,37.0054574","128.3242712,36.129756","128.545809,35.8535518","128.5915681,35.8940838","126.7340652,37.4255781"
"127.1566519,37.5694011","127.2798701,37.0054952","128.3242192,36.1297762","128.5456821,35.8535024","128.5914869,35.8943018","126.7336973,37.4248618"
"127.1576373,37.5698402","127.279996,37.0054892","128.3241638,36.1297991","128.5447549,35.8531399","128.5914022,35.8945892","126.7335278,37.4245281"
"127.1576385,37.5698402","127.280196,37.005504","128.3237864,36.1299496","128.5446658,35.8531046","128.5912645,35.8951314","126.7334602,37.4243934"
"127.1582182,37.5701024","127.280497,37.0055622","128.3232221,36.1301788","128.5443742,35.8529909","128.5911628,35.8953082","126.7333893,37.4242568"
"127.1587516,37.5703437","127.2806498,37.0055976","128.3230605,36.1302448","128.5439244,35.8528081","128.5911247,35.8956836","126.7330449,37.4235605"
"127.1588115,37.5703745","127.2808025,37.0056529","128.322765,36.130365","128.5438086,35.8527614","128.591119,35.8965635","126.7327921,37.4230776"
"127.1589493,37.5704425","127.2811325,37.0057996","128.3226544,36.1304108","128.5428868,35.8523916","128.591144,35.8969275","126.7327467,37.4229907"
"127.1603359,37.5710847","127.28133,37.0059279","128.3224784,36.1304841","128.5421889,35.8521227","128.5911866,35.8972075","126.7326912,37.4228876"
"127.1621887,37.5718011","127.2814366,37.0059993","128.3224342,36.1305025","128.54151,35.8518608","128.5913381,35.8979085","126.7323337,37.422148"
"127.1631655,37.5721428","127.2815622,37.0061041","128.3223788,36.1305254","128.5413397,35.8517974","128.5914369,35.8982457","126.7321562,37.4218296"
"127.1632243,37.5721637","127.2816597,37.006199","128.3223622,36.1305327","128.5411249,35.8517163","128.5916825,35.8990233","126.7320818,37.4216957"
"127.1633374,37.572201","127.2817045,37.0062585","128.3222374,36.1306075","128.5410392,35.8516837","128.5917554,35.8993345","126.7320041,37.4215573"
"127.1641751,37.5725207","127.2819567,37.0064889","128.322199,36.1306492","128.540525,35.8514826","128.5917972,35.8995487","126.7318906,37.4213844"
"127.1641762,37.5725207","127.2819982,37.0065259","128.322153,36.1307127","128.5396156,35.8511289","128.5918162,35.8997262","126.7318561,37.421331"
"127.1649923,37.5728655","127.2822716,37.0068338","128.3220698,36.1308358","128.5394119,35.8510495","128.5918279,35.8999325","126.7318025,37.4212729"
"127.1656873,37.5731956","127.2824251,37.0070017","128.3220545,36.1308657","128.5381122,35.8505658","128.5918278,35.9000885","126.7316796,37.4211279"
"127.1663934,37.5735761","127.2827366,37.0073232","128.3219294,36.1311181","128.5377218,35.8504421","128.5917945,35.9004873","126.7319454,37.4211107"
"127.1666079,37.5737101","127.2829755,37.0075112","128.3218948,36.131213","128.5373468,35.8503029","128.5917659,35.9006624","126.7320166,37.4211058"
"127.1671443,37.5740551","127.2830035,37.0075356","128.3218688,36.1312781","128.5373301,35.8502958","128.591742,35.9007772","126.7322089,37.4210926"
"127.1684226,37.5748771","127.2835744,37.0079891","128.3217713,36.1315231","128.5373057,35.850287","128.5916804,35.9009743","126.7339617,37.4209841"
"127.1693975,37.5754251","127.2837975,37.0081662","128.3217627,36.1315511","128.5372356,35.8502605","128.5916194,35.9011272","126.7343914,37.420958"
"127.1699523,37.5757133","127.2838547,37.0082087","128.3217468,36.1316242","128.5368055,35.850147","128.5914715,35.9014152","126.7350631,37.4209182"
"127.1707421,37.576122","127.2840656,37.0083776","128.321745,36.1316603","128.5367234,35.8501369","128.5912895,35.9017189","126.7356093,37.4208857"
"127.1719131,37.5766337","127.2843292,37.0085782","128.3217496,36.1316774","128.5367035,35.8501344","128.5911906,35.9018613","126.7362233,37.4208482"
"127.1727498,37.5769506","127.284374,37.0086126","128.3217543,36.1316972","128.5364506,35.8501059","128.5909333,35.9021675","126.7364122,37.4208368"
"127.1733231,37.5771559","127.285625,37.0094397","128.3217736,36.1317394","128.5359827,35.8500631","128.5906479,35.902446","126.7384771,37.4207131"
"127.1737867,37.5773158","127.2858999,37.009606","128.3217961,36.1317618","128.5350991,35.8499833","128.590387,35.9026476","126.7414326,37.4205789"
"127.1744281,37.5774933","127.2860245,37.0096729","128.3219129,36.1318818","128.5346002,35.8499416","128.5901741,35.9028028","126.7420137,37.420552"
"127.1747358,37.577578","127.2861143,37.0097128","128.322043,36.1319936","128.5343996,35.8499244","128.5899016,35.9029702","126.7423371,37.4205369"
"127.1759303,37.5779076","127.2861592,37.0097336","128.3220914,36.132051","128.5334118,35.8498409","128.5896574,35.9031023","126.7432417,37.4204895"
"127.1760615,37.5779413","127.286267,37.0097861","128.3221132,36.1321239","128.5324977,35.849718","128.5894912,35.9031831","126.7436081,37.4204603"
"127.1773739,37.5782495","127.2864095,37.0098584","128.3221128,36.1321879","128.5322249,35.8496816","128.5892366,35.9032837","126.7439826,37.420423"
"127.1795179,37.5787349","127.2865521,37.0099263","128.3221008,36.1323151","128.5321117,35.8496664","128.5889156,35.9033921","126.7443118,37.4203864"
"127.1802941,37.5789109","127.2867003,37.0099743","128.3220992,36.1323746","128.5310708,35.8495004","128.5887135,35.9034426","126.7446763,37.4203301"
"127.1810499,37.5790824","127.28687,37.0099927","128.3221078,36.1324548","128.5309421,35.8494808","128.5884572,35.9034999","126.7452991,37.4202043"
"127.1834746,37.5796325","127.2871329,37.0100454","128.3221128,36.1325052","128.5307291,35.8494501","128.588255,35.9035387","126.7456174,37.4201315"
"127.1846264,37.5799033","127.2883741,37.0103334","128.3221129,36.132516","128.5307136,35.8494476","128.5880349,35.9035696","126.7458836,37.4200674"
"127.1860509,37.5802379","127.288482,37.010357","128.3221346,36.1325718","128.530677,35.8494425","128.5877703,35.90359","126.7463631,37.4199209"
"127.1866211,37.5803719","127.2885449,37.0103716","128.3221673,36.1326148","128.5306115,35.8494331","128.5874679,35.9036","126.7468485,37.41975"
"127.1870239,37.5804658","127.2887448,37.0104188","128.3222572,36.1327143","128.5303319,35.8493895","128.5870647,35.9036099","126.7473295,37.4195665"
"127.188825,37.5809492","127.2920475,37.0111855","128.3222898,36.132751","128.5302808,35.8493818","128.5867214,35.9037041","126.7482511,37.419173"
"127.1890693,37.5810282","127.2924013,37.011278","128.3224021,36.1328611","128.5300978,35.8493537","128.5864147,35.9037249","126.7492422,37.4187178"
"127.1896472,37.5812163","127.2925979,37.0113288","128.3224955,36.1329714","128.5294742,35.8492589","128.5862288,35.9037437","126.7495295,37.4185827"
"127.1903608,37.5814697","127.2932864,37.0115139","128.3225958,36.1331077","128.52853,35.8491165","128.5859229,35.9038195","126.7499996,37.4183639"
"127.1907238,37.5816166","127.2939267,37.0116854","128.3224088,36.1332875","128.527922,35.8490279","128.5857211,35.9038898","126.7522018,37.4173674"
"127.1912269,37.5818415","127.2947434,37.0118509","128.3222744,36.1334075","128.5271453,35.848911","128.5854986,35.9039919","126.7530033,37.4170048"
"127.1916292,37.5820472","127.294767,37.0118545","128.3220189,36.133631","128.5262944,35.8487867","128.5852997,35.9041163","126.7537197,37.4166659"
"127.1921761,37.5823451","127.2948895,37.0118773","128.3219141,36.1337047","128.525914,35.8487484","128.5850993,35.9042912","126.7557843,37.4157568"
"127.1927151,37.5826647","127.2949277,37.0118846","128.3216869,36.1338749","128.525717,35.8487537","128.5849574,35.9044494","126.7568265,37.4152667"
"127.1932563,37.5829861","127.295131,37.0119183","128.3213492,36.1340999","128.5256407,35.8487607","128.5848368,35.9046245","126.7568402,37.4152605"
"127.1935105,37.5831373","127.2955435,37.0119559","128.3209491,36.1343082","128.5254593,35.8487776","128.5847419,35.9048147","126.7572159,37.4150862"
"127.1937974,37.5833327","127.2962998,37.0120113","128.3204866,36.1345079","128.5252962,35.8488421","128.5846824,35.9050036","126.7574414,37.4149163"
"127.1948694,37.5840241","127.2968203,37.0120077","128.3201555,36.1346246","128.5251902,35.8488673","128.5846567,35.9051463","126.7581225,37.4146051"
"127.1965188,37.5850631","127.2970799,37.0120289","128.3200391,36.1346552","128.5249617,35.8489216","128.5846592,35.9053302","126.7585155,37.4143931"
"127.1983219,37.5862034","127.2974788,37.0120629","128.3197742,36.1347246","128.5247454,35.8489793","128.5846942,35.9055381","126.7588567,37.4141789"
"127.1996278,37.5870414","127.2981891,37.0121218","128.3193873,36.1348165","128.5246627,35.8490071","128.5847747,35.9059161","126.7593696,37.4138486"
"127.2014184,37.5882258","127.2982374,37.0121237","128.3189868,36.1348833","128.5244215,35.8491119","128.5848369,35.9060913","126.7597321,37.413639"
"127.2027718,37.5891153","127.2989802,37.0122007","128.3183044,36.1349925","128.5243194,35.8491732","128.5863117,35.9106994","126.7599329,37.4135556"
"127.2039884,37.5899422","127.2998556,37.0122995","128.3176775,36.1350933","128.5242515,35.8492359","128.5863614,35.9108495","126.7600031,37.4135434"
"127.204028,37.5899693","127.3008468,37.0124193","128.3170117,36.1351997","128.52422,35.8492849","128.5865489,35.9111083","126.7600743,37.413542"
"127.2046696,37.5904171","127.3013547,37.0124877","128.3164204,36.1352948","128.5242113,35.8492985","128.5868621,35.9114832","126.7601737,37.4135508"
"127.2059926,37.5912695","127.3017288,37.0125488","128.3159743,36.1353663","128.5241638,35.8493936","128.5870122,35.9116","126.7604219,37.4135848"
"127.2064762,37.5915924","127.3023715,37.0126751","128.3157414,36.1354112","128.5241592,35.8494666","128.5871871,35.911666","126.7605562,37.4137199"
"127.2080963,37.5926655","127.3034803,37.0129114","128.3154741,36.1354662","128.5241688,35.8495252","128.5874118,35.9117244","126.7607163,37.4138723"
"127.2090613,37.5932826","127.304833,37.0132021","128.3153489,36.1355076","128.5241998,35.8496087","128.5876239,35.9117576","126.7607958,37.4139495"
"127.2101583,37.5940244","127.3052161,37.0132865","128.3150865,36.1355996","128.524237,35.8496598","128.5877993,35.9117822","126.7610421,37.4141817"
"127.2107957,37.5943982","127.3052981,37.0133056","128.3147936,36.135753","128.5242941,35.8497062","128.5880529,35.911843","126.7620344,37.4150866"
"127.2112365,37.5946498","127.3054273,37.0133355","128.3140374,36.1361413","128.5243788,35.8497452","128.5881999,35.9118994","126.7623837,37.4154214"
"127.2118244,37.5949496","127.3057059,37.0134","128.3126542,36.1368467","128.524462,35.8497589","128.588312,35.9119912","126.7636801,37.4166661"
"127.2123637,37.5952132","127.3057508,37.0134109","128.3125503,36.1368979","128.5245418,35.8497672","128.5884123,35.9121165","126.7667924,37.4197961"
"127.2126249,37.595341","127.3064496,37.0135725","128.3124364,36.1369582","128.5246392,35.8497637","128.5884369,35.9122083","126.7670183,37.4200309"
"127.2129936,37.595514","127.3082136,37.0139152","128.3118052,36.1372843","128.524732,35.8497476","128.5884497,35.9123326","126.7681028,37.4211229"
"127.2132367,37.5956246","127.3088215,37.0140216","128.3117742,36.1372998","128.5248234,35.8497071","128.5884124,35.9124411","126.7685393,37.4215564"
"127.2133973,37.5956899","127.3101462,37.0142338","128.3107094,36.1378344","128.5249158,35.8496558","128.5883489,35.9125832","126.7688069,37.4218222"
"127.2138248,37.5958748","127.3103597,37.0142711","128.3106619,36.1378582","128.5250583,35.8495428","128.5882375,35.9126996","126.7698974,37.4228799"
"127.2138825,37.5958947","127.3106901,37.0143221","128.3101621,36.1381086","128.5250814,35.8494471","128.5880744,35.9128498","126.7705811,37.4235764"
"127.2144741,37.5960999","127.3115766,37.0144759","128.3098912,36.1382502","128.5250909,35.8493235","128.5880315,35.9128764","126.7709089,37.4239245"
"127.2151123,37.5962997","127.3122305,37.0146256","128.3096668,36.1383671","128.5250548,35.8491858","128.5878744,35.9129743","126.77125,37.4242944"
"127.2157981,37.5964735","127.3124316,37.0146809","128.3090057,36.1387106","128.5249959,35.8490799","128.5876574,35.9130691","126.7713975,37.4244665"
"127.2158241,37.5964799","127.3127922,37.0147798","128.308841,36.1387973","128.52497,35.8490477","128.5874743,35.913133","126.7714411,37.4245209"
"127.2165033,37.5966086","127.3131516,37.0148777","128.3085822,36.1389262","128.524428,35.8484915","128.5872366,35.9131748","126.7715047,37.4246006"
"127.2169935,37.5967017","127.3132707,37.0149103","128.3084108,36.139013","128.5243584,35.8484245","128.5869743,35.9131997","126.771633,37.4247781"
"127.2177429,37.5968162","127.3135796,37.015001","128.3077871,36.1393165","128.523895,35.848121","128.5866749,35.9131916","126.7716653,37.4248296"
"127.2182513,37.5968778","127.3142514,37.0151994","128.307425,36.1394497","128.5236154,35.8479936","128.586424,35.9131578","126.7723018,37.4258566"
"127.2191867,37.596972","127.3149781,37.0154178","128.305117,36.1401567","128.5234421,35.8479527","128.5861366,35.9130495","126.7723563,37.4259507"
"127.2201189,37.5969958","127.3156892,37.0156163","128.3041776,36.1404569","128.5232827,35.8479523","128.5853739,35.9126327","126.7724291,37.4260124"
"127.2205244,37.5970076","127.3160476,37.0157025","128.3037652,36.1405697","128.5231213,35.8479789","128.5849523,35.9123507","126.7726155,37.4262533"
"127.2213866,37.5969664","127.3166994,37.0158063","128.3033749,36.1406624","128.5230111,35.8480168","128.5838226,35.9116703","126.7727762,37.4264715"
"127.2222864,37.596891","127.3171838,37.0158548","128.303111,36.1407174","128.5229055,35.8480772","128.5837644,35.9116348","126.7733838,37.427565"
"127.2231749,37.596775","127.3174524,37.0158805","128.3027118,36.1408084","128.5227678,35.8482136","128.5837443,35.9116241","126.7734127,37.4276202"
"127.2233189,37.596751","127.3176861,37.0159016","128.3023081,36.1409013","128.5227214,35.8483113","128.5837075,35.9116073","126.7734238,37.427641"
"127.2242982,37.5965928","127.3177322,37.0159061","128.3013667,36.1410086","128.5225672,35.8486336","128.5822472,35.9109002","126.7736468,37.4280687"
"127.2244116,37.5965742","127.3180502,37.0159526","128.301249,36.1410265","128.5224987,35.8488199","128.5820606,35.9107891","126.7737312,37.4282296"
"127.2245861,37.5965421","127.3183783,37.0160171","128.3010592,36.1410467","128.5222758,35.849223","128.5815124,35.9105714","126.7737589,37.4282848"
"127.2257435,37.5963303","127.3186626,37.016087","128.3010562,36.1410774","128.5222652,35.8492619","128.5812708,35.910405","126.7738525,37.4284233"
"127.2264939,37.5961923","127.319004,37.0161966","128.301049,36.1411423","128.5221628,35.8496531","128.580985,35.9101686","126.7739365,37.4285004"
"127.2266832,37.5961576","127.3193645,37.0163413","128.3010261,36.1411857","128.5221072,35.8499836","128.5807415,35.9099518","126.7740128,37.4285586"
"127.2267739,37.5961416","127.3201316,37.0166598","128.3009866,36.1412275","128.5220959,35.8500495","128.5801745,35.9094917","126.7741556,37.4286388"
"127.2279369,37.5959325","127.3210457,37.0170398","128.3009146,36.1412577","128.5220679,35.8502832","128.5799371,35.9093081","126.7742919,37.4286838"
"127.2289819,37.5957745","127.3214535,37.0171828","128.3009419,36.1413206","128.5220483,35.85091","128.5796497,35.9091159","126.77454,37.4287412"
"127.2298739,37.5956494","127.321924,37.0173692","128.3010183,36.1414004","128.5220645,35.8512281","128.5792495,35.908941","126.7763729,37.428784"
"127.2303623,37.5956082","127.3220341,37.0174118","128.3011161,36.1416125","128.5221243,35.8518326","128.5786873,35.9087576","126.7785499,37.4288829"
"127.2308495,37.595566","127.3220622,37.0174226","128.301158,36.1416942","128.5221545,35.8520243","128.5783829,35.9086991","126.7789994,37.4289163"
"127.2312744,37.5955498","127.3221296,37.0174498","128.3013405,36.1420392","128.5223157,35.8525946","128.5768107,35.9083949","126.7792115,37.4289581"
