0,1,2,3,4,5
"128.5767208,35.2272377","128.5572045,35.8578905","128.5572045,35.8578905","128.4710894,35.8538616","128.8317524,35.9019432","128.5767208,35.2272377"
"128.5766371,35.2273078","128.5571878,35.8578852","128.5571878,35.8578852","128.4706135,35.8539754","128.8316231,35.9020312","128.5766371,35.2273078"
"128.5763714,35.2275744","128.5570299,35.8578307","128.5570299,35.8578307","128.470247,35.8540703","128.8315563,35.9020761","128.5763714,35.2275744"
"128.5761301,35.2277758","128.5565879,35.8576606","128.5565879,35.8576606","128.4701367,35.8541091","128.8313185,35.9022356","128.5761301,35.2277758"
"128.5758734,35.2279737","128.5564321,35.8576033","128.5564321,35.8576033","128.4700333,35.8541685","128.8311016,35.9023823","128.5758734,35.2279737"
"128.5755992,35.228179","128.556244,35.8575302","128.556244,35.8575302","128.4700419,35.8542361","128.8309422,35.9024634","128.5755992,35.228179"
"128.5753954,35.228308","128.5554959,35.8572383","128.5554959,35.8572383","128.4700516,35.854309","128.8307243,35.9025496","128.5753954,35.228308"
"128.5752928,35.2283621","128.5549527,35.857033","128.5549527,35.857033","128.4700648,35.8543874","128.830412,35.9026243","128.5752928,35.2283621"
"128.5752732,35.2283731","128.5546967,35.856937","128.5546967,35.856937","128.4702792,35.8557164","128.8301243,35.9026491","128.5752732,35.2283731"
"128.5748204,35.2286224","128.5545119,35.8568665","128.5545119,35.8568665","128.4704755,35.8569157","128.8300478,35.9026491","128.5748204,35.2286224"
"128.5739476,35.2290133","128.5544273,35.8568348","128.5544273,35.8568348","128.4705477,35.8576598","128.8298572,35.9026494","128.5739476,35.2290133"
"128.5738984,35.2290354","128.55405,35.8566939","128.55405,35.8566939","128.470677,35.8585513","128.8295719,35.9026183","128.5738984,35.2290354"
"128.5734199,35.2292497","128.5538864,35.8566331","128.5538864,35.8566331","128.4706517,35.8588364","128.8294741,35.9026023","128.5734199,35.2292497"
"128.5724181,35.2296887","128.553016,35.8563044","128.553016,35.8563044","128.4706791,35.8589976","128.8292639,35.902555","128.5724181,35.2296887"
"128.5721089,35.2298267","128.552356,35.8560551","128.552356,35.8560551","128.4707364,35.8593352","128.8290122,35.9024748","128.5721089,35.2298267"
"128.5710348,35.2302897","128.5520087,35.8559175","128.5520087,35.8559175","128.470789,35.8596467","128.8276492,35.9019409","128.5710348,35.2302897"
"128.5705278,35.2305133","128.5519084,35.855876","128.5519084,35.855876","128.4708351,35.8600746","128.8275265,35.9018945","128.5705278,35.2305133"
"128.5704535,35.2305437","128.5518661,35.8558583","128.5518661,35.8558583","128.4708376,35.860455","128.8258126,35.9012481","128.5704535,35.2305437"
"128.5703988,35.2305658","128.5517559,35.8558133","128.5517559,35.8558133","128.4708157,35.8607545","128.8257066,35.9012024","128.5703988,35.2305658"
"128.5703562,35.2305824","128.5504321,35.8552848","128.5504321,35.8552848","128.4707751,35.861056","128.8254529,35.9012755","128.5703562,35.2305824"
"128.569637,35.23088","128.5503999,35.8552716","128.5503999,35.8552716","128.4707228,35.861308","128.8252448,35.9013499","128.569637,35.23088"
"128.5695419,35.230916","128.5503242,35.8552416","128.5503242,35.8552416","128.4706563,35.861579","128.8250375,35.9014802","128.5695419,35.230916"
"128.5694676,35.2309474","128.5485867,35.8545833","128.5485867,35.8545833","128.4705213,35.8619515","128.8249228,35.9015806","128.5694676,35.2309474"
"128.5693987,35.2309759","128.5483697,35.8545014","128.5483697,35.8545014","128.4703291,35.8623543","128.8246527,35.9018586","128.5693987,35.2309759"
"128.5692053,35.2311426","128.5482195,35.854445","128.5482195,35.854445","128.4700589,35.862809","128.8246246,35.9020329","128.5692053,35.2311426"
"128.5691303,35.2312064","128.5481872,35.8544335","128.5481872,35.8544335","128.4697797,35.8631674","128.8245615,35.9025078","128.5691303,35.2312064"
"128.5689523,35.2312936","128.5481627,35.8544238","128.5481627,35.8544238","128.4694803,35.8635007","128.8245121,35.9027995","128.5689523,35.2312936"
"128.5688477,35.2313613","128.5480993,35.8543991","128.5480993,35.8543991","128.4691659,35.8637863","128.8244173,35.9033622","128.5688477,35.2313613"
"128.5687154,35.2314932","128.5477843,35.8542838","128.5477843,35.8542838","128.4688456,35.864045","128.8243991,35.9034661","128.5687154,35.2314932"
"128.5685417,35.2316588","128.547633,35.8542256","128.547633,35.8542256","128.4684097,35.864355","128.8242975,35.9042173","128.5685417,35.2316588"
"128.5683123,35.2318412","128.5472367,35.8540749","128.5472367,35.8540749","128.4673527,35.8650586","128.8241992,35.9049","128.5683123,35.2318412"
"128.5676368,35.2322917","128.546628,35.8538521","128.546628,35.8538521","128.4672527,35.8651253","128.8241983,35.9049117","128.5676368,35.2322917"
"128.5673745,35.2324833","128.5458246,35.853558","128.5458246,35.853558","128.4667803,35.8654401","128.8240873,35.9056999","128.5673745,35.2324833"
"128.5665241,35.2330832","128.545809,35.8535518","128.545809,35.8535518","128.465154,35.8665134","128.8240305,35.9062821","128.5665241,35.2330832"
"128.5663624,35.2332415","128.5456821,35.8535024","128.5456821,35.8535024","128.4633511,35.8678217","128.8239491,35.9069158","128.5663624,35.2332415"
"128.5660875,35.2333909","128.5447549,35.8531399","128.5447549,35.8531399","128.4633149,35.8678481","128.823927,35.9071189","128.5660875,35.2333909"
"128.5659727,35.2334424","128.5446658,35.8531046","128.5446658,35.8531046","128.4626505,35.8683222","128.823918,35.9072452","128.5659727,35.2334424"
"128.5657794,35.2335289","128.5443742,35.8529909","128.5443742,35.8529909","128.4626264,35.8683396","128.8239101,35.9073012","128.5657794,35.2335289"
"128.5656308,35.2335951","128.5439244,35.8528081","128.5439244,35.8528081","128.461816,35.8689285","128.8238991,35.9073744","128.5656308,35.2335951"
"128.5656122,35.2336034","128.5438086,35.8527614","128.5438086,35.8527614","128.4612681,35.8693268","128.8238942,35.9075439","128.5656122,35.2336034"
"128.5655991,35.2336098","128.5428868,35.8523916","128.5428868,35.8523916","128.4609475,35.8695629","128.82372,35.9098601","128.5655991,35.2336098"
"128.5650744,35.2338272","128.5421889,35.8521227","128.5421889,35.8521227","128.4604298,35.8699845","128.8236892,35.9100091","128.5650744,35.2338272"
"128.5645512,35.2340681","128.54151,35.8518608","128.54151,35.8518608","128.460022,35.8703385","128.823571,35.910363","128.5645512,35.2340681"
"128.5639274,35.2343476","128.5413397,35.8517974","128.5413397,35.8517974","128.4596165,35.870696","128.8234267,35.9106134","128.5639274,35.2343476"
"128.5636191,35.234473","128.5411249,35.8517163","128.5411249,35.8517163","128.4593002,35.871015","128.823212,35.9109637","128.5636191,35.234473"
"128.5635395,35.2345224","128.5410392,35.8516837","128.5410392,35.8516837","128.4592783,35.8710368","128.8226996,35.9118078","128.5635395,35.2345224"
"128.563483,35.2345743","128.540525,35.8514826","128.540525,35.8514826","128.4592554,35.8710604","128.8226813,35.9118377","128.563483,35.2345743"
"128.5634021,35.2346886","128.5396156,35.8511289","128.5396156,35.8511289","128.4592192,35.871095","128.8225562,35.9120474","128.5634021,35.2346886"
"128.5633634,35.2347574","128.5394119,35.8510495","128.5394119,35.8510495","128.4591656,35.8711504","128.8224387,35.9122425","128.5633634,35.2347574"
"128.5633372,35.2348496","128.5381122,35.8505658","128.5381122,35.8505658","128.4588738,35.8714764","128.8223956,35.912316","128.5633372,35.2348496"
"128.5633384,35.2349461","128.5377218,35.8504421","128.5377218,35.8504421","128.4587397,35.871656","128.8223816,35.9124063","128.5633384,35.2349461"
"128.5633618,35.2350496","128.5373468,35.8503029","128.5373468,35.8503029","128.4585021,35.8719761","128.822386,35.9124748","128.5633618,35.2350496"
"128.5634148,35.2351528","128.5373301,35.8502958","128.5373301,35.8502958","128.4582662,35.8723504","128.8224069,35.9125295","128.5634148,35.2351528"
"128.5634773,35.2352289","128.5373057,35.850287","128.5373057,35.850287","128.4581053,35.8726041","128.8224423,35.9125959","128.5634773,35.2352289"
"128.5635564,35.2353121","128.5372356,35.8502605","128.5372356,35.8502605","128.4579093,35.872978","128.8224618,35.9126344","128.5635564,35.2353121"
"128.5636999,35.2354443","128.5368055,35.850147","128.5368055,35.850147","128.4576422,35.8736978","128.8224697,35.9126397","128.5636999,35.2354443"
"128.5638077,35.2355353","128.5367234,35.8501369","128.5367234,35.8501369","128.4576369,35.8737159","128.8225379,35.9126796","128.5638077,35.2355353"
"128.5639696,35.2356484","128.5367035,35.8501344","128.5367035,35.8501344","128.45753,35.8740386","128.8226397,35.9127361","128.5639696,35.2356484"
"128.5642865,35.2358494","128.5364506,35.8501059","128.5364506,35.8501059","128.4573804,35.8747746","128.8229777,35.9129362","128.5642865,35.2358494"
"128.5648178,35.2361368","128.5359827,35.8500631","128.5359827,35.8500631","128.4573387,35.8750805","128.8231121,35.9130158","128.5648178,35.2361368"
"128.565006,35.2362434","128.5350991,35.8499833","128.5350991,35.8499833","128.4573073,35.8756947","128.8237194,35.913349","128.565006,35.2362434"
"128.5652122,35.2363777","128.5346002,35.8499416","128.5346002,35.8499416","128.4573227,35.8762347","128.8248672,35.9139935","128.5652122,35.2363777"
"128.5654152,35.2365247","128.5343996,35.8499244","128.5343996,35.8499244","128.4573897,35.8767417","128.8250529,35.9140988","128.5654152,35.2365247"
"128.5655212,35.2366464","128.5334118,35.8498409","128.5334118,35.8498409","128.4575221,35.877342","128.8253302,35.9143148","128.5655212,35.2366464"
"128.5664149,35.2373364","128.5324977,35.849718","128.5324977,35.849718","128.4576558,35.8777728","128.8255763,35.9144482","128.5664149,35.2373364"
"128.5671165,35.2379587","128.5322249,35.8496816","128.5322249,35.8496816","128.4578249,35.878206","128.8256154,35.9144703","128.5671165,35.2379587"
"128.5675869,35.2383747","128.5321117,35.8496664","128.5321117,35.8496664","128.4579818,35.8785383","128.8256859,35.9145083","128.5675869,35.2383747"
"128.5689418,35.2396187","128.5310708,35.8495004","128.5310708,35.8495004","128.4581372,35.8788373","128.8259244,35.914658","128.5689418,35.2396187"
"128.5695748,35.2401992","128.5309421,35.8494808","128.5309421,35.8494808","128.4581701,35.8789011","128.8264495,35.914975","128.5695748,35.2401992"
"128.57049,35.2410134","128.5307291,35.8494501","128.5307291,35.8494501","128.458535,35.8794878","128.827526,35.9155923","128.57049,35.2410134"
"128.5719345,35.2422972","128.5307136,35.8494476","128.5307136,35.8494476","128.4585474,35.8795084","128.8275908,35.9156286","128.5719345,35.2422972"
"128.5730045,35.2432651","128.530677,35.8494425","128.530677,35.8494425","128.4591935,35.8803571","128.8294801,35.9166661","128.5730045,35.2432651"
"128.5734423,35.243621","128.5306115,35.8494331","128.5306115,35.8494331","128.4594609,35.8806615","128.8299725,35.9169527","128.5734423,35.243621"
"128.5738308,35.2439151","128.5303319,35.8493895","128.5303319,35.8493895","128.4596135,35.8808279","128.8306362,35.9173393","128.5738308,35.2439151"
"128.5739241,35.2439855","128.5302808,35.8493818","128.5302808,35.8493818","128.4601297,35.8813765","128.8308802,35.9174818","128.5739241,35.2439855"
"128.5741861,35.2441834","128.5300978,35.8493537","128.5300978,35.8493537","128.4607985,35.8820779","128.8333854,35.9188937","128.5741861,35.2441834"
"128.5748453,35.2445823","128.5294742,35.8492589","128.5294742,35.8492589","128.4619405,35.8832562","128.8336707,35.9190546","128.5748453,35.2445823"
"128.5753707,35.2448364","128.52853,35.8491165","128.52853,35.8491165","128.462535,35.8838636","128.8338205,35.9191323","128.5753707,35.2448364"
"128.5758835,35.2450492","128.527922,35.8490279","128.527922,35.8490279","128.4625911,35.8839217","128.8338619,35.919158","128.5758835,35.2450492"
"128.5764663,35.245237","128.5271453,35.848911","128.5271453,35.848911","128.4631128,35.8844585","128.8339246,35.9191924","128.5764663,35.245237"
"128.5770201,35.2453898","128.5262944,35.8487867","128.5262944,35.8487867","128.4637813,35.8851383","128.8341393,35.9193091","128.5770201,35.2453898"
"128.5770609,35.2454012","128.525914,35.8487484","128.525914,35.8487484","128.4644982,35.8858728","128.8350241,35.9197915","128.5770609,35.2454012"
"128.5774555,35.2454869","128.525717,35.8487537","128.525717,35.8487537","128.464543,35.8859184","128.8351114,35.919841","128.5774555,35.2454869"
"128.5779013,35.245538","128.5256407,35.8487607","128.5256407,35.8487607","128.4646194,35.8859998","128.8354999,35.9200747","128.5779013,35.245538"
"128.5781852,35.2455616","128.5254593,35.8487776","128.5254593,35.8487776","128.4649379,35.8863245","128.835585,35.9201242","128.5781852,35.2455616"
"128.5786869,35.2455986","128.5252962,35.8488421","128.5252962,35.8488421","128.4650142,35.8864032","128.8356331,35.9201498","128.5786869,35.2455986"
"128.5791773,35.245615","128.5251902,35.8488673","128.5251902,35.8488673","128.4651578,35.88655","128.8359621,35.9203409","128.5791773,35.245615"
"128.579374,35.2456132","128.5249617,35.8489216","128.5249617,35.8489216","128.4655886,35.8869901","128.8360148,35.9203727","128.579374,35.2456132"
"128.5804725,35.2455655","128.5247454,35.8489793","128.5247454,35.8489793","128.4658118,35.8872182","128.8360271,35.9203798","128.5804725,35.2455655"
"128.581362,35.2455089","128.5246627,35.8490071","128.5246627,35.8490071","128.4666812,35.8881948","128.8360573,35.9203984","128.581362,35.2455089"
"128.5819886,35.2455222","128.5244215,35.8491119","128.5244215,35.8491119","128.4670419,35.8886057","128.8361211,35.9204365","128.5819886,35.2455222"
"128.5821327,35.2455254","128.5243194,35.8491732","128.5243194,35.8491732","128.4671407,35.8887176","128.8363406,35.9205675","128.5821327,35.2455254"
"128.5825124,35.2455662","128.5242515,35.8492359","128.5242515,35.8492359","128.4684434,35.8902434","128.8365331,35.9206816","128.5825124,35.2455662"
"128.5828481,35.2456029","128.52422,35.8492849","128.52422,35.8492849","128.4694879,35.8914908","128.8371332,35.92104","128.5828481,35.2456029"
"128.5832446,35.2456679","128.5242113,35.8492985","128.5242113,35.8492985","128.4697946,35.8919301","128.8393025,35.9222383","128.5832446,35.2456679"
"128.5835333,35.2457239","128.5241638,35.8493936","128.5241638,35.8493936","128.4699661,35.8921767","128.8393998,35.9222913","128.5835333,35.2457239"
"128.5838531,35.2457995","128.5241592,35.8494666","128.5241592,35.8494666","128.4703603,35.8927929","128.8399491,35.9225908","128.5838531,35.2457995"
"128.5842194,35.245908","128.5241688,35.8495252","128.5241688,35.8495252","128.4707426,35.8935237","128.8405617,35.9228995","128.5842194,35.245908"
"128.5847649,35.2460979","128.5241998,35.8496087","128.5241998,35.8496087","128.4707505,35.8935407","128.8410242,35.9231161","128.5847649,35.2460979"
"128.5852601,35.2463071","128.524237,35.8496598","128.524237,35.8496598","128.4708074,35.8936584","128.8410432,35.9231249","128.5852601,35.2463071"
"128.5860628,35.2467408","128.5242941,35.8497062","128.5242941,35.8497062","128.4711371,35.8943427","128.841999,35.9235416","128.5860628,35.2467408"
"128.5862101,35.2468315","128.5243788,35.8497452","128.5243788,35.8497452","128.4715952,35.8953866","128.8432117,35.9240743","128.5862101,35.2468315"
"128.586998,35.2473122","128.524462,35.8497589","128.524462,35.8497589","128.471801,35.8959043","128.8441965,35.9245015","128.586998,35.2473122"
"128.5874846,35.2476153","128.5245418,35.8497672","128.5245418,35.8497672","128.472176,35.8968479","128.8445873,35.9246702","128.5874846,35.2476153"
"128.5875123,35.2476331","128.5246392,35.8497637","128.5246392,35.8497637","128.4724547,35.8975335","128.8472606,35.9257103","128.5875123,35.2476331"
"128.5878558,35.2478419","128.524732,35.8497476","128.524732,35.8497476","128.4728328,35.8984609","128.8473187,35.9257331","128.5878558,35.2478419"
"128.5879633,35.2479067","128.5248234,35.8497071","128.5248234,35.8497071","128.4731675,35.8991893","128.8473789,35.9257577","128.5879633,35.2479067"
"128.5883356,35.2481306","128.5249158,35.8496558","128.5249158,35.8496558","128.4733897,35.8995941","128.8483998,35.9261492","128.5883356,35.2481306"
"128.5893351,35.2487347","128.5250583,35.8495428","128.5250583,35.8495428","128.4734758,35.8997494","128.8492155,35.9264736","128.5893351,35.2487347"
"128.5898792,35.2490634","128.5250814,35.8494471","128.5250814,35.8494471","128.4737166,35.9001442","128.8500244,35.9267827","128.5898792,35.2490634"
"128.5899146,35.2490848","128.5250909,35.8493235","128.5250909,35.8493235","128.4739242,35.9004454","128.8504094,35.9269344","128.5899146,35.2490848"
"128.5903635,35.2493584","128.5250548,35.8491858","128.5250548,35.8491858","128.4742668,35.9009123","128.8510041,35.9271684","128.5903635,35.2493584"
"128.5905485,35.2494686","128.5249959,35.8490799","128.5249959,35.8490799","128.4746289,35.9013421","128.8520114,35.9276078","128.5905485,35.2494686"
"128.5914239,35.2499999","128.52497,35.8490477","128.52497,35.8490477","128.4749445,35.9016903","128.8526239,35.9279083","128.5914239,35.2499999"
"128.5917498,35.2501998","128.524428,35.8484915","128.524428,35.8484915","128.4753284,35.9020884","128.854174,35.9287166","128.5917498,35.2501998"
"128.591834,35.2502495","128.5243584,35.8484245","128.5243584,35.8484245","128.4756673,35.9024372","128.8547121,35.9290081","128.591834,35.2502495"
"128.5929278,35.2509177","128.523895,35.848121","128.523895,35.848121","128.4762922,35.9029713","128.8549993,35.929141","128.5929278,35.2509177"
"128.5931525,35.2510338","128.5236154,35.8479936","128.5236154,35.8479936","128.4765305,35.9031578","128.8555369,35.9293999","128.5931525,35.2510338"
"128.5936716,35.2513023","128.5234421,35.8479527","128.5234421,35.8479527","128.4771187,35.9035903","128.8556754,35.9294606","128.5936716,35.2513023"
"128.5938563,35.2513863","128.5232827,35.8479523","128.5232827,35.8479523","128.4776071,35.9039235","128.8557993,35.929516","128.5938563,35.2513863"
"128.5939824,35.2514419","128.5231213,35.8479789","128.5231213,35.8479789","128.4785021,35.9044355","128.8563342,35.9297434","128.5939824,35.2514419"
"128.5941781,35.2515285","128.5230111,35.8480168","128.5230111,35.8480168","128.478908,35.9046404","128.8563867,35.9297663","128.5941781,35.2515285"
"128.5942367,35.2515523","128.5229055,35.8480772","128.5229055,35.8480772","128.4797238,35.9050169","128.857012,35.9300333","128.5942367,35.2515523"
"128.5948599,35.2517947","128.5227678,35.8482136","128.5227678,35.8482136","128.4801315,35.9051858","128.8575996,35.9302998","128.5948599,35.2517947"
"128.5951625,35.2519028","128.5227214,35.8483113","128.5227214,35.8483113","128.4803587,35.9052795","128.8586146,35.9307364","128.5951625,35.2519028"
"128.5956121,35.2520701","128.5225672,35.8486336","128.5225672,35.8486336","128.4809219,35.9054805","128.8597123,35.9312081","128.5956121,35.2520701"
"128.5960229,35.2522142","128.5224987,35.8488199","128.5224987,35.8488199","128.481556,35.90568","128.8603489,35.931483","128.5960229,35.2522142"
"128.5960495,35.2522266","128.5222758,35.849223","128.5222758,35.849223","128.4822855,35.9058778","128.8606748,35.9316164","128.5960495,35.2522266"
"128.59639,35.2523741","128.5222652,35.8492619","128.5222652,35.8492619","128.4830066,35.9060323","128.8608367,35.931683","128.59639,35.2523741"
"128.5965239,35.2524369","128.5221628,35.8496531","128.5221628,35.8496531","128.4837152,35.9061609","128.8608546,35.9316901","128.5965239,35.2524369"
"128.5965847,35.2524652","128.5221072,35.8499836","128.5221072,35.8499836","128.4847412,35.9063283","128.8612708,35.9318521","128.5965847,35.2524652"
"128.5969702,35.2526889","128.5220959,35.8500495","128.5220959,35.8500495","128.4865125,35.9066311","128.861912,35.9320747","128.5969702,35.2526889"
"128.5973097,35.2529185","128.5220679,35.8502832","128.5220679,35.8502832","128.4868079,35.9066791","128.8623491,35.9322248","128.5973097,35.2529185"
"128.5976517,35.2531786","128.5220483,35.85091","128.5220483,35.85091","128.4877862,35.9068406","128.8633242,35.9325248","128.5976517,35.2531786"
"128.5976718,35.2531974","128.5220645,35.8512281","128.5220645,35.8512281","128.4883081,35.9069273","128.8633576,35.9325352","128.5976718,35.2531974"
"128.5978633,35.2533796","128.5221243,35.8518326","128.5221243,35.8518326","128.4889355,35.9070313","128.8639617,35.9327249","128.5978633,35.2533796"
"128.5978778,35.2533939","128.5221545,35.8520243","128.5221545,35.8520243","128.4906079,35.9073042","128.8655719,35.933215","128.5978778,35.2533939"
"128.5979916,35.2535173","128.5223157,35.8525946","128.5223157,35.8525946","128.492449,35.9076072","128.8666248,35.9335249","128.5979916,35.2535173"
"128.5983216,35.2538659","128.5229094,35.8542367","128.5229094,35.8542367","128.4929454,35.907687","128.8677625,35.9338662","128.5983216,35.2538659"
