0,1,2,3,4,5,6
"128.8376415,35.2222343","128.8376415,35.2222343","128.362602,36.0711343","128.7524757,36.0586501","128.5339392,36.0980094","128.5403119,36.1197244","127.1095815,37.4208221"
"128.839601,35.2217934","128.839601,35.2217934","128.3624885,36.0712099","128.7519293,36.0586405","128.5342241,36.0995747","128.5405989,36.1205072","127.1099025,37.4212351"
"128.8410417,35.2214736","128.8410417,35.2214736","128.3613868,36.0721158","128.7511255,36.0586426","128.5342499,36.0996746","128.5406714,36.1207806","127.1101849,37.4214857"
"128.8410669,35.2214679","128.8410669,35.2214679","128.3607491,36.0729074","128.7499998,36.0587229","128.5346264,36.1015375","128.5410369,36.1227076","127.1104721,37.4216805"
"128.8421162,35.2212678","128.8421162,35.2212678","128.3604489,36.073391","128.7494237,36.0587974","128.5348368,36.1026698","128.5410949,36.1229749","127.1106467,37.4217856"
"128.8423243,35.2212276","128.8423243,35.2212276","128.3602846,36.0737988","128.7485014,36.0589621","128.5348846,36.1029263","128.5411375,36.1231737","127.1108428,37.4218908"
"128.8424251,35.2212085","128.8424251,35.2212085","128.3601959,36.0740185","128.7475919,36.0591609","128.5350495,36.1038075","128.5413175,36.1240097","127.1112048,37.4220416"
"128.8424897,35.221197","128.8424897,35.221197","128.3600316,36.0746319","128.7469597,36.0593405","128.5354105,36.1055867","128.5414625,36.1247243","127.1114599,37.4221146"
"128.84363,35.2209868","128.84363,35.2209868","128.3599374,36.0751663","128.746209,36.059617","128.5354545,36.1058018","128.5419812,36.127647","127.1118628,37.4222132"
"128.845492,35.2206984","128.845492,35.2206984","128.3599621,36.0764075","128.7444127,36.060401","128.5355602,36.1063256","128.5420244,36.1278909","127.1121497,37.4222502"
"128.8459249,35.2206305","128.8459249,35.2206305","128.3600247,36.0768578","128.7424573,36.0613778","128.5362792,36.110058","128.5422372,36.1289412","127.112335,37.4222626"
"128.8462295,35.2205838","128.8462295,35.2205838","128.3603991,36.0808409","128.7419868,36.0616099","128.5368837,36.1131937","128.5426852,36.1313867","127.1150062,37.4221316"
"128.8473393,35.2204515","128.8473393,35.2204515","128.3605995,36.0833332","128.7393336,36.0629148","128.5370703,36.1139521","128.5426995,36.1314623","127.11601,37.4220934"
"128.8475937,35.2204207","128.8475937,35.2204207","128.3608352,36.0858008","128.7382958,36.0634322","128.5371772,36.1143884","128.542775,36.1318746","127.1163423,37.4221017"
"128.8481781,35.2203502","128.8481781,35.2203502","128.3608866,36.0863414","128.7380644,36.0635473","128.5371772,36.1143902","128.5428823,36.1324281","127.1163717,37.4220991"
"128.8493012,35.2202313","128.8493012,35.2202313","128.3609043,36.0865342","128.7359711,36.0645912","128.5374217,36.114984","128.5431219,36.1342426","127.1182438,37.4219934"
"128.8512335,35.2200727","128.8512335,35.2200727","128.3613627,36.0915976","128.7355844,36.0647845","128.5374917,36.1151529","128.5431273,36.1343976","127.1183353,37.4219873"
"128.8521847,35.2199945","128.8521847,35.2199945","128.3614097,36.0921382","128.7347271,36.065208","128.5377831,36.1156823","128.5431239,36.1345572","127.1199022,37.4218905"
"128.8523428,35.2199855","128.8523428,35.2199855","128.3616493,36.0943498","128.7342379,36.0654511","128.5400866,36.1192333","128.5431166,36.134935","127.1201419,37.421876"
"128.8534668,35.2199197","128.8534668,35.2199197","128.3617087,36.0953104","128.732658,36.0661741","128.5403119,36.1197244","128.5431123,36.1351911","127.1205478,37.4218493"
"128.8556301,35.2198513","128.8556301,35.2198513","128.3617802,36.0964657","128.729666,36.0672019","128.5405989,36.1205072","128.5429496,36.1365917","127.1208937,37.4218306"
"128.8573055,35.219838","128.8573055,35.219838","128.3618129,36.0968179","128.7282968,36.0675559","128.5406714,36.1207806","128.5426989,36.1376333","127.1213334,37.4218068"
"128.8591872,35.2198845","128.8591872,35.2198845","128.3618281,36.0969873","128.7280259,36.0676262","128.5410369,36.1227076","128.5424624,36.138408","127.1225001,37.4217438"
"128.8616072,35.2199862","128.8616072,35.2199862","128.3621869,36.1007496","128.7230177,36.0686881","128.5410949,36.1229749","128.5413567,36.1415306","127.1228415,37.421726"
"128.8626883,35.2200507","128.8626883,35.2200507","128.3623248,36.102283","128.7218401,36.0689399","128.5411375,36.1231737","128.5412495,36.1418317","127.1230744,37.4217105"
"128.86404,35.220131","128.86404,35.220131","128.3623498,36.1034576","128.7189005,36.0695684","128.5413175,36.1240097","128.5411992,36.1419746","127.1231106,37.4217079"
"128.8660264,35.2202574","128.8660264,35.2202574","128.3622247,36.1044159","128.7186149,36.0696281","128.5414625,36.1247243","128.5409493,36.1427494","127.1236136,37.4216798"
"128.8666258,35.2202975","128.8666258,35.2202975","128.3620642,36.1050752","128.7149026,36.0704114","128.5419812,36.127647","128.5409263,36.1428587","127.1244185,37.4216337"
"128.8673004,35.2203593","128.8673004,35.2203593","128.3619979,36.1053128","128.7143536,36.0705269","128.5420244,36.1278909","128.5408616,36.1431747","127.124717,37.4216166"
"128.8687832,35.2205283","128.8687832,35.2205283","128.3618557,36.1058214","128.7137658,36.070651","128.5422372,36.1289412","128.5408114,36.1436665","127.1247181,37.4216166"
"128.8692227,35.2205946","128.8692227,35.2205946","128.3614924,36.1069383","128.7131003,36.070774","128.5426852,36.1313867","128.5408125,36.144083","127.1249996,37.4215994"
"128.8699509,35.2207089","128.8699509,35.2207089","128.3613368,36.1074416","128.7122991,36.0709534","128.5426995,36.1314623","128.5408249,36.1446076","127.1252562,37.4215831"
"128.8702904,35.2207718","128.8702904,35.2207718","128.3609603,36.1087804","128.7105522,36.0713776","128.542775,36.1318746","128.5409124,36.1450828","127.1257335,37.4215134"
"128.8710486,35.2209111","128.8710486,35.2209111","128.3607895,36.1093135","128.7094996,36.0716741","128.5428823,36.1324281","128.5410867,36.1457412","127.1273353,37.4214437"
"128.8727749,35.2212495","128.8727749,35.2212495","128.360277,36.1110157","128.7070789,36.0725567","128.5431219,36.1342426","128.5413365,36.1463079","127.1278722,37.4214282"
"128.8730693,35.2213129","128.8730693,35.2213129","128.360039,36.1118117","128.7066548,36.072707","128.5431273,36.1343976","128.5414604,36.146516","127.1280123,37.4214287"
"128.8734994,35.2214063","128.8734994,35.2214063","128.3600197,36.1118767","128.7064129,36.0727924","128.5431239,36.1345572","128.5417117,36.1469411","127.1281163,37.421429"
"128.8746154,35.2216496","128.8746154,35.2216496","128.3596447,36.1131452","128.7046488,36.0735512","128.5431166,36.134935","128.5420624,36.1474078","127.1284621,37.4214328"
"128.8749992,35.2217327","128.8749992,35.2217327","128.3588616,36.1158248","128.7034189,36.0741667","128.5431123,36.1351911","128.5426115,36.1480746","127.1288372,37.4214547"
"128.8756796,35.2218819","128.8756796,35.2218819","128.3584743,36.1170915","128.7024435,36.0747246","128.5429496,36.1365917","128.5438743,36.1495908","127.1299293,37.4216195"
"128.8761925,35.2219942","128.8761925,35.2219942","128.3578526,36.1190803","128.7011235,36.0754807","128.5426989,36.1376333","128.5440211,36.1497635","127.1306303,37.4217776"
"128.8836554,35.2236303","128.8836554,35.2236303","128.3578,36.1192493","128.7009122,36.0756054","128.5424624,36.138408","128.5441543,36.1499202","127.1321242,37.422278"
"128.8842487,35.2237606","128.8842487,35.2237606","128.357612,36.1197411","128.700082,36.076151","128.5413567,36.1415306","128.5445044,36.1503309","127.1323825,37.4223852"
"128.8854564,35.2240253","128.8854564,35.2240253","128.3573194,36.1203255","128.6997013,36.0763856","128.5412495,36.1418317","128.5447437,36.150611","127.132484,37.422427"
"128.8860983,35.2241668","128.8860983,35.2241668","128.3567993,36.1212416","128.6986125,36.0770853","128.5411992,36.1419746","128.5454447,36.1515019","127.1337292,37.4229401"
"128.8891995,35.2248408","128.8891995,35.2248408","128.3561873,36.1219745","128.6965824,36.0784047","128.5409493,36.1427494","128.5462453,36.1525217","127.1379124,37.4247377"
"128.8900196,35.2249946","128.8900196,35.2249946","128.3554873,36.1225997","128.6956433,36.0790208","128.5409263,36.1428587","128.5465619,36.1529247","127.1393653,37.4253326"
"128.8909561,35.2251398","128.8909561,35.2251398","128.3548491,36.123083","128.6955012,36.0790925","128.5408616,36.1431747","128.5467991,36.1534581","127.1401519,37.4255675"
"128.8915373,35.2252061","128.8915373,35.2252061","128.3542121,36.1234662","128.6946018,36.0795477","128.5408114,36.1436665","128.5472091,36.1544444","127.140555,37.4256598"
"128.89217,35.2252584","128.89217,35.2252584","128.352708,36.1241323","128.6932607,36.0801687","128.5408125,36.144083","128.5473454,36.1548326","127.1414968,37.4258294"
"128.8926387,35.2252935","128.8926387,35.2252935","128.3524094,36.1242616","128.6912269,36.0809534","128.5408249,36.1446076","128.5475197,36.1554802","127.1418888,37.4258675"
"128.8935512,35.2253209","128.8935512,35.2253209","128.3515754,36.1246227","128.6910734,36.0810109","128.5409124,36.1450828","128.547551,36.1557432","127.1423169,37.4259112"
"128.8938753,35.2253199","128.8938753,35.2253199","128.3510368,36.1248582","128.6903671,36.0812397","128.5410867,36.1457412","128.5475711,36.1559197","127.1428457,37.4259407"
"128.8941301,35.225316","128.8941301,35.225316","128.3504327,36.1251059","128.6886044,36.0816655","128.5413365,36.1463079","128.5475849,36.1560377","127.1432854,37.4259331"
"128.8946167,35.2253023","128.8946167,35.2253023","128.3456498,36.1270664","128.6875816,36.081966","128.5414604,36.146516","128.5476953,36.1569806","127.143585,37.4259177"
"128.8946485,35.225301","128.8946485,35.225301","128.3444868,36.1276327","128.686398,36.0823617","128.5417117,36.1469411","128.5479061,36.1586232","127.1444025,37.4258364"
"128.894911,35.2252935","128.894911,35.2252935","128.343724,36.1280077","128.6853875,36.0827423","128.5420624,36.1474078","128.5479321,36.1588231","127.1452371,37.4257406"
"128.8951284,35.2252874","128.8951284,35.2252874","128.3430918,36.1283331","128.6848502,36.0829748","128.5426115,36.1480746","128.5480835,36.1600866","127.1464156,37.4255711"
"128.8953711,35.2252774","128.8953711,35.2252774","128.3427704,36.1285157","128.6840225,36.0833327","128.5438743,36.1495908","128.5481249,36.1603576","127.1467628,37.4255144"
"128.8969611,35.2252149","128.8969611,35.2252149","128.3412993,36.129378","128.6833921,36.0836563","128.5440211,36.1497635","128.5482366,36.1613158","127.147774,37.425348"
"128.8985278,35.2251418","128.8985278,35.2251418","128.3407594,36.1297126","128.6819462,36.0844783","128.5441543,36.1499202","128.5483969,36.1620879","127.149003,37.4250218"
"128.9004646,35.225059","128.9004646,35.225059","128.3397976,36.1302819","128.6791662,36.0860401","128.5445044,36.1503309","128.5484492,36.1623417","127.1495272,37.4248232"
"128.9007369,35.2250477","128.9007369,35.2250477","128.3394,36.1305164","128.6777867,36.0867064","128.5447437,36.150611","128.5484766,36.1624731","127.1502951,37.4244676"
"128.9041591,35.2248926","128.9041591,35.2248926","128.3387505,36.1308942","128.6749521,36.0879666","128.5454447,36.1515019","128.5485741,36.1629491","127.150797,37.4242158"
"128.9048059,35.2248716","128.9048059,35.2248716","128.3381861,36.1312209","128.6720187,36.0893864","128.5462453,36.1525217","128.5486372,36.163183","127.1515463,37.4237187"
"128.9057304,35.2248284","128.9057304,35.2248284","128.3368606,36.1319893","128.6704087,36.0903226","128.5465619,36.1529247","128.549087,36.1648162","127.1518139,37.4235347"
"128.9064176,35.2247961","128.9064176,35.2247961","128.3362775,36.1323359","128.6696448,36.0907925","128.5467991,36.1534581","128.5497743,36.1666664","127.1521543,37.4232572"
"128.909978,35.2246284","128.909978,35.2246284","128.3355994,36.1327409","128.6677201,36.0920797","128.5472091,36.1544444","128.5499967,36.1672523","127.1522847,37.4231485"
"128.9104064,35.224618","128.9104064,35.224618","128.3351374,36.132975","128.6666877,36.0928741","128.5473454,36.1548326","128.5501131,36.1675587","127.1525582,37.4229005"
"128.9105436,35.2246128","128.9105436,35.2246128","128.3346117,36.1331833","128.6665658,36.0929654","128.5475197,36.1554802","128.5503493,36.1681813","127.1527274,37.4227469"
"128.9115648,35.2245712","128.9115648,35.2245712","128.3341624,36.1333658","128.666189,36.0932486","128.547551,36.1557432","128.5505833,36.1688004","127.1535281,37.4218848"
"128.9133249,35.2244993","128.9133249,35.2244993","128.3334093,36.1336172","128.6655631,36.0937397","128.5475711,36.1559197","128.5508991,36.1696325","127.1536996,37.4217005"
"128.913349,35.224499","128.913349,35.224499","128.3326245,36.1338147","128.6649832,36.0942637","128.5475849,36.1560377","128.551362,36.1709915","127.1545787,37.4207594"
"128.9143974,35.2244452","128.9143974,35.2244452","128.3321933,36.1339141","128.6643875,36.0947689","128.5476953,36.1569806","128.5515492,36.171858","127.1548172,37.420505"
"128.9146159,35.2244346","128.9146159,35.2244346","128.3313602,36.1340615","128.6634374,36.0955742","128.5479061,36.1586232","128.5515867,36.172166","127.1564141,37.4187637"
"128.9149438,35.2243388","128.9149438,35.2243388","128.3306014,36.1341956","128.6616184,36.0971154","128.5479321,36.1588231","128.551593,36.172303","127.1566243,37.4185299"
"128.9156761,35.2243005","128.9156761,35.2243005","128.3292847,36.1344338","128.6612641,36.09742","128.5480835,36.1600866","128.5516188,36.1729014","127.1575846,37.4175835"
"128.9175506,35.2241126","128.9175506,35.2241126","128.3280854,36.1346386","128.6609151,36.0977137","128.5481249,36.1603576","128.551625,36.1730329","127.158343,37.4168349"
"128.9187855,35.2239169","128.9187855,35.2239169","128.3274875,36.134741","128.6603227,36.0982215","128.5482366,36.1613158","128.5515522,36.1739108","127.1585189,37.4166659"
"128.919444,35.2238118","128.919444,35.2238118","128.3241691,36.1352958","128.6570613,36.1010217","128.5483969,36.1620879","128.551523,36.1742211","127.1590701,37.4162304"
"128.919558,35.2237943","128.919558,35.2237943","128.323783,36.1353625","128.6554914,36.1023729","128.5484492,36.1623417","128.5513996,36.1747244","127.1597404,37.4157005"
"128.9205962,35.2236018","128.9205962,35.2236018","128.320741,36.1358864","128.6550524,36.1027386","128.5484766,36.1624731","128.5513923,36.1747596","127.160577,37.4151224"
"128.9213107,35.2235528","128.9213107,35.2235528","128.3201386,36.1359906","128.6546353,36.1030843","128.5485741,36.1629491","128.5513369,36.1750242","127.1612546,37.4147079"
"128.9213887,35.2235564","128.9213887,35.2235564","128.3193852,36.1361103","128.6527606,36.1046422","128.5486372,36.163183","128.5507446,36.1770497","127.162707,37.4139026"
"128.9220353,35.2235849","128.9220353,35.2235849","128.3192742,36.136129","128.651592,36.1053331","128.549087,36.1648162","128.5506744,36.1772911","127.1637318,37.4134161"
"128.9224867,35.2236364","128.9224867,35.2236364","128.3186818,36.1362296","128.6512774,36.1054768","128.5497743,36.1666664","128.5496326,36.1807152","127.1643036,37.4131717"
"128.9229378,35.2237375","128.9229378,35.2237375","128.3168866,36.136533","128.6506098,36.1057825","128.5499967,36.1672523","128.549574,36.1809077","127.1650643,37.4128673"
"128.9232802,35.2238389","128.9232802,35.2238389","128.3165329,36.1366076","128.6496329,36.1061381","128.5501131,36.1675587","128.5494372,36.1815724","127.1662018,37.4124532"
"128.9234106,35.2238825","128.9234106,35.2238825","128.3150745,36.1369159","128.6491696,36.1062886","128.5503493,36.1681813","128.5494119,36.1825111","127.16702,37.4121914"
"128.9236818,35.2239965","128.9236818,35.2239965","128.314474,36.1370913","128.6491242,36.1063025","128.5505833,36.1688004","128.5494073,36.1826662","127.1689942,37.4116679"
"128.9244263,35.224343","128.9244263,35.224343","128.3142824,36.1371575","128.6469994,36.1069431","128.5508991,36.1696325","128.5494921,36.1831902","127.1706534,37.4113345"
"128.9250217,35.2247164","128.9250217,35.2247164","128.313825,36.1373166","128.6460579,36.1072947","128.551362,36.1709915","128.5495417,36.1834088","127.1729507,37.4108163"
"128.9254952,35.2250895","128.9254952,35.2250895","128.313224,36.1375578","128.6449732,36.1078009","128.5515492,36.171858","128.5495913,36.1836247","127.174639,37.4102774"
"128.9259871,35.2255093","128.9259871,35.2255093","128.3125869,36.1378578","128.6443283,36.1081488","128.5515867,36.172166","128.5496529,36.183818","127.1768505,37.4094659"
"128.9261581,35.2256723","128.9261581,35.2256723","128.3117244,36.138291","128.643791,36.1084857","128.551593,36.172303","128.5497624,36.1841101","127.1770893,37.4093773"
"128.9264901,35.2259948","128.9264901,35.2259948","128.3093613,36.1395763","128.6430008,36.1090729","128.5516188,36.1729014","128.5498874,36.184392","127.1773405,37.4092861"
"128.9272784,35.2268375","128.9272784,35.2268375","128.3090408,36.1397543","128.6421854,36.109847","128.551625,36.1730329","128.5499238,36.1844575","127.178398,37.4088139"
"128.92953,35.2293508","128.92953,35.2293508","128.3065958,36.1410762","128.6419928,36.1100525","128.5515522,36.1739108","128.550171,36.1848953","127.1799478,37.4081241"
"128.9301302,35.2299919","128.9301302,35.2299919","128.3059315,36.141435","128.640191,36.112145","128.551523,36.1742211","128.550277,36.1850846","127.1825237,37.4068808"
"128.9316655,35.2315715","128.9316655,35.2315715","128.305601,36.1416139","128.6393894,36.1130325","128.5513996,36.1747244","128.5504879,36.1853938","127.1838868,37.4062508"
"128.9328599,35.2327529","128.9328599,35.2327529","128.3047509,36.1420704","128.6390139,36.1133399","128.5513923,36.1747596","128.5507412,36.1857026","127.185668,37.4053533"
"128.9345256,35.2343019","128.9345256,35.2343019","128.3045783,36.1421536","128.6379583,36.1141063","128.5513369,36.1750242","128.5511247,36.1861076","127.1884202,37.4040472"
"128.935305,35.2350068","128.935305,35.2350068","128.3035618,36.142641","128.636914,36.1146535","128.5507446,36.1770497","128.5518497,36.1867665","127.1888978,37.4038529"
"128.9412899,35.2399865","128.9412899,35.2399865","128.3021493,36.1432076","128.636373,36.1148922","128.5506744,36.1772911","128.5523619,36.1872326","127.1893709,37.4036603"
"128.9440847,35.2421657","128.9440847,35.2421657","128.3016622,36.1433993","128.6351737,36.1153246","128.5496326,36.1807152","128.5526287,36.1874674","127.1904006,37.4033052"
"128.9443667,35.242385","128.9443667,35.242385","128.3005993,36.1438076","128.6347445,36.1154575","128.549574,36.1809077","128.5529009,36.1877039","127.1912545,37.4030857"
"128.9445628,35.2425378","128.9445628,35.2425378","128.2980743,36.1447242","128.6340039,36.1156422","128.5494372,36.1815724","128.5540015,36.1886679","127.1917895,37.4029546"
"128.9460644,35.2437316","128.9460644,35.2437316","128.2964686,36.1453218","128.6332226,36.1157875","128.5494119,36.1825111","128.5541624,36.188808","127.1922622,37.4028585"
"128.9466151,35.2441731","128.9466151,35.2441731","128.2954398,36.1457046","128.6331361,36.1157982","128.5494073,36.1826662","128.5550372,36.1896829","127.1927405,37.4027795"
"128.9537518,35.2499994","128.9537518,35.2499994","128.2950766,36.1458395","128.6325006,36.11588","128.5494921,36.1831902","128.5553994,36.1901575","127.1928999,37.4027529"
"128.9551023,35.251149","128.9551023,35.251149","128.2947632,36.1459579","128.6302743,36.1160587","128.5495417,36.1834088","128.5558499,36.1909081","127.193204,37.4027023"
"128.9552083,35.2512397","128.9552083,35.2512397","128.2942373,36.1461579","128.6293667,36.1161457","128.5495913,36.1836247","128.5564906,36.1924034","127.1937162,37.402618"
"128.9554438,35.2514397","128.9554438,35.2514397","128.2938218,36.146295","128.628982,36.1162044","128.5496529,36.183818","128.5567995,36.1931246","127.1941774,37.4025633"
"128.9561894,35.2522584","128.9561894,35.2522584","128.2932148,36.1465073","128.6281643,36.1163671","128.5497624,36.1841101","128.5577758,36.1956754","127.1943718,37.4025439"
"128.9567274,35.252902","128.9567274,35.252902","128.2908125,36.1473661","128.628007,36.1163984","128.5498874,36.184392","128.558005,36.1962576","127.1949393,37.4024859"
"128.9572355,35.2535351","128.9572355,35.2535351","128.2889624,36.1480995","128.6267911,36.1167623","128.5499238,36.1844575","128.5590852,36.1989192","127.1952353,37.402475"
"128.9577697,35.2542734","128.9577697,35.2542734","128.288616,36.1482605","128.6261734,36.1169998","128.550171,36.1848953","128.5592556,36.1993477","127.1953879,37.4024672"
"128.9581674,35.2548763","128.9581674,35.2548763","128.28715,36.1489409","128.6254291,36.1173259","128.550277,36.1850846","128.5593109,36.1994834","127.1965609,37.4024252"
"128.9583051,35.2550757","128.9583051,35.2550757","128.285802,36.1496466","128.6249999,36.1175355","128.5504879,36.1853938","128.5593615,36.1996082","127.1974026,37.4024436"
"128.9590987,35.2564844","128.9590987,35.2564844","128.2855133,36.1497883","128.6243793,36.1178857","128.5507412,36.1857026","128.5595555,36.2000582","127.1993006,37.4024863"
"128.9591373,35.2565533","128.9591373,35.2565533","128.2797494,36.1528056","128.6239227,36.1182028","128.5511247,36.1861076","128.5596497,36.2002809","127.2016448,37.4025499"
"128.9594342,35.2571746","128.9594342,35.2571746","128.2795105,36.1529306","128.6234225,36.1185744","128.5518497,36.1867665","128.5600123,36.2011828","127.2021679,37.4025683"
"128.9599995,35.2584174","128.9599995,35.2584174","128.2789454,36.1532264","128.6229372,36.1189883","128.5523619,36.1872326","128.5602944,36.2018943","127.2044185,37.40261"
"128.9601608,35.258767","128.9601608,35.258767","128.2754375,36.155082","128.6221083,36.1197651","128.5526287,36.1874674","128.5606743,36.2028493","127.2054251,37.4026288"
"128.9610839,35.2605276","128.9610839,35.2605276","128.2750991,36.1552663","128.6209892,36.1208483","128.5529009,36.1877039","128.5608866,36.2036579","127.2059628,37.402649"
"128.9616176,35.2614173","128.9616176,35.2614173","128.2719536,36.1569157","128.6192638,36.1224322","128.5540015,36.1886679","128.5609151,36.2037937","127.2061605,37.4026577"
"128.9623369,35.2624824","128.9623369,35.2624824","128.2703675,36.1577436","128.6185368,36.1231215","128.5541624,36.188808","128.5609996,36.2041996","127.2065379,37.4026559"
"128.9629858,35.2633564","128.9629858,35.2633564","128.2698525,36.158168","128.6171851,36.1244981","128.5550372,36.1896829","128.5611745,36.2052916","127.2067583,37.4026546"
"128.9636867,35.264309","128.9636867,35.264309","128.2695489,36.1583827","128.6164775,36.1253783","128.5553994,36.1901575","128.5612123,36.2062","127.2077471,37.4026066"
"128.9647041,35.2654985","128.9647041,35.2654985","128.2689373,36.1589411","128.6157448,36.1262884","128.5558499,36.1909081","128.5611458,36.2074528","127.2085981,37.4025411"
"128.9657195,35.2665754","128.9657195,35.2665754","128.2679365,36.1601664","128.614484,36.1279752","128.5564906,36.1924034","128.5609866,36.2083494","127.2095907,37.4024092"
"128.9663389,35.267153","128.9663389,35.267153","128.2668868,36.1615164","128.6138734,36.1287282","128.5567995,36.1931246","128.560674,36.2095827","127.2105981,37.402217"
"128.9666207,35.2674146","128.9666207,35.2674146","128.2667489,36.1617409","128.6136272,36.1289983","128.5577758,36.1956754","128.5605422,36.209958","127.2115662,37.4019778"
"128.9667716,35.2675553","128.9667716,35.2675553","128.2665239,36.1621579","128.6129258,36.1296926","128.558005,36.1962576","128.560299,36.210648","127.2119939,37.4018337"
"128.9673873,35.2681086","128.9673873,35.2681086","128.2663372,36.1626162","128.6121085,36.1303629","128.5590852,36.1989192","128.5602872,36.2106824","127.2124577,37.401678"
"128.968677,35.2692136","128.968677,35.2692136","128.2663231,36.1626614","128.6115539,36.1307539","128.5592556,36.1993477","128.5602308,36.2107911","127.2127881,37.4015499"
"128.969549,35.2699559","128.969549,35.2699559","128.2661874,36.1631076","128.6072901,36.1334655","128.5593109,36.1994834","128.559514,36.2121605","127.2134818,37.4012821"
"128.9707309,35.2709288","128.9707309,35.2709288","128.2660965,36.1634751","128.6056058,36.134534","128.5593615,36.1996082","128.5588983,36.213035","127.2144427,37.4008319"
"128.9710924,35.2712264","128.9710924,35.2712264","128.2659855,36.1647506","128.6055673,36.1345587","128.5595555,36.2000582","128.5581694,36.213924","127.2152455,37.400376"
"128.9712989,35.2713988","128.9712989,35.2713988","128.2658653,36.1658855","128.6041854,36.1353972","128.5596497,36.2002809","128.5574693,36.2146469","127.2156622,37.4001291"
"128.9733889,35.2731595","128.9733889,35.2731595","128.2657829,36.1666659","128.6017685,36.1367736","128.5600123,36.2011828","128.5560868,36.2160745","127.2159521,37.3999576"
"128.9740055,35.2736361","128.9740055,35.2736361","128.265485,36.1699963","128.6013526,36.1369965","128.5602944,36.2018943","128.5552133,36.2170586","127.2170156,37.3992652"
"128.9741962,35.2737853","128.9741962,35.2737853","128.2652994,36.1711515","128.5984943,36.1385301","128.5606743,36.2028493","128.5550089,36.2173308","127.2184256,37.3983735"
"128.9759357,35.275011","128.9759357,35.275011","128.26513,36.1722524","128.5967605,36.1394881","128.5608866,36.2036579","128.5549412,36.2174207","127.2194807,37.3977937"
"128.9792256,35.2773285","128.9792256,35.2773285","128.2650014,36.1726283","128.5956045,36.1402","128.5609151,36.2037937","128.5545452,36.2180931","127.2203363,37.3974081"
"128.9796475,35.2776118","128.9796475,35.2776118","128.2645674,36.174426","128.594616,36.1408095","128.5609996,36.2041996","128.5541755,36.2189825","127.2209665,37.3971636"
"128.9813402,35.2787929","128.9813402,35.2787929","128.2643368,36.1752993","128.5928977,36.1419304","128.5611745,36.2052916","128.5540036,36.2196872","127.2220081,37.3968956"
"128.9824953,35.2796128","128.9824953,35.2796128","128.2641816,36.1758088","128.5920156,36.14252","128.5612123,36.2062","128.5539374,36.220391","127.2232358,37.3966731"
"128.9826958,35.2797537","128.9826958,35.2797537","128.2636643,36.1775061","128.5910404,36.143214","128.5611458,36.2074528","128.5539493,36.2209408","127.2237478,37.396613"
"128.9830477,35.28","128.9830477,35.28","128.2623031,36.181972","128.5906827,36.1434688","128.5609866,36.2083494","128.554037,36.2215909","127.2253664,37.3964248"
"128.9834542,35.2802835","128.9834542,35.2802835","128.2621673,36.1824191","128.5898343,36.1440093","128.560674,36.2095827","128.5541744,36.2221324","127.2258739,37.3963656"
"128.9839832,35.2806539","128.9839832,35.2806539","128.2621609,36.1824417","128.5890478,36.144524","128.5605422,36.209958","128.5546415,36.2235248","127.2268698,37.3962183"
"128.9841324,35.2807557","128.9841324,35.2807557","128.2613374,36.1851416","128.588265,36.1450622","128.560299,36.210648","128.5547023,36.2237442","127.2275242,37.3961215"
"128.9848774,35.2812722","128.9848774,35.2812722","128.2600874,36.1892831","128.5881461,36.1451435","128.5602872,36.2106824","128.5550957,36.2250335","127.2293772,37.3957779"
"128.9853567,35.2815675","128.9853567,35.2815675","128.2596743,36.1907327","128.584336,36.1475842","128.5602308,36.2107911","128.5551608,36.2252412","127.2307408,37.3954637"
"128.9859646,35.2819216","128.9859646,35.2819216","128.2594986,36.1915425","128.5809677,36.1497449","128.559514,36.2121605","128.5552491,36.2255244","127.2311661,37.3953412"
"128.9863463,35.2821089","128.9863463,35.2821089","128.2594624,36.1917077","128.5806755,36.1499198","128.5588983,36.213035","128.5554897,36.2262849","127.2333645,37.3947197"
"128.9870417,35.2824385","128.9870417,35.2824385","128.2592865,36.192733","128.5802294,36.1502168","128.5581694,36.213924","128.5564764,36.2294099","127.2337592,37.3946124"
"128.9874363,35.2826112","128.9874363,35.2826112","128.2592113,36.1933456","128.5797269,36.1505387","128.5574693,36.2146469","128.5566135,36.2298459","127.2345983,37.3943835"
"128.9879838,35.2828434","128.9879838,35.2828434","128.2591741,36.1936416","128.5794889,36.1506905","128.5560868,36.2160745","128.5566623,36.2299996","127.2348629,37.3943111"
"128.9883934,35.282998","128.9883934,35.282998","128.2591654,36.1937805","128.5792035,36.1508724","128.5552133,36.2170586","128.5569999,36.231266","127.2349975,37.3942727"
"128.9896208,35.2834345","128.9896208,35.2834345","128.2591124,36.1946246","128.5791616,36.150899","128.5550089,36.2173308","128.557349,36.2331498","127.2380474,37.3934213"
"128.9914526,35.2840332","128.9914526,35.2840332","128.2590832,36.1950576","128.5791076,36.1509337","128.5549412,36.2174207","128.5577369,36.235841","127.2396543,37.392967"
"128.9918154,35.2841486","128.9918154,35.2841486","128.2590492,36.1955744","128.5758011,36.1530847","128.5545452,36.2180931","128.5579248,36.2371492","127.2405928,37.3927338"
"128.9937226,35.2848364","128.9937226,35.2848364","128.2590781,36.19672","128.575116,36.153548","128.5541755,36.2189825","128.5579402,36.2372194","127.2410032,37.3926491"
