dataset,epochs,num-folds,SEED,criterion,test_losses
freesolv,300,5,100,L1Loss(),"[2.473729559715758, 1.8177448908487956, 3.7315375145445477, 2.778600769042969, 3.6848171873588784]"
freesolv,300,5,100,L1Loss(),"[1.7956208019721798, 1.8968299865722655, 1.7592690574879548, 3.6451516544117646, 3.011066436767578]"
freesolv,300,5,100,L1Loss(),"[1.2005144444907583, 2.067464065551758, 2.119019411048111, 2.611208870831658, 1.7558208193097795]"
freesolv,300,5,100,L1Loss(),"[1.1245412012425864, 1.9918418884277345, 1.8335067593321508, 2.68779338387882, 2.7887689499627974]"
freesolv,300,5,100,L1Loss(),"[2.36442531027445, 2.637998580932617, 2.4713995991920936, 3.48467440885656, 1.694814954485212]"
freesolv,300,5,100,L1Loss(),"[1.5003268544266863, 1.6989521026611327, 1.4497502786772591, 1.757942928987391, 1.1162850289117723]"
freesolv,300,5,100,L1Loss(),"[1.6707127733928402, 1.930531883239746, 0.9802208275211101, 1.8117132635677562, 1.1857221921284993]"
freesolv,300,5,100,L1Loss(),"[1.4412054899262219, 1.3486546516418456, 1.212009174483163, 1.3050823716556326, 1.0983949729374476]"
freesolv,300,5,100,L1Loss(),"[1.16842239659007, 1.896733856201172, 0.99251909401952, 1.10644474029541, 0.9713881129310244]"
freesolv,300,5,100,L1Loss(),"[1.0879636624964273, 1.8610591888427734, 1.0753411358716536, 0.9919566995957319, 0.884070600782122]"
freesolv,300,5,100,L1Loss(),"[1.8310581532920278, 3.043252944946289, 2.2764422650239906, 2.6507988873650046, 1.3957235245477586]"
freesolv,300,5,100,L1Loss(),"[1.6814730109238043, 1.8798721313476563, 1.4000102841124242, 1.3665133420158835, 1.2462627774193173]"
freesolv,300,5,100,L1Loss(),"[1.3710292025310238, 1.9589054107666015, 1.3374344280787878, 1.6429774452658261, 1.3117119017101468]"
freesolv,300,5,100,L1Loss(),"[0.8611000340159346, 1.9463964462280274, 1.4584848929424674, 1.517223694745232, 1.1427392051333474]"
freesolv,300,5,100,L1Loss(),"[0.8540213282515363, 1.6072460174560548, 1.1661716675271794, 1.2515834583955652, 0.8765241077968052]"
freesolv,300,5,100,L1Loss(),"[0.9824251314488853, 1.4546483993530273, 1.1119635980956408, 0.9754616793464211, 0.7783576647440592]"
