吝埃笼搬 扁茄,弥辆档馒 扁茄,mid_lat,mid_lng,end_lat,end_lng
0+27老 12矫,0+27老 14矫,36.366638,127.3457442,35.9614577,127.1428135
0+27老 10矫,0+27老 14矫,35.8548554,128.564821,36.5739026,128.7018796
0+27老 10矫,0+27老 14矫,35.8548554,128.564821,36.5739026,128.7018796
0+27老 12矫,0+27老 14矫,36.366638,127.3457442,35.9614577,127.1428135
0+27老 9矫,0+27老 14矫,36.0086102,129.3638275,36.5739026,128.7018796
0+27老 10矫,0+27老 14矫,35.8548554,128.564821,36.5739026,128.7018796
0+27老 10矫,0+27老 14矫,35.8548554,128.564821,36.5739026,128.7018796
0+27老 12矫,0+27老 14矫,36.366638,127.3457442,35.9614577,127.1428135
0+27老 12矫,0+27老 14矫,36.366638,127.3457442,35.9614577,127.1428135
0+27老 12矫,0+27老 14矫,36.366638,127.3457442,35.9614577,127.1428135
0+27老 11矫,0+27老 14矫,34.9383436,127.5194453,35.1949592,126.9037601
0+27老 12矫,0+27老 14矫,36.366638,127.3457442,35.9614577,127.1428135
0+27老 12矫,0+27老 14矫,36.366638,127.3457442,35.9614577,127.1428135
0+27老 10矫,0+27老 14矫,35.8548554,128.564821,36.5739026,128.7018796
0+27老 11矫,0+27老 14矫,34.9383436,127.5194453,35.1949592,126.9037601
0+27老 11矫,0+27老 14矫,35.8526319,128.5604,35.9794965,129.4363624
0+27老 9矫,0+27老 14矫,36.0086102,129.3638275,36.5739026,128.7018796
0+27老 10矫,0+27老 14矫,35.8548554,128.564821,36.5739026,128.7018796
0+27老 10矫,0+27老 14矫,35.8548554,128.564821,36.5739026,128.7018796
0+27老 12矫,0+27老 14矫,36.366638,127.3457442,35.9614577,127.1428135
0+27老 11矫,0+27老 14矫,35.8526319,128.5604,35.9794965,129.4363624
0+27老 11矫,0+27老 14矫,35.8526319,128.5604,35.9794965,129.4363624
0+27老 12矫,0+27老 14矫,36.366638,127.3457442,35.9614577,127.1428135
0+27老 10矫,0+27老 14矫,35.8548554,128.564821,36.5739026,128.7018796
0+27老 12矫,0+27老 14矫,36.366638,127.3457442,35.9614577,127.1428135
