dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.027169228706593, 2.0837084172264326, 2.829135612991511, 2.302821097179176, 3.519612380869054]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.132332796222654, 2.339501696791731, 3.70645467970009, 1.8588629621150448, 3.290142168770818]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.1465932040357765, 2.195890840574417, 4.045259563297618, 2.491037835550854, 3.6107063090401925]"
