dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.7654483230378248, 1.7476917454731817, 2.2453135674237426, 1.588552052859777, 2.4370622777607704]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.5902975077810169, 1.87443245062008, 2.593103563919956, 1.5575249812094603, 2.3460845343096586]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.9516473115934814, 1.7588546297207377, 2.887301673219095, 2.06377374254021, 2.878543332786926]"
