dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
esol,md_CrossAttn_TFN,300,5,100,MSELoss(),"[0.5790404800381889, 0.5430170126700843, 0.7935518124986578, 0.6206107544391244, 0.597480355417287]"
esol,md_CrossAttn_TFN,300,5,100,MSELoss(),"[0.5783475834520921, 0.5268126642063812, 0.7716744500354483, 0.5892924486409734, 0.5766989618407355]"
