dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[3.0065975569112644, 3.0109268518999905, 3.7362944146026584, 1.9716973237079733, 3.812710923020745]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.4989458696715365, 2.4953058908743406, 3.5688315941929036, 2.127172073443341, 3.354399792709771]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[3.009133303074775, 2.8112744809541046, 4.300930240939255, 2.990780496501845, 3.712719335356375]"
