dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.6894854465541718, 2.4165154838420793, 3.5046479144108065, 2.4594312526762874, 3.666898204207031]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.3294852084741238, 2.370685213764801, 3.6603870341113582, 2.1067400191071766, 3.2924203114494004]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.6290121843581447, 2.266199115193358, 3.595872878644591, 2.3417118817022424, 3.546979309182882]"
