dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.789240231817787, 1.7127762668484858, 2.345089062183511, 1.4990596826228442, 2.705262669241117]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.641804968609827, 1.8494503232627328, 2.589236586054945, 1.8879276817267627, 2.0074541355435755]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.9157671160580025, 2.1097346024595054, 3.078322910711267, 2.0064876564421685, 2.8061475132145235]"
