dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.7334412728033017, 2.0729460205730614, 2.4087185463543035, 2.1556841147316046, 2.60306943613768]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.8754022976809142, 1.7667315452599446, 2.7371250693315, 1.7862832018577195, 2.208564976387554]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.0773711746938006, 1.716758644938274, 2.518166874824396, 2.118295668721978, 2.446805095779253]"
