dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.1981411264021804, 2.6406550015728265, 3.43889816870292, 2.075815489689509, 3.0979473722984197]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.3042741727030873, 1.7860517707702654, 3.8374530706354992, 2.1328337420396557, 3.3398637136554017]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.629065673926839, 2.5644638076093464, 3.1766796079784436, 2.74401863846514, 3.085819425923032]"
