dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.2780982649337775, 2.207324173132481, 3.0381033000953837, 2.180703264013225, 3.3606800022682335]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.4497815271973318, 1.9730940009712008, 3.6597428791702185, 2.242155160734467, 2.9593501416854315]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.138047063444473, 2.33528599094076, 3.7053930112193605, 2.1869329854690176, 3.3637304716649785]"
