dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.434507349647196, 2.408406541617283, 3.6924991523868895, 2.282215408106255, 3.9019770839342884]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.0695449079399553, 2.0136485679313734, 3.700825931038342, 2.655456151691527, 3.179296425138083]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.4591692070431503, 2.522194481006781, 4.3882729919381385, 2.162083175252466, 3.5871939367669468]"
