dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.861646527406371, 1.8459161893794545, 2.521051963155761, 1.8102127246451536, 2.4753161464193285]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.695324061432534, 1.6670229091534232, 2.5786238185739987, 1.7282022550974796, 2.3903390587057944]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.8628329389125204, 1.9817979628821605, 3.3890361292465454, 1.9034259082542526, 2.9112489716438392]"
