dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.976196830658224, 2.1745248260967482, 2.9655642059864173, 2.410266000302204, 3.014962550295529]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[1.9236673615062698, 2.241966247739258, 2.744153384850695, 1.829942880755936, 2.2531109505414575]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.0043135374307055, 1.8831647376083083, 2.8324876590637986, 2.1537277180287573, 3.01621970045216]"
