dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.5274370654011715, 2.044441933084304, 3.0171403091444686, 2.2705877340015244, 3.183968212546939]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.0550298331087173, 2.268144389395815, 4.218454382123511, 1.9331799990094567, 3.3225347648103254]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.4878263244008747, 2.463196415051915, 3.446598423988212, 2.777714372339591, 3.158271061014993]"
