dataset,model_name,epochs,num-folds,SEED,criterion,fold_val_means
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.500799649394446, 2.1531138285077818, 3.0527401076179315, 2.1011636560239824, 3.3556927192853943]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.403198134215808, 2.5595124102269415, 3.488322673645479, 2.1591230829517825, 2.9927091555044156]"
freesolv,md_CrossAttn_TFN,300,5,100,MSELoss(),"[2.4013264795862934, 2.5695304576896767, 3.879632329370071, 2.8926479428149516, 2.978174513319836]"
