index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"126.8274644,37.4226482/126.8297961,37.4166664",7,"126.8274644,37.4226482","126.8297961,37.4166664",37.4226482,126.8274644,37.4166664,126.8297961
1,"126.8809597,37.2420185/126.880833,37.2420692",7,"126.8809597,37.2420185","126.880833,37.2420692",37.2420185,126.8809597,37.2420692,126.880833
2,"126.7632128,37.5050048/126.7631621,37.5047503",7,"126.7632128,37.5050048","126.7631621,37.5047503",37.5050048,126.7632128,37.5047503,126.7631621
3,"126.8455376,37.398401/126.8456617,37.3982909",7,"126.8455376,37.398401","126.8456617,37.3982909",37.398401,126.8455376,37.3982909,126.8456617
4,"126.8788426,37.2297584/126.8785363,37.229169",7,"126.8788426,37.2297584","126.8785363,37.229169",37.2297584,126.8788426,37.229169,126.8785363
5,"126.7844693,37.4578218/126.7852739,37.4577491",7,"126.7844693,37.4578218","126.7852739,37.4577491",37.4578218,126.7844693,37.4577491,126.7852739
6,"126.8817428,37.2241308/126.8819576,37.2240472",7,"126.8817428,37.2241308","126.8819576,37.2240472",37.2241308,126.8817428,37.2240472,126.8819576
7,"126.8601832,37.3496007/126.8600958,37.3493885",7,"126.8601832,37.3496007","126.8600958,37.3493885",37.3496007,126.8601832,37.3493885,126.8600958
8,"126.7477187,37.505749/126.7477123,37.5057111",7,"126.7477187,37.505749","126.7477123,37.5057111",37.505749,126.7477187,37.5057111,126.7477123
9,"126.7492256,37.5061002/126.7490319,37.5061224",7,"126.7492256,37.5061002","126.7490319,37.5061224",37.5061002,126.7492256,37.5061224,126.7490319
10,"126.8556248,37.3814665/126.855824,37.379975",7,"126.8556248,37.3814665","126.855824,37.379975",37.3814665,126.8556248,37.379975,126.855824
11,"126.7645039,37.5112105/126.764468,37.5110598",7,"126.7645039,37.5112105","126.764468,37.5110598",37.5112105,126.7645039,37.5110598,126.764468
12,"126.8556028,37.3816638/126.8556248,37.3814665",7,"126.8556028,37.3816638","126.8556248,37.3814665",37.3816638,126.8556028,37.3814665,126.8556248
13,"126.8675504,37.3652125/126.8675326,37.3650402",7,"126.8675504,37.3652125","126.8675326,37.3650402",37.3652125,126.8675504,37.3650402,126.8675326
14,"126.7644293,37.5133985/126.7644659,37.513241",7,"126.7644293,37.5133985","126.7644659,37.513241",37.5133985,126.7644293,37.513241,126.7644659
15,"126.7903129,37.4573261/126.7904883,37.4573137",7,"126.7903129,37.4573261","126.7904883,37.4573137",37.4573261,126.7903129,37.4573137,126.7904883
16,"126.8832623,37.2499997/126.8831871,37.2495414",7,"126.8832623,37.2499997","126.8831871,37.2495414",37.2499997,126.8832623,37.2495414,126.8831871
17,"126.8815757,37.2421091/126.8814455,37.2420363",7,"126.8815757,37.2421091","126.8814455,37.2420363",37.2421091,126.8815757,37.2420363,126.8814455
18,"126.8838659,37.2225356/126.8842956,37.2219438",7,"126.8838659,37.2225356","126.8842956,37.2219438",37.2225356,126.8838659,37.2219438,126.8842956
19,"126.8756244,37.2234416/126.8758749,37.2234078",7,"126.8756244,37.2234416","126.8758749,37.2234078",37.2234416,126.8756244,37.2234078,126.8758749
20,"126.8821818,37.2239249/126.8823494,37.2238329",7,"126.8821818,37.2239249","126.8823494,37.2238329",37.2239249,126.8821818,37.2238329,126.8823494
21,"126.838325,37.4049463/126.8398091,37.4035953",7,"126.838325,37.4049463","126.8398091,37.4035953",37.4049463,126.838325,37.4035953,126.8398091
22,"126.7545498,37.4690164/126.7544374,37.467816",7,"126.7545498,37.4690164","126.7544374,37.467816",37.4690164,126.7545498,37.467816,126.7544374
23,"126.7479421,37.5062669/126.7477393,37.5058402",7,"126.7479421,37.5062669","126.7477393,37.5058402",37.5062669,126.7479421,37.5058402,126.7477393
24,"126.7486919,37.5061788/126.7484608,37.5062098",7,"126.7486919,37.5061788","126.7484608,37.5062098",37.5061788,126.7486919,37.5062098,126.7484608
25,"126.7549366,37.4654828/126.7552624,37.4650162",7,"126.7549366,37.4654828","126.7552624,37.4650162",37.4654828,126.7549366,37.4650162,126.7552624
26,"126.8887618,37.3134326/126.8894145,37.3129601",7,"126.8887618,37.3134326","126.8894145,37.3129601",37.3134326,126.8887618,37.3129601,126.8894145
