index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"126.9941499,37.1118495/126.9941998,37.1109411",18,"126.9941499,37.1118495","126.9941998,37.1109411",37.1118495,126.9941499,37.1109411,126.9941998
1,"126.9123944,37.5156452/126.9123945,37.5156289",18,"126.9123944,37.5156452","126.9123945,37.5156289",37.5156452,126.9123944,37.5156289,126.9123945
2,"126.8952389,37.5081828/126.8950429,37.5080818",18,"126.8952389,37.5081828","126.8950429,37.5080818",37.5081828,126.8952389,37.5080818,126.8950429
3,"126.8704909,37.3848339/126.8707662,37.3846019",18,"126.8704909,37.3848339","126.8707662,37.3846019",37.3848339,126.8704909,37.3846019,126.8707662
4,"126.9769664,37.1805183/126.9774837,37.1803195",18,"126.9769664,37.1805183","126.9774837,37.1803195",37.1805183,126.9769664,37.1803195,126.9774837
5,"126.9944874,37.1157667/126.9943869,37.1153164",18,"126.9944874,37.1157667","126.9943869,37.1153164",37.1157667,126.9944874,37.1153164,126.9943869
6,"127.0096938,37.0158626/127.0097499,37.0158782",18,"127.0096938,37.0158626","127.0097499,37.0158782",37.0158626,127.0096938,37.0158782,127.0097499
7,"127.0019095,37.1451553/127.0020119,37.1449908",18,"127.0019095,37.1451553","127.0020119,37.1449908",37.1451553,127.0019095,37.1449908,127.0020119
8,"126.9871968,37.0569979/126.9870499,37.0567611",18,"126.9871968,37.0569979","126.9870499,37.0567611",37.0569979,126.9871968,37.0567611,126.9870499
9,"127.073536,36.9717937/127.0732952,36.9718622",18,"127.073536,36.9717937","127.0732952,36.9718622",36.9717937,127.073536,36.9718622,127.0732952
10,"127.0695401,36.9697474/127.0693612,36.9695872",18,"127.0695401,36.9697474","127.0693612,36.9695872",36.9697474,127.0695401,36.9695872,127.0693612
11,"126.9716083,37.1839406/126.9720301,37.1835603",18,"126.9716083,37.1839406","126.9720301,37.1835603",37.1839406,126.9716083,37.1835603,126.9720301
12,"126.9465188,37.2937431/126.9469152,37.2932212",18,"126.9465188,37.2937431","126.9469152,37.2932212",37.2937431,126.9465188,37.2932212,126.9469152
13,"126.8996946,37.5117145/126.8996169,37.5116708",18,"126.8996946,37.5117145","126.8996169,37.5116708",37.5117145,126.8996946,37.5116708,126.8996169
14,"126.9847325,37.0232288/126.9847366,37.0231107",18,"126.9847325,37.0232288","126.9847366,37.0231107",37.0232288,126.9847325,37.0231107,126.9847366
15,"126.9159033,37.5156536/126.9157053,37.5158031",18,"126.9159033,37.5156536","126.9157053,37.5158031",37.5156536,126.9159033,37.5158031,126.9157053
16,"127.0396555,37.0126077/127.0397898,37.0125252",18,"127.0396555,37.0126077","127.0397898,37.0125252",37.0126077,127.0396555,37.0125252,127.0397898
17,"126.8599869,37.4047428/126.8610263,37.4019641",18,"126.8599869,37.4047428","126.8610263,37.4019641",37.4047428,126.8599869,37.4019641,126.8610263
18,"127.0009243,37.0133246/127.0010612,37.0133639",18,"127.0009243,37.0133246","127.0010612,37.0133639",37.0133246,127.0009243,37.0133639,127.0010612
19,"127.0655446,36.9684609/127.0655163,36.9685005",18,"127.0655446,36.9684609","127.0655163,36.9685005",36.9684609,127.0655446,36.9685005,127.0655163
20,"126.8801783,37.3731745/126.8805178,37.3726751",18,"126.8801783,37.3731745","126.8805178,37.3726751",37.3731745,126.8801783,37.3726751,126.8805178
21,"126.8815431,37.490577/126.881493,37.4904749",18,"126.8815431,37.490577","126.881493,37.4904749",37.490577,126.8815431,37.4904749,126.881493
22,"126.9090283,37.5130298/126.908974,37.5130268",18,"126.9090283,37.5130298","126.908974,37.5130268",37.5130298,126.9090283,37.5130268,126.908974
23,"126.8844717,37.5027128/126.8843296,37.5026543",18,"126.8844717,37.5027128","126.8843296,37.5026543",37.5027128,126.8844717,37.5026543,126.8843296
24,"126.9633036,37.199146/126.9633439,37.1987018",18,"126.9633036,37.199146","126.9633439,37.1987018",37.199146,126.9633036,37.1987018,126.9633439
25,"126.892442,37.5067903/126.8922707,37.5067065",18,"126.892442,37.5067903","126.8922707,37.5067065",37.5067903,126.892442,37.5067065,126.8922707
26,"126.8801711,37.4920633/126.8801945,37.4916939",18,"126.8801711,37.4920633","126.8801945,37.4916939",37.4920633,126.8801711,37.4916939,126.8801945
27,"126.9933809,37.0141237/126.9934771,37.0140178",18,"126.9933809,37.0141237","126.9934771,37.0140178",37.0141237,126.9933809,37.0140178,126.9934771
28,"126.9938617,37.0107797/126.9938623,37.0106913",18,"126.9938617,37.0107797","126.9938623,37.0106913",37.0107797,126.9938617,37.0106913,126.9938623
29,"126.9502655,37.2740715/126.9502468,37.2736937",18,"126.9502655,37.2740715","126.9502468,37.2736937",37.2740715,126.9502655,37.2736937,126.9502468
30,"127.057171,37.0032759/127.0575302,37.0031727",18,"127.057171,37.0032759","127.0575302,37.0031727",37.0032759,127.057171,37.0031727,127.0575302
31,"126.9851516,37.0167566/126.9850697,37.0165768",18,"126.9851516,37.0167566","126.9850697,37.0165768",37.0167566,126.9851516,37.0165768,126.9850697
32,"126.9913059,37.0147801/126.9918603,37.0147546",18,"126.9913059,37.0147801","126.9918603,37.0147546",37.0147801,126.9913059,37.0147546,126.9918603
33,"126.9960118,37.1197917/126.9958618,37.1194999",18,"126.9960118,37.1197917","126.9958618,37.1194999",37.1197917,126.9960118,37.1194999,126.9958618
34,"126.8906479,37.4573047/126.8906237,37.4572144",18,"126.8906479,37.4573047","126.8906237,37.4572144",37.4573047,126.8906479,37.4572144,126.8906237
35,"127.0772855,36.9784119/127.0774105,36.9783628",18,"127.0772855,36.9784119","127.0774105,36.9783628",36.9784119,127.0772855,36.9783628,127.0774105
36,"126.8923422,37.4534619/126.8930864,37.4520326",18,"126.8923422,37.4534619","126.8930864,37.4520326",37.4534619,126.8923422,37.4520326,126.8930864
