index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.1655078,36.8325154/127.1654172,36.8324566",322,"127.1655078,36.8325154","127.1654172,36.8324566",36.8325154,127.1655078,36.8324566,127.1654172
1,"127.9589772,37.76579/127.9592574,37.765935",322,"127.9589772,37.76579","127.9592574,37.765935",37.76579,127.9589772,37.765935,127.9592574
2,"127.1800491,36.9579163/127.1782153,36.9601965",322,"127.1800491,36.9579163","127.1782153,36.9601965",36.9579163,127.1800491,36.9601965,127.1782153
3,"127.2551059,37.6045809/127.2553085,37.6046409",322,"127.2551059,37.6045809","127.2553085,37.6046409",37.6045809,127.2551059,37.6046409,127.2553085
4,"128.0170104,37.8380918/128.0170244,37.8381413",322,"128.0170104,37.8380918","128.0170244,37.8381413",37.8380918,128.0170104,37.8381413,128.0170244
5,"127.1342255,37.4788806/127.1347643,37.4797025",322,"127.1342255,37.4788806","127.1347643,37.4797025",37.4788806,127.1342255,37.4797025,127.1347643
6,"127.9580849,37.765259/127.958443,37.7655145",322,"127.9580849,37.765259","127.958443,37.7655145",37.765259,127.9580849,37.7655145,127.958443
7,"127.3068372,37.6323681/127.3070446,37.6323514",322,"127.3068372,37.6323681","127.3070446,37.6323514",37.6323681,127.3068372,37.6323514,127.3070446
8,"127.8933328,37.7524562/127.8939595,37.7522531",322,"127.8933328,37.7524562","127.8939595,37.7522531",37.7524562,127.8933328,37.7522531,127.8939595
9,"128.017524,37.8403635/128.017721,37.8412252",322,"128.017524,37.8403635","128.017721,37.8412252",37.8403635,128.017524,37.8412252,128.017721
10,"127.0844086,37.1432261/127.0842278,37.1437573",322,"127.0844086,37.1432261","127.0842278,37.1437573",37.1432261,127.0844086,37.1437573,127.0842278
11,"127.0956498,37.2106066/127.0957214,37.2113406",322,"127.0956498,37.2106066","127.0957214,37.2113406",37.2106066,127.0956498,37.2113406,127.0957214
12,"127.1685271,37.5748062/127.1687958,37.5750034",322,"127.1685271,37.5748062","127.1687958,37.5750034",37.5748062,127.1685271,37.5750034,127.1687958
13,"127.4279366,37.6491413/127.4287118,37.6492995",322,"127.4279366,37.6491413","127.4287118,37.6492995",37.6491413,127.4279366,37.6492995,127.4287118
14,"128.0597066,37.9249105/128.0597299,37.924978",322,"128.0597066,37.9249105","128.0597299,37.924978",37.9249105,128.0597066,37.924978,128.0597299
15,"127.80767,37.7568021/127.8087655,37.7568001",322,"127.80767,37.7568021","127.8087655,37.7568001",37.7568021,127.80767,37.7568001,127.8087655
