index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"128.5277981,35.8828342/128.527562,35.8831662",327,"128.5277981,35.8828342","128.527562,35.8831662",35.8828342,128.5277981,35.8831662,128.527562
1,"128.527562,35.8831662/128.5271747,35.8837158",327,"128.527562,35.8831662","128.5271747,35.8837158",35.8831662,128.527562,35.8837158,128.5271747
2,"128.526114,35.8858255/128.5260181,35.8862032",327,"128.526114,35.8858255","128.5260181,35.8862032",35.8858255,128.526114,35.8862032,128.5260181
3,"128.5265845,35.8846783/128.5263023,35.8853073",327,"128.5265845,35.8846783","128.5263023,35.8853073",35.8846783,128.5265845,35.8853073,128.5263023
4,"128.5288227,35.8817084/128.5282562,35.882191",327,"128.5288227,35.8817084","128.5282562,35.882191",35.8817084,128.5288227,35.882191,128.5282562
5,"128.5300425,35.8800895/128.5297951,35.8804892",327,"128.5300425,35.8800895","128.5297951,35.8804892",35.8800895,128.5300425,35.8804892,128.5297951
6,"128.5297222,35.8805935/128.5288227,35.8817084",327,"128.5297222,35.8805935","128.5288227,35.8817084",35.8805935,128.5297222,35.8817084,128.5288227
7,"128.5297951,35.8804892/128.5297222,35.8805935",327,"128.5297951,35.8804892","128.5297222,35.8805935",35.8804892,128.5297951,35.8805935,128.5297222
8,"128.5268369,35.8842389/128.5265845,35.8846783",327,"128.5268369,35.8842389","128.5265845,35.8846783",35.8842389,128.5268369,35.8846783,128.5265845
9,"128.5260181,35.8862032/128.5259017,35.8868903",327,"128.5260181,35.8862032","128.5259017,35.8868903",35.8862032,128.5260181,35.8868903,128.5259017
10,"128.5271747,35.8837158/128.5268369,35.8842389",327,"128.5271747,35.8837158","128.5268369,35.8842389",35.8837158,128.5271747,35.8842389,128.5268369
11,"128.5263023,35.8853073/128.526114,35.8858255",327,"128.5263023,35.8853073","128.526114,35.8858255",35.8853073,128.5263023,35.8858255,128.526114
12,"128.5303625,35.8794746/128.5300425,35.8800895",327,"128.5303625,35.8794746","128.5300425,35.8800895",35.8794746,128.5303625,35.8800895,128.5300425
13,"128.5259017,35.8868903/128.5256777,35.8885042",327,"128.5259017,35.8868903","128.5256777,35.8885042",35.8868903,128.5259017,35.8885042,128.5256777
14,"128.5282562,35.882191/128.5277981,35.8828342",327,"128.5282562,35.882191","128.5277981,35.8828342",35.882191,128.5282562,35.8828342,128.5277981
15,"128.1617601,38.0541972/128.1621363,38.0547007",188,"128.1617601,38.0541972","128.1621363,38.0547007",38.0541972,128.1617601,38.0547007,128.1621363
16,"127.9500812,37.747934/127.9501162,37.7482845",188,"127.9500812,37.747934","127.9501162,37.7482845",37.747934,127.9500812,37.7482845,127.9501162
17,"128.1432987,38.0341419/128.1436247,38.0342825",188,"128.1432987,38.0341419","128.1436247,38.0342825",38.0341419,128.1432987,38.0342825,128.1436247
18,"127.9291249,37.425358/127.9295371,37.426083",188,"127.9291249,37.425358","127.9295371,37.426083",37.425358,127.9291249,37.426083,127.9295371
19,"128.4003493,36.9131423/128.3995949,36.9133301",188,"128.4003493,36.9131423","128.3995949,36.9133301",36.9131423,128.4003493,36.9133301,128.3995949
20,"127.952866,37.7597334/127.9531317,37.7601208",188,"127.952866,37.7597334","127.9531317,37.7601208",37.7597334,127.952866,37.7601208,127.9531317
21,"128.5728896,36.2617849/128.5735564,36.2624397",188,"128.5728896,36.2617849","128.5735564,36.2624397",36.2617849,128.5728896,36.2624397,128.5735564
22,"127.8933372,37.3867801/127.8933,37.3870164",188,"127.8933372,37.3867801","127.8933,37.3870164",37.3867801,127.8933372,37.3870164,127.8933
23,"128.1205247,38.0054993/128.1205442,38.0055127",188,"128.1205247,38.0054993","128.1205442,38.0055127",38.0054993,128.1205247,38.0055127,128.1205442
24,"128.5808501,36.2899853/128.5808366,36.2901387",188,"128.5808501,36.2899853","128.5808366,36.2901387",36.2899853,128.5808501,36.2901387,128.5808366
25,"128.5787245,35.8781737/128.5783256,35.8782521",188,"128.5787245,35.8781737","128.5783256,35.8782521",35.8781737,128.5787245,35.8782521,128.5783256
26,"127.9275349,37.6393418/127.9265533,37.6405216",188,"127.9275349,37.6393418","127.9265533,37.6405216",37.6393418,127.9275349,37.6405216,127.9265533
27,"128.5593615,36.1996082/128.5595555,36.2000582",188,"128.5593615,36.1996082","128.5595555,36.2000582",36.1996082,128.5593615,36.2000582,128.5595555
28,"128.6058749,36.5024581/128.6060991,36.502758",188,"128.6058749,36.5024581","128.6060991,36.502758",36.5024581,128.6058749,36.502758,128.6060991
29,"127.978636,37.5531331/127.9790914,37.5549492",188,"127.978636,37.5531331","127.9790914,37.5549492",37.5531331,127.978636,37.5549492,127.9790914
30,"127.897199,37.371716/127.8967494,37.3723412",188,"127.897199,37.371716","127.8967494,37.3723412",37.371716,127.897199,37.3723412,127.8967494
31,"127.89537,37.6893898/127.8956393,37.6894719",188,"127.89537,37.6893898","127.8956393,37.6894719",37.6893898,127.89537,37.6894719,127.8956393
32,"127.9501162,37.7482845/127.9501248,37.7485747",188,"127.9501162,37.7482845","127.9501248,37.7485747",37.7482845,127.9501162,37.7485747,127.9501248
33,"127.9305446,37.446891/127.9306764,37.4474025",188,"127.9305446,37.446891","127.9306764,37.4474025",37.446891,127.9305446,37.4474025,127.9306764
34,"128.5361623,36.6578076/128.5361123,36.6584165",188,"128.5361623,36.6578076","128.5361123,36.6584165",36.6578076,128.5361623,36.6584165,128.5361123
35,"128.5249471,35.8937936/128.5249319,35.8939047",188,"128.5249471,35.8937936","128.5249319,35.8939047",35.8937936,128.5249471,35.8939047,128.5249319
36,"128.0480251,37.2557776/128.0475069,37.2560134",188,"128.0480251,37.2557776","128.0475069,37.2560134",37.2557776,128.0480251,37.2560134,128.0475069
37,"128.5309292,35.8788441/128.5307026,35.8790525",188,"128.5309292,35.8788441","128.5307026,35.8790525",35.8788441,128.5309292,35.8790525,128.5307026
38,"128.0486495,37.2554195/128.0483003,37.2556357",188,"128.0486495,37.2554195","128.0483003,37.2556357",37.2554195,128.0486495,37.2556357,128.0483003
39,"127.881352,37.6618696/127.8809958,37.662051",188,"127.881352,37.6618696","127.8809958,37.662051",37.6618696,127.881352,37.662051,127.8809958
40,"128.5182999,36.8601832/128.5170615,36.8609492",188,"128.5182999,36.8601832","128.5170615,36.8609492",36.8601832,128.5182999,36.8609492,128.5170615
41,"128.4318746,36.9034333/128.4313624,36.9035915",188,"128.4318746,36.9034333","128.4313624,36.9035915",36.9034333,128.4318746,36.9035915,128.4313624
42,"128.0326308,37.2646806/128.0323847,37.264807",188,"128.0326308,37.2646806","128.0323847,37.264807",37.2646806,128.0326308,37.264807,128.0323847
43,"127.9250535,37.7170025/127.9263265,37.7183904",188,"127.9250535,37.7170025","127.9263265,37.7183904",37.7170025,127.9250535,37.7183904,127.9263265
44,"128.5506248,35.9546992/128.550682,35.9557535",188,"128.5506248,35.9546992","128.550682,35.9557535",35.9546992,128.5506248,35.9557535,128.550682
45,"128.0597066,37.9249105/128.0597299,37.924978",188,"128.0597066,37.9249105","128.0597299,37.924978",37.9249105,128.0597066,37.924978,128.0597299
46,"127.9780231,37.5445709/127.9778674,37.5451808",188,"127.9780231,37.5445709","127.9778674,37.5451808",37.5445709,127.9780231,37.5451808,127.9778674
47,"128.5502892,35.8788648/128.5502571,35.8788641",188,"128.5502892,35.8788648","128.5502571,35.8788641",35.8788648,128.5502892,35.8788641,128.5502571
48,"127.8825073,37.6614179/127.8824009,37.661448",188,"127.8825073,37.6614179","127.8824009,37.661448",37.6614179,127.8825073,37.661448,127.8824009
49,"128.1766199,38.0712844/128.1771101,38.0715358",188,"128.1766199,38.0712844","128.1771101,38.0715358",38.0712844,128.1766199,38.0715358,128.1771101
50,"128.5525618,36.6308825/128.5521951,36.6319657",188,"128.5525618,36.6308825","128.5521951,36.6319657",36.6308825,128.5525618,36.6319657,128.5521951
51,"128.2978115,36.9634853/128.2960988,36.9651455",188,"128.2978115,36.9634853","128.2960988,36.9651455",36.9634853,128.2978115,36.9651455,128.2960988
52,"127.9570316,37.3129956/127.9563562,37.3130857",188,"127.9570316,37.3129956","127.9563562,37.3130857",37.3129956,127.9570316,37.3130857,127.9563562
53,"128.0749382,37.9629976/128.0751734,37.9633714",188,"128.0749382,37.9629976","128.0751734,37.9633714",37.9629976,128.0749382,37.9633714,128.0751734
54,"128.550682,35.9557535/128.5507023,35.9561157",188,"128.550682,35.9557535","128.5507023,35.9561157",35.9557535,128.550682,35.9561157,128.5507023
55,"128.1473739,37.1276326/128.1465367,37.1285999",188,"128.1473739,37.1276326","128.1465367,37.1285999",37.1276326,128.1473739,37.1285999,128.1465367
56,"128.1791621,38.0743503/128.1790649,38.0744464",188,"128.1791621,38.0743503","128.1790649,38.0744464",38.0743503,128.1791621,38.0744464,128.1790649
57,"127.9472834,37.4772707/127.9477599,37.4794087",188,"127.9472834,37.4772707","127.9477599,37.4794087",37.4772707,127.9472834,37.4794087,127.9477599
58,"128.5276995,36.0307334/128.5273503,36.0311123",188,"128.5276995,36.0307334","128.5273503,36.0311123",36.0307334,128.5276995,36.0311123,128.5273503
59,"128.0237369,37.8767748/128.023775,37.877008",188,"128.0237369,37.8767748","128.023775,37.877008",37.8767748,128.0237369,37.877008,128.023775
60,"128.0621991,37.9360575/128.0622292,37.9361259",188,"128.0621991,37.9360575","128.0622292,37.9361259",37.9360575,128.0621991,37.9361259,128.0622292
61,"128.1748407,38.0655104/128.1749965,38.0655888",188,"128.1748407,38.0655104","128.1749965,38.0655888",38.0655104,128.1748407,38.0655888,128.1749965
62,"127.971226,37.5975064/127.9709909,37.5979544",188,"127.971226,37.5975064","127.9709909,37.5979544",37.5975064,127.971226,37.5979544,127.9709909
63,"128.5463255,36.0087062/128.5460859,36.0090464",188,"128.5463255,36.0087062","128.5460859,36.0090464",36.0087062,128.5463255,36.0090464,128.5460859
64,"128.5731364,36.3698409/128.5733105,36.3701828",188,"128.5731364,36.3698409","128.5733105,36.3701828",36.3698409,128.5731364,36.3701828,128.5733105
65,"128.2883371,37.0151819/128.2881241,37.0154583",188,"128.2883371,37.0151819","128.2881241,37.0154583",37.0151819,128.2883371,37.0154583,128.2881241
66,"128.2593927,37.0361808/128.2590865,37.0365911",188,"128.2593927,37.0361808","128.2590865,37.0365911",37.0361808,128.2593927,37.0365911,128.2590865
67,"127.8817989,37.6616789/127.881352,37.6618696",188,"127.8817989,37.6616789","127.881352,37.6618696",37.6616789,127.8817989,37.6618696,127.881352
68,"127.9323182,37.3221222/127.9319678,37.3224137",188,"127.9323182,37.3221222","127.9319678,37.3224137",37.3221222,127.9323182,37.3224137,127.9319678
69,"127.85767,37.678303/127.8576012,37.6783988",188,"127.85767,37.678303","127.8576012,37.6783988",37.678303,127.85767,37.6783988,127.8576012
70,"127.9500569,37.7476818/127.9500812,37.747934",188,"127.9500569,37.7476818","127.9500812,37.747934",37.7476818,127.9500569,37.747934,127.9500812
71,"128.0131857,37.8557488/128.013097,37.8560638",188,"128.0131857,37.8557488","128.013097,37.8560638",37.8557488,128.0131857,37.8560638,128.013097
72,"127.8575619,37.6775165/127.8578336,37.6779104",188,"127.8575619,37.6775165","127.8578336,37.6779104",37.6775165,127.8575619,37.6779104,127.8578336
73,"127.9801288,37.5609958/127.9801094,37.5611518",188,"127.9801288,37.5609958","127.9801094,37.5611518",37.5609958,127.9801288,37.5611518,127.9801094
74,"128.5540036,36.2196872/128.5539374,36.220391",188,"128.5540036,36.2196872","128.5539374,36.220391",36.2196872,128.5540036,36.220391,128.5539374
75,"128.2939888,36.9672707/128.2939122,36.9673578",188,"128.2939888,36.9672707","128.2939122,36.9673578",36.9672707,128.2939888,36.9673578,128.2939122
76,"128.3923473,36.9147549/128.3913615,36.9149372",188,"128.3923473,36.9147549","128.3913615,36.9149372",36.9147549,128.3923473,36.9149372,128.3913615
77,"128.6254366,36.5204244/128.6256164,36.5207373",188,"128.6254366,36.5204244","128.6256164,36.5207373",36.5204244,128.6254366,36.5207373,128.6256164
78,"128.1386532,37.1385536/128.1382372,37.1395663",188,"128.1386532,37.1385536","128.1382372,37.1395663",37.1385536,128.1386532,37.1395663,128.1382372
79,"128.3979354,36.9136879/128.3963285,36.9140291",188,"128.3979354,36.9136879","128.3963285,36.9140291",36.9136879,128.3979354,36.9140291,128.3963285
80,"127.9731562,37.5906918/127.9731474,37.5907315",188,"127.9731562,37.5906918","127.9731474,37.5907315",37.5906918,127.9731562,37.5907315,127.9731474
