index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.1238609,37.7830842/127.1241102,37.7834248",189,"127.1238609,37.7830842","127.1241102,37.7834248",37.7830842,127.1238609,37.7834248,127.1241102
1,"127.1318479,37.79317/127.1318789,37.7937866",189,"127.1318479,37.79317","127.1318789,37.7937866",37.79317,127.1318479,37.7937866,127.1318789
2,"127.1193116,37.7691316/127.1196073,37.7703557",189,"127.1193116,37.7691316","127.1196073,37.7703557",37.7691316,127.1193116,37.7703557,127.1196073
3,"127.1315858,37.7919587/127.1317051,37.7924196",189,"127.1315858,37.7919587","127.1317051,37.7924196",37.7919587,127.1315858,37.7924196,127.1317051
4,"127.1306737,37.7899288/127.1307379,37.7900245",189,"127.1306737,37.7899288","127.1307379,37.7900245",37.7899288,127.1306737,37.7900245,127.1307379
5,"127.1257931,37.7854771/127.1262984,37.7859492",189,"127.1257931,37.7854771","127.1262984,37.7859492",37.7854771,127.1257931,37.7859492,127.1262984
6,"127.1210034,37.7760115/127.121262,37.7771903",189,"127.1210034,37.7760115","127.121262,37.7771903",37.7760115,127.1210034,37.7771903,127.121262
7,"127.1267145,37.7863029/127.127398,37.7868053",189,"127.1267145,37.7863029","127.127398,37.7868053",37.7863029,127.1267145,37.7868053,127.127398
8,"127.1262984,37.7859492/127.1267145,37.7863029",189,"127.1262984,37.7859492","127.1267145,37.7863029",37.7859492,127.1262984,37.7863029,127.1267145
9,"127.1253277,37.7849745/127.1257931,37.7854771",189,"127.1253277,37.7849745","127.1257931,37.7854771",37.7849745,127.1253277,37.7854771,127.1257931
10,"127.1212873,37.7533045/127.1212666,37.7533567",189,"127.1212873,37.7533045","127.1212666,37.7533567",37.7533045,127.1212873,37.7533567,127.1212666
11,"127.1196073,37.7703557/127.1197015,37.7708084",189,"127.1196073,37.7703557","127.1197015,37.7708084",37.7703557,127.1196073,37.7708084,127.1197015
12,"127.1217349,37.7521288/127.1212873,37.7533045",189,"127.1217349,37.7521288","127.1212873,37.7533045",37.7521288,127.1217349,37.7533045,127.1212873
13,"127.1219415,37.7512254/127.1218949,37.7514614",189,"127.1219415,37.7512254","127.1218949,37.7514614",37.7512254,127.1219415,37.7514614,127.1218949
14,"127.1192553,37.760623/127.1191029,37.7617852",189,"127.1192553,37.760623","127.1191029,37.7617852",37.760623,127.1192553,37.7617852,127.1191029
15,"127.1236118,37.7827175/127.1238609,37.7830842",189,"127.1236118,37.7827175","127.1238609,37.7830842",37.7827175,127.1236118,37.7830842,127.1238609
16,"127.1318448,37.7931087/127.1318479,37.79317",189,"127.1318448,37.7931087","127.1318479,37.79317",37.7931087,127.1318448,37.79317,127.1318479
17,"127.1189174,37.763416/127.1187939,37.7651281",189,"127.1189174,37.763416","127.1187939,37.7651281",37.763416,127.1189174,37.7651281,127.1187939
18,"127.1194893,37.7590383/127.1193167,37.7601563",189,"127.1194893,37.7590383","127.1193167,37.7601563",37.7590383,127.1194893,37.7601563,127.1193167
19,"127.1203029,37.7557854/127.1199525,37.7570317",189,"127.1203029,37.7557854","127.1199525,37.7570317",37.7557854,127.1203029,37.7570317,127.1199525
20,"127.1190938,37.7682026/127.1193116,37.7691316",189,"127.1190938,37.7682026","127.1193116,37.7691316",37.7682026,127.1190938,37.7691316,127.1193116
21,"127.127398,37.7868053/127.1276468,37.7870017",189,"127.127398,37.7868053","127.1276468,37.7870017",37.7868053,127.127398,37.7870017,127.1276468
22,"127.1197746,37.7576368/127.1196088,37.7583221",189,"127.1197746,37.7576368","127.1196088,37.7583221",37.7576368,127.1197746,37.7583221,127.1196088
23,"127.1199525,37.7570317/127.1197746,37.7576368",189,"127.1199525,37.7570317","127.1197746,37.7576368",37.7570317,127.1199525,37.7576368,127.1197746
24,"127.1220429,37.779721/127.1223413,37.7804412",189,"127.1220429,37.779721","127.1223413,37.7804412",37.779721,127.1220429,37.7804412,127.1223413
25,"127.1244249,37.7838413/127.1249991,37.7846021",189,"127.1244249,37.7838413","127.1249991,37.7846021",37.7838413,127.1244249,37.7846021,127.1249991
