index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.0876263,36.4762567/127.0877369,36.4768845",167,"127.0876263,36.4762567","127.0877369,36.4768845",36.4762567,127.0876263,36.4768845,127.0877369
1,"126.8073162,35.3868821/126.8072722,35.3870027",167,"126.8073162,35.3868821","126.8072722,35.3870027",35.3868821,126.8073162,35.3870027,126.8072722
2,"126.8804162,35.1758395/126.8803864,35.1758592",167,"126.8804162,35.1758395","126.8803864,35.1758592",35.1758395,126.8804162,35.1758592,126.8803864
3,"126.9993741,35.7559742/126.9991937,35.7572294",167,"126.9993741,35.7559742","126.9991937,35.7572294",35.7559742,126.9993741,35.7572294,126.9991937
4,"127.088137,37.133858/127.0875496,37.1346249",167,"127.088137,37.133858","127.0875496,37.1346249",37.133858,127.088137,37.1346249,127.0875496
5,"127.2208548,37.3245666/127.2208025,37.3249776",167,"127.2208548,37.3245666","127.2208025,37.3249776",37.3245666,127.2208548,37.3249776,127.2208025
6,"127.169006,37.4803325/127.1689705,37.4806903",167,"127.169006,37.4803325","127.1689705,37.4806903",37.4803325,127.169006,37.4806903,127.1689705
7,"127.1549242,37.8682497/127.1549874,37.8683499",167,"127.1549242,37.8682497","127.1549874,37.8683499",37.8682497,127.1549242,37.8683499,127.1549874
8,"127.1916365,37.3964579/127.1914606,37.3977383",167,"127.1916365,37.3964579","127.1914606,37.3977383",37.3964579,127.1916365,37.3977383,127.1914606
9,"127.0017148,35.7749324/127.0019874,35.7752166",167,"127.0017148,35.7749324","127.0019874,35.7752166",35.7749324,127.0017148,35.7752166,127.0019874
10,"126.8855855,35.1407923/126.885674,35.1408496",167,"126.8855855,35.1407923","126.885674,35.1408496",35.1407923,126.8855855,35.1408496,126.885674
11,"126.8842159,35.1682855/126.8842796,35.168863",167,"126.8842159,35.1682855","126.8842796,35.168863",35.1682855,126.8842159,35.168863,126.8842796
12,"127.1148505,37.6099022/127.1148268,37.6105429",167,"127.1148505,37.6099022","127.1148268,37.6105429",37.6099022,127.1148505,37.6105429,127.1148268
13,"126.8701867,35.1920453/126.869672,35.1922654",167,"126.8701867,35.1920453","126.869672,35.1922654",35.1920453,126.8701867,35.1922654,126.869672
14,"127.0806496,36.4090664/127.081337,36.4102408",167,"127.0806496,36.4090664","127.081337,36.4102408",36.4090664,127.0806496,36.4102408,127.081337
15,"126.7878463,35.2974793/126.7880905,35.2978531",167,"126.7878463,35.2974793","126.7880905,35.2978531",35.2974793,126.7878463,35.2978531,126.7880905
16,"127.089014,37.1606971/127.0896041,37.1619728",167,"127.089014,37.1606971","127.0896041,37.1619728",37.1606971,127.089014,37.1619728,127.0896041
17,"127.0660758,36.2605981/127.0659371,36.2627243",167,"127.0660758,36.2605981","127.0659371,36.2627243",36.2605981,127.0660758,36.2627243,127.0659371
18,"127.0701331,36.3379803/127.069878,36.338789",167,"127.0701331,36.3379803","127.069878,36.338789",36.3379803,127.0701331,36.338789,127.069878
19,"127.0834874,36.0992537/127.0829313,36.0997963",167,"127.0834874,36.0992537","127.0829313,36.0997963",36.0992537,127.0834874,36.0997963,127.0829313
20,"127.0648864,36.2530505/127.0652025,36.2540686",167,"127.0648864,36.2530505","127.0652025,36.2540686",36.2530505,127.0648864,36.2540686,127.0652025
21,"127.2029403,37.2748373/127.2033167,37.2752159",167,"127.2029403,37.2748373","127.2033167,37.2752159",37.2748373,127.2029403,37.2752159,127.2033167
22,"127.2199001,37.3333331/127.2199074,37.3337874",167,"127.2199001,37.3333331","127.2199074,37.3337874",37.3333331,127.2199001,37.3337874,127.2199074
23,"126.8035643,35.4284353/126.8036538,35.4286603",167,"126.8035643,35.4284353","126.8036538,35.4286603",35.4284353,126.8035643,35.4286603,126.8036538
