index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"129.2580116,36.0490164/129.2585081,36.0489306",26,"129.2580116,36.0490164","129.2585081,36.0489306",36.0490164,129.2580116,36.0489306,129.2585081
1,"129.3292939,36.0488772/129.3298057,36.0491191",26,"129.3292939,36.0488772","129.3298057,36.0491191",36.0488772,129.3292939,36.0491191,129.3298057
2,"129.3649698,36.0334022/129.3649851,36.0333921",26,"129.3649698,36.0334022","129.3649851,36.0333921",36.0334022,129.3649698,36.0333921,129.3649851
3,"129.3339246,36.0488578/129.3340364,36.0489408",26,"129.3339246,36.0488578","129.3340364,36.0489408",36.0488578,129.3339246,36.0489408,129.3340364
4,"128.8707149,36.0055447/128.8717495,36.0065994",26,"128.8707149,36.0055447","128.8717495,36.0065994",36.0055447,128.8707149,36.0065994,128.8717495
5,"128.9982069,36.0548046/128.9986721,36.0548105",26,"128.9982069,36.0548046","128.9986721,36.0548105",36.0548046,128.9982069,36.0548105,128.9986721
6,"129.3676668,36.033033/129.3677615,36.0330496",26,"129.3676668,36.033033","129.3677615,36.0330496",36.033033,129.3676668,36.0330496,129.3677615
7,"128.5231213,35.8479789/128.5230111,35.8480168",26,"128.5231213,35.8479789","128.5230111,35.8480168",35.8479789,128.5231213,35.8480168,128.5230111
8,"129.3629374,36.0347076/129.3630749,36.0346081",26,"129.3629374,36.0347076","129.3630749,36.0346081",36.0347076,129.3629374,36.0346081,129.3630749
9,"128.8281373,35.9696249/128.8286747,35.970058",26,"128.8281373,35.9696249","128.8286747,35.970058",35.9696249,128.8281373,35.970058,128.8286747
10,"129.3334266,36.0479676/129.3335729,36.048005",26,"129.3334266,36.0479676","129.3335729,36.048005",36.0479676,129.3334266,36.048005,129.3335729
11,"128.8749993,36.009539/128.8759872,36.0103246",26,"128.8749993,36.009539","128.8759872,36.0103246",36.009539,128.8749993,36.0103246,128.8759872
12,"129.3666248,36.0328491/129.3667842,36.0328782",26,"129.3666248,36.0328491","129.3667842,36.0328782",36.0328491,129.3666248,36.0328782,129.3667842
13,"128.7207741,35.9535244/128.7219342,35.9538317",26,"128.7207741,35.9535244","128.7219342,35.9538317",35.9535244,128.7207741,35.9538317,128.7219342
14,"129.1863175,36.0857264/129.1879068,36.0853642",26,"129.1863175,36.0857264","129.1879068,36.0853642",36.0857264,129.1863175,36.0853642,129.1879068
