index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.6471384,37.1484912/127.6474079,37.1480933",69,"127.6471384,37.1484912","127.6474079,37.1480933",37.1484912,127.6471384,37.1480933,127.6474079
1,"128.2419508,36.3663095/128.2430191,36.3664741",69,"128.2419508,36.3663095","128.2430191,36.3664741",36.3663095,128.2419508,36.3664741,128.2430191
2,"128.1611414,36.5929885/128.1609542,36.5926669",69,"128.1611414,36.5929885","128.1609542,36.5926669",36.5929885,128.1611414,36.5926669,128.1609542
3,"128.1469873,36.5604575/128.1468494,36.5596081",69,"128.1469873,36.5604575","128.1468494,36.5596081",36.5604575,128.1469873,36.5596081,128.1468494
4,"128.5693958,36.1570115/128.5698436,36.1566631",69,"128.5693958,36.1570115","128.5698436,36.1566631",36.1570115,128.5693958,36.1566631,128.5698436
5,"129.233899,36.0626416/129.2354287,36.0615152",69,"129.233899,36.0626416","129.2354287,36.0615152",36.0626416,129.233899,36.0615152,129.2354287
6,"128.3305284,36.3074598/128.3312394,36.3071826",69,"128.3305284,36.3074598","128.3312394,36.3071826",36.3074598,128.3305284,36.3071826,128.3312394
7,"127.7249861,37.0624812/127.7251499,37.06195",69,"127.7249861,37.0624812","127.7251499,37.06195",37.0624812,127.7249861,37.06195,127.7251499
8,"128.8192699,36.0415621/128.8213037,36.0417074",69,"128.8192699,36.0415621","128.8213037,36.0417074",36.0415621,128.8192699,36.0417074,128.8213037
9,"128.1609542,36.5926669/128.1605979,36.5920558",69,"128.1609542,36.5926669","128.1605979,36.5920558",36.5926669,128.1609542,36.5920558,128.1605979
10,"128.5611081,36.1656614/128.5617572,36.165158",69,"128.5611081,36.1656614","128.5617572,36.165158",36.1656614,128.5611081,36.165158,128.5617572
11,"128.6279522,36.1162952/128.6288519,36.116119",69,"128.6279522,36.1162952","128.6288519,36.116119",36.1162952,128.6279522,36.116119,128.6288519
12,"128.1110247,36.6959249/128.1111626,36.6952346",69,"128.1110247,36.6959249","128.1111626,36.6952346",36.6959249,128.1110247,36.6952346,128.1111626
13,"128.1102816,36.7096861/128.1107108,36.7085994",69,"128.1102816,36.7096861","128.1107108,36.7085994",36.7096861,128.1102816,36.7085994,128.1107108
14,"129.282887,36.0486742/129.2859999,36.0485413",69,"129.282887,36.0486742","129.2859999,36.0485413",36.0486742,129.282887,36.0485413,129.2859999
15,"128.1809048,36.5111318/128.1815365,36.5099499",69,"128.1809048,36.5111318","128.1815365,36.5099499",36.5111318,128.1809048,36.5099499,128.1815365
16,"127.9072745,36.8722627/127.9155431,36.8696505",69,"127.9072745,36.8722627","127.9155431,36.8696505",36.8722627,127.9072745,36.8696505,127.9155431
17,"128.2137618,36.4337828/128.2138615,36.4326165",69,"128.2137618,36.4337828","128.2138615,36.4326165",36.4337828,128.2137618,36.4326165,128.2138615
18,"128.1585623,36.589441/128.1579625,36.5888341",69,"128.1585623,36.589441","128.1579625,36.5888341",36.589441,128.1585623,36.5888341,128.1579625
19,"128.6128038,36.1296343/128.6131809,36.1292648",69,"128.6128038,36.1296343","128.6131809,36.1292648",36.1296343,128.6128038,36.1292648,128.6131809
20,"128.6193626,36.1221897/128.6220542,36.1196384",69,"128.6193626,36.1221897","128.6220542,36.1196384",36.1221897,128.6193626,36.1196384,128.6220542
21,"128.1050734,36.7165801/128.1055026,36.7161993",69,"128.1050734,36.7165801","128.1055026,36.7161993",36.7165801,128.1050734,36.7161993,128.1055026
22,"127.8876042,36.9132788/127.8881306,36.9123675",69,"127.8876042,36.9132788","127.8881306,36.9123675",36.9132788,127.8876042,36.9123675,127.8881306
23,"128.4350453,36.2619098/128.4362983,36.2610363",69,"128.4350453,36.2619098","128.4362983,36.2610363",36.2619098,128.4350453,36.2610363,128.4362983
24,"128.7010297,36.0753734/128.7021713,36.0747165",69,"128.7010297,36.0753734","128.7021713,36.0747165",36.0753734,128.7010297,36.0747165,128.7021713
25,"128.149812,36.6226998/128.1501124,36.6222411",69,"128.149812,36.6226998","128.1501124,36.6222411",36.6226998,128.149812,36.6222411,128.1501124
26,"127.670706,37.1242916/127.6723025,37.1238782",69,"127.670706,37.1242916","127.6723025,37.1238782",37.1242916,127.670706,37.1238782,127.6723025
27,"128.0226522,36.745915/128.0234197,36.7459414",69,"128.0226522,36.745915","128.0234197,36.7459414",36.745915,128.0226522,36.7459414,128.0234197
28,"127.8478964,37.0096372/127.8481711,37.008991",69,"127.8478964,37.0096372","127.8481711,37.008991",37.0096372,127.8478964,37.008991,127.8481711
29,"129.1803674,36.0865808/129.1812429,36.0865459",69,"129.1803674,36.0865808","129.1812429,36.0865459",36.0865808,129.1803674,36.0865459,129.1812429
30,"129.0228826,36.0540915/129.0260296,36.0540163",69,"129.0228826,36.0540915","129.0260296,36.0540163",36.0540915,129.0228826,36.0540163,129.0260296
31,"128.2844051,36.3685652/128.2852879,36.3674497",69,"128.2844051,36.3685652","128.2852879,36.3674497",36.3685652,128.2844051,36.3674497,128.2852879
32,"127.8419308,37.0190944/127.8424071,37.0185224",69,"127.8419308,37.0190944","127.8424071,37.0185224",37.0190944,127.8419308,37.0185224,127.8424071
33,"129.2267745,36.0675159/129.2280497,36.0668331",69,"129.2267745,36.0675159","129.2280497,36.0668331",36.0675159,129.2267745,36.0668331,129.2280497
34,"128.5184435,36.206211/128.5187689,36.2059125",69,"128.5184435,36.206211","128.5187689,36.2059125",36.206211,128.5184435,36.2059125,128.5187689
35,"128.9612743,36.0529536/128.9623955,36.0531896",69,"128.9612743,36.0529536","128.9623955,36.0531896",36.0529536,128.9612743,36.0531896,128.9623955
36,"128.2861304,36.3661081/128.2867495,36.3648248",69,"128.2861304,36.3661081","128.2867495,36.3648248",36.3661081,128.2861304,36.3648248,128.2867495
37,"129.1126908,36.0557835/129.1162087,36.0556604",69,"129.1126908,36.0557835","129.1162087,36.0556604",36.0557835,129.1126908,36.0556604,129.1162087
38,"127.7338223,37.0458606/127.7344305,37.0454394",69,"127.7338223,37.0458606","127.7344305,37.0454394",37.0458606,127.7338223,37.0454394,127.7344305
39,"128.8525269,36.0462048/128.8535526,36.0461355",69,"128.8525269,36.0462048","128.8535526,36.0461355",36.0462048,128.8525269,36.0461355,128.8535526
40,"129.0960658,36.0519909/129.096733,36.052595",69,"129.0960658,36.0519909","129.096733,36.052595",36.0519909,129.0960658,36.052595,129.096733
41,"128.1128888,36.6914404/128.1130959,36.6911572",69,"128.1128888,36.6914404","128.1130959,36.6911572",36.6914404,128.1128888,36.6911572,128.1130959
42,"128.7419006,36.0614927/128.7441392,36.0603768",69,"128.7419006,36.0614927","128.7441392,36.0603768",36.0614927,128.7419006,36.0603768,128.7441392
43,"127.8476038,36.9589356/127.8472776,36.9568416",69,"127.8476038,36.9589356","127.8472776,36.9568416",36.9589356,127.8476038,36.9568416,127.8472776
44,"128.0555608,36.7471984/128.0558745,36.7472077",69,"128.0555608,36.7471984","128.0558745,36.7472077",36.7471984,128.0555608,36.7472077,128.0558745
45,"128.2398493,36.3947662/128.2401119,36.3938829",69,"128.2398493,36.3947662","128.2401119,36.3938829",36.3947662,128.2398493,36.3938829,128.2401119
46,"128.239312,36.3959577/128.2396637,36.3951848",69,"128.239312,36.3959577","128.2396637,36.3951848",36.3959577,128.239312,36.3951848,128.2396637
47,"128.1671739,36.5326992/128.1675026,36.5324693",69,"128.1671739,36.5326992","128.1675026,36.5324693",36.5326992,128.1671739,36.5324693,128.1675026
48,"128.1889832,36.499511/128.1904622,36.4975661",69,"128.1889832,36.499511","128.1904622,36.4975661",36.499511,128.1889832,36.4975661,128.1904622
49,"128.1223736,36.6793998/128.1228549,36.6782975",69,"128.1223736,36.6793998","128.1228549,36.6782975",36.6793998,128.1223736,36.6782975,128.1228549
50,"127.9922642,36.7590646/127.9922654,36.7590637",69,"127.9922642,36.7590646","127.9922654,36.7590637",36.7590646,127.9922642,36.7590637,127.9922654
51,"127.8457609,36.981871/127.8458566,36.9814191",69,"127.8457609,36.981871","127.8458566,36.9814191",36.981871,127.8457609,36.9814191,127.8458566
52,"128.7061583,36.0727697/128.7063767,36.0726774",69,"128.7061583,36.0727697","128.7063767,36.0726774",36.0727697,128.7061583,36.0726774,128.7063767
53,"128.1866487,36.5025743/128.1884036,36.5002581",69,"128.1866487,36.5025743","128.1884036,36.5002581",36.5025743,128.1866487,36.5002581,128.1884036
54,"128.6393024,36.1128522/128.63982,36.1123072",69,"128.6393024,36.1128522","128.63982,36.1123072",36.1128522,128.6393024,36.1123072,128.63982
55,"127.7781624,37.0389249/127.7801331,37.0384975",69,"127.7781624,37.0389249","127.7801331,37.0384975",37.0389249,127.7781624,37.0384975,127.7801331
56,"128.3059972,36.3336537/128.3063672,36.333333",69,"128.3059972,36.3336537","128.3063672,36.333333",36.3336537,128.3059972,36.333333,128.3063672
57,"128.1299993,36.6667084/128.130037,36.6666658",69,"128.1299993,36.6667084","128.130037,36.6666658",36.6667084,128.1299993,36.6666658,128.130037
58,"128.5378937,36.1820337/128.5384845,36.1812163",69,"128.5378937,36.1820337","128.5384845,36.1812163",36.1820337,128.5378937,36.1812163,128.5384845
59,"128.2131729,36.422833/128.2131941,36.4227039",69,"128.2131729,36.422833","128.2131941,36.4227039",36.422833,128.2131729,36.4227039,128.2131941
60,"129.2201249,36.0705827/129.2213234,36.0700445",69,"129.2201249,36.0705827","129.2213234,36.0700445",36.0705827,129.2201249,36.0700445,129.2213234
61,"128.4258056,36.2675467/128.4259374,36.267488",69,"128.4258056,36.2675467","128.4259374,36.267488",36.2675467,128.4258056,36.267488,128.4259374
62,"128.6491192,36.1061827/128.6495879,36.106024",69,"128.6491192,36.1061827","128.6495879,36.106024",36.1061827,128.6491192,36.106024,128.6495879
63,"128.9150656,36.0318657/128.915796,36.0320536",69,"128.9150656,36.0318657","128.915796,36.0320536",36.0318657,128.9150656,36.0320536,128.915796
