index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"128.6259864,36.4761075/128.6260384,36.476235",6,"128.6259864,36.4761075","128.6260384,36.476235",36.4761075,128.6259864,36.476235,128.6260384
1,"128.8851008,36.0276035/128.8855236,36.0294395",6,"128.8851008,36.0276035","128.8855236,36.0294395",36.0276035,128.8851008,36.0294395,128.8855236
2,"129.1508586,36.0682603/129.1469748,36.0647539",6,"129.1508586,36.0682603","129.1469748,36.0647539",36.0682603,129.1508586,36.0647539,129.1469748
3,"128.6997578,36.5333813/128.7000397,36.533986",6,"128.6997578,36.5333813","128.7000397,36.533986",36.5333813,128.6997578,36.533986,128.7000397
4,"128.6344297,36.4808702/128.6349126,36.4809161",6,"128.6344297,36.4808702","128.6349126,36.4809161",36.4808702,128.6344297,36.4809161,128.6349126
5,"128.5728896,36.2617849/128.5735564,36.2624397",6,"128.5728896,36.2617849","128.5735564,36.2624397",36.2617849,128.5728896,36.2624397,128.5735564
6,"128.6978239,36.5717999/128.6979747,36.571866",6,"128.6978239,36.5717999","128.6979747,36.571866",36.5717999,128.6978239,36.571866,128.6979747
7,"128.5808501,36.2899853/128.5808366,36.2901387",6,"128.5808501,36.2899853","128.5808366,36.2901387",36.2899853,128.5808501,36.2901387,128.5808366
8,"128.5593615,36.1996082/128.5595555,36.2000582",6,"128.5593615,36.1996082","128.5595555,36.2000582",36.1996082,128.5593615,36.2000582,128.5595555
9,"128.9508354,36.0468475/128.9501965,36.0462097",6,"128.9508354,36.0468475","128.9501965,36.0462097",36.0468475,128.9508354,36.0462097,128.9501965
10,"128.6176614,36.461325/128.6178239,36.4619167",6,"128.6176614,36.461325","128.6178239,36.4619167",36.461325,128.6176614,36.4619167,128.6178239
11,"128.6424252,36.4802287/128.6437599,36.4801312",6,"128.6424252,36.4802287","128.6437599,36.4801312",36.4802287,128.6424252,36.4801312,128.6437599
12,"128.6220404,36.4736972/128.6220526,36.4738503",6,"128.6220404,36.4736972","128.6220526,36.4738503",36.4736972,128.6220404,36.4738503,128.6220526
13,"128.6459977,36.4799556/128.646813,36.4798315",6,"128.6459977,36.4799556","128.646813,36.4798315",36.4799556,128.6459977,36.4798315,128.646813
14,"128.6048368,36.4166662/128.6049246,36.4168826",6,"128.6048368,36.4166662","128.6049246,36.4168826",36.4166662,128.6048368,36.4168826,128.6049246
15,"128.6056264,36.4186304/128.6057371,36.4188827",6,"128.6056264,36.4186304","128.6057371,36.4188827",36.4186304,128.6056264,36.4188827,128.6057371
