index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.1937162,37.402618/127.1941774,37.4025633",3,"127.1937162,37.402618","127.1941774,37.4025633",37.402618,127.1937162,37.4025633,127.1941774
1,"127.7019545,37.4015172/127.7030338,37.4016244",3,"127.7019545,37.4015172","127.7030338,37.4016244",37.4015172,127.7019545,37.4016244,127.7030338
2,"127.1093431,37.4203589/127.1094011,37.4205133",3,"127.1093431,37.4203589","127.1094011,37.4205133",37.4203589,127.1093431,37.4205133,127.1094011
3,"126.7670183,37.4200309/126.7681028,37.4211229",3,"126.7670183,37.4200309","126.7681028,37.4211229",37.4200309,126.7670183,37.4211229,126.7681028
4,"127.193204,37.4027023/127.1937162,37.402618",3,"127.193204,37.4027023","127.1937162,37.402618",37.4027023,127.193204,37.402618,127.1937162
5,"127.8834622,37.3897231/127.8837056,37.389615",3,"127.8834622,37.3897231","127.8837056,37.389615",37.3897231,127.8834622,37.389615,127.8837056
6,"127.2380474,37.3934213/127.2396543,37.392967",3,"127.2380474,37.3934213","127.2396543,37.392967",37.3934213,127.2380474,37.392967,127.2396543
7,"127.0744982,37.4000551/127.0760602,37.4001608",3,"127.0744982,37.4000551","127.0760602,37.4001608",37.4000551,127.0744982,37.4001608,127.0760602
8,"127.3262778,37.3739346/127.3264063,37.3740358",3,"127.3262778,37.3739346","127.3264063,37.3740358",37.3739346,127.3262778,37.3740358,127.3264063
9,"127.1108428,37.4218908/127.1112048,37.4220416",3,"127.1108428,37.4218908","127.1112048,37.4220416",37.4218908,127.1108428,37.4220416,127.1112048
10,"127.3898566,37.3803377/127.3911676,37.3806211",3,"127.3898566,37.3803377","127.3911676,37.3806211",37.3803377,127.3898566,37.3806211,127.3911676
11,"126.9235519,37.4308039/126.9261638,37.4311248",3,"126.9235519,37.4308039","126.9261638,37.4311248",37.4308039,126.9235519,37.4311248,126.9261638
12,"127.0674121,37.3978489/127.0680094,37.3981152",3,"127.0674121,37.3978489","127.0680094,37.3981152",37.3978489,127.0674121,37.3981152,127.0680094
13,"127.5935405,37.3833636/127.5946714,37.3834654",3,"127.5935405,37.3833636","127.5946714,37.3834654",37.3833636,127.5935405,37.3834654,127.5946714
14,"127.5352599,37.3777409/127.536211,37.3779353",3,"127.5352599,37.3777409","127.536211,37.3779353",37.3777409,127.5352599,37.3779353,127.536211
15,"126.9472456,37.4255061/126.9483521,37.4250408",3,"126.9472456,37.4255061","126.9483521,37.4250408",37.4255061,126.9472456,37.4250408,126.9483521
16,"126.7346588,37.4345495/126.7346683,37.4347244",3,"126.7346588,37.4345495","126.7346683,37.4347244",37.4345495,126.7346588,37.4347244,126.7346683
17,"127.4774031,37.3775818/127.4778459,37.3775386",3,"127.4774031,37.3775818","127.4778459,37.3775386",37.3775818,127.4774031,37.3775386,127.4778459
18,"127.8543939,37.3929974/127.8554176,37.3932711",3,"127.8543939,37.3929974","127.8554176,37.3932711",37.3929974,127.8543939,37.3932711,127.8554176
19,"126.7344472,37.4268028/126.7344507,37.4266802",3,"126.7344472,37.4268028","126.7344507,37.4266802",37.4268028,126.7344472,37.4266802,126.7344507
20,"127.2061605,37.4026577/127.2065379,37.4026559",3,"127.2061605,37.4026577","127.2065379,37.4026559",37.4026577,127.2061605,37.4026559,127.2065379
21,"126.8660524,37.4336778/126.8712796,37.4314505",3,"126.8660524,37.4336778","126.8712796,37.4314505",37.4336778,126.8660524,37.4314505,126.8712796
22,"126.7340652,37.4255781/126.7336973,37.4248618",3,"126.7340652,37.4255781","126.7336973,37.4248618",37.4255781,126.7340652,37.4248618,126.7336973
23,"127.9209569,37.3245158/127.9209921,37.3247563",3,"127.9209569,37.3245158","127.9209921,37.3247563",37.3245158,127.9209569,37.3247563,127.9209921
24,"127.9185725,37.334992/127.9189105,37.334679",3,"127.9185725,37.334992","127.9189105,37.334679",37.334992,127.9185725,37.334679,127.9189105
25,"126.7807998,37.4297583/126.7812489,37.4299494",3,"126.7807998,37.4297583","126.7812489,37.4299494",37.4297583,126.7807998,37.4299494,126.7812489
26,"127.2333645,37.3947197/127.2337592,37.3946124",3,"127.2333645,37.3947197","127.2337592,37.3946124",37.3947197,127.2333645,37.3946124,127.2337592
27,"127.3700951,37.3758099/127.3712468,37.3760284",3,"127.3700951,37.3758099","127.3712468,37.3760284",37.3758099,127.3700951,37.3760284,127.3712468
28,"127.4629278,37.3789302/127.4658443,37.3786661",3,"127.4629278,37.3789302","127.4658443,37.3786661",37.3789302,127.4629278,37.3786661,127.4658443
29,"126.9713832,37.4152733/126.9724209,37.4147407",3,"126.9713832,37.4152733","126.9724209,37.4147407",37.4152733,126.9713832,37.4147407,126.9724209
30,"127.1922622,37.4028585/127.1927405,37.4027795",3,"127.1922622,37.4028585","127.1927405,37.4027795",37.4028585,127.1922622,37.4027795,127.1927405
31,"127.2934116,37.3810469/127.2935936,37.3810057",3,"127.2934116,37.3810469","127.2935936,37.3810057",37.3810469,127.2934116,37.3810057,127.2935936
32,"127.6224138,37.3887734/127.6227542,37.3889561",3,"127.6224138,37.3887734","127.6227542,37.3889561",37.3887734,127.6224138,37.3889561,127.6227542
33,"127.3069506,37.3743914/127.307732,37.3740339",3,"127.3069506,37.3743914","127.307732,37.3740339",37.3743914,127.3069506,37.3740339,127.307732
34,"127.178398,37.4088139/127.1799478,37.4081241",3,"127.178398,37.4088139","127.1799478,37.4081241",37.4088139,127.178398,37.4081241,127.1799478
35,"126.8779308,37.4289258/126.8808618,37.4276694",3,"126.8779308,37.4289258","126.8808618,37.4276694",37.4289258,126.8779308,37.4276694,126.8808618
36,"126.8261797,37.4400146/126.8270622,37.4400494",3,"126.8261797,37.4400146","126.8270622,37.4400494",37.4400146,126.8261797,37.4400494,126.8270622
37,"126.7495295,37.4185827/126.7499996,37.4183639",3,"126.7495295,37.4185827","126.7499996,37.4183639",37.4185827,126.7495295,37.4183639,126.7499996
38,"127.5244684,37.3772704/127.5252172,37.3771432",3,"127.5244684,37.3772704","127.5252172,37.3771432",37.3772704,127.5244684,37.3771432,127.5252172
39,"127.6453771,37.3989042/127.6458859,37.3991019",3,"127.6453771,37.3989042","127.6458859,37.3991019",37.3989042,127.6453771,37.3991019,127.6458859
40,"127.5167971,37.3783453/127.5168423,37.3783444",3,"127.5167971,37.3783453","127.5168423,37.3783444",37.3783453,127.5167971,37.3783444,127.5168423
41,"127.7778111,37.4014687/127.7779695,37.4015125",3,"127.7778111,37.4014687","127.7779695,37.4015125",37.4014687,127.7778111,37.4015125,127.7779695
42,"127.4703332,37.3782571/127.4715204,37.3781348",3,"127.4703332,37.3782571","127.4715204,37.3781348",37.3782571,127.4703332,37.3781348,127.4715204
43,"127.5080839,37.3772772/127.5098911,37.3776727",3,"127.5080839,37.3772772","127.5098911,37.3776727",37.3772772,127.5080839,37.3776727,127.5098911
44,"127.7279365,37.3965484/127.7289528,37.3963698",3,"127.7279365,37.3965484","127.7289528,37.3963698",37.3965484,127.7279365,37.3963698,127.7289528
45,"127.0096111,37.3982498/127.0120396,37.3981661",3,"127.0096111,37.3982498","127.0120396,37.3981661",37.3982498,127.0096111,37.3981661,127.0120396
46,"127.307732,37.3740339/127.3084375,37.3737367",3,"127.307732,37.3740339","127.3084375,37.3737367",37.3740339,127.307732,37.3737367,127.3084375
