index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"128.6908475,36.5252403/128.6909229,36.5252783",7,"128.6908475,36.5252403","128.6909229,36.5252783",36.5252403,128.6908475,36.5252783,128.6909229
1,"128.5835962,36.3361893/128.5836114,36.3362414",7,"128.5835962,36.3361893","128.5836114,36.3362414",36.3361893,128.5835962,36.3362414,128.5836114
2,"128.5541624,36.188808/128.5550372,36.1896829",7,"128.5541624,36.188808","128.5550372,36.1896829",36.188808,128.5541624,36.1896829,128.5550372
3,"128.6215567,36.4318219/128.6216304,36.4322143",7,"128.6215567,36.4318219","128.6216304,36.4322143",36.4318219,128.6215567,36.4322143,128.6216304
4,"128.5495417,36.1834088/128.5495913,36.1836247",7,"128.5495417,36.1834088","128.5495913,36.1836247",36.1834088,128.5495417,36.1836247,128.5495913
5,"128.6229921,36.4746772/128.6231901,36.4747032",7,"128.6229921,36.4746772","128.6231901,36.4747032",36.4746772,128.6229921,36.4747032,128.6231901
6,"128.6221985,36.4742122/128.6222915,36.4743141",7,"128.6221985,36.4742122","128.6222915,36.4743141",36.4742122,128.6221985,36.4743141,128.6222915
7,"128.6712109,36.5059001/128.6713494,36.5059745",7,"128.6712109,36.5059001","128.6713494,36.5059745",36.5059001,128.6712109,36.5059745,128.6713494
8,"128.6056264,36.4186304/128.6057371,36.4188827",7,"128.6056264,36.4186304","128.6057371,36.4188827",36.4186304,128.6056264,36.4188827,128.6057371
9,"128.6048368,36.4166662/128.6049246,36.4168826",7,"128.6048368,36.4166662","128.6049246,36.4168826",36.4166662,128.6048368,36.4168826,128.6049246
10,"128.6459977,36.4799556/128.646813,36.4798315",7,"128.6459977,36.4799556","128.646813,36.4798315",36.4799556,128.6459977,36.4798315,128.646813
11,"128.6393471,36.480882/128.6394718,36.4808555",7,"128.6393471,36.480882","128.6394718,36.4808555",36.480882,128.6393471,36.4808555,128.6394718
12,"128.5529009,36.1877039/128.5540015,36.1886679",7,"128.5529009,36.1877039","128.5540015,36.1886679",36.1877039,128.5529009,36.1886679,128.5540015
13,"128.703935,36.5574783/128.7039877,36.5575598",7,"128.703935,36.5574783","128.7039877,36.5575598",36.5574783,128.703935,36.5575598,128.7039877
14,"128.5612123,36.2062/128.5611458,36.2074528",7,"128.5612123,36.2062","128.5611458,36.2074528",36.2062,128.5612123,36.2074528,128.5611458
15,"128.5991161,36.4090717/128.5996028,36.4094188",7,"128.5991161,36.4090717","128.5996028,36.4094188",36.4090717,128.5991161,36.4094188,128.5996028
16,"128.587625,36.3159664/128.5873874,36.3165076",7,"128.587625,36.3159664","128.5873874,36.3165076",36.3159664,128.587625,36.3165076,128.5873874
17,"128.6180828,36.4267684/128.6189595,36.4274642",7,"128.6180828,36.4267684","128.6189595,36.4274642",36.4267684,128.6180828,36.4274642,128.6189595
18,"128.6413892,36.4803748/128.6420073,36.480276",7,"128.6413892,36.4803748","128.6420073,36.480276",36.4803748,128.6413892,36.480276,128.6420073
19,"128.5552491,36.2255244/128.5554897,36.2262849",7,"128.5552491,36.2255244","128.5554897,36.2262849",36.2255244,128.5552491,36.2262849,128.5554897
20,"128.6194619,36.427958/128.6198206,36.4283874",7,"128.6194619,36.427958","128.6198206,36.4283874",36.427958,128.6194619,36.4283874,128.6198206
21,"128.5765621,36.3770544/128.5765702,36.3770769",7,"128.5765621,36.3770544","128.5765702,36.3770769",36.3770544,128.5765621,36.3770769,128.5765702
22,"128.7002114,36.5650331/128.700066,36.5651643",7,"128.7002114,36.5650331","128.700066,36.5651643",36.5650331,128.7002114,36.5651643,128.700066
23,"128.5637245,36.2481332/128.564387,36.2492172",7,"128.5637245,36.2481332","128.564387,36.2492172",36.2481332,128.5637245,36.2492172,128.564387
