index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"126.4979965,34.9245937/126.4980115,34.9225496",5,"126.4979965,34.9245937","126.4980115,34.9225496",34.9245937,126.4979965,34.9225496,126.4980115
1,"127.3058807,36.2748943/127.3051749,36.2748579",5,"127.3058807,36.2748943","127.3051749,36.2748579",36.2748943,127.3058807,36.2748579,127.3051749
2,"126.4388167,34.8109248/126.4386833,34.8109246",5,"126.4388167,34.8109248","126.4386833,34.8109246",34.8109248,126.4388167,34.8109246,126.4386833
3,"126.6957564,35.1016593/126.6956483,35.101609",5,"126.6957564,35.1016593","126.6956483,35.101609",35.1016593,126.6957564,35.101609,126.6956483
4,"127.3240873,36.2991642/127.3237238,36.298849",5,"127.3240873,36.2991642","127.3237238,36.298849",36.2991642,127.3240873,36.298849,127.3237238
5,"126.6376715,35.0766149/126.6371954,35.0765214",5,"126.6376715,35.0766149","126.6371954,35.0765214",35.0766149,126.6376715,35.0765214,126.6371954
6,"127.3113349,36.2769189/127.3112716,36.2768656",5,"127.3113349,36.2769189","127.3112716,36.2768656",36.2769189,127.3113349,36.2768656,127.3112716
7,"127.0797318,35.9266988/127.0796148,35.9263955",5,"127.0797318,35.9266988","127.0796148,35.9263955",35.9266988,127.0797318,35.9263955,127.0796148
8,"126.8016873,35.327354/126.8009003,35.3266164",5,"126.8016873,35.327354","126.8009003,35.3266164",35.327354,126.8016873,35.3266164,126.8009003
9,"126.4817626,34.82842/126.4822948,34.8280926",5,"126.4817626,34.82842","126.4822948,34.8280926",34.82842,126.4817626,34.8280926,126.4822948
10,"126.5391179,35.0462788/126.5379408,35.0454859",5,"126.5391179,35.0462788","126.5379408,35.0454859",35.0462788,126.5391179,35.0454859,126.5379408
11,"126.4075242,34.7709164/126.4070124,34.7708577",5,"126.4075242,34.7709164","126.4070124,34.7708577",34.7709164,126.4075242,34.7708577,126.4070124
12,"126.9456623,35.6875832/126.9456519,35.687017",5,"126.9456623,35.6875832","126.9456519,35.687017",35.6875832,126.9456623,35.687017,126.9456519
13,"126.7812725,35.1730295/126.7812557,35.1725578",5,"126.7812725,35.1730295","126.7812557,35.1725578",35.1730295,126.7812725,35.1725578,126.7812557
