index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"126.9373033,37.3287247/126.937808,37.3286973",5,"126.9373033,37.3287247","126.937808,37.3286973",37.3287247,126.9373033,37.3286973,126.937808
1,"127.6670504,37.2540219/127.6689485,37.254158",5,"127.6670504,37.2540219","127.6689485,37.254158",37.2540219,127.6670504,37.254158,127.6689485
2,"128.205408,37.4925198/128.2058861,37.4927089",5,"128.205408,37.4925198","128.2058861,37.4927089",37.4925198,128.205408,37.4927089,128.2058861
3,"127.657869,37.2535062/127.6585526,37.2535991",5,"127.657869,37.2535062","127.6585526,37.2535991",37.2535062,127.657869,37.2535991,127.6585526
4,"127.2993558,37.2416024/127.3009553,37.2425796",5,"127.2993558,37.2416024","127.3009553,37.2425796",37.2416024,127.2993558,37.2425796,127.3009553
5,"128.4683991,37.6186412/128.4687797,37.6191572",5,"128.4683991,37.6186412","128.4687797,37.6191572",37.6186412,128.4683991,37.6191572,128.4687797
6,"128.4738132,37.6242154/128.4738155,37.6242163",5,"128.4738132,37.6242154","128.4738155,37.6242163",37.6242154,128.4738132,37.6242163,128.4738155
7,"126.7470076,37.3305249/126.7470848,37.3304803",5,"126.7470076,37.3305249","126.7470848,37.3304803",37.3305249,126.7470076,37.3304803,126.7470848
8,"127.0076369,37.3108411/127.0083998,37.3106577",5,"127.0076369,37.3108411","127.0083998,37.3106577",37.3108411,127.0076369,37.3106577,127.0083998
9,"128.7956778,37.7541658/128.7966505,37.7548797",5,"128.7956778,37.7541658","128.7966505,37.7548797",37.7541658,128.7956778,37.7548797,128.7966505
10,"128.8487941,37.8277551/128.8487991,37.8276577",5,"128.8487941,37.8277551","128.8487991,37.8276577",37.8277551,128.8487941,37.8276577,128.8487991
11,"128.7750564,37.7119253/128.775015,37.712088",5,"128.7750564,37.7119253","128.775015,37.712088",37.7119253,128.7750564,37.712088,128.775015
12,"126.8724158,37.3406246/126.8729338,37.3402388",5,"126.8724158,37.3406246","126.8729338,37.3402388",37.3406246,126.8724158,37.3402388,126.8729338
13,"128.0916992,37.4384162/128.0921868,37.4383246",5,"128.0916992,37.4384162","128.0921868,37.4383246",37.4384162,128.0916992,37.4383246,128.0921868
14,"128.7974866,37.7554329/128.7982248,37.7558411",5,"128.7974866,37.7554329","128.7982248,37.7558411",37.7554329,128.7974866,37.7558411,128.7982248
15,"128.6847243,37.6782745/128.6856996,37.678208",5,"128.6847243,37.6782745","128.6856996,37.678208",37.6782745,128.6847243,37.678208,128.6856996
16,"126.9004366,37.3220825/126.9006578,37.3220773",5,"126.9004366,37.3220825","126.9006578,37.3220773",37.3220825,126.9004366,37.3220773,126.9006578
17,"127.8378952,37.3209341/127.838721,37.321368",5,"127.8378952,37.3209341","127.838721,37.321368",37.3209341,127.8378952,37.321368,127.838721
18,"128.1036615,37.4535248/128.104583,37.4546495",5,"128.1036615,37.4535248","128.104583,37.4546495",37.4535248,128.1036615,37.4546495,128.104583
19,"126.7983387,37.3466767/126.7987606,37.3468315",5,"126.7983387,37.3466767","126.7987606,37.3468315",37.3466767,126.7983387,37.3468315,126.7987606
20,"128.1549991,37.4744161/128.155597,37.4751483",5,"128.1549991,37.4744161","128.155597,37.4751483",37.4744161,128.1549991,37.4751483,128.155597
21,"127.656318,37.2532496/127.657869,37.2535062",5,"127.656318,37.2532496","127.657869,37.2535062",37.2532496,127.656318,37.2535062,127.657869
22,"126.9025743,37.3220717/126.9035898,37.3221111",5,"126.9025743,37.3220717","126.9035898,37.3221111",37.3220717,126.9025743,37.3221111,126.9035898
23,"127.8679801,37.3444436/127.8684464,37.3446765",5,"127.8679801,37.3444436","127.8684464,37.3446765",37.3444436,127.8679801,37.3446765,127.8684464
24,"128.5480583,37.6472936/128.5507372,37.6476411",5,"128.5480583,37.6472936","128.5507372,37.6476411",37.6472936,128.5480583,37.6476411,128.5507372
25,"127.0778081,37.2934738/127.0785614,37.2933413",5,"127.0778081,37.2934738","127.0785614,37.2933413",37.2934738,127.0778081,37.2933413,127.0785614
26,"128.8087124,37.7602161/128.8091496,37.7606078",5,"128.8087124,37.7602161","128.8091496,37.7606078",37.7602161,128.8087124,37.7606078,128.8091496
27,"128.7463034,37.6634473/128.7465872,37.6633992",5,"128.7463034,37.6634473","128.7465872,37.6633992",37.6634473,128.7463034,37.6633992,128.7465872
28,"128.6425372,37.675886/128.6440872,37.6762495",5,"128.6425372,37.675886","128.6440872,37.6762495",37.675886,128.6425372,37.6762495,128.6440872
29,"128.713329,37.6782/128.7135999,37.6781242",5,"128.713329,37.6782","128.7135999,37.6781242",37.6782,128.713329,37.6781242,128.7135999
