index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.1054521,37.6435876/127.1054146,37.6435983",67,"127.1054521,37.6435876","127.1054146,37.6435983",37.6435876,127.1054521,37.6435983,127.1054146
1,"127.1289596,37.4211577/127.1289639,37.4214281",67,"127.1289596,37.4211577","127.1289639,37.4214281",37.4211577,127.1289596,37.4214281,127.1289639
2,"127.169587,37.5155847/127.1696981,37.5157941",67,"127.169587,37.5155847","127.1696981,37.5157941",37.5155847,127.169587,37.5157941,127.1696981
3,"127.1354919,37.6420943/127.1354582,37.6420374",67,"127.1354919,37.6420943","127.1354582,37.6420374",37.6420943,127.1354919,37.6420374,127.1354582
4,"127.1286734,37.4168554/127.1288395,37.4168604",67,"127.1286734,37.4168554","127.1288395,37.4168604",37.4168554,127.1286734,37.4168604,127.1288395
5,"127.1603737,37.532806/127.1602138,37.5331364",67,"127.1603737,37.532806","127.1602138,37.5331364",37.532806,127.1603737,37.5331364,127.1602138
6,"127.129731,37.4281376/127.1298416,37.4281848",67,"127.129731,37.4281376","127.1298416,37.4281848",37.4281376,127.129731,37.4281848,127.1298416
7,"127.1289432,37.4231172/127.1288837,37.4239409",67,"127.1289432,37.4231172","127.1288837,37.4239409",37.4231172,127.1289432,37.4239409,127.1288837
8,"127.1247502,37.4167718/127.1249999,37.4167744",67,"127.1247502,37.4167718","127.1249999,37.4167744",37.4167718,127.1247502,37.4167744,127.1249999
9,"127.128879,37.4191717/127.128896,37.4196278",67,"127.128879,37.4191717","127.128896,37.4196278",37.4191717,127.128879,37.4196278,127.128896
10,"127.1569936,37.5931599/127.1569695,37.594218",67,"127.1569936,37.5931599","127.1569695,37.594218",37.5931599,127.1569936,37.594218,127.1569695
11,"127.1249996,37.4274827/127.1247133,37.4275638",67,"127.1249996,37.4274827","127.1247133,37.4275638",37.4274827,127.1249996,37.4275638,127.1247133
12,"127.1054101,37.6436001/127.1053918,37.643628",67,"127.1054101,37.6436001","127.1053918,37.643628",37.6436001,127.1054101,37.643628,127.1053918
13,"127.1266429,37.4168111/127.1271582,37.4168182",67,"127.1266429,37.4168111","127.1271582,37.4168182",37.4168111,127.1266429,37.4168182,127.1271582
14,"127.1613413,37.5821102/127.1612901,37.5821614",67,"127.1613413,37.5821102","127.1612901,37.5821614",37.5821102,127.1613413,37.5821614,127.1612901
15,"127.1447893,37.6091308/127.1445707,37.6093591",67,"127.1447893,37.6091308","127.1445707,37.6093591",37.6091308,127.1447893,37.6093591,127.1445707
16,"127.1338515,37.63798/127.1338198,37.6382215",67,"127.1338515,37.63798","127.1338198,37.6382215",37.63798,127.1338515,37.6382215,127.1338198
17,"127.1563572,37.5443255/127.1563479,37.5446211",67,"127.1563572,37.5443255","127.1563479,37.5446211",37.5443255,127.1563572,37.5446211,127.1563479
18,"127.1226826,37.4394284/127.1226868,37.4394879",67,"127.1226826,37.4394284","127.1226868,37.4394879",37.4394284,127.1226826,37.4394879,127.1226868
19,"127.1602138,37.5331364/127.1599238,37.5336872",67,"127.1602138,37.5331364","127.1599238,37.5336872",37.5331364,127.1602138,37.5336872,127.1599238
20,"127.1401874,37.6220079/127.1398724,37.6233995",67,"127.1401874,37.6220079","127.1398724,37.6233995",37.6220079,127.1401874,37.6233995,127.1398724
21,"127.1328587,37.6411911/127.1327139,37.6411411",67,"127.1328587,37.6411911","127.1327139,37.6411411",37.6411911,127.1328587,37.6411411,127.1327139
22,"127.1479804,37.5724546/127.1460111,37.5738899",67,"127.1479804,37.5724546","127.1460111,37.5738899",37.5724546,127.1479804,37.5738899,127.1460111
23,"127.1586171,37.5804456/127.1587166,37.5804973",67,"127.1586171,37.5804456","127.1587166,37.5804973",37.5804456,127.1586171,37.5804973,127.1587166
24,"127.1625981,37.5282155/127.1622522,37.5288608",67,"127.1625981,37.5282155","127.1622522,37.5288608",37.5282155,127.1625981,37.5288608,127.1622522
25,"127.1288569,37.4179286/127.1288742,37.4187687",67,"127.1288569,37.4179286","127.1288742,37.4187687",37.4179286,127.1288569,37.4187687,127.1288742
26,"127.1560316,37.5651602/127.1556562,37.5657937",67,"127.1560316,37.5651602","127.1556562,37.5657937",37.5651602,127.1560316,37.5657937,127.1556562
27,"127.1599337,37.5815761/127.159825,37.5815731",67,"127.1599337,37.5815761","127.159825,37.5815731",37.5815761,127.1599337,37.5815731,127.159825
28,"127.1059665,37.6434118/127.1059799,37.6434605",67,"127.1059665,37.6434118","127.1059799,37.6434605",37.6434118,127.1059665,37.6434605,127.1059799
29,"127.1441011,37.5040039/127.1445605,37.5047209",67,"127.1441011,37.5040039","127.1445605,37.5047209",37.5040039,127.1441011,37.5047209,127.1445605
30,"127.1250456,37.4459096/127.1254582,37.4468294",67,"127.1250456,37.4459096","127.1254582,37.4468294",37.4459096,127.1250456,37.4468294,127.1254582
31,"127.1585752,37.5831865/127.1582703,37.5832289",67,"127.1585752,37.5831865","127.1582703,37.5832289",37.5831865,127.1585752,37.5832289,127.1582703
32,"127.1353883,37.6419669/127.1352752,37.6419025",67,"127.1353883,37.6419669","127.1352752,37.6419025",37.6419669,127.1353883,37.6419025,127.1352752
33,"127.120365,37.4108159/127.1203093,37.410887",67,"127.120365,37.4108159","127.1203093,37.410887",37.4108159,127.120365,37.410887,127.1203093
34,"127.1077933,37.6383109/127.1076653,37.6382978",67,"127.1077933,37.6383109","127.1076653,37.6382978",37.6383109,127.1077933,37.6382978,127.1076653
35,"127.1550704,37.5666005/127.1549713,37.5667246",67,"127.1550704,37.5666005","127.1549713,37.5667246",37.5666005,127.1550704,37.5667246,127.1549713
36,"127.1132584,37.6418775/127.1131973,37.6418556",67,"127.1132584,37.6418775","127.1131973,37.6418556",37.6418775,127.1132584,37.6418556,127.1131973
37,"127.1058067,37.6436257/127.1057229,37.6436074",67,"127.1058067,37.6436257","127.1057229,37.6436074",37.6436257,127.1058067,37.6436074,127.1057229
38,"127.1058642,37.6419612/127.1058752,37.6420243",67,"127.1058642,37.6419612","127.1058752,37.6420243",37.6419612,127.1058642,37.6420243,127.1058752
39,"127.1256279,37.4629139/127.1257437,37.4644124",67,"127.1256279,37.4629139","127.1257437,37.4644124",37.4629139,127.1256279,37.4644124,127.1257437
40,"127.1080977,37.6384083/127.107997,37.6383737",67,"127.1080977,37.6384083","127.107997,37.6383737",37.6384083,127.1080977,37.6383737,127.107997
41,"127.1238124,37.4167409/127.1238655,37.4167428",67,"127.1238124,37.4167409","127.1238655,37.4167428",37.4167409,127.1238124,37.4167428,127.1238655
42,"127.1578496,37.5833331/127.1576998,37.5833994",67,"127.1578496,37.5833331","127.1576998,37.5833994",37.5833331,127.1578496,37.5833994,127.1576998
43,"127.1069002,37.6402512/127.106874,37.6402709",67,"127.1069002,37.6402512","127.106874,37.6402709",37.6402512,127.1069002,37.6402709,127.106874
44,"127.1225845,37.4150676/127.1225892,37.4152515",67,"127.1225845,37.4150676","127.1225892,37.4152515",37.4150676,127.1225845,37.4152515,127.1225892
45,"127.1059762,37.6435164/127.1059555,37.6435659",67,"127.1059762,37.6435164","127.1059555,37.6435659",37.6435164,127.1059762,37.6435659,127.1059555
46,"127.1374073,37.49029/127.137423,37.4903225",67,"127.1374073,37.49029","127.137423,37.4903225",37.49029,127.1374073,37.4903225,127.137423
47,"127.1572215,37.560748/127.1571698,37.5614004",67,"127.1572215,37.560748","127.1571698,37.5614004",37.560748,127.1572215,37.5614004,127.1571698
48,"127.1168559,37.6423624/127.1167222,37.642353",67,"127.1168559,37.6423624","127.1167222,37.642353",37.6423624,127.1168559,37.642353,127.1167222
