dataset,epochs,num-folds,SEED,criterion,test_losses
esol,300,5,100,L1Loss(),"[2.4483474782995276, 1.7659159721212183, 1.6554409946714128, 2.5811709025020684, 1.417592625285304]"
esol,300,5,100,L1Loss(),"[1.924398176492046, 1.3437043072884542, 0.9206629753112793, 1.3494128857628773, 0.8496920781977036]"
esol,300,5,100,L1Loss(),"[0.9233894292292448, 1.1206768688402677, 0.8880204634232954, 1.0646781274827861, 0.9279500362919826]"
esol,300,5,100,L1Loss(),"[1.0816743412269156, 0.9479512750056752, 0.9044321406971324, 1.009449425390211, 0.7621407088111428]"
esol,300,5,100,L1Loss(),"[0.811761808604831, 0.7309235522621557, 0.6171794457869096, 0.8962314573384947, 0.6089514704311595]"
esol,300,5,100,L1Loss(),"[0.7593692315968728, 0.6503099558646219, 0.6619759299538353, 0.8366001905021021, 0.6199007782281614]"
esol,300,5,100,L1Loss(),"[0.8081241708199765, 0.6369322642945406, 0.620450327613137, 0.8241348428241277, 0.6731525215448118]"
esol,300,5,100,L1Loss(),"[0.6546475981548974, 0.7441526546812894, 0.6425218755548651, 0.7790940979779777, 0.5915772353901583]"
esol,300,5,100,L1Loss(),"[0.6450537636897924, 0.6671543790583025, 0.6393306211991744, 0.6821675704697431, 0.5850117790932748]"
esol,300,5,100,L1Loss(),"[0.7190024053369748, 0.6374656275699013, 0.6302330233834007, 0.8349683244349593, 0.6554589037801705]"
esol,300,5,100,L1Loss(),"[0.8754490172356847, 0.8920337777388724, 0.7071684750643643, 0.9838960453615351, 0.672365244697122]"
esol,300,5,100,L1Loss(),"[0.7115246366442209, 0.8624519883540639, 0.679294204711914, 0.8920508562508276, 0.6125711272744572]"
esol,300,5,100,L1Loss(),"[0.7820058183125486, 0.6873863789073208, 0.6411621353842996, 0.8592811519816771, 0.5730292423098695]"
esol,300,5,100,L1Loss(),"[0.8093368745303957, 0.7745412525377775, 0.7345768495039506, 0.7745543496083405, 0.6156870220221725]"
esol,300,5,100,L1Loss(),"[0.8403390574420354, 0.681385082111024, 0.6269069888375022, 0.8192600638179456, 0.651623852112714]"
esol,300,5,100,L1Loss(),"[0.6370782698579623, 0.803651257565147, 0.6135565757751464, 0.7675857705585027, 0.5642643886453965]"
