Fold,Train Loss
1,"[36.196781158447266, 36.084150314331055, 35.94029998779297, 35.79186566670736, 35.63007736206055, 35.49371337890625, 35.25565401713053, 35.09030278523763, 34.98800722757975, 34.84953180948893, 34.67986043294271, 34.43970489501953, 34.3976198832194, 34.23756408691406, 34.09049987792969, 33.99645741780599, 33.875633239746094, 33.72587458292643, 33.64093526204427, 33.68615976969401, 33.54231707255045, 33.47052129109701, 33.4303232828776, 33.41255442301432, 33.39570172627767, 33.37860107421875, 33.3954823811849, 33.34924825032552, 33.340283711751304, 33.32118034362793, 33.299072265625, 33.27395248413086, 33.26096216837565, 33.22952779134115, 33.20519765218099, 33.232916514078774, 33.166015625, 33.13704935709635, 33.121222178141274, 33.08635711669922, 33.06873448689779, 33.05883502960205, 33.016475677490234, 32.9802672068278, 32.94816970825195, 32.94914245605469, 32.90692265828451, 32.86722056070963, 32.83459218343099, 32.82861328125, 32.784323374430336, 32.76615651448568, 32.75371424357096, 32.68658320109049, 32.662820180257164, 32.623817443847656, 32.617424647013344, 32.56350072224935, 32.53208033243815, 32.50449180603027, 32.465250651041664, 32.44839859008789, 32.39819590250651, 32.36389414469401, 32.3695068359375, 32.2998301188151, 32.27965799967448, 32.225833892822266, 32.20258776346842, 32.171918869018555, 32.11741256713867, 32.07665506998698, 32.036782582600914, 32.000813802083336, 31.963017145792644, 31.905982971191406, 31.86956532796224, 31.825711568196613, 31.78774579366048, 31.73741912841797, 31.70421091715495, 31.706534067789715, 31.589166005452473, 31.567059834798176, 31.50116729736328, 31.45938237508138, 31.39752960205078, 31.348673502604168, 31.325842539469402, 31.248565038045246, 31.216639200846355, 31.168687502543133, 31.10715103149414, 31.061368306477863, 30.980467478434246, 30.924365997314453, 30.865338643391926, 30.800641377766926, 30.758458455403645, 30.707120259602863, 30.734877586364746, 30.604742685953777, 30.544993082682293, 30.469348907470703, 30.40877914428711, 30.369746526082356, 30.293179829915363, 30.264263153076172, 30.190255482991535, 30.08641242980957, 30.02332814534505, 29.926087697347004, 29.854034423828125, 29.769908905029297, 29.722461700439453, 29.67501958211263, 29.595865885416668, 29.461607615152996, 29.34554926554362, 29.283340454101562, 29.173812866210938, 29.1048100789388, 29.004350662231445, 28.88050905863444, 28.783864339192707, 28.668275197347004, 28.594900767008465, 28.44609832763672, 28.33215395609538, 28.364974975585938, 28.221981048583984, 28.012305577596027, 27.90721257527669, 27.79833984375, 27.669153213500977, 27.56772740681966, 27.449504216512043, 27.39707310994466, 27.27311070760091, 27.11453628540039, 27.057017644246418, 26.939454396565754, 26.832806905110676, 26.666676839192707, 26.563090642293293, 26.434473037719727, 26.327144304911297, 26.18934377034505, 26.09494908650716, 26.06395085652669, 25.899466196695965, 25.734238306681316, 25.571121215820312, 25.490136464436848, 25.39528465270996, 25.394903818766277, 25.241915384928387, 25.093571345011394, 25.074347496032715, 25.04657808939616, 24.807876586914062, 24.748013814290363, 24.776965459187824, 24.67250696818034, 24.564046223958332, 24.3330815633138, 24.397851308186848, 24.24165153503418, 24.261407216389973, 23.999155680338543, 23.991968790690105, 24.08596928914388, 23.815501530965168, 23.720104217529297, 23.693013509114582, 23.672337849934895, 23.519246737162273, 23.39545440673828, 23.382538477579754, 23.267131805419922, 23.19815190633138, 23.147010167439777, 23.073978424072266, 22.995229085286457, 22.89993158976237, 22.970617930094402, 22.77944819132487, 22.65204111735026, 22.759371121724445, 22.63622283935547, 22.545411109924316, 22.948252360026043, 22.783021291097004, 22.289635976155598, 22.299519856770832, 22.318275451660156, 22.125764846801758, 22.368547439575195, 22.06376012166341, 22.066509246826172, 22.029512405395508, 22.173041025797527, 21.981595357259113, 21.905858357747395, 21.845238367716473, 21.869835535685223, 22.02151934305827, 21.710621515909832, 21.821468989054363, 21.74993896484375, 21.660061518351238, 21.668131510416668, 21.601301829020183, 21.687010447184246, 21.555548667907715, 21.707971572875977, 21.526338577270508, 21.551787694295246, 21.432910919189453, 21.316288630167644, 21.398326237996418, 21.25806999206543, 21.128449122111004, 21.45513979593913, 21.2069034576416, 21.1350154876709, 21.23523457845052, 20.98042170206706, 20.948223114013672, 21.055924733479817, 20.72681172688802, 20.925301869710285, 20.724783579508465, 20.54156557718913, 20.631848017374676, 20.518009185791016, 20.43927510579427, 20.47124735514323, 20.321652094523113, 20.352607091267902, 20.355541229248047, 20.282925923665363, 20.18655522664388, 20.374444325764973, 20.145491282145183, 19.9973045984904, 20.271860122680664, 20.078115463256836, 19.903226216634113, 20.135971069335938, 20.116587320963543, 19.83746910095215, 19.948556900024414, 20.06424331665039, 19.71278254191081, 19.769188563028973, 20.096112569173176, 19.88853708902995, 19.761145909627277, 19.84515380859375, 19.581623395284016, 19.73285484313965, 19.719668706258137, 19.7474365234375, 19.58645248413086, 19.614364624023438, 19.455277760823567, 19.50693957010905, 19.86133639017741, 19.56887944539388, 19.430962244669598, 19.51106834411621, 19.569266001383465, 19.572080612182617, 19.389139811197918, 19.548362096150715, 19.384358088175457, 19.354983647664387, 19.251866658528645, 19.598059336344402, 19.323449452718098, 19.29139232635498, 19.66855812072754, 19.428728103637695, 19.364360809326172, 19.15959294637044, 19.351478576660156, 19.445837020874023, 19.14153798421224, 19.126797993977863, 19.16629981994629, 19.231454849243164, 19.07302474975586, 18.993417739868164, 18.94291877746582, 19.014219919840496, 18.943466822306316, 18.951344807942707, 18.9791742960612, 18.909901936848957]"
2,"[37.386016845703125, 37.21688334147135, 37.034071604410805, 36.888532638549805, 36.69526926676432, 36.547158559163414, 36.29218546549479, 36.132616678873696, 35.91082890828451, 35.711421966552734, 35.4568977355957, 35.23236211140951, 35.05911636352539, 34.78600947062174, 34.579715728759766, 34.350887298583984, 34.126275380452476, 33.94640858968099, 33.88026682535807, 33.633888244628906, 33.56743812561035, 33.519972483317055, 33.56148020426432, 33.44257100423177, 33.44659932454427, 33.451470692952476, 33.48452631632487, 33.41057205200195, 33.373348236083984, 33.34022776285807, 33.30215326944987, 33.30172157287598, 33.22480392456055, 33.21271642049154, 33.16887060801188, 33.14705594380697, 33.13191477457682, 33.078226725260414, 33.0362294514974, 33.008714040120445, 32.9777463277181, 32.93225351969401, 32.90411122639974, 32.84784952799479, 32.81541188557943, 32.77938334147135, 32.73771413167318, 32.70794169108073, 32.656962076822914, 32.622368494669594, 32.58596674601237, 32.54770151774088, 32.51225280761719, 32.44945271809896, 32.408135732014976, 32.390045166015625, 32.32324536641439, 32.297280629475914, 32.236751556396484, 32.191237449645996, 32.16103998819987, 32.09834671020508, 32.04966735839844, 32.006646474202476, 31.973592122395832, 31.910792032877605, 31.877686818440754, 31.84068552652995, 31.777422587076824, 31.736251831054688, 31.69091288248698, 31.638085683186848, 31.59537124633789, 31.53222401936849, 31.48730214436849, 31.44446309407552, 31.38932927449544, 31.345377604166668, 31.28585942586263, 31.22412872314453, 31.165692647298176, 31.13383611043294, 31.060962677001953, 31.0526860555013, 30.963900883992512, 30.957000732421875, 30.849037170410156, 30.785139719645183, 30.743607838948567, 30.700328191121418, 30.639830271402996, 30.561402638753254, 30.50457000732422, 30.48736635843913, 30.390299479166668, 30.369922637939453, 30.454146067301433, 30.23797035217285, 30.14138666788737, 30.104285558064777, 30.0224666595459, 29.950355529785156, 29.91722869873047, 29.836260477701824, 29.815446853637695, 29.690053304036457, 29.66783841451009, 29.578975677490234, 29.525442759195965, 29.421040852864582, 29.331289927164715, 29.250567118326824, 29.2018035252889, 29.09289296468099, 29.109324137369793, 28.93705685933431, 28.88646666208903, 28.734906514485676, 28.92524782816569, 28.61167589823405, 28.476511637369793, 28.382218678792317, 28.355374972025555, 28.222754796346027, 28.092517217000324, 28.10128911336263, 27.90698750813802, 27.79015858968099, 27.74513117472331, 27.754192352294922, 27.61711311340332, 27.408342997233074, 27.34816042582194, 27.24884541829427, 27.13033676147461, 26.94260374704997, 26.82633399963379, 26.74233802159627, 26.635123252868652, 26.673174540201824, 26.436415990193684, 26.33893076578776, 26.244317372639973, 26.260828971862793, 26.038501739501953, 25.84941864013672, 25.83064142862956, 25.74976857503255, 25.621503194173176, 25.43040720621745, 25.363396962483723, 25.246583302815754, 25.29550298055013, 25.042917887369793, 25.057530721028645, 24.95679219563802, 24.90832297007243, 24.674942016601562, 24.64410400390625, 24.365507125854492, 24.581413904825848, 24.207988739013672, 24.062294642130535, 24.182478586832683, 23.92136510213216, 23.875914255777996, 23.651583671569824, 23.66204579671224, 23.404434204101562, 23.346007982889812, 23.4151128133138, 23.35609499613444, 23.07977231343587, 22.994548797607422, 22.8676274617513, 22.868199666341145, 22.710309346516926, 22.60057004292806, 22.609739939371746, 22.40927505493164, 22.322742462158203, 22.215682983398438, 22.30815251668294, 22.08647092183431, 22.020381927490234, 22.063668568929035, 21.855570475260418, 21.85395876566569, 21.731717109680176, 21.670660654703777, 21.56757100423177, 21.508717854817707, 21.4261048634847, 21.4410343170166, 21.231035868326824, 21.757752736409504, 21.3829288482666, 21.286417643229168, 21.19353485107422, 21.068951924641926, 21.514046986897785, 21.309424082438152, 21.201974868774414, 20.92603365580241, 20.732006072998047, 21.12328847249349, 20.779438654581707, 20.713199615478516, 21.444421768188477, 20.93880335489909, 20.432294209798176, 20.448115348815918, 20.309467951456707, 20.270272572835285, 20.270511627197266, 20.18515396118164, 20.175442377726238, 20.177263259887695, 20.16967264811198, 20.08519681294759, 20.534732500712078, 20.244140625, 19.935968081156414, 20.139925638834637, 19.993558247884113, 19.913206736246746, 19.960186004638672, 19.854162216186523, 19.8516419728597, 19.832448323567707, 19.861128489176433, 19.834099769592285, 19.705215771993, 19.87177276611328, 19.942025502522785, 19.805980046590168, 19.688727696736652, 19.719928741455078, 19.86195182800293, 19.61084238688151, 19.668148040771484, 19.54677963256836, 19.551005681355793, 19.668970108032227, 19.62012481689453, 19.300058364868164, 19.51970609029134, 19.476519266764324, 19.253337860107422, 19.550352096557617, 19.315563201904297, 19.395009358723957, 19.47965939839681, 19.187204996744793, 19.24759038289388, 19.241387685139973, 19.1774959564209, 19.24424934387207, 19.1107603708903, 19.87538464864095, 19.133238474527996, 19.597039222717285, 19.34188111623128, 18.977142969767254, 19.171069463094074, 19.159948984781902, 19.15048821767171, 19.087788263956707, 18.95825735727946, 19.095818201700848, 18.97283426920573, 18.986151377360027, 18.888760248819988, 18.838114420572918, 18.99703598022461, 18.835560480753582, 18.999727884928387, 19.01012961069743, 18.868025461832683, 18.81525421142578, 18.940961201985676, 18.77368227640788, 18.699139912923176, 18.780768712361652, 18.740743001302082, 18.765060424804688, 18.7021967569987, 19.0940678914388, 18.890931447347004, 18.540442784627277, 18.823010126749676, 18.83831723531087, 18.824783325195312, 19.066247304280598, 18.447781244913738, 18.76416524251302, 18.794673919677734, 18.781578699747723, 19.053112665812176, 18.450592676798504]"
3,"[36.744720458984375, 36.596412658691406, 36.47639592488607, 36.316569010416664, 36.16039021809896, 35.98972956339518, 35.86117808024088, 35.658385594685875, 35.46959686279297, 35.30327796936035, 35.11356989542643, 34.88155619303385, 34.7910525004069, 34.51390075683594, 34.36583614349365, 34.254163106282554, 34.02280235290527, 33.919962565104164, 33.8180046081543, 33.73272196451823, 33.64061292012533, 33.59692255655924, 33.585981369018555, 33.735320409139, 33.58672205607096, 33.59758631388346, 33.567922592163086, 33.54299672444662, 33.5197385152181, 33.487936655680336, 33.446234385172524, 33.42696952819824, 33.39644114176432, 33.401841481526695, 33.34163920084635, 33.314181645711265, 33.30107116699219, 33.25862248738607, 33.230089823404946, 33.229042053222656, 33.17327562967936, 33.13614273071289, 33.11093966166178, 33.10715929667155, 33.06891632080078, 33.00876490275065, 32.993699391682945, 32.97350629170736, 32.906664530436196, 32.87329228719076, 32.837788899739586, 32.797906239827476, 32.75869115193685, 32.76081848144531, 32.69783401489258, 32.64885965983073, 32.61017449696859, 32.57192611694336, 32.549015045166016, 32.4881477355957, 32.444348653157554, 32.40098571777344, 32.35930569966634, 32.317809422810875, 32.300689697265625, 32.223106384277344, 32.20315488179525, 32.13309987386068, 32.09554481506348, 32.04527155558268, 32.00132751464844, 31.984903971354168, 31.913380940755207, 31.87527084350586, 31.813573201497395, 31.80948257446289, 31.71384048461914, 31.656932830810547, 31.604637145996094, 31.561907450358074, 31.505795160929363, 31.48740514119466, 31.41744105021159, 31.3641840616862, 31.27927589416504, 31.227955500284832, 31.17578887939453, 31.106482187906902, 31.06301466623942, 30.997029622395832, 30.920321146647137, 30.851398468017578, 30.786184946695965, 30.710859298706055, 30.642542521158855, 30.553728739420574, 30.501536051432293, 30.418760935465496, 30.38172785441081, 30.325522740681965, 30.163203557332356, 30.04904301961263, 29.97122573852539, 29.913895924886067, 29.762104034423828, 29.773768107096355, 29.590538024902344, 29.522852579752605, 29.358652750651043, 29.289045969645183, 29.133636474609375, 29.039871215820312, 28.85774866739909, 28.56294123331706, 28.423072814941406, 28.184106190999348, 27.44245211283366, 27.384496053059895, 26.937692006429035, 26.816370328267414, 26.668160756429035, 26.285289764404297, 26.258671124776203, 26.0062993367513, 25.79802703857422, 25.65765380859375, 25.551462809244793, 25.414230346679688, 25.254574457804363, 25.203264236450195, 24.979901631673176, 24.83541997273763, 24.66277567545573, 24.610894521077473, 24.420687039693195, 24.264541625976562, 24.170935948689777, 24.107620239257812, 23.838536580403645, 23.664730707804363, 23.52675437927246, 23.362635294596355, 23.259581247965496, 23.065258026123047, 22.95696512858073, 22.79460271199544, 22.555633544921875, 22.54015604654948, 22.388669967651367, 22.33036231994629, 22.040189107259113, 22.103092829386394, 21.670746485392254, 21.32876968383789, 21.261618932088215, 21.059102376302082, 20.907874425252277, 20.6434752146403, 20.568572362263996, 20.367351531982422, 20.111783345540363, 20.156028747558594, 19.894604365030926, 19.709696451822918, 19.697545369466145, 19.372575759887695, 19.145016352335613, 19.048247655232746, 18.813345591227215, 18.707358678181965, 18.569721857706707, 18.324649175008137, 18.3546085357666, 18.047698338826496, 18.04400380452474, 17.846086502075195, 17.940066655476887, 17.738507588704426, 17.3207909266154, 17.348032633463543, 17.089282353719074, 17.03454875946045, 17.16704813639323, 16.777652740478516, 16.72693634033203, 16.635860443115234, 16.554492950439453, 16.486912727355957, 16.573667685190838, 16.300615946451824, 16.184794425964355, 16.244455973307293, 16.18228356043498, 16.04522450764974, 15.955179850260416, 15.931662241617838, 15.852154413859049, 16.028213183085125, 15.656389236450195, 15.736038208007812, 15.742323875427246, 15.751437505086264, 15.607813517252604, 15.457443873087565, 15.561876932779947, 15.485332489013672, 15.319579442342123, 15.377280235290527, 15.1861203511556, 15.632624308268229, 15.810040473937988, 15.051950454711914, 15.27474594116211, 15.123599370320639, 15.119086583455404, 15.083441734313965, 15.195114771525065, 14.956730524698893, 14.862531661987305, 14.838857650756836, 14.816029866536459, 15.14367930094401, 14.910285949707031, 14.679390589396158, 14.729873021443685, 14.806507110595703, 14.68755849202474, 14.580643018086752, 14.640360832214355, 14.57730515797933, 14.462740580240885, 14.601038614908854, 14.440862019856771, 14.610716501871744, 14.458022753397623, 14.359602610270182, 14.51798947652181, 14.366942087809244, 14.380828857421875, 14.431012471516928, 14.400435129801432, 14.258421262105307, 14.282133102416992, 14.276527404785156, 14.335470835367838, 14.199755350748697, 14.188696225484213, 14.081431070963541, 14.165380477905273, 14.075098673502604, 14.140207290649414, 14.217491149902344, 14.21302350362142, 14.254030227661133, 14.258721669514975, 14.014456748962402, 14.054685592651367, 14.047887802124023, 14.005929311116537, 14.171310106913248, 13.996485392252604, 14.090340932210287, 14.254603068033854, 14.097787221272787, 14.053955713907877, 13.950457890828451, 13.835110346476236, 13.843902428944906, 13.914868036905924, 13.817307154337565, 13.898648579915365, 13.882438659667969, 13.769950230916342, 13.74116071065267, 13.718756675720215, 13.815526326497396, 13.723180135091146, 13.726373036702475, 13.802206675211588, 13.698944091796875, 13.794639587402344, 13.739313761393229, 13.706249237060547, 13.669137318929037, 13.903203964233398, 14.220722516377768, 13.830777804056803, 13.99008051554362, 13.828043619791666, 13.948049545288086, 14.03706423441569, 13.640283902486166, 14.10633913675944, 14.590386708577475, 13.561479568481445, 13.652575810750326, 13.563735326131185, 13.576518853505453, 13.643922964731852, 13.520594278971354]"
4,"[34.94736353556315, 34.730682373046875, 34.47433598836263, 34.21682548522949, 33.96440124511719, 33.715067545572914, 33.37280082702637, 33.1034049987793, 32.72840245564779, 32.43200174967448, 32.066399892171226, 31.66696294148763, 31.35883967081706, 30.857763290405273, 30.577465057373047, 30.143932342529297, 29.760721842447918, 29.298297882080078, 28.93909454345703, 28.61232058207194, 28.331241607666016, 28.202017466227215, 28.221608479817707, 27.981727600097656, 28.01362419128418, 28.062946319580078, 28.06414540608724, 28.06494649251302, 28.05611260732015, 28.00810178120931, 27.935801188151043, 27.89971669514974, 27.859214146931965, 27.824684143066406, 27.798219045003254, 27.764049530029297, 27.74520492553711, 27.731585184733074, 27.701314290364582, 27.690568288167317, 27.65389601389567, 27.638328552246094, 27.597820281982422, 27.562238057454426, 27.562597910563152, 27.53772481282552, 27.515299479166668, 27.455563227335613, 27.431395212809246, 27.40131441752116, 27.369476318359375, 27.341469446818035, 27.324358622233074, 27.28984769185384, 27.264549255371094, 27.231103897094727, 27.206958134969074, 27.16455078125, 27.14618682861328, 27.11194610595703, 27.080575307210285, 27.057669321695965, 27.012606302897137, 26.999343872070312, 26.972075780232746, 26.943091710408527, 26.94480546315511, 26.875322977701824, 26.846246401468914, 26.812299728393555, 26.780526479085285, 26.75024922688802, 26.77081553141276, 26.751962025960285, 26.688269297281902, 26.64946683247884, 26.628188451131184, 26.6007563273112, 26.609345118204754, 26.571404774983723, 26.53160285949707, 26.525798797607422, 26.49763361612956, 26.468905766805012, 26.462730407714844, 26.423341115315754, 26.39599863688151, 26.38983726501465, 26.347452799479168, 26.41445541381836, 26.313405990600586, 26.301326751708984, 26.254709879557293, 26.308951377868652, 26.228447278340656, 26.21392822265625, 26.20853042602539, 26.18060557047526, 26.138823827107746, 26.104877471923828, 26.07110532124837, 26.07789357503255, 26.08681360880534, 25.999351501464844, 25.982601165771484, 25.955725351969402, 25.957577387491863, 25.905558268229168, 25.875718116760254, 25.832669576009113, 25.82634735107422, 25.78961944580078, 25.76112937927246, 25.75164031982422, 25.68583647410075, 25.651098887125652, 25.622955322265625, 25.580286661783855, 25.56638526916504, 25.503368377685547, 25.473583221435547, 25.517112731933594, 25.400103251139324, 25.370362599690754, 25.344608306884766, 25.3530330657959, 25.27052942911784, 25.229397455851238, 25.18111801147461, 25.123183568318684, 25.082659085591633, 25.038258234659832, 24.995386123657227, 24.9525941212972, 24.93352731068929, 24.82847531636556, 24.85356330871582, 24.732853571573894, 24.666344960530598, 24.613018035888672, 24.5490083694458, 24.486735026041668, 24.37933095296224, 24.406566619873047, 24.263837178548176, 24.225406646728516, 24.196229934692383, 24.111160278320312, 24.037565231323242, 24.031925837198894, 23.9198792775472, 23.854886372884113, 23.842639923095703, 23.80013593037923, 23.720133463541668, 23.64815330505371, 23.56154505411784, 23.52733580271403, 23.424832661946613, 23.45025889078776, 23.437232335408527, 23.252283732096355, 23.529685656229656, 23.17224884033203, 23.06439717610677, 22.995723088582356, 22.97143809000651, 22.92900276184082, 22.87615203857422, 22.73771794637044, 22.716105779012043, 22.681900024414062, 22.63913345336914, 22.660513559977215, 22.45383103688558, 22.425954818725586, 22.527105967203777, 22.32632319132487, 22.241004943847656, 22.119418462117512, 22.109874725341797, 22.00405756632487, 22.080179532368977, 21.8963623046875, 21.857085545857746, 21.793771107991535, 21.7281010945638, 21.749040921529133, 21.759841283162434, 21.559240976969402, 21.569011052449543, 21.538602828979492, 21.389060974121094, 21.37035369873047, 21.544182459513348, 21.359427134195965, 21.295047760009766, 21.303857167561848, 21.265078862508137, 21.09982426961263, 20.973978678385418, 20.81731923421224, 20.730200449625652, 20.61955388387044, 20.560998916625977, 20.483829498291016, 20.3820006052653, 20.296088218688965, 20.25383758544922, 20.210662523905437, 20.097710927327473, 20.05557696024577, 19.91327730814616, 19.960168202718098, 19.82276725769043, 19.726053873697918, 19.61863072713216, 19.524998982747395, 19.548065503438313, 19.437848409016926, 19.286460240681965, 19.199832916259766, 19.232003529866535, 19.30455716451009, 19.28695885340373, 19.135382970174152, 18.899383544921875, 18.795377095540363, 18.812673568725586, 18.612008412679035, 18.62643019358317, 18.671539942423504, 18.491830190022785, 18.428234418233234, 18.334513346354168, 18.26158078511556, 18.397398630777996, 18.155711491902668, 18.358885129292805, 18.607518513997395, 18.172318776448567, 18.83478609720866, 18.259456952412922, 17.845984776814777, 17.949626604715984, 18.252197265625, 18.303627967834473, 18.17740249633789, 17.916649500528973, 17.928552627563477, 18.013792037963867, 17.875848134358723, 17.83867422739665, 17.75560251871745, 17.650835037231445, 17.6775385538737, 17.563806533813477, 17.568933486938477, 17.66176748275757, 17.54437255859375, 17.593865712483723, 17.62362798055013, 17.47296651204427, 17.547383626302082, 17.50687026977539, 17.472540537516277, 17.628191630045574, 17.468783696492512, 17.388369878133137, 17.359963099161785, 17.660868326822918, 17.413821538289387, 17.539952278137207, 17.568180720011394, 18.028929392496746, 17.964714368184406, 17.289888381958008, 17.152238210042317, 17.187182744344074, 17.249881108601887, 17.307220458984375, 17.188011805216473, 17.14471435546875, 17.088633219401043, 17.06349817911784, 17.019550323486328, 17.653942108154297, 17.016499837239582, 17.483937581380207, 17.430147806803387, 17.228038787841797, 17.34354305267334, 17.56412347157796, 17.038551330566406, 17.23853937784831, 16.88393719991048, 16.966030756632488, 16.887216567993164, 16.800548553466797, 16.80183219909668]"
5,"[38.71625010172526, 38.612222035725914, 38.520983378092446, 38.43257395426432, 38.38286781311035, 38.29474004109701, 38.189196268717446, 38.134971618652344, 38.008260091145836, 37.90638860066732, 37.819549560546875, 37.71753819783529, 37.59118525187174, 37.51899719238281, 37.425916035970054, 37.42581558227539, 37.28894805908203, 37.20265324910482, 37.188977559407554, 37.11800765991211, 37.09704462687174, 37.03193155924479, 36.99297841389974, 36.97505887349447, 36.98968251546224, 36.93808110555013, 36.89543342590332, 36.863417307535805, 36.84933090209961, 36.798632303873696, 36.8173713684082, 36.79352569580078, 36.75420888264974, 36.66726493835449, 36.63780848185221, 36.60489273071289, 36.570603688557945, 36.53431510925293, 36.49685796101888, 36.46114857991537, 36.43004353841146, 36.36511484781901, 36.33188501993815, 36.28246307373047, 36.247840881347656, 36.193620681762695, 36.14403279622396, 36.113189697265625, 36.01576232910156, 35.97827911376953, 35.90891647338867, 35.852036794026695, 35.791158040364586, 35.7350648244222, 35.654555002848305, 35.61677932739258, 35.55792236328125, 35.446764628092446, 35.36968739827474, 35.30481465657552, 35.22099049886068, 35.15084457397461, 35.055580139160156, 35.01907730102539, 34.90256881713867, 34.896097819010414, 34.771567026774086, 34.68218866984049, 34.6142323811849, 34.53204854329427, 34.44524892171224, 34.38164393107096, 34.30149777730306, 34.233973821004234, 34.15601476033529, 34.12974484761556, 34.002862294514976, 33.91949971516927, 33.86228052775065, 33.82354990641276, 33.74646759033203, 33.63895797729492, 33.6070442199707, 33.56030146280924, 33.42459360758463, 33.36752891540527, 33.360974629720054, 33.22349294026693, 33.14468129475912, 33.07174173990885, 33.06906954447428, 32.95878601074219, 32.877394358317055, 32.786057790120445, 32.653507232666016, 32.57233810424805, 32.63003794352213, 32.42873891194662, 32.34712791442871, 32.21303049723307, 32.065870920817055, 31.66696548461914, 31.311201731363933, 31.093512217203777, 30.87915293375651, 30.647090911865234, 30.47557004292806, 30.227462768554688, 30.000961939493816, 29.75700569152832, 29.54434076944987, 29.30969746907552, 29.14252217610677, 28.842912038167317, 28.828564325968426, 28.557505289713543, 28.179627736409504, 28.032328287760418, 27.73580487569173, 27.885990142822266, 27.425452550252277, 27.035497029622395, 27.020736694335938, 26.660376230875652, 26.378711064656574, 26.16503651936849, 25.9234619140625, 25.625835418701172, 25.5368169148763, 25.153436024983723, 25.026983896891277, 24.836028416951496, 25.012704213460285, 24.35370381673177, 24.18504460652669, 23.966692288716633, 23.973107655843098, 23.82410176595052, 23.345869700113933, 23.405790011088055, 23.28154118855794, 22.888355255126953, 22.96144739786784, 22.73400370279948, 22.442017873128254, 22.549530665079754, 22.415042877197266, 22.306156158447266, 22.59571075439453, 22.354397455851238, 22.20821189880371, 21.956827799479168, 21.925747553507488, 22.020009358723957, 21.651840209960938, 21.706336975097656, 21.48210906982422, 21.936175028483074, 21.60695521036784, 21.489156087239582, 21.318013509114582, 21.15266227722168, 21.249271392822266, 21.390766143798828, 21.03067143758138, 21.15823745727539, 21.1783930460612, 20.891550699869793, 20.79177474975586, 20.990384419759113, 20.692965189615887, 20.716468811035156, 21.00397491455078, 20.588960647583008, 20.92875099182129, 20.897125244140625, 20.693082809448242, 20.602792739868164, 20.620445887247723, 20.29249318440755, 20.469361623128254, 20.194164276123047, 20.1008243560791, 20.103171348571777, 20.083678245544434, 20.815611521402996, 19.998282114664715, 20.178038279215496, 20.139153798421223, 20.191871643066406, 20.686527887980144, 19.977423985799152, 19.983428955078125, 20.125112851460774, 19.862398147583008, 19.79792658487956, 19.682305018107098, 19.634982426961262, 19.60316212972005, 19.47114372253418, 19.47223663330078, 19.58767827351888, 19.38907241821289, 19.37075360616048, 19.430367787679035, 19.205586115519207, 19.2074769337972, 19.160555521647137, 19.13282076517741, 19.16806983947754, 19.045652389526367, 19.316200256347656, 19.31202570597331, 19.064791361490887, 18.91795603434245, 18.975360870361328, 18.870271682739258, 18.889679590861004, 19.655584971110027, 19.354485829671223, 19.000837326049805, 18.68105951944987, 18.636193593343098, 18.72384770711263, 18.612539291381836, 19.529971440633137, 18.433836619059246, 18.57168960571289, 19.281211853027344, 18.530471801757812, 18.735740661621094, 18.519358952840168, 18.506688435872395, 18.6374028523763, 19.258630116780598, 18.871565500895183, 18.72607676188151, 18.215898831685383, 18.04502550760905, 18.227359135945637, 18.02311070760091, 18.764418601989746, 19.122782389322918, 18.07785924275716, 18.111413955688477, 18.27110417683919, 17.942750930786133, 17.787577311197918, 17.96562321980794, 17.95996030171712, 17.70587730407715, 17.94450346628825, 17.609111785888672, 17.664799054463703, 17.806302070617676, 17.575574556986492, 18.010997136433918, 17.65517234802246, 17.613208134969074, 17.570709228515625, 17.430455525716145, 17.553321202596027, 17.31484889984131, 17.841142654418945, 17.805939356486004, 17.394800186157227, 17.69188944498698, 17.17319170633952, 17.641818046569824, 17.462351481119793, 18.166879653930664, 17.920065879821777, 17.572277704874676, 17.575850168863933, 17.210551579793293, 17.365516026814777, 17.54327964782715, 17.084583918253582, 16.984769503275555, 16.96276791890462, 16.79633140563965, 17.039939880371094, 16.8533878326416, 16.735811869303387, 16.68630536397298, 16.635177612304688, 16.78204600016276, 16.666337331136067, 16.66320737202962, 16.522227605183918, 16.679620107014973, 16.45807456970215, 16.745031992594402, 16.528209050496418, 16.326595306396484, 16.386470794677734, 16.611906051635742, 16.35757891337077, 16.18524678548177, 16.281253814697266]"
