Fold,Train Loss
1,"[2.8396662422423553, 2.4210773367491574, 2.0212165684375947, 1.629619455535931, 1.2530568581844335, 0.9695545598637214, 0.7276225493453577, 0.6582739045649726, 0.641366531382652, 0.5841906675849311, 0.565076990696329, 0.5708820895910593, 0.5553145931101043, 0.548363952795444, 0.5493150954438314, 0.523898919643873, 0.5707095909383194, 0.5135263173160209, 0.540280990230227, 0.5228929863558067, 0.5042708882346398, 0.48115328181633177, 0.5324681370665065, 0.5235704932563348, 0.5379791854985378, 0.4917122104131564, 0.4980769626971918, 0.5118408666073697, 0.5482846536517308, 0.4997624967366085, 0.5045919471243383, 0.48306938282494405, 0.5397086295605367, 0.48225861018970506, 0.4762379901584408, 0.46263738809445365, 0.43689495912041315, 0.42574563734078374, 0.5255644807537783, 0.4810019333055049, 0.4847303422247983, 0.48320754655687226, 0.5210426822614735, 0.4766837515546611, 0.4890015135194987, 0.47307310421820653, 0.4619442884204457, 0.5030893413104561, 0.4607305857411039, 0.47374063060617644, 0.4859275090380284, 0.47116271798058457, 0.4835059474146151, 0.414228846064553, 0.4501359373455074, 0.485940839315089, 0.43425851522966824, 0.497500062484847, 0.4657464827644676, 0.41632261950827504, 0.47019920798842685, 0.3815435814295331, 0.4452195081565317, 0.4266675110498182, 0.4841269256337836, 0.4846415063379211, 0.43537167934042076, 0.4515692251895899, 0.45117357402171904, 0.47397908754388435, 0.42261869269171304, 0.4228098428861113, 0.4281598274982257, 0.4307913707463321, 0.4601903140296883, 0.4363592176926781, 0.4431510818153413, 0.4487325731825068, 0.3976849623427477, 0.3949856143057264, 0.483188543174204, 0.4669368872199409, 0.4370825723867641, 0.40616411375767975, 0.4093570325642452, 0.4020986094058139, 0.4286169344443058, 0.4143301703232171, 0.4465833417916265, 0.4332759410101564, 0.424584104350139, 0.45582044604085853, 0.41192375241304735, 0.4565369927436733, 0.4414345533606414, 0.4321946132199609, 0.4536147825264898, 0.43405995521069235, 0.3945299391938314, 0.4342359511101626, 0.41713371290082574, 0.39826057555771405, 0.4606079678264306, 0.4018274378677347, 0.41705641303412955, 0.3985911976447879, 0.37566484194688093, 0.4734045424176982, 0.40323383302199195, 0.41383781843145745, 0.4114373639618639, 0.46453833613084855, 0.451060840723088, 0.40625921400178655, 0.40821676214591146, 0.43594500426611194, 0.45960790472784585, 0.40804621978209515, 0.4082889325410417, 0.41813003074444943, 0.40464662414317987, 0.40763990558301527, 0.4250822609572073, 0.4226716989948416, 0.4504219854092962, 0.38026955190544814, 0.4120050488497116, 0.43124579854216555, 0.4006469424984491, 0.43388331779659867, 0.37984733872539295, 0.47077887002042856, 0.4145261801562263, 0.417899757416999, 0.3971246356937657, 0.39189555873156584, 0.38095493157925125, 0.41869638498547007, 0.42128327418630235, 0.3766989284679397, 0.37419177424395134, 0.40869826318156205, 0.38427197883595376, 0.4390581689165303, 0.42595963471474824, 0.40441210491482, 0.4147523133996125, 0.43790013184990534, 0.4182725289988948, 0.37966293501622467, 0.39467328133761637, 0.3913359741232101, 0.4033663381981287, 0.44927860794384833, 0.3694676294736822, 0.48569615902417906, 0.4504885825634664, 0.4577433669451371, 0.3723933766189131, 0.37989448938885606, 0.4242732290090701, 0.42341306040918614, 0.3684412371599724, 0.4162686674670935, 0.4205828691818512, 0.4908247800871999, 0.4080329437361676, 0.43527851686728974, 0.43450881704047384, 0.40399863948107756, 0.37212105167722237, 0.4360551238886692, 0.3883647297027207, 0.39083123306295575, 0.4203031952602688, 0.39520894472542817, 0.3842772273514704, 0.39010202272920436, 0.400678069846144, 0.37584644018694363, 0.4624969321051186, 0.42679614068400346, 0.4181005581076697, 0.38307367052350727, 0.4389773645281957, 0.3994125923072085, 0.40399099421401957, 0.4094873109571481, 0.48431506666164953, 0.37640222266378415, 0.35148285827425085, 0.43548518642473155, 0.3801691542055339, 0.40316504347506243, 0.3921138734328102, 0.3956306274985473, 0.41070608226336985, 0.4660000781245767, 0.3792577676072035, 0.40942350670633304, 0.38815083616153545, 0.4108549711939035, 0.34829494658852417, 0.3709503000553041, 0.39467761123064654, 0.40445678740037133, 0.4092879632640315, 0.40488600499421645, 0.41187486304654825, 0.36010864141413973, 0.40186677131176657, 0.3643129609328864, 0.3861110802331678, 0.39774723026524306, 0.37801653072341307, 0.42097974716376996, 0.4181709812021454, 0.38362135073679, 0.4056883962739688, 0.4037082086158361, 0.37829572846919257, 0.3918332246735423, 0.43996641275456144, 0.35260757427771117, 0.3709352165253913, 0.37912019777231837, 0.3942737116397006, 0.3809919489570861, 0.41755146722357084, 0.4019269678695192, 0.3950148243844592, 0.41228037237625015, 0.4013188668990433, 0.3434586663847988, 0.37407253387070233, 0.38433766728796676, 0.3883761069976341, 0.3868089310835205, 0.3545006416045677, 0.3891358752521827, 0.406249455704603, 0.36118017320990065, 0.3522398607410108, 0.34671723726883674, 0.34745567350876977, 0.3899363763785395, 0.3881174178791443, 0.38352919087826626, 0.38307456269178247, 0.3500792990114421, 0.3593325886084865, 0.3785935374139582, 0.33501039298662033, 0.3940123599048461, 0.3700821793195113, 0.34925935933064156, 0.42062329452345343, 0.41745361640284695, 0.3937442160512472, 0.41607428059994594, 0.3749673019335108, 0.357698673348817, 0.38295532959344153, 0.37326292389804877, 0.384851386246172, 0.393787526885944, 0.38098177532878563, 0.3801334436657359, 0.34857577722049454, 0.36084024254723496, 0.3652794450397465, 0.4114483232802392, 0.44049300697739346, 0.4113429482204739, 0.3505024718180113, 0.37810202015256417, 0.38266717775850123, 0.34604250872184766, 0.4170840391669624, 0.3460583270174786, 0.37274246969765334, 0.3272881077992602, 0.3382398946606005, 0.33541771310708396, 0.40771401837860827, 0.4138756327424069, 0.3563403931140238, 0.34805761858428236, 0.4553683032275238, 0.30656056728177855, 0.3564523797425417, 0.35732549503342287, 0.41027899820166386, 0.376416548280544, 0.35156366332394073, 0.35159434425682035, 0.3984011049574853, 0.3850763396317354, 0.38383370199745803, 0.3656818387247157]"
2,"[2.8437256250897325, 2.43671269092745, 2.0395467390465174, 1.646169183654362, 1.2753626576078418, 0.9542248629333242, 0.8023011290911332, 0.6841029644673806, 0.6317087403613552, 0.6401509643427707, 0.6038665255627255, 0.5677780007191736, 0.5594641980450296, 0.5914354787289517, 0.5867657496099168, 0.5391749105572535, 0.5688226080800558, 0.5597181240827795, 0.4885030718683039, 0.5826870723835473, 0.5521445730688171, 0.5017935968470474, 0.5230144859186985, 0.5526851304857145, 0.5087373934572513, 0.4679010870056576, 0.4939158739891528, 0.5067006083368097, 0.479650477595865, 0.4750617221721168, 0.4858358888454146, 0.5159473895365256, 0.49249694020010726, 0.48824274589549155, 0.5198099199842646, 0.4919288637899327, 0.48550931292995503, 0.5359613138164462, 0.47140568271589345, 0.5154818364221412, 0.5094443544766113, 0.4521527799587805, 0.48639011912140867, 0.45753632967415864, 0.4787626134208436, 0.451131177841377, 0.4958079519285078, 0.4569599730958555, 0.5176689899248819, 0.484925998894087, 0.5185882830256067, 0.4541800336269003, 0.43212389185425315, 0.43290171775341696, 0.4985095869320937, 0.4771299917721054, 0.46063146710230474, 0.42117526362573887, 0.45206630114212776, 0.44247791671223846, 0.47938476885241377, 0.47195229550175133, 0.5073902868199448, 0.454090744711655, 0.5252368625423944, 0.45775598428120395, 0.4584122014938545, 0.43441847061813293, 0.443684182451436, 0.43354749481158844, 0.4435973954432219, 0.48151980623623536, 0.41884780095453567, 0.4237892531819549, 0.4794337633744027, 0.4364231614894576, 0.4469276122676516, 0.44139520668950394, 0.4657691566689501, 0.4265636094896208, 0.3899163273931707, 0.4671915519915407, 0.44585586288600293, 0.5037075153832297, 0.45169625831212484, 0.4296869748839062, 0.49639591661471766, 0.3991446514896811, 0.40742273238098736, 0.4182773158884247, 0.4331579016580992, 0.4939007633436735, 0.4524387228670795, 0.4361612423117713, 0.4657698702712992, 0.5130630286821215, 0.4566960513343758, 0.40981229432908906, 0.4351895910360942, 0.46367422519212953, 0.4463699832868642, 0.43342625516132244, 0.44011321577053625, 0.4717023084960599, 0.4869299265614164, 0.4056228539814731, 0.46221234034566044, 0.48592669424832113, 0.44919742393758194, 0.3889300356956196, 0.4860071342298955, 0.44789303556063964, 0.3893111132385, 0.39947699706861944, 0.403217988933505, 0.4446877269242243, 0.40583033171506927, 0.38525608475429834, 0.4174545343639781, 0.4370956910301346, 0.4323285125330318, 0.42215602308635736, 0.43526503844664594, 0.3992900200260496, 0.38929837553577185, 0.40614804414704175, 0.43308300515649717, 0.45727545676052817, 0.3715305275460718, 0.39676262370095006, 0.4501383797305632, 0.47140307499201717, 0.4227015922535805, 0.4463472002587603, 0.39466015872611415, 0.40889362356368447, 0.4381297570491796, 0.4094096023728877, 0.4067880773345905, 0.4827084131280526, 0.4027961950526985, 0.3969822168019542, 0.39330092944649153, 0.4224769635934605, 0.4422476724844204, 0.4473113643312917, 0.4392855455078464, 0.42179586884052844, 0.43754068393151735, 0.4048585898337186, 0.41301815784258583, 0.42358315503547656, 0.4289271385097636, 0.3871510428959057, 0.4143421104314754, 0.36543184973495846, 0.43899009164923936, 0.4169660103965897, 0.3918600227895623, 0.4361954224754471, 0.4081735796141393, 0.43603479382730553, 0.41468134005754237, 0.44963112552023793, 0.4210470850358558, 0.4175049124412166, 0.41876225200340916, 0.41963787713758494, 0.4331834008723456, 0.4078396738980911, 0.4609090762726973, 0.42345048650458517, 0.42615720931435425, 0.4127718413587086, 0.41279533865051693, 0.41316505146423427, 0.357567939282125, 0.44385272223145883, 0.4479148655757825, 0.457269303510986, 0.4000565889969613, 0.3713077632464913, 0.39505191517273036, 0.4166918541621236, 0.4284563368798625, 0.4150980699409559, 0.36799813904147205, 0.45001924252873815, 0.4160951298252058, 0.3876469125364095, 0.3782351099667701, 0.4069312501714233, 0.3974667871874678, 0.4298600806607949, 0.4372702841950521, 0.37888303312283117, 0.37894654902274333, 0.38807516058341146, 0.386039593679399, 0.36143524868313054, 0.3856542854467807, 0.4052281267269309, 0.4535327929894901, 0.4224697878886526, 0.3762860225407657, 0.4068758193398316, 0.3778162478739279, 0.42845254533003174, 0.44075722304197357, 0.4315137843318521, 0.4245340000739871, 0.3603342032465624, 0.38928724757179967, 0.3866855717895762, 0.39647498375499796, 0.42499127897244054, 0.415184026286936, 0.373321481617413, 0.3549890974523621, 0.3921103312139207, 0.3892100469083958, 0.38800421501826315, 0.45990089702209386, 0.45805084093599147, 0.36725315009340664, 0.4200868454455668, 0.40858374091689365, 0.4301595535754496, 0.36940102041511697, 0.42579601806344336, 0.37597657638846094, 0.4098475187727549, 0.36757480883234583, 0.41148594381409115, 0.39628814625839254, 0.4173075507980114, 0.3852522277302947, 0.38444457735334125, 0.38269704324031834, 0.38069703211896794, 0.3937462569936469, 0.3823447273772897, 0.39822053314082007, 0.40680352593261887, 0.38149826536562176, 0.3898817940657744, 0.40160987711151164, 0.37961096770224395, 0.38780595459322986, 0.4308594347865175, 0.4025523996551556, 0.3601248763635982, 0.3989231206177012, 0.3941272386400114, 0.3799799603000593, 0.38675595255731376, 0.3745540362290635, 0.4215308452611492, 0.37690271253228685, 0.37063294938467084, 0.3805552845027675, 0.3646195844208483, 0.3509718085459631, 0.37815386842259424, 0.37989855804654993, 0.4347903830995176, 0.40203325163144177, 0.370904318006624, 0.36335253880853957, 0.39545872803369275, 0.3650811654354101, 0.405525467432157, 0.42400800570039576, 0.4512652213298993, 0.39696097936114394, 0.3719641815111475, 0.3933015590567199, 0.4036964556711226, 0.35270592309896226, 0.4315938651975084, 0.3305006622441433, 0.4352776557827128, 0.3957449341613939, 0.3980285674953593, 0.38208067400610896, 0.4261109356079948, 0.332049058313674, 0.43460010391002557, 0.32385086980176864, 0.37559532821591785, 0.3634659466895581, 0.40642683846609934, 0.357787203689554, 0.43575474822405474, 0.3902667676526201, 0.35502961869048016, 0.36154535507858215, 0.5049648020369997, 0.3588596309603666, 0.3363400391831312]"
3,"[2.8770746080290097, 2.4445182757966233, 2.059509943989874, 1.6701828299216854, 1.2929957703313946, 1.014944616203996, 0.7996647090091785, 0.6910965254171215, 0.6361287589212066, 0.5850979875096336, 0.6496859641743103, 0.5859605760084938, 0.6168113660878514, 0.5531770445602777, 0.562282742144496, 0.5703018124986455, 0.5215104588523156, 0.5379839842924629, 0.540888892132763, 0.5392765568959399, 0.525074845048161, 0.547142782753615, 0.5293376568120991, 0.5407156858298716, 0.5153619723908613, 0.49053195842261454, 0.5633267417198742, 0.5782599640950746, 0.5111700427019645, 0.5124524363862989, 0.4821661381714883, 0.5072782585260441, 0.5012080421394846, 0.47715008639098866, 0.5475276015833248, 0.4569067101868776, 0.5445631320863424, 0.4748687162147977, 0.437124118725569, 0.4990993200823272, 0.4750893668228975, 0.4826683383047498, 0.5176569188682778, 0.46981255323645477, 0.5061426625668424, 0.44064557238193885, 0.4901154791928528, 0.4837725013701165, 0.5282287968015208, 0.46456706937242315, 0.5355240164451229, 0.4650193953811709, 0.47958823215944923, 0.4709023159519148, 0.46965971799895434, 0.4652511177380439, 0.47073631048533193, 0.4965900812664905, 0.4278597917702261, 0.4720263858112647, 0.47358476503877467, 0.5177775130357888, 0.4853285618860083, 0.4924332159732813, 0.4496047195879001, 0.4542693298170537, 0.4610351510914288, 0.4649901515733187, 0.4717038110952602, 0.431253296988351, 0.44133554053868734, 0.47413629301708715, 0.4457469647866512, 0.46848686723537153, 0.4885955233845069, 0.48062620480414403, 0.4221781983289573, 0.5397831246194826, 0.4400446557138895, 0.450190492542706, 0.43124432834937404, 0.43527607845036564, 0.4319208994321783, 0.5111265499945652, 0.44237984367613986, 0.45340291471653277, 0.4482616293612201, 0.4314270118734542, 0.42999714918837634, 0.5159603362275228, 0.4384195616109692, 0.4182822456306955, 0.49266378955602974, 0.4718970207500061, 0.4260926954293218, 0.4928867840072484, 0.4139377869117938, 0.42533706196799526, 0.43390489451266856, 0.4382567504903976, 0.39377565092914807, 0.45859418331998064, 0.48179755825936876, 0.4674931167729519, 0.41399082363726525, 0.4542052537492178, 0.45126152170845274, 0.4515133816723023, 0.4135657831633802, 0.47270029097092797, 0.485846278075537, 0.4509671961219565, 0.4589215555071996, 0.42319841358433485, 0.3943118057039343, 0.42816035856651696, 0.4386882729073999, 0.45290391951096703, 0.44031938931151665, 0.4463123832099481, 0.41984175908251375, 0.45691985660716994, 0.4386855282829803, 0.4420310111713806, 0.46980961880306926, 0.46151760381733, 0.4531164156084418, 0.42437555389827564, 0.43369868062901595, 0.42854745047433035, 0.4177491086200603, 0.3912156907926816, 0.3980361671289029, 0.4326852449266325, 0.46487765239445744, 0.43849682907125653, 0.41383886998635555, 0.45104939067909355, 0.4239567632318039, 0.42595417721096257, 0.4223783528755177, 0.4186144470341824, 0.38442240409480716, 0.42227721379633254, 0.3928841248299312, 0.4159556638847277, 0.3881167690896128, 0.4498365100643671, 0.42058953564309215, 0.43747982734119345, 0.3842371465759701, 0.43659206236946435, 0.41491388514038596, 0.42724823918653426, 0.4379935720922547, 0.4386261392400268, 0.439624804894901, 0.44891742066106916, 0.40992822792592887, 0.4605681330750951, 0.4059405280548392, 0.43002304719985773, 0.3886032984094712, 0.4483873774704424, 0.4350516700215545, 0.4428346775441163, 0.4153974019869356, 0.44438840413721853, 0.3708967401978047, 0.45267363560183205, 0.44165837053783064, 0.39998486237122516, 0.4114377634204542, 0.4430887497413836, 0.4277343869043951, 0.45363640884420575, 0.47076351070536326, 0.33905197281116584, 0.4683874952974994, 0.39374813524264735, 0.39087806296910727, 0.3929646944371407, 0.4380587790776225, 0.3835347224538435, 0.4063495518265088, 0.40785567340506923, 0.46512217131467865, 0.43220209579361957, 0.40974082761597863, 0.3975271576816596, 0.39319884992009557, 0.3948435122030949, 0.41536153801271225, 0.3706885230690034, 0.40571904942992654, 0.3968201053952708, 0.3862597562073008, 0.43415437756563524, 0.43514208985433167, 0.3880920370474933, 0.46237937157428544, 0.33714857776022816, 0.4083814634198785, 0.36648414601234724, 0.42460935687886525, 0.4102773772198681, 0.44009140361198607, 0.3599366500209009, 0.37713833886938847, 0.40953956133118946, 0.3620466167486987, 0.4195495650440909, 0.45876922422242394, 0.40280065324865333, 0.35009187203670505, 0.41160038274799404, 0.4715401474877303, 0.3994515712648093, 0.3978375131974769, 0.43073611980337706, 0.43871624492904515, 0.4378712240105363, 0.40353671456176926, 0.37645752849922764, 0.4345338010589557, 0.3636162297570259, 0.45504487205642935, 0.39264199141821154, 0.3991724892562041, 0.37464946384403475, 0.36605525975749825, 0.41242766677919934, 0.4071372385329248, 0.3566187773928067, 0.36539641035082604, 0.39153668354685195, 0.3549944418643946, 0.4093739156418799, 0.4110461418903155, 0.38731520714938394, 0.4075691590858068, 0.3893247735318463, 0.3929430839919515, 0.45362138152949194, 0.45956493912060614, 0.40967863376527486, 0.33822619600864784, 0.38934901815512307, 0.37403183803478984, 0.3956717254384711, 0.3963728843879435, 0.43406967647198, 0.4142221657148512, 0.3740369489884079, 0.35651035679196846, 0.3336910675699602, 0.43857899254469535, 0.40332524488769195, 0.41863165946674746, 0.39989601524130813, 0.33267242270269937, 0.38472434320330784, 0.4141960527629032, 0.3990764875848482, 0.4433282145845411, 0.3879008451877123, 0.38712324613341015, 0.35242162630395985, 0.4052525320595412, 0.36674767559014476, 0.4073672407047097, 0.41619821527298545, 0.39249745618949816, 0.39547987354611885, 0.39304533811614184, 0.3577935725409181, 0.42695281376620436, 0.4148870275023906, 0.43012132657880425, 0.4027200069242311, 0.35206434432411987, 0.39312060166992524, 0.373546063321308, 0.3976106379134645, 0.3799025718117554, 0.4206602537020235, 0.4080965998433995, 0.36748191883759096, 0.40572131391041155, 0.4028271874839158, 0.3886113259398821, 0.3786375148947791, 0.3767454627482802, 0.3614017133408545, 0.4482343352287388, 0.4000303259173643, 0.35485209043082183, 0.3603298416084787, 0.40355160696000564, 0.4797537151553595]"
4,"[2.8378551551935245, 2.4209071515171936, 2.016683726634794, 1.61363807498334, 1.2220013654182424, 0.9633027578028495, 0.7625967811446911, 0.6533956646753911, 0.6349393670006698, 0.6179035242321422, 0.6069759059382213, 0.5577466081151023, 0.5503274716550534, 0.6284221114794855, 0.5786679885589134, 0.5648829450885069, 0.5205612605884568, 0.5474034413881341, 0.5783641473926221, 0.5437618115407915, 0.5127539046098389, 0.5603532367870315, 0.502149925152571, 0.5051245206602734, 0.5288790704142535, 0.5626402774234089, 0.5171330342180355, 0.505073675666206, 0.5091825252432433, 0.4868879569552312, 0.5564203434281475, 0.4893883296421596, 0.5166802439378799, 0.4919356453269927, 0.5183374243536538, 0.457817352760516, 0.4433332765978682, 0.49861060366055177, 0.49018124303936794, 0.4890769371212603, 0.509229292320643, 0.4943009785243443, 0.5102613359152361, 0.46457239989599475, 0.4815422817341332, 0.542880052997732, 0.5289749246033816, 0.48154459978439607, 0.5144817005744754, 0.4864906292517208, 0.4964431578838544, 0.47092258649130303, 0.4916382457611465, 0.41420200099230803, 0.460517577754641, 0.46635521731330354, 0.4555254187564083, 0.46825657472861787, 0.4838987812089854, 0.4590703974815083, 0.4078108090468154, 0.4559835918072027, 0.46526654517270327, 0.4746831571179521, 0.5701706657462576, 0.5042927513175467, 0.4833770148797108, 0.4262954438112976, 0.46565237190786246, 0.44700464626952446, 0.4236879533934362, 0.45099349028525176, 0.4584242269169441, 0.47987463470966907, 0.4914280696980004, 0.44312072891468146, 0.4250526613402135, 0.4542527747716388, 0.46023270888731976, 0.4753635647227463, 0.413028049072181, 0.4753006367676797, 0.4454850806607949, 0.4703002723344652, 0.4508391590621038, 0.41634648782039646, 0.4309147611239747, 0.4609203285714624, 0.4624780371847166, 0.45844622756174963, 0.44649875643514564, 0.4248804206160335, 0.4082108139165066, 0.4814999774821754, 0.4491695359080575, 0.44836262624901974, 0.47575265061673444, 0.5123422896481751, 0.4214225761106705, 0.416443851883633, 0.459525536895625, 0.45419769313563585, 0.41059231195965684, 0.41384726324623733, 0.44011599081729885, 0.435563681360422, 0.44328712722630176, 0.41336569078421626, 0.4375230773312044, 0.4509744736754778, 0.42278406656400175, 0.4284410093098507, 0.4122025361504204, 0.40886117284407064, 0.4492950002958639, 0.4633725942751902, 0.4208775862906743, 0.42985703313565615, 0.40495512720285276, 0.41617755254991506, 0.44140975386028314, 0.4708176188263913, 0.474899011577548, 0.4314033895854976, 0.41841216358496974, 0.5081079479064095, 0.42533051521206033, 0.4365707799564949, 0.4162677759601736, 0.41152865149277096, 0.41395041879767686, 0.3988069919210532, 0.38113045990053723, 0.4500979934089227, 0.4274643667858616, 0.42307914146603226, 0.3911608108700396, 0.4004238256965034, 0.44267135519591183, 0.4086542790871883, 0.41115735010366666, 0.46374272374273506, 0.41168352105911826, 0.40218729714910795, 0.46579584037050625, 0.41611946042466924, 0.41722348923491376, 0.42874510774334657, 0.46048317074610357, 0.4401717556333079, 0.4093585444224195, 0.40825629664194896, 0.400627338605185, 0.4404217102325905, 0.40719537298490865, 0.4227845308354096, 0.37661471082499554, 0.40516408637228024, 0.3998094775640353, 0.4539201501007715, 0.3911322833099577, 0.381727385950816, 0.37536501057766347, 0.43544934096845606, 0.441522202776143, 0.40443594611137484, 0.4392036022657164, 0.4278785054792809, 0.4036524490906693, 0.4431300077292856, 0.4628115262469372, 0.40399559724678114, 0.4095706450294357, 0.43608374469984584, 0.39087703456164397, 0.40445026114645016, 0.4049941868457979, 0.37012877841266945, 0.4535085278641996, 0.3830684921116505, 0.4033647701247555, 0.35441470443789075, 0.3716313643858932, 0.3971440980569996, 0.455015278391633, 0.3998724657024325, 0.3652266516930187, 0.3726541013889604, 0.3945063579099023, 0.3904939987457741, 0.39181477286117916, 0.422002622390091, 0.4579392669931695, 0.40449433452378697, 0.3885870092288796, 0.3917884363711459, 0.41054779481292597, 0.38058745348503126, 0.3923933119119123, 0.4061612315713615, 0.378722759622476, 0.3860621882212476, 0.3575953498131359, 0.4211075937533015, 0.3713992326501008, 0.39968233664058944, 0.39268322758138924, 0.43054996614813307, 0.3876297549963328, 0.42698208006013616, 0.4522561524347525, 0.4150446185457227, 0.38091234360587745, 0.3745098252898281, 0.3559395331119532, 0.46044994888623114, 0.373978767580199, 0.4050018519535144, 0.42617181005491134, 0.40135424676120035, 0.37110297061533937, 0.4095107183046381, 0.37594140088508593, 0.44729158650158846, 0.3854633098501769, 0.3870687206971993, 0.390135618254811, 0.379748178421211, 0.4110906001764263, 0.4438249730865436, 0.42766457887033155, 0.360843417713943, 0.40247074013444156, 0.33955621190276125, 0.4023068357935891, 0.3654041931797827, 0.4136083684913328, 0.3840880684978258, 0.4050316519611586, 0.438558106944895, 0.38104967336879525, 0.3659862142660747, 0.37505986786417755, 0.41448897958297837, 0.41595759041266367, 0.43110740862673097, 0.3964138381524159, 0.3648001932734094, 0.38313238630678387, 0.39542177414596497, 0.41753613237865095, 0.4003579421446823, 0.3676859899301304, 0.40007375381194604, 0.4304287218683801, 0.37532121232412397, 0.4229639803321616, 0.3734358709496698, 0.3897177733263923, 0.39163270109073467, 0.40291295798906174, 0.3913942884638306, 0.3297253580926691, 0.3813396465761817, 0.3966283117021833, 0.4202100420461118, 0.34720915200475516, 0.3687132043084556, 0.3710648772124609, 0.35232265448603317, 0.3851369634250001, 0.3900358415675064, 0.41504073506750777, 0.3735993146565685, 0.39228805589609766, 0.3533966458620873, 0.37022146603270806, 0.4462336898676731, 0.39060695888926683, 0.36106496908793667, 0.3589544375627282, 0.3693101025818125, 0.4049561985984093, 0.4013902621857832, 0.41719065823601287, 0.3887822585033147, 0.3519712083052002, 0.4118793675373728, 0.37907984121166555, 0.3870422023344635, 0.40242866074327954, 0.41615428739381066, 0.3897933642510402, 0.38852659640794984, 0.39766500594711834, 0.36580885531336854, 0.3760839580001514, 0.3754202879748298, 0.3930007297023821, 0.3774108079865306]"
