Fold,Train Loss
1,"[12.203189294315079, 9.1410104061132, 5.339390420053935, 4.536463807591453, 4.513764602301356, 4.511611028451695, 4.5025812114657375, 4.499540172899645, 4.494126318562543, 4.4821215985386775, 4.491588661310246, 4.486328654084225, 4.473145473019922, 4.457753291242496, 4.4482218018847925, 4.445440093951814, 4.454270975268995, 4.43502926132054, 4.418695701144109, 4.424238281673268, 4.414643349826088, 4.4061159988382155, 4.378318469170559, 4.37344101100292, 4.383839822840591, 4.351682231760224, 4.343315463125623, 4.336918739604553, 4.328374182797669, 4.331882810129703, 4.3185513267569995, 4.303123103762136, 4.30501586025201, 4.392967499244891, 4.283027045769765, 4.309831780633384, 4.29603576131072, 4.260468989569337, 4.271695204482165, 4.340598361667416, 4.236875007618813, 4.257951374027501, 4.2530956294764755, 4.225042398693492, 4.219794666221502, 4.238936150454284, 4.201942549664501, 4.204520041668134, 4.240973251702551, 4.193100049657729, 4.202568255251224, 4.179451845885977, 4.160764876747925, 4.199989805605144, 4.211030714058843, 4.201965628318416, 4.209454043066948, 4.2229591189740265, 4.161326182202724, 4.171659345269699, 4.13540460530994, 4.161329404325657, 4.126977790906591, 4.192800349898213, 4.111937534792578, 4.1492642364290315, 4.1413707653791665, 4.098689593819077, 4.093143722386036, 4.074492603995102, 4.079621340133942, 4.072465915124393, 4.123841697068552, 4.050991190620666, 4.064867694235708, 4.05962585576199, 4.021200002810495, 4.066336511408241, 4.028674835966959, 4.029468658066325, 4.015526077122364, 3.9967171381978157, 3.9891602864047195, 3.991756783113731, 4.004059118305264, 4.016216346857121, 4.027335110054598, 3.9734194857402914, 3.9504280619416257, 3.9497613364549022, 3.932372348483822, 3.9325532000537717, 3.9210554485347497, 3.9383873271545324, 3.9381752384519113, 3.8820079110366463, 3.8826279554221568, 3.878128152283815, 3.9119352957081364, 4.021861770778027, 4.018760368992651, 3.9349625649630777, 3.872581862874236, 3.8637426326079773, 3.855852452461994, 3.825541640452307, 3.80325048608026, 3.849008536371874, 3.9391113947896126, 3.836029740543868, 3.798896408610139, 3.8162693335841333, 3.7705999578087077, 3.761411098104575, 3.7524826113294796, 3.841967155467125, 3.893614019005044, 3.8074196380318948, 3.7386837984421053, 3.744496846827323, 3.716471604599867, 3.7256210369475173, 3.7047475320125587, 3.7035272627366234, 3.7784925294153897, 3.941759667680928, 3.755951636707237, 3.6931607356183904, 3.6816626190312527, 3.672814621839378, 3.7465822957921127, 3.6289114561887788, 3.631847535026222, 3.6306418578932256, 3.643936649274892, 3.6263797828790714, 3.6824163709368025, 3.639755587637342, 3.603819848429644, 3.584817407531315, 3.5896610307627346, 3.610958072911023, 3.650844917879356, 3.5752550937266356, 3.687587166626146, 3.6836235744777897, 3.5524410559962427, 3.5920808503763353, 3.535720132094977, 3.6643407771392273, 3.548143585247405, 3.5515394594401495, 3.54102306392421, 3.556609504265858, 3.557757934485659, 3.71957009113116, 3.633987130470646, 3.559642712385413, 3.5168743371632822, 3.5143276854791523, 3.5198166591945865, 3.5426114805859106, 3.5316071001071374, 3.572237366611518, 3.5442020955925675, 3.5623181325883375, 3.7262208491522464, 3.591907120280061, 3.54260469772614, 3.5510583314088775, 3.5237247609893756, 3.5703831644891535, 3.53771045700687, 3.5069801870232316, 3.5054587312611067, 3.497135506258262, 3.545086843461501, 3.514191150003928, 3.5558438770648677, 3.4835835270345954, 3.475394377265327, 3.4730227995514045, 3.483250981726362, 3.459068113160365, 3.5207746296749036, 3.5101422112791614, 3.518114103192926, 3.4935656268454456, 3.5055794735722006, 3.5186197013696257, 3.4579111964295874, 3.513491885837338, 3.4580561390531543, 3.454624562256875, 3.519338187166127, 3.5090042992537627, 3.4770851505612863, 3.4592523773235686, 3.5242379091979728, 3.4815186753187035, 3.503988808302542, 3.4824477895453634, 3.517207967094178, 3.5818082092539116, 3.481866220164729, 3.440380805408409, 3.439930020357468, 3.4666176001010425, 3.4531516605541213, 3.5912595582239835, 3.46906913831396, 3.428540032713489, 3.420936372838966, 3.4832795364020104, 3.437309106411451, 3.4357172983198656, 3.4225513865646806, 3.4688647689501884, 3.4645054270920244, 3.453221706014731, 3.4450967129986427, 3.4067535559115893, 3.4929205938119665, 3.442022294508766, 3.4331561338554306, 3.5078763075575914, 3.4123098820489255, 3.4825485695086305, 3.443938129652555, 3.422854705260299, 3.5500226596192084, 3.487942874183602, 3.4218601644783178, 3.4455571326733296, 3.4981272958022713, 3.5097348428797623, 3.5596190940655883, 3.408744050130434, 3.412180261704528, 3.389058090612065, 3.4804150162060616, 3.5878231614704106, 3.4703213642771136, 3.425260144364652, 3.422745301224157, 3.3987587969776, 3.3979435363854185, 3.3951293744260496, 3.425892389432402, 3.5058516344977813, 3.4125260764451366, 3.4168628528610845, 3.4008672187794593, 3.40493003538346, 3.4487357278472013, 3.397170798292438, 3.416960717570269, 3.4207101470058405, 3.514617750614923, 3.4543701573979013, 3.392015861902753, 3.4066580879539456, 3.3851082493627285, 3.3934114802726927, 3.5132130425779895, 3.4722272367649367, 3.4566308708032194, 3.4073706003895414, 3.409804059794475, 3.3825370164254833, 3.3741854616077864, 3.4240235158044654, 3.4547258818860525, 3.6001133277247583, 3.548928979035059, 3.4288418011923274, 3.3664920716940445, 3.3781663574557363, 3.404855207001452, 3.5215328496967375, 3.486040070384286, 3.401646834967371, 3.377469220207733, 3.3989803457061725, 3.3945695927338195, 3.372898715544342, 3.3680358124837464, 3.4974574963361977, 3.407577006727581, 3.3847588633035985, 3.3996502351165643, 3.385251599442777, 3.3919857358469545, 3.3851256773971157, 3.3813261595579194, 3.4605754529553545, 3.405360313129822, 3.455110864731872, 3.3584543352484206, 3.3582890652089112]"
2,"[12.456822431037892, 9.333160760167898, 5.30129395906869, 4.758227926352153, 4.714710685317295, 4.701965924605583, 4.6937470350120005, 4.699475503992935, 4.692920563125082, 4.662328230689865, 4.6590618498613035, 4.650999981884156, 4.655100659755331, 4.636664524157732, 4.63112949366047, 4.605266629244187, 4.604565698462286, 4.590884289364544, 4.583076477050781, 4.57232337454321, 4.5628710044405825, 4.561721283255271, 4.5610392619435896, 4.532738578468354, 4.520687388976966, 4.520232170200216, 4.4970562917680255, 4.490653081674351, 4.49396754038648, 4.4974447983147865, 4.4750736146627945, 4.4687777557584685, 4.483104182017164, 4.4480215276329265, 4.535787965983524, 4.459780498615746, 4.45129579975271, 4.43533267525132, 4.4306732368204695, 4.430752493637445, 4.395720525522007, 4.427348767834794, 4.391539871279311, 4.38809625252606, 4.373619465821329, 4.432370591924194, 4.3754511712824256, 4.371573221997646, 4.38523600203981, 4.3937058680265855, 4.3809985029879295, 4.402103143657627, 4.340276800147703, 4.35069754252652, 4.356271095646238, 4.323103387544291, 4.346586378205997, 4.31710610145008, 4.313274595178612, 4.345660179233419, 4.318566395075742, 4.31994079716824, 4.311928546709757, 4.287458602333863, 4.280697011749226, 4.298038276323168, 4.338491781078662, 4.297334144581703, 4.272215685798127, 4.257461262146081, 4.250400633157209, 4.253996120246538, 4.236575651764043, 4.2449812710533195, 4.266843364572724, 4.3082525964914185, 4.245025253824982, 4.236054868870072, 4.308000863507782, 4.287478104378414, 4.200620600982115, 4.2000923315463545, 4.2027124518660335, 4.2102678010599295, 4.312426256240654, 4.2835486699076535, 4.193407394684304, 4.183563467864356, 4.169565928296474, 4.15828929165696, 4.176356174082763, 4.149802103452643, 4.148965388495118, 4.174921488133615, 4.131465012422051, 4.162052741824506, 4.143397729373673, 4.115252771258519, 4.126922977780833, 4.126329736802185, 4.146722335921247, 4.1427434373662475, 4.1058288235604845, 4.120170117085916, 4.147809836801643, 4.130195300225246, 4.130555860543218, 4.069502112273535, 4.0948777430265855, 4.190738799667887, 4.062769621321299, 4.06032310411768, 4.0546150366244795, 4.07360872646972, 4.044116280776618, 4.023302393052185, 4.113607864274066, 4.049270714536289, 4.064048502547731, 4.096676100308951, 4.169512152175797, 4.224449136551475, 4.107735685435809, 4.041630050511036, 4.0331759300708105, 4.083983375030813, 4.042975871473675, 4.040490916301077, 4.058978754009189, 4.03534188978219, 4.079614827107126, 4.018568232056172, 3.9960108848286073, 4.083621867652078, 4.134414355401027, 4.041518112161453, 4.076928317298837, 4.09043352018613, 4.045860126511234, 4.0050473894391745, 4.019703757911714, 4.029229638976627, 3.976886828630212, 4.009980115745004, 3.9847246188561893, 3.983499413224431, 4.06891075483473, 3.9726006538295877, 3.980167537059599, 3.9692594763640723, 3.9986915112203105, 4.036719588069413, 4.043392956504874, 4.007770485421656, 4.02748862913346, 3.9577220699823514, 3.9566546690116806, 3.998337866033165, 4.004089545939071, 4.035780193736252, 3.9603857445154707, 3.9515649422527845, 4.002599623596784, 3.9833714647861855, 3.965701501346329, 4.001675419271736, 3.971373236625767, 4.004187786298056, 3.959377717376582, 3.9998166617341906, 3.947804486701955, 3.9359228792865135, 3.9438782478999164, 3.937320534630721, 3.9872053149007725, 4.028185671146303, 3.9574462742481415, 3.948044436979889, 3.93030583015262, 3.9352399320774367, 3.9826111390091343, 3.9367867627190156, 4.006569945696488, 3.969129988290731, 3.913751636563326, 3.960836582474834, 3.951141542601354, 4.12574201946285, 3.953349924285931, 3.93909974964581, 3.9855629528114433, 4.024825298505087, 3.998539812191184, 4.11531028800467, 4.103740369397294, 3.961217438463695, 3.9546008698652586, 3.963710779621267, 3.9588031319077235, 3.914916283214638, 3.9010487422863753, 3.9871729878545965, 3.9015520495283784, 3.927591236553642, 3.921143160117648, 3.9202771973841397, 3.944021312274483, 3.943117848051074, 3.8943161031905555, 3.88147317619165, 3.981302845990608, 3.945281442755965, 3.97279331455945, 3.881002555773096, 3.9104976574690102, 3.937305820798411, 3.8925458667347734, 3.9437362469846433, 3.8893044375182853, 3.879049359346726, 3.876486800745357, 3.9875169666729424, 3.923785851170385, 3.9036956713037583, 3.8281161907476458, 3.8377833373007597, 3.8325412237032443, 3.834683760855962, 3.9591849085031368, 3.7994118318809056, 3.795624091456568, 3.8465359353159405, 3.7982242917551576, 3.79765794412769, 3.820344975189759, 3.8079743775514556, 3.80214450957871, 3.7892126541031876, 3.901571339939239, 3.9559733434457556, 3.827389922122188, 3.803240666277035, 3.871907862479412, 3.7875591071733323, 3.752172271686189, 3.769837140044954, 3.7753757471515796, 3.783430255567151, 3.7666949776108485, 3.777626323303138, 3.7667932020973067, 3.7638737100503317, 3.7594119533586436, 3.786114551157958, 3.734458997411635, 3.7477981101788695, 3.7215513739936394, 3.7319382285278153, 3.8374929229694, 3.7412694118885987, 3.695111670209697, 3.6974224402735865, 3.741215926764246, 3.7630847396533134, 3.7168598783495685, 3.6834162845690934, 3.697368193267949, 3.786119744119631, 3.697431551103949, 3.6845092085628006, 3.7646182796991483, 3.78423204038411, 3.8213320294299504, 3.7628279221702714, 3.8859606622492224, 3.7782465052505474, 3.6820761459710365, 3.790963023446304, 3.724054196340532, 3.7093896111899705, 3.6672262226162937, 3.714883463061964, 3.7081325176519426, 3.679066238720771, 3.6562745865439576, 3.697831586395983, 3.6517420965821668, 3.6721374151941477, 3.6567452545800916, 3.688469372245376, 3.626474070978892, 3.651918001214608, 3.7113135201590404, 3.668245894898985, 3.6560041028153716, 3.674096439483262, 3.6385199167196034, 3.666200804478914, 3.6322309094559966, 3.64188646377373]"
3,"[12.615412782200828, 9.536001948807673, 5.470174908472662, 4.812807154556253, 4.774269543143814, 4.770364885687332, 4.759280655817252, 4.741159457604862, 4.734249913907415, 4.726936049335707, 4.710753172346689, 4.723996251036159, 4.714678696885023, 4.700475298581275, 4.677699582421333, 4.662314373974, 4.648327080122145, 4.658915653308123, 4.631017920379004, 4.616854520842701, 4.621677213502162, 4.606721113525052, 4.5989400728730985, 4.633930835909056, 4.608857650862653, 4.554876330160069, 4.547211603384243, 4.54962944422284, 4.553224952475539, 4.559668499950562, 4.511617599677775, 4.4978006392014676, 4.499706559306871, 4.482722659382179, 4.462698715569738, 4.479402116201456, 4.441961238189147, 4.477814408512618, 4.427322027918039, 4.4277867966650595, 4.477404780923576, 4.457268057517635, 4.432403088277322, 4.396929557048994, 4.40235862784842, 4.39792117728605, 4.405171070284056, 4.4003162463395835, 4.376505281657352, 4.3946287073143315, 4.417408322825016, 4.370729422602342, 4.352428483896877, 4.336060855987168, 4.309858748056357, 4.31635783879337, 4.299152649391376, 4.303811622228107, 4.318891199881756, 4.269624728600956, 4.257809547710022, 4.277631000407691, 4.2359945162324735, 4.2609230919783725, 4.249468556058886, 4.251870069358286, 4.339312507110892, 4.2818681714273525, 4.241190620665742, 4.1952718980765376, 4.2145431931240385, 4.1976666814245895, 4.186090498459984, 4.190770364832779, 4.258578804428799, 4.256964536711842, 4.251406538668354, 4.171074326259915, 4.171749966815837, 4.146427688916083, 4.154692751690022, 4.161891222992155, 4.121620897777203, 4.142476128143015, 4.1074542443729145, 4.113360760777403, 4.122412667029773, 4.118857660174535, 4.088843452781646, 4.091151127702816, 4.083920821402836, 4.095216441584361, 4.0973481007654025, 4.12993640873204, 4.060809745206582, 4.144069973208868, 4.166304462660367, 4.049064837282474, 4.141810899964649, 4.052470912219086, 4.110592740253337, 4.0573222018809325, 4.104750703343406, 4.174368198304831, 4.057698428382821, 4.0588202721202915, 4.0579158872903305, 4.036945538778742, 4.039266059864906, 4.048254724679807, 4.034527316999502, 4.0410498038409655, 4.022415478583348, 4.057489350169442, 4.043533399267104, 4.06462717254681, 4.036141140285709, 4.034994366099533, 4.081773003989549, 4.012905782204891, 4.079275647082706, 4.060241339441476, 4.016489428389255, 4.0127595539066565, 4.001793965883294, 4.055743911891308, 4.033123392007222, 4.043896435699251, 4.026546250765268, 4.001031555514395, 4.057930468851584, 4.0075244877110245, 4.010052515630417, 3.9972625711258507, 4.02173370065041, 3.9772464471782625, 4.0322355146050946, 3.984395925281117, 4.1301406352430705, 4.143464626783141, 4.041865736370113, 3.9849381995763262, 3.958448772456874, 3.98036338816734, 3.958373981110762, 3.9766960831852463, 3.978020179949587, 3.9905736555504236, 3.9539899363101108, 3.9443774970659105, 4.021074429960422, 3.939673562651699, 3.952579112059531, 4.045801234146097, 4.011934320076825, 3.9630987138258766, 3.9891978884206236, 3.922548481892283, 3.9380257509948478, 3.9668849146151177, 3.935969761439732, 3.9034370813885606, 4.015521992592143, 3.9982888410888333, 3.9045787075852223, 3.9384673035260542, 3.885899389005071, 3.888807193581506, 3.8918946328341715, 3.884734398449013, 3.861017986408715, 3.8759185960322577, 3.848603913919605, 3.842745142075622, 3.8682305525146146, 3.893389613221654, 3.8759144162668764, 3.8436770921937304, 3.845475438894412, 3.94220627825733, 3.834220224875187, 3.8499758928063508, 3.8058797913020923, 3.830688349582286, 3.8007811970915775, 3.798560567107181, 3.869714977671799, 3.779593945210916, 3.8175821925995255, 3.8153593933698042, 3.8712197566991375, 3.8729505816709646, 3.832791194836409, 3.7727175274768254, 3.7869925479121744, 4.0101266562029325, 3.854635474089941, 3.8390634354209108, 3.824552803198276, 3.7530961056522787, 3.8031593671949495, 3.88474405952697, 3.7376783241346043, 3.759066895208478, 3.8536887201952044, 3.9508884974888394, 3.7675406340917834, 3.7371385074356227, 3.727192316571155, 3.827369160857181, 3.7122088999754843, 3.7437550284164787, 3.8015048150050657, 3.7105313749485305, 3.6991090708400605, 3.7343159647821222, 3.8095970841618088, 3.8162787089566086, 3.6989946934121987, 3.7776326035328944, 3.7230714541367784, 3.7082600904403877, 3.747061482084277, 3.721941277322756, 3.7878676743844677, 3.70653552982579, 3.7010505718596267, 3.728600214985968, 3.7291764247433985, 3.697473999531358, 3.7187477302286727, 3.6718233613795945, 3.6932875041988122, 3.6703416610061708, 3.744409505603383, 3.717909639652162, 3.713116750307123, 3.7814633267597086, 3.728774656700526, 3.6637949209438117, 3.724580434092867, 3.6580007714471274, 3.6428719254704025, 3.6378573815799453, 3.6547679715943566, 3.6897137307260968, 3.7012146779138404, 3.681602456863975, 3.6986271280190817, 3.818283652465651, 3.776262915580845, 3.6509317723458086, 3.661656119125726, 3.666608839524437, 3.6778873226678983, 3.6249280128002828, 3.637141964471952, 3.6498824925098603, 3.615713582455533, 3.6221159989228693, 3.7136642731178484, 3.686016953107223, 3.6420401045419637, 3.6365506387782, 3.6238380146423426, 3.648793287978258, 3.6038326734312696, 3.647952583725674, 3.6430329681269504, 3.653934759174405, 3.6390699473895576, 3.5711039782562466, 3.6707253846315337, 3.584322163532908, 3.613278773885825, 3.6695058560735143, 3.610204434758582, 3.595095350077678, 3.7047598279299585, 3.616295400505754, 3.5815202710367275, 3.585552157376907, 3.5844972057580615, 3.6791086395306, 3.7015059811066986, 3.5487191971396608, 3.6238676221955997, 3.537509473782141, 3.599681605578461, 3.5779533544955737, 3.5545297694107036, 3.5721548083089756, 3.568271462365096, 3.5634480131151935, 3.6663922694784263, 3.5771365013598735, 3.576015128507363, 3.5514548271274435, 3.6063954198575385, 3.5503497289057084]"
4,"[12.145352642678354, 9.088102470323877, 5.127862451476627, 4.537194927919258, 4.461840540956029, 4.477360232031792, 4.4741393894825165, 4.444240712921101, 4.465191289555183, 4.440252629463947, 4.4313873100545305, 4.417689658071065, 4.4409876755967055, 4.418110951967279, 4.412549022827995, 4.387858503238504, 4.3870715116164885, 4.385355627983189, 4.377461458542145, 4.348977754251636, 4.352366983146509, 4.350506056363638, 4.329193824207237, 4.33728534206438, 4.3048745180465975, 4.310917636061839, 4.310009843929465, 4.2884960201014755, 4.294725166775813, 4.270922424062446, 4.252104093892895, 4.244747325881344, 4.23889878123544, 4.259922858250125, 4.240352731141237, 4.206534376422178, 4.199807409109256, 4.193471562019168, 4.222037157966096, 4.234589744705433, 4.179558197106138, 4.184133225439656, 4.16892175237944, 4.1934104527911265, 4.156567196574852, 4.163040362184818, 4.144685160601188, 4.138503911921783, 4.120605876144854, 4.132554074100913, 4.111076587777528, 4.0957507002535545, 4.0857358765833585, 4.117808052306367, 4.109452971142307, 4.099997447697696, 4.104727661725387, 4.068440134416176, 4.044742684754518, 4.046882206127151, 4.022064928538922, 4.0256376332615025, 4.00000809498865, 4.023041147134175, 4.0049106846569975, 3.989578860808014, 3.97112551410056, 3.9808095860580464, 3.9592323779398457, 3.968601221515798, 4.009522288583023, 3.9365218819923773, 3.9232638249284846, 3.9246400999791415, 3.9242907562467493, 3.94077778259362, 3.909140154326673, 3.918318294784398, 3.8921384031002133, 3.947206124188004, 3.861396371574243, 3.8897186416858776, 3.8993020447877837, 3.8843472040311307, 3.958688003180262, 3.859470891225024, 3.832335161269951, 3.8010320888312945, 3.7949058014212302, 3.8321102264023357, 3.7851095636079446, 3.7570352752727874, 3.788352341989208, 3.807861513304479, 3.7897245113462747, 3.813953521347575, 3.8038825935861107, 3.765610230613846, 3.794823116138474, 3.7215992666977287, 3.7271001077723405, 3.7430132100056346, 3.6857861797951794, 3.6920288128264236, 3.7086969076677763, 3.669857686501766, 3.6549310882610686, 3.632364418569451, 3.6529044417170975, 3.6359272347078573, 3.6272158893897366, 3.729897312582283, 3.67052840128355, 3.6400505732564095, 3.576373466671588, 3.618949445705969, 3.595474475961122, 3.6958104740730104, 3.8571721578272635, 3.6907227578341715, 3.6517737993089567, 3.5218713683658764, 3.5670571823225936, 3.604017519587121, 3.5485587258940763, 3.561603900629009, 3.5239537274787893, 3.5328882299415283, 3.5308440971639055, 3.517692095033008, 3.527082535827044, 3.521394689932941, 3.5718392042776417, 3.520339182775659, 3.5047187858084206, 3.5236930900076393, 3.472075294357067, 3.4582241656214783, 3.4552974780290366, 3.48000036760772, 3.511259557800716, 3.5451035360688143, 3.479901508220191, 3.5163473692747163, 3.4629844951232824, 3.4615366138135513, 3.449948256620918, 3.47089528839069, 3.5028587478870494, 3.4879375357237667, 3.4583890335569767, 3.435776053123104, 3.432963166256718, 3.4499529284346284, 3.468878869044797, 3.475739107383273, 3.4714632920517836, 3.458086296854006, 3.433652171480176, 3.4733174888833056, 3.4586999975196533, 3.4468630130677878, 3.4392573532548925, 3.588954311799408, 3.529366634755128, 3.4675830941590458, 3.4615846282070124, 3.4551989413828856, 3.4932367904176327, 3.528162322659433, 3.459672195074793, 3.524055285195868, 3.484507165239522, 3.6089677109632348, 3.4996931628942822, 3.4214249080493944, 3.435260391764436, 3.4233183523487614, 3.436981719674416, 3.425994291054227, 3.4089979444231306, 3.526074434616364, 3.415863582066127, 3.434599496785877, 3.434970257847716, 3.4267074860084734, 3.5004559912397197, 3.4405361286644798, 3.4612100471570653, 3.441140853416242, 3.476612794746473, 3.490737986465433, 3.4188688122118394, 3.4320441892838183, 3.447072503966862, 3.4109963934233054, 3.4266871003932664, 3.4059802516984874, 3.4087601607450995, 3.419175019707329, 3.414700403623541, 3.3914148539676745, 3.4672526281518183, 3.4228656520129244, 3.4142310450708653, 3.421513587856425, 3.3984179027202885, 3.3995228475075985, 3.484268923903636, 3.415349433888344, 3.4346785208057926, 3.433759096756722, 3.49298640130793, 3.414404463007447, 3.4975286634553653, 3.50713313469113, 3.443503180092482, 3.3914103620426004, 3.403649900227413, 3.457532054673617, 3.5800914261774284, 3.581905767094246, 3.3988575135123877, 3.3822559245581765, 3.4676649381978835, 3.414220077154871, 3.3962712757465083, 3.407679770756694, 3.4219985993659114, 3.393606876368, 3.3834141005094107, 3.3989157286497163, 3.3904908136587366, 3.3883904868455272, 3.3844725917017247, 3.375328772937706, 3.3783030939829666, 3.4245713613565685, 3.4319569221316693, 3.3985341107795706, 3.398639451448861, 3.368825830467531, 3.434943412114116, 3.4523529073897743, 3.3431549918800387, 3.406132617373738, 3.3473611109465073, 3.360912407651523, 3.4231358976536086, 3.4105674912959296, 3.5386520893663045, 3.350443534480715, 3.355690520943947, 3.3638266300196125, 3.374198215183041, 3.4094731599381825, 3.3484042057878596, 3.4292871631299575, 3.3835802435378923, 3.334636323164306, 3.3499452429571694, 3.446263465405172, 3.3873494554326538, 3.4742332913508527, 3.4648503000627113, 3.404356180050833, 3.401499040579829, 3.3640309835108573, 3.3513112167379564, 3.3569589739202956, 3.3426482032638316, 3.3406795337692876, 3.378259772566585, 3.339136110430121, 3.33979576206075, 3.3565826257290357, 3.337764438412226, 3.321905376841721, 3.3480261116186556, 3.312887670593685, 3.3946076709255264, 3.37724666092829, 3.3286412962597387, 3.3548365684223573, 3.3404501069765975, 3.3162953856913955, 3.385704082854082, 3.3455845783884417, 3.3515640502167807, 3.366516965106853, 3.3292490288553225, 3.372269248168776, 3.3129119396871074, 3.3532715584467914, 3.339420403256992, 3.3349799792412744, 3.3263532133274367, 3.3016553553397383, 3.3948071462602125, 3.4417606729409567]"
