5.424950122833251953e+00,5.039116382598876953e+00,-1.915170699357986450e-01,-4.974683523178100586e-01
4.044278621673583984e+00,2.602447509765625000e+00,4.107765853404998779e-01,-4.974683523178100586e-01
4.461299896240234375e+00,4.347617149353027344e+00,-1.169985011219978333e-01,-4.974683523178100586e-01
7.882314682006835938e+00,4.826378345489501953e+00,-1.307467460632324219e+00,8.528028726577758789e-01
-1.046114683151245117e+00,-1.854190468788146973e+00,1.923950612545013428e-01,8.528028726577758789e-01
3.912023067474365234e+00,3.244991779327392578e+00,-1.013319373130798340e+00,2.203073978424072266e+00
-3.772261142730712891e+00,-4.748062133789062500e+00,1.919678211212158203e+00,-4.974683523178100586e-01
7.114769458770751953e+00,7.029774665832519531e+00,-8.089099526405334473e-01,-4.974683523178100586e-01
-7.402051448822021484e+00,-5.166863203048706055e-01,1.170766353607177734e+00,-4.974683523178100586e-01
-2.207274913787841797e+00,-7.653006315231323242e-01,1.063014268875122070e+00,-4.974683523178100586e-01
-1.613829803466796875e+01,-1.542541885375976562e+01,9.810812473297119141e-01,4.903616428375244141e+00
-4.509860038757324219e+00,-5.631895065307617188e+00,2.057889223098754883e+00,-4.974683523178100586e-01
-8.915981054306030273e-01,-2.527479648590087891e+00,1.550217151641845703e+00,-4.974683523178100586e-01
4.429625511169433594e+00,5.236190319061279297e+00,-3.894876539707183838e-01,-4.974683523178100586e-01
4.506453990936279297e+00,5.089529991149902344e+00,-3.527402877807617188e-01,-4.974683523178100586e-01
-1.256274795532226562e+01,-7.474058628082275391e+00,2.280798196792602539e+00,-4.974683523178100586e-01
-1.386294364929199219e+00,-2.872974872589111328e+00,1.508851647377014160e+00,-4.974683523178100586e-01
-1.271689796447753906e+01,-1.235561943054199219e+01,3.231633663177490234e+00,-4.974683523178100586e-01
3.178053855895996094e+00,2.697308063507080078e+00,8.359182476997375488e-01,-4.974683523178100586e-01
-9.732901573181152344e+00,-3.615351200103759766e+00,-5.120394825935363770e-01,2.203073978424072266e+00
-5.447271466255187988e-01,1.142547249794006348e+00,8.542702794075012207e-01,-4.974683523178100586e-01
1.378766059875488281e+00,1.985344409942626953e+00,-4.731871187686920166e-01,8.528028726577758789e-01
6.576469421386718750e+00,5.534770488739013672e+00,-1.811823397874832153e-01,-4.974683523178100586e-01
-1.203972816467285156e+00,1.251105189323425293e+00,7.177449464797973633e-01,-4.974683523178100586e-01
-2.659260034561157227e+00,-6.923037767410278320e-01,1.187373757362365723e+00,-4.974683523178100586e-01
3.577947854995727539e+00,6.622183322906494141e+00,-8.111943602561950684e-01,-4.974683523178100586e-01
5.463831901550292969e+00,5.454486370086669922e+00,5.954720973968505859e-01,-4.974683523178100586e-01
3.751854181289672852e+00,4.067987918853759766e+00,-1.114786267280578613e+00,8.528028726577758789e-01
5.117993831634521484e+00,5.167558193206787109e+00,4.013084769248962402e-01,-4.974683523178100586e-01
-1.058866691589355469e+01,-1.112600517272949219e+01,1.925920009613037109e+00,8.528028726577758789e-01
7.999678611755371094e+00,6.805733680725097656e+00,-7.405546307563781738e-01,-4.974683523178100586e-01
2.667228221893310547e+00,2.867424726486206055e+00,-1.363681435585021973e+00,2.203073978424072266e+00
-2.207274913787841797e+00,-3.619065284729003906e+00,5.315682888031005859e-01,8.528028726577758789e-01
8.266164779663085938e+00,8.596792221069335938e+00,-1.370260000228881836e+00,-4.974683523178100586e-01
6.802394866943359375e+00,7.515705585479736328e+00,-1.161556482315063477e+00,-4.974683523178100586e-01
1.223775386810302734e+00,1.922085165977478027e+00,5.139766931533813477e-01,-4.974683523178100586e-01
6.061457157135009766e+00,6.071640014648437500e+00,-1.002329364418983459e-01,-4.974683523178100586e-01
4.532599449157714844e+00,4.676733493804931641e+00,-1.796233505010604858e-01,-4.974683523178100586e-01
5.908082962036132812e+00,5.457439422607421875e+00,-4.013813734054565430e-01,-4.974683523178100586e-01
3.346389055252075195e+00,3.002122163772583008e+00,2.760945260524749756e-01,-4.974683523178100586e-01
7.506591796875000000e+00,6.011609077453613281e+00,-5.744982957839965820e-01,-4.974683523178100586e-01
-1.771956801414489746e+00,-1.062684774398803711e+00,1.169678449630737305e+00,-4.974683523178100586e-01
-3.874082863330841064e-02,3.703806400299072266e+00,2.421407103538513184e-01,-4.974683523178100586e-01
1.086091995239257812e+01,8.742326736450195312e+00,-1.289592146873474121e+00,-4.974683523178100586e-01
6.287858486175537109e+00,6.294172763824462891e+00,-6.947808265686035156e-01,-4.974683523178100586e-01
3.854393959045410156e+00,3.775534629821777344e+00,7.404817342758178711e-01,-4.974683523178100586e-01
4.144720554351806641e+00,3.007671833038330078e+00,-8.973430395126342773e-01,8.528028726577758789e-01
6.309918403625488281e+00,4.952122211456298828e+00,-3.088198006153106689e-01,-4.974683523178100586e-01
6.609349250793457031e+00,8.369609832763671875e+00,-1.357947468757629395e+00,-4.974683523178100586e-01
3.234749078750610352e+00,2.901830196380615234e+00,-6.949451565742492676e-01,8.528028726577758789e-01
7.383989334106445312e+00,6.075505733489990234e+00,-6.067431569099426270e-01,-4.974683523178100586e-01
8.366370201110839844e+00,8.154504776000976562e+00,-1.042980432510375977e+00,-4.974683523178100586e-01
1.010642814636230469e+01,5.734683513641357422e+00,-4.017046391963958740e-01,-4.974683523178100586e-01
5.613128185272216797e+00,6.502541065216064453e+00,-7.286608815193176270e-01,-4.974683523178100586e-01
-7.072461247444152832e-01,7.306805133819580078e+00,-9.136715531349182129e-01,-4.974683523178100586e-01
7.461640357971191406e+00,1.961035251617431641e+00,1.164529323577880859e+00,-4.974683523178100586e-01
2.070141732692718506e-01,1.010656356811523438e-01,8.251320719718933105e-01,-4.974683523178100586e-01
4.844187259674072266e+00,5.015900611877441406e+00,-1.336544275283813477e+00,8.528028726577758789e-01
4.551769256591796875e+00,3.914461135864257812e+00,-6.307871639728546143e-02,-4.974683523178100586e-01
4.691348075866699219e+00,6.385815143585205078e+00,-7.163483500480651855e-01,-4.974683523178100586e-01
