dataset,epochs,num-folds,SEED,criterion,test_losses
scgas,300,5,100,L1Loss(),"[1.7759796533829126, 1.6928284962972004, 1.7371569657937074, 1.7932014220800154, 1.8774465737632289]"
scgas,300,5,100,L1Loss(),"[1.531086041377141, 1.4904960241073217, 1.4882689744998248, 1.5028700461754432, 1.5530376251513205]"
scgas,300,5,100,L1Loss(),"[0.8998960592807868, 0.8967393239339193, 0.8771013479966384, 0.8710552484561236, 0.8923897667053028]"
scgas,300,5,100,L1Loss(),"[0.870899518330892, 0.8761477714929825, 0.8299021476354355, 0.8698098965180225, 0.8582093845160244]"
scgas,300,5,100,L1Loss(),"[0.7628070024343637, 0.7611641639318222, 0.8259176596617087, 0.8093127837547889, 0.7933094524346982]"
scgas,300,5,100,L1Loss(),"[0.6907981970371344, 0.6857528319725623, 0.7015850116045047, 0.6750703102503067, 0.6657628556029104]"
scgas,300,5,100,L1Loss(),"[0.6539978981018066, 0.656011667007055, 0.6600471398769281, 0.6432370528196677, 0.6257618669503794]"
scgas,300,5,100,L1Loss(),"[0.6243070088900052, 0.6210964643038236, 0.6459859212239584, 0.6000160070566031, 0.6096001951077494]"
scgas,300,5,100,L1Loss(),"[0.5532618302565354, 0.5393230059208014, 0.580170655861879, 0.5753270051418207, 0.5467046548764165]"
scgas,300,5,100,L1Loss(),"[0.5425897439320883, 0.5237057331280831, 0.5785609269753481, 0.5672134436093844, 0.5333232331199768]"
scgas,300,5,100,L1Loss(),"[0.7381322200481708, 0.7468429712148813, 0.8427563569484613, 0.8059253325829139, 0.78015197656406]"
scgas,300,5,100,L1Loss(),"[0.6536092513646835, 0.6625114709903033, 0.6778999475332407, 0.6993502592429136, 0.662447810553895]"
scgas,300,5,100,L1Loss(),"[0.601842476771428, 0.6013628030434633, 0.6183124811221392, 0.5944678233220027, 0.560081798809405]"
scgas,300,5,100,L1Loss(),"[0.5590696946168557, 0.5149611570896246, 0.558666278154422, 0.5511644436762884, 0.5281840193385895]"
scgas,300,5,100,L1Loss(),"[0.4895542034736046, 0.4574260956201798, 0.5056679432208722, 0.5190366781674899, 0.45844365689701166]"
scgas,300,5,100,L1Loss(),"[0.5015688370435666, 0.47375062795785755, 0.5056094634227264, 0.5061975259047288, 0.48834810470239803]"
