dataset,epochs,num-folds,SEED,criterion,test_losses
esol,300,5,100,L1Loss(),"[0.46566334909862944, 0.4906360277864668, 0.4771326594882541, 0.44738698535495336, 0.4727540698870688]"
esol,300,5,100,L1Loss(),"[0.4778089065021939, 0.4390099562538995, 0.46428157912360296, 0.5021451454692417, 0.4874287854207245]"
esol,300,5,100,L1Loss(),"[0.48592900044388243, 0.4724364287323422, 0.45547598732842337, 0.47168446289168464, 0.4988511315001265]"
esol,300,5,100,L1Loss(),"[0.4895635529359182, 0.4627513388792674, 0.484378686481052, 0.4669980786906348, 0.4211932003235502]"
