0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"127.2615364,37.6056406","127.3430219,37.6344327","128.5507358,35.9998983","126.91497,37.6778117",,"127.115924,37.4090664","127.2451743,36.1805243","127.2060798,36.6728809","128.5510648,35.9755194","128.666333,35.9244294","127.1566243,37.4185299","129.3314713,35.6835913","127.0907729,37.131299","126.9913211,37.3202159","126.9042567,37.351009","126.8668997,37.3632161","126.9913211,37.3202159","127.3158936,37.3813643","127.1263705,37.6339771","127.3759628,37.5195718","127.1263705,37.6339771","127.316371,36.2854869","127.2211281,35.7496176","126.8668997,37.3632161","127.6415723,36.2868883","128.6678569,35.9235166"
"127.2616723,37.6056715","127.3436929,37.6343822","128.5507361,35.9999993","126.9162104,37.6784271",,"127.1166615,37.4095745","127.2448991,36.1796492","127.2062611,36.6728723","128.5510242,35.9763915","128.6644969,35.9250711","127.1575846,37.4175835","129.3314651,35.6836103","127.09119,37.1309958","126.9913203,37.3200032","126.9046446,37.3506396","126.8661491,37.3614328","126.9913203,37.3200032","127.3159016,37.3812968","127.1265466,37.634578","127.3760932,37.5193998","127.1265466,37.634578","127.3161871,36.2850494","127.2211348,35.7496068","126.8661491,37.3614328","127.6424995,36.2860659","128.6678617,35.9235409"
"127.2624273,37.6058596","127.3511737,37.6341413","128.5506917,36.0005019","126.9169844,37.6787897",,"127.1175495,37.4102741","127.2446492,36.1788742","127.2067222,36.6728708","128.5509351,35.9777888","128.6637944,35.9253177","127.158343,37.4168349","129.3314547,35.6836402","127.0922998,37.1301911","126.9912758,37.3197326","126.9050301,37.3502963","126.8660947,37.3613243","126.9912758,37.3197326","127.3159099,37.3811525","127.1271561,37.6355299","127.3763904,37.5189882","127.1271561,37.6355299","127.3157618,36.2841075","127.2216621,35.7487353","126.8660947,37.3613243","127.6433489,36.28535","128.66797,35.9238942"
"127.2638524,37.606278","127.351397,37.6341263","128.5505714,36.001216","126.9174805,37.6790148",,"127.1181742,37.4109747","127.244387,36.1781082","127.2067882,36.6728736","128.5509241,35.9779575","128.6635673,35.9253983","127.1585189,37.4166659","129.3314247,35.6837272","127.0945747,37.1285826","126.9911998,37.3194582","126.9060606,37.3493271","126.8652174,37.3595691","126.9911998,37.3194582","127.315908,37.381002","127.1273581,37.6359325","127.3766059,37.5186946","127.1273581,37.6359325","127.3151991,36.2828328","127.2218933,35.748395","126.8652174,37.3595691","127.643995,36.2848245","128.6681307,35.92442"
"127.2653541,37.6068425","127.3524591,37.6341078","128.5503818,36.0018966","126.9180749,37.6792827",,"127.1187489,37.411741","127.2440998,36.1771826","127.2072369,36.672891","128.5508912,35.9799989","128.6626498,35.9257255","127.1590701,37.4162304","129.3313832,35.6838477","127.0945973,37.1285665","126.9909753,37.3187713","126.9106838,37.3450353","126.864578,37.3585219","126.9909753,37.3187713","127.3158723,37.3808298","127.1275703,37.6363505","127.3769178,37.5182676","127.1275703,37.6363505","127.3147893,36.2818891","127.2223644,35.7477884","126.864578,37.3585219","127.6443585,36.284522","128.6684498,35.9252409"
"127.2665092,37.6073487","127.356936,37.6340295","128.5500863,36.0026204","126.9182625,37.6793629",,"127.1188814,37.4119153","127.2437993,36.1762245","127.2073667,36.6729048","128.550882,35.980557","128.6621097,35.9259281","127.1597404,37.4157005","129.3313676,35.6838867","127.0964618,37.1272577","126.9908574,37.3183598","126.9159047,37.3401866","126.8641008,37.3577964","126.9908574,37.3183598","127.3158128,37.3806846","127.1276634,37.636532","127.3771695,37.5179236","127.1276634,37.636532","127.3147871,36.2818828","127.222451,35.7476804","126.8641008,37.3577964","127.6447199,36.2842214","128.6688747,35.9260247"
"127.2677875,37.6079956","127.3624954,37.6339315","128.5499332,36.0029562","126.9188196,37.6796198",,"127.1200623,37.4134749","127.2434625,36.1751662","127.2076989,36.6729408","128.5510866,35.9838576","128.6618035,35.9260636","127.160577,37.4151224","129.3311372,35.6845411","127.0978551,37.1262546","126.9907607,37.3179717","126.9175893,37.3385381","126.8638991,37.3574853","126.9907607,37.3179717","127.3155361,37.3801902","127.1278014,37.6368182","127.3774225,37.5175696","127.1278014,37.6368182","127.3143275,36.2808273","127.2229798,35.7470207","126.8638991,37.3574853","127.6451191,36.2839297","128.669437,35.9268748"
"127.2688866,37.6086666","127.3627312,37.6339327","128.5498663,36.0030974","126.9206723,37.680396",,"127.1202778,37.4137586","127.2432202,36.1744427","127.2077951,36.6729554","128.55116,35.9859648","128.661417,35.9262341","127.1612546,37.4147079","129.3310016,35.685039","127.0982394,37.1259783","126.9907508,37.3179338","126.9187542,37.337245","126.8636249,37.3570638","126.9907508,37.3179338","127.3154172,37.3798385","127.1278564,37.6369319","127.3776652,37.51723","127.1278564,37.6369319","127.3141492,36.2804159","127.2234926,35.7464854","126.8636249,37.3570638","127.6455729,36.283628","128.6701123,35.9277166"
"127.2700875,37.6094432","127.3627844,37.6339328","128.5498414,36.0031499","126.9209064,37.6804774",,"127.1213533,37.4151628","127.2432114,36.1744165","127.2083129,36.6730514","128.5511912,35.9871411","128.6607446,35.926567","127.162707,37.4139026","129.3309532,35.6853877","127.1013447,37.1237424","126.9907487,37.3177427","126.9192099,37.3367046","126.8629338,37.3559982","126.9907487,37.3177427","127.3154062,37.3797141","127.128653,37.6387867","127.3782232,37.5164527","127.128653,37.6387867","127.3135993,36.2793909","127.2248283,35.7453065","126.8629338,37.3559982","127.6460835,36.283347","128.6706995,35.9282996"
"127.2708471,37.6100116","127.3644142,37.633941","128.5492824,36.0040807","126.9213215,37.6806227",,"127.1220077,37.4160573","127.2431618,36.1742929","127.208758,36.6731345","128.5511743,35.9881266","128.6600629,35.9269468","127.1637318,37.4134161","129.3309801,35.6855974","127.1022498,37.123091","126.9907655,37.3175842","126.9195414,37.3363105","126.8629182,37.3559675","126.9907655,37.3175842","127.3153997,37.3796401","127.1287651,37.6390466","127.3783808,37.5162483","127.1287651,37.6390466","127.3132499,36.2788494","127.2259855,35.7442578","126.8629182,37.3559675","127.6467353,36.283","128.6711344,35.928701"
"127.2718496,37.6108176","127.3658468,37.6339273","128.5491685,36.0042764","126.9214097,37.6806538",,"127.12239,37.416666","127.2428992,36.1736495","127.2120749,36.6737916","128.5511198,35.9892829","128.6592482,35.9274785","127.1643036,37.4131717","129.3310017,35.6860595","127.1045491,37.1214581","126.9908414,37.3173835","126.920397,37.3351528","126.8629049,37.3559395","126.9908414,37.3173835","127.3154056,37.3795022","127.1310804,37.6446016","127.3789342,37.5155332","127.1310804,37.6446016","127.3129746,36.2784748","127.2264026,35.7438702","126.8629049,37.3559395","127.6473428,36.2827378","128.672243,35.9295377"
"127.2724868,37.6114227","127.3662945,37.6339368","128.5486002,36.0051848","126.9214345,37.6806629",,"127.1224415,37.4167617","127.242625,36.1731828","127.2123097,36.6738364","128.5511117,35.9894245","128.6583037,35.9281584","127.1650643,37.4128673","129.3311125,35.6868908","127.1049299,37.1211827","126.9909746,37.3172083","126.9210842,37.3341539","126.8628126,37.3557731","126.9909746,37.3172083","127.315441,37.3793608","127.1316268,37.6459716","127.3792279,37.5151522","127.1316268,37.6459716","127.3123494,36.2777913","127.2281997,35.7422865","126.8628126,37.3557731","127.6479192,36.282518","128.6726293,35.929798"
"127.2729248,37.6119599","127.367319,37.6339731","128.5481938,36.0058356","126.9221462,37.68088",,"127.1225501,37.4169541","127.242187,36.1724498","127.2123366,36.6738409","128.5510891,35.989733","128.6580535,35.9283339","127.1662018,37.4124532","129.3311239,35.6869564","127.1057897,37.1205609","126.9910993,37.3171241","126.9216617,37.3333328","126.8625296,37.3550496","126.9910993,37.3171241","127.31561,37.3786273","127.1317228,37.6462747","127.3793005,37.5150468","127.1317228,37.6462747","127.3119372,36.2774247","127.2288808,35.7416848","126.8625296,37.3550496","127.6483799,36.282348","128.672797,35.9298947"
"127.2731155,37.6122126","127.367812,37.6340097","128.5474865,36.006966","126.9224618,37.6809825",,"127.1227741,37.4173523","127.2417375,36.1718745","127.2129249,36.6739244","128.5510386,35.9904376","128.6575137,35.9287123","127.16702,37.4121914","129.3312786,35.6879719","127.1059614,37.1204415","126.9912249,37.3170742","126.9218151,37.3330569","126.8619851,37.3533458","126.9912249,37.3170742","127.3157911,37.3780174","127.1317529,37.6463712","127.3793232,37.5150144","127.1317529,37.6463712","127.3113349,36.2769189","127.2301552,35.740585","126.8619851,37.3533458","127.6488217,36.2822059","128.6731984,35.9301278"
"127.2733988,37.6125863","127.3682641,37.6340562","128.5463255,36.0087062","126.925632,37.6819579",,"127.1229115,37.4176772","127.2411868,36.1712747","127.2135246,36.6739664","128.5509908,35.9911015","128.6564542,35.9294852","127.1689942,37.4116679","129.3313383,35.6884055","127.1061095,37.1203312","126.9913618,37.3170243","126.92259,37.3316617","126.8616549,37.3526031","126.9913618,37.3170243","127.3159324,37.3775038","127.131924,37.6470739","127.3797689,37.5143974","127.131924,37.6470739","127.3112716,36.2768656","127.2314912,35.7392427","126.8616549,37.3526031","127.6504622,36.2817576","128.6737873,35.9304494"
"127.2737126,37.6129826","127.3684556,37.634079","128.5460859,36.0090464","126.9261694,37.6821237",,"127.1230869,37.4180924","127.2406625,36.170775","127.2140214,36.6739883","128.550987,35.9911493","128.6559365,35.9298626","127.1706534,37.4113345","129.3314479,35.6891881","127.1061739,37.1202827","126.9914691,37.3170112","126.9230553,37.3307428","126.8612339,37.3516553","126.9914691,37.3170112","127.3159763,37.3771081","127.131978,37.6474013","127.3798585,37.514274","127.131978,37.6474013","127.3111582,36.2767833","127.2326799,35.7379822","126.8612339,37.3516553","127.6506391,36.2817231","128.6740755,35.9305962"
"127.2746624,37.6143698","127.3687842,37.6341172","128.5458195,36.009458","126.9275995,37.6825669",,"127.1232004,37.4184353","127.2402744,36.1704415","127.2147121,36.6739575","128.5507744,35.9932743","128.6553462,35.9302803","127.1729507,37.4108163","129.3315035,35.6894938","127.1074744,37.1193414","126.9915966,37.3170154","126.9239692,37.3288714","126.8611006,37.3513985","126.9915966,37.3170154","127.3160593,37.3763935","127.1320249,37.6477674","127.3801193,37.5139137","127.1320249,37.6477674","127.3103366,36.2762826","127.2333961,35.7371011","126.8611006,37.3513985","127.6522498,36.2814082","128.675237,35.9311068"
"127.2749859,37.6149328","127.3691989,37.6341663","128.5455364,36.0098662","126.9285485,37.6828932",,"127.1233204,37.4188575","127.2399117,36.1701747","127.215274,36.6739075","128.5506868,35.9946995","128.654698,35.9306787","127.174639,37.4102774","129.3315301,35.6896412","127.1077116,37.1191745","126.9922874,37.3171662","126.9242651,37.3282653","126.860904,37.3510135","126.9922874,37.3171662","127.3161055,37.3759951","127.1321267,37.648971","127.3806183,37.5132013","127.1321267,37.648971","127.3095871,36.2758991","127.2334372,35.7370471","126.860904,37.3510135","127.6528331,36.281311","128.6760203,35.931458"
"127.2756844,37.6162862","127.3700001,37.6342663","128.544779,36.010997","126.9291445,37.6831133",,"127.1234125,37.4194221","127.2390972,36.1696834","127.2157869,36.6738249","128.5506747,35.9955408","128.6540117,35.9310504","127.1768505,37.4094659","129.3316086,35.6900781","127.1083534,37.1187088","126.9924713,37.3171859","126.9247978,37.3272368","126.8601832,37.3496007","126.9924713,37.3171859","127.3161494,37.3755634","127.1321666,37.6498454","127.3810697,37.5125221","127.1321666,37.6498454","127.3086371,36.2755081","127.2337405,35.7366303","126.8601832,37.3496007","127.6550393,36.2809421","128.67651,35.9316623"
"127.2762846,37.6175366","127.3704522,37.6343263","128.544392,36.0115197","126.9301278,37.6835516",,"127.1234611,37.4198702","127.238368,36.1692644","127.2163369,36.6736829","128.5506808,35.9959194","128.6538939,35.9311056","127.1770893,37.4093773","129.331652,35.6903326","127.1084246,37.1186577","126.9925682,37.3171962","126.9248733,37.3270974","126.8599722,37.3493166","126.9925682,37.3171962","127.3161602,37.3753039","127.1322079,37.6504314","127.3812478,37.5122537","127.1322079,37.6504314","127.3081599,36.2753505","127.2339771,35.7363053","126.8599722,37.3493166","127.6560367,36.2807749","128.678224,35.9324244"
"127.2767092,37.6184054","127.3711264,37.6343983","128.5441074,36.0119035","126.9303277,37.6836544",,"127.1234839,37.4214135","127.2372493,36.1686498","127.2165341,36.6736365","128.5507074,35.9975005","128.6532707,35.9314001","127.1773405,37.4092861","129.3316646,35.690501","127.1093491,37.1179243","126.9927882,37.317208","126.9248814,37.3270812","126.8598549,37.3490437","126.9927882,37.317208","127.3161652,37.374645","127.1323722,37.6511313","127.3812977,37.5121771","127.1323722,37.6511313","127.3078917,36.2752843","127.2342061,35.7359461","126.8598549,37.3490437","127.6568448,36.2806215","128.6819866,35.9340833"
"127.2769492,37.6188475","127.3715945,37.6344303","128.5439374,36.0121331","126.9305503,37.6837682",,"127.1234993,37.4219309","127.2360451,36.1679773","127.2169743,36.6735329","128.5507327,35.9985767","128.6528666,35.9315879","127.178398,37.4088139","129.3316545,35.6906373","127.1099328,37.1173673","126.992944,37.3172023","126.9251081,37.3266614","126.8596909,37.3486742","126.992944,37.3172023","127.3161348,37.3741573","127.1325209,37.6515554","127.3813363,37.5121167","127.1325209,37.6515554","127.3073843,36.2751599","127.2343951,35.7356508","126.8596909,37.3486742","127.6572855,36.280538","128.6835187,35.9347569"
"127.2771002,37.6191245","127.3716307,37.6344313","128.542949,36.0135075","126.930774,37.6838819",,"127.1235033,37.4220472","127.2345635,36.1671455","127.2178874,36.6732574","128.5507358,35.9998983","128.652751,35.9316413","127.1799478,37.4081241","129.3316256,35.6907765","127.1104124,37.1169083","126.9930366,37.3171991","126.9262243,37.3245954","126.8595592,37.3482246","126.9930366,37.3171991","127.3162069,37.3737545","127.1328596,37.6525209","127.3815053,37.5118438","127.1328596,37.6525209","127.3068813,36.2750536","127.2345897,35.7353455","126.8595592,37.3482246","127.6616298,36.2797217","128.6846289,35.9352427"
"127.2774386,37.6196389","127.372262,37.634441","128.542175,36.0145583","126.9308915,37.683942",,"127.1235058,37.4226646","127.2336834,36.1666666","127.2193493,36.6728579","128.5507361,35.9999993","128.6516169,35.9321697","127.1825237,37.4068808","129.331576,35.6909251","127.1109117,37.1163411","126.9932873,37.317175","126.9263034,37.3244363","126.8594182,37.347555","126.9932873,37.317175","127.316273,37.37354","127.1331211,37.6533005","127.3820725,37.5109304","127.1331211,37.6533005","127.3064996,36.2749746","127.2346508,35.7352393","126.8594182,37.347555","127.662754,36.2795164","128.6855116,35.9356316"
"127.2776283,37.6198862","127.3729477,37.634412","128.5420627,36.0147125","126.9319473,37.6845483",,"127.1235205,37.4256104","127.2325836,36.1660556","127.2197391,36.6727498","128.5506917,36.0005019","128.650877,35.9325149","127.1838868,37.4062508","129.3315233,35.6910377","127.1109774,37.1162647","126.9935495,37.3171247","126.9268214,37.3234049","126.8593757,37.3472357","126.9935495,37.3171247","127.316341,37.3734329","127.1334345,37.654347","127.3823583,37.5105242","127.1334345,37.654347","127.3059597,36.2749043","127.2349089,35.7347728","126.8593757,37.3472357","127.6640464,36.2793407","128.68815,35.9368163"
"127.2778055,37.620093","127.3732935,37.6343817","128.5415472,36.0154202","126.9329139,37.6852388",,"127.1235157,37.4263378","127.231152,36.165259","127.2204874,36.6725415","128.5505714,36.001216","128.6489986,35.9333956","127.185668,37.4053533","129.3314296,35.6911915","127.1113873,37.1157829","126.9938242,37.3170583","126.9274907,37.3220678","126.8593738,37.3470572","126.9938242,37.3170583","127.3164611,37.3732771","127.1336385,37.6552823","127.3825952,37.5102378","127.1336385,37.6552823","127.3058807,36.2748943","127.2358637,35.7329825","126.8593738,37.3470572","127.6647745,36.2792675","128.6895123,35.9374744"
"127.278011,37.6203449","127.37362,37.6343424","128.5406871,36.0165997","126.9338124,37.685957",,"127.1235213,37.4270255","127.2280658,36.1635643","127.2224871,36.6719746","128.5503818,36.0018966","128.6486958,35.9335374","127.1884202,37.4040472","129.3313177,35.6913221","127.1118749,37.1150913","126.9940991,37.3169576","126.9278208,37.321396","126.8593692,37.3465398","126.9940991,37.3169576","127.316717,37.3730125","127.1336461,37.6553527","127.3830734,37.5097939","127.1336461,37.6553527","127.3051749,36.2748579","127.2365161,35.7316396","126.8593692,37.3465398","127.6648969,36.2792556","128.6910539,35.9383309"
"127.2782437,37.6206139","127.3739023,37.6342868","128.5397614,36.0178491","126.9349615,37.6869792",,"127.1235251,37.4274005","127.2253115,36.1620416","127.2234875,36.6716912","128.5500863,36.0026204","128.6481386,35.9337969","127.1888978,37.4038529","129.3311712,35.6914433","127.111994,37.1149015","126.9946831,37.3167149","126.9279495,37.3210956","126.859526,37.3453544","126.9946831,37.3167149","127.3170586,37.3727931","127.133671,37.6555898","127.3834653,37.5095229","127.133671,37.6555898","127.3045492,36.2748416","127.2369745,35.730436","126.859526,37.3453544","127.6655148,36.2791962","128.6911623,35.9383912"
"127.2788607,37.6211883","127.374129,37.634242","128.5388185,36.0191492","126.9411401,37.6923102",,"127.1235256,37.4275222","127.2241063,36.1614131","127.2236969,36.6716312","128.5499332,36.0029562","128.6472896,35.9341918","127.1893709,37.4036603","129.3310385,35.6915328","127.1122119,37.1145579","126.9958119,37.3161744","126.9284148,37.3200072","126.8595783,37.3447877","126.9958119,37.3161744","127.3173821,37.3726214","127.1337219,37.6560623","127.3836284,37.5094366","127.1337219,37.6560623","127.3038989,36.2748658","127.2374869,35.7289539","126.8595783,37.3447877","127.6663687,36.2791599","128.6927747,35.9393831"
"127.2794756,37.6217203","127.3743002,37.6342079","128.5375868,36.0208494","126.9421296,37.693164",,"127.1235275,37.4278106","127.2234193,36.1610797","127.2247096,36.6713442","128.5498663,36.0030974","128.6452889,35.9351242","127.1904006,37.4033052","129.3309414,35.6915902","127.1125868,37.1138749","126.997124,37.3155517","126.9286754,37.3192855","126.8596365,37.3441841","126.997124,37.3155517","127.3175844,37.372546","127.1337039,37.6569744","127.3840621,37.5092071","127.1337039,37.6569744","127.3026616,36.2749746","127.2382613,35.7254816","126.8596365,37.3441841","127.6672996,36.2791667","128.6944746,35.9405833"
"127.2801967,37.6223382","127.3748195,37.6341003","128.5372615,36.0212624","126.9427141,37.693575",,"127.1235324,37.4288734","127.2222249,36.1605496","127.2247522,36.6713317","128.5498414,36.0031499","128.6449508,35.9352807","127.1912545,37.4030857","129.3307918,35.6916673","127.113036,37.1129831","126.9973074,37.315465","126.928937,37.3184224","126.8596684,37.3440085","126.9973074,37.315465","127.3179076,37.3724699","127.1335723,37.6579086","127.3868009,37.5080984","127.1335723,37.6579086","127.3024678,36.274996","127.2383517,35.7252158","126.8596684,37.3440085","127.6681993,36.2791744","128.6969662,35.9423814"
"127.285809,37.6272176","127.3749997,37.6340635","128.5364744,36.0222582","126.9430842,37.6938346",,"127.1235501,37.4321157","127.2215621,36.160283","127.2252216,36.6711985","128.5492824,36.0040807","128.6447867,35.9353571","127.1917895,37.4029546","129.3306407,35.6917282","127.1130621,37.1129327","126.9979109,37.3151783","126.929062,37.3180092","126.8597455,37.3435781","126.9979109,37.3151783","127.3180161,37.3724448","127.1334683,37.6587583","127.3870228,37.5080085","127.1334683,37.6587583","127.3004119,36.2752242","127.2388597,35.7233911","126.8597455,37.3435781","127.6684254,36.2791858","128.6991619,35.9439579"
"127.2865994,37.6278365","127.3756824,37.6338687","128.5361998,36.0225644","126.944111,37.694556",,"127.1235552,37.4324411","127.220837,36.1600162","127.2265121,36.6708327","128.5491685,36.0042764","128.6444421,35.9355181","127.1922622,37.4028585","129.330463,35.6917868","127.113562,37.1117994","126.9982562,37.3150103","126.929477,37.3165591","126.8598447,37.343328","126.9982562,37.3150103","127.3183641,37.3723994","127.1334601,37.6588259","127.3875323,37.5077999","127.1334601,37.6588259","127.299687,36.2752492","127.2388933,35.7232551","126.8598447,37.343328","127.6695857,36.2792464","128.6992493,35.9440246"
"127.287173,37.6281989","127.3760997,37.6337438","128.5360423,36.0227388","126.9448108,37.6950108",,"127.1235546,37.4325646","127.2195154,36.1596128","127.2287367,36.6702248","128.5486002,36.0051848","128.6438018,35.9357803","127.1927405,37.4027795","129.3302772,35.6918301","127.1146444,37.1094286","126.9989072,37.3146939","126.9301113,37.3143105","126.8600393,37.3430172","126.9989072,37.3146939","127.3186883,37.3723692","127.1333901,37.6594611","127.3881991,37.5075427","127.1333901,37.6594611","127.2994154,36.2752406","127.2388967,35.723237","126.8600393,37.3430172","127.6696615,36.2792499","128.699525,35.9442166"
"127.287621,37.6284656","127.3773392,37.6332791","128.5352066,36.0235827","126.9456475,37.6955276",,"127.1235522,37.4330378","127.2192733,36.1595527","127.2292016,36.6700771","128.5481938,36.0058356","128.6433606,35.9359404","127.1928999,37.4027529","129.3290126,35.6921018","127.1147491,37.1092","126.9992192,37.3146267","126.9307479,37.3120538","126.8602272,37.3428172","126.9992192,37.3146267","127.3194722,37.3723164","127.1334338,37.6602544","127.3885681,37.5074097","127.1334338,37.6602544","127.2989366,36.2752245","127.2395029,35.7210861","126.8602272,37.3428172","127.670724,36.2793746","128.7014833,35.945635"
"127.2879356,37.6286221","127.3775807,37.6331955","128.5331365,36.0254325","126.9468705,37.6962553",,"127.1235456,37.4334614","127.2191177,36.1595199","127.2294952,36.6699831","128.5474865,36.006966","128.6429359,35.9360815","127.193204,37.4027023","129.328885,35.692129","127.1158134,37.1068372","126.9999992,37.314247","126.931486,37.3094983","126.8605364,37.3425656","126.9999992,37.314247","127.3211203,37.3722341","127.133704,37.6615685","127.3887617,37.5073395","127.133704,37.6615685","127.2982744,36.2751413","127.2399154,35.7197039","126.8605364,37.3425656","127.6722621,36.2795581","128.7027332,35.9465402"
"127.2879877,37.6286484","127.3785832,37.6328279","128.5312617,36.0271165","126.9474702,37.6966115",,"127.1234353,37.4340334","127.2182857,36.1593268","127.2295489,36.6699661","128.5463255,36.0087062","128.6429094,35.9360899","127.1937162,37.402618","129.3285309,35.6922047","127.1159795,37.106469","127.0010171,37.313742","126.9319148,37.3079942","126.8608992,37.34239","127.0010171,37.313742","127.3223537,37.3721729","127.1342997,37.6630945","127.3890062,37.5072622","127.1342997,37.6630945","127.2978248,36.2750333","127.2405879,35.7179075","126.8608992,37.34239","127.6727555,36.2796043","128.7028622,35.9466345"
"127.2887991,37.6290536","127.3792886,37.6325961","128.5303446,36.0280196","126.9485909,37.6972269",,"127.1231352,37.4355035","127.2176169,36.1591936","127.2300498,36.6697824","128.5460859,36.0090464","128.6423238,35.9362298","127.1941774,37.4025633","129.3271771,35.6924912","127.1160376,37.1063412","127.0022117,37.3131494","126.9321694,37.307158","126.8611494,37.3423066","127.0022117,37.3131494","127.3231919,37.3721318","127.1343556,37.6632452","127.3890809,37.5072425","127.1343556,37.6632452","127.2973998,36.2748991","127.241071,35.7168942","126.8611494,37.3423066","127.6732366,36.2796496","128.7044866,35.9478163"
"127.288824,37.6290636","127.3798997,37.6324138","128.5294449,36.0289054","126.949071,37.6974977",,"127.1231235,37.4355837","127.2171869,36.159116","127.2307245,36.6694829","128.5458195,36.009458","128.6420123,35.9363049","127.1943718,37.4025439","129.3268945,35.6925514","127.1166249,37.1050415","127.0042268,37.3121889","126.9324787,37.3063987","126.8614243,37.3422396","127.0042268,37.3121889","127.3232574,37.3721337","127.1346044,37.6638336","127.3891341,37.5072344","127.1346044,37.6638336","127.2969616,36.2747325","127.2414169,35.7162692","126.8614243,37.3422396","127.6745998,36.2797999","128.7053654,35.9483728"
"127.2896244,37.6293742","127.3807195,37.6322073","128.5293583,36.0289918","126.953495,37.6999537",,"127.1231082,37.4357008","127.2167335,36.1590581","127.2313367,36.6691498","128.5455364,36.0098662","128.641373,35.9364056","127.1949393,37.4024859","129.3239636,35.6932197","127.1166988,37.1048795","127.0047996,37.3119163","126.9328902,37.3055345","126.8618606,37.3421744","127.0047996,37.3119163","127.3237023,37.3721461","127.1358049,37.6666666","127.3893944,37.5071977","127.1358049,37.6666666","127.2964745,36.2745","127.2418903,35.715512","126.8618606,37.3421744","127.6749496,36.2798409","128.7058939,35.9487074"
"127.2900048,37.6295074","127.3810959,37.6321355","128.5287448,36.0296056","126.9598012,37.7033591",,"127.1228217,37.4378407","127.215949,36.158958","127.2317999,36.6688579","128.544779,36.010997","128.6411483,35.9364303","127.1952353,37.402475","129.3226564,35.6935171","127.1175955,37.1029218","127.0056745,37.3115243","126.9336026,37.3042886","126.8623358,37.342195","127.0056745,37.3115243","127.3238729,37.3721598","127.1359562,37.667024","127.3897735,37.5071611","127.1359562,37.667024","127.2959364,36.2741916","127.2422091,35.7150393","126.8623358,37.342195","127.6771616,36.2801243","128.7059745,35.9487579"
"127.2900251,37.6295146","127.3813668,37.6320844","128.5285938,36.0297764","126.9630827,37.7051416",,"127.1227059,37.4388426","127.2150865,36.1588748","127.2321365,36.668608","128.544392,36.0115197","128.6411085,35.9364352","127.1953879,37.4024672","129.3223431,35.6935904","127.1180929,37.1018173","127.0060728,37.3113646","126.9338915,37.3038293","126.8626231,37.3422533","127.0060728,37.3113646","127.3244202,37.3723238","127.1361356,37.6674401","127.3899195,37.5071576","127.1361356,37.6674401","127.2956364,36.2739666","127.2424935,35.7146369","126.8626231,37.3422533","127.6773988,36.2801537","128.7067559,35.949181"
"127.290349,37.6296278","127.3819268,37.6320039","128.5276995,36.0307334","126.9653745,37.706376",,"127.1226846,37.4390309","127.2142751,36.1588386","127.2326,36.6682241","128.5441074,36.0119035","128.6406547,35.9364855","127.1965609,37.4024252","129.3217231,35.6937341","127.1182135,37.10155","127.0063104,37.3112691","126.9341823,37.3034251","126.8628777,37.3423178","127.0063104,37.3112691","127.3246831,37.3724684","127.1361704,37.6675213","127.3902725,37.5071643","127.1361704,37.6675213","127.2953364,36.2737164","127.2426901,35.7143578","126.8628777,37.3423178","127.6779869,36.280225","128.707174,35.9494076"
"127.290957,37.629811","127.3825775,37.6319306","128.5273503,36.0311123","126.9672055,37.707328",,"127.1226826,37.4394284","127.213289,36.1588245","127.2330244,36.6678077","128.5439374,36.0121331","128.6406037,35.936486","127.1974026,37.4024436","129.3216385,35.6937552","127.1184161,37.1011062","127.0065242,37.3111826","126.9344252,37.3030873","126.8635484,37.3425738","127.0065242,37.3111826","127.3248995,37.3726301","127.1365948,37.6686196","127.390389,37.5071788","127.1365948,37.6686196","127.2951243,36.2734996","127.2431098,35.7137907","126.8635484,37.3425738","127.6786619,36.2803078","128.7085991,35.9500829"
"127.2919252,37.6300939","127.3831805,37.6318952","128.5267365,36.031791","126.9673513,37.7074098",,"127.1226868,37.4394879","127.2120492,36.1588666","127.2334616,36.667275","128.542949,36.0135075","128.6404141,35.9364851","127.1993006,37.4024863","129.320157,35.6940679","127.1187267,37.1004294","127.0076369,37.3108411","126.9345198,37.3029562","126.8639522,37.3427553","127.0076369,37.3108411","127.3250742,37.372816","127.1370241,37.6696457","127.3906526,37.5072106","127.1370241,37.6696457","127.2948368,36.2731665","127.2438478,35.7129014","126.8639522,37.3427553","127.6802746,36.2804992","128.7092537,35.9503297"
"127.2924382,37.6302282","127.3835443,37.6318829","128.5263492,36.0322244","126.9675275,37.7075088",,"127.1226962,37.4396331","127.2105622,36.1590163","127.2338743,36.6666665","128.542175,36.0145583","128.6399607,35.9364849","127.2016448,37.4025499","129.3195351,35.6941305","127.1188621,37.1001332","127.0083998,37.3106577","126.9350201,37.3022997","126.8642988,37.3428879","127.0083998,37.3106577","127.325234,37.3730452","127.1370722,37.6697621","127.3908958,37.5072604","127.1370722,37.6697621","127.2944242,36.2725662","127.2452365,35.711478","126.8642988,37.3428879","127.6818997,36.2806996","128.7098827,35.9505685"
