0,1
"127.1446133,37.504804","126.7924624,37.4287417"
"127.1450659,37.5055075","126.7931743,37.4286414"
"127.1451995,37.5057161","126.79368,37.428593"
"127.1452265,37.5057532","126.7938542,37.4285742"
"127.1456692,37.5064026","126.794362,37.4285412"
"127.1471794,37.5086226","126.7950992,37.4285158"
"127.1473155,37.5088114","126.795662,37.4285165"
"127.1475413,37.5091501","126.7965491,37.4285326"
"127.1482995,37.5100916","126.7980148,37.4286774"
"127.148724,37.51053","126.7982068,37.4286984"
"127.1492458,37.5109696","126.798699,37.4287581"
"127.1498911,37.5113862","126.7995996,37.4289076"
"127.1504123,37.511723","126.7998861,37.4289661"
"127.1509,37.5119741","126.8005867,37.4291082"
"127.1513065,37.5121538","126.8013498,37.4293245"
"127.1518566,37.5123483","126.8017409,37.4294458"
"127.1524747,37.5125412","126.8020476,37.4295314"
"127.1534241,37.5127667","126.8023416,37.4296287"
"127.1558303,37.5131387","126.8027923,37.4297873"
"127.1563018,37.5132113","126.8033733,37.4300287"
"127.1570153,37.5133252","126.8040419,37.430331"
"127.1610372,37.5139993","126.8043705,37.4304853"
"127.1612373,37.5140332","126.8046259,37.4306048"
"127.1634287,37.5143901","126.8048229,37.430697"
"127.1654244,37.5147167","126.8053391,37.4309714"
"127.1661379,37.5148295","126.8064524,37.4315899"
"127.1688433,37.5151319","126.8077052,37.4322832"
"127.1700365,37.5152777","126.8079166,37.4324007"
"127.1719307,37.5155425","126.8084103,37.4326749"
"127.1744352,37.5160001","126.8087544,37.4328671"
"127.1755229,37.5161996","126.8091501,37.4330984"
"127.180855,37.5172516","126.8096235,37.433368"
"127.1830948,37.517693","126.8104612,37.4338479"
"127.1845553,37.5180683","126.8129321,37.4352143"
"127.1845858,37.5180783","126.8132984,37.4353318"
"127.1863995,37.5186744","126.8135992,37.4354408"
"127.1872266,37.5189821","126.8137997,37.4355159"
"127.1877383,37.5192161","126.8140757,37.4356184"
"127.1887499,37.5197749","126.8144174,37.4357069"
"127.1894993,37.5202582","126.8147198,37.4357673"
"127.1901785,37.5207404","126.8152461,37.4358109"
"127.190783,37.5212593","126.8155455,37.435828"
"127.1912057,37.5216534","126.8157964,37.4358276"
"127.191422,37.5219046","126.8160464,37.435811"
"127.1917993,37.5223427","126.8162954,37.4357773"
"127.1920819,37.5226833","126.8165331,37.4357444"
"127.1921528,37.5227808","126.8168457,37.4356696"
"127.1926868,37.5236628","126.8171959,37.4355698"
"127.1929945,37.5242306","126.8175329,37.4354275"
"127.1934617,37.5251241","126.8179587,37.4352191"
"127.1943703,37.5268292","126.8182816,37.4350136"
"127.1948592,37.5276597","126.8186082,37.4347694"
"127.1953875,37.5285498","126.8186093,37.4347685"
"127.1961498,37.5297992","126.8233333,37.4298463"
"127.1963248,37.5301746","126.8237042,37.4295726"
"127.1963872,37.5304164","126.8247525,37.4285015"
"127.1964069,37.5305949","126.8252114,37.4278749"
"127.1963924,37.5308121","126.8255997,37.427175"
"127.1963832,37.5308481","126.8259872,37.4264327"
"127.1963598,37.5310445","126.8264123,37.4254166"
"127.196315,37.5312112","126.8270746,37.4236492"
"127.1961993,37.5315345","126.8274644,37.4226482"
"127.196074,37.5317496","126.8297961,37.4166664"
"127.1958749,37.5319825","126.8316669,37.4120296"
"127.1957374,37.5321246","126.8320374,37.4112827"
"127.1953445,37.5324417","126.8323743,37.4107492"
"127.1952004,37.5325351","126.8330239,37.4098749"
"127.1949622,37.5326661","126.8335282,37.4093315"
"127.1946868,37.5327582","126.834278,37.4086228"
"127.1945247,37.5328083","126.8354535,37.4075558"
"127.1942246,37.532858","126.8365414,37.4065551"
"127.1938871,37.5328913","126.8375996,37.4055912"
"127.1926872,37.5329243","126.838325,37.4049463"
"127.1921391,37.533013","126.8398091,37.4035953"
"127.1915918,37.5331639","126.8418394,37.4018066"
"127.1907244,37.5335303","126.8439139,37.3998514"
"127.1902878,37.5337274","126.8445744,37.3992556"
"127.1902572,37.5337409","126.844801,37.3990504"
"127.1900168,37.5338502","126.845229,37.3986751"
"127.18936,37.5342063","126.8455376,37.398401"
"127.1891843,37.5342636","126.8456617,37.3982909"
"127.1888873,37.5343592","126.846895,37.3971701"
"127.1887138,37.5344507","126.8471786,37.3969111"
"127.1884495,37.5345996","126.8473482,37.396757"
"127.1881793,37.5347765","126.8485382,37.3956747"
"127.1876241,37.5351833","126.8491998,37.3950736"
"127.1875197,37.535266","126.8505452,37.3939092"
"127.1872369,37.5354915","126.8510996,37.3934291"
"127.1864871,37.5361412","126.8516441,37.3929066"
"127.1857993,37.5368658","126.8522262,37.3923482"
"127.1852374,37.5375241","126.8525956,37.3919528"
"127.1848742,37.5380162","126.852851,37.3916783"
"127.1844617,37.538683","126.8535276,37.3907698"
"127.1833165,37.5410145","126.8540814,37.3898183"
"127.1832217,37.5412116","126.8544797,37.3889543"
"127.1828768,37.5419309","126.8547649,37.3880923"
"127.1822909,37.5431551","126.8549229,37.3874532"
"127.1820065,37.5437502","126.8550266,37.3868264"
"127.1818192,37.5441381","126.855207,37.385278"
"127.1809245,37.5458249","126.8552181,37.3851735"
"127.1804755,37.5467971","126.8555146,37.3824638"
"127.1801552,37.5475741","126.8555588,37.3820539"
"127.1798293,37.5483241","126.8556028,37.3816638"
"127.1797172,37.5485996","126.8556248,37.3814665"
"127.1794701,37.54921","126.855824,37.379975"
"127.1794231,37.5493271","126.8559913,37.3791628"
"127.1793614,37.5494783","126.8560031,37.3791079"
"127.1791017,37.5501041","126.8563496,37.3779416"
"127.1785744,37.551369","126.8567265,37.377054"
"127.1780617,37.5523745","126.8570501,37.3764618"
"127.1774873,37.5535221","126.8573622,37.3758911"
"127.1771517,37.5541666","126.8579343,37.3750298"
"127.1767082,37.5551406","126.858464,37.3743675"
"127.175871,37.5573475","126.859449,37.3732831"
"127.1757565,37.5576402","126.8599829,37.3727875"
"127.1755744,37.5581327","126.8605878,37.3723103"
"127.1751234,37.5595232","126.8606629,37.3722503"
"127.1750866,37.5596339","126.8613405,37.371724"
"127.175074,37.5596744","126.8620707,37.3712493"
"127.1747749,37.5604993","126.8634449,37.370477"
"127.1742426,37.5618426","126.8636989,37.3702305"
"127.1741739,37.5620164","126.8646584,37.3697489"
"127.174024,37.5623828","126.8655134,37.3693317"
"127.1738001,37.5628329","126.8661462,37.3688907"
"127.1735683,37.5632793","126.8665635,37.3685531"
"127.1731111,37.5639919","126.8668874,37.3681826"
"127.1727431,37.5644993","126.8671492,37.3677991"
"127.170225,37.5675514","126.8673747,37.3674416"
"127.1698641,37.5679885","126.8675496,37.3670576"
"127.1688338,37.5692412","126.8676742,37.3666076"
"127.1673191,37.5709234","126.8677121,37.3661247"
"127.1655119,37.5729021","126.8676879,37.3657802"
"127.1654915,37.5729246","126.8676392,37.3655258"
"127.1645611,37.5740739","126.8675504,37.3652125"
"127.1634612,37.5753831","126.8675326,37.3650402"
"127.1615993,37.5776663","126.8675172,37.3649996"
"127.1609741,37.5784325","126.8673425,37.3645534"
"127.1592578,37.5805304","126.8669865,37.3636411"
"127.1584504,37.5815051","126.8668997,37.3632161"
"127.158193,37.5818154","126.8661491,37.3614328"
"127.157907,37.5821796","126.8660947,37.3613243"
"127.157673,37.5825791","126.8652174,37.3595691"
"127.157439,37.5829849","126.864578,37.3585219"
"127.1573351,37.5831685","126.8641008,37.3577964"
"127.1573214,37.5831946","126.8638991,37.3574853"
"127.1572494,37.5833332","126.8636249,37.3570638"
"127.1571097,37.5836555","126.8629338,37.3559982"
"127.1569181,37.5841975","126.8629182,37.3559675"
"127.1567489,37.5847757","126.8629049,37.3559395"
"127.1566334,37.5852648","126.8628126,37.3557731"
"127.1565665,37.5857703","126.8625296,37.3550496"
"127.1565548,37.5858613","126.8619851,37.3533458"
"127.1565422,37.5861298","126.8616549,37.3526031"
"127.1565606,37.5865734","126.8612339,37.3516553"
"127.156631,37.5870152","126.8611006,37.3513985"
"127.1570392,37.589651","126.860904,37.3510135"
"127.1570433,37.5897412","126.8601832,37.3496007"
"127.1570486,37.5898259","126.8600958,37.3493885"
"127.1571011,37.5907166","126.8597341,37.3485031"
"127.1570791,37.5915737","126.8596148,37.3480671"
"127.1569898,37.5925037","126.859539,37.3475556"
"127.1569936,37.5931599","126.8595202,37.3473708"
"127.1569695,37.594218","126.8594994,37.3471579"
"127.1568866,37.5949992","126.8594956,37.3469398"
"127.1567992,37.5955326","126.859487,37.3464999"
"127.1566247,37.5962748","126.8596745,37.3455499"
"127.1565363,37.5965404","126.8598997,37.3449661"
"127.1563304,37.5972239","126.8599996,37.3447666"
"127.1562569,37.5974346","126.8600869,37.3445913"
"127.1559124,37.5982079","126.8601867,37.3443998"
"127.1554499,37.5990159","126.8604116,37.3439747"
"127.1550115,37.5997492","126.8604747,37.3438497"
"127.1546041,37.600379","126.8612246,37.3428911"
"127.154425,37.6006579","126.8617958,37.3423606"
"127.1541244,37.6009914","126.8618868,37.3422908"
"127.1536542,37.6014921","126.8621117,37.3421243"
"127.1533581,37.6018067","126.8624365,37.3418998"
"127.1531795,37.6019774","126.8632252,37.3414192"
"127.1524125,37.6027107","126.8640353,37.3410657"
"127.1519894,37.6030663","126.8640954,37.3410435"
"127.1514014,37.6035595","126.8646298,37.3408507"
"127.1470907,37.607152","126.8651427,37.3406831"
"127.1458498,37.6081659","126.8671759,37.3401379"
"127.145249,37.6087166","126.8678333,37.3399629"
"127.1447893,37.6091308","126.868459,37.3397995"
"127.1445707,37.6093591","126.8703462,37.3393039"
"127.1440397,37.6099884","126.870362,37.3392995"
"127.1435541,37.6106008","126.8714868,37.3388412"
"127.1431898,37.6111982","126.8716059,37.3387806"
"127.1426151,37.6124412","126.8721116,37.3385164"
"127.1424498,37.6128995","126.8727141,37.3381456"
"127.1419365,37.6147916","126.8732993,37.3376827"
"127.1418224,37.6151798","126.8736997,37.3373161"
"127.1416839,37.6157237","126.8737817,37.33723"
"127.1416248,37.6159832","126.8742873,37.3367"
"127.141537,37.6163416","126.8743159,37.3366614"
"127.1414489,37.6167578","126.8746344,37.3362322"
"127.1413934,37.6169784","126.8749995,37.3354977"
"127.1408621,37.6190833","126.8752306,37.3349815"
"127.1408459,37.6191454","126.8757365,37.3333329"
"127.1405142,37.6204901","126.8757919,37.3331781"
"127.1401874,37.6220079","126.8759063,37.3328596"
"127.1398724,37.6233995","126.8759872,37.3326329"
"127.1392854,37.62599","126.8763619,37.3315478"
"127.1391243,37.6267159","126.8764984,37.3311538"
"127.1387948,37.6276019","126.8766117,37.3308244"
"127.1387868,37.6276244","126.8770708,37.3294955"
"127.1383873,37.6284325","126.8774995,37.3282908"
"127.1380742,37.6289742","126.8780749,37.3265416"
"127.1372742,37.6301164","126.8781548,37.3263076"
"127.1366186,37.6309274","126.8783746,37.325658"
"127.1365867,37.6309661","126.8788624,37.324258"
"127.1362618,37.6313581","126.8794118,37.3227826"
"127.1360497,37.6316161","126.8798471,37.321733"
"127.1352743,37.6325745","126.8804491,37.3207077"
"127.1350118,37.6329496","126.8808594,37.3200834"
"127.1345992,37.6336658","126.8815372,37.319191"
"127.1343822,37.6342276","126.8819748,37.3186659"
"127.1342709,37.6347446","126.8827701,37.3178832"
"127.1338467,37.637121","126.8829225,37.3177506"
"127.1338985,37.6374168","126.883725,37.3170499"
"127.1338515,37.63798","126.883884,37.3169299"
"127.1338198,37.6382215","126.8849991,37.316083"
"127.1338247,37.6383576","126.886724,37.3149166"
"127.1338749,37.6385245","126.887462,37.314376"
"127.1339365,37.6386743","126.8887618,37.3134326"
"127.1341369,37.6389579","126.8894145,37.3129601"
"127.1342866,37.6391747","126.8919119,37.3111413"
"127.1343619,37.6392993","126.8926372,37.3106249"
"127.1344247,37.639441","126.8932245,37.3101412"
"127.1344624,37.639616","126.8933995,37.3099916"
"127.1344866,37.6397666","126.8938994,37.309566"
"127.1344743,37.6401992","126.8944624,37.3090163"
"127.1345123,37.6407663","126.8950159,37.3083873"
"127.1345494,37.641291","126.8951366,37.30825"
"127.134574,37.6415912","126.8958864,37.3071992"
"127.1346087,37.6419086","126.8962738,37.3065891"
"127.134637,37.6421574","126.8963367,37.3064831"
"127.1346748,37.642291","126.8965359,37.3061263"
"127.1347615,37.6424075","126.8967065,37.3058179"
"127.1348994,37.6424908","126.8981808,37.3032033"
"127.1350239,37.6425246","126.8982804,37.3030272"
"127.1350931,37.6425221","126.8984039,37.3028124"
"127.1351883,37.6425197","126.8985997,37.3024582"
"127.1353189,37.6424786","126.8994022,37.3010084"
"127.135386,37.6424293","126.8996186,37.3006164"
"127.1354384,37.6423762","126.9005373,37.2988832"
"127.1355071,37.642244","126.9011122,37.2975242"
"127.1355097,37.6421574","126.9015989,37.2959077"
"127.1354919,37.6420943","126.9016799,37.2955124"
"127.1354582,37.6420374","126.901771,37.2949703"
"127.1353883,37.6419669","126.9018866,37.2937666"
"127.1352752,37.6419025","126.9019369,37.2922579"
"127.1351598,37.6418625","126.9018124,37.2905997"
"127.1348226,37.6417497","126.9015244,37.2890749"
"127.1347285,37.6417386","126.9012608,37.2880351"
"127.1344239,37.6416908","126.9010075,37.2872487"
"127.1339473,37.6415568","126.9008644,37.2868045"
"127.1338251,37.6415231","126.9008115,37.2866411"
"127.1337572,37.6415012","126.9002996,37.2851828"
"127.1335614,37.6414357","126.9000764,37.2846048"
"127.1334992,37.6414139","126.9000144,37.2844458"
"127.1328587,37.6411911","126.8994496,37.2829827"
"127.1327139,37.6411411","126.8989418,37.2817317"
"127.1320078,37.6408946","126.89882,37.2814363"
"127.1317509,37.64081","126.8987525,37.2812773"
"127.131648,37.6407745","126.8984734,37.2806233"
"127.1315087,37.6407398","126.898294,37.2802024"
"127.1311294,37.6406611","126.8972566,37.2777534"
"127.1309142,37.6406235","126.8971083,37.2773939"
"127.1307126,37.6406021","126.8970209,37.2771744"
"127.1305063,37.6405934","126.8967865,37.2765855"
"127.130147,37.6405886","126.8967743,37.2765566"
"127.1300087,37.6405918","126.8963242,37.2754402"
"127.1297048,37.6406278","126.8963098,37.275405"
"127.1295222,37.6406534","126.8960907,37.2748721"
"127.129453,37.6406595","126.8951628,37.2727094"
"127.1291207,37.6407026","126.8945992,37.2713995"
"127.128912,37.6407308","126.8939181,37.270107"
"127.1283142,37.6408217","126.8936556,37.2696496"
"127.1281463,37.6408509","126.8931869,37.2688828"
"127.1280215,37.6408731","126.8929284,37.2684939"
"127.1273729,37.6409278","126.8926509,37.2680769"
"127.1272095,37.6409534","126.8918379,37.2669298"
"127.1271244,37.6409739","126.8917799,37.2668511"
"127.1268781,37.6410362","126.8905867,37.2652999"
"127.1268316,37.6410469","126.8893592,37.2638208"
"127.1267465,37.6410628","126.8882624,37.2625"
"127.1267068,37.6410708","126.8881007,37.2622729"
"127.1264107,37.641124","126.8871585,37.2609484"
"127.1263449,37.6411355","126.8868867,37.2605287"
"127.126304,37.6411417","126.886387,37.2597158"
"127.1262836,37.6411452","126.8856419,37.2582832"
"127.126211,37.6411576","126.8851745,37.2573749"
"127.1255474,37.6412718","126.8850431,37.257038"
"127.1254101,37.6412957","126.8845485,37.2557275"
"127.1253795,37.641301","126.8841991,37.2547414"
"127.1253409,37.6413081","126.883749,37.2528245"
"127.1251094,37.6413497","126.8832623,37.2499997"
"127.1249994,37.6413701","126.8831871,37.2495414"
"127.1233918,37.6416552","126.8829996,37.248475"
"127.1210422,37.6420776","126.8828618,37.2476747"
"127.1208153,37.6421183","126.8823639,37.2447147"
"127.1193348,37.6423777","126.8821715,37.2435626"
"127.1189027,37.6424276","126.8820844,37.2430438"
"127.1183585,37.6424529","126.8820489,37.2428345"
"127.1177714,37.6424339","126.8819064,37.2426156"
"127.1168559,37.6423624","126.8818,37.2423825"
"127.1167222,37.642353","126.8816853,37.2422179"
"127.1162259,37.6423144","126.8815757,37.2421091"
"127.1160334,37.6422885","126.8814455,37.2420363"
"127.1156346,37.6422449","126.8812914,37.2419932"
"127.1151792,37.6421947","126.881111,37.2419904"
"127.1144111,37.6421102","126.8809597,37.2420185"
"127.1137972,37.642028","126.880833,37.2420692"
"127.1135629,37.6419695","126.8805244,37.2423082"
"127.1132584,37.6418775","126.8804867,37.2424991"
"127.1131973,37.6418556","126.8805124,37.242666"
"127.112928,37.6417619","126.8806122,37.2428658"
"127.1125746,37.6417274","126.8807248,37.2430241"
"127.1125598,37.6417283","126.8808625,37.2431492"
"127.1124918,37.6417298","126.8810497,37.2432827"
"127.1124215,37.6417467","126.8813123,37.2434328"
"127.1123794,37.6417691","126.8815744,37.2435081"
"127.1123521,37.6417925","126.8819887,37.2435842"
"127.1122973,37.6418599","126.8824493,37.2436415"
"127.1123039,37.6418942","126.8826689,37.2436742"
"127.1123391,37.6420998","126.8852038,37.244057"
"127.1123606,37.6423243","126.8866238,37.2442717"
"127.112356,37.6425676","126.8868198,37.2442979"
"127.1123325,37.6429488","126.8882804,37.2445155"
"127.112302,37.6433579","126.8883131,37.2445202"
"127.1121588,37.6436477","126.8887174,37.2445701"
"127.1121495,37.6436981","126.8888201,37.244567"
"127.1120717,37.6440404","126.8889341,37.244545"
