0,1,2,3,4
"127.1034104,37.365585","127.2624097,37.390043","126.7998745,37.4541076","127.1563018,37.5132113","126.9992942,37.3660617"
"127.1034126,37.3688156","127.2635505,37.3897443","126.8005722,37.4536142","127.1570153,37.5133252","126.9993492,37.3656077"
"127.1033539,37.3761003","127.2645884,37.389448","126.8006994,37.4535582","127.1610372,37.5139993","126.9994097,37.364492"
"127.1033452,37.3766781","127.2670524,37.3886615","126.8009706,37.4533299","127.1612373,37.5140332","126.9994073,37.3643415"
"127.1033507,37.3775606","127.2680147,37.3883524","126.8014197,37.4529351","127.1634287,37.5143901","126.9993995,37.3636492"
"127.1033605,37.3789163","127.2715009,37.3872243","126.8014871,37.4528661","127.1654244,37.5147167","126.9992993,37.3630827"
"127.1033522,37.3811435","127.274745,37.3861831","126.8019656,37.4523461","127.1661379,37.5148295","126.9992798,37.3629618"
"127.1033519,37.3811958","127.2821815,37.3837913","126.8029216,37.4513062","127.1688433,37.5151319","126.9992342,37.3626849"
"127.1033445,37.381532","127.2824834,37.3836945","126.8032037,37.4509996","127.1700365,37.5152777","126.9991874,37.3624233"
"127.1033465,37.3820143","127.283778,37.3832633","126.8032299,37.4509736","127.1719307,37.5155425","126.9991776,37.3623683"
"127.1033449,37.3823144","127.284306,37.3830984","126.8032562,37.4509467","127.1744352,37.5160001","126.9989092,37.3614649"
"127.1033423,37.383241","127.2859262,37.3825939","126.803569,37.4506259","127.1755229,37.5161996","126.9987038,37.3609367"
"127.1032846,37.3841062","127.2867707,37.3823376","126.8051879,37.4490382","127.180855,37.5172516","126.9985869,37.3606829"
"127.1032229,37.3846765","127.2873732,37.3821836","126.8053123,37.4489164","127.1830948,37.517693","126.9981365,37.3598166"
"127.1031576,37.385063","127.2878253,37.3820691","126.8055781,37.4486556","127.1845553,37.5180683","126.9978874,37.3594"
"127.1030485,37.3856143","127.2885827,37.381892","126.8056865,37.4485499","127.1845858,37.5180783","126.9977242,37.3591577"
"127.1024327,37.3890699","127.2889714,37.3818115","126.8069535,37.447245","127.1863995,37.5186744","126.9974748,37.3587997"
"127.1017348,37.3924369","127.2891466,37.3817749","126.807038,37.4471526","127.1872266,37.5189821","126.9969822,37.3581513"
"127.1016766,37.3927657","127.2908043,37.3815579","126.8070494,37.447141","127.1877383,37.5192161","126.9967849,37.357936"
"127.1016092,37.3931062","127.2924566,37.3812579","126.8081247,37.4460161","127.1887499,37.5197749","126.9964575,37.3575929"
"127.1012115,37.3952564","127.2934116,37.3810469","126.8086439,37.4454963","127.1894993,37.5202582","126.9962489,37.3573748"
"127.101165,37.3954942","127.2935936,37.3810057","126.8088117,37.4453161","127.1901785,37.5207404","126.9959999,37.3571331"
"127.1009282,37.3967022","127.2940254,37.3809064","126.8088642,37.4452651","127.190783,37.5212593","126.9953071,37.3565478"
"127.1009107,37.396804","127.2941067,37.3808876","126.8093619,37.4447416","127.1912057,37.5216534","126.9951117,37.356383"
"127.1008664,37.3970553","127.2947533,37.3807157","126.8101301,37.4439348","127.191422,37.5219046","126.9943059,37.3558135"
"127.1007536,37.3976643","127.2952892,37.3805517","126.8111667,37.4428331","127.1917993,37.5223427","126.9933748,37.3552416"
"127.1007303,37.3977922","127.2962638,37.380209","126.8112752,37.4427166","127.1920819,37.5226833","126.9932128,37.3551499"
"127.1006768,37.398084","127.2967126,37.3800539","126.8114396,37.4425418","127.1921528,37.5227808","126.9920497,37.3544914"
"127.1005663,37.3986804","127.2970937,37.3798959","126.812048,37.4418945","127.1926868,37.5236628","126.9909995,37.3538415"
"127.1004489,37.3993055","127.2975449,37.3797038","126.8124498,37.4414669","127.1929945,37.5242306","126.9896996,37.352866"
"127.1003485,37.3997","127.2981997,37.3794128","126.8128242,37.4410752","127.1934617,37.5251241","126.9884681,37.3516555"
"127.100219,37.4000421","127.2983252,37.3793554","126.8133972,37.4404755","127.1943703,37.5268292","126.9883828,37.3515722"
"127.100034,37.4004164","127.2994075,37.3788533","126.8138241,37.4400246","127.1948592,37.5276597","126.9877783,37.3509783"
"127.0998684,37.4007503","127.3004855,37.3782656","126.8151243,37.4386332","127.1953875,37.5285498","126.9870718,37.3502713"
"127.09965,37.4010227","127.3006382,37.3781821","126.8162304,37.4374544","127.1961498,37.5297992","126.9844702,37.3476505"
"127.0994914,37.4013151","127.3007264,37.3781353","126.8166003,37.4370509","127.1963248,37.5301746","126.9843996,37.347579"
"127.0990242,37.4018498","127.3008972,37.3780419","126.8179939,37.435578","127.1963872,37.5304164","126.9843558,37.3475328"
"127.0987446,37.4021472","127.3009187,37.3780284","126.8237042,37.4295726","127.1964069,37.5305949","126.9843525,37.3475301"
"127.098414,37.4024976","127.3009549,37.378005","126.8247525,37.4285015","127.1963924,37.5308121","126.9842627,37.3474422"
"127.098364,37.402547","127.3011111,37.3779061","126.8252114,37.4278749","127.1963832,37.5308481","126.9842089,37.3473924"
"127.0973918,37.4034785","127.3015783,37.3776095","126.8255997,37.427175","127.1963598,37.5310445","126.9840743,37.3472666"
"127.097152,37.403749","127.3019031,37.3774027","126.8259872,37.4264327","127.196315,37.5312112","126.9829496,37.3461331"
"127.0970073,37.4039702","127.3033457,37.3764307","126.8264123,37.4254166","127.1961993,37.5315345","126.9828207,37.3460028"
"127.0968962,37.4042511","127.3038549,37.3760827","126.8270746,37.4236492","127.196074,37.5317496","126.9816154,37.3447761"
"127.0968604,37.404598","127.3044431,37.3757285","126.8274644,37.4226482","127.1958749,37.5319825","126.9811478,37.3443062"
"127.0968781,37.404882","127.3053278,37.3751883","126.8297961,37.4166664","127.1957374,37.5321246","126.9806264,37.3437974"
"127.0969316,37.4052265","127.3060584,37.3748064","126.8316669,37.4120296","127.1953445,37.5324417","126.9805286,37.3437348"
"127.0970142,37.4056387","127.3069506,37.3743914","126.8320374,37.4112827","127.1952004,37.5325351","126.9801607,37.3433771"
"127.097099,37.4058409","127.307732,37.3740339","126.8323743,37.4107492","127.1949622,37.5326661","126.9797671,37.342995"
"127.0972616,37.4060578","127.3084375,37.3737367","126.8330239,37.4098749","127.1946868,37.5327582","126.9795617,37.3428165"
"127.0974615,37.406291","127.3086105,37.3736739","126.8335282,37.4093315","127.1945247,37.5328083","126.9787996,37.342175"
"127.0977497,37.4064912","127.3095454,37.3733392","126.834278,37.4086228","127.1942246,37.532858","126.9780713,37.3415372"
"127.098019,37.4066336","127.3105175,37.373019","126.8354535,37.4075558","127.1938871,37.5328913","126.9778986,37.3413715"
"127.0983078,37.4067292","127.3111991,37.3728118","126.8365414,37.4065551","127.1926872,37.5329243","126.9777787,37.3412339"
"127.0984815,37.4067857","127.3122671,37.3725467","126.8375996,37.4055912","127.1921391,37.533013","126.9776458,37.3410341"
"127.09919,37.4069837","127.3126705,37.3724518","126.838325,37.4049463","127.1915918,37.5331639","126.9775734,37.3408887"
"127.1002261,37.4072044","127.3139485,37.3721996","126.8398091,37.4035953","127.1907244,37.5335303","126.9775191,37.3407442"
"127.1010211,37.4073099","127.3145824,37.3720889","126.8418394,37.4018066","127.1902878,37.5337274","126.9774699,37.340516"
"127.1016151,37.4073741","127.3153856,37.3719928","126.8439139,37.3998514","127.1902572,37.5337409","126.977501,37.3402601"
"127.1027653,37.4073834","127.315511,37.3719776","126.8445744,37.3992556","127.1900168,37.5338502","126.977507,37.3402079"
"127.1040206,37.4073966","127.316007,37.371918","126.844801,37.3990504","127.18936,37.5342063","126.9775968,37.3399496"
"127.1045584,37.407402","127.318813,37.371715","126.845229,37.3986751","127.1891843,37.5342636","126.9777144,37.339759"
"127.1051386,37.4075292","127.3191428,37.3716903","126.8455376,37.398401","127.1888873,37.5343592","126.9778557,37.3395784"
"127.1102374,37.4076408","127.3193247,37.3716762","126.8456617,37.3982909","127.1887138,37.5344507","126.9780419,37.3394242"
"127.1109866,37.4076496","127.3202781,37.3716208","126.846895,37.3971701","127.1884495,37.5345996","126.978636,37.3390546"
"127.1121996,37.4077581","127.3210823,37.3715743","126.8471786,37.3969111","127.1881793,37.5347765","126.9787495,37.3389749"
"127.1130168,37.407923","127.3216203,37.3714146","126.8473482,37.396757","127.1876241,37.5351833","126.9789244,37.3388224"
"127.1136115,37.4080827","127.32308,37.3711897","126.8485382,37.3956747","127.1875197,37.535266","126.9790743,37.3386914"
"127.1149244,37.4085413","127.3235668,37.3711832","126.8491998,37.3950736","127.1872369,37.5354915","126.9791993,37.3385658"
"127.115924,37.4090664","127.323892,37.371236","126.8505452,37.3939092","127.1864871,37.5361412","126.9793176,37.338441"
"127.1166615,37.4095745","127.3241222,37.3713057","126.8510996,37.3934291","127.1857993,37.5368658","126.9795036,37.3381552"
"127.1175495,37.4102741","127.3244099,37.3714386","126.8516441,37.3929066","127.1852374,37.5375241","126.9798602,37.3376827"
"127.1181742,37.4109747","127.3246083,37.3715759","126.8522262,37.3923482","127.1848742,37.5380162","126.979939,37.3373828"
"127.1187489,37.411741","127.3247177,37.371659","126.8525956,37.3919528","127.1844617,37.538683","126.9799886,37.3370622"
"127.1188814,37.4119153","127.3248754,37.3718251","126.852851,37.3916783","127.1833165,37.5410145","126.9801825,37.3361229"
"127.1200623,37.4134749","127.3249903,37.3719893","126.8535276,37.3907698","127.1832217,37.5412116","126.9803189,37.3356566"
"127.1202778,37.4137586","127.3256224,37.3730891","126.8540814,37.3898183","127.1828768,37.5419309","126.9803455,37.3355638"
"127.1213533,37.4151628","127.3257158,37.3732442","126.8544797,37.3889543","127.1822909,37.5431551","126.9804054,37.3353919"
"127.1220077,37.4160573","127.325932,37.3735384","126.8547649,37.3880923","127.1820065,37.5437502","126.9804216,37.3353433"
"127.12239,37.416666","127.3261122,37.3737595","126.8549229,37.3874532","127.1818192,37.5441381","126.9804744,37.3352111"
"127.1224415,37.4167617","127.3262778,37.3739346","126.8550266,37.3868264","127.1809245,37.5458249","126.980525,37.3350824"
"127.1225501,37.4169541","127.3264063,37.3740358","126.855207,37.385278","127.1804755,37.5467971","126.9805524,37.3350266"
"127.1227741,37.4173523","127.3268429,37.3742636","126.8552181,37.3851735","127.1801552,37.5475741","126.980565,37.3350005"
"127.1229115,37.4176772","127.3273429,37.3744229","126.8555146,37.3824638","127.1798293,37.5483241","126.980596,37.3349295"
"127.1230869,37.4180924","127.3276319,37.3744684","126.8555588,37.3820539","127.1797172,37.5485996","126.9807038,37.3346857"
"127.1232004,37.4184353","127.3284382,37.374566","126.8556028,37.3816638","127.1794701,37.54921","126.9807588,37.3345669"
"127.1233204,37.4188575","127.328901,37.374656","126.8556248,37.3814665","127.1794231,37.5493271","126.9808058,37.3344671"
"127.1234125,37.4194221","127.3306458,37.3747567","126.855824,37.379975","127.1793614,37.5494783","126.9808619,37.3343492"
"127.1234611,37.4198702","127.3307972,37.3747659","126.8559913,37.3791628","127.1791017,37.5501041","126.9810194,37.3340939"
"127.1234839,37.4214135","127.3334888,37.3747193","126.8560031,37.3791079","127.1785744,37.551369","126.9813742,37.3335493"
"127.1234993,37.4219309","127.3359668,37.3747164","126.8563496,37.3779416","127.1780617,37.5523745","126.9814335,37.3334603"
"127.1235033,37.4220472","127.3366897,37.374694","126.8567265,37.377054","127.1774873,37.5535221","126.9815247,37.3333327"
"127.1235058,37.4226646","127.3374634,37.3746933","126.8570501,37.3764618","127.1771517,37.5541666","126.9818761,37.3328015"
"127.1235205,37.4256104","127.3396038,37.3746484","126.8573622,37.3758911","127.1767082,37.5551406","126.9821724,37.3323846"
"127.1235157,37.4263378","127.3426806,37.3745876","126.8579343,37.3750298","127.175871,37.5573475","126.9822315,37.3321595"
"127.1235213,37.4270255","127.3445206,37.3745513","126.858464,37.3743675","127.1757565,37.5576402","126.9822957,37.3320128"
"127.1235251,37.4274005","127.3488703,37.3744614","126.859449,37.3732831","127.1755744,37.5581327","126.9824182,37.3317727"
"127.1235256,37.4275222","127.3497254,37.3744436","126.8599829,37.3727875","127.1751234,37.5595232","126.9824689,37.3316197"
"127.1235275,37.4278106","127.3516726,37.3744019","126.8605878,37.3723103","127.1750866,37.5596339","126.9824975,37.3313999"
"127.1235324,37.4288734","127.3548465,37.3743697","126.8606629,37.3722503","127.175074,37.5596744","126.982493,37.3312304"
"127.1235501,37.4321157","127.3557636,37.37437","126.8613405,37.371724","127.1747749,37.5604993","126.9824666,37.3309617"
"127.1235552,37.4324411","127.3568218,37.3744217","126.8620707,37.3712493","127.1742426,37.5618426","126.9823991,37.3307667"
"127.1235546,37.4325646","127.3578167,37.3744761","126.8634449,37.370477","127.1741739,37.5620164","126.9823044,37.330586"
"127.1235522,37.4330378","127.3595671,37.374654","126.8636989,37.3702305","127.174024,37.5623828","126.9821235,37.3303049"
"127.1235456,37.4334614","127.3623292,37.3749385","126.8646584,37.3697489","127.1738001,37.5628329","126.9820714,37.3301595"
"127.1234353,37.4340334","127.3643212,37.37514","126.8655134,37.3693317","127.1735683,37.5632793","126.9820673,37.3300946"
"127.1231352,37.4355035","127.3659259,37.3753104","126.8661462,37.3688907","127.1731111,37.5639919","126.9820794,37.3299793"
"127.1231235,37.4355837","127.3677508,37.3755044","126.8665635,37.3685531","127.1727431,37.5644993","126.9821197,37.3298659"
"127.1231082,37.4357008","127.3700951,37.3758099","126.8668874,37.3681826","127.170225,37.5675514","126.9822199,37.3297428"
"127.1228217,37.4378407","127.3712468,37.3760284","126.8671492,37.3677991","127.1698641,37.5679885","126.9824375,37.3296158"
"127.1227059,37.4388426","127.3724018,37.3762775","126.8673747,37.3674416","127.1688338,37.5692412","126.9826117,37.3295579"
"127.1226846,37.4390309","127.3725678,37.3763191","126.8675496,37.3670576","127.1673191,37.5709234","126.9828739,37.3295077"
"127.1226826,37.4394284","127.3735173,37.3765049","126.8676742,37.3666076","127.1655119,37.5729021","126.9833998,37.3295244"
"127.1226868,37.4394879","127.3749997,37.376877","126.8677121,37.3661247","127.1654915,37.5729246","126.9836705,37.3295617"
"127.1226962,37.4396331","127.3760746,37.3771269","126.8676879,37.3657802","127.1645611,37.5740739","126.9840856,37.3296058"
"127.1227069,37.4397719","127.3790599,37.3778051","126.8676392,37.3655258","127.1634612,37.5753831","126.9843315,37.3296321"
"127.1227132,37.4398504","127.3794043,37.3778884","126.8675504,37.3652125","127.1615993,37.5776663","126.9847499,37.3296799"
"127.1228203,37.4403663","127.3801133,37.3780613","126.8675326,37.3650402","127.1609741,37.5784325","126.98511,37.3296842"
"127.1228559,37.440489","127.3804972,37.3781554","126.8675172,37.3649996","127.1592578,37.5805304","126.9853291,37.3296608"
"127.1229992,37.4409825","127.3818296,37.3784804","126.8673425,37.3645534","127.1584504,37.5815051","126.9855631,37.3296114"
"127.1249997,37.4458148","127.3845519,37.3791149","126.8669865,37.3636411","127.158193,37.5818154","126.9857884,37.3295123"
"127.1250456,37.4459096","127.3857555,37.3793955","126.8668997,37.3632161","127.157907,37.5821796","126.9859925,37.3293807"
"127.1254582,37.4468294","127.3894309,37.3802508","126.8661491,37.3614328","127.157673,37.5825791","126.9861072,37.3292685"
"127.1257404,37.4475874","127.3898193,37.3803305","126.8660947,37.3613243","127.157439,37.5829849","126.9862369,37.329123"
"127.1259623,37.4484354","127.3898566,37.3803377","126.8652174,37.3595691","127.1573351,37.5831685","126.9863177,37.329026"
"127.1259767,37.4484923","127.3911676,37.3806211","126.864578,37.3585219","127.1573214,37.5831946","126.988109,37.3260367"
"127.1260146,37.4488394","127.392621,37.3808333","126.8641008,37.3577964","127.1572494,37.5833332","126.9881399,37.3259846"
"127.1260254,37.4489377","127.3935268,37.3809252","126.8638991,37.3574853","127.1571097,37.5836555","126.9881855,37.3259117"
"127.1260663,37.4493597","127.3943253,37.3809845","126.8636249,37.3570638","127.1569181,37.5841975","126.9897746,37.3232658"
"127.1260828,37.4501187","127.395012,37.3810131","126.8629338,37.3559982","127.1567489,37.5847757","126.9903068,37.322337"
"127.1260477,37.4519483","127.3953272,37.3810278","126.8629182,37.3559675","127.1566334,37.5852648","126.9907361,37.3216123"
"127.126026,37.4531399","127.3960919,37.3810357","126.8629049,37.3559395","127.1565665,37.5857703","126.9910854,37.3210315"
"127.1259384,37.4539184","127.3965177,37.3810306","126.8628126,37.3557731","127.1565548,37.5858613","126.9911862,37.3208021"
"127.1258236,37.4549456","127.3966589,37.3810325","126.8625296,37.3550496","127.1565422,37.5861298","126.9912736,37.3205672"
"127.1255965,37.4565006","127.3976801,37.3810163","126.8619851,37.3533458","127.1565606,37.5865734","126.9913211,37.3202159"
"127.1254878,37.4574377","127.3985092,37.3809458","126.8616549,37.3526031","127.156631,37.5870152","126.9913203,37.3200032"
"127.1254077,37.4594592","127.4005427,37.3807727","126.8612339,37.3516553","127.1570392,37.589651","126.9912758,37.3197326"
"127.1254123,37.4598847","127.4011098,37.3807362","126.8611006,37.3513985","127.1570433,37.5897412","126.9911998,37.3194582"
"127.1254146,37.4601118","127.4013108,37.3807192","126.860904,37.3510135","127.1570486,37.5898259","126.9909753,37.3187713"
"127.125417,37.4603128","127.4020892,37.3806631","126.8601832,37.3496007","127.1571011,37.5907166","126.9908574,37.3183598"
"127.1254488,37.4607321","127.4028743,37.3805934","126.8600958,37.3493885","127.1570791,37.5915737","126.9907607,37.3179717"
"127.1256279,37.4629139","127.4042378,37.3804611","126.8597341,37.3485031","127.1569898,37.5925037","126.9907508,37.3179338"
"127.1257437,37.4644124","127.4052377,37.3803276","126.8596148,37.3480671","127.1569936,37.5931599","126.9907487,37.3177427"
"127.1257755,37.4655049","127.4083952,37.3799759","126.859539,37.3475556","127.1569695,37.594218","126.9907655,37.3175842"
"127.1257432,37.4661015","127.4092357,37.3799008","126.8595202,37.3473708","127.1568866,37.5949992","126.9908414,37.3173835"
"127.1256982,37.4665025","127.4117729,37.3796413","126.8594994,37.3471579","127.1567992,37.5955326","126.9909746,37.3172083"
"127.1256244,37.4670224","127.4128799,37.3795583","126.8594956,37.3469398","127.1566247,37.5962748","126.9910993,37.3171241"
"127.1255799,37.4673287","127.4146975,37.3794325","126.859487,37.3464999","127.1565363,37.5965404","126.9912249,37.3170742"
"127.1255437,37.4675494","127.415878,37.3793505","126.8596745,37.3455499","127.1563304,37.5972239","126.9913618,37.3170243"
"127.1253502,37.4687071","127.4172538,37.3792631","126.8598997,37.3449661","127.1562569,37.5974346","126.9914691,37.3170112"
"127.1252476,37.469317","127.4192623,37.3791347","126.8599996,37.3447666","127.1559124,37.5982079","126.9915966,37.3170154"
"127.1252464,37.4693485","127.4197638,37.3790981","126.8600869,37.3445913","127.1554499,37.5990159","126.9922874,37.3171662"
"127.1252383,37.4698253","127.4204529,37.3790472","126.8601867,37.3443998","127.1550115,37.5997492","126.9924713,37.3171859"
"127.125253,37.4700471","127.4223212,37.3789898","126.8604116,37.3439747","127.1546041,37.600379","126.9925682,37.3171962"
"127.1253114,37.4703609","127.4234676,37.3790248","126.8604747,37.3438497","127.154425,37.6006579","126.9927882,37.317208"
"127.1253224,37.4704349","127.4312443,37.3792225","126.8612246,37.3428911","127.1541244,37.6009914","126.992944,37.3172023"
"127.125341,37.4705584","127.431783,37.3792426","126.8617958,37.3423606","127.1536542,37.6014921","126.9930366,37.3171991"
"127.1255567,37.4712901","127.4333847,37.3792544","126.8618868,37.3422908","127.1533581,37.6018067","126.9932873,37.317175"
"127.1257601,37.4717685","127.4334638,37.3792562","126.8621117,37.3421243","127.1531795,37.6019774","126.9935495,37.3171247"
"127.126064,37.4722959","127.4368003,37.3793338","126.8624365,37.3418998","127.1524125,37.6027107","126.9938242,37.3170583"
"127.1264099,37.4727738","127.442196,37.3794708","126.8632252,37.3414192","127.1519894,37.6030663","126.9940991,37.3169576"
"127.1264864,37.4728605","127.4429404,37.3794901","126.8640353,37.3410657","127.1514014,37.6035595","126.9946831,37.3167149"
"127.1268599,37.4732646","127.4469038,37.3796272","126.8640954,37.3410435","127.1470907,37.607152","126.9958119,37.3161744"
"127.1269622,37.4733749","127.4472732,37.3796399","126.8646298,37.3408507","127.1458498,37.6081659","126.997124,37.3155517"
"127.1273147,37.4736915","127.4488782,37.3796758","126.8651427,37.3406831","127.145249,37.6087166","126.9973074,37.315465"
"127.1274442,37.4738037","127.4511451,37.3797408","126.8671759,37.3401379","127.1447893,37.6091308","126.9979109,37.3151783"
"127.1281485,37.4743143","127.4525898,37.3797423","126.8678333,37.3399629","127.1445707,37.6093591","126.9982562,37.3150103"
"127.1281507,37.4743152","127.4539408,37.3797004","126.868459,37.3397995","127.1440397,37.6099884","126.9989072,37.3146939"
"127.1285882,37.4745933","127.4551065,37.3796414","126.8703462,37.3393039","127.1435541,37.6106008","126.9992192,37.3146267"
"127.1286175,37.4746123","127.4573092,37.379443","126.870362,37.3392995","127.1431898,37.6111982","126.9999992,37.314247"
"127.1289737,37.4748451","127.457769,37.3793999","126.8714868,37.3388412","127.1426151,37.6124412","127.0010171,37.313742"
"127.1296332,37.4752753","127.4590533,37.379285","126.8716059,37.3387806","127.1424498,37.6128995","127.0022117,37.3131494"
"127.129977,37.475499","127.4613012,37.3790784","126.8721116,37.3385164","127.1419365,37.6147916","127.0042268,37.3121889"
"127.1311067,37.4762353","127.4621303,37.379002","126.8727141,37.3381456","127.1418224,37.6151798","127.0047996,37.3119163"
"127.1316715,37.476604","127.4627425,37.3789473","126.8732993,37.3376827","127.1416839,37.6157237","127.0056745,37.3115243"
"127.1318597,37.4767262","127.4629278,37.3789302","126.8736997,37.3373161","127.1416248,37.6159832","127.0060728,37.3113646"
"127.1324391,37.4771391","127.4658443,37.3786661","126.8737817,37.33723","127.141537,37.6163416","127.0063104,37.3112691"
"127.1326814,37.4773111","127.468204,37.3784405","126.8742873,37.3367","127.1414489,37.6167578","127.0065242,37.3111826"
"127.1333447,37.4778819","127.4703332,37.3782571","126.8743159,37.3366614","127.1413934,37.6169784","127.0076369,37.3108411"
"127.1338748,37.4784298","127.4715204,37.3781348","126.8746344,37.3362322","127.1408621,37.6190833","127.0083998,37.3106577"
"127.1341636,37.4788011","127.4723935,37.3780521","126.8749995,37.3354977","127.1408459,37.6191454","127.0084879,37.3106427"
"127.1342255,37.4788806","127.4756173,37.3777482","126.8752306,37.3349815","127.1405142,37.6204901","127.0093499,37.3104994"
"127.1347643,37.4797025","127.4765785,37.3776573","126.8757365,37.3333329","127.1401874,37.6220079","127.0100624,37.3104329"
"127.1349928,37.480172","127.4774031,37.3775818","126.8757919,37.3331781","127.1398724,37.6233995","127.0108493,37.310383"
"127.1352052,37.4806945","127.4778459,37.3775386","126.8759063,37.3328596","127.1392854,37.62599","127.011725,37.3103911"
"127.1354337,37.481602","127.4781079,37.3775152","126.8759872,37.3326329","127.1391243,37.6267159","127.0126995,37.3104582"
"127.1354658,37.4817589","127.4787212,37.3774576","126.8763619,37.3315478","127.1387948,37.6276019","127.0130232,37.3105001"
"127.1355453,37.4821531","127.4830281,37.3770653","126.8764984,37.3311538","127.1387868,37.6276244","127.0133998,37.3105494"
"127.1357677,37.4834012","127.4849212,37.3769051","126.8766117,37.3308244","127.1383873,37.6284325","127.0141246,37.3106741"
"127.1358412,37.4838675","127.4865274,37.376762","126.8770708,37.3294955","127.1380742,37.6289742","127.0147995,37.3108409"
"127.1358456,37.4838981","127.4878308,37.3766765","126.8774995,37.3282908","127.1372742,37.6301164","127.0148411,37.3108528"
"127.1358654,37.4840181","127.4895601,37.3766821","126.8780749,37.3265416","127.1366186,37.6309274","127.0158369,37.3111327"
"127.1362911,37.4865035","127.4899057,37.376683","126.8781548,37.3263076","127.1365867,37.6309661","127.0163743,37.3112837"
"127.1365661,37.4878673","127.4918213,37.3766895","126.8783746,37.325658","127.1362618,37.6313581","127.0166367,37.3113577"
"127.1368272,37.4888478","127.492804,37.3766922","126.8788624,37.324258","127.1360497,37.6316161","127.0183489,37.3118497"
"127.1368283,37.4888523","127.4949399,37.3766996","126.8794118,37.3227826","127.1352743,37.6325745","127.0191341,37.3120683"
"127.1368551,37.4889272","127.4973536,37.3767141","126.8798471,37.321733","127.1350118,37.6329496","127.0196309,37.3122064"
"127.1369142,37.4890942","127.5,37.3767024","126.8804491,37.3207077","127.1345992,37.6336658","127.021893,37.3128393"
"127.1370717,37.4895129","127.5001209,37.3767024","126.8808594,37.3200834","127.1343822,37.6342276","127.022107,37.3128988"
"127.1374073,37.49029","127.5014153,37.3767105","126.8815372,37.319191","127.1342709,37.6347446","127.0229902,37.3131421"
"127.137423,37.4903225","127.5026814,37.376715","126.8819748,37.3186659","127.1338467,37.637121","127.0233958,37.3132537"
"127.1381554,37.4918562","127.5035613,37.3767447","126.8827701,37.3178832","127.1338985,37.6374168","127.0240024,37.3133418"
"127.1383032,37.4921649","127.5041204,37.3767762","126.8829225,37.3177506","127.1338515,37.63798","127.0246554,37.3134075"
"127.1391632,37.4940009","127.5051313,37.376878","126.883725,37.3170499","127.1338198,37.6382215","127.025171,37.3134357"
"127.1395439,37.4948133","127.5069204,37.3770934","126.883884,37.3169299","127.1338247,37.6383576","127.0258007,37.3134301"
"127.1395629,37.4948539","127.5080839,37.3772772","126.8849991,37.316083","127.1338749,37.6385245","127.026171,37.3134091"
"127.1404603,37.4966891","127.5098911,37.3776727","126.886724,37.3149166","127.1339365,37.6386743","127.027105,37.3133065"
"127.1420826,37.4999993","127.510762,37.3778548","126.887462,37.314376","127.1341369,37.6389579","127.0274395,37.3132276"
"127.1435428,37.5029286","127.5125467,37.3781304","126.8887618,37.3134326","127.1342866,37.6391747","127.0278882,37.3131221"
"127.1441011,37.5040039","127.5128595,37.3781628","126.8894145,37.3129601","127.1343619,37.6392993","127.0285791,37.3129076"
"127.1445605,37.5047209","127.513308,37.3782096","126.8919119,37.3111413","127.1344247,37.639441","127.0287929,37.312821"
"127.1446133,37.504804","127.5138072,37.3782547","126.8926372,37.3106249","127.1344624,37.639616","127.0293145,37.3126086"
"127.1450659,37.5055075","127.5144206,37.3782933","126.8932245,37.3101412","127.1344866,37.6397666","127.0297187,37.3123903"
"127.1451995,37.5057161","127.5150169,37.378323","126.8933995,37.3099916","127.1344743,37.6401992","127.0302046,37.3121028"
"127.1452265,37.5057532","127.5157692,37.3783481","126.8938994,37.309566","127.1345123,37.6407663","127.0307282,37.311748"
"127.1456692,37.5064026","127.5163204,37.3783463","126.8944624,37.3090163","127.1345494,37.641291","127.031049,37.3115194"
"127.1471794,37.5086226","127.5166051,37.3783453","126.8950159,37.3083873","127.134574,37.6415912","127.0312281,37.3113948"
"127.1473155,37.5088114","127.5167971,37.3783453","126.8951366,37.30825","127.1346087,37.6419086","127.0317313,37.3110453"
"127.1475413,37.5091501","127.5168423,37.3783444","126.8958864,37.3071992","127.134637,37.6421574","127.0324796,37.3104848"
"127.1482995,37.5100916","127.5175109,37.3783326","126.8962738,37.3065891","127.1346748,37.642291","127.0326553,37.310353"
"127.148724,37.51053","127.5181389,37.3783054","126.8963367,37.3064831","127.1347615,37.6424075","127.0335011,37.3097191"
"127.1492458,37.5109696","127.5189635,37.3782377","126.8965359,37.3061263","127.1348994,37.6424908","127.0346396,37.3088249"
"127.1498911,37.5113862","127.5195903,37.3781673","126.8967065,37.3058179","127.1350239,37.6425246","127.0350874,37.308494"
"127.1504123,37.511723","127.5205413,37.3780409","126.8981808,37.3032033","127.1350931,37.6425221","127.0358141,37.3079416"
"127.1509,37.5119741","127.5213975,37.3778957","126.8982804,37.3030272","127.1351883,37.6425197","127.0358209,37.3079372"
"127.1513065,37.5121538","127.5220119,37.3777874","126.8984039,37.3028124","127.1353189,37.6424786","127.0372656,37.3069756"
"127.1518566,37.5123483","127.5226026,37.3776548","126.8985997,37.3024582","127.135386,37.6424293","127.0373993,37.306886"
"127.1524747,37.5125412","127.5235208,37.3774599","126.8994022,37.3010084","127.1354384,37.6423762","127.0375148,37.306818"
"127.1534241,37.5127667","127.5244684,37.3772704","126.8996186,37.3006164","127.1355071,37.642244","127.0390437,37.3059162"
